timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769391953.1586823,SENT,871eb55a-925d-4137-a780-0836887c1347,fbc7ba33-67d9-4f87-bbba-e51d55224ac3,c2,c5,3367,?,p2,
1769391953.1588402,CREATED,072e5f72-82aa-459a-af1c-8811848a9527,6fa54d43-3766-4ad5-b797-35922fb393fb,c2,c5,27,?,?,surb={'id': 'db5369ff-9d7e-4c70-b235-946e50d00a1e', 'route': ['p2', 'e3', 'i2', 'x8', 'p2', 'c2']}
1769392400.9548535,RECEIVED,5b64edf6-77eb-407b-985d-0d0e6ff0cdae,2e5a0b21-abc6-474c-ab24-c21ad23d3b76,c4,c2,27,p2,?,surb={'id': 'e7698c32-ed43-4388-9e85-1ffd588009b0', 'route': ['p2', 'e10', 'i12', 'x2', 'p1', 'c4']}
1769392401.084275,SENT,b165057d-bf8d-4884-8f03-002758d28214,deb524c2-2a6f-4b9d-8906-ea6879cdb93c,c2,c5,3383,?,p2,
1769392401.0843983,CREATED,4c969423-68dc-4938-ac98-572023fbc47c,33b6e828-9c0b-4aac-8096-86d74619b9db,c2,c5,27,?,?,surb={'id': 'd7299f9d-0634-4c0b-98d8-432e7c54b14f', 'route': ['p2', 'e2', 'i1', 'x8', 'p2', 'c2']}
1769392401.2246866,RECEIVED,880ba556-5368-4b9f-bd27-902df744c211,48179985-932f-4416-b0d8-9897f03c6c7e,c4,c2,27,p2,?,surb={'id': 'b5256fad-b96a-481d-8c9f-2611f516269e', 'route': ['p2', 'e8', 'i2', 'x4', 'p1', 'c4']}
1769392401.2470365,SENT,5fd654ac-52db-4690-abca-e0f9bba7596a,41926a4f-53c8-46bf-a74b-f9d65b5bdf64,c2,c5,3399,?,p2,
1769392401.247181,CREATED,b44f1280-765d-4ae6-806e-b6bac4e78e61,b6f65a90-e7d7-4495-8501-4c8d824359fe,c2,c5,27,?,?,surb={'id': 'c8c47e47-fac7-4f82-98c0-ef2ea53d22b5', 'route': ['p2', 'e11', 'i12', 'x4', 'p2', 'c2']}
1769392401.4153674,SENT,e5e89a1a-4b7b-4f8c-99d9-8229c56cdbac,8f51cf98-b45e-4fd3-ad43-8cf32c7d97fa,c2,c5,3392,?,p2,
1769392401.4154882,CREATED,e359038f-0cdf-477e-8511-b8aa51b50680,57854955-7f80-4801-9854-a2a3d8a409e7,c2,c5,27,?,?,surb={'id': '67ed9fa2-d1f6-4996-b857-a57ef673e3f9', 'route': ['p2', 'e3', 'i3', 'x3', 'p2', 'c2']}
1769392401.49683,SENT,43738477-d726-4ef6-a0e3-00a193a75189,ed05b91e-15da-4b68-a1c9-a5a796df551a,c2,c5,3392,?,p2,
1769392401.496932,CREATED,22d94ab0-7cad-4c9b-8784-286a3dfd2445,a8c28bbd-ba20-4c6f-a227-0393225849ce,c2,c5,27,?,?,surb={'id': '7e34db4e-89bf-4dda-bd98-8c4224786295', 'route': ['p2', 'e10', 'i6', 'x10', 'p2', 'c2']}
1769392401.5868251,RECEIVED,b3270588-9e2d-460b-95a1-f82e1ba23f64,2beac39b-06ee-449a-aac3-7e95d6f0cdd3,c4,c2,26,p2,?,surb={'id': '7e6311a1-7bd3-4c09-be3d-3d575d9b6968', 'route': ['p2', 'e9', 'i4', 'x3', 'p1', 'c4']}
1769392401.6899707,SENT,7f77868f-d150-4748-bec3-3aec76189860,3d9df7f9-8beb-4b8f-8115-283b18094b1b,c2,c5,3371,?,p2,
1769392401.6901555,CREATED,149bbff1-f38c-4eaa-bee9-d6970ed73846,d45fc27e-1c33-49c2-a14c-8b4625324f73,c2,c5,26,?,?,surb={'id': '34a31801-4a03-4751-9ad7-004e2a9d756b', 'route': ['p2', 'e12', 'i12', 'x4', 'p2', 'c2']}
1769392401.7034767,SENT,977aca70-a6bd-4dcc-884a-93e364c372db,6d2c3fd6-f6b1-4e3a-8852-c1d60cd0cb0d,c2,c5,3390,?,p2,
1769392401.7036688,CREATED,768e876f-c64c-424e-95b4-8252071e2ec3,e1d67d77-bc78-4a2a-8908-772327a05711,c2,c5,27,?,?,surb={'id': '7c343078-f835-4fa2-82b1-da5ee7cc5be1', 'route': ['p2', 'e10', 'i6', 'x12', 'p2', 'c2']}
1769392401.9934397,SENT,13a9940b-ad3a-43db-8942-3065fccd8dca,17d5770d-39e2-4961-a722-babe85744eb5,c2,c5,3376,?,p2,
1769392401.9935875,CREATED,1c54b946-3173-456b-9259-67eb6cb02567,b7ffc718-cd31-4582-8492-2695293e9c1e,c2,c5,27,?,?,surb={'id': '00dde2ce-edcc-4d48-9719-d2077e3a299e', 'route': ['p2', 'e12', 'i3', 'x6', 'p2', 'c2']}
1769392402.388361,SENT,52bd2e05-ee19-4428-b24f-ac5dc9d5b4b1,900b5a31-a583-4b2a-a7b2-dcc69f79937b,c2,c5,3368,?,p2,
1769392402.3885086,CREATED,53344de5-91a8-4ea9-aae0-90039e25962d,73c5031d-27d0-47a1-85a5-237b43810935,c2,c5,26,?,?,surb={'id': '366e8551-abe0-448f-819c-44795db75328', 'route': ['p2', 'e3', 'i9', 'x8', 'p2', 'c2']}
1769392402.5099263,SENT,3d0c88d0-eca7-4f4e-aa65-766326564832,1df0ae19-44a4-44df-b8d0-e6c9ec74de63,c2,c5,3363,?,p2,
1769392402.510266,CREATED,07995c9f-a80d-4e73-af05-1e27243809fa,fd54acff-af4e-423b-b278-131e5fc61f85,c2,c5,27,?,?,surb={'id': '70ad7b4c-7f2b-4c32-a671-6f0750d786bc', 'route': ['p2', 'e1', 'i8', 'x2', 'p2', 'c2']}
1769392402.7463753,RECEIVED,3add5094-9a03-4c9e-99be-3d484aedc5f7,b0f890c4-8b2b-4c6b-a49f-176239203fb8,c4,c2,26,p2,?,surb={'id': '9167fc89-f7aa-4e73-a19a-131f99a471e5', 'route': ['p2', 'e6', 'i2', 'x2', 'p1', 'c4']}
1769392402.9051352,SENT,c8851e91-810f-41b9-8672-2061102c0b9b,e892467e-6509-4746-8e80-91284bde9073,c2,c5,3359,?,p2,
1769392402.9052825,CREATED,b6d7d09e-4378-4952-b12b-d3ad0f3b2d9a,301e2dcf-2863-46ce-b9bb-8c0b04d1f4bc,c2,c5,26,?,?,surb={'id': '888fc680-d051-4ac2-b816-3dcd1ad5fb34', 'route': ['p2', 'e2', 'i4', 'x11', 'p2', 'c2']}
1769392403.083484,SENT,84a51b0a-feb9-4998-9695-fd4c0df82c45,04975cdb-69fe-4a1a-8734-1853c637901e,c2,c5,3359,?,p2,
1769392403.0836325,CREATED,5ea082d6-89df-40d7-a4c9-a58a77ac060b,0993c375-0dbf-4042-bd45-62baa392e428,c2,c5,27,?,?,surb={'id': '67eacda1-15b8-47d9-9fca-e1c862886de1', 'route': ['p2', 'e2', 'i12', 'x9', 'p2', 'c2']}
1769392403.1295464,SENT,4a44d6a1-5994-42cb-8eeb-1eaab61721cf,bb8c4aaa-e0d9-48c7-85c1-b20f1af0d7e1,c2,c5,3372,?,p2,
1769392403.129699,CREATED,4a8e0548-e8aa-4981-8d85-65c32d5a9673,eaba4f44-32e4-433e-9301-7e0cd098d90e,c2,c5,27,?,?,surb={'id': 'ed2be0ca-0d92-49dc-924e-901d7c69fbea', 'route': ['p2', 'e1', 'i5', 'x4', 'p2', 'c2']}
1769392403.8022165,SENT,044da842-763c-4beb-9b64-1e4d81739b26,2bf7cf9c-512d-4fd0-87e3-fafb0764e928,c2,c5,3359,?,p2,
1769392403.8023188,CREATED,64ebe847-0e54-4213-989f-418aee5fb10f,0df56a68-b4ec-48ac-966a-17f239cd09b5,c2,c5,27,?,?,surb={'id': '406f0965-66ae-44a5-a149-ce040ce7c01e', 'route': ['p2', 'e6', 'i4', 'x6', 'p2', 'c2']}
1769392404.0038033,SENT,c8220721-3de4-4f20-924f-2863160838c8,2f8af68e-4f5a-4de9-a03b-785d1c9d43ad,c2,c5,3383,?,p2,
1769392404.0039349,CREATED,d1ae62bc-0467-410e-82b5-f3475fee38f2,535b73cf-1332-4450-afa4-86d44189bc7f,c2,c5,27,?,?,surb={'id': '10dfbc14-344a-4ee5-a0c0-fe99001d5d39', 'route': ['p2', 'e8', 'i1', 'x10', 'p2', 'c2']}
1769392404.2511,RECEIVED,a9db05e6-7e7a-425d-af1a-fced3e04878f,f8176513-24ac-44d3-8e23-c2bd35a1a0e8,c4,c2,26,p2,?,surb={'id': '246aff15-cd00-475a-8bf2-2270f1e3f5c4', 'route': ['p2', 'e10', 'i3', 'x11', 'p1', 'c4']}
1769392404.325931,RECEIVED,8df4f29c-9504-4bd9-b58b-13d444a58593,bfc82088-193f-4171-a6d4-1796c5b43ffe,c4,c2,26,p2,?,surb={'id': '5a82987b-a138-433f-8c41-b152805dbfb1', 'route': ['p2', 'e11', 'i10', 'x7', 'p1', 'c4']}
1769392404.3403275,RECEIVED,c4a965bd-2677-4b94-9fd0-a4f53115db89,e349c75a-6a53-48df-8847-e38d49d3b0ce,c4,c2,27,p2,?,surb={'id': 'f1a548a2-fbfc-4fa3-bf79-8b82706d3cd9', 'route': ['p2', 'e6', 'i1', 'x1', 'p1', 'c4']}
1769392404.620839,SENT,e9f61555-767b-494d-9cb8-4e1afc1be496,17356ea6-98f5-4524-b6fb-790154013c49,c2,c5,3384,?,p2,
1769392404.6209111,CREATED,2aadf7a2-073c-43a9-af71-d7c9fa6f3588,e5276bcc-2ac6-4e2c-a68b-02afee6ac7f3,c2,c5,26,?,?,surb={'id': 'fc660748-8d89-463c-9afb-109b10ae4aa2', 'route': ['p2', 'e6', 'i7', 'x11', 'p2', 'c2']}
1769392404.6252718,RECEIVED,26728e80-d98f-4970-9d47-8f72675adf8d,13cc4e09-cf70-45be-a943-fc938bae02ee,c4,c2,27,p2,?,surb={'id': 'a3a2875d-2c41-4438-990e-e3c4f510b22a', 'route': ['p2', 'e12', 'i1', 'x1', 'p1', 'c4']}
1769392404.796455,RECEIVED,56b1b4f5-3a3c-4436-9f1a-d9e5ca98dcff,7c0565d6-e7f1-40f4-b979-ed7edadd521e,c4,c2,27,p2,?,surb={'id': '82485343-6edc-4858-ba74-975e0ad431ea', 'route': ['p2', 'e4', 'i10', 'x9', 'p1', 'c4']}
1769392405.0583737,RECEIVED,e751041b-4b1b-4045-ab1b-d51061818eaf,68585a3a-8bb9-48b9-a625-015f9f6bb343,c4,c2,26,p2,?,surb={'id': 'be7d0327-09a1-47e0-91f8-0228605739c5', 'route': ['p2', 'e1', 'i10', 'x10', 'p1', 'c4']}
1769392405.2450945,RECEIVED,bfd9f2c9-24e7-445a-8ceb-20500d4c0156,f3437bbc-ab43-492a-818b-9fcd11310a30,c4,c2,26,p2,?,surb={'id': '0d025004-e77b-4332-a463-5087b9cfd1a0', 'route': ['p2', 'e9', 'i6', 'x5', 'p1', 'c4']}
1769392405.6181402,SENT,c819d6ab-492a-44fb-a302-0b304b90bfc7,1b05f547-599b-4c98-8135-d0f82108cfe9,c2,c5,3367,?,p2,
1769392405.6182444,CREATED,68707ef0-6931-40dc-81b9-6712a6f68362,6aa14ad3-b1da-4589-8bf4-4b3cf1f72925,c2,c5,27,?,?,surb={'id': 'b0fabe75-4cf2-4671-8477-8f0bb26c7212', 'route': ['p2', 'e9', 'i2', 'x5', 'p2', 'c2']}
1769392405.7792222,SENT,8699125f-63ae-47d7-94ee-3aaefa3d43d4,5bb48418-f307-49f3-87e1-c4d6a7c5aa21,c2,c5,3373,?,p2,
1769392405.779358,CREATED,8ba878bd-431c-4596-b5c1-043d5d5709de,37de5a74-4e74-4b42-9fab-c9fb33dadbcf,c2,c5,27,?,?,surb={'id': '1747d0c9-4a66-424f-bc9f-20bdc4cfc3f5', 'route': ['p2', 'e6', 'i12', 'x6', 'p2', 'c2']}
1769392406.0356956,SENT,984ce44e-857b-4950-9f80-e1377768680a,d67db01c-4970-41d5-a00c-5bf411083743,c2,c5,3375,?,p2,
1769392406.0358438,CREATED,3a164861-fe73-45c5-9134-abce444b2505,f60d1e5e-c79d-4b81-81dc-dcd85db1186f,c2,c5,27,?,?,surb={'id': '70863e65-a291-4b76-961e-2f43e949012e', 'route': ['p2', 'e10', 'i1', 'x8', 'p2', 'c2']}
1769392406.1069984,SENT,a31620ea-c47b-413e-894c-17db3fb16e88,d2ecce02-bd74-41b2-bf81-ebcbcdda66ab,c2,c5,3391,?,p2,
1769392406.1071837,CREATED,77b9d78f-9f1d-46ad-b715-6098781ac651,6e9f90af-b442-4f86-a4cb-8110768e9bce,c2,c5,27,?,?,surb={'id': '1f30715f-b3d7-4eb4-84e3-15cf8083d50a', 'route': ['p2', 'e6', 'i5', 'x1', 'p2', 'c2']}
1769392406.1912556,RECEIVED,47447271-4eb4-4b32-9623-ced350a3c1bc,033a348a-e35a-465e-b7ef-1197152af59f,c4,c2,26,p2,?,surb={'id': '594a2705-903d-4082-b8fe-258e1e7ee8c8', 'route': ['p2', 'e2', 'i10', 'x5', 'p1', 'c4']}
1769392406.2202744,SENT,22770efb-8998-4c10-a04f-5e218e4fe5cb,c8e57287-7cc0-4ede-947e-73b5abb32ca7,c2,c5,3413,?,p2,
1769392406.220425,CREATED,811d62a8-4f57-422b-ba88-24ae376f7d4b,5d5d7a81-80c2-470c-865c-741fc67aefa0,c2,c5,27,?,?,surb={'id': '7d256eee-7ca8-4638-9eeb-dc19a72aa09c', 'route': ['p2', 'e11', 'i12', 'x5', 'p2', 'c2']}
1769392406.66596,SENT,ab3ed9db-560a-4dd2-8e06-abb39addcdc7,729bf28e-c6ae-4f03-b18a-2a9b3dde122a,c2,c5,3391,?,p2,
1769392406.6661382,CREATED,c8b820aa-061a-4aa6-a5b0-ba14fca44d0f,55540b61-a675-4399-9f1b-4185bf666d90,c2,c5,27,?,?,surb={'id': 'a37872df-2a86-4bca-a691-851330df24dd', 'route': ['p2', 'e5', 'i12', 'x5', 'p2', 'c2']}
1769392406.8499253,SENT,fcf0779d-f85d-45fc-9be7-6d90c7459547,a0a4734a-b1a6-45fc-a336-c220d94334ff,c2,c5,3396,?,p2,
1769392406.850268,CREATED,0e0bf739-d97c-400a-908e-8e9fca832797,2c20efe9-bf47-4bd6-98e3-49be5dcb8e50,c2,c5,27,?,?,surb={'id': '1c3c6638-47f6-4ff0-8648-84244aa37fc4', 'route': ['p2', 'e8', 'i6', 'x12', 'p2', 'c2']}
1769392407.1047025,SENT,b40cd68b-f2f6-4a42-a335-69c7f3814d0a,15d3dd84-f55f-4683-ae4f-6d29641c0f34,c2,c5,3389,?,p2,
1769392407.1047735,CREATED,146261c5-641c-445b-93fc-96f2131b1d7e,a482d25f-2e3a-45f4-9fa0-7a348902175a,c2,c5,26,?,?,surb={'id': '15fba88e-16bb-4d3a-956d-10b887cc60c0', 'route': ['p2', 'e3', 'i10', 'x12', 'p2', 'c2']}
1769392407.239274,SENT,0ec8888a-7522-4e8c-bec4-c50bf18ec3b2,1a14f227-fa1b-4553-8161-450aa7fd3c7e,c2,c5,3380,?,p2,
1769392407.2393594,CREATED,ac4812e6-889b-4f00-913a-a745522d92ee,69ded320-d6d5-4332-a100-0d922436d5f3,c2,c5,27,?,?,surb={'id': 'b22b5ec5-fa94-4549-97e6-f689d9c2a0c8', 'route': ['p2', 'e11', 'i5', 'x4', 'p2', 'c2']}
1769392407.6116688,RECEIVED,82df39cf-38f9-4d1b-b6b1-6a44e8356f33,848a8a1e-cf89-4cc4-9926-15e78b7a3ffc,c4,c2,26,p2,?,surb={'id': 'f8a028c3-cdab-4194-86cf-5045cc4aa199', 'route': ['p2', 'e5', 'i10', 'x9', 'p1', 'c4']}
1769392408.063244,SENT,3d0f6e53-c3ba-4d96-a171-14f8c4c6e54e,e094fec2-c7a7-4193-9c81-0697af4c395e,c2,c5,3400,?,p2,
1769392408.0633922,CREATED,b32d4542-96f4-4cce-93d3-d33dc3a3ef8a,aeaa7566-624a-4cb8-8157-8e14f668b4e5,c2,c5,27,?,?,surb={'id': 'dfe9359a-6a83-4634-bf78-4b55c5281a35', 'route': ['p2', 'e9', 'i11', 'x7', 'p2', 'c2']}
1769392408.1261396,SENT,c009f733-3efe-45b7-b807-e134f270230c,6ad6deaa-c55d-439e-b74b-ff80c8325a4f,c2,c5,3383,?,p2,
1769392408.1264167,CREATED,4ad09173-63aa-4544-bed6-51eafedd2f94,e18397df-4f4a-468b-8eb7-7d7ba59e8481,c2,c5,27,?,?,surb={'id': '740875a2-2bd1-42f3-9cc9-406c661e32a6', 'route': ['p2', 'e1', 'i7', 'x9', 'p2', 'c2']}
1769392408.2818372,SENT,e559b383-1d8e-458e-8854-10244f1bddf4,d1b20f4b-9b92-4bb7-a717-5e3d452e135e,c2,c5,3376,?,p2,
1769392408.2819152,CREATED,5a2ded91-64fb-4b5b-afce-ebf8f379bf2b,30c39340-4fbb-4f1b-acc9-76db57aabd1d,c2,c5,27,?,?,surb={'id': 'ee21f332-3054-408a-910f-b63be7318666', 'route': ['p2', 'e1', 'i8', 'x8', 'p2', 'c2']}
1769392408.365272,RECEIVED,20c787da-2a15-4827-bcee-010766e61f81,0b40b42f-8bba-488a-ba34-39784850df20,c4,c2,27,p2,?,surb={'id': '4a801dba-5cc3-46fa-8bad-df223e8b839d', 'route': ['p2', 'e9', 'i4', 'x6', 'p1', 'c4']}
1769392408.6285543,SENT,f2c98159-6bfe-4ab2-9dd8-d35922c12f76,0deb6e2a-a81e-4668-9ae1-42c1153c2d4c,c2,c5,3371,?,p2,
1769392408.628734,CREATED,1ef90ee4-9f6c-422b-9e0e-2b952bd49c95,9b184663-7dbc-4ae5-a62d-7762bec46c19,c2,c5,26,?,?,surb={'id': 'b6b09c84-26b8-40a3-8810-7ad3e1f056bd', 'route': ['p2', 'e4', 'i4', 'x4', 'p2', 'c2']}
1769392408.8082821,RECEIVED,5571ba17-3b5e-4a51-ad00-8b5ed3b4ade4,8439c655-b695-4511-bf04-624189a426a9,c4,c2,27,p2,?,surb={'id': '97377ad3-9714-42c4-a062-8dcb754eaf6f', 'route': ['p2', 'e6', 'i7', 'x9', 'p1', 'c4']}
1769392409.2238975,SENT,468c5b40-f895-4a34-8659-3cda0fcd872b,9c6af2a5-f884-4b63-b193-d020abb69a84,c2,c5,3379,?,p2,
1769392409.2241156,CREATED,f1d2830b-5efc-4b00-b6e4-d4b5937a7507,5f5f4a26-7b66-42a8-9432-559618a8e01a,c2,c5,26,?,?,surb={'id': '752b8d6c-14fe-4484-b017-96edb980b9c2', 'route': ['p2', 'e10', 'i2', 'x2', 'p2', 'c2']}
1769392409.2833288,SENT,5b93775a-9616-4c39-ba08-ff4b5305f136,7adf899e-5968-437e-8656-cb99862cb5fb,c2,c5,3359,?,p2,
1769392409.2834759,CREATED,ce969c85-de28-42f7-b736-3f259122190f,506577ea-e64a-4eab-9318-ec4d8685c750,c2,c5,27,?,?,surb={'id': '06e879b6-8c17-47b8-bf3c-a27900674299', 'route': ['p2', 'e1', 'i9', 'x2', 'p2', 'c2']}
1769392409.3017986,RECEIVED,89055331-b492-412e-acfb-3ea0df034280,7e69b825-b546-47b9-bece-e7a5096dda79,c4,c2,27,p2,?,surb={'id': '7ab1c12e-911a-43f3-85c7-b50d08bd9304', 'route': ['p2', 'e12', 'i8', 'x8', 'p1', 'c4']}
1769392409.5409033,SENT,1a162701-d6e7-47eb-8c5c-a7ce2fa630ea,6551f478-13c8-4ed7-8ac1-8af348594950,c2,c5,3378,?,p2,
1769392409.5410833,CREATED,0a886bbc-0123-4b22-a7d2-dd5781a77703,136a7766-8345-4cd1-91e3-ca5ea9e67413,c2,c5,27,?,?,surb={'id': 'fbd18aaf-94b8-4495-9aea-f940baf6fcf0', 'route': ['p2', 'e11', 'i11', 'x5', 'p2', 'c2']}
1769392409.5526757,RECEIVED,135111f6-ae55-4787-8705-99603c065002,d2121cee-57d5-4272-8451-a3bc7f593cbb,c4,c2,26,p2,?,surb={'id': 'f6d9d26a-cc8d-4a73-8509-26379f0136c3', 'route': ['p2', 'e4', 'i7', 'x8', 'p1', 'c4']}
1769392409.6283,SENT,5ebce03f-4d2d-4b97-a478-61406f9bc6b4,fa29abcc-76f5-45a7-84ee-d6b4e6b8dd1a,c2,c5,3371,?,p2,
1769392409.6284559,CREATED,e7cf1d57-d0b2-4f14-bfcd-51e9f339b191,e2cc3ecd-8e64-4c84-bde4-87afebe591fa,c2,c5,27,?,?,surb={'id': 'ba376c8f-48ca-484c-8fee-a9fed9200317', 'route': ['p2', 'e6', 'i6', 'x10', 'p2', 'c2']}
1769392409.7770224,SENT,e0518a88-5c6d-4d39-a14f-f3119a59ec1e,2364a077-83fd-40e1-87e2-102b8e881086,c2,c5,3384,?,p2,
1769392409.7774072,CREATED,6d2978f4-a5a3-4e35-a74c-060660a3beb4,042daff3-3db1-4e95-8a25-519755463837,c2,c5,25,?,?,surb={'id': '0eb60ff2-905f-4efe-94fd-6d594b1239c0', 'route': ['p2', 'e10', 'i2', 'x4', 'p2', 'c2']}
1769392409.9026735,RECEIVED,4fb49a50-835a-4851-a213-2d44765d10a9,a507c906-9bdb-444c-ac55-b35a6c740c66,c4,c2,27,p2,?,surb={'id': '1a448451-5f89-4555-8eea-a2c2325ac069', 'route': ['p2', 'e7', 'i1', 'x11', 'p1', 'c4']}
1769392409.9656045,SENT,3ff75ea6-e511-4c28-925b-3441b2418e5e,512bc329-a434-4ab7-9f10-b0c191e7131a,c2,c5,3391,?,p2,
1769392409.965767,CREATED,2757a1e9-58fc-4e46-b250-b218e453c575,234543b6-b5d7-4712-b096-bf71697ae412,c2,c5,27,?,?,surb={'id': 'fa2519b6-8e8a-4f68-95b6-fde92e9219fc', 'route': ['p2', 'e2', 'i4', 'x4', 'p2', 'c2']}
1769392410.0433798,SENT,9f01bf6d-36f1-4639-a5d0-85e9c758998f,bf26ceb6-dd51-4246-b649-814e9954c550,c2,c5,3401,?,p2,
1769392410.0435324,CREATED,40886624-2f39-4576-b74c-8e0b50d0abc1,8740d6a9-ace5-4552-bffd-6b43da4de0c9,c2,c5,27,?,?,surb={'id': '0a7d72ab-9156-40bf-acf8-4dd04c96f3e7', 'route': ['p2', 'e10', 'i2', 'x6', 'p2', 'c2']}
1769392410.123608,RECEIVED,f329b145-9afa-44f9-9f56-0afffecdecd2,2e29b006-9b47-404f-a733-732b9b4e430e,c4,c2,27,p2,?,surb={'id': 'f0c6ea64-1f8d-43c8-915c-a523d2f6f749', 'route': ['p2', 'e1', 'i1', 'x12', 'p1', 'c4']}
1769392410.262744,SENT,b7438c98-366b-4f6d-8bdd-a9a82b3ffd0c,ad5f6aa1-4e7a-4f8a-93d6-ad56e2500b04,c2,c5,3367,?,p2,
1769392410.2628438,CREATED,b29b0e13-c10f-423d-89a0-994ec7b6e3b7,49e55a35-436a-4c83-a634-65df45ef4096,c2,c5,25,?,?,surb={'id': '0dfcc4d9-cde4-430c-887b-b7f27427b016', 'route': ['p2', 'e4', 'i5', 'x10', 'p2', 'c2']}
1769392410.6236155,SENT,17ecb1db-ba0a-43a2-88d2-1be2354c90a5,fa7642c2-3f4f-4eb1-a406-2b8fa71e099a,c2,c5,3360,?,p2,
1769392410.6237655,CREATED,6dddcbff-289a-4e7f-814a-892306125994,7170bdd7-ce7b-4253-b809-62b49e2563fe,c2,c5,27,?,?,surb={'id': '8ff19b1f-696a-4916-84f8-4f8bfa6d3cb3', 'route': ['p2', 'e6', 'i9', 'x5', 'p2', 'c2']}
1769392411.0049093,SENT,69b58295-3050-45de-9ea0-050e3f2c2b9a,28e7e08c-e8bd-4d12-abd4-72c1fd72be78,c2,c5,3383,?,p2,
1769392411.0050929,CREATED,632aae81-d2f2-43fd-982f-1caeb6935121,9d235caf-5625-4b10-992a-c31d75171f0c,c2,c5,27,?,?,surb={'id': '6123ee94-919c-455d-9947-1d0686b1da29', 'route': ['p2', 'e5', 'i2', 'x8', 'p2', 'c2']}
1769392411.129841,RECEIVED,b82fc383-4ac1-4e31-b95c-fabd7289ea37,9cb43202-6c18-4975-ab5c-36d902dcbb0a,c4,c2,27,p2,?,surb={'id': 'b8fe294a-7d80-4afa-ad2e-6895e06a7977', 'route': ['p2', 'e6', 'i8', 'x5', 'p1', 'c4']}
1769392411.2773676,SENT,3b43f3af-e83f-4870-9cb5-e2d60ce528c6,e8e67e9f-30c1-4300-927e-ade9338d8fd4,c2,c5,3379,?,p2,
1769392411.2775185,CREATED,296cea48-29e3-4121-9861-55806d281c3d,e3e91485-222c-420f-b253-510ceee0c7ac,c2,c5,27,?,?,surb={'id': 'fbf755ea-13e4-4792-9520-3d5e528c0b38', 'route': ['p2', 'e5', 'i3', 'x7', 'p2', 'c2']}
1769392411.287609,RECEIVED,1b60beef-0ecb-43e9-a5a9-e131fb8e39a6,e17d5296-58d6-4cea-b097-d2ca4a856fe7,c4,c2,27,p2,?,surb={'id': '034dd804-a672-444e-919c-91fa80e267df', 'route': ['p2', 'e6', 'i6', 'x3', 'p1', 'c4']}
1769392411.7422907,RECEIVED,d6581592-55de-40a7-8b96-0a355b3da352,0718d8c1-1ad0-4c5b-af6b-1d4df7aef44f,c4,c2,27,p2,?,surb={'id': 'bb4e558e-7f3a-476e-adce-968e4f8622ef', 'route': ['p2', 'e4', 'i1', 'x5', 'p1', 'c4']}
1769392411.7694933,RECEIVED,a22fb23e-7582-40cc-a059-2f4adca0c54d,418d050c-22de-4f1c-a36d-e6f7678394d2,c4,c2,27,p2,?,surb={'id': 'c084f7b9-1f2d-4508-9e28-a3d38897f712', 'route': ['p2', 'e8', 'i9', 'x8', 'p1', 'c4']}
1769392412.3514824,SENT,88e12db8-22a5-4a1e-9f2f-ab7976f66e8a,c40a2da7-4a0a-47f5-a5fc-b7d826d35eae,c2,c5,3397,?,p2,
1769392412.3516293,CREATED,f120ecf5-6e91-4afd-9449-16b3d7d44a1a,64422064-0d2f-4a76-ba0b-c76b98b54683,c2,c5,27,?,?,surb={'id': '27e03e78-9cd9-49d3-8fcd-ff35f66b2721', 'route': ['p2', 'e3', 'i7', 'x12', 'p2', 'c2']}
1769392412.6587362,RECEIVED,d6c0e6ec-4cfb-4412-b85a-25acd1e734af,86792711-51d3-45b6-b963-6b38127fb2b8,c4,c2,27,p2,?,surb={'id': '3955a355-cb7f-47b2-bb14-83182cd8a48b', 'route': ['p2', 'e4', 'i11', 'x8', 'p1', 'c4']}
1769392412.68183,RECEIVED,ef605d10-1ab5-4f93-99de-5d01a8131e92,6bde441f-adc6-4c1b-84bf-dedca92c945d,c4,c2,27,p2,?,surb={'id': 'a29ba545-5ed9-4b26-b748-1f14271c1c15', 'route': ['p2', 'e7', 'i4', 'x9', 'p1', 'c4']}
1769392412.7168112,RECEIVED,a5c02d30-9ffc-4f03-b475-65cd9f6ab737,2b8638af-6d10-4bc1-9783-c1f83378c9d0,c4,c2,27,p2,?,surb={'id': '39437427-d93f-4615-83f5-189fb625df6a', 'route': ['p2', 'e10', 'i9', 'x5', 'p1', 'c4']}
1769392412.7949095,SENT,73e51611-80e7-4c09-98f0-bece6cf05a82,22ba770b-b7e0-42b0-8679-e5afec3bff35,c2,c5,3376,?,p2,
1769392412.795117,CREATED,64b87f65-9419-4c97-b5da-45ae65c3f5b3,35c05896-4848-46c5-ab31-bdfaad30dc33,c2,c5,27,?,?,surb={'id': '468afac7-02a0-49d4-be19-7a070eafe390', 'route': ['p2', 'e6', 'i3', 'x8', 'p2', 'c2']}
1769392412.9026237,SENT,26eae4be-eafb-48f0-be5f-d841e6e9c074,adde63cb-f164-4b7a-b263-d6125a256975,c2,c5,3355,?,p2,
1769392412.902774,CREATED,3a785ae5-cea8-4858-a56a-44b75b862ec7,93e9904f-c1e0-4d95-875e-cfe97afc7ff8,c2,c5,27,?,?,surb={'id': 'f99c5c6d-44aa-4990-8fae-2dbc3bd04482', 'route': ['p2', 'e1', 'i9', 'x6', 'p2', 'c2']}
