timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769763211.8995993,RECEIVED,d7ef0d5a-be18-42e1-8baa-4bb80a849980,412aaa6f-f57c-446c-9edb-7c53777c4593,c2,c3,27,p3,?,surb={'id': '247f5d0e-0fae-4e52-9e4d-04d581281fb2', 'route': ['p3', 'e11', 'i1', 'x6', 'p2', 'c2']}
1769763211.923326,SENT,740bbddb-9fae-4e3d-8bb1-8207aa37e32d,a61139ad-2483-4007-97b9-0416930366a0,c3,c2,3396,?,p3,
1769763211.9234629,CREATED,29018ecf-4fe0-4b48-bbab-f3dc63400da6,61094b06-da12-4984-88e5-f3cca780a0cc,c3,c2,26,?,?,surb={'id': 'bc8954a9-67cd-4f45-a334-dd3dd7ada42d', 'route': ['p2', 'e12', 'i6', 'x9', 'p3', 'c3']}
1769763211.9265141,RECEIVED,1b8783b0-088b-4826-9f2d-c303fd245306,20ef87bb-8e18-4237-9a90-f06cb0367f3c,c2,c3,26,p3,?,surb={'id': '68ec9b17-591e-4066-b802-04b9f761e224', 'route': ['p3', 'e9', 'i6', 'x3', 'p2', 'c2']}
1769763212.2793403,SENT,067b7589-62d3-45f8-b635-4d2388897c19,de014ba1-a839-4780-a50b-50a4e1a35de0,c3,c2,3388,?,p3,
1769763212.279414,CREATED,eb84dc52-1bcf-458a-93fa-b1fed62127ce,61094b06-da12-4984-88e5-f3cca780a0cc,c3,c2,26,?,?,surb={'id': 'bc8954a9-67cd-4f45-a334-dd3dd7ada42d', 'route': ['p2', 'e12', 'i6', 'x9', 'p3', 'c3']}
1769763212.3075001,SENT,fcb72960-5325-4af9-87d4-47752c22d898,08f4311c-d612-48b5-ad85-843a352791b4,c3,c2,3392,?,p3,
1769763212.307587,CREATED,bf8f00af-dc38-4247-8281-cd772ce3990f,d64a4897-7f3f-4a95-856d-c6447a77c634,c3,c2,25,?,?,surb={'id': '67d13c79-2040-4116-961f-5a0210ef39eb', 'route': ['p2', 'e12', 'i11', 'x10', 'p3', 'c3']}
1769763212.905793,SENT,7fc9580b-d998-4cd4-b5ec-a96279e394b9,51069742-59fa-4447-a7e7-27efaac6c545,c3,c2,3396,?,p3,
1769763212.9058564,CREATED,8828abeb-d28d-4cdf-baab-5cdd7254e23b,d64a4897-7f3f-4a95-856d-c6447a77c634,c3,c2,25,?,?,surb={'id': '67d13c79-2040-4116-961f-5a0210ef39eb', 'route': ['p2', 'e12', 'i11', 'x10', 'p3', 'c3']}
1769763212.9893181,SENT,2d7e826a-fe0d-471e-a761-41a00d68b27f,e3496575-78f7-4635-91cb-2479f08c097e,c3,c2,3393,?,p3,
1769763212.9894285,CREATED,a02813e6-5cfc-439c-a070-4fad9565b660,9288429d-4378-4fd3-b906-73532e409298,c3,c2,27,?,?,surb={'id': '9fb973cf-7894-4899-bb3c-6efff572077d', 'route': ['p2', 'e9', 'i1', 'x7', 'p3', 'c3']}
1769763213.062805,SENT,fb4d5f66-b5c9-4345-bd87-09ce341f9d17,b578e439-c68a-477e-84b9-262437086866,c3,c2,3359,?,p3,
1769763213.0630293,CREATED,ed07632f-0b1e-48df-8f42-35515d513cc8,9288429d-4378-4fd3-b906-73532e409298,c3,c2,27,?,?,surb={'id': '9fb973cf-7894-4899-bb3c-6efff572077d', 'route': ['p2', 'e9', 'i1', 'x7', 'p3', 'c3']}
1769763213.239362,SENT,6db60423-ee97-40f4-a9bc-7a63cfb2b411,09fb2bec-05f4-4bea-8839-d50275e6ee67,c3,c2,3380,?,p3,
1769763213.239515,CREATED,a26f915e-9ba7-4df1-9832-03de3fe72c93,069bd24d-4457-4324-b244-3c5eb1aba850,c3,c2,27,?,?,surb={'id': '0c27441b-c6b8-4c71-bebe-a9290848cf2b', 'route': ['p2', 'e9', 'i12', 'x9', 'p3', 'c3']}
1769763213.6283333,SENT,27ea3105-f779-4ad8-a395-0f51466fd030,be83cce5-cd3d-4d29-9b7c-79c1d839d9ac,c3,c2,3401,?,p3,
1769763213.6284883,CREATED,76e9c253-00a2-40e7-a1b2-57a7f8040545,069bd24d-4457-4324-b244-3c5eb1aba850,c3,c2,27,?,?,surb={'id': '0c27441b-c6b8-4c71-bebe-a9290848cf2b', 'route': ['p2', 'e9', 'i12', 'x9', 'p3', 'c3']}
1769763213.651507,SENT,9f9ec649-ca33-4e62-9596-b408a3287784,1d1faa52-ed44-4344-949c-54dbc2f51ea7,c3,c2,3367,?,p3,
1769763213.6516776,CREATED,046a3017-0c8f-4413-82af-dc4dec20ef16,36dd0e33-2886-4199-a038-b511e612c5ff,c3,c2,27,?,?,surb={'id': '52edfd75-0eec-49ed-abcd-2c03d52dd6c9', 'route': ['p2', 'e5', 'i2', 'x1', 'p3', 'c3']}
1769763214.7714245,SENT,02ec30c6-c1a6-4318-8773-585dcfbb4ec6,6731a224-e88d-4f52-ae09-aabb8f443339,c3,c2,3360,?,p3,
1769763214.7715936,CREATED,695062b5-2e9d-4323-9276-80e1e41778a8,36dd0e33-2886-4199-a038-b511e612c5ff,c3,c2,27,?,?,surb={'id': '52edfd75-0eec-49ed-abcd-2c03d52dd6c9', 'route': ['p2', 'e5', 'i2', 'x1', 'p3', 'c3']}
1769763214.9092014,RECEIVED,6907ee57-1111-4612-9dc5-f12880ca7889,19ba6ce5-a6d5-480d-a62b-46ef7acbe2ff,c2,c3,27,p3,?,surb={'id': '3a46815b-d296-4dbf-b5e1-16eeb3a6b1b1', 'route': ['p3', 'e2', 'i5', 'x9', 'p2', 'c2']}
1769763214.9607632,SENT,4700540e-1c65-4fbb-b80b-6b09265b84b7,21bd7358-48c0-488c-89ee-3f13f04c47b7,c3,c2,3374,?,p3,
1769763214.9608674,CREATED,b4d91c92-464d-4c9d-9314-590148050353,2726834c-959d-4657-bc74-1adda016b0b9,c3,c2,27,?,?,surb={'id': 'ba002128-0de9-4995-927e-d7516ffcf970', 'route': ['p2', 'e11', 'i3', 'x2', 'p3', 'c3']}
1769763214.989008,RECEIVED,5ca2b770-6fdd-489a-b700-39f8e022865d,7bb115cb-9d57-436e-9bd3-d41d53c2077c,c2,c3,26,p3,?,surb={'id': '32336b3d-5a0b-4cc2-a6be-b492739ab76f', 'route': ['p3', 'e8', 'i9', 'x9', 'p2', 'c2']}
1769763215.9574606,SENT,685e966e-aaf1-4880-9278-9e1a3fc79bc3,2d998afe-8eb9-4bdf-9255-b337db501829,c3,c2,3375,?,p3,
1769763215.9575603,CREATED,d4b95f5c-58eb-4650-ad36-09908b26120d,2726834c-959d-4657-bc74-1adda016b0b9,c3,c2,27,?,?,surb={'id': 'ba002128-0de9-4995-927e-d7516ffcf970', 'route': ['p2', 'e11', 'i3', 'x2', 'p3', 'c3']}
1769763215.9882803,SENT,7530fcde-4fb4-4771-9bee-59577ddd332b,ca464193-ad7c-4b47-98af-61353711f30a,c3,c2,3361,?,p3,
1769763215.98838,CREATED,fabaf503-2156-416b-8a3a-af19882a2255,86b1b378-42d3-4f0a-bfdc-d895656156ea,c3,c2,26,?,?,surb={'id': '9f8f41fc-6793-40f4-aa87-6eae596e840d', 'route': ['p2', 'e2', 'i4', 'x9', 'p3', 'c3']}
1769763216.1630938,SENT,0447821e-e1a7-4a6c-a3da-818f29aec1b8,e12b7732-bf91-4d6a-9dae-7043b2f904ad,c3,c2,3384,?,p3,
1769763216.163197,CREATED,529b4a28-3c3a-4685-94f6-aeddecc40cfa,86b1b378-42d3-4f0a-bfdc-d895656156ea,c3,c2,26,?,?,surb={'id': '9f8f41fc-6793-40f4-aa87-6eae596e840d', 'route': ['p2', 'e2', 'i4', 'x9', 'p3', 'c3']}
1769763216.6415071,RECEIVED,8dfc34bc-d1ce-4425-9c8e-04f1ea18d593,dc6b68e7-e375-4134-8e3b-1da01a6f985b,c2,c3,27,p3,?,surb={'id': 'ac40da77-29e5-4178-81a3-2031b6b7f157', 'route': ['p3', 'e7', 'i10', 'x10', 'p2', 'c2']}
1769763216.647126,SENT,19e77d2f-1dfd-4347-9e18-9ec80c1d835a,573f4f88-63ec-42ee-a9e1-c50bccf03f34,c3,c2,3374,?,p3,
1769763216.647265,CREATED,230035a7-cc6e-4d10-bed7-f4f2b55e3b7d,67229ee9-d98c-4d6a-aa4d-4242ac8b01e1,c3,c2,27,?,?,surb={'id': '1c5b1754-c59f-4fc1-89a4-e2c8e92d6881', 'route': ['p2', 'e4', 'i1', 'x10', 'p3', 'c3']}
1769763217.242857,SENT,2890c653-3d9b-4184-a7ce-4c1989868619,3e22ce98-6b2c-4641-ab07-d26f3a898132,c3,c2,3376,?,p3,
1769763217.2429812,CREATED,64567b2c-62c1-48cd-9c0f-d6a3ec76539d,67229ee9-d98c-4d6a-aa4d-4242ac8b01e1,c3,c2,27,?,?,surb={'id': '1c5b1754-c59f-4fc1-89a4-e2c8e92d6881', 'route': ['p2', 'e4', 'i1', 'x10', 'p3', 'c3']}
1769763217.3308697,SENT,bd29f082-d5ac-4813-a6da-aa45490a68b3,d0e6553a-8e2e-4dc4-9eec-72dcb690d3e9,c3,c2,3371,?,p3,
1769763217.3309896,CREATED,b877a817-ebb1-4469-8009-7074b5e21b1c,dfd1f242-254e-4a8c-8e6e-74d85c5e9174,c3,c2,27,?,?,surb={'id': '95df4594-0dd9-403c-8774-790f53b0739e', 'route': ['p2', 'e6', 'i11', 'x2', 'p3', 'c3']}
1769763217.6713114,RECEIVED,9da22a8a-f672-4486-9d66-1ad137890f81,dc6b68e7-e375-4134-8e3b-1da01a6f985b,c2,c3,27,p3,?,surb={'id': 'ac40da77-29e5-4178-81a3-2031b6b7f157', 'route': ['p3', 'e7', 'i10', 'x10', 'p2', 'c2']}
1769763217.6754248,SENT,51147c04-3942-4b78-91d9-a5fce0b34616,cebc9799-8e05-438c-a495-c9e1fd5e9158,c3,c2,3389,?,p3,
1769763217.6755373,CREATED,9abf4273-5cf9-4dc5-8498-d196668dc10e,dfd1f242-254e-4a8c-8e6e-74d85c5e9174,c3,c2,27,?,?,surb={'id': '95df4594-0dd9-403c-8774-790f53b0739e', 'route': ['p2', 'e6', 'i11', 'x2', 'p3', 'c3']}
1769763217.6827197,RECEIVED,6f88fab9-c7d0-4427-a580-7d388a89de0f,657dedd8-f31c-44b0-ba6c-e9cde88a87f7,c2,c3,27,p3,?,surb={'id': '3f0ec50e-e26e-43fa-a17c-f4708c163939', 'route': ['p3', 'e1', 'i10', 'x10', 'p2', 'c2']}
1769763217.8529308,RECEIVED,5ae30f1a-6dce-4326-afaa-a32c218467f1,8bd0bafd-1617-4379-979d-a5e913a1abd6,c2,c3,27,p3,?,surb={'id': '60cc5382-b9ca-43f2-ad61-d394bfdeeaaf', 'route': ['p3', 'e1', 'i2', 'x3', 'p2', 'c2']}
1769763217.9130847,SENT,384eb176-fd7f-4487-8797-470e72a3998c,f623214d-101a-480b-9121-36262b456162,c3,c2,3372,?,p3,
1769763217.913198,CREATED,7226f991-2736-4b4c-b43e-a3a3bf1d3a44,646a8ba1-fec5-4b72-b0d5-10243e2838e7,c3,c2,27,?,?,surb={'id': '6b825c85-8d86-4982-a864-fd4d351cc39c', 'route': ['p2', 'e3', 'i2', 'x7', 'p3', 'c3']}
1769763217.9744244,RECEIVED,7af8ff4a-08ef-4d0a-a6fb-91a68ab3ecb0,5376a5e0-eb0a-4fa9-8766-5c8e125be248,c2,c3,27,p3,?,surb={'id': '91afd45d-12f7-4056-a360-8af5cff69a20', 'route': ['p3', 'e4', 'i4', 'x4', 'p2', 'c2']}
1769763218.0768645,SENT,055e2412-4fb9-4b8c-8f9f-538840f29f2f,190d624b-290b-424d-95ba-1bb89385fb8a,c3,c2,3389,?,p3,
1769763218.076975,CREATED,7a82230f-6f53-4a82-981d-3c0dac41e42a,646a8ba1-fec5-4b72-b0d5-10243e2838e7,c3,c2,27,?,?,surb={'id': '6b825c85-8d86-4982-a864-fd4d351cc39c', 'route': ['p2', 'e3', 'i2', 'x7', 'p3', 'c3']}
1769763218.1226153,RECEIVED,d7da05db-a163-4664-b50d-2fa8871d9615,6db8fea1-48ab-47cc-9125-d4b2cecd00db,c2,c3,27,p3,?,surb={'id': '7d1a9058-d7fc-44f3-b138-bfedf424bd91', 'route': ['p3', 'e12', 'i3', 'x10', 'p2', 'c2']}
1769763218.177322,RECEIVED,844bbba0-e94a-4700-b672-66ab93e13654,6db8fea1-48ab-47cc-9125-d4b2cecd00db,c2,c3,27,p3,?,surb={'id': '7d1a9058-d7fc-44f3-b138-bfedf424bd91', 'route': ['p3', 'e12', 'i3', 'x10', 'p2', 'c2']}
1769763218.5098317,SENT,b150a676-c113-488a-8d1b-1c15fea9e546,6788ee44-364d-4554-84b4-5be7327c9428,c3,c2,3365,?,p3,
1769763218.509968,CREATED,5ec9ecd0-314f-4267-a228-fbebb53154c2,db81e4a5-d5e6-45b7-9951-9abd27eb84b0,c3,c2,27,?,?,surb={'id': 'd5af4a23-272c-44b9-be84-2eaa0387a765', 'route': ['p2', 'e8', 'i1', 'x2', 'p3', 'c3']}
1769763218.5472622,RECEIVED,06d9dfc5-32cc-4ab8-a0e8-f5f17cc32fa2,8bd0bafd-1617-4379-979d-a5e913a1abd6,c2,c3,27,p3,?,surb={'id': '60cc5382-b9ca-43f2-ad61-d394bfdeeaaf', 'route': ['p3', 'e1', 'i2', 'x3', 'p2', 'c2']}
1769763218.6652052,RECEIVED,9b121a13-e67b-43e1-aeb4-a3085629f454,5376a5e0-eb0a-4fa9-8766-5c8e125be248,c2,c3,27,p3,?,surb={'id': '91afd45d-12f7-4056-a360-8af5cff69a20', 'route': ['p3', 'e4', 'i4', 'x4', 'p2', 'c2']}
1769763218.8076353,RECEIVED,735314ac-3f39-4254-b575-4b3ea4f2ebf2,7bb115cb-9d57-436e-9bd3-d41d53c2077c,c2,c3,26,p3,?,surb={'id': '32336b3d-5a0b-4cc2-a6be-b492739ab76f', 'route': ['p3', 'e8', 'i9', 'x9', 'p2', 'c2']}
1769763218.8711503,SENT,63e80861-ea25-40f1-923b-f42af3af4ef8,ea9a5841-f24d-4aba-a1cd-0efe763a4832,c3,c2,3359,?,p3,
1769763218.8713074,CREATED,42408137-6811-47d8-a872-22f348a406a7,db81e4a5-d5e6-45b7-9951-9abd27eb84b0,c3,c2,27,?,?,surb={'id': 'd5af4a23-272c-44b9-be84-2eaa0387a765', 'route': ['p2', 'e8', 'i1', 'x2', 'p3', 'c3']}
1769763218.9723108,RECEIVED,01dcec9b-fb88-43e8-a37a-5c8ddee6852c,9b22a02e-02b6-4e09-8e77-914655677b9b,c2,c3,27,p3,?,surb={'id': '9e690978-f54b-4673-945d-05b520bd86ed', 'route': ['p3', 'e6', 'i9', 'x3', 'p2', 'c2']}
1769763219.0759518,SENT,53361b4c-5580-47e8-825b-e7821fa202f3,5c588638-af2a-4e51-9c8b-db56ba1af0cf,c3,c2,3391,?,p3,
1769763219.0760167,CREATED,c7abf000-87c2-4b72-82d5-37a1934ef49d,8b8f2a6a-cb2d-4d84-908e-7c284bb6112c,c3,c2,27,?,?,surb={'id': '7bcb189d-7b1d-4dbd-a274-809c5c6e96b0', 'route': ['p2', 'e10', 'i5', 'x11', 'p3', 'c3']}
1769763219.0781293,RECEIVED,cd0703f7-f17e-4674-afca-429e8c326bad,641a2328-8512-4e65-b8f5-6fede98947e3,c2,c3,27,p3,?,surb={'id': '7e0ea89d-983f-4eb9-a066-97a2646e2112', 'route': ['p3', 'e3', 'i7', 'x9', 'p2', 'c2']}
1769763219.1147606,SENT,2a9b32a9-f058-471b-8bae-81486cdff233,9fd9812c-3556-4e92-aa22-e91d93752495,c3,c2,3400,?,p3,
1769763219.1148233,CREATED,9cdb7b0e-7253-4875-b662-9f7743d7e349,8b8f2a6a-cb2d-4d84-908e-7c284bb6112c,c3,c2,27,?,?,surb={'id': '7bcb189d-7b1d-4dbd-a274-809c5c6e96b0', 'route': ['p2', 'e10', 'i5', 'x11', 'p3', 'c3']}
1769763219.146947,SENT,6052ecb9-be50-4df0-9995-2a17e1575757,d404cea6-4e0c-444f-acc1-5d0903431df2,c3,c2,3379,?,p3,
1769763219.147035,CREATED,da0dd41b-2d2d-4cd7-886b-7fc2ed27d761,abdcf540-4f08-4c62-9d9e-135c501abb23,c3,c2,27,?,?,surb={'id': '01bbd784-873d-4e75-a1ca-b53f6f86ceb2', 'route': ['p2', 'e4', 'i3', 'x5', 'p3', 'c3']}
1769763219.2354753,SENT,5d163669-a5fa-4296-a797-0fe5b090d6a3,0970375b-5486-49b3-bfa6-928ea651d8fb,c3,c2,3376,?,p3,
1769763219.2355626,CREATED,17d61797-bae3-451c-9dea-6afaa67b43c5,abdcf540-4f08-4c62-9d9e-135c501abb23,c3,c2,27,?,?,surb={'id': '01bbd784-873d-4e75-a1ca-b53f6f86ceb2', 'route': ['p2', 'e4', 'i3', 'x5', 'p3', 'c3']}
1769763219.2647445,SENT,28a91228-6d8b-4504-8b66-bbd0489944d6,ba224934-39a5-4e87-bc82-ed04270b0308,c3,c2,3383,?,p3,
1769763219.2648335,CREATED,55eb1385-6f5d-40e9-bd9b-b16742690e7c,9e4f3218-6eab-4102-9ab1-431e33be0d2f,c3,c2,27,?,?,surb={'id': 'ccace5b6-d68b-4b1b-bf10-95d95961cb76', 'route': ['p2', 'e4', 'i1', 'x5', 'p3', 'c3']}
1769763219.4227443,RECEIVED,c5963801-e04e-453f-af06-7fee79b053c3,056a60b8-66db-4dab-8e6e-7b4b3fed61cc,c2,c3,27,p3,?,surb={'id': 'face3c77-ff0f-41c2-bf37-10858474e2f9', 'route': ['p3', 'e10', 'i1', 'x6', 'p2', 'c2']}
1769763219.7431352,RECEIVED,c083a53b-6ca8-4f81-a0e4-b9fee7bb30f9,b2bc8855-6c06-47d1-b9b0-de725e0f5dd2,c2,c3,27,p3,?,surb={'id': 'cb2648aa-5a7b-4b09-8230-40a38c7a2ab0', 'route': ['p3', 'e2', 'i9', 'x4', 'p2', 'c2']}
1769763219.855951,RECEIVED,882ee2d1-de95-4ce9-b5e3-9497f5681556,657dedd8-f31c-44b0-ba6c-e9cde88a87f7,c2,c3,27,p3,?,surb={'id': '3f0ec50e-e26e-43fa-a17c-f4708c163939', 'route': ['p3', 'e1', 'i10', 'x10', 'p2', 'c2']}
1769763220.141098,RECEIVED,63d66d5f-e117-4c29-8bb3-c2a5f0262c80,0ffdfba9-0c0e-4e3a-ba8c-bd57442bac03,c2,c3,27,p3,?,surb={'id': '77d55e62-acda-4912-88ec-9d01ec0f2643', 'route': ['p3', 'e7', 'i12', 'x10', 'p2', 'c2']}
1769763220.3001692,RECEIVED,f69228c5-70de-452d-9317-4ac6e72b7057,056a60b8-66db-4dab-8e6e-7b4b3fed61cc,c2,c3,27,p3,?,surb={'id': 'face3c77-ff0f-41c2-bf37-10858474e2f9', 'route': ['p3', 'e10', 'i1', 'x6', 'p2', 'c2']}
1769763220.4406912,RECEIVED,655d40cd-576a-462b-9981-e6a5bb51e607,edbfedd3-5d88-42c0-b280-d85fb5179ffc,c2,c3,27,p3,?,surb={'id': 'de2ffffe-b9b3-46b2-990d-d1ea3cb02d91', 'route': ['p3', 'e6', 'i12', 'x10', 'p2', 'c2']}
1769763220.6209817,RECEIVED,1cf1c7bf-fec1-4d59-b017-e9e80f2ba8ed,edbfedd3-5d88-42c0-b280-d85fb5179ffc,c2,c3,27,p3,?,surb={'id': 'de2ffffe-b9b3-46b2-990d-d1ea3cb02d91', 'route': ['p3', 'e6', 'i12', 'x10', 'p2', 'c2']}
1769763220.9041939,RECEIVED,9238aad0-887a-453a-9aec-4a4810fc7114,568ccce5-c923-4a15-8498-086c51c5ac1a,c2,c3,26,p3,?,surb={'id': '8847c0f3-e2b0-43bc-8ef2-3186a85f96fe', 'route': ['p3', 'e7', 'i5', 'x8', 'p2', 'c2']}
1769763221.1825907,RECEIVED,d64011d7-82df-4107-bc20-9d34aa3d40e7,0ffdfba9-0c0e-4e3a-ba8c-bd57442bac03,c2,c3,27,p3,?,surb={'id': '77d55e62-acda-4912-88ec-9d01ec0f2643', 'route': ['p3', 'e7', 'i12', 'x10', 'p2', 'c2']}
1769763221.3857393,RECEIVED,6b4c4b1b-6d80-4057-8a0a-de633e4a0e9f,b2bc8855-6c06-47d1-b9b0-de725e0f5dd2,c2,c3,27,p3,?,surb={'id': 'cb2648aa-5a7b-4b09-8230-40a38c7a2ab0', 'route': ['p3', 'e2', 'i9', 'x4', 'p2', 'c2']}
1769763221.8379009,RECEIVED,2da11bcf-f1e3-4e45-8477-c1f1a4acc808,b5165722-a9bc-4dae-9ea2-b92f3c3d15ac,c2,c3,27,p3,?,surb={'id': 'fc126b9b-83fd-42bd-a612-4305bac661c2', 'route': ['p3', 'e12', 'i12', 'x2', 'p2', 'c2']}
1769763222.0119903,SENT,01ab4bb5-091c-4778-b33c-8d02bb5c8e79,23258baf-eee0-4b65-8461-22df9b55680c,c3,c2,3400,?,p3,
1769763222.01217,CREATED,4d1face9-4578-4b11-b7e2-b0663a31f1a4,9e4f3218-6eab-4102-9ab1-431e33be0d2f,c3,c2,27,?,?,surb={'id': 'ccace5b6-d68b-4b1b-bf10-95d95961cb76', 'route': ['p2', 'e4', 'i1', 'x5', 'p3', 'c3']}
1769763222.0388927,SENT,4faa2bc4-657e-4a81-8dc9-6fb3ae195f4c,8aefbae0-c62e-4a9b-93cf-6084f3b9ffc5,c3,c2,3399,?,p3,
1769763222.0390713,CREATED,6e244d84-1ea7-4685-ada2-514b300dbac0,566d50b0-880c-4024-a1be-c82aa4856982,c3,c2,27,?,?,surb={'id': '90954a7f-e9e5-4769-8e4c-4fb241da51fd', 'route': ['p2', 'e10', 'i5', 'x6', 'p3', 'c3']}
1769763222.058032,RECEIVED,ba5a7d86-d529-4633-a316-7ec778dd9103,df2610bc-2b20-4a33-ae6b-588bf8f909b0,c2,c3,27,p3,?,surb={'id': '86ba673e-cfb7-4f4e-ade1-58d190d8a3a6', 'route': ['p3', 'e7', 'i7', 'x12', 'p2', 'c2']}
1769763222.2045372,RECEIVED,b3b3c311-5861-4fe7-8db4-27747f20a53a,568ccce5-c923-4a15-8498-086c51c5ac1a,c2,c3,26,p3,?,surb={'id': '8847c0f3-e2b0-43bc-8ef2-3186a85f96fe', 'route': ['p3', 'e7', 'i5', 'x8', 'p2', 'c2']}
1769763222.3189943,SENT,c444ce4d-f137-4617-8c76-ab082a37cdcd,3fe5a079-cd9f-4e75-bc2a-4f7d6ac24dd2,c3,c2,3394,?,p3,
1769763222.3191762,CREATED,820009b0-48f6-4f27-9173-68bf725f038c,566d50b0-880c-4024-a1be-c82aa4856982,c3,c2,27,?,?,surb={'id': '90954a7f-e9e5-4769-8e4c-4fb241da51fd', 'route': ['p2', 'e10', 'i5', 'x6', 'p3', 'c3']}
1769763222.6296237,SENT,2e1a9b4f-b4f7-4d04-8f67-dec0dff6312e,611114e6-6b4e-45f1-9a10-c5dd3b365901,c3,c2,3396,?,p3,
1769763222.6297593,CREATED,691fde1d-7a3f-4527-99c9-fff1b6274b7f,9bccf5ad-063d-43c2-a588-1fc835460714,c3,c2,27,?,?,surb={'id': 'ad874d4f-aad2-4c19-bc5b-751f72df81e4', 'route': ['p2', 'e1', 'i11', 'x9', 'p3', 'c3']}
1769763222.823756,RECEIVED,0058bf57-e9e9-4270-9155-c7d171a204f7,df2610bc-2b20-4a33-ae6b-588bf8f909b0,c2,c3,27,p3,?,surb={'id': '86ba673e-cfb7-4f4e-ade1-58d190d8a3a6', 'route': ['p3', 'e7', 'i7', 'x12', 'p2', 'c2']}
1769763222.8368971,SENT,b021b18b-f7d6-4c50-864c-3979762a3f95,be674da4-a18e-4ab5-81a9-1f358354f614,c3,c2,3401,?,p3,
1769763222.8369496,CREATED,4ee0d3fa-d523-4798-85ab-d9e31551f181,9bccf5ad-063d-43c2-a588-1fc835460714,c3,c2,27,?,?,surb={'id': 'ad874d4f-aad2-4c19-bc5b-751f72df81e4', 'route': ['p2', 'e1', 'i11', 'x9', 'p3', 'c3']}
1769763223.271942,SENT,308e1725-35f4-4d64-8a5a-42e1725dcafa,22e19c4b-f85c-4acd-a9ed-58b5657010a0,c3,c2,3371,?,p3,
1769763223.2721272,CREATED,879e5ba0-f56e-48c5-8903-51e9082dfac6,1705ede4-be5b-4992-bca2-f7ce9073bd50,c3,c2,26,?,?,surb={'id': 'b8cdff04-adca-4f97-a1e4-d00e05886868', 'route': ['p2', 'e7', 'i11', 'x2', 'p3', 'c3']}
1769763223.6129556,SENT,f96f6269-d0c5-4e6b-9a48-761fc4d3f2bf,7bc5b06f-f210-4667-b7ea-8d3e2c638466,c3,c2,3380,?,p3,
1769763223.6131234,CREATED,c0a8f09b-b6ee-41dd-8261-a4b4bca9f499,1705ede4-be5b-4992-bca2-f7ce9073bd50,c3,c2,26,?,?,surb={'id': 'b8cdff04-adca-4f97-a1e4-d00e05886868', 'route': ['p2', 'e7', 'i11', 'x2', 'p3', 'c3']}
1769763223.9750729,SENT,5cae3c00-2f92-46af-b4cb-048f9e54024f,3037aa81-f1b8-499e-b0f7-6a2aba2fcf7c,c3,c2,3359,?,p3,
1769763223.9752402,CREATED,e3ef3564-b57e-4eb5-b714-72855930e088,4daab576-6fd0-434c-b31c-2f4ac5038d13,c3,c2,27,?,?,surb={'id': '92fb8462-f58f-4bb8-9814-92c96960b480', 'route': ['p2', 'e8', 'i12', 'x9', 'p3', 'c3']}
1769763224.077349,RECEIVED,b4a772f7-9f71-45e3-83ec-5bf0adaa6feb,b5165722-a9bc-4dae-9ea2-b92f3c3d15ac,c2,c3,27,p3,?,surb={'id': 'fc126b9b-83fd-42bd-a612-4305bac661c2', 'route': ['p3', 'e12', 'i12', 'x2', 'p2', 'c2']}
1769763224.1029692,SENT,3b402eef-0573-469b-a7d6-7aa983a83126,0167b56a-aef8-4005-85e9-015563ec54b9,c3,c2,3388,?,p3,
1769763224.103132,CREATED,aef3c995-85fc-48d7-92cb-dcad503e3574,4daab576-6fd0-434c-b31c-2f4ac5038d13,c3,c2,27,?,?,surb={'id': '92fb8462-f58f-4bb8-9814-92c96960b480', 'route': ['p2', 'e8', 'i12', 'x9', 'p3', 'c3']}
1769763224.1152794,RECEIVED,4405c0e6-a844-4637-8898-4e190e032089,89d1327c-e1ad-4953-a32b-6e42f643f806,c2,c3,27,p3,?,surb={'id': 'e96ee9c5-5748-4e0e-92e9-087bb197e56f', 'route': ['p3', 'e1', 'i1', 'x3', 'p2', 'c2']}
1769763224.347069,RECEIVED,7e1ab758-f427-4e45-a8ec-8b5cda90991d,ef4852e8-d2d5-4e05-98a9-db02e8a483c4,c2,c3,26,p3,?,surb={'id': 'de781c51-b860-4cf5-a06b-c25dd8783dd3', 'route': ['p3', 'e5', 'i11', 'x7', 'p2', 'c2']}
1769763224.468332,RECEIVED,42863397-69cb-4209-8f26-17aa0c69e6f5,734251a3-c775-47cd-a0dd-64a92327068b,c2,c3,27,p3,?,surb={'id': '188126b0-ec93-4461-bd89-0404662d933f', 'route': ['p3', 'e12', 'i6', 'x8', 'p2', 'c2']}
1769763224.6059062,SENT,6d513226-26cb-45b3-b46e-c55423db328d,c4a1f4b2-6fb2-4737-8fec-af29ed154841,c3,c2,3386,?,p3,
1769763224.6060815,CREATED,b404436d-d868-418f-a856-ae60e76da6f7,12a6353f-0465-4f40-8fd9-ce7f2adbfb44,c3,c2,27,?,?,surb={'id': '10f34bb1-8725-4a35-bd6a-9f386c430cee', 'route': ['p2', 'e4', 'i10', 'x2', 'p3', 'c3']}
1769763224.7646124,SENT,acdf1ee9-f768-45a0-bc30-62f9cc5d20ff,34a42bd7-a465-4b90-ad67-c4806e19a5a7,c3,c2,3384,?,p3,
