timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769458570.3963332,RECEIVED,591b2a39-04f3-42a1-b069-94d17eb99708,f4f0844b-4beb-4ec3-be1e-e922f9835c3a,c2,c1,26,p1,?,surb={'id': 'd81433f8-74f9-46ef-9165-a28cf06dc018', 'route': ['p1', 'e8', 'i12', 'x2', 'p2', 'c2']}
1769458570.4619236,SENT,ad660958-42e5-43de-b4f3-2d85dc31b7b6,7e3964fb-668f-48c0-88a8-12268e672892,c1,c5,3384,?,p1,
1769458570.4620967,CREATED,98316fe7-a732-4a47-93f2-ab6d842fdede,0ee686a4-0de3-421d-b748-2eb737ebef2e,c1,c5,27,?,?,surb={'id': 'daae6933-56fc-49e4-b62c-de04486fcd58', 'route': ['p2', 'e2', 'i9', 'x5', 'p1', 'c1']}
1769458570.8260171,RECEIVED,9c42fa3a-cd34-4723-b48e-eb64bf008c7f,230de311-d6d8-4248-8b75-65164ec63d33,c4,c1,26,p1,?,surb={'id': 'cadb77f2-ec44-438a-a8c9-89556b65dff8', 'route': ['p1', 'e12', 'i4', 'x12', 'p1', 'c4']}
1769458570.8355653,RECEIVED,cae19a7f-bdd5-4367-8183-124d9d7d9cd3,e4827fca-47ba-44ec-98ad-be26d39a0229,c2,c1,26,p1,?,surb={'id': 'da387c6d-c0d9-4b3c-b520-c724a78e9028', 'route': ['p1', 'e10', 'i6', 'x2', 'p2', 'c2']}
1769458570.8756974,RECEIVED,d0137eb3-372a-4abd-ab7c-473da704a26e,b0b67bea-e668-47ef-8fea-ab66c6b9719c,c4,c1,27,p1,?,surb={'id': '5a07802a-6076-41ab-81f7-1fba3b7b2695', 'route': ['p1', 'e11', 'i6', 'x10', 'p1', 'c4']}
1769458570.892767,RECEIVED,4032f9ea-6ed4-48a2-b683-afd42e813beb,e4f4ea08-056f-44b5-988d-ab283b7cfab4,c4,c1,27,p1,?,surb={'id': '9bd6f78a-8b3f-484d-94e4-ed71fdd8391b', 'route': ['p1', 'e3', 'i12', 'x9', 'p1', 'c4']}
1769458570.9060996,RECEIVED,c6bb9fc8-997f-4807-b318-73936d55c4c3,aa78d4c2-530b-4d85-9b2c-00eec33efd62,c2,c1,27,p1,?,surb={'id': '00676b15-f3d2-4de5-8a5d-4357f2c4c72d', 'route': ['p1', 'e7', 'i10', 'x12', 'p2', 'c2']}
1769458570.9276273,SENT,fab6423d-7637-4ce9-87f5-69a12a4ab658,87f973b8-3d1d-4d4d-ae48-fb2872a1fa63,c1,c5,3388,?,p1,
1769458570.9277253,CREATED,c2f6d506-8630-4edd-8b2b-c40fe78ac982,d435af74-b36f-41a9-805f-579d8190305e,c1,c5,26,?,?,surb={'id': '3770006a-c59c-4a9f-8e1e-82e4106830dd', 'route': ['p2', 'e5', 'i5', 'x12', 'p1', 'c1']}
1769458571.258161,RECEIVED,d634935b-ae4d-401a-b0ef-372c2594e4a6,0054b63e-fa89-4e0c-a139-3159c5d63440,c4,c1,27,p1,?,surb={'id': 'ec9de023-a6db-45bd-bd8f-1f3becedc930', 'route': ['p1', 'e9', 'i6', 'x3', 'p1', 'c4']}
1769458571.4404716,SENT,859bccd8-04c7-4176-a73a-72fa4af9b49a,4f097ee7-1260-482b-b069-8f5442a19dbb,c1,c5,3392,?,p1,
1769458571.440563,CREATED,f6d3ce33-e387-4a79-9356-5668f217dd8f,8cf4180f-9096-4e19-8003-4e3c8bd8335b,c1,c5,27,?,?,surb={'id': '22621d65-842f-460d-9f82-84a53b659669', 'route': ['p2', 'e2', 'i10', 'x1', 'p1', 'c1']}
1769458571.7204185,RECEIVED,729ea646-a5ac-4fcf-aab0-e2178130c00b,9f78db4f-dfa2-41b7-983e-3035c646ce36,c2,c1,27,p1,?,surb={'id': 'f68d0340-3eaf-4916-b747-d5be6ca2eaee', 'route': ['p1', 'e1', 'i7', 'x5', 'p2', 'c2']}
1769458571.7781627,SENT,29a9a46a-529d-41b8-a692-91b2baeae676,6cb477bb-d2e8-4c92-996f-e30c0bc43ac2,c1,c5,3375,?,p1,
1769458571.7783182,CREATED,53d9850c-6128-4ee8-af51-4286bbcf92bf,30458e98-7f82-4ba8-a6a2-39ee6996e1f1,c1,c5,27,?,?,surb={'id': '52cbc98c-645d-4e1a-9829-c1021dc79906', 'route': ['p2', 'e1', 'i2', 'x7', 'p1', 'c1']}
1769458571.9905434,SENT,76569ccf-624d-4095-bb7e-1787cd346c3b,8bd782c1-7a0b-4aff-8ffe-2d69ff43bd9b,c1,c5,3381,?,p1,
1769458571.9906907,CREATED,6aee3c5e-d0c1-4ff5-a73c-233564af8d2c,f1265faf-403c-4692-889e-26ca8b9bdbdf,c1,c5,26,?,?,surb={'id': 'd0a3c5b7-dc39-4283-99cb-4d32db3b851a', 'route': ['p2', 'e12', 'i5', 'x6', 'p1', 'c1']}
1769458572.0678663,RECEIVED,d378c1eb-ef3c-4b8d-8e64-bebb8a4b7c4c,f6c16b11-3da8-4197-b2fd-55ce9f645554,c2,c1,27,p1,?,surb={'id': '21283a87-3743-49d7-9bd4-2a1c95a304d2', 'route': ['p1', 'e6', 'i12', 'x11', 'p2', 'c2']}
1769458572.16592,RECEIVED,93ce3c28-5620-49a7-ad6f-e0ca7326fe2d,a744350f-48c2-4645-ac4d-75b625189597,c2,c1,27,p1,?,surb={'id': '5cb16045-f2f7-4f0c-acf5-171ce7f8e6af', 'route': ['p1', 'e11', 'i10', 'x6', 'p2', 'c2']}
1769458572.263174,RECEIVED,c3ef6543-653d-401a-a905-9ef3f408db30,18800df0-24b6-4313-a3b9-e085bcf64075,c2,c1,27,p1,?,surb={'id': 'd19c1029-277f-4b48-a081-91be3191ddfe', 'route': ['p1', 'e6', 'i9', 'x6', 'p2', 'c2']}
1769458572.3892713,RECEIVED,dbbbee8f-1dc5-4a3a-b8a8-95f518a18931,f00a0581-3773-4d2e-9fac-c376741268c6,c4,c1,27,p1,?,surb={'id': '72cec7e1-6109-48f7-882c-5abbbd44e8d1', 'route': ['p1', 'e7', 'i12', 'x3', 'p1', 'c4']}
1769458572.3996081,SENT,8f8bdedb-26e1-47bd-9101-e0436c0dbd7f,def70c6e-c20b-42d3-9c7f-a34429c6b984,c1,c5,3380,?,p1,
1769458572.3997066,CREATED,35b0b32f-0e3a-43ee-af05-6e1fa9cec527,ae823d1b-d9e5-4cd2-bbd9-858d1e6f0b4a,c1,c5,26,?,?,surb={'id': '1eb80580-42e6-4781-834d-4823c7e5220b', 'route': ['p2', 'e2', 'i5', 'x1', 'p1', 'c1']}
1769458572.4792147,RECEIVED,b64bf498-4ba7-4ec7-8855-f86c78610940,6a3b0212-40ad-4bdf-905a-d8bd48855848,c2,c1,27,p1,?,surb={'id': '4fd08bb8-1fe8-4434-9fd9-bf113ac9978b', 'route': ['p1', 'e11', 'i1', 'x9', 'p2', 'c2']}
1769458572.6797154,RECEIVED,2dece04f-0194-495e-8c94-9f2661432687,b038788b-eece-4eb2-a387-03a873897392,c2,c1,27,p1,?,surb={'id': 'c6b11d2f-e82e-4830-8b14-aaba2d05a91f', 'route': ['p1', 'e12', 'i4', 'x3', 'p2', 'c2']}
1769458572.7140107,RECEIVED,e979b336-3b2e-4643-9b73-6d2ef42ed6b8,d415e46e-9c61-4e52-b801-194a4613386a,c2,c1,27,p1,?,surb={'id': '220575a9-4d3b-4634-98c5-604fc1faa7a2', 'route': ['p1', 'e11', 'i6', 'x8', 'p2', 'c2']}
1769458572.9934776,RECEIVED,3ca60b9c-e0d9-4f5a-b5af-15cd2a3d1d22,5029facf-300b-465e-8eae-75e315bd8b5c,c2,c1,27,p1,?,surb={'id': 'beda8b13-9ed3-4984-8582-7952283c6abe', 'route': ['p1', 'e9', 'i5', 'x5', 'p2', 'c2']}
1769458573.0171955,RECEIVED,d2a22683-f1b7-4bcb-8a88-7b49780dc4d2,862d0de1-7994-400e-b38c-100e077fe177,c4,c1,27,p1,?,surb={'id': '9c4c78a0-0551-4113-9be8-1c24c843e179', 'route': ['p1', 'e2', 'i12', 'x10', 'p1', 'c4']}
1769458573.2550778,SENT,f37c009a-9c59-440f-ba16-2423c1fbb867,dd259edf-0689-423f-86d4-812b44cebae4,c1,c5,3376,?,p1,
1769458573.255247,CREATED,f03bb4f0-5348-4cd4-a62d-a859726f99e2,f74b58ad-b28d-4ce2-9ce9-39146faf58d3,c1,c5,27,?,?,surb={'id': '1016adab-51d4-4fc2-b494-75b11d3768c8', 'route': ['p2', 'e6', 'i6', 'x5', 'p1', 'c1']}
1769458573.4064028,SENT,d8ae9c9b-5f4e-4722-97af-0c46e1b6575c,87ded13c-924d-4edc-8ff0-360fe4bfd15c,c1,c5,3364,?,p1,
1769458573.406592,CREATED,a22364d5-456f-4fff-a4ca-60ad073660be,23207058-a9ca-42c2-8d89-51cdc4bccf9c,c1,c5,27,?,?,surb={'id': '4fab5c07-e07d-47dc-a12c-f65862e9439b', 'route': ['p2', 'e10', 'i7', 'x4', 'p1', 'c1']}
1769458573.4756103,RECEIVED,a9af413a-6347-450a-ad9e-54dba4ca29d6,9fdbf500-6581-40b1-85f8-80d1bf81dafb,c2,c1,27,p1,?,surb={'id': '7d6371e5-3b88-49bb-aea3-0ba930aa3d6e', 'route': ['p1', 'e8', 'i11', 'x1', 'p2', 'c2']}
1769458573.5927355,SENT,94c4e365-2644-4834-9c70-1c50a646f262,c11aa486-9ea2-4de3-b83f-9a14e457b979,c1,c5,3377,?,p1,
1769458573.5928352,CREATED,4dfadda3-a3e2-4ee3-92cc-f21580afbf0c,7d357016-1097-452d-b79d-7afba53f2e5a,c1,c5,27,?,?,surb={'id': 'eeb39202-3a2b-4f2f-ada6-5a341a1d18b2', 'route': ['p2', 'e2', 'i10', 'x4', 'p1', 'c1']}
1769458573.6019387,SENT,29370fa8-8d76-4d90-9a04-c056b36d7d47,1f6fd391-aa7d-4236-aba7-6b17c54a5505,c1,c5,3383,?,p1,
1769458573.602031,CREATED,df70f3e2-6ab2-4d73-a7b3-f8aad15f1d53,4696d7bc-5139-4a83-ac87-1a5df91c0bda,c1,c5,26,?,?,surb={'id': 'c9326a74-b19c-4db8-a4eb-6fe9db1fcee6', 'route': ['p2', 'e11', 'i4', 'x8', 'p1', 'c1']}
1769458573.6041427,RECEIVED,e808d085-3e66-4b60-bc40-1548cfc733cc,f40427ce-6b54-479d-99e7-ac337ec603be,c4,c1,27,p1,?,surb={'id': '419118aa-2b86-48a3-8a59-58aa0711602d', 'route': ['p1', 'e8', 'i6', 'x2', 'p1', 'c4']}
1769458573.699153,RECEIVED,1de6e13d-e913-422b-b387-1f7fcec3b9bc,86786234-303a-4bf9-a857-27e3639e13d7,c4,c1,27,p1,?,surb={'id': '703665b2-caa4-4803-8a94-341df3ab66e2', 'route': ['p1', 'e4', 'i5', 'x7', 'p1', 'c4']}
1769458573.7253976,RECEIVED,00ad3ba7-d073-4c11-b3c8-b05c5ac42be2,e5281518-3ce6-46a2-a7ac-186335d02df6,c2,c1,27,p1,?,surb={'id': '24d9ac02-19a1-40c2-a088-90cd3afa8dd4', 'route': ['p1', 'e6', 'i7', 'x6', 'p2', 'c2']}
1769458573.8235629,RECEIVED,2eb44285-47a4-439d-a7a9-a004f155196b,7022e89d-2b4f-415d-ab90-61971a6f1c51,c4,c1,26,p1,?,surb={'id': '7b2ccff5-5d77-4af5-85b1-469e6e99e8cb', 'route': ['p1', 'e9', 'i9', 'x11', 'p1', 'c4']}
1769458573.827426,RECEIVED,1820083f-5295-4626-922f-c01e8e9d41bc,43aeb8ad-08e4-45ad-bff5-b75283fc50c8,c2,c1,26,p1,?,surb={'id': 'badc663c-e867-49d9-84f5-7e7568672050', 'route': ['p1', 'e1', 'i8', 'x8', 'p2', 'c2']}
1769458573.853936,RECEIVED,408f3fe0-8d08-4788-a909-d58345471dcf,93c217fe-4aed-4709-8fb3-cc492a1e9713,c4,c1,26,p1,?,surb={'id': 'ef9338da-ae9f-413e-b06e-5cc5706e6924', 'route': ['p1', 'e4', 'i1', 'x8', 'p1', 'c4']}
1769458573.9147947,RECEIVED,8a538650-34a6-498c-81cc-b032104847a5,7803d60d-becc-4437-9adc-0ef6a843c9a5,c4,c1,27,p1,?,surb={'id': 'f4f7b48b-5c15-413c-b576-f5581b7f7169', 'route': ['p1', 'e9', 'i1', 'x1', 'p1', 'c4']}
1769458574.2690988,RECEIVED,0b1d41e1-8894-4d16-af79-2851f37cebf9,fce63a49-787f-4c49-b31a-4fb42a82947d,c4,c1,27,p1,?,surb={'id': 'd362d249-e2fc-4a6a-aec3-a24620b14fdf', 'route': ['p1', 'e12', 'i10', 'x1', 'p1', 'c4']}
1769458574.2760103,RECEIVED,f6bc4698-7ea6-436c-9530-60e953f76ca8,d228f627-69a2-4029-b25f-6b60fada4be3,c4,c1,27,p1,?,surb={'id': '2647a7be-1463-4e63-9536-c5c93365e7b0', 'route': ['p1', 'e8', 'i12', 'x5', 'p1', 'c4']}
1769458574.376378,SENT,46ed0b25-271b-4adc-b20a-b069e18ce4b4,5b887406-13f6-45ae-b495-eb6dc8de7863,c1,c5,3396,?,p1,
1769458574.3765028,CREATED,7c65dd35-c74a-4574-b263-a0b5c384dc26,0f08ffbb-43b9-48af-a726-c7fbd2b22d79,c1,c5,27,?,?,surb={'id': '5d30fedf-c824-4a6b-9d42-49b638097477', 'route': ['p2', 'e9', 'i11', 'x2', 'p1', 'c1']}
1769458574.5688834,RECEIVED,7d4bd2ee-9010-44f7-aa98-a6d852c7b31e,eef251d4-16ae-44ed-9066-c9beecf40612,c2,c1,27,p1,?,surb={'id': '40adefb4-7110-4fd5-a0a4-b10ae8459309', 'route': ['p1', 'e12', 'i12', 'x2', 'p2', 'c2']}
1769458574.6095347,RECEIVED,b1aec3a6-a6c4-4f38-9c7b-940a46d158cc,7c320c9b-bf0d-440c-9957-9dbfa0567353,c2,c1,26,p1,?,surb={'id': '9d38436f-ea5b-489f-9b25-2471f614c2e5', 'route': ['p1', 'e1', 'i1', 'x5', 'p2', 'c2']}
1769458574.665522,RECEIVED,18f20252-3f34-4cd5-885a-340588317cee,1ce71b15-d8ef-426f-a3b0-6154e75dd825,c4,c1,27,p1,?,surb={'id': '1942e798-c83b-41f2-bcdc-8c44fa25b344', 'route': ['p1', 'e11', 'i5', 'x9', 'p1', 'c4']}
1769458574.6792662,RECEIVED,058617fd-6756-44e7-a47a-57d7ec424b8a,409be0ea-9ec9-4dca-96fa-232e21c4a71e,c2,c1,26,p1,?,surb={'id': 'bc222be7-fe19-4ed6-8c83-0b5a4d57a1f0', 'route': ['p1', 'e5', 'i11', 'x12', 'p2', 'c2']}
1769458574.772752,RECEIVED,a6d07a54-d01b-41f2-bee5-2834d31192f0,ef907fc2-e841-461d-9ec4-f1bede238fec,c4,c1,26,p1,?,surb={'id': '6f4f3317-7921-49ad-86d8-790da1531a37', 'route': ['p1', 'e3', 'i5', 'x3', 'p1', 'c4']}
1769458574.897916,SENT,7b7e2150-9e9e-48a2-9b27-30d8221065a7,eebb2114-2e9e-4e5c-ba8d-eb104cd3e83b,c1,c5,3380,?,p1,
1769458574.8980877,CREATED,d8d18ef2-87b5-490c-9bdc-5e3b4fd3566c,b4f77992-4469-47c0-ba55-359a3d55fc69,c1,c5,27,?,?,surb={'id': '9be77cd5-cb44-4e87-b1f2-cbee4fabf4e1', 'route': ['p2', 'e11', 'i7', 'x3', 'p1', 'c1']}
1769458574.9340792,RECEIVED,327cece1-78e1-4626-95ff-ffe749e75edb,850a5824-2b8d-40a9-a812-8fa3727df1ef,c4,c1,27,p1,?,surb={'id': 'cb166054-337f-4713-8548-c8dc567be8f7', 'route': ['p1', 'e5', 'i3', 'x9', 'p1', 'c4']}
1769458575.2442322,RECEIVED,2073369f-6b01-402f-93d2-48d2b46460ff,103d9ccf-e04c-4d21-a476-a553f2a62e11,c4,c1,27,p1,?,surb={'id': 'a914098e-25cd-46ae-9f99-a0dd21283d49', 'route': ['p1', 'e10', 'i1', 'x8', 'p1', 'c4']}
1769458575.280229,RECEIVED,3edec915-4d12-404d-94e5-4be99e6b747b,7f03229e-4b45-4bba-924d-03e6c773b89c,c4,c1,27,p1,?,surb={'id': '9416cb67-c2fe-4476-b075-02edfde19ee1', 'route': ['p1', 'e5', 'i9', 'x12', 'p1', 'c4']}
1769458575.5059962,RECEIVED,b9f4e3e7-931c-4c9b-95cf-1b1f37d22d87,629057e8-9590-46a8-9ed8-eb3686fc7e21,c4,c1,25,p1,?,surb={'id': 'c525954b-bb1f-44cb-9c37-3314bfffd0a9', 'route': ['p1', 'e12', 'i11', 'x1', 'p1', 'c4']}
1769458575.6101844,RECEIVED,fbb1a075-ac14-4cfe-bc5a-3811c44ea967,36be18d6-e70b-45b4-b5f3-073336120ca1,c4,c1,25,p1,?,surb={'id': 'af38afbc-65d4-403d-bfe0-7dde19b6f31b', 'route': ['p1', 'e3', 'i5', 'x1', 'p1', 'c4']}
1769458575.6740816,RECEIVED,d3f8e1ca-2097-4f8b-9636-8d3f0df0ee15,d48d1e99-2097-4542-9965-5a0b3bf62dbb,c2,c1,27,p1,?,surb={'id': '7f4dcc28-18e3-4644-b29c-94eb7cb2f3ab', 'route': ['p1', 'e12', 'i11', 'x6', 'p2', 'c2']}
1769458575.9107401,RECEIVED,00a709fd-b48e-4d3a-af08-a36a3533b772,9c9ee0b4-8792-4e94-97a3-3a2dfe3c37c5,c4,c1,27,p1,?,surb={'id': '9e48f5bf-d501-45b4-acd4-56d1674f8d9b', 'route': ['p1', 'e3', 'i3', 'x5', 'p1', 'c4']}
1769458576.1328783,RECEIVED,7abdde3b-9cc1-4cc1-8fe9-43b6eb6506d4,1f8c2bfe-de75-465c-b1fa-3b1090733825,c2,c1,27,p1,?,surb={'id': '80dda967-7f3a-4d4f-aa01-017720b66f04', 'route': ['p1', 'e5', 'i4', 'x6', 'p2', 'c2']}
1769458576.1649384,RECEIVED,a3a7535b-e28e-43fd-8fbe-4f794aa7b1c5,56c41cfb-9f53-4e6c-9e51-be5e81cbfbd8,c4,c1,27,p1,?,surb={'id': '55c6b13c-8cc9-4a16-b4ba-e72e9a9ca478', 'route': ['p1', 'e4', 'i7', 'x12', 'p1', 'c4']}
1769458576.2229295,RECEIVED,d6c4643c-09e9-4a55-a49d-69b8b2c4d14a,0974cba6-1255-4da5-afdf-a0da9c97a57c,c4,c1,27,p1,?,surb={'id': '66733987-c8a4-47a6-a409-95f8aad9bde5', 'route': ['p1', 'e7', 'i9', 'x3', 'p1', 'c4']}
1769458576.229421,RECEIVED,36698699-1035-4e3a-9b8b-51907197e52c,204ba75f-20ff-402a-9539-ad9ccccfc69f,c4,c1,26,p1,?,surb={'id': 'aad2dec9-e171-4e28-a899-cee4f27e0bc9', 'route': ['p1', 'e11', 'i5', 'x9', 'p1', 'c4']}
1769458576.368106,RECEIVED,9d356d5e-aa7f-44e4-84fb-f35a70c46961,ba42279f-1e38-4131-a04b-cdbc658b8c05,c2,c1,27,p1,?,surb={'id': 'd01c0f1a-31df-4578-a066-47e39edcbec5', 'route': ['p1', 'e5', 'i11', 'x2', 'p2', 'c2']}
1769458576.4010115,RECEIVED,0a238122-f569-4c45-b783-82a6ec01e21a,f70d00e4-0050-4e50-b383-ee5948882ad2,c2,c1,26,p1,?,surb={'id': '24a9fa74-cc1c-48da-9c32-55686b9deea3', 'route': ['p1', 'e6', 'i7', 'x1', 'p2', 'c2']}
1769458576.4791844,SENT,d1dfb50d-8df3-4791-a89c-55ac33de04ac,0bc46db9-2f32-4512-a1e3-562fe66c0ff7,c1,c5,3375,?,p1,
1769458576.4792836,CREATED,e269cdbd-de16-4433-bc81-dcf8a1e30b15,5861e769-1734-450e-b1d5-ed07c81794a3,c1,c5,26,?,?,surb={'id': '8bf408fd-c9dd-4ecf-9872-eb60e7f4ca49', 'route': ['p2', 'e5', 'i11', 'x6', 'p1', 'c1']}
1769458576.663569,RECEIVED,a7adae57-0027-4425-af74-3680c061dd69,1084eefd-423d-4329-8c3d-61f5139d16bc,c4,c1,27,p1,?,surb={'id': '0f2e537e-a732-4432-9173-0a8562c68f81', 'route': ['p1', 'e1', 'i5', 'x3', 'p1', 'c4']}
1769458577.0449216,RECEIVED,b7d5cb89-b862-473a-8419-a5d32f09442f,9648aa1a-6446-409e-b0d0-772fe1b6f3e3,c2,c1,27,p1,?,surb={'id': 'cf3548b6-686a-4ace-8a95-e59275b450cf', 'route': ['p1', 'e3', 'i8', 'x3', 'p2', 'c2']}
1769458577.3400846,RECEIVED,4605d932-f108-47ad-8d9b-3c0f4410d857,209fc7d1-4954-44e0-995e-d68df9aef76d,c2,c1,27,p1,?,surb={'id': '4e3ee060-ec5f-4083-8ef2-87f0262a7f91', 'route': ['p1', 'e4', 'i9', 'x9', 'p2', 'c2']}
1769458577.632595,RECEIVED,49c0b3fc-08c0-4622-8558-9a14aff1f6c4,72faf85c-b65d-471a-b628-2d5d966f7999,c4,c1,26,p1,?,surb={'id': '75653ffe-42ed-4d87-a367-39829c51b493', 'route': ['p1', 'e3', 'i1', 'x8', 'p1', 'c4']}
1769458577.647576,SENT,1e88a1b3-ffca-4623-b9dc-9ccf71e0604a,8974c3cc-faba-4ca5-b91c-758a860d896f,c1,c5,3372,?,p1,
1769458577.6477356,CREATED,a625bd0d-bca5-4d36-beff-492eafc732a3,660ce150-d122-412f-895c-3a817673391c,c1,c5,27,?,?,surb={'id': '95e691b4-b4f8-4eae-a6d3-37d519d8cd9a', 'route': ['p2', 'e10', 'i3', 'x3', 'p1', 'c1']}
1769458577.7011592,RECEIVED,c105a5e3-b48a-4b07-8a7d-41f944111495,67b60f7f-052b-470f-bec9-126b1e644549,c4,c1,27,p1,?,surb={'id': '7cc86b5d-066b-4c72-8ea7-5b9718fb91c0', 'route': ['p1', 'e3', 'i3', 'x5', 'p1', 'c4']}
1769458577.8965545,RECEIVED,2da8d91c-8867-4871-89ef-c61081d3f97c,e78cebee-438c-4e28-9ec3-7df9b53fdb43,c4,c1,27,p1,?,surb={'id': 'f4ac82fc-ca16-455c-b5c2-872bc60d1f0a', 'route': ['p1', 'e6', 'i6', 'x12', 'p1', 'c4']}
1769458578.0152206,RECEIVED,ad2a2b15-f0e3-4893-a600-e21434fc4885,737e1ef1-dd8d-47d5-b2e1-2719662a14ce,c4,c1,27,p1,?,surb={'id': '086135fa-61fe-478b-81f0-d975a6968236', 'route': ['p1', 'e11', 'i6', 'x2', 'p1', 'c4']}
1769458578.033513,RECEIVED,6dca640f-ba63-4567-bdb6-9698ff74fed6,e5bdc493-94b7-46ec-9b5e-807fd58ab53a,c4,c1,26,p1,?,surb={'id': '4816cf26-cfdb-48e9-8b55-56b66821a607', 'route': ['p1', 'e12', 'i9', 'x3', 'p1', 'c4']}
1769458578.091643,RECEIVED,9233b599-9610-42da-a601-e714c10a494d,eb195c3a-70aa-4cc4-8d99-c8267425593a,c4,c1,27,p1,?,surb={'id': '83b12d1d-7be7-4059-87d8-fda09071b191', 'route': ['p1', 'e4', 'i1', 'x11', 'p1', 'c4']}
1769458578.3478057,SENT,0ecd9055-4eef-429c-a534-f8e38d5b87e4,aecb9808-3514-4216-b1e0-bf46286cf7fe,c1,c5,3397,?,p1,
1769458578.3479402,CREATED,40cb3f65-ae80-461b-960a-393db7b9ea4c,993834e8-c406-4d70-b581-cb0fd8fa4a79,c1,c5,27,?,?,surb={'id': '2fbcfc43-2908-48c0-ab6c-437256d6b85c', 'route': ['p2', 'e3', 'i3', 'x12', 'p1', 'c1']}
1769458578.3710253,RECEIVED,00a6173e-44d2-4fb3-939f-5a0d3584a57c,ba0fdffc-0357-4063-a99c-681bff3785b3,c2,c1,27,p1,?,surb={'id': '96a023d3-bdc6-4fc6-8c6d-5c2d0284d629', 'route': ['p1', 'e7', 'i9', 'x8', 'p2', 'c2']}
1769458578.377561,SENT,38b5b474-aa2a-4e50-a21a-b19afbce4969,6b370762-440c-4980-94a6-d12c20de9244,c1,c5,3402,?,p1,
1769458578.3777242,CREATED,9c38f7be-c609-40bf-bd64-5aa6745a6d98,e5e0877b-e0ef-4c83-9b41-9cc61cdfeb26,c1,c5,26,?,?,surb={'id': 'a7fe87ce-12f9-46ad-8df0-aec2686ab1ae', 'route': ['p2', 'e10', 'i11', 'x1', 'p1', 'c1']}
1769458578.3842652,RECEIVED,3b6c3776-d1c1-4bd6-a22a-44f37068e4fb,d4d1ebe4-bfc2-44b7-a9ef-ed316ba73bcf,c2,c1,27,p1,?,surb={'id': 'ee6cb569-8c7b-4166-9de5-7d05578804a6', 'route': ['p1', 'e11', 'i12', 'x5', 'p2', 'c2']}
1769458578.4230359,SENT,305a2cdc-12d9-43f9-9648-001a2561148f,945d1511-3670-4f1f-9e09-03b2771e897e,c1,c5,3388,?,p1,
1769458578.423823,CREATED,adee8bb9-309c-42d1-a797-b41cced308fa,889c399c-d717-4067-8308-baf68bbdec06,c1,c5,27,?,?,surb={'id': 'ae828d33-3fc8-4e57-988d-66027c4ade7a', 'route': ['p2', 'e6', 'i7', 'x12', 'p1', 'c1']}
1769458578.4607875,SENT,47d79ec7-e641-4c66-87f0-82f564497e3f,8b094a74-6bba-46ba-98a3-9b3dcbec74cc,c1,c5,3387,?,p1,
1769458578.4609199,CREATED,0d853edd-3293-4fb4-bc2d-32683355c682,30de2835-99f4-46af-8c68-fb0b8bd7c2a5,c1,c5,27,?,?,surb={'id': '32ff2f40-6feb-4352-9f4b-95de2dc8652c', 'route': ['p2', 'e10', 'i11', 'x5', 'p1', 'c1']}
1769458578.506496,SENT,1f01f4a7-91c4-4a4b-b76f-f68fc8eb3e4d,b62cdbca-3fc0-4afe-a2eb-c16fa258505e,c1,c5,3360,?,p1,
1769458578.5066283,CREATED,653f8279-5a23-45ab-97a0-bb60be5b1bad,38854df8-53e1-4e9e-b3f0-14cb49fc570f,c1,c5,27,?,?,surb={'id': '2b17967e-d192-47e4-979f-6aa15631da32', 'route': ['p2', 'e4', 'i8', 'x4', 'p1', 'c1']}
1769458579.186594,RECEIVED,30772159-2006-42eb-bcd2-016447ad2363,141cd70f-9db8-44b2-a437-752fdec95dda,c2,c1,27,p1,?,surb={'id': '286a5955-fed6-48ec-9282-eac942ab8460', 'route': ['p1', 'e2', 'i6', 'x2', 'p2', 'c2']}
1769458579.254495,SENT,9b3debe1-34ce-4753-a9cf-2cb72e640530,784fdb22-a9fd-446f-8a61-76dd6284e1a7,c1,c5,3359,?,p1,
1769458579.254645,CREATED,7a5832e0-8351-4649-b979-004b09ae4ebd,f52dca46-ca06-4add-ab33-9210f35c9a9d,c1,c5,26,?,?,surb={'id': 'da01751c-a1c6-4609-8d60-0274bb6c9ed1', 'route': ['p2', 'e7', 'i11', 'x2', 'p1', 'c1']}
1769458579.3182125,RECEIVED,bf62c9f9-c524-41f4-8ecb-f5561eefd96c,0d8c9e82-f451-4cd9-83d3-b3454143251c,c2,c1,27,p1,?,surb={'id': 'c75345d3-0ef1-492d-9abb-553ea8b86af6', 'route': ['p1', 'e10', 'i5', 'x7', 'p2', 'c2']}
1769458579.3407838,RECEIVED,d13aac45-567f-45c9-9824-5c2964d8c2a8,0a65e50c-7811-4444-a780-75a260f2388a,c2,c1,26,p1,?,surb={'id': '6e51033a-e475-4324-b500-0fef44161aea', 'route': ['p1', 'e9', 'i8', 'x3', 'p2', 'c2']}
1769458579.7765002,SENT,d8734c09-c00c-4653-aed6-2be6237c72c7,2717c978-bdb9-41ff-b457-bd6463de8058,c1,c5,3384,?,p1,
1769458579.7766871,CREATED,bed8db78-4bb6-426e-b8cd-dffe2979ab25,7e47b47f-8973-4c67-b4b7-5e6e81701ec7,c1,c5,26,?,?,surb={'id': '7d58401d-29f8-450c-acfb-1fbce3e1dde9', 'route': ['p2', 'e9', 'i3', 'x5', 'p1', 'c1']}
