timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769475340.9563694,SENT,67988f97-88a1-4bb4-be03-0d3716bddcf0,1db99a93-1351-441f-b9f3-e6265efbb0e3,c2,c3,3393,?,p2,
1769475340.9565587,CREATED,3fcf5a6e-ded9-4db0-b9c7-49b92679a1cd,50285213-8073-45b5-b6b2-1c52271f5089,c2,c3,27,?,?,surb={'id': '641c8d27-1ed8-4915-b3f7-e575bbe21e8d', 'route': ['p3', 'e10', 'i7', 'x4', 'p2', 'c2']}
1769475808.392745,CREATED,0e5f0475-f672-4941-b46c-6624962c87a5,a2cd187c-410d-4ada-82ed-04c155d26038,c2,c3,27,?,?,surb={'id': '293ff617-b55e-4cd6-a438-28309ad37154', 'route': ['p3', 'e3', 'i2', 'x9', 'p2', 'c2']}
1769475808.915553,SENT,3eaee849-72de-4bc8-8ebc-4cdba6be002a,de066a53-378c-488e-b584-918a483483a6,c2,c3,3359,?,p2,
1769475808.9156861,CREATED,b05d28a5-abec-4711-ac92-76fc549ec733,a2cd187c-410d-4ada-82ed-04c155d26038,c2,c3,27,?,?,surb={'id': '293ff617-b55e-4cd6-a438-28309ad37154', 'route': ['p3', 'e3', 'i2', 'x9', 'p2', 'c2']}
1769475808.9460304,SENT,050e59c3-ed60-4e80-87ce-0f9d9579dd86,4334638a-3246-4925-9e08-e3fa2b77fc58,c2,c3,3385,?,p2,
1769475808.9470396,CREATED,28eea7e3-0555-4fa5-afca-580e29c32a73,408add64-2b37-457c-bff8-8bdc10825f56,c2,c3,27,?,?,surb={'id': 'ee110498-33c4-4b8a-aa94-b4ba0981f705', 'route': ['p3', 'e8', 'i4', 'x1', 'p2', 'c2']}
1769475809.0173888,SENT,572346b8-1690-47ad-8ff1-138ea808e2b0,59dff811-8c97-4e04-8216-6a91947dd187,c2,c3,3360,?,p2,
1769475809.0174599,CREATED,358f44fb-8d79-472a-94b2-7196f5ae25cb,408add64-2b37-457c-bff8-8bdc10825f56,c2,c3,27,?,?,surb={'id': 'ee110498-33c4-4b8a-aa94-b4ba0981f705', 'route': ['p3', 'e8', 'i4', 'x1', 'p2', 'c2']}
1769475809.337891,RECEIVED,4d5ad47a-2249-4297-8f4f-2df857e5e21a,43f927f8-d1c9-44ca-bb22-853d162f2c2d,c3,c2,26,p2,?,surb={'id': 'c7bfb14d-5195-4cab-b6dc-0d9074ca18bd', 'route': ['p2', 'e11', 'i4', 'x9', 'p3', 'c3']}
1769475809.3861535,RECEIVED,226e746d-517a-4622-8c9c-5f4b29dbb1f2,eafe6f41-b1bb-4a9a-b325-52caef637461,c3,c2,26,p2,?,surb={'id': 'd0975125-019a-4a41-a95f-a2f85f56459a', 'route': ['p2', 'e4', 'i5', 'x5', 'p3', 'c3']}
1769475809.4067168,SENT,47091f5a-eb87-48e8-b49a-f6e1e5d5e34b,66faf275-6d85-4612-8836-209babff5997,c2,c3,3392,?,p2,
1769475809.4068081,CREATED,4f2543bd-9f3f-45d8-b421-3b529d57208e,982ccde6-c7f6-469b-a621-70038a4bc12b,c2,c3,27,?,?,surb={'id': 'e93c281c-8339-4b17-a977-48ca946bc084', 'route': ['p3', 'e12', 'i1', 'x5', 'p2', 'c2']}
1769475809.5059574,SENT,02e6e5aa-4473-4203-9a26-3c31db94b3c7,11332d2f-dc68-4022-bdb6-b0100fd4f5ca,c2,c3,3359,?,p2,
1769475809.5060778,CREATED,037dff3c-2655-40a6-8b0f-b0fa077465ea,982ccde6-c7f6-469b-a621-70038a4bc12b,c2,c3,27,?,?,surb={'id': 'e93c281c-8339-4b17-a977-48ca946bc084', 'route': ['p3', 'e12', 'i1', 'x5', 'p2', 'c2']}
1769475809.5096002,RECEIVED,9f6e0c0f-0092-4c69-8456-e5c5385987dc,43f927f8-d1c9-44ca-bb22-853d162f2c2d,c3,c2,26,p2,?,surb={'id': 'c7bfb14d-5195-4cab-b6dc-0d9074ca18bd', 'route': ['p2', 'e11', 'i4', 'x9', 'p3', 'c3']}
1769475809.8321712,RECEIVED,74a1598c-bee6-458a-a4a6-2b239f6b9194,dfb69512-17e2-43da-b1de-a48c67b58202,c3,c2,27,p2,?,surb={'id': '6c7e8eb0-dd60-4a12-ad27-e4a629b5822a', 'route': ['p2', 'e4', 'i2', 'x11', 'p3', 'c3']}
1769475810.0628405,RECEIVED,8e219242-c11f-4be2-9747-7dbba7a14ea2,307f4428-f977-48d9-8dfc-e9bb02a57d2b,c3,c2,27,p2,?,surb={'id': '98f7b046-9090-4a3e-994d-6917fd75478f', 'route': ['p2', 'e5', 'i5', 'x9', 'p3', 'c3']}
1769475810.3267646,RECEIVED,ce8c182f-8f04-4f87-95d4-41065ddee482,ee6fc9cb-b65c-4acf-881b-44a65046bc4a,c3,c2,26,p2,?,surb={'id': '0ef55941-9b9e-49aa-9161-8b54e54a476f', 'route': ['p2', 'e2', 'i6', 'x9', 'p3', 'c3']}
1769475810.6120882,RECEIVED,d1a7a1e1-4857-4304-84dd-f5dcc691e204,95aae1fe-e038-422a-b401-5ea6474867b8,c3,c2,26,p2,?,surb={'id': 'f90c8c60-98b9-49e6-bac6-b9eaed811444', 'route': ['p2', 'e10', 'i9', 'x10', 'p3', 'c3']}
1769475811.0338001,RECEIVED,a20d39e2-e6b3-4d30-8ec9-cfec7e9ea752,307f4428-f977-48d9-8dfc-e9bb02a57d2b,c3,c2,27,p2,?,surb={'id': '98f7b046-9090-4a3e-994d-6917fd75478f', 'route': ['p2', 'e5', 'i5', 'x9', 'p3', 'c3']}
1769475811.3988595,RECEIVED,046324d3-594f-42c7-ba17-8179f7eea509,95aae1fe-e038-422a-b401-5ea6474867b8,c3,c2,26,p2,?,surb={'id': 'f90c8c60-98b9-49e6-bac6-b9eaed811444', 'route': ['p2', 'e10', 'i9', 'x10', 'p3', 'c3']}
1769475811.8865445,RECEIVED,a12165a9-bfa1-4fd5-ade4-76b6bba2a29b,de3f0b67-6d07-4dfb-87a3-9f8d9bc9ff89,c3,c2,26,p2,?,surb={'id': '21a9604d-dc11-4928-8e86-ca0c0c3af685', 'route': ['p2', 'e11', 'i6', 'x1', 'p3', 'c3']}
1769475812.4008443,SENT,d0caedaf-26fd-4bcb-ae61-445367122f15,556d8cb7-128c-427f-a1be-5448fbb3391a,c2,c3,3390,?,p2,
1769475812.4009614,CREATED,214ec16b-0c93-4439-be45-00fff0e55c43,9726ee25-272d-4a2b-9ca8-85a3a1dfa47b,c2,c3,27,?,?,surb={'id': '913686ff-fd58-4599-a098-191356efb9bf', 'route': ['p3', 'e9', 'i2', 'x1', 'p2', 'c2']}
1769475812.492504,RECEIVED,fed9a18a-7a5c-4f77-8ad9-20e89bc760d1,9598d5e4-47e7-42fb-849f-82ae4a73cdba,c3,c2,27,p2,?,surb={'id': 'd3da3be5-4c74-4edd-aff5-dabe208f740c', 'route': ['p2', 'e2', 'i7', 'x10', 'p3', 'c3']}
1769475812.5496466,RECEIVED,bfa214fa-487b-47d0-9615-bdcd47487cae,de3f0b67-6d07-4dfb-87a3-9f8d9bc9ff89,c3,c2,26,p2,?,surb={'id': '21a9604d-dc11-4928-8e86-ca0c0c3af685', 'route': ['p2', 'e11', 'i6', 'x1', 'p3', 'c3']}
1769475812.6343224,SENT,cd699025-ddd1-4d8e-8212-c0bebc10d769,d6081fd6-21b7-4b85-a775-9698d66b24ff,c2,c3,3396,?,p2,
1769475812.6344254,CREATED,9644c1bd-c98d-4b66-92cb-a07e4febfccd,9726ee25-272d-4a2b-9ca8-85a3a1dfa47b,c2,c3,27,?,?,surb={'id': '913686ff-fd58-4599-a098-191356efb9bf', 'route': ['p3', 'e9', 'i2', 'x1', 'p2', 'c2']}
1769475812.6780279,RECEIVED,dfc22034-4c57-4e09-aedb-e568c6a8898d,0521d827-5449-450e-9ee2-c53845d21868,c3,c2,27,p2,?,surb={'id': '32b79465-27ca-4816-9a35-cd5d9003fbbc', 'route': ['p2', 'e9', 'i2', 'x4', 'p3', 'c3']}
1769475812.7453513,SENT,81b6c5db-421f-4f7a-b4ef-d62bb5cccdb9,bb198406-1c26-4a39-9ebd-c11f5f45884d,c2,c3,3372,?,p2,
1769475812.7454512,CREATED,6331230e-0cf8-4537-907f-7c8dd661738c,b5f793fc-8da9-456d-a926-1f388547848e,c2,c3,27,?,?,surb={'id': 'd53d40b8-86e1-4733-9de6-f4abeca69124', 'route': ['p3', 'e2', 'i3', 'x1', 'p2', 'c2']}
1769475812.8210227,RECEIVED,54ff0114-14d7-49dd-83ed-2a983df558e7,c86375a3-f44f-4348-befd-9ff9ddc9f5e9,c3,c2,27,p2,?,surb={'id': '6af619df-afb7-40f3-a763-d36be17a751d', 'route': ['p2', 'e9', 'i11', 'x4', 'p3', 'c3']}
1769475812.8453834,SENT,1960b73f-5e7d-4746-8f0b-303d6388b943,74a3e302-e5ff-4441-8618-441da0751430,c2,c3,3376,?,p2,
1769475812.845485,CREATED,d4731893-013a-4b69-9b3f-f8cf9d757308,b5f793fc-8da9-456d-a926-1f388547848e,c2,c3,27,?,?,surb={'id': 'd53d40b8-86e1-4733-9de6-f4abeca69124', 'route': ['p3', 'e2', 'i3', 'x1', 'p2', 'c2']}
1769475813.008794,SENT,ece6e93f-f1a8-4626-bcc0-2077cee3bd34,eeb8ac91-7abc-44ba-81c6-796e6e4c92be,c2,c3,3388,?,p2,
1769475813.0088968,CREATED,9847259f-8195-46e5-bc1b-66fb0729aa24,82eeb867-6358-4202-82ba-cb1ffe033938,c2,c3,27,?,?,surb={'id': '4c3b791c-c601-44f4-9913-f3a76197ea5f', 'route': ['p3', 'e3', 'i4', 'x4', 'p2', 'c2']}
1769475813.186364,RECEIVED,35b96a14-d787-466d-8703-2ee04e6c8f65,da14bb2c-47ba-4e82-83c4-6caad2a8f826,c3,c2,26,p2,?,surb={'id': '2fc15ad7-adf5-4f76-a9a7-b0df1a7cf245', 'route': ['p2', 'e6', 'i10', 'x4', 'p3', 'c3']}
1769475813.4751632,RECEIVED,f7b920bf-1665-4040-a6ac-8d7951ae24fd,da14bb2c-47ba-4e82-83c4-6caad2a8f826,c3,c2,26,p2,?,surb={'id': '2fc15ad7-adf5-4f76-a9a7-b0df1a7cf245', 'route': ['p2', 'e6', 'i10', 'x4', 'p3', 'c3']}
1769475813.4757915,SENT,11093163-60e3-4c0d-aa2f-32218c1fb4d4,0baeb3b2-9745-4494-babe-11f520aab474,c2,c3,3376,?,p2,
1769475813.475882,CREATED,d8b7679e-8695-442b-b19f-3a80a687e64c,82eeb867-6358-4202-82ba-cb1ffe033938,c2,c3,27,?,?,surb={'id': '4c3b791c-c601-44f4-9913-f3a76197ea5f', 'route': ['p3', 'e3', 'i4', 'x4', 'p2', 'c2']}
1769475813.7202916,RECEIVED,686ee401-01e7-44e7-a759-0cd6934b984b,c86375a3-f44f-4348-befd-9ff9ddc9f5e9,c3,c2,27,p2,?,surb={'id': '6af619df-afb7-40f3-a763-d36be17a751d', 'route': ['p2', 'e9', 'i11', 'x4', 'p3', 'c3']}
1769475813.8654091,SENT,7c314631-1bb8-4599-8040-431e4590c3ee,1ea4d959-ca64-4278-b3ba-02480a645102,c2,c3,3360,?,p2,
1769475813.8655207,CREATED,bb3a815f-fe58-4cab-a577-84e75c1e3a87,fed8952c-72a3-472b-aef7-65e7f9e57130,c2,c3,27,?,?,surb={'id': 'ae790b27-2990-459b-a6ff-2d8444ecd1b8', 'route': ['p3', 'e1', 'i9', 'x7', 'p2', 'c2']}
1769475813.8728063,SENT,c8eb47db-1ec0-48a7-8d33-6d8336501b9d,c19f98d9-4879-4c25-a965-187bb1199e1d,c2,c3,3386,?,p2,
1769475813.8729265,CREATED,9ba1768f-ed85-4a18-b581-341287ec1805,fed8952c-72a3-472b-aef7-65e7f9e57130,c2,c3,27,?,?,surb={'id': 'ae790b27-2990-459b-a6ff-2d8444ecd1b8', 'route': ['p3', 'e1', 'i9', 'x7', 'p2', 'c2']}
1769475813.9822702,SENT,6474412c-5c3f-44fc-9cd5-c36e3e5fb72c,ac277b28-89c9-4f0a-b262-0063bb516ce0,c2,c3,3376,?,p2,
1769475813.9824226,CREATED,e84f5231-022c-447b-a097-8527ae25b105,450c5e47-6fb3-402b-aa08-a09c06e44ee3,c2,c3,26,?,?,surb={'id': 'ac498509-4eba-4d5d-b7d6-88146ede9b62', 'route': ['p3', 'e12', 'i2', 'x7', 'p2', 'c2']}
1769475814.0070262,SENT,7755ed10-6948-481f-b9ce-f8e69eba2b87,f39bc6dd-2aec-4426-949d-f1233f96c3fa,c2,c3,3376,?,p2,
1769475814.0072134,CREATED,b84b0219-5207-4f65-b06b-31159f0dec13,450c5e47-6fb3-402b-aa08-a09c06e44ee3,c2,c3,26,?,?,surb={'id': 'ac498509-4eba-4d5d-b7d6-88146ede9b62', 'route': ['p3', 'e12', 'i2', 'x7', 'p2', 'c2']}
1769475814.157628,RECEIVED,95b5ff7a-1949-41f7-b934-85f7a4d5bdd6,70238f18-6b98-4780-98d5-edce365a0272,c3,c2,27,p2,?,surb={'id': '053a2aac-da43-4a59-9f8f-0e070874f2ab', 'route': ['p2', 'e9', 'i3', 'x11', 'p3', 'c3']}
1769475814.2285335,RECEIVED,5154e0d5-aa79-4cac-964b-92ec0fbaee71,9598d5e4-47e7-42fb-849f-82ae4a73cdba,c3,c2,27,p2,?,surb={'id': 'd3da3be5-4c74-4edd-aff5-dabe208f740c', 'route': ['p2', 'e2', 'i7', 'x10', 'p3', 'c3']}
1769475814.5673873,SENT,dd667ec9-ace5-4ad2-9da3-6efffaede919,25a2bb7f-ab7b-4737-aefc-aaf4288a9a5c,c2,c3,3384,?,p2,
1769475814.567535,CREATED,ace51794-83b8-430b-b567-d438b5345c0b,e120b634-4652-480a-87de-2dde31a53016,c2,c3,27,?,?,surb={'id': '166180c0-6cf0-4bdc-b91a-e3031004e4c4', 'route': ['p3', 'e5', 'i1', 'x11', 'p2', 'c2']}
1769475814.7432923,RECEIVED,b8395377-329b-47e9-a864-ad4f3b60e54e,3cd657e7-230f-4daf-b742-305fef13db90,c3,c2,27,p2,?,surb={'id': 'f1df6c74-39a4-4b84-9a0f-892087e1377a', 'route': ['p2', 'e3', 'i6', 'x1', 'p3', 'c3']}
1769475814.887215,SENT,6d914e3f-9ca7-4777-bf3f-3ab8a99cd0f0,c4863d08-f0d8-46f3-963b-0317ac722c9e,c2,c3,3389,?,p2,
1769475814.887316,CREATED,c5e7a984-9d71-4955-96d0-bd4b9a7bb259,e120b634-4652-480a-87de-2dde31a53016,c2,c3,27,?,?,surb={'id': '166180c0-6cf0-4bdc-b91a-e3031004e4c4', 'route': ['p3', 'e5', 'i1', 'x11', 'p2', 'c2']}
1769475814.9816628,SENT,a8d391ee-1fab-408e-ad13-6a629a353516,c5bc1f60-6d23-4e18-acce-00b14757a208,c2,c3,3379,?,p2,
1769475814.9817643,CREATED,678f64d4-6f66-4a83-9f59-69b4653583ed,ad4377b2-c15e-40cf-9041-da914d4f9f98,c2,c3,27,?,?,surb={'id': '24f88f9a-8ea9-4b43-8c21-c5efa8776d96', 'route': ['p3', 'e8', 'i5', 'x6', 'p2', 'c2']}
1769475814.9994476,SENT,81e99a7f-8f86-4dd4-ad5f-b639cecebe10,afe2bd2b-c5b1-4e35-8007-015364f67f6f,c2,c3,3379,?,p2,
1769475814.9995475,CREATED,76797db5-698d-4f61-a8e9-c76dd43dda16,ad4377b2-c15e-40cf-9041-da914d4f9f98,c2,c3,27,?,?,surb={'id': '24f88f9a-8ea9-4b43-8c21-c5efa8776d96', 'route': ['p3', 'e8', 'i5', 'x6', 'p2', 'c2']}
1769475815.0381486,RECEIVED,b6cbcac6-00dd-44ef-a544-2a0c8f4cde35,56e3ba39-d8a1-4d09-b6a3-6a11d5ff604c,c3,c2,27,p2,?,surb={'id': '85038850-c680-47cf-9409-f74b49615922', 'route': ['p2', 'e6', 'i6', 'x8', 'p3', 'c3']}
1769475815.566627,SENT,8fcb1bbb-8cf8-418a-861e-0d03d2f3fcc6,893ffaa6-6b5b-43e9-9953-159081163dc7,c2,c3,3405,?,p2,
1769475815.566758,CREATED,3c626360-d676-440c-89fa-1a3055851451,6badd1a6-c826-4749-b715-030cf601488c,c2,c3,27,?,?,surb={'id': '0a6dee44-bca9-4041-93b6-62cf06b12f92', 'route': ['p3', 'e7', 'i1', 'x12', 'p2', 'c2']}
1769475815.5883796,RECEIVED,079f8893-ef4a-4781-969b-26ed34fa95fb,43cb4912-35dd-42c7-a33a-6ef90cc43661,c3,c2,27,p2,?,surb={'id': 'ba16f6dc-bcb6-4ba7-9b6e-df40eb56896f', 'route': ['p2', 'e12', 'i3', 'x3', 'p3', 'c3']}
1769475815.7239232,SENT,4a5bfb89-121a-481e-b555-e73dec11fd8b,569a015b-5cc4-47ed-a366-b742708013ae,c2,c3,3399,?,p2,
1769475815.7240865,CREATED,efef83fb-a0a0-4f34-8572-16de24429864,6badd1a6-c826-4749-b715-030cf601488c,c2,c3,27,?,?,surb={'id': '0a6dee44-bca9-4041-93b6-62cf06b12f92', 'route': ['p3', 'e7', 'i1', 'x12', 'p2', 'c2']}
1769475816.0247898,SENT,5e28c236-befb-4c55-bc85-9225e7fa4029,bfe106aa-a033-4da2-85d2-d0e9eaec2ef9,c2,c3,3378,?,p2,
1769475816.0248888,CREATED,9338211c-9e9b-44ad-8548-b67e2bd079ec,cd6f50e6-2739-42df-ae15-a09dc387d6fb,c2,c3,26,?,?,surb={'id': 'e99ce992-c9ae-4ba8-a064-315508d22123', 'route': ['p3', 'e12', 'i10', 'x7', 'p2', 'c2']}
1769475816.1076455,RECEIVED,dc35a486-4cd5-4096-903d-9732faff3c7f,3cd657e7-230f-4daf-b742-305fef13db90,c3,c2,27,p2,?,surb={'id': 'f1df6c74-39a4-4b84-9a0f-892087e1377a', 'route': ['p2', 'e3', 'i6', 'x1', 'p3', 'c3']}
1769475816.146605,RECEIVED,211b1ad2-6f68-476d-8fbf-f063f4bd8a95,56e3ba39-d8a1-4d09-b6a3-6a11d5ff604c,c3,c2,27,p2,?,surb={'id': '85038850-c680-47cf-9409-f74b49615922', 'route': ['p2', 'e6', 'i6', 'x8', 'p3', 'c3']}
1769475816.251988,SENT,20543dfa-f976-4871-b9b9-0cb5eda081e8,2602dc4e-b2dc-4b8f-912e-c996a547dfcb,c2,c3,3404,?,p2,
1769475816.2521062,CREATED,78d1123b-3a1a-4aad-b491-8d49af6702c4,cd6f50e6-2739-42df-ae15-a09dc387d6fb,c2,c3,26,?,?,surb={'id': 'e99ce992-c9ae-4ba8-a064-315508d22123', 'route': ['p3', 'e12', 'i10', 'x7', 'p2', 'c2']}
1769475816.3825011,RECEIVED,c6e9e1c4-674a-4b76-a648-fd76e1a7a848,c446abf3-5eab-4ae3-8b64-60832b24f2b4,c3,c2,27,p2,?,surb={'id': '3813e3c6-3b76-40b1-81e7-b5776e5ffb9d', 'route': ['p2', 'e4', 'i1', 'x5', 'p3', 'c3']}
1769475816.4510376,RECEIVED,2eed869b-ccb2-41e1-8c33-7748c7e6acdc,fc6d5b7b-7460-4c69-9a24-e90b4dd2bb83,c3,c2,26,p2,?,surb={'id': 'a6daa44b-7405-4158-a26b-34829e802591', 'route': ['p2', 'e6', 'i9', 'x7', 'p3', 'c3']}
1769475816.7210975,SENT,261afb48-7828-4cb5-af47-e16f81ff291e,7e3ee8d6-2e89-4ba3-8c77-447e7c9627b9,c2,c3,3378,?,p2,
1769475816.7212539,CREATED,e9fb9f41-b967-458b-956c-db2d7f13f445,824deeab-f8a0-4056-9cc7-88fa57ab74af,c2,c3,25,?,?,surb={'id': '7f8635a4-e8e2-4e80-ae2c-60feab8c8c09', 'route': ['p3', 'e10', 'i3', 'x7', 'p2', 'c2']}
1769475816.8771935,SENT,6ff05ac8-b467-49cd-9caa-60ae620a72e5,1f963d2b-6a35-4633-a06a-13483e71bfe6,c2,c3,3364,?,p2,
1769475816.8773427,CREATED,39924923-e7b0-4be4-ac59-ed9b712103ad,824deeab-f8a0-4056-9cc7-88fa57ab74af,c2,c3,25,?,?,surb={'id': '7f8635a4-e8e2-4e80-ae2c-60feab8c8c09', 'route': ['p3', 'e10', 'i3', 'x7', 'p2', 'c2']}
1769475816.9083138,SENT,70f219e1-0719-489a-9f67-5b0e56e19d31,92b4c569-9234-4b91-bc0f-074267c68f71,c2,c3,3383,?,p2,
1769475816.9084587,CREATED,fac1717b-0df1-44bb-a639-661e11f13aed,8ff7df6e-9b3c-4d09-9a93-ada5271d77b6,c2,c3,27,?,?,surb={'id': 'fc1a27f3-a89b-4179-a2ea-e02ba8649ef7', 'route': ['p3', 'e2', 'i6', 'x10', 'p2', 'c2']}
1769475817.0758865,RECEIVED,cc429ed0-989c-4942-94c3-8fd5899f51f0,43cb4912-35dd-42c7-a33a-6ef90cc43661,c3,c2,27,p2,?,surb={'id': 'ba16f6dc-bcb6-4ba7-9b6e-df40eb56896f', 'route': ['p2', 'e12', 'i3', 'x3', 'p3', 'c3']}
1769475817.199735,SENT,53eb54a1-dffa-4971-bd20-830c7dfd3233,9b661847-281a-4cd9-ae89-d9eba41b4518,c2,c3,3399,?,p2,
1769475817.1998842,CREATED,19b766c4-cd12-4988-82df-5e0c3853b350,8ff7df6e-9b3c-4d09-9a93-ada5271d77b6,c2,c3,27,?,?,surb={'id': 'fc1a27f3-a89b-4179-a2ea-e02ba8649ef7', 'route': ['p3', 'e2', 'i6', 'x10', 'p2', 'c2']}
1769475817.4945195,SENT,aad61740-1cd4-46e2-ae2f-f58f5cfbeb9f,e74da0b2-0056-4de3-9fb1-4a975426f94b,c2,c3,3392,?,p2,
1769475817.4946537,CREATED,a221cc08-2fc6-4baa-8d48-0a3924b16d28,87844c76-e37c-41ce-8391-1bbc37914924,c2,c3,27,?,?,surb={'id': 'd022f96a-4a3e-4183-9300-1a01e8d821a2', 'route': ['p3', 'e1', 'i12', 'x2', 'p2', 'c2']}
1769475817.8652446,RECEIVED,7e9a7b98-10a9-4960-b73e-e4c3afd97ac3,4f1d2e15-15c1-487e-9fd6-97d916f3d7d9,c3,c2,27,p2,?,surb={'id': '16ecb5a0-d271-4275-b81a-724f3787d67b', 'route': ['p2', 'e10', 'i9', 'x7', 'p3', 'c3']}
1769475817.984171,RECEIVED,dbbe2265-98a8-4dec-8c20-ac6553525299,c446abf3-5eab-4ae3-8b64-60832b24f2b4,c3,c2,27,p2,?,surb={'id': '3813e3c6-3b76-40b1-81e7-b5776e5ffb9d', 'route': ['p2', 'e4', 'i1', 'x5', 'p3', 'c3']}
1769475818.2591314,SENT,6908ec2e-b2a3-4e9a-8aaf-f6e8e26de9b2,26f8dd91-6f19-47aa-b4c4-fba9079f277d,c2,c3,3392,?,p2,
1769475818.259232,CREATED,c040a3ec-5272-47cd-81a7-6116518cf0e9,87844c76-e37c-41ce-8391-1bbc37914924,c2,c3,27,?,?,surb={'id': 'd022f96a-4a3e-4183-9300-1a01e8d821a2', 'route': ['p3', 'e1', 'i12', 'x2', 'p2', 'c2']}
1769475818.3715856,SENT,9cb355a9-a54e-457c-8a50-ded937ddb911,ac996051-a92c-4dcc-b77d-37d555ac7171,c2,c3,3378,?,p2,
1769475818.3716848,CREATED,cf321b1e-0c5c-43f4-a519-faf5e3f963dd,16cc4f27-e272-42d1-999b-9a9b09bbf879,c2,c3,27,?,?,surb={'id': '7332edca-7853-4cdd-80a0-3e4cd7f89e35', 'route': ['p3', 'e1', 'i12', 'x2', 'p2', 'c2']}
1769475818.4739869,RECEIVED,29f25096-7f40-4cec-8f24-971d11817337,fc6d5b7b-7460-4c69-9a24-e90b4dd2bb83,c3,c2,26,p2,?,surb={'id': 'a6daa44b-7405-4158-a26b-34829e802591', 'route': ['p2', 'e6', 'i9', 'x7', 'p3', 'c3']}
1769475818.9109054,SENT,b81cb886-c752-447f-9956-97933aefce3a,f4e56064-9228-4bdf-ba52-0bb98b257ec1,c2,c3,3399,?,p2,
1769475818.9118927,CREATED,c04716ef-e3b4-4fdf-837b-f5424b3927d6,16cc4f27-e272-42d1-999b-9a9b09bbf879,c2,c3,27,?,?,surb={'id': '7332edca-7853-4cdd-80a0-3e4cd7f89e35', 'route': ['p3', 'e1', 'i12', 'x2', 'p2', 'c2']}
1769475819.0047882,RECEIVED,27abaf29-3c12-4d78-b4a0-e9d499b83282,3618bbcf-c788-4794-9e5a-567b1e38d9f2,c3,c2,26,p2,?,surb={'id': 'ffbcd3f6-16eb-4d8f-8c0b-da03a6c8ce43', 'route': ['p2', 'e10', 'i3', 'x4', 'p3', 'c3']}
1769475819.2793953,RECEIVED,0a33b207-34d1-445b-8059-615af7c835d4,4f1d2e15-15c1-487e-9fd6-97d916f3d7d9,c3,c2,27,p2,?,surb={'id': '16ecb5a0-d271-4275-b81a-724f3787d67b', 'route': ['p2', 'e10', 'i9', 'x7', 'p3', 'c3']}
1769475819.4595141,SENT,d435d8e6-237b-4ca2-b44a-966803c2eac5,215975c6-2a4b-4dd6-8b16-809910b659a2,c2,c3,3376,?,p2,
1769475819.4596665,CREATED,69596b61-0f98-43ad-b8d4-4da541340072,7b5369a0-2ba9-444e-b396-6e4e143d1e90,c2,c3,27,?,?,surb={'id': 'e3b9c668-c1ca-44df-bf50-d2fdc604d80e', 'route': ['p3', 'e10', 'i5', 'x5', 'p2', 'c2']}
1769475819.784422,RECEIVED,f2fc15fe-78e5-4fac-bcb7-0a62169bcf28,62a7beba-11dd-4dc6-89c6-f96fa5dc62f3,c3,c2,27,p2,?,surb={'id': 'ebb23af3-e1b8-437b-815d-6ef0558cc4ba', 'route': ['p2', 'e2', 'i12', 'x10', 'p3', 'c3']}
1769475819.8542712,SENT,5feb791f-72b0-440d-bc65-90421494372b,32489aee-e02a-4910-a47c-136c27b5bcab,c2,c3,3368,?,p2,
1769475819.8544219,CREATED,05e4c29e-4a2a-4140-be90-8e550bef5ddc,7b5369a0-2ba9-444e-b396-6e4e143d1e90,c2,c3,27,?,?,surb={'id': 'e3b9c668-c1ca-44df-bf50-d2fdc604d80e', 'route': ['p3', 'e10', 'i5', 'x5', 'p2', 'c2']}
1769475820.0455184,SENT,7a3ba1c1-091f-4c41-a52f-9de5cdf31a9e,c0164eec-e316-4907-a51d-b233820857d0,c2,c3,3388,?,p2,
1769475820.0456917,CREATED,cb10b97b-0225-4ba8-a69a-d0709efb836d,617fb78a-6a18-42ec-be35-3fd78fb18151,c2,c3,27,?,?,surb={'id': 'd2b060a3-3b95-473a-96c1-f4236567e58f', 'route': ['p3', 'e11', 'i4', 'x11', 'p2', 'c2']}
1769475820.060328,SENT,e3faa94d-3498-408b-93cd-394df594056e,67e5c2a2-6457-445f-b93d-1420fab62327,c2,c3,3374,?,p2,
1769475820.0604775,CREATED,d2d26351-fb9d-476a-8c8b-0733dda70af6,617fb78a-6a18-42ec-be35-3fd78fb18151,c2,c3,27,?,?,surb={'id': 'd2b060a3-3b95-473a-96c1-f4236567e58f', 'route': ['p3', 'e11', 'i4', 'x11', 'p2', 'c2']}
1769475820.3158062,RECEIVED,eaecb264-7bd9-4e27-895f-cbe2e6bb07ab,58163446-f673-4982-8e2d-3d4110091f07,c3,c2,27,p2,?,surb={'id': 'f21699be-926b-4cea-a711-79fc7cc08d5d', 'route': ['p2', 'e5', 'i3', 'x10', 'p3', 'c3']}
1769475820.6281455,SENT,2ac3e227-6364-418e-9925-c5869cf979ab,03d29b10-880f-4654-8019-512f74c85a73,c2,c3,3359,?,p2,
1769475820.6282945,CREATED,393d7536-1f61-4e0d-b6e6-81f5b356285d,d7ab46b2-974d-4c34-8779-dd018ed3ced4,c2,c3,26,?,?,surb={'id': '8dee2d89-b694-42c3-822b-b1e2186b85f9', 'route': ['p3', 'e11', 'i6', 'x12', 'p2', 'c2']}
