timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769733113.211325,SENT,e85a67d8-93ca-4464-ab94-a73b299bdb11,f4a35481-c448-461e-8ff8-5e99eb7d71fc,c2,c4,3388,?,p2,
1769733113.211466,CREATED,c605c2b5-4d06-4578-a167-4383dbf52b96,717387e4-7d87-4cbf-abbc-ca83cfa68b6d,c2,c4,26,?,?,surb={'id': '97700c0c-bc79-4b34-baf3-9a3e9c3da6c7', 'route': ['p1', 'e9', 'i12', 'x4', 'p2', 'c2']}
1769733665.015505,CREATED,a8593d6a-2855-480b-bbe0-d60cd51bf05d,4d465f5e-5e5b-4d2a-b48a-53efd0777b7b,c2,c4,27,?,?,surb={'id': '50d9afc1-72d0-471b-9354-9d3c6d950e11', 'route': ['p1', 'e5', 'i1', 'x12', 'p2', 'c2']}
1769733665.0802786,RECEIVED,b7394b2a-5bc1-48df-93f8-5cf5c85a7d25,57f0db5c-7e75-4042-b1e8-860d77ff7777,c4,c2,27,p2,?,surb={'id': '58b4dd6e-7836-4e58-903c-ac8d8af35400', 'route': ['p2', 'e6', 'i5', 'x6', 'p1', 'c4']}
1769733665.1019177,SENT,3fe0e940-ce5a-41ac-8811-ad15b341169e,50888a75-a741-40eb-a507-900d957d3cda,c2,c4,3380,?,p2,
1769733665.1020796,CREATED,4e2165c6-5c15-42d6-bcf7-51e270ccb1d8,e6c430d7-8d0b-4f6c-81af-073b9010a1a8,c2,c4,27,?,?,surb={'id': '01092dbf-ec98-4eee-9176-d8bb59b10e8e', 'route': ['p1', 'e10', 'i2', 'x4', 'p2', 'c2']}
1769733665.1058948,RECEIVED,6cc30fd3-8cb4-4905-ae32-82078d3efd08,0c909870-3aac-462c-91e8-2b1197f8e10b,c4,c2,27,p2,?,surb={'id': '75d985ca-495d-4e01-b01a-3e19478196b8', 'route': ['p2', 'e8', 'i12', 'x8', 'p1', 'c4']}
1769733665.1360629,SENT,65c90105-c87e-4ca8-b964-247129ca746b,8d04cbdc-75bd-48ba-819f-1ed7729b1683,c2,c4,3383,?,p2,
1769733665.1362042,CREATED,a976a344-0f57-4d42-8bef-094fae4353e8,e6c430d7-8d0b-4f6c-81af-073b9010a1a8,c2,c4,27,?,?,surb={'id': '01092dbf-ec98-4eee-9176-d8bb59b10e8e', 'route': ['p1', 'e10', 'i2', 'x4', 'p2', 'c2']}
1769733665.153989,RECEIVED,b24582ed-ba13-4d2c-bef0-9dde421c30f1,e196a156-23c9-4a04-ab70-f25ed73679d7,c1,c2,27,p2,?,surb={'id': '220de40d-c75d-4eec-8aaf-5a40e39a179a', 'route': ['p2', 'e3', 'i2', 'x6', 'p1', 'c1']}
1769733665.230916,RECEIVED,8fe7e268-03e3-4d81-8641-fb66428bb065,fec00fe3-4442-4f78-ac19-7971525f50e8,c1,c2,26,p2,?,surb={'id': '53db0e56-a549-4235-8971-f459cce98d63', 'route': ['p2', 'e3', 'i10', 'x12', 'p1', 'c1']}
1769733665.5803943,RECEIVED,9b82cadc-3471-4f4d-951b-570f2743abe8,d8b46e2c-e7b9-4ab2-bb59-2980d5cc4b5b,c4,c2,27,p2,?,surb={'id': '408ccf26-268b-4250-933b-840956cbe5f8', 'route': ['p2', 'e3', 'i1', 'x4', 'p1', 'c4']}
1769733665.74633,RECEIVED,5fd7688f-dcab-4b8e-9c10-3c797f8ef0f7,57f0db5c-7e75-4042-b1e8-860d77ff7777,c4,c2,27,p2,?,surb={'id': '58b4dd6e-7836-4e58-903c-ac8d8af35400', 'route': ['p2', 'e6', 'i5', 'x6', 'p1', 'c4']}
1769733665.7668548,SENT,d6d2b29f-47f4-4c48-a95d-e73e88f0168f,5b1a470b-88de-4293-a829-8ba003f1012d,c2,c4,3383,?,p2,
1769733665.7669127,CREATED,e1731493-f955-4162-90b8-fd85dc2679a7,bbd70306-7520-45c0-8d08-8443b5a3127b,c2,c4,27,?,?,surb={'id': 'e7569087-201f-49f9-8bdd-dcaa5e0030f4', 'route': ['p1', 'e4', 'i2', 'x11', 'p2', 'c2']}
1769733666.0808551,SENT,92ffa1e9-add8-47aa-ac64-f553e29c20bd,9d22f353-198c-4417-b80b-0592d00daab8,c2,c4,3400,?,p2,
1769733666.080956,CREATED,8aa2bfb9-fbc3-442a-a1da-daeccea6ba36,bbd70306-7520-45c0-8d08-8443b5a3127b,c2,c4,27,?,?,surb={'id': 'e7569087-201f-49f9-8bdd-dcaa5e0030f4', 'route': ['p1', 'e4', 'i2', 'x11', 'p2', 'c2']}
1769733666.182014,SENT,19a8077c-9f11-4be4-ae9a-1d67eeaac297,ba21e987-f4df-44d0-9869-6a856e2dcc47,c2,c4,3380,?,p2,
1769733666.1821334,CREATED,d693a2c4-0ab1-4b40-820e-0edfc3217005,629932e8-afd9-4711-8ba5-336b3d6b46f7,c2,c4,27,?,?,surb={'id': '8cecdd52-81cd-457a-b2bd-46266d614381', 'route': ['p1', 'e6', 'i11', 'x8', 'p2', 'c2']}
1769733666.6669476,SENT,eda207c1-52d6-4b58-867c-4827a0962e3d,bfcc6835-557a-4eeb-965f-8d704e561e2d,c2,c4,3391,?,p2,
1769733666.6671042,CREATED,e3281932-aaf9-4df9-b016-3896680955c1,629932e8-afd9-4711-8ba5-336b3d6b46f7,c2,c4,27,?,?,surb={'id': '8cecdd52-81cd-457a-b2bd-46266d614381', 'route': ['p1', 'e6', 'i11', 'x8', 'p2', 'c2']}
1769733666.7120714,RECEIVED,9939e02c-4899-457a-b9e7-6725a3f7e019,cfd2ff40-e33b-4542-8e41-77a0d3af70ed,c1,c2,27,p2,?,surb={'id': 'a32b8aa2-7b0c-448c-9f14-e8e9b909d751', 'route': ['p2', 'e6', 'i9', 'x1', 'p1', 'c1']}
1769733666.9224486,SENT,78e9c908-cde5-41ed-bca9-8ccddb22ec62,eecaeade-3f21-4784-a97f-f3c4cdff429e,c2,c4,3359,?,p2,
1769733666.9225852,CREATED,41bbf139-0a88-46e9-86a5-8693fba4591d,44bb951e-3b4f-409d-8daf-940eea01c2dd,c2,c4,27,?,?,surb={'id': '5d4ec0f4-bd58-4def-93a4-092fa4aed7de', 'route': ['p1', 'e3', 'i11', 'x3', 'p2', 'c2']}
1769733666.968798,SENT,9d96c4ea-79c1-43bb-9c7b-b19c40618ce2,30155b60-b51a-4410-9e03-da3c3eb38847,c2,c4,3379,?,p2,
1769733666.9689302,CREATED,d0dd0d85-8f8b-4d79-ba4d-b49bd942e3ce,44bb951e-3b4f-409d-8daf-940eea01c2dd,c2,c4,27,?,?,surb={'id': '5d4ec0f4-bd58-4def-93a4-092fa4aed7de', 'route': ['p1', 'e3', 'i11', 'x3', 'p2', 'c2']}
1769733667.128825,SENT,c75a773d-b9f6-4b30-8cd0-811c7fde385a,7e237bcd-1ccc-4993-ad2a-f58d99294964,c2,c4,3380,?,p2,
1769733667.1289773,CREATED,e46fa894-7f19-4f78-8c22-e16b42a20831,b23162af-204e-42b8-aa25-437abc9f049b,c2,c4,27,?,?,surb={'id': '7447980a-82a2-49b2-a8a5-ab1aa0690070', 'route': ['p1', 'e2', 'i6', 'x2', 'p2', 'c2']}
1769733667.598706,RECEIVED,7e07e9ac-1416-4797-a87b-46a374855557,cfd2ff40-e33b-4542-8e41-77a0d3af70ed,c1,c2,27,p2,?,surb={'id': 'a32b8aa2-7b0c-448c-9f14-e8e9b909d751', 'route': ['p2', 'e6', 'i9', 'x1', 'p1', 'c1']}
1769733667.710092,SENT,a84061ba-b86e-4ed3-9e49-f28fbd4ded46,892254e2-7da7-4239-ae2a-c02a96218b15,c2,c4,3381,?,p2,
1769733667.7102456,CREATED,8ae7a021-bb4c-4af6-b294-e85d4336f02d,b23162af-204e-42b8-aa25-437abc9f049b,c2,c4,27,?,?,surb={'id': '7447980a-82a2-49b2-a8a5-ab1aa0690070', 'route': ['p1', 'e2', 'i6', 'x2', 'p2', 'c2']}
1769733667.7387888,SENT,d53f909a-7cd8-45f2-bd9d-4b54baa8d31e,7fd5c419-5d89-47f0-aeed-40e000da212b,c2,c4,3392,?,p2,
1769733667.73891,CREATED,63739acb-05b3-45b3-9274-d2c05ee495b3,1862e43f-e0c1-488c-a964-55265ed3585a,c2,c4,27,?,?,surb={'id': 'e8c67541-09b6-4de9-a0c6-f114a673c4aa', 'route': ['p1', 'e5', 'i5', 'x10', 'p2', 'c2']}
1769733668.0200756,RECEIVED,7f6b85ae-a6c0-457a-8449-14db0e072c34,fda5a087-8403-4805-a6a9-7bd8767bb15d,c4,c2,27,p2,?,surb={'id': 'c24f4a0f-8976-4006-a844-75c71f4e46da', 'route': ['p2', 'e11', 'i11', 'x4', 'p1', 'c4']}
1769733668.1249804,SENT,deb588fa-0902-48c8-976e-e1e9f2ad547b,0e0036e5-055c-418d-beef-362f4dfdbdfb,c2,c4,3384,?,p2,
1769733668.1251013,CREATED,959b7972-71ad-4198-a790-e6b42cfd0499,1862e43f-e0c1-488c-a964-55265ed3585a,c2,c4,27,?,?,surb={'id': 'e8c67541-09b6-4de9-a0c6-f114a673c4aa', 'route': ['p1', 'e5', 'i5', 'x10', 'p2', 'c2']}
1769733668.1889117,RECEIVED,4ac3f037-1473-42b7-933a-50735a02c01f,fec00fe3-4442-4f78-ac19-7971525f50e8,c1,c2,26,p2,?,surb={'id': '53db0e56-a549-4235-8971-f459cce98d63', 'route': ['p2', 'e3', 'i10', 'x12', 'p1', 'c1']}
1769733668.2872999,SENT,68df91f6-866b-4582-9ae9-77c0eacd98ad,b1710f40-a945-4382-97db-3d3367c4da35,c2,c4,3354,?,p2,
1769733668.2874012,CREATED,ce33adff-405c-4f07-b54c-2685b1504b80,6faf8f0d-22c9-4e64-bad4-f159c1cbf6e8,c2,c4,26,?,?,surb={'id': '32f2f2db-97c6-4dfa-a7a2-55266d59ba21', 'route': ['p1', 'e7', 'i7', 'x6', 'p2', 'c2']}
1769733668.3032115,RECEIVED,fe5d8c40-6e9c-4372-b23c-f10a986a0cde,a7d056a4-18e3-4cde-ac6a-459671291f77,c1,c2,27,p2,?,surb={'id': '08f48742-cab0-4910-a05f-86a15b3e38b9', 'route': ['p2', 'e7', 'i8', 'x1', 'p1', 'c1']}
1769733668.748876,RECEIVED,14e9cfb9-0cb5-4da2-86a2-6cfbb29ddbfa,425fd461-e294-455a-beef-e326048a695d,c1,c2,27,p2,?,surb={'id': '8b44a27b-c951-4982-b448-4d1b1179d34e', 'route': ['p2', 'e10', 'i2', 'x2', 'p1', 'c1']}
1769733668.762815,RECEIVED,e1bdad75-65bf-48de-8d2d-fcd4688a0e67,fda5a087-8403-4805-a6a9-7bd8767bb15d,c4,c2,27,p2,?,surb={'id': 'c24f4a0f-8976-4006-a844-75c71f4e46da', 'route': ['p2', 'e11', 'i11', 'x4', 'p1', 'c4']}
1769733668.7945628,SENT,cec8e25c-5330-4ad9-bbe7-859a12994910,252c9ef5-607b-4898-99d3-de901ce03650,c2,c4,3364,?,p2,
1769733668.7947156,CREATED,4b748a6d-3a52-4eff-871c-037f724d1a66,6faf8f0d-22c9-4e64-bad4-f159c1cbf6e8,c2,c4,26,?,?,surb={'id': '32f2f2db-97c6-4dfa-a7a2-55266d59ba21', 'route': ['p1', 'e7', 'i7', 'x6', 'p2', 'c2']}
1769733668.811126,SENT,ddeaff1e-44b6-42f8-9bb8-f7267f217a4b,4756e0bf-2606-4351-a70f-e8c2785c105a,c2,c4,3359,?,p2,
1769733668.8112895,CREATED,621ece2a-1319-48be-b764-209db1eca026,b68dc331-86eb-45f2-95c1-2032ae8d2331,c2,c4,27,?,?,surb={'id': 'c9716452-cbf8-43da-8470-d60cb542823f', 'route': ['p1', 'e8', 'i1', 'x1', 'p2', 'c2']}
1769733669.2901747,RECEIVED,d74974d1-90ac-40d6-8416-6e90acedd43f,d4515d5c-3caa-49a1-946c-752dc35d99fc,c4,c2,27,p2,?,surb={'id': '860b7d36-07c8-4a8d-9095-8f7b75412b03', 'route': ['p2', 'e7', 'i5', 'x2', 'p1', 'c4']}
1769733669.4213085,RECEIVED,abd0d120-35d8-4d41-a5e8-96bfd21c9987,79a29549-e6aa-4ab0-8236-bcc56dd0f523,c1,c2,27,p2,?,surb={'id': '40014a97-e953-4177-a92c-7bb65f9dbe2f', 'route': ['p2', 'e6', 'i5', 'x2', 'p1', 'c1']}
1769733669.7874038,RECEIVED,954ef1d5-0c7f-42a1-a8e8-c1cd01d1a2fc,ea317442-cabf-4337-9f44-42d9be4b7bc0,c4,c2,27,p2,?,surb={'id': 'b3ff84ac-afba-4809-bd03-c6af1eebaabc', 'route': ['p2', 'e1', 'i6', 'x4', 'p1', 'c4']}
1769733669.8301983,SENT,31e38b91-780f-4e55-8819-4da734754325,b368bbc8-76b6-4947-8e7d-637df74b0652,c2,c4,3375,?,p2,
1769733669.830454,CREATED,6de9ea27-f3b2-4b81-b903-e84ea7eb62f4,b68dc331-86eb-45f2-95c1-2032ae8d2331,c2,c4,27,?,?,surb={'id': 'c9716452-cbf8-43da-8470-d60cb542823f', 'route': ['p1', 'e8', 'i1', 'x1', 'p2', 'c2']}
1769733669.9013345,SENT,48227679-e690-4624-a49d-ba41b4c15776,55db1c60-41cb-4810-9109-ca5063c3df04,c2,c4,3380,?,p2,
1769733669.9014683,CREATED,8a006f44-7925-4314-afd1-64911ac2bf6e,66d478dd-d3c2-4b81-b111-1ea06155da32,c2,c4,27,?,?,surb={'id': 'c599f8a2-8458-4164-8053-dd6d7ef9015f', 'route': ['p1', 'e11', 'i1', 'x7', 'p2', 'c2']}
1769733669.999345,SENT,55706187-44ef-426a-94b7-35bab1bdac65,27de712e-a3d6-4a7b-85bb-d980868c9d8a,c2,c4,3381,?,p2,
1769733669.9997144,CREATED,4dc3ec50-c049-46d1-b37d-9cef8fb9754b,66d478dd-d3c2-4b81-b111-1ea06155da32,c2,c4,27,?,?,surb={'id': 'c599f8a2-8458-4164-8053-dd6d7ef9015f', 'route': ['p1', 'e11', 'i1', 'x7', 'p2', 'c2']}
1769733670.0319407,RECEIVED,e543de74-d542-4cc3-a666-eae6e69e61a8,d1afbfe8-d076-49f5-8263-f1e1c97b067f,c4,c2,27,p2,?,surb={'id': 'c0266944-fedb-4a66-95e4-e602a72a178c', 'route': ['p2', 'e12', 'i6', 'x5', 'p1', 'c4']}
1769733670.0464447,RECEIVED,9bd22d59-9871-461c-9694-3f7c0ef16d71,f688b7f1-1f47-4b6f-869c-37fd19b658dd,c1,c2,27,p2,?,surb={'id': '991d5777-c4cb-4f45-a4e0-19b8caacec7f', 'route': ['p2', 'e4', 'i6', 'x4', 'p1', 'c1']}
1769733670.291281,RECEIVED,a8bd6d08-8a5e-4247-8524-d5da19396256,425fd461-e294-455a-beef-e326048a695d,c1,c2,27,p2,?,surb={'id': '8b44a27b-c951-4982-b448-4d1b1179d34e', 'route': ['p2', 'e10', 'i2', 'x2', 'p1', 'c1']}
1769733670.3349936,RECEIVED,d5934d84-1806-4302-aa27-c655532f1e41,d1afbfe8-d076-49f5-8263-f1e1c97b067f,c4,c2,27,p2,?,surb={'id': 'c0266944-fedb-4a66-95e4-e602a72a178c', 'route': ['p2', 'e12', 'i6', 'x5', 'p1', 'c4']}
1769733670.371018,RECEIVED,fc1cf59f-d19d-4cec-a132-0b652a0b055f,a7d056a4-18e3-4cde-ac6a-459671291f77,c1,c2,27,p2,?,surb={'id': '08f48742-cab0-4910-a05f-86a15b3e38b9', 'route': ['p2', 'e7', 'i8', 'x1', 'p1', 'c1']}
1769733670.4053807,SENT,96e33e15-dac6-4a61-82c4-321c35cdf98e,2d502735-0f17-4753-86e3-4e9fb0330f16,c2,c4,3392,?,p2,
1769733670.4055495,CREATED,a6084cc3-ae18-4911-b95e-c5a999e9eb27,8e66f5b4-86c5-4217-80d9-2e3e3992778f,c2,c4,26,?,?,surb={'id': '014488c0-d32b-4252-b8f5-d09cad5ff623', 'route': ['p1', 'e3', 'i2', 'x8', 'p2', 'c2']}
1769733670.4730163,RECEIVED,92d037da-be76-4a4b-837d-51621876ad5a,44e5b0e8-c417-4b64-8090-94ef94534f49,c4,c2,27,p2,?,surb={'id': '334f142c-f64f-4317-ae77-a182095901a6', 'route': ['p2', 'e7', 'i11', 'x8', 'p1', 'c4']}
1769733670.5481186,RECEIVED,2825e5ff-2fb5-4be3-a810-c9a7e1b71d16,7683791f-0fb7-48dc-9488-a4d110a96630,c4,c2,27,p2,?,surb={'id': 'fa3252e6-bedf-4d7a-ad41-ac9403585966', 'route': ['p2', 'e5', 'i2', 'x11', 'p1', 'c4']}
1769733670.5682318,RECEIVED,064a3263-6585-44eb-8f16-8777c9310e01,7683791f-0fb7-48dc-9488-a4d110a96630,c4,c2,27,p2,?,surb={'id': 'fa3252e6-bedf-4d7a-ad41-ac9403585966', 'route': ['p2', 'e5', 'i2', 'x11', 'p1', 'c4']}
1769733670.7585144,SENT,363ce062-3476-43aa-8c2b-0a2ef415daee,83e0a2a2-d271-49f6-97c7-6dbc4fd48905,c2,c4,3384,?,p2,
1769733670.758682,CREATED,15e42b2e-69a5-43c8-a61d-02383d62b75d,8e66f5b4-86c5-4217-80d9-2e3e3992778f,c2,c4,26,?,?,surb={'id': '014488c0-d32b-4252-b8f5-d09cad5ff623', 'route': ['p1', 'e3', 'i2', 'x8', 'p2', 'c2']}
1769733670.8687918,SENT,167ec927-ff58-46bf-b650-72b36f9f4b12,b006ad8f-a55a-49b6-8323-d4c231190236,c2,c4,3375,?,p2,
1769733670.8689425,CREATED,a23a5f7f-2741-4daf-8d72-4a18b7bbcc80,97e8c5c1-c063-4a0b-b28c-ce48049e62bf,c2,c4,26,?,?,surb={'id': '12f53bfa-b8c1-442f-a65f-556e04a883a2', 'route': ['p1', 'e11', 'i8', 'x9', 'p2', 'c2']}
1769733671.2314017,RECEIVED,28369b8a-5d5d-4e9c-ab7c-d75369fe4220,f688b7f1-1f47-4b6f-869c-37fd19b658dd,c1,c2,27,p2,?,surb={'id': '991d5777-c4cb-4f45-a4e0-19b8caacec7f', 'route': ['p2', 'e4', 'i6', 'x4', 'p1', 'c1']}
1769733671.5488112,SENT,b0e45c52-4a13-47fa-9441-1f7c8e32e62c,95265b2d-fc9a-4a05-bba4-6145699290da,c2,c4,3384,?,p2,
1769733671.5489666,CREATED,d6719221-7786-483d-8230-e40bffb64232,97e8c5c1-c063-4a0b-b28c-ce48049e62bf,c2,c4,26,?,?,surb={'id': '12f53bfa-b8c1-442f-a65f-556e04a883a2', 'route': ['p1', 'e11', 'i8', 'x9', 'p2', 'c2']}
1769733671.7376544,SENT,68ff33f8-8fed-49b5-aad1-e7849c2c75e2,c87f370c-1793-4e76-b2a0-dfe0219353be,c2,c4,3388,?,p2,
1769733671.737789,CREATED,9b6f60b9-0972-4d91-93e3-7b1a04aa9c1d,6f4bbe1c-60ed-42f7-856b-854933273c40,c2,c4,27,?,?,surb={'id': '13243efa-c110-4807-bceb-8fe204499ec3', 'route': ['p1', 'e9', 'i11', 'x11', 'p2', 'c2']}
1769733671.7527933,RECEIVED,25228a93-1cd2-4ae8-91b5-f31b1bb38c16,edc534e3-4535-4911-a3b1-43d984c5d624,c4,c2,27,p2,?,surb={'id': '634bda71-bc66-4079-89e5-bd5dd183e494', 'route': ['p2', 'e11', 'i2', 'x6', 'p1', 'c4']}
1769733672.098933,SENT,3c7745fe-c0b5-4a80-b76f-49c7481508bd,33ff4ce9-c27d-45d1-8176-e27a090044f0,c2,c4,3376,?,p2,
1769733672.099101,CREATED,7632671a-9475-4fa7-ad17-edc9f49b6793,6f4bbe1c-60ed-42f7-856b-854933273c40,c2,c4,27,?,?,surb={'id': '13243efa-c110-4807-bceb-8fe204499ec3', 'route': ['p1', 'e9', 'i11', 'x11', 'p2', 'c2']}
1769733672.23805,RECEIVED,5db2b98f-4c76-40e7-b4fa-0d476236ca00,edc534e3-4535-4911-a3b1-43d984c5d624,c4,c2,27,p2,?,surb={'id': '634bda71-bc66-4079-89e5-bd5dd183e494', 'route': ['p2', 'e11', 'i2', 'x6', 'p1', 'c4']}
1769733672.525611,RECEIVED,2175d150-386e-41f0-85d2-a507dadf5b7f,e66dfe2d-9305-4dee-bc93-c2d312fe67ee,c4,c2,27,p2,?,surb={'id': '3eb39320-0826-4725-8f07-44b734312ef5', 'route': ['p2', 'e2', 'i11', 'x11', 'p1', 'c4']}
1769733672.6066942,RECEIVED,5184418a-ea3a-42a3-81ec-12b06f2c8920,d148da55-adee-429d-b432-821ca7ddf590,c1,c2,27,p2,?,surb={'id': 'f3848cbe-8d96-400b-9cc3-617f57c69d43', 'route': ['p2', 'e4', 'i4', 'x4', 'p1', 'c1']}
1769733672.7133768,RECEIVED,9be01e33-d276-490e-90a8-6922d7798e45,a1468201-d996-4fea-8246-b602533d082d,c1,c2,26,p2,?,surb={'id': '9c54ebb5-6b8a-46e7-bfcd-1d3a3b882e05', 'route': ['p2', 'e7', 'i11', 'x1', 'p1', 'c1']}
1769733672.7353513,SENT,e6df2ff3-acba-4886-8bad-5e4cf26659d6,c329b6a4-6321-4270-a9aa-005dd6913b90,c2,c4,3384,?,p2,
1769733672.7354872,CREATED,78fa9359-6671-4595-a28c-336e8ce7996c,6c4627bb-c803-4d64-8f9a-61b06db233a7,c2,c4,27,?,?,surb={'id': '6ca50498-db7c-4b39-b226-836fe1f19335', 'route': ['p1', 'e7', 'i1', 'x10', 'p2', 'c2']}
1769733672.860303,RECEIVED,f4e50d45-ba9d-46ad-9e52-ac17182d2a7e,1331fe06-85e3-4307-bc1e-5b3c90059b88,c1,c2,27,p2,?,surb={'id': 'c8fc7a3d-6b98-4b3d-883e-51efbf81fcdb', 'route': ['p2', 'e12', 'i12', 'x11', 'p1', 'c1']}
1769733672.87019,SENT,7ce6e6a8-2a87-410e-8ca9-d2967d2a1ef3,abba1667-42ee-43f6-ae22-1809f6e570aa,c2,c4,3365,?,p2,
1769733672.8703096,CREATED,2b517df1-be07-416a-92bf-2927bd23ff54,6c4627bb-c803-4d64-8f9a-61b06db233a7,c2,c4,27,?,?,surb={'id': '6ca50498-db7c-4b39-b226-836fe1f19335', 'route': ['p1', 'e7', 'i1', 'x10', 'p2', 'c2']}
1769733673.0542572,RECEIVED,169f4b0c-d371-43eb-a39d-9aefc0f2f677,3c07862a-ff1f-4a5a-9899-1a935cf2f286,c4,c2,27,p2,?,surb={'id': '0531fa0a-6c46-48b8-aa56-8ad2506bb2a0', 'route': ['p2', 'e5', 'i3', 'x5', 'p1', 'c4']}
1769733673.063243,SENT,4a85bbb2-eed8-4bfa-b88c-8eb986597b49,a8e4918b-8854-4429-850f-dc1fe6e3bd69,c2,c4,3388,?,p2,
1769733673.0633435,CREATED,fad88d6a-a3f0-4dcb-a553-8f8ee3fb4b35,e8a3a73d-b6e7-4e1c-b7ef-e9feadf920e5,c2,c4,27,?,?,surb={'id': '60ae468a-72a1-466b-a5a7-438ed70d08e4', 'route': ['p1', 'e11', 'i12', 'x7', 'p2', 'c2']}
1769733673.1820085,SENT,c35780b0-6867-4952-9157-34b57adf5be3,8068a3f4-04e7-4542-b84c-a4e021c6bd55,c2,c4,3399,?,p2,
1769733673.18216,CREATED,4c1c2e3a-7465-4dd8-a74e-8865cf63ae22,e8a3a73d-b6e7-4e1c-b7ef-e9feadf920e5,c2,c4,27,?,?,surb={'id': '60ae468a-72a1-466b-a5a7-438ed70d08e4', 'route': ['p1', 'e11', 'i12', 'x7', 'p2', 'c2']}
1769733673.251232,RECEIVED,ad68af01-6bd5-4f59-ba9b-0b847d05403a,bee1d666-6979-48d2-96f3-acb7e47c8c44,c4,c2,26,p2,?,surb={'id': '2f1e9a36-6bda-4e03-abd4-5dcfa3bd1f55', 'route': ['p2', 'e11', 'i12', 'x9', 'p1', 'c4']}
1769733673.2648435,RECEIVED,b1fb7a71-6c52-4cc1-bfc4-4ce5f5c96b64,c4750ec3-1d11-4163-974d-e514fe9ee7c6,c1,c2,27,p2,?,surb={'id': '1604fb40-60f3-4795-8142-127bdf6c3fc0', 'route': ['p2', 'e1', 'i1', 'x7', 'p1', 'c1']}
1769733673.2831233,SENT,fe1c84a3-d6f4-4e6d-b02e-5b2505ef7313,2b3e740b-b0ff-41b9-8841-0301156157ff,c2,c4,3382,?,p2,
1769733673.2832522,CREATED,90e16f79-3fec-48f9-8d65-3d343d9f005c,1598576a-01a5-416e-a1fa-f1d26cc6cb0b,c2,c4,26,?,?,surb={'id': 'bb32e4a9-e13a-4edd-9b5d-c2a0ee47585e', 'route': ['p1', 'e11', 'i3', 'x1', 'p2', 'c2']}
1769733673.3537354,RECEIVED,502b0858-374b-48e7-bff2-7cc90e93a4c6,bee1d666-6979-48d2-96f3-acb7e47c8c44,c4,c2,26,p2,?,surb={'id': '2f1e9a36-6bda-4e03-abd4-5dcfa3bd1f55', 'route': ['p2', 'e11', 'i12', 'x9', 'p1', 'c4']}
1769733673.5447044,RECEIVED,f04572f1-07bf-4001-847c-5bd532ed69b6,1331fe06-85e3-4307-bc1e-5b3c90059b88,c1,c2,27,p2,?,surb={'id': 'c8fc7a3d-6b98-4b3d-883e-51efbf81fcdb', 'route': ['p2', 'e12', 'i12', 'x11', 'p1', 'c1']}
1769733673.6737752,RECEIVED,5bcfad59-4ddd-4d72-8931-b64a0a333bb6,44e5b0e8-c417-4b64-8090-94ef94534f49,c4,c2,27,p2,?,surb={'id': '334f142c-f64f-4317-ae77-a182095901a6', 'route': ['p2', 'e7', 'i11', 'x8', 'p1', 'c4']}
1769733673.7176461,RECEIVED,7d9ed82b-03e6-4bc1-921b-537d06e7d19f,3c07862a-ff1f-4a5a-9899-1a935cf2f286,c4,c2,27,p2,?,surb={'id': '0531fa0a-6c46-48b8-aa56-8ad2506bb2a0', 'route': ['p2', 'e5', 'i3', 'x5', 'p1', 'c4']}
1769733673.9094198,RECEIVED,25ddb772-9ee5-4522-97a9-7904b2183a78,ac126e8d-106a-4666-9e33-da5b49cb55c6,c1,c2,27,p2,?,surb={'id': 'afc6252d-08f9-4ae7-93c9-5484003c25f6', 'route': ['p2', 'e8', 'i5', 'x5', 'p1', 'c1']}
1769733673.9331346,SENT,1a644475-2595-46bc-8624-922c4f0e6b76,bd7ec7e9-f9a8-49ed-80b5-2cdb36a85684,c2,c4,3387,?,p2,
1769733673.9332285,CREATED,579e2878-6777-47a0-ab2d-b618bf7e6091,1598576a-01a5-416e-a1fa-f1d26cc6cb0b,c2,c4,26,?,?,surb={'id': 'bb32e4a9-e13a-4edd-9b5d-c2a0ee47585e', 'route': ['p1', 'e11', 'i3', 'x1', 'p2', 'c2']}
1769733674.0530033,SENT,6587257e-6884-457d-b46e-5351a415de78,34ebc3f8-38e2-4e40-9c86-cae4179f3770,c2,c4,3375,?,p2,
1769733674.0531607,CREATED,31babcb7-4d84-4467-a023-e16cc6c7fa7c,6c4ef99d-5c73-48db-b2f7-509b653352f7,c2,c4,26,?,?,surb={'id': 'dfc3cfcc-58ed-4f8e-9c0f-576d8a59541b', 'route': ['p1', 'e11', 'i7', 'x3', 'p2', 'c2']}
1769733674.3379402,RECEIVED,8aee8a1b-d288-467f-a438-7b068554d0ab,a06dd26c-9164-4c74-bd44-40fa823c2f0e,c1,c2,27,p2,?,surb={'id': '448c7143-868f-4bae-987b-99f35eec8602', 'route': ['p2', 'e3', 'i11', 'x7', 'p1', 'c1']}
1769733674.509932,RECEIVED,e3153d59-4809-47f8-9fa9-681a50343c2c,c4750ec3-1d11-4163-974d-e514fe9ee7c6,c1,c2,27,p2,?,surb={'id': '1604fb40-60f3-4795-8142-127bdf6c3fc0', 'route': ['p2', 'e1', 'i1', 'x7', 'p1', 'c1']}
