timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769460816.4259138,CREATED,b6002161-d571-4fa0-beaf-d39edd811999,25191c1e-d967-4c0e-b198-9ab05fc31c1a,c3,c2,27,?,?,surb={'id': 'f0066644-5953-450f-bc09-0bb22e846646', 'route': ['p2', 'e8', 'i7', 'x10', 'p3', 'c3']}
1769460816.486349,SENT,94f72225-b418-4404-b8e7-4443e3cb8e7b,87a95650-23dc-49a5-9360-23231a16c0c3,c3,c2,3375,?,p3,
1769460816.486499,CREATED,e040101c-7f93-41f2-973b-d80b7776d396,25191c1e-d967-4c0e-b198-9ab05fc31c1a,c3,c2,27,?,?,surb={'id': 'f0066644-5953-450f-bc09-0bb22e846646', 'route': ['p2', 'e8', 'i7', 'x10', 'p3', 'c3']}
1769460816.490151,RECEIVED,423e3287-4e5e-4592-a586-50312edbf52b,7df205c2-a86a-4513-ad20-88feac6d523c,c5,c3,27,p3,?,surb={'id': 'a1de9270-7e77-4b29-a195-674e1b6dcfc8', 'route': ['p3', 'e8', 'i7', 'x12', 'p2', 'c5']}
1769460816.4944668,RECEIVED,94a0b3f7-f150-4e25-9aea-bdab13930202,e9e4b03c-bbdc-4dc4-9198-fc6e2fbc1959,c4,c3,26,p3,?,surb={'id': 'd18c54c7-819f-493b-b74e-99ec3a50688a', 'route': ['p3', 'e10', 'i2', 'x1', 'p1', 'c4']}
1769460816.5101619,RECEIVED,76eddc7b-d0d5-406e-85b4-92a40de7fe5b,e9e4b03c-bbdc-4dc4-9198-fc6e2fbc1959,c4,c3,26,p3,?,surb={'id': 'd18c54c7-819f-493b-b74e-99ec3a50688a', 'route': ['p3', 'e10', 'i2', 'x1', 'p1', 'c4']}
1769460816.604511,RECEIVED,1ceaa17e-5b40-4c8a-8519-02165cde94c4,ca627cbb-1c26-47e2-b1c4-be6c35e54938,c4,c3,27,p3,?,surb={'id': '62e4c904-d067-45ab-9308-1c30ea8b24ed', 'route': ['p3', 'e5', 'i1', 'x4', 'p1', 'c4']}
1769460816.6669424,RECEIVED,080fd88c-0ace-4ba2-97d8-ea4cb8691cd5,83083918-b154-49cc-8d53-915b41762f84,c5,c3,27,p3,?,surb={'id': 'a0e5466f-39f1-4a98-ab83-29eacdf30dc2', 'route': ['p3', 'e12', 'i2', 'x1', 'p2', 'c5']}
1769460816.8715506,SENT,bbe13f68-8e75-464d-a544-1e16811a5998,901ac61a-69be-47ea-941e-5ca99959b8e6,c3,c2,3375,?,p3,
1769460816.8716986,CREATED,a8a45e56-e3e8-4c22-8f63-d6b107fb162a,456cf140-5317-4969-baf7-5f2de5a4d534,c3,c2,27,?,?,surb={'id': '9edecf62-6a23-4a63-8c8a-1be251292def', 'route': ['p2', 'e9', 'i10', 'x10', 'p3', 'c3']}
1769460816.8926754,RECEIVED,6b6d842c-47af-4a05-845a-f4315120d735,15835bae-3f47-42e2-b387-9387424795c4,c4,c3,27,p3,?,surb={'id': '2f267f22-1c74-4254-97e6-318aea37f37c', 'route': ['p3', 'e4', 'i7', 'x3', 'p1', 'c4']}
1769460816.9472787,RECEIVED,dffe3938-75e6-4a4d-84d2-52fe0a64dfee,59d271dd-3c04-4a11-9844-518f180de0bb,c5,c3,27,p3,?,surb={'id': 'fb607841-3c86-4025-97d8-4b760176773e', 'route': ['p3', 'e9', 'i5', 'x1', 'p2', 'c5']}
1769460817.1081605,RECEIVED,7fb2ffc6-4f1a-43e1-a43f-6e05dc443f13,705ddb1f-befd-4df8-9be2-3d6eae7e13ff,c1,c3,27,p3,?,surb={'id': 'd2d3dc86-b6d9-413d-97b1-e345ecb43b0a', 'route': ['p3', 'e3', 'i3', 'x3', 'p1', 'c1']}
1769460817.2287636,SENT,b343031c-dbe1-4494-99a9-1b5b00107eb2,a1ff4574-1b1d-4f50-9527-719c7ed8d487,c3,c2,3393,?,p3,
1769460817.228911,CREATED,d772414c-c819-4c55-ad1b-b95967093ca3,456cf140-5317-4969-baf7-5f2de5a4d534,c3,c2,27,?,?,surb={'id': '9edecf62-6a23-4a63-8c8a-1be251292def', 'route': ['p2', 'e9', 'i10', 'x10', 'p3', 'c3']}
1769460817.3030171,SENT,076c7e2e-47e5-4841-9636-9c5b5c1acaa0,0876159e-b5f9-4c2d-949e-1f1e9287c749,c3,c2,3391,?,p3,
1769460817.3032212,CREATED,d2d7c277-c6fa-4e1a-b62a-93d4df42593c,c357942b-afa2-4ede-9acc-48b74095e615,c3,c2,27,?,?,surb={'id': 'c3811b6d-d89c-424d-b795-760a73ecc94e', 'route': ['p2', 'e11', 'i11', 'x2', 'p3', 'c3']}
1769460817.3654597,SENT,57f41566-3251-463f-8c86-4a83c5f62a16,936552e0-2419-487c-bfba-d6d95577f8d9,c3,c2,3399,?,p3,
1769460817.3656101,CREATED,7954e23f-e8e0-4a55-946d-e2cc2391f12c,c357942b-afa2-4ede-9acc-48b74095e615,c3,c2,27,?,?,surb={'id': 'c3811b6d-d89c-424d-b795-760a73ecc94e', 'route': ['p2', 'e11', 'i11', 'x2', 'p3', 'c3']}
1769460817.4098313,SENT,b62e1d37-72a9-4c14-9b66-e70b6f39415e,b6591fd8-6e6a-4d42-b94b-6f6f56b6da66,c3,c2,3380,?,p3,
1769460817.4099782,CREATED,5692e343-dfad-4544-881e-8d0171a740b7,9d99c8b3-f98a-49f0-a784-629ccf514cbb,c3,c2,27,?,?,surb={'id': 'e37cab38-09b1-444e-9fc7-f90b77beddee', 'route': ['p2', 'e1', 'i11', 'x11', 'p3', 'c3']}
1769460817.4543226,SENT,ab0f68d4-a84f-41fa-ae0c-c80187e8ebc3,f6613dad-5c36-45a2-8dc8-fb2456db304e,c3,c2,3404,?,p3,
1769460817.4544249,CREATED,e64e86f9-16cc-480c-8ce0-9f2d1c9311a9,9d99c8b3-f98a-49f0-a784-629ccf514cbb,c3,c2,27,?,?,surb={'id': 'e37cab38-09b1-444e-9fc7-f90b77beddee', 'route': ['p2', 'e1', 'i11', 'x11', 'p3', 'c3']}
1769460817.4647384,SENT,a193d396-b9d8-44c4-8910-a27acba60562,d6cd5f62-c0e8-4f8c-a110-8c69ebf161c0,c3,c2,3393,?,p3,
1769460817.4648426,CREATED,e104f9c0-65bd-4dbd-85af-240e0c63d770,a4be33f0-2dd7-441d-a51b-b7fe4540f11e,c3,c2,27,?,?,surb={'id': '9532fbc9-9258-4b22-bb5e-f843efaa691a', 'route': ['p2', 'e10', 'i8', 'x11', 'p3', 'c3']}
1769460818.1519809,SENT,6a5f17ce-7edc-427a-a615-606b8053a707,6d822bbf-a8fe-4b87-879b-e5dba74361c4,c3,c2,3399,?,p3,
1769460818.1523874,CREATED,ce441598-2035-461f-9d7e-a50dd0934f95,a4be33f0-2dd7-441d-a51b-b7fe4540f11e,c3,c2,27,?,?,surb={'id': '9532fbc9-9258-4b22-bb5e-f843efaa691a', 'route': ['p2', 'e10', 'i8', 'x11', 'p3', 'c3']}
1769460818.1902845,RECEIVED,bb93b6c4-363b-4129-8212-f89ff0eb7500,8bdb3ef2-ef7f-4dca-94bf-362fed27abf3,c1,c3,27,p3,?,surb={'id': 'f86c6890-6e08-4073-9180-0cda97edd3e5', 'route': ['p3', 'e12', 'i2', 'x3', 'p1', 'c1']}
1769460818.3709457,RECEIVED,38024fc6-f0da-4094-8f1e-09175bf76e11,5d0057b9-3801-4cbc-bdb8-26ecc7ea2f1a,c5,c3,27,p3,?,surb={'id': 'd515b0b4-dd3c-49ea-814e-8082823af99b', 'route': ['p3', 'e6', 'i9', 'x1', 'p2', 'c5']}
1769460818.385033,RECEIVED,b2491870-5171-448d-8852-d0bbcbd992bc,161d4bad-e87d-496f-91aa-e74064ab42c4,c1,c3,27,p3,?,surb={'id': 'ca670917-2c8d-4ffe-83c4-62658e773b91', 'route': ['p3', 'e7', 'i8', 'x12', 'p1', 'c1']}
1769460818.413982,RECEIVED,b93f0cd9-b7ad-49cf-a313-1ec429d1867e,9585df47-5adb-4aff-b94f-e7949a4e7fe9,c1,c3,27,p3,?,surb={'id': '4c989679-3f99-4af0-97a3-f38e65af35b0', 'route': ['p3', 'e5', 'i3', 'x6', 'p1', 'c1']}
1769460818.426662,RECEIVED,bf462910-0468-4e6d-9c55-871521685236,161d4bad-e87d-496f-91aa-e74064ab42c4,c1,c3,27,p3,?,surb={'id': 'ca670917-2c8d-4ffe-83c4-62658e773b91', 'route': ['p3', 'e7', 'i8', 'x12', 'p1', 'c1']}
1769460818.6908345,RECEIVED,0a8ab6a2-4d59-428a-8c62-efa4dcebaeda,ec1aeea6-7189-4d9d-9378-dbc33e6d1573,c5,c3,26,p3,?,surb={'id': '54d9808c-5644-4189-8e01-f2ae1717724f', 'route': ['p3', 'e5', 'i4', 'x8', 'p2', 'c5']}
1769460818.7123325,SENT,acd7345a-7e1f-4856-991b-561c2b05e956,eb01f6ad-72ac-46e1-b409-a26456967e21,c3,c2,3392,?,p3,
1769460818.712491,CREATED,25dd8d4a-9027-4ee4-aeaf-c7ebee59aa14,ec588243-990d-4c3a-80ac-ce93ffd9f693,c3,c2,27,?,?,surb={'id': '910aa2a0-f863-4258-868e-76c46ec34f30', 'route': ['p2', 'e11', 'i9', 'x10', 'p3', 'c3']}
1769460818.7772412,RECEIVED,c2cda595-f632-44da-b101-1a5532e642bd,2ef7b0ee-baf1-41f8-8ee1-da8291f97277,c4,c3,26,p3,?,surb={'id': '60d99c09-c02d-493f-8354-2456f4084672', 'route': ['p3', 'e5', 'i2', 'x9', 'p1', 'c4']}
1769460818.80686,RECEIVED,f0b98e38-5b4d-4f1e-93be-e58e3a1393b5,448323ea-0ec9-45d9-bc73-b8ff23b4378f,c4,c3,26,p3,?,surb={'id': 'd9623cd5-07de-4913-a7ce-86469df75623', 'route': ['p3', 'e6', 'i10', 'x12', 'p1', 'c4']}
1769460818.910799,RECEIVED,30f2cb2a-4a26-416a-8f30-23b4fbc65d0c,9880775e-102e-4f36-ac69-0f944e9b8919,c4,c3,26,p3,?,surb={'id': '580f950d-2cbf-4ad0-a850-ec81397f0f3a', 'route': ['p3', 'e1', 'i7', 'x11', 'p1', 'c4']}
1769460819.2538774,RECEIVED,989a07fb-b69e-416c-a85d-ed914d93ecfe,9585df47-5adb-4aff-b94f-e7949a4e7fe9,c1,c3,27,p3,?,surb={'id': '4c989679-3f99-4af0-97a3-f38e65af35b0', 'route': ['p3', 'e5', 'i3', 'x6', 'p1', 'c1']}
1769460819.3081346,RECEIVED,bd3445aa-3bc5-46c4-8816-fded68fd27a4,9880775e-102e-4f36-ac69-0f944e9b8919,c4,c3,26,p3,?,surb={'id': '580f950d-2cbf-4ad0-a850-ec81397f0f3a', 'route': ['p3', 'e1', 'i7', 'x11', 'p1', 'c4']}
1769460819.5007248,RECEIVED,60a60c91-b62d-4f08-914f-91e133b3f7b5,50803aba-638a-433a-9f95-a2db8eff0905,c5,c3,27,p3,?,surb={'id': 'ca3c4987-a1f2-4e72-9d93-0817195eee89', 'route': ['p3', 'e8', 'i10', 'x4', 'p2', 'c5']}
1769460819.52156,SENT,51d89d41-47d4-49b8-8f38-f2ac6cdc86bd,ddc777ba-f4f5-4017-93a7-00668438f045,c3,c2,3360,?,p3,
1769460819.5217102,CREATED,8a1bd98b-0c2f-4756-ba72-9662daafb631,ec588243-990d-4c3a-80ac-ce93ffd9f693,c3,c2,27,?,?,surb={'id': '910aa2a0-f863-4258-868e-76c46ec34f30', 'route': ['p2', 'e11', 'i9', 'x10', 'p3', 'c3']}
1769460819.6024506,RECEIVED,ed969270-44e5-4f55-925b-04cc4f4f4f82,8bdb3ef2-ef7f-4dca-94bf-362fed27abf3,c1,c3,27,p3,?,surb={'id': 'f86c6890-6e08-4073-9180-0cda97edd3e5', 'route': ['p3', 'e12', 'i2', 'x3', 'p1', 'c1']}
1769460819.8852081,SENT,2635cc95-3650-4398-a147-6b4c874c3580,18a1b350-b5f9-43ed-acc0-75b76816bb75,c3,c2,3393,?,p3,
1769460819.8853638,CREATED,947c903c-2a5e-44be-99df-ebd2d669449c,0fbf40cb-9938-411a-9d57-da74730cae36,c3,c2,27,?,?,surb={'id': 'a15ef4ad-bd58-4500-a9e1-f25dd6b4f9f3', 'route': ['p2', 'e10', 'i5', 'x6', 'p3', 'c3']}
1769460819.9114606,SENT,7eb78d4a-0504-4031-b551-c3b0f04e309a,739fb3f1-e8f4-4ade-b1b3-bb37d5969f58,c3,c2,3376,?,p3,
1769460819.9116266,CREATED,ed688f13-eeec-4736-a4b6-835aed587956,0fbf40cb-9938-411a-9d57-da74730cae36,c3,c2,27,?,?,surb={'id': 'a15ef4ad-bd58-4500-a9e1-f25dd6b4f9f3', 'route': ['p2', 'e10', 'i5', 'x6', 'p3', 'c3']}
1769460819.9271939,SENT,cbb41c32-ee17-47c3-bba9-cdadd41eb77c,cf2b0e2e-f8ea-477c-bbf8-a2cce20427d5,c3,c2,3367,?,p3,
1769460819.9273398,CREATED,7e798395-125c-47e6-a4bc-5953b2fab087,4ee6f3b4-536f-4415-af6c-8dd4894d9757,c3,c2,27,?,?,surb={'id': '63e17651-0b90-4c34-9718-24aad7408e24', 'route': ['p2', 'e5', 'i9', 'x8', 'p3', 'c3']}
1769460819.9996548,RECEIVED,d6b39880-2d2c-4c95-9c24-cbe7f50e4799,50803aba-638a-433a-9f95-a2db8eff0905,c5,c3,27,p3,?,surb={'id': 'ca3c4987-a1f2-4e72-9d93-0817195eee89', 'route': ['p3', 'e8', 'i10', 'x4', 'p2', 'c5']}
1769460820.026648,RECEIVED,c642488e-76fe-49a3-b583-5b876635e8d1,780b2d38-8448-4b2f-a62f-299356abfbc3,c5,c3,27,p3,?,surb={'id': '691dbf48-0d5c-4c52-a210-95e88e8b95c8', 'route': ['p3', 'e6', 'i10', 'x8', 'p2', 'c5']}
1769460820.3512316,RECEIVED,8a2cf645-3bfe-4123-841d-f292423316ea,69856d41-8b19-473e-991f-a37fc45634ee,c4,c3,27,p3,?,surb={'id': 'de575974-fbbc-405e-b0ba-44470e5cfbcc', 'route': ['p3', 'e11', 'i3', 'x7', 'p1', 'c4']}
1769460820.3626378,SENT,c3ce492d-0886-47ba-b17e-77b04e8315a2,d9812e29-aec3-461a-a371-1847e47e1d2c,c3,c2,3367,?,p3,
1769460820.3627837,CREATED,47fef4e5-fac5-4b02-a9ab-ccfa84539d30,4ee6f3b4-536f-4415-af6c-8dd4894d9757,c3,c2,27,?,?,surb={'id': '63e17651-0b90-4c34-9718-24aad7408e24', 'route': ['p2', 'e5', 'i9', 'x8', 'p3', 'c3']}
1769460820.398578,SENT,c73a32bc-fd14-4479-adf2-1bcde15e9961,ea7713a2-0ca8-48d3-8943-f6c94705f149,c3,c2,3381,?,p3,
1769460820.3987224,CREATED,30663e3f-0194-4016-ab1d-772affd46c5c,f899d10e-cdf0-418c-b635-df89803462a4,c3,c2,27,?,?,surb={'id': 'f8c36deb-9c16-4d83-ad6f-1f532d4116ad', 'route': ['p2', 'e8', 'i3', 'x6', 'p3', 'c3']}
1769460820.4150805,RECEIVED,d2b9a79e-12ac-455b-9ee8-5f6a24dee57c,119a389f-b216-4e3b-a009-828ef0e054be,c5,c3,27,p3,?,surb={'id': 'e1e20a27-7fe2-4785-ad42-f69ad6d30d10', 'route': ['p3', 'e10', 'i7', 'x9', 'p2', 'c5']}
1769460820.416299,SENT,9ec8980f-8a6a-4705-95dc-108eba59bdd5,8abf749e-9f1b-43ad-a1a1-09b93a086850,c3,c2,3360,?,p3,
1769460820.4164448,CREATED,1399ce4e-c7c9-46eb-abd8-bc7b8636b52a,f899d10e-cdf0-418c-b635-df89803462a4,c3,c2,27,?,?,surb={'id': 'f8c36deb-9c16-4d83-ad6f-1f532d4116ad', 'route': ['p2', 'e8', 'i3', 'x6', 'p3', 'c3']}
1769460820.4967768,RECEIVED,87717f70-7d07-4f37-9dc7-5c34503fdfc6,69856d41-8b19-473e-991f-a37fc45634ee,c4,c3,27,p3,?,surb={'id': 'de575974-fbbc-405e-b0ba-44470e5cfbcc', 'route': ['p3', 'e11', 'i3', 'x7', 'p1', 'c4']}
1769460820.5170383,RECEIVED,6af04024-0a44-4c76-83f2-656ad6321733,ec1aeea6-7189-4d9d-9378-dbc33e6d1573,c5,c3,26,p3,?,surb={'id': '54d9808c-5644-4189-8e01-f2ae1717724f', 'route': ['p3', 'e5', 'i4', 'x8', 'p2', 'c5']}
1769460820.7153165,SENT,fce5dcaa-e978-4fb0-8c38-eea364fb1527,0483e4f0-96dc-4c01-83da-286322fb08d6,c3,c2,3355,?,p3,
1769460820.7155514,CREATED,7f82912b-f464-42af-8f1e-ff860298fb29,46be890a-602c-40ce-9778-62556ed141e9,c3,c2,27,?,?,surb={'id': '7a8d356e-a610-4c3e-a2cb-e20ded7e2129', 'route': ['p2', 'e5', 'i3', 'x8', 'p3', 'c3']}
1769460820.779093,RECEIVED,18344b52-69c4-4067-9b6f-96c1838eb699,9880b8e6-e635-4915-94ad-34d037e9efd5,c1,c3,26,p3,?,surb={'id': '1864743b-aac5-4ef4-81ba-cfd0f6b3c149', 'route': ['p3', 'e3', 'i3', 'x8', 'p1', 'c1']}
1769460820.9750907,RECEIVED,342c09f5-5abb-4b09-aac0-31b7e1b1acf8,dafa1cec-30fa-4e3e-8bd4-bc80575b74e9,c1,c3,27,p3,?,surb={'id': '56fa3c3f-c768-45c4-85e2-59c7133b64b8', 'route': ['p3', 'e2', 'i12', 'x8', 'p1', 'c1']}
1769460821.1023846,RECEIVED,e9a1c014-7062-4d95-9700-bf051285a387,9880b8e6-e635-4915-94ad-34d037e9efd5,c1,c3,26,p3,?,surb={'id': '1864743b-aac5-4ef4-81ba-cfd0f6b3c149', 'route': ['p3', 'e3', 'i3', 'x8', 'p1', 'c1']}
1769460821.1883214,RECEIVED,e8c1d662-4b33-4e91-a847-bb76ed597539,91ef753f-3a36-4a5f-9a26-476f88196189,c5,c3,27,p3,?,surb={'id': 'e6778d9c-d5b6-42ef-af42-4599eea7fbcc', 'route': ['p3', 'e12', 'i8', 'x7', 'p2', 'c5']}
1769460821.2522066,SENT,39419459-d4a0-4f4f-a6fa-6da2ee54ae15,ed6973be-3629-40c9-8893-b1d195f7eb2e,c3,c2,3387,?,p3,
1769460821.2523415,CREATED,1a1c36ea-2f7a-477f-a091-64492035fcd2,46be890a-602c-40ce-9778-62556ed141e9,c3,c2,27,?,?,surb={'id': '7a8d356e-a610-4c3e-a2cb-e20ded7e2129', 'route': ['p2', 'e5', 'i3', 'x8', 'p3', 'c3']}
1769460821.4317145,RECEIVED,1dcfa141-282a-4166-b9a3-fc6f8312fc9d,15e6c9ad-6696-45fb-95d1-e8a730147dc0,c5,c3,27,p3,?,surb={'id': '483d9ca4-d5e3-461a-92a6-60965957cf60', 'route': ['p3', 'e12', 'i8', 'x12', 'p2', 'c5']}
1769460821.5633514,RECEIVED,e4833a71-da5c-4f3a-aefa-0eacee424c4c,f6d6cfef-0ac1-4dd0-8b2c-370c79f93446,c5,c3,26,p3,?,surb={'id': '7a49c989-bed4-462d-9384-cdf263ccf0a9', 'route': ['p3', 'e6', 'i11', 'x4', 'p2', 'c5']}
1769460821.6932976,SENT,bee2a718-4aac-4fbd-864b-26add5679c1d,e6dd018a-2624-4a39-b5c1-cb2e829f217a,c3,c2,3373,?,p3,
1769460821.6934512,CREATED,13ef287e-ebb3-4998-8586-de29ce412986,7e54b9cf-6166-47ff-864f-88eadcfbf722,c3,c2,26,?,?,surb={'id': '1e0a2d8e-5ac6-40d7-bf64-0d768f1c5f4d', 'route': ['p2', 'e5', 'i6', 'x2', 'p3', 'c3']}
1769460821.7285192,SENT,2839183b-f3d9-4349-9b89-66b4f14e2f2a,8fc7ed50-5a00-42c4-aed4-b40b612dd641,c3,c2,3360,?,p3,
1769460821.7286668,CREATED,6d7e5725-aed1-47b2-8ce9-4e516c3ac1e0,7e54b9cf-6166-47ff-864f-88eadcfbf722,c3,c2,26,?,?,surb={'id': '1e0a2d8e-5ac6-40d7-bf64-0d768f1c5f4d', 'route': ['p2', 'e5', 'i6', 'x2', 'p3', 'c3']}
1769460821.8276873,SENT,04a8280f-2efb-4083-aa32-a16d0f323178,c3af1f94-f127-4769-a04d-41cdec0265a4,c3,c2,3380,?,p3,
1769460821.8278365,CREATED,284df537-41de-4f8f-a9e4-151ba9b25db0,3cdcbcea-f07e-4d3c-8d4a-cf3db6724290,c3,c2,26,?,?,surb={'id': '2df87105-5527-4e8f-b816-ca045faf469b', 'route': ['p2', 'e5', 'i11', 'x9', 'p3', 'c3']}
1769460821.996747,SENT,c38c8b5f-9805-4bd4-bdf2-ab35ebba1ab1,a6ccc4d8-6971-4986-86cb-2dc9e120affc,c3,c2,3376,?,p3,
1769460821.996808,CREATED,e71d5057-4e8b-476c-8557-4fa29a72f672,3cdcbcea-f07e-4d3c-8d4a-cf3db6724290,c3,c2,26,?,?,surb={'id': '2df87105-5527-4e8f-b816-ca045faf469b', 'route': ['p2', 'e5', 'i11', 'x9', 'p3', 'c3']}
1769460822.0210993,RECEIVED,aa63a041-2c05-404d-acf3-bc08ac911d8e,772e2cb9-19b8-479c-8ab6-4095b3491ff5,c4,c3,26,p3,?,surb={'id': '1ae60bf5-81a0-4bb5-95a1-92e93de318c0', 'route': ['p3', 'e6', 'i9', 'x12', 'p1', 'c4']}
1769460822.071722,SENT,0e7f5a46-3c0e-4fd2-ad02-640f69e871fd,e0e02a09-5b02-4ab4-8a60-c8e9a24d105d,c3,c2,3371,?,p3,
1769460822.0717824,CREATED,ce3ec9b3-54fc-495f-9be2-e5716d0c2f3a,05723096-9773-4acc-b5d5-7a48f2762215,c3,c2,26,?,?,surb={'id': '5b93d043-b6ef-4211-b35b-8893c67a4c2c', 'route': ['p2', 'e9', 'i1', 'x12', 'p3', 'c3']}
1769460822.074922,RECEIVED,98f8972e-5ca8-44f4-9b55-eb448ce321c0,41ef796d-9919-4988-9194-f2bea943bd53,c1,c3,27,p3,?,surb={'id': 'e3d3b633-ec3b-4979-80a7-35104a9f88bb', 'route': ['p3', 'e9', 'i11', 'x3', 'p1', 'c1']}
1769460822.3860857,SENT,25728748-c73c-402d-9693-8dcf1ce322bd,52e67c34-ac44-4bb0-94ca-eb4235e76264,c3,c2,3381,?,p3,
1769460822.3861637,CREATED,19d59bd4-5cc2-4e4f-b5f4-92b596ce15e9,05723096-9773-4acc-b5d5-7a48f2762215,c3,c2,26,?,?,surb={'id': '5b93d043-b6ef-4211-b35b-8893c67a4c2c', 'route': ['p2', 'e9', 'i1', 'x12', 'p3', 'c3']}
1769460822.3984315,RECEIVED,7d478992-9eee-4651-9478-b5f9cfb90682,6f2392ad-3963-4173-ae49-915de9f6ae5e,c5,c3,26,p3,?,surb={'id': '67f62584-79c6-4f23-812e-88147d842482', 'route': ['p3', 'e11', 'i11', 'x10', 'p2', 'c5']}
1769460822.7468975,RECEIVED,bd4b6afd-dc27-4dd0-b301-27a43333617f,dafa1cec-30fa-4e3e-8bd4-bc80575b74e9,c1,c3,27,p3,?,surb={'id': '56fa3c3f-c768-45c4-85e2-59c7133b64b8', 'route': ['p3', 'e2', 'i12', 'x8', 'p1', 'c1']}
1769460822.8762026,RECEIVED,1b40264a-902f-4b7c-ae02-ac3ea38f0352,6d82dc60-2ce3-4d89-a730-b05f2012bc79,c4,c3,26,p3,?,surb={'id': '50c64143-d79a-4d61-9368-e2e602f3be34', 'route': ['p3', 'e3', 'i8', 'x12', 'p1', 'c4']}
1769460822.9769752,RECEIVED,159a7e20-fe52-452f-9cae-3e7c37327a10,3b3d4a94-9e78-43bc-9850-3913af8f7738,c1,c3,27,p3,?,surb={'id': 'd01330d0-c6ab-4ccf-9c71-432aef049d91', 'route': ['p3', 'e4', 'i3', 'x12', 'p1', 'c1']}
1769460823.0274293,RECEIVED,47e86785-a3d9-454f-855e-7e856653f580,6f2392ad-3963-4173-ae49-915de9f6ae5e,c5,c3,26,p3,?,surb={'id': '67f62584-79c6-4f23-812e-88147d842482', 'route': ['p3', 'e11', 'i11', 'x10', 'p2', 'c5']}
1769460823.1164916,SENT,c10e0a77-a1f3-4982-898a-9490f8463435,b0cf8337-21d4-491a-baf8-60529fc34c0b,c3,c2,3375,?,p3,
1769460823.1166441,CREATED,fa9a92f6-c107-428c-8325-40236bb3cab8,b194e855-4387-400e-b8de-fac96586b22f,c3,c2,27,?,?,surb={'id': 'd30fe0c0-5604-4230-a6c1-c56af2a4b11c', 'route': ['p2', 'e8', 'i9', 'x10', 'p3', 'c3']}
1769460823.1968622,RECEIVED,62d83e58-10e2-412d-ac7a-ee48d9324a3e,119a389f-b216-4e3b-a009-828ef0e054be,c5,c3,27,p3,?,surb={'id': 'e1e20a27-7fe2-4785-ad42-f69ad6d30d10', 'route': ['p3', 'e10', 'i7', 'x9', 'p2', 'c5']}
1769460823.2873526,SENT,457e8787-8369-4a2f-b7bc-793269942f08,ab5b3db7-3202-4ee4-92fe-bcb5f23c884c,c3,c2,3367,?,p3,
1769460823.287413,CREATED,71fc69f1-ead1-4139-90ed-7a20b7963c07,b194e855-4387-400e-b8de-fac96586b22f,c3,c2,27,?,?,surb={'id': 'd30fe0c0-5604-4230-a6c1-c56af2a4b11c', 'route': ['p2', 'e8', 'i9', 'x10', 'p3', 'c3']}
1769460823.2883337,RECEIVED,ffb50e2e-6b9a-4183-ad4f-5d0726f57828,91ef753f-3a36-4a5f-9a26-476f88196189,c5,c3,27,p3,?,surb={'id': 'e6778d9c-d5b6-42ef-af42-4599eea7fbcc', 'route': ['p3', 'e12', 'i8', 'x7', 'p2', 'c5']}
1769460823.4369452,RECEIVED,d8011e4b-6d76-41df-b5fd-6bb1e9aeb8df,de40c642-958c-4a0b-baa5-3d000f964a48,c4,c3,27,p3,?,surb={'id': 'b40db927-05d5-44bd-b47f-e6e86c0f65e9', 'route': ['p3', 'e7', 'i2', 'x8', 'p1', 'c4']}
1769460823.4415476,RECEIVED,d2796f0d-a037-4a5d-9865-c4af2ff99413,a57bf948-054c-44c2-b3f7-4f6008e719ea,c1,c3,26,p3,?,surb={'id': '13dca417-3bc7-489c-bcac-3c19095464b7', 'route': ['p3', 'e2', 'i6', 'x7', 'p1', 'c1']}
1769460823.4473343,RECEIVED,7e1cdfaf-758d-486d-a79d-960356a6a3b8,004d38fe-744c-480e-b491-cd8a450f1dce,c4,c3,27,p3,?,surb={'id': '078018af-b3bb-4aa7-9f54-d40899bf03a8', 'route': ['p3', 'e9', 'i6', 'x9', 'p1', 'c4']}
1769460823.617537,RECEIVED,53e85c73-2693-4396-aeb7-df64a426b074,202b052a-aa33-4268-8893-950cccb8716d,c5,c3,27,p3,?,surb={'id': '96842966-d053-4a82-b4a7-c01fbe27a953', 'route': ['p3', 'e11', 'i8', 'x11', 'p2', 'c5']}
1769460823.6544583,RECEIVED,517ff628-7261-4ee2-9e75-caaa6379b56a,13509903-c765-4b39-9940-beba754668d5,c4,c3,27,p3,?,surb={'id': 'a8e71ab1-6343-49b2-b411-ea34b5991ed9', 'route': ['p3', 'e3', 'i11', 'x4', 'p1', 'c4']}
1769460823.7118156,RECEIVED,6f001d9f-a4b0-4485-a264-59e03cbf39ff,004d38fe-744c-480e-b491-cd8a450f1dce,c4,c3,27,p3,?,surb={'id': '078018af-b3bb-4aa7-9f54-d40899bf03a8', 'route': ['p3', 'e9', 'i6', 'x9', 'p1', 'c4']}
1769460823.7434347,SENT,0c1d26bd-53c8-4c45-9195-28ed86f5d38d,1471d5b2-3a6e-49ba-afc4-82aafecce50b,c3,c2,3368,?,p3,
