timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769745365.0349798,RECEIVED,4c838675-40c8-46b4-a0c6-be96bf5c6540,f2f67212-602f-45f1-b4f5-045edf6c84c0,c4,c2,27,p2,?,surb={'id': 'ece19312-6b6b-4f59-9e4c-45c17da14280', 'route': ['p2', 'e2', 'i7', 'x9', 'p1', 'c4']}
1769745365.1358747,SENT,cae0d3b9-1cc8-4a4f-af5a-dda9b7c69e66,05310273-54a1-43b9-8624-688b8216f51c,c2,c5,3399,?,p2,
1769745365.1360047,CREATED,17373c8c-9cb3-4797-95b0-9b92c023acd8,4b39bfa4-ef94-40b5-b1ce-655d09e050db,c2,c5,27,?,?,surb={'id': 'e9e72648-8e6f-4541-b273-c37db12d2425', 'route': ['p2', 'e4', 'i10', 'x3', 'p2', 'c2']}
1769745365.3428707,RECEIVED,e7e5ef05-c8c8-486c-8b0c-7109df0309ab,22ea1a2a-f533-42fb-8947-2bb6e675c9af,c4,c2,27,p2,?,surb={'id': '0d0cdce9-91a3-4f91-b41b-c36ff9848ded', 'route': ['p2', 'e10', 'i11', 'x8', 'p1', 'c4']}
1769745365.5200248,SENT,2bdd20b2-b5b3-4182-b976-45f24f9ddc59,183473b9-0a11-4704-a63e-d7a8c6569119,c2,c5,3376,?,p2,
1769745365.5201309,CREATED,d7975190-ab60-440b-bef0-c8a7836f0079,50c7744d-dea4-4afd-b8ce-45d9feeea208,c2,c5,26,?,?,surb={'id': '693f1894-710e-430c-b7b3-fe4bbf10cdbf', 'route': ['p2', 'e11', 'i3', 'x6', 'p2', 'c2']}
1769745365.7822964,SENT,08591aa9-961f-4c83-9f62-725bb3b27db3,d83bcc69-3f7b-4b15-b568-a1a502e6cd9a,c2,c5,3384,?,p2,
1769745365.782446,CREATED,cd3eb46f-ed1c-485e-831e-7023d8bb1b74,c37f59b1-108f-4d9d-b248-b99588611e57,c2,c5,27,?,?,surb={'id': 'b75d6e48-990a-4831-9be7-329385e4f178', 'route': ['p2', 'e7', 'i5', 'x6', 'p2', 'c2']}
1769745365.8586318,SENT,148e762c-2f27-4797-8b90-055fc39dfd89,8677f1f9-1c4b-4023-9c7c-d64bfdbd1af7,c2,c5,3387,?,p2,
1769745365.8587098,CREATED,8a559156-a7e3-45d2-9e85-c3d153af1df7,5e3a3063-a4a4-4d0e-8b16-b3e19b537c8d,c2,c5,27,?,?,surb={'id': 'f9df260d-36ae-42b0-8dc5-138268134fb3', 'route': ['p2', 'e8', 'i2', 'x9', 'p2', 'c2']}
1769745365.921639,RECEIVED,897442b8-2758-43b9-b3a7-c29b75fe7cdf,a260f4e4-d7e4-48e5-bfde-1fbeb1456462,c4,c2,27,p2,?,surb={'id': '5bcc9256-315e-4117-8152-ee28e0b8a0bf', 'route': ['p2', 'e5', 'i8', 'x4', 'p1', 'c4']}
1769745365.99067,SENT,fd53e2bb-803c-4f61-b8cf-e441cc64703a,8dcda111-ccf7-48c1-be29-84da38871930,c2,c5,3384,?,p2,
1769745365.9907467,CREATED,6358675e-133b-4e02-a4e0-50fa6f49211d,cb5d22f0-432b-40df-9ff8-1aeaac0f7c8a,c2,c5,27,?,?,surb={'id': '548193a6-9b90-496e-8829-cff22867baf1', 'route': ['p2', 'e7', 'i12', 'x8', 'p2', 'c2']}
1769745366.0631647,SENT,925b31db-6910-477c-96f3-20522b20bcb0,22f97f26-b60a-4daa-9d70-92df1e492fae,c2,c5,3383,?,p2,
1769745366.0632415,CREATED,2d7300f1-0c75-4b74-bb38-72f27f81865e,5f0d4ee2-12be-454e-a690-11d0d55d3863,c2,c5,26,?,?,surb={'id': '58dc03e6-ad15-491d-992d-ca8c7d53bc62', 'route': ['p2', 'e2', 'i10', 'x12', 'p2', 'c2']}
1769745366.1378174,RECEIVED,468e508a-1448-4e96-845b-ea46fb5b08e0,946d47ad-f390-4181-8015-9525b698b77d,c4,c2,27,p2,?,surb={'id': 'e0b339d4-d888-4931-8435-6abcc2106426', 'route': ['p2', 'e2', 'i3', 'x3', 'p1', 'c4']}
1769745366.1538746,SENT,fc3e99cf-b1de-4882-847f-a8647291a8b8,145286d6-4f05-4675-9d6a-c38bb0e34347,c2,c5,3390,?,p2,
1769745366.1539862,CREATED,6e02b05f-bb98-495e-bbd3-c8eb79717bd7,3afcb189-3055-4a61-9e04-d64bc24cb433,c2,c5,27,?,?,surb={'id': '016f5126-cc9e-49f4-9cfc-8670120e6a09', 'route': ['p2', 'e10', 'i8', 'x11', 'p2', 'c2']}
1769745366.216995,SENT,8770f2a8-64af-405c-8852-f5b1aefa1042,902424e5-2066-4105-bdb9-e7b2e231e932,c2,c5,3377,?,p2,
1769745366.2170897,CREATED,174f2d61-cc9e-4b0d-a459-682d1de5d77b,0be00271-c59a-475c-8a9d-7ea621c26ec8,c2,c5,27,?,?,surb={'id': '60afd059-1dde-4ab6-aca4-5ca6c5a732d3', 'route': ['p2', 'e11', 'i1', 'x9', 'p2', 'c2']}
1769745366.3114636,SENT,482c4e17-1ebf-489c-ac1e-c240d65cdd78,85c0f58f-9214-4444-ba2f-189c8facd50d,c2,c5,3400,?,p2,
1769745366.3116746,CREATED,cd3e1282-f33e-4818-aec0-5702869e0cdc,b6d83741-72f3-492a-971a-02e86cbcb705,c2,c5,27,?,?,surb={'id': '140010a9-4be8-4c6d-995c-0f60cdf7ab27', 'route': ['p2', 'e12', 'i10', 'x9', 'p2', 'c2']}
1769745366.3910313,SENT,1d10d5b7-e01a-4519-a64f-ac22c76dda5f,435d25de-a4cc-404a-9675-52e5669ec822,c2,c5,3392,?,p2,
1769745366.3912108,CREATED,ed18b6a2-8503-4735-9f59-bcab3e2cbe49,4cc6112e-d65f-4eba-8f51-3e57794e1d66,c2,c5,27,?,?,surb={'id': 'f85277b7-6ab8-4a5b-9aa8-2686e3d30da7', 'route': ['p2', 'e9', 'i4', 'x11', 'p2', 'c2']}
1769745366.4968364,SENT,22d7212c-ebe0-4725-a980-e74d56779a4d,d6b0e5a0-e996-47b4-943d-976d838a9874,c2,c5,3405,?,p2,
1769745366.4969847,CREATED,be49ba45-06c7-44cc-ba03-56933b0dae5a,e6ae47c1-b397-4902-af0a-6d7dce3817a6,c2,c5,27,?,?,surb={'id': '4fdc8257-e049-4471-b963-95d1b77a0358', 'route': ['p2', 'e1', 'i12', 'x2', 'p2', 'c2']}
1769745366.598957,RECEIVED,4f03bbad-7183-4247-97e1-3c6a83225aa0,ef5ea716-958c-48c3-8293-951ae5f371a1,c4,c2,27,p2,?,surb={'id': 'c096de91-6bf2-4f8f-a525-56dedc49861c', 'route': ['p2', 'e12', 'i7', 'x10', 'p1', 'c4']}
1769745366.9135647,RECEIVED,61e9119c-5484-47ce-b0cd-e42a8c92ae9e,0aabeae6-d5c1-44c7-b266-8756cde32bb0,c4,c2,27,p2,?,surb={'id': '9adc84fd-1cfc-44ba-a50c-2774478126ac', 'route': ['p2', 'e1', 'i2', 'x7', 'p1', 'c4']}
1769745367.0520194,RECEIVED,d2a5e654-bee8-48e5-acd4-b6bed1db4ea7,afc04904-80f4-4a08-9667-4c0932f3911d,c4,c2,27,p2,?,surb={'id': 'c5086d01-8133-4a95-aaa7-9082f6c73a7a', 'route': ['p2', 'e5', 'i10', 'x10', 'p1', 'c4']}
1769745367.1568928,RECEIVED,40abd047-51e3-4b11-9e60-332769fc5d6e,745e5510-2f0c-48fc-82a8-f2558b1559c6,c4,c2,26,p2,?,surb={'id': '42286af6-b181-4d36-a8b1-f6734f8c7335', 'route': ['p2', 'e3', 'i7', 'x5', 'p1', 'c4']}
1769745367.1824427,SENT,feef4e54-bfb6-4f66-bb31-013f64ff6c8c,23543225-f4d8-4df6-88fd-f8a133154607,c2,c5,3403,?,p2,
1769745367.182597,CREATED,20173e13-1536-4c78-abf8-e5772ce5a03d,8cb53cfd-51d6-4733-8881-5ac02d55298a,c2,c5,27,?,?,surb={'id': 'eceda2f3-fd87-4b83-ada8-9f7c0ab799c0', 'route': ['p2', 'e8', 'i9', 'x1', 'p2', 'c2']}
1769745367.297188,SENT,2418f9a0-91ac-42a3-9de9-0891b25ae40f,fd2715fa-d5e8-453b-a5c4-106e67d446fa,c2,c5,3406,?,p2,
1769745367.2973258,CREATED,3633f8ef-b634-43a7-b542-412e1543b68a,17bd7eb0-7fb9-44ac-a72d-35d226107f2f,c2,c5,27,?,?,surb={'id': 'e5d3c7e7-0fdd-428a-aa27-173552d01e32', 'route': ['p2', 'e2', 'i10', 'x12', 'p2', 'c2']}
1769745367.3783655,SENT,920334a6-ad29-4a30-acda-be57d427c63a,ea60c934-3b52-4aa1-94ed-96b604f068d1,c2,c5,3399,?,p2,
1769745367.3795204,CREATED,a67483c1-58a2-4eda-95fb-4c5e8e9ea5c2,ae5b8707-213e-4966-bb71-cbecfb96b7dc,c2,c5,27,?,?,surb={'id': '868893bb-0ec2-4a29-ac68-93f41edb76c4', 'route': ['p2', 'e12', 'i1', 'x1', 'p2', 'c2']}
1769745367.4415796,RECEIVED,4cc6cb82-032e-4afb-ba11-5a04ef417daa,40e3907f-7858-45d2-916b-931ba63d1b33,c4,c2,27,p2,?,surb={'id': '49169525-6ec2-4c7e-acca-479e65ea02c0', 'route': ['p2', 'e6', 'i9', 'x5', 'p1', 'c4']}
1769745367.4649463,SENT,87ef2a40-10ae-4148-9ed6-29c715cef783,3cdf99b0-75ff-4952-a5e7-f8b630507f9e,c2,c5,3399,?,p2,
1769745367.4651275,CREATED,0f9b3ddd-6835-4cb2-91d9-a41974e02de6,e52c8f5b-6bee-4153-be07-b862278ddbfe,c2,c5,27,?,?,surb={'id': '1f2ef1fb-b20c-4602-9409-33d8b1d05ec9', 'route': ['p2', 'e9', 'i6', 'x10', 'p2', 'c2']}
1769745367.5954783,SENT,dd398e6b-6601-4abe-b4a7-fcf891262491,de0d76fb-9fa8-4ee4-a9e0-14351dba7887,c2,c5,3376,?,p2,
1769745367.5955386,CREATED,9437387d-d3e6-4c98-8fb6-aa06efad2235,a089f566-363f-48c8-9c7c-6afa8946d261,c2,c5,27,?,?,surb={'id': '0a6974a7-8d03-4040-95b9-f544b087634e', 'route': ['p2', 'e3', 'i1', 'x5', 'p2', 'c2']}
1769745367.599482,RECEIVED,fffe59bb-8f85-4490-b916-b1e7dbd08b00,607e60e1-773c-41fe-b4fa-f56dbdea52f5,c4,c2,27,p2,?,surb={'id': '4ac4f88c-1707-4206-a933-e03c7206f2e1', 'route': ['p2', 'e11', 'i7', 'x7', 'p1', 'c4']}
1769745367.721727,RECEIVED,63b473cf-9f0a-4d78-83b1-1e2a4f8ad784,dfc3bd05-d124-4e0c-91c7-cacbc714228f,c4,c2,27,p2,?,surb={'id': '0a094cb9-dde3-49dd-9479-4ecedd29693b', 'route': ['p2', 'e12', 'i11', 'x7', 'p1', 'c4']}
1769745367.9227118,RECEIVED,cdb7f583-f43b-4643-8a51-e21bf090717d,250f33c8-ce75-4654-834c-192eaa39690a,c4,c2,27,p2,?,surb={'id': 'ff0c5984-117c-453a-b8b5-02499c16a1a6', 'route': ['p2', 'e8', 'i2', 'x6', 'p1', 'c4']}
1769745368.1857781,SENT,3da28449-1d07-44c0-a714-e2b0f388d69f,403aa8f9-82ec-4635-83eb-3159f171641a,c2,c5,3400,?,p2,
1769745368.1858752,CREATED,436ceb86-28a8-4798-bcf6-6a3d54def00f,95b30228-249c-4123-b405-e8c655d28fa4,c2,c5,27,?,?,surb={'id': '44016fd2-9873-4bb7-9e14-1d5cb2e7cc53', 'route': ['p2', 'e12', 'i11', 'x7', 'p2', 'c2']}
1769745368.3074317,RECEIVED,6bac4ddc-ec66-4c48-9c60-0a9aca81761a,363a4878-129f-4b81-9782-c5e78951e9a3,c4,c2,27,p2,?,surb={'id': '7f4391ae-a124-4357-8afa-54d66f8e5003', 'route': ['p2', 'e12', 'i6', 'x8', 'p1', 'c4']}
1769745368.4198873,SENT,b963a06b-9b45-462b-9e17-535a9453efde,0be19db8-87c2-4ee8-a490-7189259ae2bd,c2,c5,3380,?,p2,
1769745368.41995,CREATED,f9aed3d2-4c9f-441b-ad23-142db9013b2d,53d4699b-f897-4d25-b48c-ab9124c41ae9,c2,c5,26,?,?,surb={'id': 'f76ef735-fc31-49b5-b6ec-a3bdc7a722e2', 'route': ['p2', 'e5', 'i10', 'x4', 'p2', 'c2']}
1769745368.7228754,SENT,cc7393ab-312a-4ce1-a975-3952be71497e,eaf4820b-8277-4f56-81da-6f84ebaaf2e7,c2,c5,3385,?,p2,
1769745368.7230284,CREATED,635519e5-4af5-4ad3-b1e0-727b697fd498,bf83282d-b182-4c90-a940-fb72121fba7f,c2,c5,26,?,?,surb={'id': 'f5a7a4bd-031a-45df-8ab9-c2b9148d6a69', 'route': ['p2', 'e2', 'i1', 'x5', 'p2', 'c2']}
1769745368.9023457,RECEIVED,7462e4b6-ae33-4680-819a-bc59e47a128a,6ac21831-7b4d-4190-9d81-7ec73ee18e15,c4,c2,27,p2,?,surb={'id': 'b6ec43a0-e0e3-4a2b-a361-fae10e3a3b97', 'route': ['p2', 'e3', 'i7', 'x10', 'p1', 'c4']}
1769745369.24701,RECEIVED,380ddc81-12f6-413a-8325-fe160f5b75f3,2b234e42-ce63-4f1d-bd0c-3aeb19612990,c4,c2,26,p2,?,surb={'id': 'a11e21a7-f527-47cd-a090-70fb7cc8d2c2', 'route': ['p2', 'e12', 'i1', 'x3', 'p1', 'c4']}
1769745369.2776055,RECEIVED,5312b6cd-ef1f-4407-91ec-29d6fa33570f,933b8516-adc3-482e-b126-266062335b3c,c4,c2,26,p2,?,surb={'id': '5ed858d4-4d5e-4dcf-aab2-506c2e38f615', 'route': ['p2', 'e12', 'i9', 'x1', 'p1', 'c4']}
1769745370.1562946,SENT,f771fb35-43f5-4a9e-82a2-73e977e107e9,e83c2340-db0e-49b9-8f46-664be29e6fb4,c2,c5,3390,?,p2,
1769745370.1564407,CREATED,94ea2e91-5475-4481-a76d-a858f0168081,077cbb61-9298-489b-a5f3-4e6b823b15fb,c2,c5,26,?,?,surb={'id': '69142f67-6652-449b-b1bf-bc05a7ad98d4', 'route': ['p2', 'e10', 'i4', 'x9', 'p2', 'c2']}
1769745370.5283685,SENT,168aac3f-22b6-4faa-b443-8ac1cd07e9e2,bb335cfc-a72d-41f3-97c4-33087b0393c1,c2,c5,3359,?,p2,
1769745370.528507,CREATED,b4af9921-7918-476d-8c11-59afeb455b0c,a7360490-8469-47d8-b80d-aa603376d0fe,c2,c5,27,?,?,surb={'id': '60f944f2-d813-4a21-b2f1-ec83e32b888d', 'route': ['p2', 'e5', 'i11', 'x2', 'p2', 'c2']}
1769745370.5392313,RECEIVED,1d061965-922f-4eb8-8301-7b07423e092d,a7dbfc05-c2c2-4286-ad4d-b54f9ef8fb59,c4,c2,25,p2,?,surb={'id': '5fe6dcc4-5b3f-465d-9dbf-f6145844284e', 'route': ['p2', 'e11', 'i5', 'x2', 'p1', 'c4']}
1769745370.65892,RECEIVED,eef74350-a0d8-4773-8297-91fb894fb76b,eb92664c-90b8-4f3a-a5c8-efa7569cb448,c4,c2,26,p2,?,surb={'id': 'ed398a21-d513-42e7-9e77-e90592a6a7b0', 'route': ['p2', 'e8', 'i8', 'x12', 'p1', 'c4']}
1769745370.8518848,SENT,0ede2abf-9382-4c85-a011-0954ac23c439,65e5eebd-4c9a-4d39-8ad6-aae75c476164,c2,c5,3410,?,p2,
1769745370.8520062,CREATED,91280718-7719-4025-acc6-ef1e380cd74e,5edae08e-0a46-43fd-bfc1-48a68b120814,c2,c5,27,?,?,surb={'id': '24b8e338-8cd7-4e6b-9bda-9cf1c4366d65', 'route': ['p2', 'e7', 'i4', 'x1', 'p2', 'c2']}
1769745370.8754249,SENT,467341ad-c4e0-45cf-9cca-2538986291f6,4e6ac1a0-4800-4ad0-81c9-1b7693e85380,c2,c5,3371,?,p2,
1769745370.8755426,CREATED,6020496d-bf5b-4ec1-80f2-c8eb8011bba6,8757b899-a590-4e6b-bd69-c835df6d9eb2,c2,c5,27,?,?,surb={'id': '29c54057-1733-434c-b5e3-00ea09b6ab97', 'route': ['p2', 'e1', 'i11', 'x2', 'p2', 'c2']}
1769745371.0288062,SENT,5f5c1af7-b206-4af0-a492-915fe5dccc2c,30e9481c-091f-4793-ab3e-aa97313373a4,c2,c5,3371,?,p2,
1769745371.028878,CREATED,eabe1b17-7568-4cc8-83f5-042f01987445,165255d2-a99d-4648-8e38-c6dd824a7213,c2,c5,27,?,?,surb={'id': '7a51880e-2e6c-4e7f-893e-48d388e5a306', 'route': ['p2', 'e3', 'i6', 'x8', 'p2', 'c2']}
1769745371.039025,RECEIVED,04470715-7338-4165-bb46-111aab95e6c8,419684c3-f297-46fb-a7e6-36c4b128029c,c4,c2,27,p2,?,surb={'id': 'a226fc50-8738-49f0-915a-32602bcfa0c0', 'route': ['p2', 'e7', 'i8', 'x10', 'p1', 'c4']}
1769745371.1928978,RECEIVED,8c906e17-2b50-45d7-a1df-edda1ca10819,8bbad894-3354-476f-802c-95d6d8a9027f,c4,c2,27,p2,?,surb={'id': '115eebe1-a3d9-4122-b894-0afd0a0fc88b', 'route': ['p2', 'e7', 'i2', 'x2', 'p1', 'c4']}
1769745371.2831686,RECEIVED,0c62f180-6941-41c9-a7e9-bd3e139d85da,6d87f5c0-31f1-4b6d-bcba-b3a7e5a4b467,c4,c2,27,p2,?,surb={'id': 'e2ab7597-40a0-47c5-a6db-5bd05b339138', 'route': ['p2', 'e3', 'i2', 'x12', 'p1', 'c4']}
1769745371.4108388,SENT,0a036a2b-cde9-4976-ae47-9bbacfff6d5a,e304c229-ba68-49ae-aba4-40d5251aad94,c2,c5,3374,?,p2,
1769745371.4109702,CREATED,d24459f8-2e41-486f-8f98-b0569e90780b,99ec6d78-028c-4d06-9a7e-3752b0128034,c2,c5,27,?,?,surb={'id': 'e3bdae50-0117-4781-85e4-81d50061efe9', 'route': ['p2', 'e3', 'i1', 'x10', 'p2', 'c2']}
1769745371.4826672,SENT,83b4b4c5-87a0-4656-b38c-e476b797791f,f5515356-c21c-4a85-a686-b9e8c58bde1b,c2,c5,3376,?,p2,
1769745371.4827266,CREATED,0c61d9b5-9e6c-435a-af97-eb01a16e129c,979baea5-a116-460e-b163-c8b2e031564e,c2,c5,27,?,?,surb={'id': '02755e3b-08d8-4dfb-84a8-44210a0116de', 'route': ['p2', 'e7', 'i2', 'x9', 'p2', 'c2']}
1769745371.5041718,SENT,7dcee45e-a84d-4ee3-8d3a-00df4e02a08e,a6d5b1ca-0b82-45fb-bf18-b9f8069c1b58,c2,c5,3380,?,p2,
1769745371.5042317,CREATED,f06742e1-8952-4ecc-b1c6-61b789e98d67,c0cd5ae8-e6c7-4eea-b893-977ec8aee227,c2,c5,27,?,?,surb={'id': '5f97aa62-2e68-46ca-af0c-60e8a019868a', 'route': ['p2', 'e7', 'i9', 'x6', 'p2', 'c2']}
1769745371.5078838,RECEIVED,ddb3100e-c886-4d6d-ad14-3835a067a724,ec302517-092f-42da-8d29-6272e824978b,c4,c2,27,p2,?,surb={'id': 'f5dfd342-9bf5-4e08-8753-fd1287d0f1f8', 'route': ['p2', 'e8', 'i11', 'x5', 'p1', 'c4']}
1769745371.576071,RECEIVED,8c4c3f34-c03b-46b0-b61a-bc5e627176b6,d20c4338-5197-4fef-82ef-c40326d023ca,c4,c2,27,p2,?,surb={'id': '3b33e1ae-38d2-4936-b5e1-29a2f4701bcd', 'route': ['p2', 'e6', 'i9', 'x9', 'p1', 'c4']}
1769745371.6162016,SENT,e1bc679f-8e88-4111-a957-f5bedba381d4,595a85af-d538-41ee-9752-2244761d8404,c2,c5,3381,?,p2,
1769745371.6162698,CREATED,52eb30b0-e5b8-4183-80a0-0979fbb99e7a,434670a2-3f58-4a2f-8266-34bea484fd87,c2,c5,26,?,?,surb={'id': '5f623612-9328-40d8-8e54-78979f8d2055', 'route': ['p2', 'e11', 'i9', 'x10', 'p2', 'c2']}
1769745371.8015811,RECEIVED,c091a22e-3653-48fc-8e81-20a16ccaf012,5b1e7cbe-4ef2-44d6-8a95-9d0b151ff989,c4,c2,27,p2,?,surb={'id': 'b1dc99f7-9776-4bca-8401-2de10945a643', 'route': ['p2', 'e6', 'i4', 'x11', 'p1', 'c4']}
1769745372.003623,SENT,608bb57e-0295-47b0-942a-bda688cd33ed,b3946939-c9d8-42db-8a06-a91f6dcfdd36,c2,c5,3362,?,p2,
1769745372.0037553,CREATED,da3df42e-4451-40ed-b53d-b93a026817af,e9bffc3e-ba8f-48b5-bcaf-997273d976fd,c2,c5,27,?,?,surb={'id': 'b2f71fab-f677-4797-b823-d76c09dac026', 'route': ['p2', 'e11', 'i8', 'x4', 'p2', 'c2']}
1769745372.2006543,SENT,44ee7b7e-d34f-4d46-b475-16874d6fd03a,4bf8fc86-d48a-428e-bf6f-4362b0a360a5,c2,c5,3392,?,p2,
1769745372.2007873,CREATED,4891ce1c-44d1-45c9-a39c-bfe3082846ee,78ed9c1d-59c4-4043-8689-7087a8d6e360,c2,c5,27,?,?,surb={'id': '34097a83-66fa-406c-a593-9b751f108711', 'route': ['p2', 'e5', 'i7', 'x9', 'p2', 'c2']}
1769745372.4403253,SENT,b45af6d7-edbc-43fb-bab0-0b760cc490f8,85396859-9174-400e-83ab-7a7ff29517b8,c2,c5,3384,?,p2,
1769745372.440418,CREATED,7cbe6289-1b13-4ef0-859f-c3a4070a2b0f,e7522d2b-622f-436f-9f8e-28a065787a95,c2,c5,27,?,?,surb={'id': '36a1b993-1022-4264-a565-5b8ed17455a8', 'route': ['p2', 'e7', 'i2', 'x10', 'p2', 'c2']}
1769745372.874421,SENT,1e35e36e-289b-471b-a7ec-d4bbb9adf567,c41ac138-d1c7-4cc5-a626-ff7330e07267,c2,c5,3364,?,p2,
1769745372.8745165,CREATED,f85b8f3f-94b6-41d7-93be-4d4ec49819ea,39b4fc0f-cb9c-49c7-9a42-8fc6d8e64192,c2,c5,26,?,?,surb={'id': 'd5e1d4ab-e378-46b0-87b7-59b9c49d7d75', 'route': ['p2', 'e10', 'i4', 'x6', 'p2', 'c2']}
1769745372.887544,SENT,df8a6d1e-588a-436b-b231-8ae172633260,2dd5e3a7-c5a8-4944-a4d6-f23fa0bc0dc9,c2,c5,3377,?,p2,
1769745372.8876357,CREATED,80651935-a8ce-4d8e-959d-a8661ee3ef89,5412fe04-98a1-4397-a7bb-aff7d90a4652,c2,c5,25,?,?,surb={'id': '98fffcb2-7602-41d4-b786-e39f35a40b58', 'route': ['p2', 'e1', 'i4', 'x6', 'p2', 'c2']}
1769745373.0218954,RECEIVED,225a1977-ffba-45aa-a4b6-5043f5bcbe0f,fa4d7abd-90d5-4c01-b3e5-0aac7b357d00,c4,c2,27,p2,?,surb={'id': 'abd98664-0914-45eb-ad2b-db3ab2eb02d0', 'route': ['p2', 'e3', 'i4', 'x10', 'p1', 'c4']}
1769745373.6510153,RECEIVED,77321478-e26c-4450-9792-50af56c8ec7e,a6f1a468-caf0-44de-95eb-ec54fff6cd70,c4,c2,27,p2,?,surb={'id': 'f022666b-7f59-4d79-8b4d-2fd5c259f285', 'route': ['p2', 'e8', 'i1', 'x3', 'p1', 'c4']}
1769745373.7049735,RECEIVED,af107eb0-35cc-4a29-b755-b71c59b439f5,9b8963bd-282b-446c-aeb7-35ed1d3341f8,c4,c2,27,p2,?,surb={'id': '3977ccda-d9fb-435a-b687-da9f3f2d5498', 'route': ['p2', 'e11', 'i10', 'x4', 'p1', 'c4']}
1769745374.2636077,RECEIVED,620e3318-04a1-45ef-b2ca-713d4421f9a0,71788dcd-132b-44d8-a554-948c5540dd60,c4,c2,27,p2,?,surb={'id': 'e522edf7-02bb-490b-89be-fed0ae4109a8', 'route': ['p2', 'e12', 'i7', 'x2', 'p1', 'c4']}
1769745374.7319367,RECEIVED,80c6fe58-cc63-4ea4-bad1-35ca67f2c5d6,da6b14dd-2259-4a75-9bf5-64f51ff04f9b,c4,c2,27,p2,?,surb={'id': 'e4f32c0d-f756-4ccb-94b2-6e712b9bb218', 'route': ['p2', 'e11', 'i11', 'x8', 'p1', 'c4']}
1769745374.980111,SENT,3cc12239-1015-4b01-8491-f029122c5aac,2f09794c-867b-4243-86c8-8f8e6ffd5984,c2,c5,3396,?,p2,
1769745374.980189,CREATED,8845bd25-1a3f-4eaf-9c0c-65ef6761abdb,05e1ecdc-fdf1-4c14-bbba-0a831425a075,c2,c5,27,?,?,surb={'id': 'd3a6a5e2-0368-4efd-92da-f69277885823', 'route': ['p2', 'e5', 'i4', 'x8', 'p2', 'c2']}
1769745375.096617,SENT,249929b7-e745-46d5-94b7-02fed5756e45,2022bc84-96ec-49d3-9178-26dbbdf36660,c2,c5,3376,?,p2,
1769745375.0966926,CREATED,ab2a1222-ffa8-4e05-9f3e-884c5447dcf9,9d072a3a-e299-45ed-b522-86e777fcb08d,c2,c5,27,?,?,surb={'id': '1c67e451-6144-4383-bf81-aa3e0c92d971', 'route': ['p2', 'e12', 'i9', 'x12', 'p2', 'c2']}
1769745375.1531582,RECEIVED,8a6895bb-1f56-4e7b-a8d6-86bd0b11e8d3,83186517-6d6e-498f-9e07-dc6206c14dd8,c4,c2,27,p2,?,surb={'id': '2ff2547e-291c-4323-afc7-723c899eadc3', 'route': ['p2', 'e9', 'i1', 'x9', 'p1', 'c4']}
1769745375.1723673,SENT,e3ad2be7-8d4e-437f-af73-5e4196ba035d,c784e0f8-5b38-4fc6-b3e2-128c6487fb98,c2,c5,3380,?,p2,
1769745375.17245,CREATED,e8e38d34-83ce-4397-8321-5d2709e079a4,e606b9eb-6384-4e1a-88a2-190d08447deb,c2,c5,27,?,?,surb={'id': 'a1d05d3e-064f-4f88-bd64-2ba060de85d2', 'route': ['p2', 'e8', 'i11', 'x6', 'p2', 'c2']}
1769745375.2961328,RECEIVED,9c44451d-a20d-47a9-9b82-d27e34d064fd,10cb804b-0d82-44b2-83e5-7e41d7fd487c,c4,c2,27,p2,?,surb={'id': '7e04b484-e468-4f5d-888f-58120eca1f16', 'route': ['p2', 'e10', 'i4', 'x5', 'p1', 'c4']}
1769745375.6559565,SENT,3da7c11d-3839-4aed-8d45-862f41b6558f,310aeead-0b0f-4bdd-a7d0-efce87f4aa2c,c2,c5,3355,?,p2,
1769745375.6561203,CREATED,1314e6fc-0d4a-4776-9fc7-452f63c14dc4,9f00be33-ac9f-476e-a451-6018063179f0,c2,c5,26,?,?,surb={'id': '6fc2f718-932e-4b9c-a215-255cd9568019', 'route': ['p2', 'e9', 'i4', 'x2', 'p2', 'c2']}
1769745375.9056437,RECEIVED,5139367b-d525-4c15-b418-2f793656ef74,b4221607-c791-4e94-ba16-5bbe07a7908d,c4,c2,27,p2,?,surb={'id': 'cae6a11a-8f94-4e80-9930-6f9a1eb4e26a', 'route': ['p2', 'e9', 'i11', 'x2', 'p1', 'c4']}
1769745375.9242148,RECEIVED,252a4760-15f5-4b23-a1d6-912ab66a2818,232bbc13-406b-4714-9dfa-12acc032fbfb,c4,c2,27,p2,?,surb={'id': 'e6169f34-a298-4a2e-a838-0528db2ad01e', 'route': ['p2', 'e3', 'i5', 'x10', 'p1', 'c4']}
1769745375.9916706,RECEIVED,98b8a6c2-8c24-4254-81ad-a8466fed2350,d3606669-c249-4a67-9652-51c4f7408b16,c4,c2,26,p2,?,surb={'id': '48b46784-7bd5-422d-bb46-6307aeb2cf50', 'route': ['p2', 'e3', 'i12', 'x5', 'p1', 'c4']}
1769745376.025833,SENT,2f21d848-d793-4e1f-b260-85d8765ce70f,e7777eee-833e-4670-9c03-43b9ea0d8dc6,c2,c5,3359,?,p2,
