timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769490431.6297026,CREATED,c478bd3f-cf5e-435d-a36b-b12a705f4908,9efb456c-da77-495f-be79-6c19c9d1bc97,c2,c1,27,?,?,surb={'id': '2508d542-45c3-47c3-9984-f1027153be85', 'route': ['p1', 'e1', 'i1', 'x2', 'p2', 'c2']}
1769490431.6966553,SENT,6c2bb2de-34a9-4b41-b20d-c5b7c2ce566f,cf4ae763-c5e9-40e2-8c7d-2f44958de7f3,c2,c1,3376,?,p2,
1769490431.6967645,CREATED,faab26c0-23ec-4a38-9de3-890efa84625b,9efb456c-da77-495f-be79-6c19c9d1bc97,c2,c1,27,?,?,surb={'id': '2508d542-45c3-47c3-9984-f1027153be85', 'route': ['p1', 'e1', 'i1', 'x2', 'p2', 'c2']}
1769490431.8272383,SENT,4978600c-be55-4183-bfa2-7dc86bb52311,bad471ba-7bc5-4f99-809d-e6361ed66c34,c2,c1,3362,?,p2,
1769490431.8274398,CREATED,54ff2b01-dc21-4a6e-957d-ccb94fe824de,ba609531-a82f-4e2e-84fe-b4a173fc68e9,c2,c1,27,?,?,surb={'id': '98607249-fc12-473f-aa16-a89735691329', 'route': ['p1', 'e1', 'i1', 'x6', 'p2', 'c2']}
1769490432.1279943,SENT,b7b61c9b-7814-4a85-abdd-17398653942f,d5e9ec4a-e1ae-44fd-93f1-66dfbceb6a9d,c2,c1,3388,?,p2,
1769490432.1285963,CREATED,679004a2-bf89-47a4-b0dd-ab3745dbad5f,ba609531-a82f-4e2e-84fe-b4a173fc68e9,c2,c1,27,?,?,surb={'id': '98607249-fc12-473f-aa16-a89735691329', 'route': ['p1', 'e1', 'i1', 'x6', 'p2', 'c2']}
1769490432.6217363,SENT,8bc7dde4-98b4-4402-a8fc-84c33c3a2756,0188a70c-c015-4f23-b3e4-79f3d91a66ce,c2,c1,3381,?,p2,
1769490432.6218865,CREATED,b7aebcc4-e3a5-4f8b-b73b-e92f6baa3ad0,dd0eb9e6-a5fe-4696-8998-ceeeaf4ab026,c2,c1,27,?,?,surb={'id': '2b97a04a-fa03-493e-b028-08a7c3726d5b', 'route': ['p1', 'e7', 'i3', 'x3', 'p2', 'c2']}
1769490433.0431383,RECEIVED,d2ec822f-069d-4e6e-b0c2-3d0735884fe0,72fac553-0c9f-4f43-a4a8-cc24468058d4,c1,c2,26,p2,?,surb={'id': '5cb12386-ba59-4ca6-9406-fc85ba39f411', 'route': ['p2', 'e1', 'i4', 'x7', 'p1', 'c1']}
1769490433.067512,RECEIVED,288a1aba-d045-4612-81b0-26339ff01496,2381e825-a6fd-4454-ba30-b9ee76ff9cc4,c1,c2,27,p2,?,surb={'id': 'b11ee2a4-b51a-40eb-a57d-62780672dffd', 'route': ['p2', 'e7', 'i1', 'x10', 'p1', 'c1']}
1769490433.1543589,RECEIVED,31385ff0-804c-423e-b716-c01df5efc0fc,2381e825-a6fd-4454-ba30-b9ee76ff9cc4,c1,c2,27,p2,?,surb={'id': 'b11ee2a4-b51a-40eb-a57d-62780672dffd', 'route': ['p2', 'e7', 'i1', 'x10', 'p1', 'c1']}
1769490433.3858762,RECEIVED,7fa3b07f-fe97-464d-859c-5621765d8f46,075c5e20-7c20-477d-973e-e3168cbef22c,c1,c2,27,p2,?,surb={'id': '358e906d-1216-4663-bf46-28e2db95c2ab', 'route': ['p2', 'e12', 'i11', 'x4', 'p1', 'c1']}
1769490433.4220932,SENT,d3341cbe-f6a8-47d2-8436-74b711049a58,6826b196-530c-4e82-9d7d-0d46850dcd98,c2,c1,3377,?,p2,
1769490433.4222512,CREATED,003da08b-13c3-467c-a419-18136ea12dd6,dd0eb9e6-a5fe-4696-8998-ceeeaf4ab026,c2,c1,27,?,?,surb={'id': '2b97a04a-fa03-493e-b028-08a7c3726d5b', 'route': ['p1', 'e7', 'i3', 'x3', 'p2', 'c2']}
1769490433.8188996,SENT,3fad51c3-88ab-464d-8038-883a8ed38a22,0705beba-4609-448d-be4e-36bf8b57ec21,c2,c1,3368,?,p2,
1769490433.8190255,CREATED,71c796a0-1083-493c-8e01-f80378ffe925,f0bfa174-0831-4c99-ba98-1ad24d2b1f81,c2,c1,26,?,?,surb={'id': 'faba5242-10ba-4c56-ad03-ce6ef8c38a15', 'route': ['p1', 'e3', 'i1', 'x12', 'p2', 'c2']}
1769490434.3167393,SENT,bce9412f-d362-4d0d-988e-ef0d46b00a9d,6dd66f3b-0e1a-4641-a15c-af33aca5852a,c2,c1,3396,?,p2,
1769490434.3168182,CREATED,5cf65ba8-27cd-4b7c-937a-28126659a16e,f0bfa174-0831-4c99-ba98-1ad24d2b1f81,c2,c1,26,?,?,surb={'id': 'faba5242-10ba-4c56-ad03-ce6ef8c38a15', 'route': ['p1', 'e3', 'i1', 'x12', 'p2', 'c2']}
1769490434.4370875,RECEIVED,48cf1f67-db2a-4436-aa86-10556b7c7884,1a1bedbf-a93a-4ca8-845b-cebc50d1c49f,c1,c2,26,p2,?,surb={'id': 'd16f52c9-ce21-443f-b9a2-1d882079298b', 'route': ['p2', 'e8', 'i11', 'x11', 'p1', 'c1']}
1769490434.6767168,SENT,62ff68e1-676c-4a13-9233-a3dc4bea515f,7c7fce55-c45c-4690-b64d-233598ec8d9f,c2,c1,3380,?,p2,
1769490434.6768703,CREATED,a9f41905-18c9-4428-a743-4cffa28f6514,b8938f5d-ea0c-4152-8e0b-71f530cb0326,c2,c1,27,?,?,surb={'id': '55951251-e2c8-4b30-bf0d-7449a1420d71', 'route': ['p1', 'e8', 'i9', 'x2', 'p2', 'c2']}
1769490435.0710223,SENT,1330be4c-fb5d-4549-b349-a68addbe32f7,14f7b219-83bc-4fe4-92c2-adc08b959f84,c2,c1,3367,?,p2,
1769490435.0711484,CREATED,40c79553-27e2-493f-a438-d9114ac14ac9,b8938f5d-ea0c-4152-8e0b-71f530cb0326,c2,c1,27,?,?,surb={'id': '55951251-e2c8-4b30-bf0d-7449a1420d71', 'route': ['p1', 'e8', 'i9', 'x2', 'p2', 'c2']}
1769490435.127181,SENT,9fdb3ccd-7364-4af4-907a-c55bc6b2fbca,c49c66ca-50e8-4010-a076-269c6e6bc9c2,c2,c1,3389,?,p2,
1769490435.1272824,CREATED,f6256812-5ce6-4406-a53e-bb50d4f1eeca,30515564-d1b1-487b-81dc-439326d0941b,c2,c1,27,?,?,surb={'id': '8fa8fba5-ac5e-484d-82a1-747de6279cc6', 'route': ['p1', 'e5', 'i10', 'x12', 'p2', 'c2']}
1769490435.2743022,SENT,a846b6e9-660f-4a6d-a998-4d1745b3888d,274d232f-7f0c-457f-8f5f-89c570ecbc12,c2,c1,3376,?,p2,
1769490435.2744074,CREATED,4c9ed468-7372-4b84-87c6-8bca94f30daa,30515564-d1b1-487b-81dc-439326d0941b,c2,c1,27,?,?,surb={'id': '8fa8fba5-ac5e-484d-82a1-747de6279cc6', 'route': ['p1', 'e5', 'i10', 'x12', 'p2', 'c2']}
1769490435.3755386,RECEIVED,01626877-00f4-4134-b017-012628692d60,1a1bedbf-a93a-4ca8-845b-cebc50d1c49f,c1,c2,26,p2,?,surb={'id': 'd16f52c9-ce21-443f-b9a2-1d882079298b', 'route': ['p2', 'e8', 'i11', 'x11', 'p1', 'c1']}
1769490435.4387136,SENT,f94be250-6f79-438c-a8fa-7108fd0d32e6,a8eb22b5-b2a9-4715-8b5d-2bb3ae218b84,c2,c1,3394,?,p2,
1769490435.4388645,CREATED,e621e752-5e4c-475e-b2be-3531d7c642d1,5479bcab-e1e5-462a-9670-b93cc2fea389,c2,c1,26,?,?,surb={'id': '87c11023-a1e6-46ba-98ec-8e648c25e30a', 'route': ['p1', 'e8', 'i12', 'x7', 'p2', 'c2']}
1769490435.6048725,SENT,f3bc35a3-ca75-4f50-bbcd-b100be3d3a3b,66377007-75cd-4690-b3fc-f236b915c3de,c2,c1,3387,?,p2,
1769490435.6050274,CREATED,c4a04829-12ca-4229-a4b7-82794141bac7,5479bcab-e1e5-462a-9670-b93cc2fea389,c2,c1,26,?,?,surb={'id': '87c11023-a1e6-46ba-98ec-8e648c25e30a', 'route': ['p1', 'e8', 'i12', 'x7', 'p2', 'c2']}
1769490435.7313592,SENT,fdef01ec-9e2b-4432-a883-7a77a427b1e8,59c1d60f-c2b3-41e8-a56e-640bdcadf876,c2,c1,3365,?,p2,
1769490435.7315118,CREATED,b9953d89-34f2-43cc-a7f0-5e9785ff2b26,8d1ecd9f-9a5b-4d57-9c2d-53d19facd1ea,c2,c1,27,?,?,surb={'id': '844c89c2-3669-4a46-83e4-5efe62663c13', 'route': ['p1', 'e5', 'i7', 'x11', 'p2', 'c2']}
1769490435.9589128,SENT,726c978b-5847-4e50-8ce0-778fd27a2f90,1275c5b3-c5f7-4f1a-a6df-2f14eff8bdb7,c2,c1,3392,?,p2,
1769490435.9590073,CREATED,87f8c15c-dc4f-45b8-9062-3167c6fe5d32,8d1ecd9f-9a5b-4d57-9c2d-53d19facd1ea,c2,c1,27,?,?,surb={'id': '844c89c2-3669-4a46-83e4-5efe62663c13', 'route': ['p1', 'e5', 'i7', 'x11', 'p2', 'c2']}
1769490436.0682867,SENT,d6f0ea95-15d4-4c60-89bb-3645f858b111,4b806e80-5d5a-4419-911e-64d1a38ada5e,c2,c1,3387,?,p2,
1769490436.0683997,CREATED,546b6d3c-1383-4f88-89bb-f7e2f2ecaebd,8b67d96c-75cf-4c88-a407-dd8e63ac68e9,c2,c1,26,?,?,surb={'id': 'b1216dc4-3043-4f8c-b6a1-2236464da248', 'route': ['p1', 'e3', 'i2', 'x8', 'p2', 'c2']}
1769490436.0958822,SENT,9e820a04-ea16-4e0f-8c73-ac7d53bf8cc5,e9475306-d68b-4ae7-800e-2cd9acc9cad4,c2,c1,3355,?,p2,
1769490436.0959845,CREATED,c79d5b79-2f0c-43ce-ba7c-f0e83965a8ce,8b67d96c-75cf-4c88-a407-dd8e63ac68e9,c2,c1,26,?,?,surb={'id': 'b1216dc4-3043-4f8c-b6a1-2236464da248', 'route': ['p1', 'e3', 'i2', 'x8', 'p2', 'c2']}
1769490436.1905534,RECEIVED,d7734734-e8a0-4cea-aa39-4efe2a845cba,44e044a6-b3f8-4f7c-95e0-d9b4dd2d103c,c1,c2,27,p2,?,surb={'id': '64cda8b5-eb80-4a6d-89b3-0e05bdb56eed', 'route': ['p2', 'e3', 'i5', 'x5', 'p1', 'c1']}
1769490436.2243433,RECEIVED,f9a64c74-504d-4986-a453-7c6fd23e5284,bf72b309-df44-44dd-b4f0-76c6cbe0a17d,c1,c2,27,p2,?,surb={'id': 'ab6e0ee1-5ca5-4ac5-891d-a36edf8e74db', 'route': ['p2', 'e6', 'i8', 'x7', 'p1', 'c1']}
1769490436.3702462,SENT,fdb5d59d-d4d0-4e3e-a866-78150e9235da,59a196df-ce94-4388-80f1-5a40c04b7420,c2,c1,3387,?,p2,
1769490436.3703673,CREATED,e17cece0-37e3-4ada-8a5a-cd28e66f30de,2e77d4f6-4d14-4563-800a-efe0d5f49aa5,c2,c1,27,?,?,surb={'id': 'aba4e6ab-c67c-4bd8-abd1-4bb541d91131', 'route': ['p1', 'e8', 'i11', 'x12', 'p2', 'c2']}
1769490436.4135919,SENT,bc72df7e-d121-4357-a85b-ba78252e0ff2,8775df63-ef38-4597-8cb9-ce046e1e6e71,c2,c1,3375,?,p2,
1769490436.4137187,CREATED,a9a68252-a5e9-4742-b841-a0df07e5de46,2e77d4f6-4d14-4563-800a-efe0d5f49aa5,c2,c1,27,?,?,surb={'id': 'aba4e6ab-c67c-4bd8-abd1-4bb541d91131', 'route': ['p1', 'e8', 'i11', 'x12', 'p2', 'c2']}
1769490436.4782636,SENT,4fe4e8c8-04cc-4287-9055-8e888b36a8bc,e922f2b6-2249-4e04-9007-ac036775e8ca,c2,c1,3399,?,p2,
1769490436.4783833,CREATED,f2abb3ed-2ef8-49d5-bdd9-34a2990e2b63,82b7df7b-9a59-4a35-a01a-7e39fd088051,c2,c1,27,?,?,surb={'id': 'ec7d9db7-af15-4108-b8dc-8150d8067a44', 'route': ['p1', 'e5', 'i2', 'x6', 'p2', 'c2']}
1769490436.6734684,SENT,92c664eb-0c68-4eb4-890c-e3c6857f5e7c,7984b29f-5106-48fb-929d-2c61700fe0d5,c2,c1,3371,?,p2,
1769490436.6735895,CREATED,852f0d75-14a0-4e3a-a2b3-09bb615b85f9,82b7df7b-9a59-4a35-a01a-7e39fd088051,c2,c1,27,?,?,surb={'id': 'ec7d9db7-af15-4108-b8dc-8150d8067a44', 'route': ['p1', 'e5', 'i2', 'x6', 'p2', 'c2']}
1769490436.7394316,SENT,a15f57fb-5b2a-476c-a0e1-88d22136b8c8,44b87c21-2fba-4364-add4-893abac89db2,c2,c1,3371,?,p2,
1769490436.7395544,CREATED,2da3c433-aade-4ff3-b909-7302da16ddb9,0bc58d42-7d9a-48ef-9a9f-11bbe24deb27,c2,c1,27,?,?,surb={'id': '8899f351-24eb-4474-993e-5613e1a59443', 'route': ['p1', 'e2', 'i2', 'x10', 'p2', 'c2']}
1769490436.751686,SENT,37c897b1-8552-4f0a-9c80-761301f3aec4,5c37c831-768c-4c58-84ad-484933d47c4a,c2,c1,3392,?,p2,
1769490436.7518232,CREATED,fdefed06-6ca3-4aa3-a758-997c4cba758c,0bc58d42-7d9a-48ef-9a9f-11bbe24deb27,c2,c1,27,?,?,surb={'id': '8899f351-24eb-4474-993e-5613e1a59443', 'route': ['p1', 'e2', 'i2', 'x10', 'p2', 'c2']}
1769490436.8586395,SENT,c00676b2-97f7-45e7-a788-9c159df6a671,404353db-e660-4adc-b040-579e14d411fb,c2,c1,3394,?,p2,
1769490436.8587613,CREATED,739cb890-f143-4584-a21e-c98d513831ae,5cb185c9-aa1f-42ea-873a-4908e3d7a098,c2,c1,27,?,?,surb={'id': 'bf8a3049-4830-496a-bde1-2c09977fcd3b', 'route': ['p1', 'e5', 'i5', 'x8', 'p2', 'c2']}
1769490437.050164,SENT,67d33bf1-b145-43da-9742-ed6d1f81af85,3c7f1f79-b93d-4190-91ed-e926656a8655,c2,c1,3401,?,p2,
1769490437.0502899,CREATED,f7dbd379-8072-4289-b881-3f78b0e10c46,5cb185c9-aa1f-42ea-873a-4908e3d7a098,c2,c1,27,?,?,surb={'id': 'bf8a3049-4830-496a-bde1-2c09977fcd3b', 'route': ['p1', 'e5', 'i5', 'x8', 'p2', 'c2']}
1769490437.079661,RECEIVED,c447c158-2070-4361-b2a9-ac3c0f5b231f,9125ae24-e8dd-47ec-8669-12424c4544fb,c1,c2,27,p2,?,surb={'id': '699322a3-6c3b-43a7-b032-6a90f06f52de', 'route': ['p2', 'e2', 'i5', 'x5', 'p1', 'c1']}
1769490437.0925395,RECEIVED,bc212938-2ea3-4683-94f8-035f3320f62a,44e044a6-b3f8-4f7c-95e0-d9b4dd2d103c,c1,c2,27,p2,?,surb={'id': '64cda8b5-eb80-4a6d-89b3-0e05bdb56eed', 'route': ['p2', 'e3', 'i5', 'x5', 'p1', 'c1']}
1769490437.1555812,RECEIVED,f4b085f7-7ab5-4d9e-b99e-8fbd1c223577,67d94328-06ce-4a45-82fd-6970912ffb88,c1,c2,27,p2,?,surb={'id': '5e74517e-8f36-43ab-907f-9b308e7567e1', 'route': ['p2', 'e12', 'i9', 'x2', 'p1', 'c1']}
1769490437.3889892,SENT,9cb03df0-0286-4533-9c1f-2a16c17e587c,8756e603-05f2-4622-ae60-c4226c06f8b6,c2,c1,3376,?,p2,
1769490437.389162,CREATED,4f84f1aa-9140-43a9-b344-b69e81ac314e,1fb25c5d-fc80-4d5c-b6d0-56c8cfe7fb2c,c2,c1,27,?,?,surb={'id': '3aa5a248-6bd2-415b-9267-aeb282e3f4eb', 'route': ['p1', 'e3', 'i5', 'x5', 'p2', 'c2']}
1769490437.4159656,SENT,49a12a9b-cb18-4da4-a375-f07c6f856020,0339538b-b46c-491b-aca5-c979f0d8bd30,c2,c1,3384,?,p2,
1769490437.4161162,CREATED,0a9c20eb-4aa2-452b-9aa1-806127e09622,1fb25c5d-fc80-4d5c-b6d0-56c8cfe7fb2c,c2,c1,27,?,?,surb={'id': '3aa5a248-6bd2-415b-9267-aeb282e3f4eb', 'route': ['p1', 'e3', 'i5', 'x5', 'p2', 'c2']}
1769490437.529292,SENT,e2144bcc-abd1-4114-9131-2e493f0dccc5,91f42886-54de-4c02-a03d-c8d539eca9a3,c2,c1,3388,?,p2,
1769490437.529388,CREATED,14ebed84-057f-4761-be40-96d204bdba1d,a2e8ff0e-d0e8-4ab9-ab9d-a2205ff8c126,c2,c1,27,?,?,surb={'id': 'd4e62f7e-043d-463d-a194-ae6e7e0ffa0d', 'route': ['p1', 'e12', 'i1', 'x2', 'p2', 'c2']}
1769490437.8356292,RECEIVED,665be0c7-f1b3-4f50-a9f3-0ae948220edf,075c5e20-7c20-477d-973e-e3168cbef22c,c1,c2,27,p2,?,surb={'id': '358e906d-1216-4663-bf46-28e2db95c2ab', 'route': ['p2', 'e12', 'i11', 'x4', 'p1', 'c1']}
1769490437.8443027,RECEIVED,426fbae6-f2ac-4045-af26-9fb22a9e8c65,13d64f83-c121-445b-a4d8-da58898e74f0,c1,c2,27,p2,?,surb={'id': '35107f7b-174c-4a1e-93dd-a0a056fa3968', 'route': ['p2', 'e1', 'i12', 'x4', 'p1', 'c1']}
1769490437.9513416,SENT,f0511625-1cee-49e4-9368-efb575e6276a,2cc5ff82-5af1-4700-a891-261063b91ced,c2,c1,3379,?,p2,
1769490437.9514515,CREATED,3a45d22d-c92f-4a85-901e-7321524b070c,a2e8ff0e-d0e8-4ab9-ab9d-a2205ff8c126,c2,c1,27,?,?,surb={'id': 'd4e62f7e-043d-463d-a194-ae6e7e0ffa0d', 'route': ['p1', 'e12', 'i1', 'x2', 'p2', 'c2']}
1769490438.0351133,SENT,5f8d2708-89c9-4873-b635-4d964a956fd2,68b36175-60c6-4a47-8f41-73f3ed9a8e22,c2,c1,3371,?,p2,
1769490438.03521,CREATED,de9899f5-32bd-4818-93aa-7ad54b553716,d9188ebf-6fc9-442c-991e-1f5e0519b669,c2,c1,27,?,?,surb={'id': 'cada8b24-132a-482d-99b4-e60efee9b830', 'route': ['p1', 'e1', 'i8', 'x12', 'p2', 'c2']}
1769490438.0512102,RECEIVED,abc75efe-edd1-49e0-89ed-93b205d76286,12cfe394-ad93-484c-8ff8-12ee8eb958fe,c1,c2,27,p2,?,surb={'id': '19b92a0d-301a-444f-b580-d89542be1649', 'route': ['p2', 'e1', 'i9', 'x2', 'p1', 'c1']}
1769490438.1330624,RECEIVED,958e22a1-ef88-45d1-a00c-ae49cf1dd2ad,046f066c-36fb-4567-b2fa-68075de5821a,c1,c2,27,p2,?,surb={'id': '532fffbb-0a09-416f-bc63-b59e9b06c5fc', 'route': ['p2', 'e11', 'i6', 'x5', 'p1', 'c1']}
1769490438.316642,RECEIVED,f5a1dde3-92cf-4e5c-9910-7eeec22aae73,13d64f83-c121-445b-a4d8-da58898e74f0,c1,c2,27,p2,?,surb={'id': '35107f7b-174c-4a1e-93dd-a0a056fa3968', 'route': ['p2', 'e1', 'i12', 'x4', 'p1', 'c1']}
1769490438.4222016,RECEIVED,926e1c48-cc74-4aad-aabb-d21008fe1751,1292f14e-1e5c-4361-8f1c-cd7d0579d06a,c1,c2,26,p2,?,surb={'id': '67fb43c0-a988-4869-a177-427aaedb9fff', 'route': ['p2', 'e11', 'i11', 'x6', 'p1', 'c1']}
1769490438.424221,SENT,5782b36b-d259-4c01-86eb-76f1026f21e2,aa57c918-307b-45b4-9897-e88f647bfbb0,c2,c1,3394,?,p2,
1769490438.4242966,CREATED,723d75e7-981e-4835-b695-acee6115b704,d9188ebf-6fc9-442c-991e-1f5e0519b669,c2,c1,27,?,?,surb={'id': 'cada8b24-132a-482d-99b4-e60efee9b830', 'route': ['p1', 'e1', 'i8', 'x12', 'p2', 'c2']}
1769490438.597863,SENT,027666a9-e826-4a60-9693-951f51a19af6,5f208b01-e231-4440-bcd3-e45152b8df8f,c2,c1,3397,?,p2,
1769490438.5983527,CREATED,c5953fc5-975e-4424-97ca-d5f30d5332eb,990cfbdb-b328-49b8-9d68-c0bf52c1b844,c2,c1,27,?,?,surb={'id': 'b5124062-6faf-404a-93ca-2f6dc25e4133', 'route': ['p1', 'e1', 'i1', 'x10', 'p2', 'c2']}
1769490438.6113226,RECEIVED,632996a5-9c6a-4c37-8b42-f0b900577ecf,046f066c-36fb-4567-b2fa-68075de5821a,c1,c2,27,p2,?,surb={'id': '532fffbb-0a09-416f-bc63-b59e9b06c5fc', 'route': ['p2', 'e11', 'i6', 'x5', 'p1', 'c1']}
1769490438.9090822,SENT,206007a7-08ab-4403-a154-6055c2310abc,b5f1768c-3669-409b-ad3b-b540bf19fa4e,c2,c1,3372,?,p2,
1769490438.9092357,CREATED,759b283d-00d3-4637-9a89-35603123ec48,990cfbdb-b328-49b8-9d68-c0bf52c1b844,c2,c1,27,?,?,surb={'id': 'b5124062-6faf-404a-93ca-2f6dc25e4133', 'route': ['p1', 'e1', 'i1', 'x10', 'p2', 'c2']}
1769490439.4580874,RECEIVED,5ec5731c-cf22-41ac-8269-c7099f163d56,bf72b309-df44-44dd-b4f0-76c6cbe0a17d,c1,c2,27,p2,?,surb={'id': 'ab6e0ee1-5ca5-4ac5-891d-a36edf8e74db', 'route': ['p2', 'e6', 'i8', 'x7', 'p1', 'c1']}
1769490439.677214,SENT,77669e96-cddc-48f1-81bb-164f9850fc04,965328aa-c884-450f-a9e3-b29b29097ac7,c2,c1,3372,?,p2,
1769490439.6773484,CREATED,22b54862-4891-40cf-b65c-aab4ae25c72f,875197ef-bc55-477b-9de7-40e710d1abe8,c2,c1,26,?,?,surb={'id': '96d0adab-4c2f-4a69-9b03-1f4fc45598ac', 'route': ['p1', 'e2', 'i6', 'x1', 'p2', 'c2']}
1769490440.5075636,RECEIVED,5e3d17c8-9554-4419-bf6a-f34b0701cfca,1292f14e-1e5c-4361-8f1c-cd7d0579d06a,c1,c2,26,p2,?,surb={'id': '67fb43c0-a988-4869-a177-427aaedb9fff', 'route': ['p2', 'e11', 'i11', 'x6', 'p1', 'c1']}
1769490440.6516895,SENT,c1b7259c-a350-4e86-9278-0bebd8cf4ffb,23761db2-0a46-4099-ab3f-77a051175fac,c2,c1,3368,?,p2,
1769490440.6517906,CREATED,dc6e188e-9c4b-4c27-bba8-97f3f67a8fc3,875197ef-bc55-477b-9de7-40e710d1abe8,c2,c1,26,?,?,surb={'id': '96d0adab-4c2f-4a69-9b03-1f4fc45598ac', 'route': ['p1', 'e2', 'i6', 'x1', 'p2', 'c2']}
1769490441.0927777,SENT,6fbf9d2a-40ce-4f43-bbd2-e2f613d619e2,1f3658ca-74a7-4f65-a10d-8649a352e7f5,c2,c1,3393,?,p2,
1769490441.092887,CREATED,63c12659-4359-4a54-bff7-d42ae1d6eee3,442b58c4-c116-4741-a8ea-64d183c0a746,c2,c1,27,?,?,surb={'id': 'f1a5299b-064e-4d4e-9016-bc96c024a65c', 'route': ['p1', 'e4', 'i2', 'x10', 'p2', 'c2']}
1769490441.295797,SENT,a16b4e2f-e8d4-4769-8411-1ebfe11bb396,8f4a9a6d-d8da-4abe-9dac-93c5d6ed033d,c2,c1,3401,?,p2,
1769490441.2959354,CREATED,a8e3bbf2-e6c5-43d9-bf92-b0a5d4422e6e,442b58c4-c116-4741-a8ea-64d183c0a746,c2,c1,27,?,?,surb={'id': 'f1a5299b-064e-4d4e-9016-bc96c024a65c', 'route': ['p1', 'e4', 'i2', 'x10', 'p2', 'c2']}
1769490441.3403738,SENT,bde6eef8-90e1-4635-a34a-cf240ef17059,516dcb85-99a8-47e8-9269-63af009f7524,c2,c1,3378,?,p2,
1769490441.34051,CREATED,cf7ba2a3-03c8-4ab7-9893-de7122f312b8,d4b7976a-a843-4d7c-b7a1-0fe7950cce36,c2,c1,27,?,?,surb={'id': 'bb212b04-14a7-4f12-8840-07a1c3dde1a9', 'route': ['p1', 'e4', 'i9', 'x10', 'p2', 'c2']}
1769490441.4317925,SENT,94649553-c0d4-458c-813c-9032c2866c98,3adbab39-3172-486e-8cfa-4e598914d3b4,c2,c1,3390,?,p2,
1769490441.431926,CREATED,37882e3c-b56f-4ae8-8809-58136a23f0b5,d4b7976a-a843-4d7c-b7a1-0fe7950cce36,c2,c1,27,?,?,surb={'id': 'bb212b04-14a7-4f12-8840-07a1c3dde1a9', 'route': ['p1', 'e4', 'i9', 'x10', 'p2', 'c2']}
1769490441.4985895,SENT,6987d9a2-457b-41b0-81e9-fa7babe99e65,59221e3b-8ba6-4966-a6f2-4d3aff355cf8,c2,c1,3380,?,p2,
1769490441.498722,CREATED,5a9dd8c7-f509-4f98-8fc7-59b47208c8ba,b24ec25b-7e6d-4e64-9756-e2e49aff9659,c2,c1,27,?,?,surb={'id': '2d5dff91-3f89-4d70-8ac4-b7283c0bef8c', 'route': ['p1', 'e7', 'i4', 'x3', 'p2', 'c2']}
1769490441.860611,SENT,ec66c328-6f02-49c2-bc73-3d5ababd1a5f,83a8aeb8-301a-4163-863c-3aa67bf19130,c2,c1,3382,?,p2,
1769490441.8607495,CREATED,42c1b3b4-12a8-419b-9f29-f349b0522762,b24ec25b-7e6d-4e64-9756-e2e49aff9659,c2,c1,27,?,?,surb={'id': '2d5dff91-3f89-4d70-8ac4-b7283c0bef8c', 'route': ['p1', 'e7', 'i4', 'x3', 'p2', 'c2']}
1769490442.3760219,SENT,9c437cc7-7a5f-44b6-88ad-7719579ede57,1163bf6e-0107-4a9e-8333-e881db437053,c2,c1,3376,?,p2,
1769490442.3762057,CREATED,194e430d-45e9-4fbc-aa96-8e4fb6c86c78,4a4b956c-c160-439a-89be-f66c3da81e63,c2,c1,27,?,?,surb={'id': '4d9a7af7-6acc-4aa2-8184-77cb4f2b89d2', 'route': ['p1', 'e1', 'i5', 'x8', 'p2', 'c2']}
1769490442.4934263,SENT,fc901f43-eaad-4905-a19e-e817d0cd608a,56f1e40d-b140-42c2-811b-ea339c7d410f,c2,c1,3376,?,p2,
1769490442.4935384,CREATED,023d426e-4e8b-4121-a4a6-2c6e32379837,4a4b956c-c160-439a-89be-f66c3da81e63,c2,c1,27,?,?,surb={'id': '4d9a7af7-6acc-4aa2-8184-77cb4f2b89d2', 'route': ['p1', 'e1', 'i5', 'x8', 'p2', 'c2']}
1769490442.8171635,SENT,33e7ddd3-a6eb-4bc3-9aa0-a5729c86b48a,bdb17a83-605e-441c-b429-b84476d3c339,c2,c1,3404,?,p2,
1769490442.8172529,CREATED,87a8a2c0-8544-428e-94e9-55827da6e37f,67ab4886-c6ef-4503-8733-3cb0e2720a05,c2,c1,27,?,?,surb={'id': '79bdcd48-9f45-4da7-b3a6-a7ffb96505ee', 'route': ['p1', 'e10', 'i2', 'x7', 'p2', 'c2']}
1769490443.201755,RECEIVED,91b72939-10d2-49c5-893d-b330e80a3d5c,928f8388-4bf7-4047-9b6f-762cfaea996d,c1,c2,27,p2,?,surb={'id': 'e0ba81c1-d5e2-4967-90dc-35aeb5250862', 'route': ['p2', 'e9', 'i8', 'x5', 'p1', 'c1']}
1769490443.2176018,RECEIVED,45a84794-2d66-4b00-b763-c855159b0ce6,603281a7-0e29-4670-9d1c-003b24474ce2,c1,c2,27,p2,?,surb={'id': '584303ee-063d-48e8-b3ab-fd8496111f9f', 'route': ['p2', 'e1', 'i2', 'x12', 'p1', 'c1']}
1769490443.6974654,RECEIVED,0ae2dc65-7e03-42cf-a5c8-f6404a723076,fa6c6496-7483-45f0-add6-fcf3e1bdb8ca,c1,c2,27,p2,?,surb={'id': '62a564df-22de-4871-a250-6c8ccd53c3d0', 'route': ['p2', 'e11', 'i7', 'x9', 'p1', 'c1']}
