timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769490413.3799806,CREATED,1a679ed7-2b03-4e40-95af-90a5fed3cabb,99579eea-2f61-413e-b9f2-84259aa050a5,c1,c2,27,?,?,surb={'id': '7318cc5d-7423-4873-8670-450ed9aa44df', 'route': ['p2', 'e7', 'i4', 'x11', 'p1', 'c1']}
1769490413.6754675,SENT,eef1d6b3-9442-416d-8a8c-9221b1c9afcf,e0d789fb-b88f-467a-a854-6593fb36f0ff,c1,c2,3383,?,p1,
1769490413.6756194,CREATED,b2f73333-72f6-460a-873f-c8e56c4b69a7,99579eea-2f61-413e-b9f2-84259aa050a5,c1,c2,27,?,?,surb={'id': '7318cc5d-7423-4873-8670-450ed9aa44df', 'route': ['p2', 'e7', 'i4', 'x11', 'p1', 'c1']}
1769490413.6802163,RECEIVED,535730cd-7589-48f8-864a-1b80cf72987c,a2ea9dfb-a717-4e71-a8a1-dadde239203c,c2,c1,26,p1,?,surb={'id': '120c5d9d-b2b7-47bd-82ff-b223fd921cfa', 'route': ['p1', 'e6', 'i12', 'x9', 'p2', 'c2']}
1769490413.7953105,RECEIVED,d5e6c0a7-f9d3-4868-b3bd-97a3796e89b9,47004ada-f248-4b8a-8221-bc489bf380c7,c2,c1,27,p1,?,surb={'id': '834f9560-8e04-4d99-aa9c-50b98c573325', 'route': ['p1', 'e2', 'i6', 'x5', 'p2', 'c2']}
1769490413.898624,SENT,e2fe7d4d-b45b-48f8-93d3-a449e12a6dd7,a0eb6079-039c-48b1-98f4-de89fc2ae057,c1,c2,3368,?,p1,
1769490413.8987749,CREATED,fa2a4393-257e-4569-98d4-345e93a05f93,678dc083-3455-4f54-aa0a-8bc032403cda,c1,c2,27,?,?,surb={'id': '67aca981-b568-4f60-b5e5-e6c9a44130da', 'route': ['p2', 'e6', 'i7', 'x10', 'p1', 'c1']}
1769490413.9322271,RECEIVED,8459a5ed-c4d6-49f2-aa3b-b9e8c5629c58,99ba15d4-437d-4b6e-a76d-e57462ab4e80,c4,c1,27,p1,?,surb={'id': '3e51a352-7d45-46c9-b9f8-f0e276bd5ec7', 'route': ['p1', 'e8', 'i3', 'x10', 'p1', 'c4']}
1769490414.119897,RECEIVED,9088c60f-553b-4988-8e4f-e2c19654554f,2de79703-4645-41cf-96d6-065daff79582,c4,c1,27,p1,?,surb={'id': '0dda7199-b8cf-4cb4-be8f-15e13ac909ad', 'route': ['p1', 'e5', 'i9', 'x9', 'p1', 'c4']}
1769490414.4962814,SENT,c6561f05-6e78-45b2-bb32-e3e05366a55c,398a00b7-d130-4141-a584-d218d8025107,c1,c2,3399,?,p1,
1769490414.496439,CREATED,c0a59c47-8fd7-434a-b540-9b890b6f6ec5,678dc083-3455-4f54-aa0a-8bc032403cda,c1,c2,27,?,?,surb={'id': '67aca981-b568-4f60-b5e5-e6c9a44130da', 'route': ['p2', 'e6', 'i7', 'x10', 'p1', 'c1']}
1769490414.5426424,RECEIVED,98260fd1-8421-46fc-94cc-9353a5f34dcf,bb543622-6f31-4f19-a910-5f77fbc1594f,c2,c1,27,p1,?,surb={'id': '65a6044e-b449-4fa4-97ee-a80079f4df91', 'route': ['p1', 'e1', 'i4', 'x8', 'p2', 'c2']}
1769490414.5816805,RECEIVED,b280a501-b52e-49c2-a23d-ff4a51f95fef,47004ada-f248-4b8a-8221-bc489bf380c7,c2,c1,27,p1,?,surb={'id': '834f9560-8e04-4d99-aa9c-50b98c573325', 'route': ['p1', 'e2', 'i6', 'x5', 'p2', 'c2']}
1769490414.9093435,RECEIVED,4a7322e0-e97f-461e-9453-c989c518e931,2de79703-4645-41cf-96d6-065daff79582,c4,c1,27,p1,?,surb={'id': '0dda7199-b8cf-4cb4-be8f-15e13ac909ad', 'route': ['p1', 'e5', 'i9', 'x9', 'p1', 'c4']}
1769490415.0040119,SENT,b4f59de0-7292-46cf-8ae5-e2a6fcd531f1,abb1e59d-ed76-43a9-abdb-528035951298,c1,c2,3374,?,p1,
1769490415.0042121,CREATED,c67122e8-7895-4a2c-b332-6c7d32263bb6,f683613d-ea0f-49de-837a-45b31bad9834,c1,c2,27,?,?,surb={'id': 'a58b42dc-62a4-4532-9a47-6241e662f22a', 'route': ['p2', 'e2', 'i4', 'x10', 'p1', 'c1']}
1769490415.0937355,SENT,d9614ee6-2871-44cb-9c42-fd4cbb6c8a58,bab3787c-e204-4900-97ff-273e3b651e32,c1,c2,3396,?,p1,
1769490415.0938842,CREATED,997da9c4-af2f-4cb4-bb0e-741fe2a2364f,f683613d-ea0f-49de-837a-45b31bad9834,c1,c2,27,?,?,surb={'id': 'a58b42dc-62a4-4532-9a47-6241e662f22a', 'route': ['p2', 'e2', 'i4', 'x10', 'p1', 'c1']}
1769490415.138243,RECEIVED,e883684d-2b8b-4222-8b33-23e6be6ab86f,946ce4f8-d522-46bc-9ea5-268cd2f93edd,c4,c1,26,p1,?,surb={'id': '6ee730c5-6505-475d-83d4-25163b96a0fc', 'route': ['p1', 'e8', 'i1', 'x6', 'p1', 'c4']}
1769490415.3989952,SENT,ab226f61-c07e-481a-98c6-24f7f1932957,dd15014a-edb7-404a-a922-e814095363ed,c1,c2,3376,?,p1,
1769490415.399186,CREATED,651849f7-0441-4cbf-a75d-1dc461b61865,4acd522b-5c08-42d1-9a6f-1908c09713bf,c1,c2,27,?,?,surb={'id': '6389429c-2c6c-4a30-90ae-103ea5e48678', 'route': ['p2', 'e8', 'i9', 'x1', 'p1', 'c1']}
1769490415.478385,RECEIVED,240f94a5-886a-48c8-8e35-38e3067b46af,89eec86a-25e5-4815-9ce4-72de7bb9369c,c4,c1,27,p1,?,surb={'id': 'a80acf31-502f-4ab8-873c-35dc12476d50', 'route': ['p1', 'e5', 'i4', 'x7', 'p1', 'c4']}
1769490416.1040137,RECEIVED,ea9acb1e-5cf8-4b96-a28b-c6af09ab36db,946ce4f8-d522-46bc-9ea5-268cd2f93edd,c4,c1,26,p1,?,surb={'id': '6ee730c5-6505-475d-83d4-25163b96a0fc', 'route': ['p1', 'e8', 'i1', 'x6', 'p1', 'c4']}
1769490416.163698,SENT,ba35cb95-0306-49ec-b63a-7d991a635519,314944a5-52df-4072-9f6c-1135ae86e160,c1,c2,3379,?,p1,
1769490416.163848,CREATED,16a62b45-cd8b-41a1-a5e4-d7c0fbd7a3e6,4acd522b-5c08-42d1-9a6f-1908c09713bf,c1,c2,27,?,?,surb={'id': '6389429c-2c6c-4a30-90ae-103ea5e48678', 'route': ['p2', 'e8', 'i9', 'x1', 'p1', 'c1']}
1769490416.2250848,RECEIVED,11ecc528-f8de-452f-b018-dd31883ec10f,8cb3abfa-691b-4517-81ea-1e6193a8c612,c4,c1,26,p1,?,surb={'id': '8b1d6696-a504-44db-b167-5dd15d2fec8a', 'route': ['p1', 'e12', 'i9', 'x3', 'p1', 'c4']}
1769490416.2963848,SENT,64d5de7d-7d2d-4ad0-a73c-1a416eb4b541,794b0091-aacf-4bf0-9e10-704031f74746,c1,c2,3399,?,p1,
1769490416.2965338,CREATED,4e8d17f0-5d7f-421d-9241-01b39c4f27fb,18f5eff7-dec9-408d-9e06-0bfd4e81b23f,c1,c2,27,?,?,surb={'id': '8bd9de53-98b2-4f1a-8720-a703e160a9b4', 'route': ['p2', 'e5', 'i3', 'x12', 'p1', 'c1']}
1769490416.380903,SENT,fe1918a3-562a-45ee-9ed6-c9560f657076,aa16d5b7-ac90-4387-aad8-c7477cb8d05f,c1,c2,3392,?,p1,
1769490416.3810039,CREATED,74db88b0-60d5-4d05-ae90-1d20b17cc4b8,18f5eff7-dec9-408d-9e06-0bfd4e81b23f,c1,c2,27,?,?,surb={'id': '8bd9de53-98b2-4f1a-8720-a703e160a9b4', 'route': ['p2', 'e5', 'i3', 'x12', 'p1', 'c1']}
1769490416.5093234,SENT,423f1745-8007-4623-9c4b-41343e7e32c8,10ea5b76-08b4-4b8d-af5c-2c35704936eb,c1,c2,3375,?,p1,
1769490416.5094094,CREATED,862063b4-7ec9-4844-93c9-e667795360ee,11ed8436-79ce-42b8-88ae-6b79d4261070,c1,c2,27,?,?,surb={'id': '69049de3-8588-4b94-8002-761a92ed8846', 'route': ['p2', 'e8', 'i8', 'x7', 'p1', 'c1']}
1769490416.536539,SENT,a5a727dc-1d9c-460d-a5b8-3baf42b7b100,f2c210f9-4f42-4f7e-8292-95c1717f127b,c1,c2,3385,?,p1,
1769490416.5366895,CREATED,b1244db4-4932-4b71-8eb5-e8b03b7ddf1d,11ed8436-79ce-42b8-88ae-6b79d4261070,c1,c2,27,?,?,surb={'id': '69049de3-8588-4b94-8002-761a92ed8846', 'route': ['p2', 'e8', 'i8', 'x7', 'p1', 'c1']}
1769490416.9465647,RECEIVED,fae1c2ba-5083-453d-9c7d-49734ee16d69,8cb3abfa-691b-4517-81ea-1e6193a8c612,c4,c1,26,p1,?,surb={'id': '8b1d6696-a504-44db-b167-5dd15d2fec8a', 'route': ['p1', 'e12', 'i9', 'x3', 'p1', 'c4']}
1769490416.989915,RECEIVED,eb0bb69a-2117-4b73-91f4-d0eaa177fc2f,96ca753a-4124-46a3-8347-d856d846ddfa,c2,c1,27,p1,?,surb={'id': 'bf6e1e77-f325-4120-a90c-62fd7cfc9625', 'route': ['p1', 'e10', 'i12', 'x7', 'p2', 'c2']}
1769490417.1616447,RECEIVED,19cf1fdf-8f0d-4707-b6f2-1edfa5532616,ba1f1ecb-75ff-42bb-8916-66fc006d24ba,c2,c1,27,p1,?,surb={'id': 'ff8b3146-8c72-4dc5-9275-ec60fb9ae092', 'route': ['p1', 'e9', 'i10', 'x12', 'p2', 'c2']}
1769490417.2227044,RECEIVED,ec0dcfdc-6b12-4533-ac93-db3acd30b98a,c5864509-d32f-4a81-831d-c1b72de710ff,c2,c1,27,p1,?,surb={'id': '9e50c51b-a928-4ddc-9101-6b54ab140cfe', 'route': ['p1', 'e8', 'i11', 'x6', 'p2', 'c2']}
1769490417.2467606,RECEIVED,c28cc3cf-7319-494b-8cda-2fb3398b338e,a21cefa6-5221-4ad8-aaa4-de992c2822df,c4,c1,27,p1,?,surb={'id': 'e99d1193-d4c3-49d5-bce8-8d2f3ac9e342', 'route': ['p1', 'e11', 'i5', 'x7', 'p1', 'c4']}
1769490417.376378,SENT,ce32cc1d-ebde-495b-a3ba-7ce55bcc3c87,b1371513-56e3-4e7c-bc7a-972f291032d7,c1,c2,3355,?,p1,
1769490417.3765097,CREATED,a2c98d5d-75f8-41fb-9ef1-71bd04b0a198,6983bc0c-00d7-4639-9201-ad35c7efb542,c1,c2,26,?,?,surb={'id': '1f1c6803-a99a-4671-8d2c-c3afec5f72a0', 'route': ['p2', 'e1', 'i9', 'x6', 'p1', 'c1']}
1769490417.5405176,RECEIVED,34b5de2a-a7aa-478a-844f-5e241e30dc24,c5864509-d32f-4a81-831d-c1b72de710ff,c2,c1,27,p1,?,surb={'id': '9e50c51b-a928-4ddc-9101-6b54ab140cfe', 'route': ['p1', 'e8', 'i11', 'x6', 'p2', 'c2']}
1769490417.59752,SENT,6956d798-c17c-49cf-ae67-cd71c3ef502c,a2058b7f-3645-4448-a109-69abc97316a5,c1,c2,3384,?,p1,
1769490417.5976322,CREATED,52a1d6df-f3a3-466b-aec0-d7cb2e1b8e34,6983bc0c-00d7-4639-9201-ad35c7efb542,c1,c2,26,?,?,surb={'id': '1f1c6803-a99a-4671-8d2c-c3afec5f72a0', 'route': ['p2', 'e1', 'i9', 'x6', 'p1', 'c1']}
1769490417.6160288,RECEIVED,2be9e0ad-3440-4352-a593-91eef8016c2d,73b0894c-71a2-4beb-95e9-ad4ece53fb62,c4,c1,26,p1,?,surb={'id': 'bf4714f6-b89c-43b8-8ca2-daad8390aeff', 'route': ['p1', 'e3', 'i10', 'x10', 'p1', 'c4']}
1769490417.6285102,SENT,2d9a50f4-a400-4abc-a927-279965ff98ce,a7162790-41c4-421b-bcf9-5221eae03436,c1,c2,3374,?,p1,
1769490417.6286294,CREATED,de83b252-a21e-41f6-96fe-471ef459a804,0026243d-2b94-4ae4-aa24-ab4acc14c1cc,c1,c2,26,?,?,surb={'id': '11aad7e3-b3e7-46cf-a1d1-d0d164bec877', 'route': ['p2', 'e6', 'i9', 'x1', 'p1', 'c1']}
1769490417.7196352,RECEIVED,816ae5e3-8bd9-424f-93d8-5eabf6e2537d,cc7d2f28-da25-4f65-9a62-afc65ffaeeeb,c4,c1,27,p1,?,surb={'id': 'a186cee8-6c53-4056-841a-29b9e216474d', 'route': ['p1', 'e2', 'i2', 'x3', 'p1', 'c4']}
1769490417.7257533,RECEIVED,c61f0eaf-48e3-4662-b959-cd719250ff2b,96ca753a-4124-46a3-8347-d856d846ddfa,c2,c1,27,p1,?,surb={'id': 'bf6e1e77-f325-4120-a90c-62fd7cfc9625', 'route': ['p1', 'e10', 'i12', 'x7', 'p2', 'c2']}
1769490417.9394977,SENT,e6667d8f-bb32-478a-b495-4a4b7e505dc7,bad147ab-0e86-4622-a684-4a17a2708195,c1,c2,3375,?,p1,
1769490417.9395905,CREATED,e6b1e7d8-61f4-4d78-ba88-0f96685f5906,0026243d-2b94-4ae4-aa24-ab4acc14c1cc,c1,c2,26,?,?,surb={'id': '11aad7e3-b3e7-46cf-a1d1-d0d164bec877', 'route': ['p2', 'e6', 'i9', 'x1', 'p1', 'c1']}
1769490417.9769468,RECEIVED,d291b0f3-81a5-4cab-9c27-e5ee6d63cffa,cc7d2f28-da25-4f65-9a62-afc65ffaeeeb,c4,c1,27,p1,?,surb={'id': 'a186cee8-6c53-4056-841a-29b9e216474d', 'route': ['p1', 'e2', 'i2', 'x3', 'p1', 'c4']}
1769490418.0551286,RECEIVED,89c0c097-5a02-43d7-8a2b-140873139995,811570a8-939b-43d8-94aa-9a22ae0a0d7e,c4,c1,26,p1,?,surb={'id': '66d125a4-757e-4e3c-9b5d-fac3c6183f7d', 'route': ['p1', 'e11', 'i8', 'x2', 'p1', 'c4']}
1769490418.0637927,SENT,a25f4363-f2cb-40a6-8044-eaa1516e0f1f,4380245f-8c9a-4aed-9e5a-534489f4b5ef,c1,c2,3379,?,p1,
1769490418.06388,CREATED,cac9c064-2e45-48c5-953a-494b2a4bde0b,bbdd9d2b-af0a-4b93-8023-890f2cf46381,c1,c2,26,?,?,surb={'id': '071c894a-9761-4768-b0bf-91be33055a30', 'route': ['p2', 'e7', 'i10', 'x9', 'p1', 'c1']}
1769490418.0787687,RECEIVED,0af17347-d57b-4b2d-9dd4-1f1030e37192,646b4c1b-23af-4c79-b82f-8f64252ddd62,c4,c1,26,p1,?,surb={'id': 'f09a67b8-0567-4e8b-b8d2-d3df172ab2d4', 'route': ['p1', 'e6', 'i6', 'x11', 'p1', 'c4']}
1769490418.0826318,RECEIVED,9bf1379a-8edc-40fd-8dae-4ca0465b5eaf,73b0894c-71a2-4beb-95e9-ad4ece53fb62,c4,c1,26,p1,?,surb={'id': 'bf4714f6-b89c-43b8-8ca2-daad8390aeff', 'route': ['p1', 'e3', 'i10', 'x10', 'p1', 'c4']}
1769490418.1023335,RECEIVED,00052c22-21b7-424c-9f62-4679a7147ffa,ec09b456-6c3a-4a5f-8e59-be46f58b0843,c2,c1,27,p1,?,surb={'id': '787d71dd-f53b-40b8-992a-c0de636e4fa4', 'route': ['p1', 'e6', 'i11', 'x5', 'p2', 'c2']}
1769490418.2598763,SENT,159ccb12-57de-407a-ac50-466cd51532b3,1a47ceb9-1a2e-41ee-9f7c-d977667b5ec8,c1,c2,3380,?,p1,
1769490418.2605593,CREATED,b0735431-67a2-4edc-a2b0-a7f575282f8f,bbdd9d2b-af0a-4b93-8023-890f2cf46381,c1,c2,26,?,?,surb={'id': '071c894a-9761-4768-b0bf-91be33055a30', 'route': ['p2', 'e7', 'i10', 'x9', 'p1', 'c1']}
1769490418.4033897,SENT,5abab460-1d8b-4335-98a9-7a4870b4c943,b25bca21-01f5-4d04-8318-0b7865b17046,c1,c2,3392,?,p1,
1769490418.4035351,CREATED,57811a78-24c4-44c4-81bc-ab3a75097730,7b289ffb-1b03-41c6-8979-713118be725b,c1,c2,27,?,?,surb={'id': '73772a84-151f-4cb1-9c21-51cd598f0b73', 'route': ['p2', 'e3', 'i5', 'x12', 'p1', 'c1']}
1769490418.4548697,SENT,a9fbea6a-93c9-4893-a535-4230449cc973,3d03870b-f1d7-486a-b639-99bf9b1ed46c,c1,c2,3390,?,p1,
1769490418.4550211,CREATED,b0c653b8-6efb-4e43-9eb5-c6e53b6b9944,7b289ffb-1b03-41c6-8979-713118be725b,c1,c2,27,?,?,surb={'id': '73772a84-151f-4cb1-9c21-51cd598f0b73', 'route': ['p2', 'e3', 'i5', 'x12', 'p1', 'c1']}
1769490418.6283169,RECEIVED,816731e2-9611-42dd-a61d-35824e4c0fb5,a21cefa6-5221-4ad8-aaa4-de992c2822df,c4,c1,27,p1,?,surb={'id': 'e99d1193-d4c3-49d5-bce8-8d2f3ac9e342', 'route': ['p1', 'e11', 'i5', 'x7', 'p1', 'c4']}
1769490418.9241686,RECEIVED,df3f7d1f-a2d0-4d9d-8185-7d6fc244b81d,bb543622-6f31-4f19-a910-5f77fbc1594f,c2,c1,27,p1,?,surb={'id': '65a6044e-b449-4fa4-97ee-a80079f4df91', 'route': ['p1', 'e1', 'i4', 'x8', 'p2', 'c2']}
1769490418.9934962,SENT,dc9fca0c-23a4-4e58-b122-3ebc67a62f75,0ec3f183-1ca6-4466-a249-d1f98ac7469a,c1,c2,3372,?,p1,
1769490418.9935582,CREATED,dc3e1ce3-e266-47d9-83d0-9570d5180ac1,65d695c9-9eeb-47a3-abef-a0d435ba7c0c,c1,c2,27,?,?,surb={'id': '10f1f337-caea-4d2f-9601-1c62e7ae2020', 'route': ['p2', 'e1', 'i6', 'x5', 'p1', 'c1']}
1769490419.0769875,RECEIVED,ac0279d4-e13f-43c4-bc8e-d49e15459b28,efa6beb7-70c7-4b35-a637-bede29392171,c2,c1,27,p1,?,surb={'id': '1ae42233-4556-49a0-b514-635d3e88923c', 'route': ['p1', 'e7', 'i8', 'x3', 'p2', 'c2']}
1769490419.441981,RECEIVED,a76dae2c-b990-40a4-b1e7-8a5726f260a5,1e8d4974-43a5-4824-9d43-876bdb11c3e2,c2,c1,27,p1,?,surb={'id': '62c8ba99-c384-47f3-85e5-b7bdf089f480', 'route': ['p1', 'e11', 'i2', 'x6', 'p2', 'c2']}
1769490419.5392628,RECEIVED,661179f9-5d99-423a-b230-1c6ea80e1475,d03804b8-b734-4e23-8a65-480e1ad0814a,c4,c1,27,p1,?,surb={'id': '1660e39d-87f7-4382-a8ca-21ab1147fec6', 'route': ['p1', 'e8', 'i6', 'x12', 'p1', 'c4']}
1769490419.548189,RECEIVED,918b65b6-4f43-4ee4-891a-4c0cd4121804,97a211c1-b9b3-4bde-bf05-d7dce755245c,c4,c1,27,p1,?,surb={'id': '4cc93a15-e312-40e1-a6c8-c9a453ba75bb', 'route': ['p1', 'e8', 'i9', 'x8', 'p1', 'c4']}
1769490419.754876,RECEIVED,6a9cb7ff-0329-4087-8b3a-a25e934c1584,cb7bab77-81cc-47fc-8cc8-38583bff1afc,c2,c1,27,p1,?,surb={'id': '1e936cb0-32ae-4e62-8e88-c3f51b15746a', 'route': ['p1', 'e7', 'i8', 'x10', 'p2', 'c2']}
1769490419.8865209,SENT,9474f080-02d0-4b27-8cad-c07ce4f48373,e462d789-d950-46de-a0ab-a9308ecea1b8,c1,c2,3383,?,p1,
1769490419.8866663,CREATED,b4c3774a-d181-40d8-9547-de92821bae05,65d695c9-9eeb-47a3-abef-a0d435ba7c0c,c1,c2,27,?,?,surb={'id': '10f1f337-caea-4d2f-9601-1c62e7ae2020', 'route': ['p2', 'e1', 'i6', 'x5', 'p1', 'c1']}
1769490420.0909996,RECEIVED,1c1f7d54-7db6-46ec-a3af-17e254c3ee87,efa6beb7-70c7-4b35-a637-bede29392171,c2,c1,27,p1,?,surb={'id': '1ae42233-4556-49a0-b514-635d3e88923c', 'route': ['p1', 'e7', 'i8', 'x3', 'p2', 'c2']}
1769490420.2659972,RECEIVED,8fa02dfa-05b1-4085-b880-94fe3ae929b3,ea11cb0a-44f7-4ad0-8408-263143133b50,c4,c1,27,p1,?,surb={'id': 'a7e8d239-ceee-4fa8-a471-74ad4aa5a38c', 'route': ['p1', 'e5', 'i1', 'x10', 'p1', 'c4']}
1769490420.4353237,SENT,99f57c30-746c-491d-b250-30a410645cdf,e5fa660e-5c08-46be-a80a-04024515dfb5,c1,c2,3375,?,p1,
1769490420.4354749,CREATED,1a0fed38-2052-435d-8516-70781297c427,4cced700-6ba5-4cc6-8a2d-5e17a6779778,c1,c2,26,?,?,surb={'id': '7c00ee4e-5ae0-4718-9563-d556eccb98ec', 'route': ['p2', 'e2', 'i9', 'x2', 'p1', 'c1']}
1769490420.6470232,SENT,97d5f1c8-57f0-4fb6-884b-9ab7a0ebf7c4,5a69e2ef-7fb8-4f11-87ce-8f9d5d33a0c5,c1,c2,3363,?,p1,
1769490420.6472354,CREATED,e22e642b-a4ff-4253-8840-94816e0d846e,4cced700-6ba5-4cc6-8a2d-5e17a6779778,c1,c2,26,?,?,surb={'id': '7c00ee4e-5ae0-4718-9563-d556eccb98ec', 'route': ['p2', 'e2', 'i9', 'x2', 'p1', 'c1']}
1769490420.7317424,SENT,078c46b3-7767-48d5-8c98-bd150e5f668e,d3d92c17-12d4-4008-a328-8e67d91bd668,c1,c2,3384,?,p1,
1769490420.7318175,CREATED,b39dcc94-8af6-4bee-b0bf-5d9422a65b15,17a702c2-82ce-4303-98c9-149592283c98,c1,c2,27,?,?,surb={'id': '67f17092-dbec-4f4f-a240-7fedeb5c73ba', 'route': ['p2', 'e4', 'i3', 'x2', 'p1', 'c1']}
1769490420.9398298,SENT,67c66a6c-4e80-4c6e-aa48-2acd707aa9dc,b07d2778-a33b-44d9-a2f9-1f0a50f91f44,c1,c2,3384,?,p1,
1769490420.9399257,CREATED,5d5a50a6-f102-46e4-8c80-e5241a49be5d,17a702c2-82ce-4303-98c9-149592283c98,c1,c2,27,?,?,surb={'id': '67f17092-dbec-4f4f-a240-7fedeb5c73ba', 'route': ['p2', 'e4', 'i3', 'x2', 'p1', 'c1']}
1769490421.026483,SENT,7dd55797-83a3-4232-ad8d-ec6127630ccb,430c6158-e008-4228-aff2-8e90fa97f78c,c1,c2,3397,?,p1,
1769490421.0265741,CREATED,96711712-e811-47b0-996d-c72681353ab5,90ba4097-25e9-44ad-80ef-ed32cafeea4d,c1,c2,27,?,?,surb={'id': 'd9b4ce69-f6e6-46ce-9d45-ff734d206f50', 'route': ['p2', 'e12', 'i1', 'x8', 'p1', 'c1']}
1769490421.3019235,SENT,ab67f28d-f061-4c7e-a53d-430f2fd150a8,8b09cfce-52ad-4e6d-8fce-d27ab14cda64,c1,c2,3375,?,p1,
1769490421.3020208,CREATED,55c2e9b0-1612-4380-8519-3de58d85da57,90ba4097-25e9-44ad-80ef-ed32cafeea4d,c1,c2,27,?,?,surb={'id': 'd9b4ce69-f6e6-46ce-9d45-ff734d206f50', 'route': ['p2', 'e12', 'i1', 'x8', 'p1', 'c1']}
1769490421.3403447,RECEIVED,eac6742b-3771-491d-9749-4744384dbd62,beb28447-74fa-4001-953e-6916c4c51f2f,c2,c1,26,p1,?,surb={'id': '8796c47c-ffdd-448c-8f6d-7d16a7700e8e', 'route': ['p1', 'e2', 'i10', 'x4', 'p2', 'c2']}
1769490421.6165686,RECEIVED,d69bad96-3b68-4c86-bb89-6538154c641d,811570a8-939b-43d8-94aa-9a22ae0a0d7e,c4,c1,26,p1,?,surb={'id': '66d125a4-757e-4e3c-9b5d-fac3c6183f7d', 'route': ['p1', 'e11', 'i8', 'x2', 'p1', 'c4']}
1769490421.8193676,SENT,3ac484e8-4053-481a-8ba7-5433d7034204,f046fb24-0262-47cd-87b0-0822f9b46aa9,c1,c2,3355,?,p1,
1769490421.8195138,CREATED,1f58d868-ab3e-4196-afed-4ac89d763e5e,bd8fc1e3-4d41-4ba4-a6d5-133e9a53dc2c,c1,c2,25,?,?,surb={'id': '80048865-1d0e-403e-8da0-acb4e9642067', 'route': ['p2', 'e6', 'i7', 'x4', 'p1', 'c1']}
1769490421.8559928,SENT,963a522e-36db-4a43-8198-c5fde219c32a,e6d89474-a13d-4240-8363-fbd307442bd1,c1,c2,3352,?,p1,
1769490421.8565054,CREATED,3f6d9a2b-eb75-4525-be04-3cd9b674d707,bd8fc1e3-4d41-4ba4-a6d5-133e9a53dc2c,c1,c2,25,?,?,surb={'id': '80048865-1d0e-403e-8da0-acb4e9642067', 'route': ['p2', 'e6', 'i7', 'x4', 'p1', 'c1']}
1769490421.982235,RECEIVED,5cc71c33-0780-4f2d-a86c-59ad528eede8,69677763-9fc7-4a50-8160-7e1c95f6415e,c4,c1,27,p1,?,surb={'id': 'ca8924e5-8fd4-494d-9990-d93acea346c3', 'route': ['p1', 'e2', 'i3', 'x7', 'p1', 'c4']}
1769490422.0461173,RECEIVED,0542f210-e025-4a1c-8b90-53ccf39bd540,de32ae69-5bd8-4138-936f-4f9e0e68b4f9,c4,c1,27,p1,?,surb={'id': 'b759dee7-6a34-4253-985e-fa544e464fe0', 'route': ['p1', 'e10', 'i10', 'x7', 'p1', 'c4']}
1769490422.0808392,SENT,08e5df91-29e9-432d-a7f2-74ce6cacd4cc,bed92a30-3acf-4dd5-b82f-f0b40a96da10,c1,c2,3388,?,p1,
1769490422.0809119,CREATED,5491bf73-f058-48f6-951f-f8192d538973,1e03144c-eaf0-4f71-a4f1-aa044d22b80d,c1,c2,27,?,?,surb={'id': 'f01cf430-1b8d-4c98-a3d1-028f3ed014c2', 'route': ['p2', 'e7', 'i11', 'x1', 'p1', 'c1']}
1769490422.264559,RECEIVED,23e69b43-08b1-40a5-a5db-e3638f7f4050,25d3b569-35c6-4cc9-943b-e602e2940158,c2,c1,27,p1,?,surb={'id': '9e47bfb4-47bf-41a1-8298-f8af3ea2788a', 'route': ['p1', 'e10', 'i7', 'x8', 'p2', 'c2']}
1769490422.2852707,RECEIVED,5d283c79-a0a0-493a-b1f6-bd3d68aa722b,beb28447-74fa-4001-953e-6916c4c51f2f,c2,c1,26,p1,?,surb={'id': '8796c47c-ffdd-448c-8f6d-7d16a7700e8e', 'route': ['p1', 'e2', 'i10', 'x4', 'p2', 'c2']}
1769490422.4267092,RECEIVED,6864877a-f5f8-4c32-bd4e-ae89ee8dd54b,cb7bab77-81cc-47fc-8cc8-38583bff1afc,c2,c1,27,p1,?,surb={'id': '1e936cb0-32ae-4e62-8e88-c3f51b15746a', 'route': ['p1', 'e7', 'i8', 'x10', 'p2', 'c2']}
1769490422.5352423,RECEIVED,b64a6354-9a76-443a-9fc5-4b2d4830d813,5ac39ba1-8d3e-453e-bc5a-68449855e61f,c4,c1,27,p1,?,surb={'id': '2f672b28-cc51-432c-b48e-82f32663e368', 'route': ['p1', 'e11', 'i5', 'x10', 'p1', 'c4']}
1769490423.1028252,RECEIVED,8e8774b9-d844-4ea7-97ef-57707b95ea21,81489c82-6102-4851-9719-6fda465af709,c2,c1,27,p1,?,surb={'id': '98adb852-8cfd-452c-994e-353258faf1de', 'route': ['p1', 'e3', 'i1', 'x12', 'p2', 'c2']}
1769490423.2112799,RECEIVED,dbff4674-adad-48aa-9749-d3181e9fd007,69677763-9fc7-4a50-8160-7e1c95f6415e,c4,c1,27,p1,?,surb={'id': 'ca8924e5-8fd4-494d-9990-d93acea346c3', 'route': ['p1', 'e2', 'i3', 'x7', 'p1', 'c4']}
