timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769490760.6598105,SENT,b51e89d7-f3b4-41bd-8a5e-4d2b3d3f74a8,3eb6d21e-9cf0-4f67-b418-7ba6b6c1e1b1,c2,DROP,2032,?,p2,
1769490760.6599844,CREATED,f23d5c7b-4f41-4aee-8ac8-d95968bc7970,a590a613-2611-40ed-bf95-5b2b575dc295,c2,DROP,27,?,?,
1769490760.7520826,SENT,02a5f123-e63d-4c5c-a04f-95b8887e12c8,0c879ca5-56aa-40a0-b3f3-48c158098868,c2,c4,3364,?,p2,
1769490760.752357,CREATED,ab05bca9-706f-4689-9cb9-d2c4b63430be,dd0baa9f-b441-4810-b5bb-da6c39602ab1,c2,c4,27,?,?,surb={'id': '416c97e4-1f93-402b-bf85-bc6b5c7c1ae9', 'route': ['p1', 'e4', 'i2', 'x7', 'p2', 'c2']}
1769491318.5116858,RECEIVED,a95b3eb4-13eb-4862-87ef-dcd123e658fe,740e0f4d-7493-497c-ac83-6a215077ca76,c3,c2,27,p2,?,surb={'id': '7405279a-29a8-4769-92f0-95aa7173b8aa', 'route': ['p2', 'e5', 'i4', 'x12', 'p3', 'c3']}
1769491318.545272,RECEIVED,139b2954-91ca-413a-8383-d68253ffa699,32da0709-6bf9-4671-89de-6210b0113822,c4,c2,27,p2,?,surb={'id': '034af86f-eee7-4e29-9d7e-84a173dac694', 'route': ['p2', 'e4', 'i11', 'x6', 'p1', 'c4']}
1769491319.0873168,RECEIVED,c858a4bf-fcb7-4668-9f9a-7bdde11ab18d,06c5a2ab-e988-454b-9793-9963821277dc,c5,c2,27,p2,?,surb={'id': 'a734db19-ab2a-4702-bb3d-75a901f7c979', 'route': ['p2', 'e12', 'i3', 'x12', 'p2', 'c5']}
1769491319.1496327,RECEIVED,20be10b8-7cbd-497a-a283-021dc310e9a2,46a43a74-d9d6-496d-8ca6-15a3953ee658,c5,c2,27,p2,?,surb={'id': '9d00c8aa-20ef-40ed-926c-4618f629cc16', 'route': ['p2', 'e12', 'i9', 'x9', 'p2', 'c5']}
1769491319.2301743,RECEIVED,0352a0aa-5f89-4b8c-851e-07da78e59c35,426af5f0-e289-41f8-8d91-1be8a5dd61b1,c3,c2,27,p2,?,surb={'id': '5e4cd627-60a6-412a-8412-5ac6e52e7de0', 'route': ['p2', 'e1', 'i2', 'x11', 'p3', 'c3']}
1769491319.2688198,SENT,c9a4f590-3444-4ef9-91ce-34ba92534cf4,9e2ee355-af41-4905-8c24-a937a08418e5,c2,c4,3380,?,p2,
1769491319.268951,CREATED,efcbd1a7-cd85-4b7f-bbd4-68a7ad2fbdb8,9f52d583-fbd1-49c5-98e3-a9765e81c4d2,c2,c4,27,?,?,surb={'id': 'c9055b03-f2bf-4fc9-b808-5043376aac76', 'route': ['p1', 'e5', 'i12', 'x9', 'p2', 'c2']}
1769491319.3403153,RECEIVED,d1307457-e4cc-4e7c-96b1-c7cb08c832d7,12857971-29cb-4223-a3ac-949bbd7dd58a,c5,c2,27,p2,?,surb={'id': 'a36ae472-7f83-4242-a39a-34cf8634fde7', 'route': ['p2', 'e8', 'i11', 'x1', 'p2', 'c5']}
1769491319.3612945,RECEIVED,f95476a5-8bd2-40b7-9fbf-e730753cbd6b,805e8bcd-ec93-4acb-9689-8ca7500a17f8,c4,c2,26,p2,?,surb={'id': 'ad90ed23-b438-4440-9aea-dd7eba313f32', 'route': ['p2', 'e11', 'i4', 'x2', 'p1', 'c4']}
1769491319.4996428,SENT,1dd6eb6d-fb00-4a52-aeea-c1adc68bcbeb,0cd10044-56d6-4b43-9bc2-808a509bf5d5,c2,c4,3355,?,p2,
1769491319.4997993,CREATED,229b3c7c-9a68-4c76-b061-1fa3ed8eceb9,528b62e7-dd7b-4991-9aa5-07e204080141,c2,c4,26,?,?,surb={'id': '8f8c35ae-5e8f-4e6d-8513-4f445beff823', 'route': ['p1', 'e2', 'i1', 'x4', 'p2', 'c2']}
1769491319.6141722,SENT,262cc5e4-e957-43e9-9fc6-d229af7a30c7,ace23918-202c-435d-ab07-df2fec8d6670,c2,c4,3380,?,p2,
1769491319.614285,CREATED,3e972556-09cf-4074-a603-420d95271f44,9867c24a-57bb-4eae-adbd-7bcff6b9742b,c2,c4,25,?,?,surb={'id': '85b28597-e6bc-4f01-9afd-09341c13f315', 'route': ['p1', 'e3', 'i5', 'x9', 'p2', 'c2']}
1769491319.7579834,RECEIVED,3be3514b-2676-4847-ad2c-bbc8fb53e11f,49a2f206-24e0-489e-ab0b-3c7112a6a22f,c5,c2,26,p2,?,surb={'id': '31244312-481b-4d8d-bb33-d70a519a12f5', 'route': ['p2', 'e10', 'i2', 'x6', 'p2', 'c5']}
1769491319.7797127,RECEIVED,e0be678d-4502-4ec9-9a00-03fc67ce7be7,64e77e2f-97e6-481d-9103-754a4420ba05,c5,c2,27,p2,?,surb={'id': 'c4a3f116-994e-4871-8b0b-9016fc1e77b2', 'route': ['p2', 'e11', 'i12', 'x3', 'p2', 'c5']}
1769491319.9348447,SENT,d867d551-b6cd-4d7a-93bd-fa1b7ef7a274,5a48cb05-7489-49e5-a33a-b013ed473fb6,c2,c4,3359,?,p2,
1769491319.9349425,CREATED,cab32052-1ef3-4aba-9a33-26fa2d2722e9,380c211a-2693-4988-835e-c7aaa499e0b8,c2,c4,27,?,?,surb={'id': 'a2b2afb0-a6e8-42f4-be50-cf031fae2376', 'route': ['p1', 'e8', 'i4', 'x8', 'p2', 'c2']}
1769491320.0632226,SENT,eb4abe9d-9bf8-4eef-99d7-e0920f6b80d1,e24007eb-745f-4edc-a235-233ec0ef141a,c2,c4,3367,?,p2,
1769491320.063322,CREATED,0bd03c74-ffd6-4bb1-8123-63625ec37ef0,38a5e617-4caf-450e-b447-9fc924fdf709,c2,c4,27,?,?,surb={'id': '1f1dfa9a-c68f-4375-ab23-d9bd6e5395f2', 'route': ['p1', 'e1', 'i5', 'x5', 'p2', 'c2']}
1769491320.0817575,SENT,a99f463f-0c23-49ce-843a-fe600d2e5172,65d4cb88-8dec-41a1-9414-3e305ac89e10,c2,c4,3392,?,p2,
1769491320.0818563,CREATED,aaed5831-118a-4ce2-948b-85eb2c2174a2,a5bc1a8b-b7b8-4f1b-b904-d19329144997,c2,c4,27,?,?,surb={'id': '26481ea8-4432-4476-a066-99a2f541ca9d', 'route': ['p1', 'e4', 'i7', 'x12', 'p2', 'c2']}
1769491320.1402612,RECEIVED,476698d4-5118-4979-aa8d-f4904987e2ce,ce6795eb-7bcd-47d0-83ea-a06763f04d66,c3,c2,26,p2,?,surb={'id': '07c64330-b457-4786-931e-77a5d9babc69', 'route': ['p2', 'e7', 'i5', 'x8', 'p3', 'c3']}
1769491320.146822,RECEIVED,b35f63df-b725-4a47-987d-154afb25a205,eb81972e-aebb-42e0-b3ca-8ae36747fcc8,c3,c2,27,p2,?,surb={'id': '982e1dc2-3676-4959-96f4-bf2f83d2e8f1', 'route': ['p2', 'e5', 'i9', 'x2', 'p3', 'c3']}
1769491320.2231567,RECEIVED,a3d88936-346e-4a14-9bb9-982fccbfd5b8,6839c456-a6e9-4f22-8ae9-389d9ca5f1c6,c4,c2,27,p2,?,surb={'id': '5ecf3c8c-11be-456a-8a25-ad65649b9290', 'route': ['p2', 'e11', 'i12', 'x5', 'p1', 'c4']}
1769491320.2431617,RECEIVED,eb6689c0-e4f6-45f3-a82d-4472fc023879,e3b82a57-e6ee-420c-beee-3978fa7fdf3a,c4,c2,27,p2,?,surb={'id': '1077e873-9708-4281-ba99-8e6f62d7cb06', 'route': ['p2', 'e8', 'i7', 'x6', 'p1', 'c4']}
1769491320.2949526,RECEIVED,90dff435-4c4e-4d48-8494-6562156be089,014d77ec-c927-42d6-87a6-ab2a23e54fbe,c3,c2,26,p2,?,surb={'id': '311ba31f-3c87-4520-b5f8-22b3bdf39e80', 'route': ['p2', 'e10', 'i1', 'x2', 'p3', 'c3']}
1769491320.3876908,RECEIVED,05a984b0-2062-4bed-b3bc-c0993466cc48,34464f62-47fd-400a-98dd-9daa4dae23f1,c4,c2,27,p2,?,surb={'id': '0d2dd9ed-6169-4fae-8ea7-ca8e3d7f283e', 'route': ['p2', 'e11', 'i8', 'x7', 'p1', 'c4']}
1769491320.406204,RECEIVED,250ff667-b2ab-4353-9a7f-0fa688fd6c72,368041e5-d454-4298-aa18-17e9682e9ed8,c5,c2,27,p2,?,surb={'id': '1e0f75c4-1be5-4b12-aeca-cc7dde701a61', 'route': ['p2', 'e7', 'i7', 'x1', 'p2', 'c5']}
1769491320.4212215,RECEIVED,32f854a1-db08-49ad-b4de-b90080d06b27,e8e2f307-6962-4b47-9782-e50766e555a9,c4,c2,27,p2,?,surb={'id': '8288ed67-1ede-4a13-9214-517dd678afdc', 'route': ['p2', 'e10', 'i7', 'x1', 'p1', 'c4']}
1769491320.4217668,SENT,c7512fab-669d-466e-bc29-750ae5a79fc7,04530e39-18d6-464c-a718-a52b393ec553,c2,c4,3378,?,p2,
1769491320.4218163,CREATED,b828b977-4f03-4edd-99a7-564ede1c0608,2bc06c44-fb48-4653-a9bc-9fffcdae1197,c2,c4,26,?,?,surb={'id': '58a00b26-ef48-4d8e-8bd5-f9cf949249da', 'route': ['p1', 'e6', 'i11', 'x9', 'p2', 'c2']}
1769491320.4355338,RECEIVED,afdd7fab-bca8-4392-93a1-3b8aaf961b42,15fd09ee-10f5-4c0a-b916-1048d81a18e9,c3,c2,27,p2,?,surb={'id': 'd990497a-f9fd-4942-b885-bb038eb64908', 'route': ['p2', 'e3', 'i2', 'x11', 'p3', 'c3']}
1769491320.4488611,SENT,c1888e22-d2e1-47a9-a5a7-e998e263753b,8703c6bf-09cb-47e4-9993-e08083b51987,c2,c4,3368,?,p2,
1769491320.448913,CREATED,7260e887-48d9-4003-8050-52045bdb051f,cd1ebc6d-a147-431e-bdfc-55b037986502,c2,c4,26,?,?,surb={'id': 'acc253f8-dffc-4a5e-b85a-87a719095bc7', 'route': ['p1', 'e7', 'i5', 'x12', 'p2', 'c2']}
1769491320.4494045,RECEIVED,a88cf17e-3b6a-44fe-bb00-7be9cd6745b4,a33547e6-521e-464d-923c-7066242ec07d,c5,c2,27,p2,?,surb={'id': 'bb115bf9-2b3c-4926-b6d3-abbb8d1f5e9a', 'route': ['p2', 'e5', 'i3', 'x1', 'p2', 'c5']}
1769491320.455463,SENT,195531c4-9358-4cc2-81bd-4ccd88d78c99,795bc713-f0aa-49ce-8aff-b0d3686e948f,c2,c4,3379,?,p2,
1769491320.4555154,CREATED,1cd65653-15d6-4782-b848-f507ef0f148c,0851a73e-39bf-433c-8cfe-c358b3dcb207,c2,c4,27,?,?,surb={'id': '6340cc54-da38-4a33-874d-7d9f09c205f0', 'route': ['p1', 'e5', 'i2', 'x1', 'p2', 'c2']}
1769491320.5389194,SENT,af79b175-f322-49e5-99cf-b3e5402aa860,09012db3-c0f9-4e2b-8d97-0b675bbdd5c4,c2,c4,3374,?,p2,
1769491320.5390275,CREATED,29c7a572-c39c-438b-b48a-6263173f00e7,a56d2848-6e74-42d7-84a9-40ddcbf2c21a,c2,c4,26,?,?,surb={'id': '62a02e43-21eb-4764-aa67-5da767399890', 'route': ['p1', 'e11', 'i9', 'x6', 'p2', 'c2']}
1769491320.813798,RECEIVED,0bf18f8e-c0ca-42ad-b252-f3c0c35a4e9e,d81c4a03-8aef-4108-8c84-6e7811c47097,c3,c2,27,p2,?,surb={'id': '9dcc583b-d147-4ca3-afed-928cebbe92ee', 'route': ['p2', 'e1', 'i9', 'x2', 'p3', 'c3']}
1769491320.848021,SENT,714a8b6b-8721-4822-ba51-f28ba0131bd8,0876a7f5-8080-44f2-b163-007eadbbe13a,c2,c4,3366,?,p2,
1769491320.8481798,CREATED,836c2c94-8173-4aa0-955a-a067df411a0d,2b50c75e-5233-4db8-9565-4732b9b72587,c2,c4,27,?,?,surb={'id': 'ef84e5b2-2c04-49a7-a4d4-267523152fb7', 'route': ['p1', 'e6', 'i1', 'x1', 'p2', 'c2']}
1769491320.9077842,SENT,1c505df3-a016-426a-b5df-07180dbfde53,f875a523-dd3e-4a07-b2d4-0077e77af916,c2,c4,3381,?,p2,
1769491320.9079144,CREATED,5a7df5dc-2240-43a6-84c2-63ad8d10b98f,dcb7dce5-a5f8-46f1-b8de-f6772dfa3de1,c2,c4,26,?,?,surb={'id': '11f20716-acd6-42e9-9209-58c9ca5dcbd6', 'route': ['p1', 'e5', 'i8', 'x6', 'p2', 'c2']}
1769491320.956461,RECEIVED,bc4b3974-0e61-4348-99f9-9f22360ed0a1,45131a63-e72f-4724-8e78-3170ed1ec3a1,c5,c2,26,p2,?,surb={'id': '10c5d5b8-4b65-492d-a2fc-68c7659dead1', 'route': ['p2', 'e11', 'i7', 'x11', 'p2', 'c5']}
1769491320.9879403,RECEIVED,af904438-1c90-49ee-b791-3c7fb03fe3e2,bfcf8df7-81ef-49b5-9d3a-47839913dc3f,c4,c2,27,p2,?,surb={'id': '597915a7-e598-4512-b03f-2a5397fbe11b', 'route': ['p2', 'e12', 'i3', 'x4', 'p1', 'c4']}
1769491321.0309026,SENT,846fef1d-58b2-40c9-8529-7283eeaad09c,f8436c60-292e-4c9b-850d-03b08a1267b2,c2,c4,3387,?,p2,
1769491321.0310335,CREATED,1a082399-d671-4a56-b8d9-cded34fb4541,7777a67b-ef44-441c-9d9a-05249eb859cc,c2,c4,27,?,?,surb={'id': 'c8bec7c9-38a7-4eab-913c-f4f5fb5036ab', 'route': ['p1', 'e4', 'i1', 'x1', 'p2', 'c2']}
1769491321.0457754,RECEIVED,5edae8ee-cf57-45e4-add7-b764b4e53160,6b95968a-556f-4200-b24e-ecd423d00c23,c3,c2,26,p2,?,surb={'id': '66c467d2-ae9c-46f1-8c60-526668f404bc', 'route': ['p2', 'e1', 'i11', 'x5', 'p3', 'c3']}
1769491321.138226,SENT,16598e20-40a3-40a8-99a1-695120869271,25c513fd-be70-4643-814f-a8aea3447c29,c2,c4,3376,?,p2,
1769491321.1383724,CREATED,eb4c2aeb-70ba-4560-8a3a-fc8215a93a0c,410de129-4fa6-4ba5-9794-85d9406f51e4,c2,c4,27,?,?,surb={'id': '13c47ea4-fcde-43ad-b04a-a2147b54e5f1', 'route': ['p1', 'e11', 'i1', 'x1', 'p2', 'c2']}
1769491321.2021224,RECEIVED,dae19cf8-220b-489f-9f6d-022ab9cb34da,11d64d0b-7e0f-4ef8-be35-89db3f4037dc,c5,c2,26,p2,?,surb={'id': 'eca8266d-c311-4d55-8a66-18ec6fa5f333', 'route': ['p2', 'e1', 'i12', 'x5', 'p2', 'c5']}
1769491321.220326,RECEIVED,93154315-ade2-46f3-a152-85d41d10c5c4,b5b30858-e8b8-4c79-a093-55f0d69d73b4,c5,c2,26,p2,?,surb={'id': '8c36911c-e5b5-4d96-8e84-d8e01dc97bb6', 'route': ['p2', 'e7', 'i10', 'x3', 'p2', 'c5']}
1769491321.3762326,RECEIVED,d2c9902a-c77a-4669-ae4b-f51b3207a479,1057dc77-6240-46fe-8bb5-c03eabb6a5bb,c5,c2,27,p2,?,surb={'id': '2e13460a-826c-4819-a0cd-6fcffc9371bd', 'route': ['p2', 'e11', 'i3', 'x11', 'p2', 'c5']}
1769491321.3928363,RECEIVED,e27d9287-cd1e-4f60-a6ae-da43ed534c5b,5b4758b7-3f05-4aa1-af6b-4b2751066895,c5,c2,27,p2,?,surb={'id': '6ed1bfdf-3e25-46c4-8b11-333eaddd3311', 'route': ['p2', 'e3', 'i5', 'x1', 'p2', 'c5']}
1769491321.4035068,RECEIVED,d6bbbaec-fa54-4ec1-aa59-d35efe06959e,7e9a8e78-55cd-493e-aafd-68da103c68ce,c3,c2,26,p2,?,surb={'id': '45abb83a-9c9a-4b0b-9088-fdf2be9af16e', 'route': ['p2', 'e8', 'i6', 'x11', 'p3', 'c3']}
1769491321.4228625,RECEIVED,3d689c7f-4d7b-42f9-bbd3-2ede52e3981d,921b05c3-4fc1-4dfb-8938-8ac6bc950bbe,c4,c2,27,p2,?,surb={'id': '58eb0cc0-cd1a-4793-8445-65a26262760c', 'route': ['p2', 'e6', 'i1', 'x11', 'p1', 'c4']}
1769491321.4616427,RECEIVED,a14c9d00-2b60-4acb-836a-9a6349f0f44c,1107b61a-28c0-4e16-a62d-f5e770088367,c4,c2,27,p2,?,surb={'id': '42527e35-523e-49e7-bcca-5860ac4c482e', 'route': ['p2', 'e9', 'i11', 'x7', 'p1', 'c4']}
1769491321.4768543,RECEIVED,cc63d1b0-f9c1-44ed-bf29-5e9e06ed4473,29d281e6-04e2-4234-b9d4-55f47d091ee6,c3,c2,27,p2,?,surb={'id': 'a77afd57-dc89-44e1-9dbb-bd5609a19cf0', 'route': ['p2', 'e1', 'i2', 'x11', 'p3', 'c3']}
1769491321.5904667,RECEIVED,b6d38741-5a08-454f-aa14-07393a8fb6d3,941efc58-2963-475d-bc84-4cbd5195ad79,c5,c2,27,p2,?,surb={'id': 'e4568386-fcc0-4164-adf5-c388180ac202', 'route': ['p2', 'e1', 'i7', 'x2', 'p2', 'c5']}
1769491321.76646,RECEIVED,91d59519-9640-4652-addd-6d0645f2f646,7e128efc-de01-4d0b-9d57-133214a4cc1c,c4,c2,27,p2,?,surb={'id': 'ce136fad-3692-4d40-98a7-8793e1b2a674', 'route': ['p2', 'e6', 'i3', 'x9', 'p1', 'c4']}
1769491321.815301,RECEIVED,3e420920-77d7-4dd0-8bb2-322c63e1d1e1,bb726127-97f5-4387-9e9a-e2b415e7a532,c4,c2,27,p2,?,surb={'id': '475ad914-c0ea-46ac-813f-6939f88246e4', 'route': ['p2', 'e10', 'i3', 'x11', 'p1', 'c4']}
1769491321.8308434,RECEIVED,bf3660b0-0504-4db4-9057-11ded4798ab4,ce030e25-c8cb-4c8f-82c3-b14cc90fdfbb,c4,c2,27,p2,?,surb={'id': '27491312-ffb7-4dd2-82a6-6b3e5d5474ce', 'route': ['p2', 'e1', 'i10', 'x6', 'p1', 'c4']}
1769491321.9173145,RECEIVED,a88fc912-fa8f-4e30-a649-8fc5ed04bcbe,348cffd1-7c8b-4f7b-ab5d-ad102a157a0e,c4,c2,27,p2,?,surb={'id': '217f3efb-f22a-43e9-9925-96f920fb485a', 'route': ['p2', 'e8', 'i3', 'x6', 'p1', 'c4']}
1769491322.036773,RECEIVED,4812504e-0a67-4d96-9d51-81ed0b61c985,faab2595-e62a-4c7a-a52f-16bc9d3b49b7,c4,c2,26,p2,?,surb={'id': '5c20eac3-9318-4846-9c92-26f1076b165f', 'route': ['p2', 'e2', 'i12', 'x12', 'p1', 'c4']}
1769491322.1363451,RECEIVED,90e08b15-7d3b-4fbf-98ed-0e32fdebc6c0,8598d17d-11a1-4f48-9779-1b34d8ebfb58,c3,c2,27,p2,?,surb={'id': '1da802ce-4305-467b-90e1-4ecf3803c33b', 'route': ['p2', 'e12', 'i1', 'x2', 'p3', 'c3']}
1769491322.245849,SENT,2ada2474-6046-4e13-a262-5e5dabac9f7d,8e1f1734-4428-4c11-8d11-6c7abf4c052f,c2,c4,3359,?,p2,
1769491322.245995,CREATED,bec51895-7c03-4db8-ab48-22a2154dc6cc,30ac3cdd-5f65-40b3-8618-39f3604c45f0,c2,c4,27,?,?,surb={'id': '85c88afd-204d-4e12-a97e-0fdbf6900f19', 'route': ['p1', 'e4', 'i12', 'x11', 'p2', 'c2']}
1769491322.2742956,RECEIVED,06de1229-b6f7-4c62-b989-6f2a523acc6a,dae3e2f1-bfa6-427b-bab2-f7b60e26ff4f,c3,c2,27,p2,?,surb={'id': '59ff4ca6-9031-4a4a-8003-86363b606e0d', 'route': ['p2', 'e3', 'i5', 'x3', 'p3', 'c3']}
1769491322.530448,RECEIVED,4c71424d-680f-476a-9f8c-5102bc8421bc,58bca999-31c2-458d-b009-ec13bd9359e9,c5,c2,27,p2,?,surb={'id': 'e589f429-c88f-4243-a355-dad3be5e2663', 'route': ['p2', 'e5', 'i6', 'x10', 'p2', 'c5']}
1769491322.6000283,SENT,8bdb546f-5d7c-4c1c-89c5-894ee5d60e19,2d6228c6-a565-44e2-b86f-f52ea161d43a,c2,c4,3359,?,p2,
1769491322.6002038,CREATED,f578a757-aeac-495f-9043-2bb22a489a41,e37a5b1f-57b1-4a7b-b981-0392bc8c80e5,c2,c4,26,?,?,surb={'id': 'b7cdd1f2-028d-4d0c-a511-2cd778d35171', 'route': ['p1', 'e3', 'i8', 'x10', 'p2', 'c2']}
1769491322.6103404,RECEIVED,56156147-909d-4722-94c7-e6eb1306fa6c,cbeeeb1e-5de6-4487-aeb7-73c61f35267d,c5,c2,27,p2,?,surb={'id': '3013b12a-3595-4f0b-85bc-419e04e41582', 'route': ['p2', 'e12', 'i6', 'x12', 'p2', 'c5']}
1769491322.6243412,SENT,81a88806-6489-4619-9d79-261f0af3b887,b1129ab4-e895-4e61-860c-bbd916fa3ea7,c2,c4,3379,?,p2,
1769491322.624498,CREATED,babd2d28-183f-40f4-a9a1-d54b1b5873fa,dd2a116d-6114-46f0-bf90-72949cc74250,c2,c4,27,?,?,surb={'id': '4adbb66c-3b98-4b45-8358-059632a6dbd7', 'route': ['p1', 'e10', 'i7', 'x6', 'p2', 'c2']}
1769491322.7005548,RECEIVED,0b6592db-73ba-427e-9abc-fb16d97c8604,38df7919-1bf5-40aa-869d-675138b7a591,c5,c2,27,p2,?,surb={'id': '608bc5fa-2426-43b9-87ff-0bd036f36cc3', 'route': ['p2', 'e3', 'i4', 'x10', 'p2', 'c5']}
1769491322.812727,RECEIVED,c186213e-28ad-408c-b73d-eab4179edade,558e37dc-c8de-40fd-91e7-6d024b4e1283,c5,c2,26,p2,?,surb={'id': '6ccb290d-567e-4222-8598-42162565fd75', 'route': ['p2', 'e6', 'i3', 'x10', 'p2', 'c5']}
1769491322.879517,RECEIVED,d148db30-b68d-4257-9ae6-d05e0f693cdc,ca7758b1-efcc-45a4-8023-48f3412766c3,c3,c2,27,p2,?,surb={'id': 'b2270688-b382-40a8-a0f8-cc1d5a042b9d', 'route': ['p2', 'e1', 'i8', 'x4', 'p3', 'c3']}
1769491322.908765,RECEIVED,110887b0-1e29-47bd-a2f6-e97a2b159ad6,2df14a63-6173-4616-a70f-29898817d5fa,c5,c2,25,p2,?,surb={'id': 'd5a31bf4-017e-46af-bed7-15276f13e2a6', 'route': ['p2', 'e9', 'i5', 'x11', 'p2', 'c5']}
1769491322.9629047,RECEIVED,7e092ce2-3026-4a74-9d38-40771781d010,ce5e6e31-5ad1-4ba2-9644-e7408ed61b2a,c4,c2,27,p2,?,surb={'id': '16ad4822-5b42-4dcf-bed3-b6073256eba4', 'route': ['p2', 'e11', 'i1', 'x4', 'p1', 'c4']}
1769491323.0892951,SENT,ace542af-bd8e-4128-8692-1af284945916,9bae63ce-5f55-48b2-9336-68ec33721cea,c2,c4,3363,?,p2,
1769491323.0894256,CREATED,f3910e33-79f5-4854-b166-20b8bdcb7139,99777550-8cd6-4814-b5a6-b8e6191e938c,c2,c4,27,?,?,surb={'id': '2adc7567-20af-4bb3-a4b6-3ce34049f05e', 'route': ['p1', 'e4', 'i7', 'x1', 'p2', 'c2']}
1769491323.1065311,SENT,11c591d4-27e3-4316-8f27-9eeb1aa9cd62,bffe6268-1ab0-4bb4-ae60-4e4e940f531c,c2,c4,3376,?,p2,
1769491323.1068163,CREATED,72019440-94f1-4dee-963c-f23ea9e29706,24b86cc5-8a09-40f6-aeaa-9389faad02e1,c2,c4,27,?,?,surb={'id': '49ff6a4d-72c5-4a65-b7a8-45e01b31535b', 'route': ['p1', 'e2', 'i2', 'x6', 'p2', 'c2']}
1769491323.1524956,RECEIVED,9bd7f8a8-af66-40a4-ab36-c7620f7933d9,18ef8a98-9032-4b87-9321-05c61bb39f6f,c3,c2,27,p2,?,surb={'id': 'eaf02ab2-ac25-48a0-a796-a5267708ba23', 'route': ['p2', 'e3', 'i7', 'x8', 'p3', 'c3']}
1769491323.4755516,RECEIVED,043d6e0b-4edb-459c-be34-daa71e3bdb0e,1aec18be-ecd0-4827-b50f-9caa34701afe,c5,c2,27,p2,?,surb={'id': '58f96488-62a5-4c37-af4a-75fecf9c6590', 'route': ['p2', 'e12', 'i10', 'x7', 'p2', 'c5']}
1769491323.7751637,SENT,e9612fcf-45b9-4721-a898-e23a65e3d7a3,c2b3c3d9-4b63-4b07-a77b-ebc3a99a980e,c2,c4,3360,?,p2,
1769491323.7752738,CREATED,5ea441fa-501c-4181-8e54-134f3e5ba2a6,0aef57d3-41d5-44db-85c2-8740007abe7f,c2,c4,27,?,?,surb={'id': 'be82c370-1d56-408d-ab33-2b3f76fd83be', 'route': ['p1', 'e5', 'i8', 'x3', 'p2', 'c2']}
1769491323.80517,RECEIVED,82b0f646-361f-412f-80f5-3e83e27076ab,d9d5d3c9-7223-4eaf-b2e8-fff8ca062c64,c4,c2,27,p2,?,surb={'id': 'f303aeca-24e1-4057-8c7e-487f0e554ffb', 'route': ['p2', 'e8', 'i7', 'x12', 'p1', 'c4']}
1769491323.8997684,RECEIVED,e0755d9b-305c-4dd1-a3bd-114521c079a3,f8fc845b-db24-453a-bfb9-5dc038704267,c4,c2,27,p2,?,surb={'id': 'cfcc0232-868b-4279-aa40-a15932d2dea7', 'route': ['p2', 'e6', 'i3', 'x6', 'p1', 'c4']}
1769491323.9372044,RECEIVED,b3424caf-3b37-4470-9147-afffd7eeaaeb,33a0d16f-dbc7-45d5-a5fe-f39852853039,c4,c2,26,p2,?,surb={'id': 'd2bb1094-7af5-4c48-afdf-1c151b752ec4', 'route': ['p2', 'e9', 'i6', 'x3', 'p1', 'c4']}
1769491323.9612806,SENT,2c2607c9-ea34-4f0f-8768-a1e034947560,67fc3bf5-8216-44c7-a023-386a8bc0b0c3,c2,c4,3376,?,p2,
1769491323.9613764,CREATED,885be822-4f85-4219-88cc-4ea049912904,f6c00fb9-2ab8-406e-8a87-136b36cbeb93,c2,c4,27,?,?,surb={'id': '7c23ef02-97b0-483a-94dd-1cdf14d49a40', 'route': ['p1', 'e7', 'i9', 'x2', 'p2', 'c2']}
1769491324.0552535,RECEIVED,4ab98207-136c-4bc5-ba3e-949f22435d36,893bfd96-de30-45a6-85dd-49522a9ff0ea,c5,c2,27,p2,?,surb={'id': 'a330f5b5-a474-414c-aa82-3ce1156592c7', 'route': ['p2', 'e12', 'i12', 'x7', 'p2', 'c5']}
1769491324.0852592,RECEIVED,39c3b226-68c0-48be-a934-6e31528de748,4c06e302-36cd-4db6-8c92-bffabc46dce0,c3,c2,26,p2,?,surb={'id': 'af24d7c4-405a-4133-acab-70755e3483e6', 'route': ['p2', 'e11', 'i10', 'x3', 'p3', 'c3']}
1769491324.0871055,RECEIVED,058db338-e1bc-409c-bc3e-5b17e88b1ac5,d3aa53fc-1484-412e-8dbb-73ab36211c56,c3,c2,25,p2,?,surb={'id': '78911aec-d01c-45be-b5d9-9553b0165de4', 'route': ['p2', 'e5', 'i4', 'x4', 'p3', 'c3']}
1769491324.174683,SENT,729c97b3-f60c-46d3-a6a4-d154a6f9292b,71daa61e-9ac6-4a82-bd55-c2474a1619c9,c2,c4,3400,?,p2,
1769491324.1748245,CREATED,88d7ee8d-710c-4862-b9a5-5b274dec38a5,6497c5c3-14a1-41f6-9a72-3425ac29fe17,c2,c4,27,?,?,surb={'id': '98d7cd9e-1915-4850-ac4f-67355efd1830', 'route': ['p1', 'e1', 'i11', 'x9', 'p2', 'c2']}
1769491324.191372,RECEIVED,3f326ce2-c574-4216-9f32-555c8b2fadad,b01146f0-cb7d-4371-9917-f3e9694b547e,c4,c2,27,p2,?,surb={'id': '18e0a608-d68e-4116-8695-f16417002b28', 'route': ['p2', 'e2', 'i10', 'x12', 'p1', 'c4']}
