timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769735505.2206035,CREATED,ea1db94e-0050-4efc-8422-aac8ab881043,85055299-92da-4e5f-a0dc-5c5b0b1da909,c2,c3,27,?,?,surb={'id': '5b2daffc-22f8-4c45-bb55-1255c9574a03', 'route': ['p3', 'e6', 'i5', 'x2', 'p2', 'c2']}
1769735505.2600737,SENT,812caa8e-ae2b-4511-a13b-5917e46806c7,25a40ccd-ef4b-4592-a2f5-7513661987a0,c2,c3,3376,?,p2,
1769735505.2602315,CREATED,d32f9251-b237-4057-a238-f59245577309,8ba77d69-763b-40f6-9213-5baa55b95bea,c2,c3,27,?,?,surb={'id': '0ad90454-5b59-43ee-b099-b2ee9fc8e3a1', 'route': ['p3', 'e9', 'i5', 'x7', 'p2', 'c2']}
1769735505.5093338,SENT,1385c7ba-50a1-4d18-ae48-5254150c069c,251e436f-92da-4f74-978f-79f257490753,c2,c3,3380,?,p2,
1769735505.5094662,CREATED,652729ab-298f-415d-a8fc-ccee9bd414ca,341fb1a1-c947-43b5-bb31-2b476edcde4e,c2,c3,27,?,?,surb={'id': 'aeeed1cb-2d43-49e3-9866-706e2411d3c3', 'route': ['p3', 'e8', 'i10', 'x4', 'p2', 'c2']}
1769735505.794411,RECEIVED,9164eaa2-818d-4521-94cb-7a0ab9af1d80,21ece75e-f5ce-4d54-9e99-a4a19ee3c881,c3,c2,27,p2,?,surb={'id': '797a98ae-f9a7-4ea2-a82e-51e84f6f1953', 'route': ['p2', 'e12', 'i9', 'x8', 'p3', 'c3']}
1769735506.3673398,RECEIVED,b9fb6cd4-8606-4f75-8b10-26891acf01d6,1856a8bd-0665-4e7b-b136-6ac663fd9844,c3,c2,26,p2,?,surb={'id': '3a97100d-74e7-48b5-b886-d937ba59b3ae', 'route': ['p2', 'e12', 'i11', 'x6', 'p3', 'c3']}
1769735506.8047707,SENT,9385927e-8573-4c7e-a675-fd9e6b0bf609,ddccf52e-8b60-4d82-9000-02a83d53819e,c2,c3,3379,?,p2,
1769735506.8048968,CREATED,626bcafc-8b5d-4a9f-a524-5fa24383e575,ab630c44-a850-4f6d-824f-e93dbe7337a4,c2,c3,27,?,?,surb={'id': 'b086e2b6-d905-44d5-a641-3443f5a8f424', 'route': ['p3', 'e6', 'i8', 'x9', 'p2', 'c2']}
1769735506.8705623,SENT,e367bb8b-525b-490a-adc3-afed07a7a00b,2c17c74b-fb1d-4c01-8827-7b8478e3861a,c2,c3,3399,?,p2,
1769735506.870692,CREATED,a5b6e18e-99ab-43ef-8f85-30c7ee9ce905,b9cfc39c-12d7-42d6-afd8-2709db4dba08,c2,c3,27,?,?,surb={'id': 'bdbb7215-2937-4e8b-adad-280617887bea', 'route': ['p3', 'e4', 'i10', 'x11', 'p2', 'c2']}
1769735506.965814,SENT,2c7876f6-ce99-47ed-838c-eab5ed32da29,c34641dd-a6a5-40a3-bf75-e19d4a642500,c2,c3,3383,?,p2,
1769735506.9659357,CREATED,7073d491-2b94-47ad-a70c-8e9001808ead,5b26e5f7-1ba6-4d07-99e9-9b7b51ed94a2,c2,c3,27,?,?,surb={'id': 'db028d64-13f3-4448-9d98-90c5f781258a', 'route': ['p3', 'e12', 'i1', 'x6', 'p2', 'c2']}
1769735506.9828718,SENT,b2de070c-23a4-466c-a795-4e8782f4b22a,c2846431-c61b-43bd-92a9-5d0afb2e63a6,c2,c3,3393,?,p2,
1769735506.9830275,CREATED,ec9eb9a1-6b4b-429d-bcfe-b0b58c0d9efe,19ff4ea8-35e2-460b-bdc4-cf097648c884,c2,c3,27,?,?,surb={'id': '6fed1108-6420-4cfe-b02c-2326d706294a', 'route': ['p3', 'e12', 'i1', 'x5', 'p2', 'c2']}
1769735507.0597713,SENT,17319775-63e4-41e2-a86e-c0b647f07274,71ed3741-6a0f-44a4-894c-c44e1634688a,c2,c3,3384,?,p2,
1769735507.0599275,CREATED,547f7147-dbf0-4256-8268-4081054d499c,41b9e2e0-39b2-4a1d-8cd5-053281c747fa,c2,c3,27,?,?,surb={'id': 'f33c63de-6f1b-4c9f-b7c8-8d23519ee399', 'route': ['p3', 'e10', 'i7', 'x8', 'p2', 'c2']}
1769735507.1565619,SENT,5f20ec09-0a36-4b99-8b28-47644985ee64,50c93a0d-3a9f-4a28-ba50-6192f1d6e736,c2,c3,3381,?,p2,
1769735507.156694,CREATED,2f167b58-5c73-4675-9fdf-c55262c96f2a,640c1e69-8125-4a60-b6a2-2feb78eeebfc,c2,c3,27,?,?,surb={'id': '0eb19a50-820b-49c9-8f4f-db512e929fc8', 'route': ['p3', 'e1', 'i3', 'x4', 'p2', 'c2']}
1769735508.4196513,SENT,3d435301-99b5-42f4-a600-b1db069737a4,48ae7f2b-fabe-49fe-bab1-64f121cb5638,c2,c3,3372,?,p2,
1769735508.4198039,CREATED,9914f1ed-a335-4dc6-951e-44475e0bfa6c,b0e086f6-0f3d-4327-959a-c1184b84ece7,c2,c3,27,?,?,surb={'id': 'ed32ea24-a96e-4c04-aaf5-6a693be5c322', 'route': ['p3', 'e9', 'i5', 'x8', 'p2', 'c2']}
1769735508.4292185,SENT,5a77c096-8ec3-4789-a88e-ae5424ab85bb,65ade9c1-b808-4d45-a882-f1c069ceeaa0,c2,c3,3363,?,p2,
1769735508.429368,CREATED,afe70000-5fc4-4259-908b-2812faac66e3,1f8a3add-36da-47db-a546-38a34c7621f6,c2,c3,27,?,?,surb={'id': 'a39d048a-aa5d-4278-ba29-c3b696bfa2a1', 'route': ['p3', 'e7', 'i4', 'x1', 'p2', 'c2']}
1769735508.5803983,RECEIVED,4b91cf08-7eac-483c-a11c-0c97a32efdd8,d8467787-340a-4359-a4c7-b1147f877b50,c3,c2,27,p2,?,surb={'id': '1dd3d970-e287-4d63-a955-99db04bd10df', 'route': ['p2', 'e6', 'i4', 'x1', 'p3', 'c3']}
1769735508.6179485,SENT,1a5a037b-351c-453a-91c2-4fa250237ad8,3d8313ce-ba8b-4d0a-90ef-d1327ff1df19,c2,c3,3379,?,p2,
1769735508.6180255,CREATED,1b31f560-848e-4d11-ad37-d198ae519cc8,fda209d4-8cce-4161-84cb-3679151b18a9,c2,c3,26,?,?,surb={'id': 'f76e2c9c-42d4-48c7-938a-6ff821337324', 'route': ['p3', 'e3', 'i6', 'x6', 'p2', 'c2']}
1769735508.6282947,RECEIVED,099f8f42-8855-4420-a52a-1c146fa67fa7,eb11a4ff-c9be-472e-b2ac-f185fc91f650,c3,c2,27,p2,?,surb={'id': 'ae1e9a8f-8d59-4569-af8c-cd0eb59a8e49', 'route': ['p2', 'e3', 'i5', 'x5', 'p3', 'c3']}
1769735509.214556,RECEIVED,ed0f1c79-cee3-478a-a226-728c41248ea8,0615b36e-a7ef-43f7-bf62-e7ada7cc11c8,c3,c2,27,p2,?,surb={'id': 'ba8f5ced-c83f-4b05-91a5-35b82754d8b7', 'route': ['p2', 'e8', 'i9', 'x5', 'p3', 'c3']}
1769735509.2641444,RECEIVED,93acd064-96bd-425e-910d-2f6e376eee58,19f9332b-fe13-4ad9-acac-b936e1f5a12a,c3,c2,26,p2,?,surb={'id': 'cce4fbb1-b893-4fbd-92b1-71e88ab3c6a1', 'route': ['p2', 'e9', 'i11', 'x1', 'p3', 'c3']}
1769735509.4539578,SENT,03968865-cb66-4654-8e2f-de8bceb808e3,65878088-17f2-47d2-b36f-5394c82faf55,c2,c3,3383,?,p2,
1769735509.4541447,CREATED,7977ca5a-94f6-45f2-89b7-1fe5ceff9a5c,a7db208f-b7f1-4e6b-93ca-86dcd5a45687,c2,c3,27,?,?,surb={'id': '428d26c4-2ecc-4bb1-928e-d800f61f0755', 'route': ['p3', 'e3', 'i5', 'x1', 'p2', 'c2']}
1769735509.4940228,SENT,5c755436-bb3b-4eba-9c5f-0fe15f06eda2,5a0b5db5-a647-4d8f-929a-7ffac7b569a8,c2,c3,3347,?,p2,
1769735509.494269,CREATED,2c289d20-8ada-4113-9eff-cdb17e3f1fdc,c9c84a3b-c91d-4dd0-b770-767e3c8fba14,c2,c3,27,?,?,surb={'id': '1717b0ed-5113-4d97-a185-6bcb051896a2', 'route': ['p3', 'e5', 'i3', 'x12', 'p2', 'c2']}
1769735509.5100317,RECEIVED,f0690ed3-7346-4274-82af-a2d497b47cc4,6069685a-bc51-4975-bd48-85a26405a48a,c3,c2,27,p2,?,surb={'id': '726e937a-053b-4479-b12b-7bd0a7de2a5a', 'route': ['p2', 'e11', 'i4', 'x7', 'p3', 'c3']}
1769735509.5358155,SENT,6f81974c-41ab-4c16-8eb5-0a9d87e99a31,31dda174-5348-49e1-8054-f1d30d7202d7,c2,c3,3366,?,p2,
1769735509.5359821,CREATED,4ddea702-c881-4d4b-bc6c-259067358f01,2a2dc7cc-0428-4545-87dc-7ba1152c19cc,c2,c3,27,?,?,surb={'id': '2387e35a-6d1b-47bf-903c-c779b0539657', 'route': ['p3', 'e7', 'i7', 'x10', 'p2', 'c2']}
1769735509.5831683,SENT,aacfe96c-7a25-4226-b3d5-5d39d6cc92a0,c1b81d99-5a16-4635-a9d5-4a6edb513356,c2,c3,3392,?,p2,
1769735509.5833411,CREATED,6fcf970b-5640-428c-9f5d-5ee230ceda2b,09534140-1f71-416e-ae01-23cdb349a6c3,c2,c3,27,?,?,surb={'id': 'fe9d56fa-7a2d-4329-aa4f-16589898b744', 'route': ['p3', 'e1', 'i12', 'x2', 'p2', 'c2']}
1769735509.5873806,RECEIVED,4ea77bf5-0992-4757-8403-28a0b0801f15,5a743bf5-d5f1-4f58-b8a3-3484d1274b64,c3,c2,27,p2,?,surb={'id': '7b6c9bd1-c85f-4841-9d51-6f9fd6704908', 'route': ['p2', 'e9', 'i1', 'x3', 'p3', 'c3']}
1769735509.6783473,RECEIVED,d4902db3-e94c-4edc-8288-47be3b61c3d5,78cdc6ae-9b54-4a33-afd4-a1d705912043,c3,c2,27,p2,?,surb={'id': '7d9d3765-9364-4d69-9642-91226edfa10b', 'route': ['p2', 'e10', 'i11', 'x1', 'p3', 'c3']}
1769735509.9041083,RECEIVED,717cd3d1-8e52-40e2-aab1-7512e0e512eb,824f8b50-9cbf-4524-9f63-8694448b19db,c3,c2,26,p2,?,surb={'id': '59976b3e-c21e-43f6-a810-33c8d33e1842', 'route': ['p2', 'e8', 'i9', 'x12', 'p3', 'c3']}
1769735510.02456,SENT,35bc8132-e0ed-412c-b877-2daf0fd0d8f2,5576a698-ca10-46ec-95f6-362057d5dc52,c2,c3,3376,?,p2,
1769735510.0246565,CREATED,0e92cbdc-5497-4efb-831e-6e5570169594,bcdd2dad-e31a-4154-9bcf-505af67737df,c2,c3,27,?,?,surb={'id': '1eab57f8-4fc6-4d7f-a042-b4daf852368f', 'route': ['p3', 'e7', 'i12', 'x7', 'p2', 'c2']}
1769735510.092875,RECEIVED,be84d222-239d-4cab-b366-0c47d19430f8,93922ad9-016e-49dc-a305-b43cff7c8a2f,c3,c2,27,p2,?,surb={'id': 'b42e86cc-f8a5-4cdb-9551-7900b226da32', 'route': ['p2', 'e2', 'i1', 'x12', 'p3', 'c3']}
1769735510.1104279,SENT,fc7202ce-c516-4ddc-bfb6-a5e7fd111f12,1e08ac19-8a5a-49d4-a667-d03076b31022,c2,c3,3375,?,p2,
1769735510.1105301,CREATED,a1a38f3b-9c97-4193-8bc6-a07bde0ca451,debed859-930e-4c17-8a11-bee11db82a90,c2,c3,26,?,?,surb={'id': '09aec15d-aa44-47ce-838a-15b09431ad7e', 'route': ['p3', 'e3', 'i10', 'x6', 'p2', 'c2']}
1769735510.5099843,RECEIVED,0b62c7a8-b121-4c8e-8961-24e7e8cf7b73,d4e4e938-5b8a-4513-86fd-da6a8cc9c12e,c3,c2,27,p2,?,surb={'id': 'da3d6e6a-6c3a-4843-a3fd-5855d3395254', 'route': ['p2', 'e1', 'i10', 'x5', 'p3', 'c3']}
1769735510.684615,RECEIVED,9423d47c-245e-4f96-b07c-3878d7c98633,551eb7f8-ac83-46e3-9fd0-d6ce22f4e92a,c3,c2,27,p2,?,surb={'id': 'b1615023-0269-4862-a224-8292a847e852', 'route': ['p2', 'e3', 'i3', 'x8', 'p3', 'c3']}
1769735510.6878984,SENT,3c9d1737-cbf3-411f-89c3-90597bf8341c,3a75e1c8-82ac-4d82-b38a-302423dc0bda,c2,c3,3384,?,p2,
1769735510.688028,CREATED,a5fc05ff-5773-4b57-961e-f87814dee328,8101c696-2f6f-470f-a020-bb121c00a6bd,c2,c3,26,?,?,surb={'id': '1b2ee420-990b-4cf6-a651-50ef15751671', 'route': ['p3', 'e4', 'i2', 'x3', 'p2', 'c2']}
1769735510.8281536,SENT,7738e508-b9f0-4b81-a1fa-d3f239108b06,95f77bdd-b016-4a02-be0d-0a6093ab2ac0,c2,c3,3399,?,p2,
1769735510.8282864,CREATED,72c79acd-4537-4241-a002-9be794cc0037,cf3f9c0e-b18a-419d-bee9-55a335094ef0,c2,c3,27,?,?,surb={'id': 'b3cec783-6424-4aab-9116-141ab2f03b0b', 'route': ['p3', 'e10', 'i8', 'x5', 'p2', 'c2']}
1769735511.590664,RECEIVED,0b622fba-5187-4955-9792-d086a434c502,7b8e4260-835e-49e5-9739-6ea09334add7,c3,c2,27,p2,?,surb={'id': 'ea063ecb-7839-44d0-bb9e-935d7a0ae2b5', 'route': ['p2', 'e9', 'i4', 'x10', 'p3', 'c3']}
1769735511.8151686,RECEIVED,cbe6bbdc-43eb-4acb-8ae4-ea5fc469e210,0ba58651-7421-4d86-ac04-727ad51a7d4a,c3,c2,25,p2,?,surb={'id': '82a7a2c2-efb0-440f-af0e-91c2789051f5', 'route': ['p2', 'e2', 'i2', 'x7', 'p3', 'c3']}
1769735511.8382025,RECEIVED,02e24f3f-4e83-4e65-8a81-a72c57634be8,f887d0f1-45a6-4feb-bcf6-edf4b32ef606,c3,c2,27,p2,?,surb={'id': '5173b23b-9342-4e27-883a-a54b7411981b', 'route': ['p2', 'e6', 'i1', 'x7', 'p3', 'c3']}
1769735512.148745,SENT,f671cf21-8ba8-470c-bebe-2fe032da673a,c0a3bcc6-cf2c-4441-8c00-0c1d1fe07132,c2,c3,3381,?,p2,
1769735512.148868,CREATED,6135f75d-1cee-491e-a34f-111bfa452f35,260a2e6f-c44d-4a70-a566-34b0fb96c47e,c2,c3,27,?,?,surb={'id': '50c7a9c6-edb0-4c43-9607-9f795fe36187', 'route': ['p3', 'e8', 'i7', 'x7', 'p2', 'c2']}
1769735512.1949158,RECEIVED,3fdbb56c-1a93-4993-8cf5-c6d46fdfdb2e,134a2d6b-1287-4dd3-a241-25bfa01fa903,c3,c2,26,p2,?,surb={'id': 'f462b4fe-969c-4f38-a7a5-39efae18d577', 'route': ['p2', 'e2', 'i4', 'x12', 'p3', 'c3']}
1769735512.2723148,SENT,b2eb1aaa-5fef-4357-946a-16c3ae942e02,053f5852-8513-43ce-ada5-5961ffbcf0d8,c2,c3,3384,?,p2,
1769735512.272391,CREATED,c1d60b8c-5b78-4170-989b-3e360a29fb33,f0b349e8-4ba1-4a1c-8afc-417a322e4693,c2,c3,27,?,?,surb={'id': 'c8e87b31-c367-474c-a074-08f22c0622b8', 'route': ['p3', 'e10', 'i5', 'x9', 'p2', 'c2']}
1769735512.3355968,RECEIVED,21a7e3e4-274c-402c-9376-2fd6770affa0,f8542af2-78f3-4f4a-8979-e160c7f0d7c0,c3,c2,27,p2,?,surb={'id': '609cbe1c-5c84-4db9-a59d-0c12f34449e4', 'route': ['p2', 'e4', 'i12', 'x12', 'p3', 'c3']}
1769735512.4717894,RECEIVED,1ba7243c-9b4a-4e55-a1e0-bc1f6005f9d2,055d63c1-ce1b-4cbd-87ea-563311ad3561,c3,c2,26,p2,?,surb={'id': '6a3b2370-cd6f-4716-b219-8d0b64575b3c', 'route': ['p2', 'e1', 'i1', 'x12', 'p3', 'c3']}
1769735512.5090508,SENT,4c80229c-df0d-4228-ba3c-e55ef728f858,e839c7fe-284a-483b-917f-9ceb8aad6813,c2,c3,3389,?,p2,
1769735512.5091302,CREATED,5da4f3b1-ad5e-4c9b-90e9-48a3ae446164,6cafaa17-39d4-4c4f-972b-b0d008ae1299,c2,c3,27,?,?,surb={'id': '2b924189-39d4-4b3d-b402-f2398cbc3533', 'route': ['p3', 'e11', 'i10', 'x11', 'p2', 'c2']}
1769735512.5307662,SENT,67bc9eb6-c350-4c05-8e75-312114bcc4c8,268c2759-8a58-4f31-beaf-7fae079b8c61,c2,c3,3371,?,p2,
1769735512.5308416,CREATED,90c390a8-7c0e-4f6b-be19-545304626a0a,907b5286-dcb7-4090-88bd-0773e4f5b9d3,c2,c3,26,?,?,surb={'id': '2447fd25-95fa-42a9-9f9a-2e65e82e7400', 'route': ['p3', 'e7', 'i1', 'x12', 'p2', 'c2']}
1769735512.5943751,SENT,e62182cc-20e1-4104-b822-a6360381b231,7d08b633-f7d5-434c-a688-2d81f7917c6f,c2,c3,3360,?,p2,
1769735512.5944512,CREATED,734645ee-af41-48f9-99e4-3aa28ae30ea4,9665fd7d-dded-4427-bedb-c2eaaa24c551,c2,c3,27,?,?,surb={'id': 'e32b70f1-92d7-452e-8b1a-0ea038a315f5', 'route': ['p3', 'e2', 'i7', 'x7', 'p2', 'c2']}
1769735512.6529937,SENT,2a89f38a-04dc-4c9c-b179-633b66ff21ac,12adc3a2-7dcb-4e07-85ca-85588e1665f7,c2,c3,3376,?,p2,
1769735512.6530857,CREATED,55f83926-d942-446c-a8c6-33bd11e9f0de,0336b33a-b129-4c96-befe-63b50e737800,c2,c3,26,?,?,surb={'id': 'becdc225-8a91-46e7-819c-10ca1809fc03', 'route': ['p3', 'e8', 'i3', 'x4', 'p2', 'c2']}
1769735512.8200533,SENT,f35572d2-403d-41a2-a16b-362e1ab469e7,fdadd0ea-4332-4e66-96c0-f0b3824e7d8c,c2,c3,3371,?,p2,
1769735512.8201308,CREATED,7c7eca39-b398-4497-b489-4b0c5a0e2b8b,b0e873f6-201d-4097-aace-f1fdc978fe6e,c2,c3,26,?,?,surb={'id': 'af1df96b-5c9d-429e-955d-7dc6176a8a25', 'route': ['p3', 'e7', 'i3', 'x2', 'p2', 'c2']}
1769735512.8435988,RECEIVED,3221d6b9-0ed9-4c44-aeef-2b6bd7e60cff,cb204a65-c201-4d50-9fde-0809746daea2,c3,c2,26,p2,?,surb={'id': 'bbae0c5f-e382-4674-99a3-b61de2d24185', 'route': ['p2', 'e3', 'i5', 'x2', 'p3', 'c3']}
1769735512.951581,SENT,6e048f86-2420-4fd0-b275-d986bf268c9e,01f1a214-f498-4977-8bf9-26fc7799b25c,c2,c3,3375,?,p2,
1769735512.9516575,CREATED,fa525655-b640-4e5e-9c37-9cf8959cf085,7e4f4e2f-bfd3-4929-80be-3556f4f59dc8,c2,c3,27,?,?,surb={'id': '2137fc8f-f292-4bae-9068-de73bbd38917', 'route': ['p3', 'e1', 'i3', 'x4', 'p2', 'c2']}
1769735512.9820998,SENT,f8506cec-2094-44e3-a457-85a1081bf57c,5de935ae-16fa-46ec-9f13-9b298d04f3a9,c2,c3,3395,?,p2,
1769735512.982177,CREATED,7bceaf42-7da2-480a-a6d6-69c7f21e8197,6cb0c509-71bb-4d41-9987-e5720aecff0e,c2,c3,27,?,?,surb={'id': '2447d814-97f0-49ec-b91e-e333c6745f3e', 'route': ['p3', 'e5', 'i12', 'x11', 'p2', 'c2']}
1769735513.4680076,RECEIVED,d8cb9e47-d0fa-4bec-9bce-cc3dde9bef45,79e4c3a1-f35e-40a3-92cd-7e4c1709c30b,c3,c2,27,p2,?,surb={'id': '84165219-ed35-4d7c-ac3a-65c2916b6e2b', 'route': ['p2', 'e6', 'i3', 'x3', 'p3', 'c3']}
1769735514.2527971,SENT,468b105c-abba-4691-8a8f-6c6d8c0c5cbb,9fcab1e7-4c9f-4ce3-9982-e91922884a8e,c2,c3,3380,?,p2,
1769735514.2529354,CREATED,1a74ecf7-ef31-401c-b8dc-9fd0f5680538,e2b3b0e8-6023-48b7-bde3-59da1425b1a1,c2,c3,27,?,?,surb={'id': '63885b12-84e5-4112-8a94-ae4cdc90c434', 'route': ['p3', 'e1', 'i1', 'x8', 'p2', 'c2']}
1769735514.3645809,RECEIVED,17206fe6-dbee-4803-8f4f-c984e829f655,bbb5624a-4c2e-4a18-ae0b-487bc77fea19,c3,c2,27,p2,?,surb={'id': 'fee18739-cf97-422a-a4b3-62f4363605a4', 'route': ['p2', 'e6', 'i10', 'x5', 'p3', 'c3']}
1769735514.6768715,SENT,24170391-56b1-451a-af5d-f13c6abe63ce,ec0b53f4-706f-47d5-9149-ad32241c75fd,c2,c3,3388,?,p2,
1769735514.677017,CREATED,9d3a6f22-6ccd-4e64-9655-faa3c9173f25,d960f44a-94b6-4adf-9818-50e8d4398f70,c2,c3,27,?,?,surb={'id': '670e827c-0677-46cf-b36c-c96f96fa37f1', 'route': ['p3', 'e1', 'i10', 'x11', 'p2', 'c2']}
1769735514.842558,SENT,fe497494-1a8a-40aa-86ea-0cbcccec4889,e06032c5-c957-4f1e-9d7a-952657951dd8,c2,c3,3359,?,p2,
1769735514.842705,CREATED,69841b0c-c172-4789-8f18-1923e3e9b3ae,cbeb5751-f8d9-4d7d-b5e1-eada78a98d0b,c2,c3,27,?,?,surb={'id': 'd6510ec7-cbdb-43b8-92ee-392070daa114', 'route': ['p3', 'e5', 'i2', 'x10', 'p2', 'c2']}
1769735514.9105484,RECEIVED,1e0eb802-ea5a-459b-94d0-e885423a558b,b0a2e2cd-f37b-4317-b835-8be1635abe40,c3,c2,25,p2,?,surb={'id': '46b133bb-b308-42af-8aa2-239a16c5b8d2', 'route': ['p2', 'e5', 'i5', 'x7', 'p3', 'c3']}
1769735514.9434187,RECEIVED,1db31632-1d6a-4394-86ee-615e3b775267,630d927e-8edc-4e78-b459-bce05bb82dcf,c3,c2,26,p2,?,surb={'id': '410422c9-33d3-449d-b7a2-d5e3ab4e53d4', 'route': ['p2', 'e9', 'i12', 'x10', 'p3', 'c3']}
1769735515.1886294,SENT,fadf3ee7-2f58-4b23-ac7f-3d6a8afbb903,55705634-4d51-47c8-8295-f4bbbff0c4bf,c2,c3,3409,?,p2,
1769735515.1887777,CREATED,6ac28b0f-0433-4ea2-8f53-99879a961064,14419b8d-af76-4b82-806c-d3e1a5d035e8,c2,c3,27,?,?,surb={'id': '2f6cc944-aa09-45ba-a0ba-0539d0ec29c4', 'route': ['p3', 'e8', 'i2', 'x8', 'p2', 'c2']}
1769735515.4357355,SENT,73629d36-14c4-4a39-a1c9-51f7c9cc6c61,49d23b87-e024-475a-9ad8-e3e9aac749c5,c2,c3,3383,?,p2,
1769735515.4358666,CREATED,f2711219-8237-410f-8a44-6776fd5fd9d7,f2a64488-418b-4c6d-9095-569e2f1750c0,c2,c3,27,?,?,surb={'id': '7f1d6028-268d-4d9d-a464-bc4aec954262', 'route': ['p3', 'e5', 'i7', 'x9', 'p2', 'c2']}
1769735515.551653,SENT,193c1c08-8194-4616-902d-fc64e5d98169,90d33bca-451d-4c28-a39e-82c1afae92e5,c2,c3,3381,?,p2,
1769735515.551802,CREATED,6798c61f-1222-484e-80e7-20bafdd45a8e,b876dff1-e1fd-4276-8ea6-24c5bcfd1165,c2,c3,27,?,?,surb={'id': 'bfc62046-bc4a-4aea-bb14-414a5515c2be', 'route': ['p3', 'e8', 'i6', 'x1', 'p2', 'c2']}
1769735515.603615,SENT,5b20a205-e794-41b0-bd78-60a0e5283e50,800a0033-2c98-4192-a6bc-4c2b8fcc08af,c2,c3,3376,?,p2,
1769735515.603713,CREATED,4fde5adf-76c4-4e96-b9cd-faf2b8271950,dd78663b-da54-4e64-8262-238ce38c03ab,c2,c3,27,?,?,surb={'id': '31a94130-8738-4095-9665-7c5d2b789398', 'route': ['p3', 'e1', 'i5', 'x3', 'p2', 'c2']}
1769735516.378509,RECEIVED,b360d79e-7a50-4830-b2b6-3500d99ed8e2,8c590672-cb21-4183-ac19-33347ab0f8c0,c3,c2,27,p2,?,surb={'id': 'e5c97bfb-162c-479b-b364-72bec3bdc011', 'route': ['p2', 'e11', 'i11', 'x10', 'p3', 'c3']}
1769735516.5391805,RECEIVED,a27c3b4e-8df1-4806-971a-b3ad29797f67,17ac16f9-b5f5-4b86-b542-f54bd364a440,c3,c2,27,p2,?,surb={'id': '56de03a7-8cf7-497e-a351-c4f270e17b51', 'route': ['p2', 'e2', 'i9', 'x9', 'p3', 'c3']}
1769735516.6785703,SENT,00d6e1cc-69a3-470e-a75d-016fbe072fe0,913c2e35-a3ae-4ab5-beac-9e64d6cdc019,c2,c3,3383,?,p2,
1769735516.6787188,CREATED,03342b0d-f3f0-4cbe-b979-6143cf8f1783,4705112c-6784-48dc-97e9-937a1f9675aa,c2,c3,27,?,?,surb={'id': '9275a814-fce7-4d55-bb16-7ab8bfe9993a', 'route': ['p3', 'e5', 'i5', 'x8', 'p2', 'c2']}
1769735516.8008945,SENT,1e281430-0e4e-436e-ade2-ca12b877f217,15a0be23-2d80-41b6-ba77-89e4ffd330fe,c2,c3,3364,?,p2,
1769735516.8010685,CREATED,8f4cb83f-ba00-40c7-9058-b9452b1d64fd,0fa3f6a6-e2a5-43fa-962e-1c65e845ba9f,c2,c3,27,?,?,surb={'id': 'b8bc3b7c-60ea-4413-84ea-0a69160b0eb0', 'route': ['p3', 'e7', 'i10', 'x5', 'p2', 'c2']}
1769735516.9728389,SENT,6bf00a60-5eed-4af1-acf3-a5b7640bcc47,a70986f1-3064-4bdc-b66f-bb911b83bef3,c2,c3,3384,?,p2,
1769735516.9730082,CREATED,aad60fc6-ef9b-42ee-9785-a6fbad69dc2f,342ac498-3bec-4408-8ad4-914a55656bce,c2,c3,27,?,?,surb={'id': '6f21e8a5-82eb-4bc9-883b-66b6fbe54203', 'route': ['p3', 'e8', 'i6', 'x4', 'p2', 'c2']}
1769735516.9878888,SENT,15888e18-8912-41d0-963a-a37edc899e64,f27230d9-f818-4aec-80f8-d99ebe406eac,c2,c3,3397,?,p2,
1769735516.988015,CREATED,bbbc3c14-6f4e-4a56-a1a2-0250a92a9a53,46634d10-0e4f-4209-9b99-a6a69ae9b9d5,c2,c3,27,?,?,surb={'id': 'acb03204-94d7-4da2-a4a9-16ad1c55e963', 'route': ['p3', 'e1', 'i2', 'x10', 'p2', 'c2']}
1769735517.128424,SENT,745f1357-b86e-4c30-a072-b6ffbb68a98a,ad66b997-4605-42f8-84dc-9efb706fa0a7,c2,c3,3379,?,p2,
1769735517.1285706,CREATED,9531e0ea-330f-44d2-9f46-1ac1520a97dc,772d177d-1faa-4e4a-8df3-4e0f7684adfe,c2,c3,27,?,?,surb={'id': 'b9e38ed4-f934-4a54-86aa-fc4aa0645ba8', 'route': ['p3', 'e12', 'i5', 'x7', 'p2', 'c2']}
1769735517.6292677,SENT,19006db0-e222-4b08-8ce5-e5023b572e52,8128ff0f-2764-4029-9c95-4467a858efba,c2,c3,3360,?,p2,
1769735517.629368,CREATED,e4dfdca6-2e39-4f57-b19c-1cc1d6f785f5,da001395-7893-471e-8f7a-76f0b20a1137,c2,c3,26,?,?,surb={'id': '339aa31a-16a6-417d-a011-a03024da8d7f', 'route': ['p3', 'e4', 'i9', 'x6', 'p2', 'c2']}
1769735517.7358165,RECEIVED,81eb12a1-4e6c-4d2e-a394-c4645b0971ce,7f07e5e5-bfbe-41db-8d45-5ebefff62910,c3,c2,26,p2,?,surb={'id': 'd6eb3bfa-1575-41a7-b3c4-2810252e1dc9', 'route': ['p2', 'e7', 'i1', 'x3', 'p3', 'c3']}
