timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769472872.7532868,SENT,56fbb9b5-e2f9-46b1-94cb-7acf07a2976b,7274ca5b-e80d-419b-8447-02a6ce58925d,c4,DROP,2016,?,p1,
1769472872.753428,CREATED,cf8d97f9-bd58-4bba-95cb-0cfb9db47757,91928d3f-2170-4f76-9e32-015b649a4243,c4,DROP,26,?,?,
1769472873.3740196,SENT,567b20a3-7b49-42ba-af39-f2ac3aa5747a,77031b37-b58d-4b51-9c6a-bdd53f264440,c4,c3,3376,?,p1,
1769472873.3741903,CREATED,009b393f-53a5-4dc5-bcac-9e9da0d4e325,0b8e7b6a-a909-4552-b69b-ce52f5a523ce,c4,c3,27,?,?,surb={'id': 'f2832fc0-1ac1-4a6d-b914-e4cf28a9c19a', 'route': ['p3', 'e1', 'i12', 'x6', 'p1', 'c4']}
1769472887.776337,SENT,8433f52b-335a-47bd-907f-8df02b6a5325,c2fdc516-7fa3-434a-9b72-5ff06f01a785,c4,c3,3400,?,p1,
1769472887.7777913,CREATED,bb03202d-b872-4960-b5a4-8a39075267ae,4634c2a5-d519-4e3b-b235-1708763c04bd,c4,c3,27,?,?,surb={'id': '05c0084a-16e6-4075-9f78-544e2b355cbd', 'route': ['p3', 'e12', 'i7', 'x4', 'p1', 'c4']}
1769472887.822884,SENT,57a0c3e4-cd2d-45f1-a493-998961762ee6,dd656fc6-bdc8-4844-94c1-de98d4e475d1,c4,c3,3396,?,p1,
1769472887.8230364,CREATED,48a891f8-ebc6-4627-bfab-dbb1dddefcfc,15772549-6bbe-49c2-832f-3e8522770822,c4,c3,27,?,?,surb={'id': '2b43642e-e37b-4dae-a095-1443f8c74f13', 'route': ['p3', 'e3', 'i7', 'x6', 'p1', 'c4']}
1769472888.5144162,RECEIVED,2ecc97a0-56dd-4c7f-a6ec-22a4404af441,c8cb0e94-1cdf-4942-86ef-ebe33d409cb9,c3,c4,26,p1,?,surb={'id': '42947027-a7be-45ee-8859-883c9791b002', 'route': ['p1', 'e3', 'i6', 'x8', 'p3', 'c3']}
1769472888.6187093,RECEIVED,abd2b277-1c77-4f4a-a842-b4f039d0dae3,93c4a271-45a5-493d-9f60-ca78ecfe2f6a,c3,c4,26,p1,?,surb={'id': 'd233cae8-eda8-480c-8f8d-0775d5dcb3a9', 'route': ['p1', 'e1', 'i3', 'x11', 'p3', 'c3']}
1769472888.6221886,RECEIVED,11ae0654-b2e1-4adf-be11-fe5ad712e154,8ce083b6-2f61-425b-85e2-089e4d5ffbc3,c3,c4,27,p1,?,surb={'id': 'aa22df98-cf7e-4aa7-b096-e926187e25d1', 'route': ['p1', 'e10', 'i7', 'x2', 'p3', 'c3']}
1769472888.925627,SENT,6ae4a46b-eaf9-4982-829a-c3dc7305da44,a7851777-9a0b-4ab9-ab2c-85c87d4cbf9c,c4,c3,3401,?,p1,
1769472888.9273782,CREATED,c27e903c-a577-4b9a-9f03-74c29acbd2a6,2142cf8d-17b4-4dea-ab44-44d05d2f6960,c4,c3,27,?,?,surb={'id': 'd53d7a73-c576-4d27-9b96-8e34ad04501a', 'route': ['p3', 'e8', 'i5', 'x8', 'p1', 'c4']}
1769472889.350638,RECEIVED,c7104b72-84d9-4afe-a886-9c13e649eb79,af3fc20a-b7bf-49b0-9f27-f855dba31463,c3,c4,26,p1,?,surb={'id': 'bcde1860-44ec-4325-8779-80be1ed094a4', 'route': ['p1', 'e5', 'i10', 'x6', 'p3', 'c3']}
1769472889.3642366,SENT,5d918d26-8c4a-4790-b383-e233a97fa979,ec75f070-5815-4f9b-9181-c552734071e4,c4,c3,3396,?,p1,
1769472889.3643913,CREATED,b1a1b889-7eb6-4b88-bbb9-120f8a5041b2,9e210015-d25b-4aa8-adc8-19b5219faa69,c4,c3,27,?,?,surb={'id': 'cdc57877-ddb6-4b28-9e31-576cb3d89d86', 'route': ['p3', 'e8', 'i3', 'x11', 'p1', 'c4']}
1769472889.5093338,RECEIVED,35e45dd1-539d-4565-b0f5-74af69f2fe46,bc45f4b4-9bd7-4600-9259-67c262856e90,c3,c4,26,p1,?,surb={'id': 'aed75328-d977-41f2-869f-9b056d2106e8', 'route': ['p1', 'e11', 'i3', 'x8', 'p3', 'c3']}
1769472889.750392,RECEIVED,eeef7a84-7115-4c4f-bf2d-274f1b1a3408,32c09941-d957-4d5b-abec-4b5e1a324934,c3,c4,26,p1,?,surb={'id': 'a842f99b-a414-4cb7-a657-2d7aa13fcd69', 'route': ['p1', 'e5', 'i8', 'x10', 'p3', 'c3']}
1769472889.9382854,RECEIVED,cadab40b-7a0e-40ff-8c08-0739fb19987a,cdd1aa3f-bfc8-4bef-aa7f-a1affe6311a9,c3,c4,27,p1,?,surb={'id': '60b1995e-1077-4cf8-813a-34ed1baff37e', 'route': ['p1', 'e8', 'i3', 'x4', 'p3', 'c3']}
1769472890.0543432,RECEIVED,d4203795-ba29-469f-81b9-5ab7061d97be,9bb4137a-1d9a-4cf3-bc00-877669edf0fd,c3,c4,27,p1,?,surb={'id': '2afa8d7b-c327-4ff6-bf13-098a8674f224', 'route': ['p1', 'e5', 'i2', 'x12', 'p3', 'c3']}
1769472890.1085844,SENT,dc985cac-2be2-428f-bd98-76c5ac5f3e3d,5d0738a0-d0b1-47a0-a6b3-561a808becec,c4,c3,3375,?,p1,
1769472890.108736,CREATED,9be56a67-21f8-4098-bcf1-35becb3b0a29,2e1ef37a-084c-42e9-b2c4-44976916da15,c4,c3,27,?,?,surb={'id': '0adcb688-61ce-444e-8726-275dc369a113', 'route': ['p3', 'e10', 'i5', 'x2', 'p1', 'c4']}
1769472890.2003481,SENT,cfde0263-929e-4575-8856-fd8b45afa967,2c9794f1-2c09-4b38-8ae7-6b1f6be6cd78,c4,c3,3372,?,p1,
1769472890.2004974,CREATED,e5be7009-1bef-47a5-a2b4-b4ade7d1c562,2d7360bd-5203-49d4-a274-e07d686eb5ac,c4,c3,27,?,?,surb={'id': 'be7d28b4-195a-41c3-8608-aae91dafde10', 'route': ['p3', 'e8', 'i3', 'x2', 'p1', 'c4']}
1769472890.609354,RECEIVED,f7c98ff6-b658-421c-9aab-05cb8185c1bb,2bf67e84-ad1d-4e0a-a4fa-ccb2683547bf,c3,c4,27,p1,?,surb={'id': '859296cf-d555-49f3-b477-1dbaae57435e', 'route': ['p1', 'e12', 'i12', 'x2', 'p3', 'c3']}
1769472891.693182,RECEIVED,aeb79155-3c2d-4408-abb6-af845dea04b2,95ecc407-8388-4899-861f-f76ada1b3ab6,c3,c4,27,p1,?,surb={'id': 'e96e0b5c-21be-4bc7-8d69-5d9c31af439e', 'route': ['p1', 'e12', 'i7', 'x7', 'p3', 'c3']}
1769472891.7755787,RECEIVED,da26bd29-4481-4f66-83bb-645d82532e5c,7ae75d02-5588-4adb-9317-78c022437815,c3,c4,27,p1,?,surb={'id': '3c296fd5-b942-4eb0-abe7-81486234633c', 'route': ['p1', 'e8', 'i9', 'x11', 'p3', 'c3']}
1769472891.7894447,RECEIVED,b22a027e-61f2-4c1c-9080-27f20667bcfc,9134f396-2647-4372-80a5-86661a602210,c3,c4,27,p1,?,surb={'id': '35b6d72a-4a31-4e19-a960-c7cec9b215f2', 'route': ['p1', 'e8', 'i11', 'x6', 'p3', 'c3']}
1769472891.8035066,RECEIVED,8aab00fa-ad09-4517-9978-0017e0cbba9b,abe94b98-774d-4c5b-819e-a3a1e15d4889,c3,c4,27,p1,?,surb={'id': '734a5a3b-8efa-4265-bac3-168d4fa782d6', 'route': ['p1', 'e7', 'i11', 'x4', 'p3', 'c3']}
1769472891.9241533,RECEIVED,170c7811-adfa-4aa3-931f-120bb7a338b6,5664beb3-5f21-4fed-906e-2106f9485789,c3,c4,27,p1,?,surb={'id': 'f490e988-66da-42eb-a936-bbbf2aee29ba', 'route': ['p1', 'e11', 'i10', 'x4', 'p3', 'c3']}
1769472892.7305818,RECEIVED,14f48c96-02cb-4a65-b888-71722747f8f1,7265a6ee-c669-4bfe-8cc9-186893def83c,c3,c4,27,p1,?,surb={'id': '476e6746-3296-4332-9e10-44a21325db35', 'route': ['p1', 'e8', 'i4', 'x5', 'p3', 'c3']}
1769472892.8988936,SENT,632a84b7-12f3-45c5-8a82-4046c288a9ef,245ab3e6-f93d-4524-a02b-09c7fd92fe28,c4,c3,3364,?,p1,
1769472892.8990452,CREATED,fe92591f-c031-4d67-a93a-726e3de529af,b88e9e8e-3db9-45bc-9ed0-c894e68c4690,c4,c3,27,?,?,surb={'id': '62ede625-2a90-4dbf-8342-c07e8ab7ae3b', 'route': ['p3', 'e1', 'i7', 'x10', 'p1', 'c4']}
1769472893.4047394,SENT,16e644b6-4f2a-4ab1-bdb2-6603dce3dc34,8bbc5a8c-9cac-4c29-9a97-22752b324477,c4,c3,3371,?,p1,
1769472893.4048932,CREATED,6fd1414b-18b7-4c0b-be2d-2861f5c0bd61,7fefabfa-55e6-4b4a-a1b8-18dc0943bf53,c4,c3,26,?,?,surb={'id': 'd2998c19-8148-4edd-ab69-ee63ee6b1102', 'route': ['p3', 'e1', 'i6', 'x4', 'p1', 'c4']}
1769472893.5704877,SENT,a70181c2-724d-4fea-b537-a02c6508be2f,44fbfbd1-f6bd-466a-a4ef-09f2d04d6300,c4,c3,3371,?,p1,
1769472893.5706325,CREATED,45003304-1683-4714-b723-7d05eea572d2,1e2b9f8d-94b7-4b1b-8d0b-f9bca997c9ca,c4,c3,27,?,?,surb={'id': '2b812cdf-8240-4292-bf68-671e9420e322', 'route': ['p3', 'e7', 'i11', 'x4', 'p1', 'c4']}
1769472893.5930965,RECEIVED,00f718c7-b20b-4963-ba05-ad1ff89b0000,8027766f-6187-43e3-a95c-1cc39a721ea8,c3,c4,27,p1,?,surb={'id': '7d3522ad-ae2b-4546-8dff-e31dbac2c445', 'route': ['p1', 'e10', 'i10', 'x7', 'p3', 'c3']}
1769472893.8191805,RECEIVED,9f6af3c7-3c11-4da7-8337-5e0211412c89,0d666690-1bd7-4f9f-8a4d-004f1482c592,c3,c4,27,p1,?,surb={'id': '7509868a-8701-497f-ad31-633c917fcd3c', 'route': ['p1', 'e4', 'i12', 'x7', 'p3', 'c3']}
1769472894.0333486,RECEIVED,804dbb3d-6651-4717-a0c2-3c46733c0b4e,0bcb1791-c08a-4317-9c1e-63a223777738,c3,c4,26,p1,?,surb={'id': '9a91a523-de8b-4906-ac86-3ce2acd0dc0c', 'route': ['p1', 'e8', 'i12', 'x3', 'p3', 'c3']}
1769472894.075887,SENT,8222b137-fd4b-47d7-8c77-4cb7e21f0b9c,97b4f36e-f8f3-4e1b-a247-a7d8dc85365e,c4,c3,3381,?,p1,
1769472894.0760384,CREATED,1a3adea5-3688-4bd9-9039-675990727383,8412f0b8-6672-4f08-81c0-9b4e3da4b655,c4,c3,27,?,?,surb={'id': '1ef1c619-d922-492b-8d3e-dd400afa14ff', 'route': ['p3', 'e5', 'i9', 'x10', 'p1', 'c4']}
1769472894.2640862,SENT,ff9591af-d290-4613-b1f6-3c563d76759d,6fcaf22b-0a3c-4732-951c-458728e9e093,c4,c3,3392,?,p1,
1769472894.2642395,CREATED,cc52a5bd-799d-45da-bef7-1728c57de0cd,c6a84391-f200-4ddb-b7b0-16a39e8add38,c4,c3,26,?,?,surb={'id': 'c1457af3-a8f7-47cb-8974-b83746a25874', 'route': ['p3', 'e10', 'i12', 'x3', 'p1', 'c4']}
1769472894.2980247,RECEIVED,d0ce09b9-7396-4b1a-a921-0784eb142c7c,bb793471-55a2-4bae-a484-e111983d9faf,c3,c4,26,p1,?,surb={'id': '097bff53-c327-4adb-bc43-dd6e6c1a5f55', 'route': ['p1', 'e5', 'i6', 'x3', 'p3', 'c3']}
1769472894.3012989,SENT,db01226b-124e-4e0f-9014-2da8e85d6501,a1df28c6-170b-495a-b9cf-27be1eebc8e2,c4,c3,3404,?,p1,
1769472894.3014495,CREATED,dd4016b3-3611-413e-a1a7-b30b7464772b,d59f6da6-babd-459a-b010-ab56e41dd7a8,c4,c3,27,?,?,surb={'id': '75596fdf-49c9-4566-b9d1-603d7794bb4a', 'route': ['p3', 'e12', 'i12', 'x4', 'p1', 'c4']}
1769472894.6786504,RECEIVED,ce9b3561-8def-4962-afc0-a6b04657c22c,4833cf6f-4c2a-46a2-8460-19dde73eec34,c3,c4,27,p1,?,surb={'id': '6d3b27c0-b565-4cfd-a061-417992e4e8ba', 'route': ['p1', 'e2', 'i7', 'x6', 'p3', 'c3']}
1769472895.034228,RECEIVED,a02039bf-ea39-42d8-a175-aa42ecd54f93,4c52b583-98f2-4bb6-a0a5-d14db1a01271,c3,c4,27,p1,?,surb={'id': '5beff982-f355-4d27-a4ba-52e074497a75', 'route': ['p1', 'e1', 'i2', 'x11', 'p3', 'c3']}
1769472895.0412009,RECEIVED,67b206d0-0f72-4a8f-9941-9d1f7f7a9ed2,62c1d1f9-fee3-4d0b-97f0-e2a2d6056493,c3,c4,27,p1,?,surb={'id': 'cb8fb164-55b6-488d-9b7d-d6a32248951a', 'route': ['p1', 'e9', 'i6', 'x4', 'p3', 'c3']}
1769472895.0751917,RECEIVED,11eeef17-39a3-403b-a06f-eb1f90408f71,f3ff304f-7bf1-46ba-b551-139513901ca6,c3,c4,25,p1,?,surb={'id': '31afaba0-419d-4960-813e-52fc5875be65', 'route': ['p1', 'e7', 'i1', 'x5', 'p3', 'c3']}
1769472895.5659187,RECEIVED,92e122d1-d8d5-4cae-92bc-2013c457603d,bb5863c7-80f1-4d03-b469-8faff1a5a684,c3,c4,27,p1,?,surb={'id': '47fcc4a8-ded4-4e5d-b9ce-b1e5290f93c9', 'route': ['p1', 'e3', 'i6', 'x11', 'p3', 'c3']}
1769472895.685311,SENT,ae6834e1-f879-43e8-990c-0eea8402a040,f98b5636-28ad-4543-aaa1-e0e089a165a7,c4,c3,3400,?,p1,
1769472895.6854393,CREATED,d6435ff7-f4d3-4175-835c-ce5b73534c19,a4b0486f-f5ad-4c0c-8908-c1ead4040176,c4,c3,26,?,?,surb={'id': '2e22edaa-ecd8-4759-9234-f667ff2a860f', 'route': ['p3', 'e12', 'i8', 'x2', 'p1', 'c4']}
1769472895.9481995,RECEIVED,9dd3f887-8345-4976-98a5-e2040fefd427,370daf0d-71ee-4e9e-a8b9-317e21fa5448,c3,c4,27,p1,?,surb={'id': '0673c7c0-59c1-41cf-9b0d-68227e190ad6', 'route': ['p1', 'e8', 'i8', 'x6', 'p3', 'c3']}
1769472896.0562491,RECEIVED,1266f3ff-6aee-45ee-8412-7872bd43997c,52ff6389-a733-4fee-9c5b-fea1181fc0f6,c3,c4,25,p1,?,surb={'id': '48c056e2-acbc-40b2-814f-205e8c076a63', 'route': ['p1', 'e4', 'i7', 'x1', 'p3', 'c3']}
1769472896.2021537,SENT,7ba9d0f3-6354-409b-86b1-2d8435222ef2,a2157fd7-a687-40ef-b680-422ac066ea8f,c4,c3,3369,?,p1,
1769472896.2031047,CREATED,5a641fa6-6691-4385-819e-905e4ad1c9be,3fe1eea6-6728-4080-9704-db094ffce459,c4,c3,26,?,?,surb={'id': 'ec6396e3-500b-4867-8e4d-38f9d43af1ff', 'route': ['p3', 'e2', 'i9', 'x8', 'p1', 'c4']}
1769472896.206016,RECEIVED,d1c19a85-8fb2-41f5-8e98-b10f79148f58,28a87695-b818-43d4-966b-0847b41ffb7c,c3,c4,27,p1,?,surb={'id': '2cbf04f2-ea18-43a0-9ae5-08ce9e45cce6', 'route': ['p1', 'e4', 'i8', 'x9', 'p3', 'c3']}
1769472896.2665527,SENT,d51592c3-5b85-4474-9b3e-6cf8b956d04c,75d52ac0-b57e-44a8-aecb-f3d42e6b9fba,c4,c3,3379,?,p1,
1769472896.2667024,CREATED,0a54ad71-668a-4317-996b-80ee410625be,cb89c0f9-b97a-43f3-96b4-06deda6de3f7,c4,c3,26,?,?,surb={'id': 'ccb14cb3-4dd7-4002-9f4a-03672c6b8c1c', 'route': ['p3', 'e1', 'i6', 'x5', 'p1', 'c4']}
1769472896.2794244,SENT,d3ae9d88-f2b7-4b6c-a7a1-4ede9771b9e0,88840ef9-d1ff-44d4-a66a-a68ce73fd912,c4,c3,3389,?,p1,
1769472896.2796004,CREATED,c723b8ad-5a26-48f2-9fe1-b300a6fe0052,b3397c1a-14e4-4f7a-bf1d-8fc1b358bd28,c4,c3,27,?,?,surb={'id': '496252bd-6f57-4a2f-8333-3f295ca74307', 'route': ['p3', 'e6', 'i3', 'x11', 'p1', 'c4']}
1769472896.4891465,SENT,301613f1-2f31-411f-ab7a-ced821678d09,3df409ed-1fda-4abc-a067-39b882c1d653,c4,c3,3379,?,p1,
1769472896.4893029,CREATED,62c119cb-8bf8-4926-a833-4b4d0b45ab29,f61458dd-0da0-4371-804e-6d37df163687,c4,c3,27,?,?,surb={'id': '0eec2575-c7a3-4bf8-ba89-ce6e36b12b2d', 'route': ['p3', 'e9', 'i3', 'x11', 'p1', 'c4']}
1769472896.6333504,RECEIVED,94d11469-dede-4854-8810-a7ccef72e352,082d25b9-7945-4cc5-9163-db176211f59e,c3,c4,27,p1,?,surb={'id': '4a5bb237-1985-48a6-9ba6-92cba282dc65', 'route': ['p1', 'e9', 'i2', 'x6', 'p3', 'c3']}
1769472896.7313087,RECEIVED,4d66de59-568f-49fe-b050-db1e05c5fe2f,eae3afa7-49ec-4475-8e98-44a8eda9b76d,c3,c4,26,p1,?,surb={'id': 'f85470e3-1e7b-4594-a10b-3a8c5d7b12fb', 'route': ['p1', 'e11', 'i1', 'x6', 'p3', 'c3']}
1769472896.7502782,SENT,f479d3bb-c2b3-417e-8ec8-cbe1051a41a2,c5bcaff6-3429-49c0-8573-665a19375509,c4,c3,3400,?,p1,
1769472896.7503824,CREATED,6191f936-b9c6-40c9-a3ba-46ae7fecb1a7,4b7e4db6-33de-4594-bef8-7b757a06367d,c4,c3,27,?,?,surb={'id': 'edc4ff16-99c7-4b42-a48c-3f10505b4723', 'route': ['p3', 'e1', 'i4', 'x7', 'p1', 'c4']}
1769472896.8447158,RECEIVED,4b2452e1-64c1-4a4d-ad69-49b7575e1c5b,65b483fa-8990-4611-988d-b7d0118b2758,c3,c4,27,p1,?,surb={'id': '9ce09c97-7f38-48fe-a1a7-4a277abf35c8', 'route': ['p1', 'e5', 'i4', 'x11', 'p3', 'c3']}
1769472897.1489651,RECEIVED,1848a2ac-1367-4bcf-9aa0-130ecb8dc09f,e8d7c950-64b8-491f-9ac0-d2275fa849f0,c3,c4,27,p1,?,surb={'id': '8db9ecf2-93c3-480d-a730-a6fc4b8aa33c', 'route': ['p1', 'e9', 'i2', 'x1', 'p3', 'c3']}
1769472897.3973882,SENT,636a41c7-78e7-46d5-beb7-479c6f603670,3e0d13b7-3678-4a0e-a54e-725ee8390d1e,c4,c3,3383,?,p1,
1769472897.3975415,CREATED,eeabd585-2af9-484b-9b02-2f629e639464,02ed323d-f307-44ff-91bd-c1740bf130ae,c4,c3,27,?,?,surb={'id': '5b6723ed-5d54-433a-affa-81118b720ece', 'route': ['p3', 'e11', 'i6', 'x7', 'p1', 'c4']}
1769472897.5971951,SENT,e892ed76-5f29-41af-88c2-e2305cdd80fe,4dc5ab2a-f1a3-452b-be70-323ec9b74fba,c4,c3,3356,?,p1,
1769472897.5973687,CREATED,bdcd935d-e3b7-4cd1-8a2f-89ed94163c77,b86a6492-fd70-4ded-a446-d64db8e541b3,c4,c3,26,?,?,surb={'id': '25757f79-d30b-4b56-867d-6f649e735f6d', 'route': ['p3', 'e3', 'i5', 'x5', 'p1', 'c4']}
1769472897.7712593,SENT,2e0fd709-1b58-4021-bd96-f15b5039e849,f4bbf891-d074-4394-9740-c780bab874b0,c4,c3,3396,?,p1,
1769472897.7713532,CREATED,369480d9-7230-432a-896a-79fda140d79e,ccfca420-bcee-4ac8-a9d0-da6f4305d188,c4,c3,27,?,?,surb={'id': '9a63ae7b-c6cb-4102-8406-d8fc5a623c2d', 'route': ['p3', 'e12', 'i8', 'x11', 'p1', 'c4']}
1769472897.8871763,RECEIVED,e0f62423-cd43-403e-bdb2-f666a33f004f,d6b8a915-f912-4683-9099-41e70ff7c38b,c3,c4,27,p1,?,surb={'id': '2fe7ddcf-4bdc-4d29-9349-e535aaefa099', 'route': ['p1', 'e10', 'i9', 'x8', 'p3', 'c3']}
1769472897.9738264,SENT,4ed95a26-cf81-459d-ba4e-22809c08b436,5ea3d22e-eb89-4b7e-bf4f-93b7a422b00a,c4,c3,3385,?,p1,
1769472897.9739728,CREATED,9924d115-9bac-4c23-86da-48d77fdc4ecd,035f6e70-0529-48f1-a308-3324cd07f784,c4,c3,27,?,?,surb={'id': '92503242-33ad-43b8-96dd-0039c231e5dc', 'route': ['p3', 'e11', 'i11', 'x9', 'p1', 'c4']}
1769472897.981884,SENT,5d5fc985-a700-4f04-991a-68e571511b2e,302de429-cbd0-4795-a2f4-4c2092d3e081,c4,c3,3384,?,p1,
1769472897.982034,CREATED,00ee37be-1f4f-4c3f-8823-a8546c43cf95,2a46dd24-c337-420b-a389-8d77c95876c1,c4,c3,27,?,?,surb={'id': 'ab01010d-114f-4ade-a330-b60a238cd8fa', 'route': ['p3', 'e6', 'i6', 'x11', 'p1', 'c4']}
1769472897.9945388,RECEIVED,b2aac426-9b9b-43a8-b1d8-f72c27456ad6,c4250307-b86a-4dbf-a1b3-c373b7a8a704,c3,c4,27,p1,?,surb={'id': 'a975371b-a9bd-4a43-bf95-a2bd9a8907dd', 'route': ['p1', 'e8', 'i1', 'x7', 'p3', 'c3']}
1769472898.2335105,RECEIVED,aba77632-06b6-472e-b5d2-e4eae464112d,44a04ff5-4471-42c2-a4c8-13d06763ea9c,c3,c4,27,p1,?,surb={'id': '402db39d-0489-4496-a50e-1fbd91cd6273', 'route': ['p1', 'e12', 'i12', 'x2', 'p3', 'c3']}
1769472898.31841,SENT,100e26f6-d8da-475b-9f97-fed90394e238,f6f44058-43f6-42f2-881f-dad5f5a66775,c4,c3,3383,?,p1,
1769472898.31856,CREATED,5725626d-2eca-4723-bbb3-510d2f9a1ccc,dca477ab-6d1e-48e6-9b11-3d4be2edb11a,c4,c3,27,?,?,surb={'id': 'bba39e5d-7a16-42f1-8144-60285467a294', 'route': ['p3', 'e5', 'i10', 'x7', 'p1', 'c4']}
1769472898.6671343,SENT,c9a8ba5a-1acb-4660-8121-4a6119f77b1b,505c4e22-5b70-42b0-abc7-c3fa67d66ad5,c4,c3,3384,?,p1,
1769472898.667284,CREATED,783d7598-d00b-4ccf-8a89-f9748ab85694,62ac08ad-e993-4645-b975-7468afc846ed,c4,c3,27,?,?,surb={'id': '4eed8645-ec71-483d-aed9-aaff9e6eb8fd', 'route': ['p3', 'e3', 'i4', 'x9', 'p1', 'c4']}
1769472898.9248247,RECEIVED,48774507-4e36-4820-8c40-24d43d63def3,83fdfe65-ccf7-401c-aa83-a81b93eacb0b,c3,c4,27,p1,?,surb={'id': 'efb7919e-7576-4f2e-af52-2d5eae6103d8', 'route': ['p1', 'e2', 'i12', 'x9', 'p3', 'c3']}
1769472898.9592,RECEIVED,8acf5fef-9cf5-4d59-98be-e3a913edbe91,3121e528-9e11-4645-9e94-660dc8b4f92f,c3,c4,27,p1,?,surb={'id': '0ee7a2a8-fdbc-4911-8da3-39a004f32491', 'route': ['p1', 'e12', 'i5', 'x1', 'p3', 'c3']}
1769472899.1048827,RECEIVED,0f119366-d889-4487-91b2-bc0aeaa41442,5e9a060b-7ae7-4732-8371-75ae35425763,c3,c4,27,p1,?,surb={'id': '2269e6e1-ac56-4639-ae99-64677695416d', 'route': ['p1', 'e5', 'i7', 'x5', 'p3', 'c3']}
1769472899.2869067,RECEIVED,8a1fd106-03a4-4aa5-85bb-4ed87d22faa2,adeaa5d4-3fd8-4a17-8d45-22789e5c022d,c3,c4,27,p1,?,surb={'id': 'd28ed9cf-7932-44de-aff2-102868baf10d', 'route': ['p1', 'e2', 'i10', 'x5', 'p3', 'c3']}
1769472899.3069403,SENT,b849d489-aa2a-4418-918d-2f8741205484,6535c032-a5f5-4149-bcfe-c5b215dcd969,c4,c3,3365,?,p1,
1769472899.3071055,CREATED,0ea42edf-6020-4d21-9a8a-b3fc23146c34,ce1dd9df-1877-4549-9898-ce803b71f385,c4,c3,26,?,?,surb={'id': '8c6ecca7-2287-4b20-91d3-a89f1c5ed5d0', 'route': ['p3', 'e9', 'i3', 'x10', 'p1', 'c4']}
1769472899.360317,SENT,c26e050b-cea5-4e7d-a9dd-411a3714486e,c07d584d-3042-4b57-81b3-26b4fd3d2688,c4,c3,3376,?,p1,
1769472899.3605025,CREATED,48aa3543-c239-4402-a9a6-158057fe1acf,5141e238-e52c-414b-a162-f974444f94a9,c4,c3,27,?,?,surb={'id': '49d296bc-b977-44ac-9522-8d5c1edb83a9', 'route': ['p3', 'e7', 'i6', 'x4', 'p1', 'c4']}
1769472899.5172539,SENT,07ac9b8b-9d2f-40e7-ae8b-5a4725c24887,7a25dca5-c9d4-4c99-ae17-a41e49b48826,c4,c3,3377,?,p1,
1769472899.5173542,CREATED,40da639e-8a25-4d23-828f-41fdf940d43d,964581bf-e1fd-4034-91d5-457a91d700fd,c4,c3,27,?,?,surb={'id': 'f6965a4a-c5d6-4e9c-b45b-18bfcdf9608f', 'route': ['p3', 'e5', 'i9', 'x5', 'p1', 'c4']}
1769472899.595449,SENT,7c9c80a1-fd12-49e9-a855-a7eacaba8fc5,78df238f-19e4-4e01-98ea-3796dee5fcfe,c4,c3,3383,?,p1,
1769472899.5955486,CREATED,a500f4bd-6841-4dc3-bfe8-53b6cf641e65,c638c66e-7001-44c4-a8d0-ea50f57ba1eb,c4,c3,26,?,?,surb={'id': '93c2cf52-8299-4d0a-99ac-bdcb6ca96af5', 'route': ['p3', 'e9', 'i11', 'x4', 'p1', 'c4']}
1769472899.6879983,SENT,acdb2a36-9254-4109-b856-732f18c0fedf,83d89334-8514-4f24-8259-a63d657e6847,c4,c3,3380,?,p1,
1769472899.6881375,CREATED,212be183-22f3-470b-8cff-59f9b3aaf06e,2fda796e-b20e-490d-adc4-9591b67f69dc,c4,c3,27,?,?,surb={'id': '696f81b0-5f88-4d30-a392-a6c4109c3ca7', 'route': ['p3', 'e9', 'i1', 'x3', 'p1', 'c4']}
1769472899.8730843,SENT,615d749a-e702-40fa-ac45-75d9a0de6300,9df3ec0a-b39d-4e55-970e-a0fb05d18dd2,c4,c3,3397,?,p1,
1769472899.8731878,CREATED,e43b1302-04ef-45d2-aafe-76605d0ba592,be06a12c-7932-40fa-8fe0-a6ad3c67aecf,c4,c3,27,?,?,surb={'id': '48cef639-b034-452e-8572-f2df97bcd95c', 'route': ['p3', 'e6', 'i11', 'x6', 'p1', 'c4']}
1769472899.979621,SENT,da2223a7-fa16-4bfb-98cc-1f21f55ed88c,6cc3940d-9229-4337-850c-862087815333,c4,c3,3373,?,p1,
1769472899.9797509,CREATED,5ed4b530-e26e-4775-8cab-f8682826da67,5ff34aa3-cba8-4c26-9589-399737f3fbf5,c4,c3,26,?,?,surb={'id': 'acb0ab2a-8a5c-4037-ade8-2b2afea82c93', 'route': ['p3', 'e10', 'i8', 'x10', 'p1', 'c4']}
1769472900.0386806,RECEIVED,bc02f968-13bf-4c22-bc19-473dfb027a39,795f24fc-cf97-40c5-aa0f-e1dadf4b4b2e,c3,c4,27,p1,?,surb={'id': 'a2ef97d0-db0d-4093-9a03-93e59022a78b', 'route': ['p1', 'e10', 'i7', 'x9', 'p3', 'c3']}
1769472900.0481336,RECEIVED,6ab1863e-6fee-4387-a0b3-674649ecf0b6,01d939aa-d8dd-4a46-90ee-094ba428abc0,c3,c4,27,p1,?,surb={'id': '0e0aac5b-324e-4030-9d66-4e34b889b847', 'route': ['p1', 'e5', 'i3', 'x2', 'p3', 'c3']}
