timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769747917.072712,SENT,7e5de3bc-fb08-409a-b8ee-08a547e04394,d1869fbe-b0d6-479b-97d7-5ba0f75cfc5a,c2,c1,3399,?,p2,
1769747917.0728579,CREATED,925fed26-b2aa-423f-a12a-2366faeca229,a092bcdd-c85b-4909-9cc1-c49e001c8fb3,c2,c1,27,?,?,surb={'id': 'd44330a2-54fb-481d-a79f-8ee17dfa7cbc', 'route': ['p1', 'e9', 'i10', 'x12', 'p2', 'c2']}
1769747930.0737252,CREATED,83f61d06-4b1d-4fbb-95b8-afaf028b1bd1,28a1b8f9-d731-4a3c-a0ab-02751ffe9cd7,c2,c1,27,?,?,surb={'id': 'e8aa6e48-853e-43f9-acb7-cade674a8c7c', 'route': ['p1', 'e3', 'i12', 'x9', 'p2', 'c2']}
1769747930.3755116,SENT,2108d3f1-779e-4742-afed-c647148a5a2f,e69fc8ab-c052-445a-8599-2319e147411d,c2,c1,3399,?,p2,
1769747930.3756592,CREATED,5d4020ae-41cb-4809-bf30-e6d8f5ebe471,4e652f46-beff-40ac-8158-0921ade7d2ce,c2,c1,27,?,?,surb={'id': '26c17765-3488-4b69-8cd1-8e862b56c7a0', 'route': ['p1', 'e2', 'i12', 'x2', 'p2', 'c2']}
1769747930.5304708,RECEIVED,95227e9c-b128-49c9-8828-fc1f4a857d3a,5abce605-f9da-430f-bb68-d54ede0c5988,c5,c2,27,p2,?,surb={'id': '6afd1a0a-b4bd-4e58-9a5a-158ebf47e941', 'route': ['p2', 'e12', 'i1', 'x1', 'p2', 'c5']}
1769747930.5917795,SENT,f0cc7488-ac73-472e-b873-e395f78ea3dc,3838fa2f-2eb9-495e-a4b4-94e0cd4dcf0a,c2,c1,3376,?,p2,
1769747930.591913,CREATED,ec9f7b47-29dd-4746-ad2e-1733a6045fd8,4e652f46-beff-40ac-8158-0921ade7d2ce,c2,c1,27,?,?,surb={'id': '26c17765-3488-4b69-8cd1-8e862b56c7a0', 'route': ['p1', 'e2', 'i12', 'x2', 'p2', 'c2']}
1769747930.8203294,RECEIVED,eca6991d-f101-4cca-9ae9-9f81db5cea60,7feb789e-154b-409f-b688-b3f371534550,c5,c2,27,p2,?,surb={'id': '36275f58-6e46-4f5f-b4a9-d64e558910f3', 'route': ['p2', 'e10', 'i2', 'x2', 'p2', 'c5']}
1769747931.3623369,RECEIVED,0fd0e4d2-b146-4016-a748-fdf6343a1e73,b7b879d4-988d-4ab0-8eea-630eb6888135,c5,c2,27,p2,?,surb={'id': 'f9791f9f-308f-48b7-b2b9-68d3941aca9b', 'route': ['p2', 'e2', 'i12', 'x3', 'p2', 'c5']}
1769747931.6688015,RECEIVED,340087d1-bf64-4ed2-a91c-004f06385c7b,7feb789e-154b-409f-b688-b3f371534550,c5,c2,27,p2,?,surb={'id': '36275f58-6e46-4f5f-b4a9-d64e558910f3', 'route': ['p2', 'e10', 'i2', 'x2', 'p2', 'c5']}
1769747932.0412495,SENT,870e1fdc-d53a-418b-a73a-12a1949d9265,d0815b86-3406-43b2-9f1c-e9ffe39ec548,c2,c1,3401,?,p2,
1769747932.0413833,CREATED,7a39a36d-4de9-4633-b926-d921206191eb,4438c3d6-dd7c-442d-8e89-51b773071bcd,c2,c1,27,?,?,surb={'id': '0592db36-4e8b-4fa0-91d6-511548e86fcb', 'route': ['p1', 'e12', 'i2', 'x4', 'p2', 'c2']}
1769747932.153008,RECEIVED,dc1838d5-6a9a-4cb1-8627-f74ee0f68a7a,0c0daf8a-e6fe-42d9-8a15-e1587b01c52b,c5,c2,26,p2,?,surb={'id': '6979c20f-be3b-4554-b0a0-0490cdd7fe55', 'route': ['p2', 'e10', 'i7', 'x11', 'p2', 'c5']}
1769747932.2594163,RECEIVED,06a6c7c2-de1e-4377-bf19-db5d1b3e2a5d,3d726ec0-1734-4c39-8f2f-8b38526d6a0f,c5,c2,27,p2,?,surb={'id': 'f59f081d-63ee-47db-aeb0-8315920a4205', 'route': ['p2', 'e5', 'i2', 'x11', 'p2', 'c5']}
1769747932.348385,RECEIVED,2394b35f-082b-4664-9f8e-bafe7daeb339,704d7cd9-fe96-494a-aedf-5d44c28a79d3,c5,c2,26,p2,?,surb={'id': '88c56c3d-d9be-4ca7-aebb-343a7c87760e', 'route': ['p2', 'e9', 'i1', 'x2', 'p2', 'c5']}
1769747932.4579203,RECEIVED,e74b244a-4a95-4ba7-a988-e5312bdb094c,9c869ceb-8a72-4888-acf3-aa6af0f0a5e0,c5,c2,27,p2,?,surb={'id': '3853f853-2c60-4f7a-817f-64c401ffc495', 'route': ['p2', 'e8', 'i5', 'x4', 'p2', 'c5']}
1769747932.556797,RECEIVED,590e10d6-ac18-4b43-9e97-af03469d3173,9c869ceb-8a72-4888-acf3-aa6af0f0a5e0,c5,c2,27,p2,?,surb={'id': '3853f853-2c60-4f7a-817f-64c401ffc495', 'route': ['p2', 'e8', 'i5', 'x4', 'p2', 'c5']}
1769747932.5678024,SENT,b1e0d3f4-9e91-40c3-b584-194f0735db68,f0cf1e3a-9866-459f-98ee-d3bc6dc63b2c,c2,c1,3370,?,p2,
1769747932.5679328,CREATED,29b693b3-75af-4cae-ad8a-9ca490b3bec1,4438c3d6-dd7c-442d-8e89-51b773071bcd,c2,c1,27,?,?,surb={'id': '0592db36-4e8b-4fa0-91d6-511548e86fcb', 'route': ['p1', 'e12', 'i2', 'x4', 'p2', 'c2']}
1769747932.6299481,SENT,8a1294d4-5679-442e-8e79-03718a783ff8,d2fe44aa-b9ea-4b0c-8dbd-048d02895376,c2,c1,3399,?,p2,
1769747932.630113,CREATED,2c460a1c-11e4-42ae-adae-47a80c816fba,833659a4-ac8b-4d89-a944-60d114067a1e,c2,c1,27,?,?,surb={'id': 'c8c8e3ee-8ba0-496e-93a6-5b28e16f99f3', 'route': ['p1', 'e8', 'i9', 'x11', 'p2', 'c2']}
1769747932.7016847,SENT,83c0c7d4-51d5-459c-b019-314276d85612,633468e1-6764-443c-b718-9f5c3806923c,c2,c1,3359,?,p2,
1769747932.7018173,CREATED,7b127764-1144-4a6e-876e-66abf561ead5,833659a4-ac8b-4d89-a944-60d114067a1e,c2,c1,27,?,?,surb={'id': 'c8c8e3ee-8ba0-496e-93a6-5b28e16f99f3', 'route': ['p1', 'e8', 'i9', 'x11', 'p2', 'c2']}
1769747932.997097,SENT,4417e71c-6c4b-4692-b63e-adf89b54d5b5,2d436666-6b0f-4026-95dc-9b536260de8e,c2,c1,3355,?,p2,
1769747932.9972296,CREATED,cd2c22b4-00f9-4a9a-82b4-341e8326722e,54514b31-7659-4b90-8e01-49fb5305ff3b,c2,c1,27,?,?,surb={'id': '58273331-80cb-47e4-b6cf-b20e0eafa71c', 'route': ['p1', 'e4', 'i8', 'x3', 'p2', 'c2']}
1769747933.072923,RECEIVED,6f534a1d-5f0e-4380-b002-35222484485c,704d7cd9-fe96-494a-aedf-5d44c28a79d3,c5,c2,26,p2,?,surb={'id': '88c56c3d-d9be-4ca7-aebb-343a7c87760e', 'route': ['p2', 'e9', 'i1', 'x2', 'p2', 'c5']}
1769747933.1524677,SENT,6b6c59e0-f8c6-4006-a16c-c5d1205437d6,2cc83797-67de-412a-9ba0-6152b154d25c,c2,c1,3376,?,p2,
1769747933.1526053,CREATED,fa7b9a48-402a-456c-98f8-abfad7cac2cb,54514b31-7659-4b90-8e01-49fb5305ff3b,c2,c1,27,?,?,surb={'id': '58273331-80cb-47e4-b6cf-b20e0eafa71c', 'route': ['p1', 'e4', 'i8', 'x3', 'p2', 'c2']}
1769747933.17989,SENT,056cc419-1519-4d45-9bd4-98abbff5140c,c9739c3a-ba11-4b99-b7b0-45bd5114b8be,c2,c1,3395,?,p2,
1769747933.1800225,CREATED,ed5a8473-939e-4625-bb00-7cff2d177210,32eb7655-a47b-4a5e-a849-641092c0ee0a,c2,c1,27,?,?,surb={'id': '316ddf80-306f-4589-87f0-dae09288d9d1', 'route': ['p1', 'e8', 'i9', 'x5', 'p2', 'c2']}
1769747933.2641964,RECEIVED,eb4d7e60-6ad4-44e4-9d3f-fcb0bac45884,33637564-25d3-46f7-8618-03493f2f7972,c5,c2,27,p2,?,surb={'id': 'd13c3c7c-d844-4c94-a4cc-298ff4f82a6d', 'route': ['p2', 'e12', 'i8', 'x1', 'p2', 'c5']}
1769747933.463679,SENT,fbd9ef9b-de42-4936-97d6-c7d40f2ea530,4e55e7e6-8e07-4cbd-af80-ef6c16bc6eff,c2,c1,3364,?,p2,
1769747933.4638119,CREATED,abbf17f0-905d-41e7-abe6-760497afd919,32eb7655-a47b-4a5e-a849-641092c0ee0a,c2,c1,27,?,?,surb={'id': '316ddf80-306f-4589-87f0-dae09288d9d1', 'route': ['p1', 'e8', 'i9', 'x5', 'p2', 'c2']}
1769747933.6967602,SENT,e63f301e-7cda-471e-8e39-7f60b41135e8,07afc15d-3144-483f-95aa-72c528649c2f,c2,c1,3366,?,p2,
1769747933.696894,CREATED,35edf03d-25e9-461a-a556-825ea216247b,36b79ae1-32fd-457c-997e-ce12830e58ad,c2,c1,26,?,?,surb={'id': 'f986a01d-7e32-4b48-8e92-f9cfb1db21ad', 'route': ['p1', 'e10', 'i12', 'x6', 'p2', 'c2']}
1769747933.7306306,SENT,ef477077-5cdd-409d-b556-9d84faa6aa11,746bd8a5-8a85-4d4e-adfb-c2ad717878de,c2,c1,3383,?,p2,
1769747933.7307916,CREATED,c9799689-45d1-463a-8f4d-f7dadce9c5d8,36b79ae1-32fd-457c-997e-ce12830e58ad,c2,c1,26,?,?,surb={'id': 'f986a01d-7e32-4b48-8e92-f9cfb1db21ad', 'route': ['p1', 'e10', 'i12', 'x6', 'p2', 'c2']}
1769747933.7760074,SENT,1dd85c4e-c2a0-4679-ade9-840266cae850,679794d3-75bd-4555-b5e4-d389864ad586,c2,c1,3388,?,p2,
1769747933.7761683,CREATED,dd63f444-0540-47d1-8ef0-493875741196,f5e3bf73-e896-47e1-97fe-1a0da4b5ea53,c2,c1,26,?,?,surb={'id': '8a449e67-8d1c-4f1d-904b-2c9c5392ec61', 'route': ['p1', 'e9', 'i9', 'x3', 'p2', 'c2']}
1769747933.9022982,RECEIVED,7b9bab2d-18cf-46dc-ac12-c33213453e8b,95917f14-7f11-4411-bd78-c0d0ea0cfad9,c5,c2,27,p2,?,surb={'id': '112b3262-5d5d-478e-b887-1afedb9269a6', 'route': ['p2', 'e1', 'i2', 'x1', 'p2', 'c5']}
1769747934.1366417,RECEIVED,d926b287-018a-408e-8bb7-8bf9c438134c,d5bb2cab-b6ee-40fd-8dd3-17df2854d227,c5,c2,27,p2,?,surb={'id': 'a89675a7-1b3b-4ccb-a8a0-dc4df7464d06', 'route': ['p2', 'e2', 'i2', 'x12', 'p2', 'c5']}
1769747934.1825895,SENT,5aea963a-c3b9-46b3-81d9-b6413bf7c442,b58edb5a-d20e-4893-8132-96dceb85a2c4,c2,c1,3383,?,p2,
1769747934.1826832,CREATED,0da98cc7-95f3-41c3-8b67-4eb2225d104a,f5e3bf73-e896-47e1-97fe-1a0da4b5ea53,c2,c1,26,?,?,surb={'id': '8a449e67-8d1c-4f1d-904b-2c9c5392ec61', 'route': ['p1', 'e9', 'i9', 'x3', 'p2', 'c2']}
1769747934.4696002,RECEIVED,c9f52bee-920a-423b-9aa3-24f2424dc0de,21c78c75-aaea-42c5-bbdb-3ec0a948db83,c5,c2,27,p2,?,surb={'id': '7cec078f-490d-409b-a35b-8870863e05bb', 'route': ['p2', 'e8', 'i9', 'x6', 'p2', 'c5']}
1769747934.7256773,RECEIVED,587bef2e-1979-4464-a1f3-f3ab8d9b8fa3,95917f14-7f11-4411-bd78-c0d0ea0cfad9,c5,c2,27,p2,?,surb={'id': '112b3262-5d5d-478e-b887-1afedb9269a6', 'route': ['p2', 'e1', 'i2', 'x1', 'p2', 'c5']}
1769747934.77529,RECEIVED,7a5e3dee-8b49-4e45-adcf-988b7ae901ed,79856c7c-714a-45f7-8370-66789db40ad0,c5,c2,27,p2,?,surb={'id': '801c03a6-8803-47b3-a975-ed0e8f982f9e', 'route': ['p2', 'e3', 'i5', 'x7', 'p2', 'c5']}
1769747934.7902622,RECEIVED,3a9953c9-0b53-49bd-b2f1-64806fa6cea7,33637564-25d3-46f7-8618-03493f2f7972,c5,c2,27,p2,?,surb={'id': 'd13c3c7c-d844-4c94-a4cc-298ff4f82a6d', 'route': ['p2', 'e12', 'i8', 'x1', 'p2', 'c5']}
1769747934.9934287,RECEIVED,8025a1ea-8c7f-4275-9920-a607be82501e,3b1ee234-caeb-42eb-9da0-cdabefd2c91c,c5,c2,27,p2,?,surb={'id': '7228e8a6-eba7-416a-9990-8f3b0891a1a1', 'route': ['p2', 'e12', 'i7', 'x6', 'p2', 'c5']}
1769747935.7562914,RECEIVED,d8fdea54-6592-4cd6-8e3a-7c3700163a61,21c78c75-aaea-42c5-bbdb-3ec0a948db83,c5,c2,27,p2,?,surb={'id': '7cec078f-490d-409b-a35b-8870863e05bb', 'route': ['p2', 'e8', 'i9', 'x6', 'p2', 'c5']}
1769747935.845899,RECEIVED,e49d72a5-711d-4a2f-af45-6213ea080ad1,79856c7c-714a-45f7-8370-66789db40ad0,c5,c2,27,p2,?,surb={'id': '801c03a6-8803-47b3-a975-ed0e8f982f9e', 'route': ['p2', 'e3', 'i5', 'x7', 'p2', 'c5']}
1769747936.157806,SENT,f578d5b1-b2a7-45bf-b463-af62280543a7,4da5f84f-066c-4264-94a7-a950a887548f,c2,c1,3379,?,p2,
1769747936.1579423,CREATED,3f0f8c62-07e9-4db7-a393-95fce30e59a3,acebc992-ce0e-47cc-a3b4-fa518a444075,c2,c1,27,?,?,surb={'id': '908e783c-55b8-47c2-97ae-d9c150c16ade', 'route': ['p1', 'e1', 'i10', 'x10', 'p2', 'c2']}
1769747936.2005055,SENT,612821b7-df23-4bea-b010-1f04ee0432ce,9b14411e-7579-4298-9489-031b4927c184,c2,c1,3378,?,p2,
1769747936.2006602,CREATED,729d62f7-6588-4d6f-99c1-07508dfe29eb,acebc992-ce0e-47cc-a3b4-fa518a444075,c2,c1,27,?,?,surb={'id': '908e783c-55b8-47c2-97ae-d9c150c16ade', 'route': ['p1', 'e1', 'i10', 'x10', 'p2', 'c2']}
1769747936.3949282,SENT,061c69c2-280d-491d-b1b3-457f4a81538d,8974e9f4-7af2-437a-8e28-4b4833ef1bf1,c2,c1,3399,?,p2,
1769747936.395286,CREATED,957e6e98-52f0-49f5-8aec-332cee82bd99,9c686f16-5730-4d85-ad32-241177a9bcc9,c2,c1,27,?,?,surb={'id': '6124d9be-9750-4b16-8295-254bb5bcb53e', 'route': ['p1', 'e12', 'i12', 'x1', 'p2', 'c2']}
1769747936.5607376,SENT,096ed8a1-5568-47ea-8d7f-6a34a9397960,4d3f26ae-55d4-41fd-9b74-fb7ffd1f6de2,c2,c1,3390,?,p2,
1769747936.5610971,CREATED,b52750f6-6693-4164-9526-418ffc14880d,9c686f16-5730-4d85-ad32-241177a9bcc9,c2,c1,27,?,?,surb={'id': '6124d9be-9750-4b16-8295-254bb5bcb53e', 'route': ['p1', 'e12', 'i12', 'x1', 'p2', 'c2']}
1769747936.5994098,RECEIVED,b596cac8-fc5c-4d6d-b63c-cebcadbd3b7d,a7ae67a3-0fa9-4aa6-9043-81a4e6de1ad7,c5,c2,27,p2,?,surb={'id': '59389da3-a767-4428-b1fd-6596af07d727', 'route': ['p2', 'e9', 'i10', 'x3', 'p2', 'c5']}
1769747936.645267,SENT,3a8eb6fc-5358-4aec-85fd-fe7a4c3aa315,8fd770ec-3132-4256-89a2-0eced599fbf1,c2,c1,3392,?,p2,
1769747936.6454916,CREATED,10ad0782-2daa-46df-bb73-91a17f1c52a0,adb1e8c1-0666-490a-9a6f-5c1088cd9556,c2,c1,27,?,?,surb={'id': '05723ea0-9e06-4bd2-88e6-cf52ba830065', 'route': ['p1', 'e10', 'i3', 'x10', 'p2', 'c2']}
1769747936.6717386,RECEIVED,f7e0fc5c-2ca3-42dc-99ee-424b3bbb5d67,a7ae67a3-0fa9-4aa6-9043-81a4e6de1ad7,c5,c2,27,p2,?,surb={'id': '59389da3-a767-4428-b1fd-6596af07d727', 'route': ['p2', 'e9', 'i10', 'x3', 'p2', 'c5']}
1769747936.8408916,SENT,dd6fb82a-5f54-4a92-ba42-0084394804da,cd8b703d-4217-49b5-a9c8-7ab7e95baf5f,c2,c1,3384,?,p2,
1769747936.8410223,CREATED,5812f07e-2fd2-43c8-8bb5-8f80bf0a16bc,adb1e8c1-0666-490a-9a6f-5c1088cd9556,c2,c1,27,?,?,surb={'id': '05723ea0-9e06-4bd2-88e6-cf52ba830065', 'route': ['p1', 'e10', 'i3', 'x10', 'p2', 'c2']}
1769747936.9818223,RECEIVED,72cc6f09-c9a2-4e2e-9da5-3c17187b7cad,a57885ab-9d8c-4fb4-83b5-772d893f33a4,c5,c2,27,p2,?,surb={'id': '9fbd1197-a06c-41bb-bfa1-b10abebcecd3', 'route': ['p2', 'e10', 'i10', 'x5', 'p2', 'c5']}
1769747937.2457418,SENT,ced3f9dc-e26b-4a1b-b10d-1fa87e5fb34c,81e92457-d1b2-45ee-a53a-3425936a085f,c2,c1,3375,?,p2,
1769747937.2458768,CREATED,430da1e0-465d-43a4-ad28-6f53cc4046bd,a99ea99b-1714-4add-b2fa-ee426977201b,c2,c1,27,?,?,surb={'id': '7d4fc35d-e8e6-4107-b3f7-4c7910ced199', 'route': ['p1', 'e4', 'i8', 'x12', 'p2', 'c2']}
1769747937.3531792,RECEIVED,3daf4295-19b3-4b82-a6e0-6b6ad549d403,c1ee7a84-a80f-4e86-8214-2ed7d5df243f,c5,c2,27,p2,?,surb={'id': 'fc378be3-bce8-46f0-b99a-73fa1aef3188', 'route': ['p2', 'e6', 'i4', 'x5', 'p2', 'c5']}
1769747937.4488373,SENT,19a5d75a-2303-4810-95eb-46047ee2eac4,3a9538cc-78c7-4d89-98d9-8bf581c29d0a,c2,c1,3388,?,p2,
1769747937.448976,CREATED,6e33b859-6713-4d2a-a0b2-c607a53db24e,a99ea99b-1714-4add-b2fa-ee426977201b,c2,c1,27,?,?,surb={'id': '7d4fc35d-e8e6-4107-b3f7-4c7910ced199', 'route': ['p1', 'e4', 'i8', 'x12', 'p2', 'c2']}
1769747937.7007394,RECEIVED,af668c62-a4b6-4080-ba63-bb0633270707,8ecccc5b-1b1f-48f4-850a-23e546583f46,c5,c2,27,p2,?,surb={'id': '9faa935a-5d08-4841-b61e-a5352bd639c4', 'route': ['p2', 'e9', 'i9', 'x8', 'p2', 'c5']}
1769747937.7162163,RECEIVED,0f59fcbf-faf9-43e8-8164-15e061cd8fba,3b1ee234-caeb-42eb-9da0-cdabefd2c91c,c5,c2,27,p2,?,surb={'id': '7228e8a6-eba7-416a-9990-8f3b0891a1a1', 'route': ['p2', 'e12', 'i7', 'x6', 'p2', 'c5']}
1769747937.7349594,RECEIVED,5a174f03-5807-4612-9554-550b5c17b920,a57885ab-9d8c-4fb4-83b5-772d893f33a4,c5,c2,27,p2,?,surb={'id': '9fbd1197-a06c-41bb-bfa1-b10abebcecd3', 'route': ['p2', 'e10', 'i10', 'x5', 'p2', 'c5']}
1769747937.7982492,SENT,09cd0753-24b7-40eb-ab15-d807a0a3e760,7b120743-d097-4048-89a6-53612216f4a5,c2,c1,3359,?,p2,
1769747937.7983816,CREATED,d62bc65b-9086-49fc-8f73-57af98b22b2a,9f3bd3e0-4f2e-4db8-8e55-0152106c9268,c2,c1,27,?,?,surb={'id': 'f543c79b-faf5-4363-974c-d98582c5a2ee', 'route': ['p1', 'e8', 'i2', 'x5', 'p2', 'c2']}
1769747937.8789926,RECEIVED,377e4b2a-fd85-448e-8316-79c9de280234,0c0daf8a-e6fe-42d9-8a15-e1587b01c52b,c5,c2,26,p2,?,surb={'id': '6979c20f-be3b-4554-b0a0-0490cdd7fe55', 'route': ['p2', 'e10', 'i7', 'x11', 'p2', 'c5']}
1769747937.934251,RECEIVED,6a176cb9-6ba3-488e-ae72-cb90ceebd7b1,c6bed577-b0da-48d4-9648-0cbd5ba1063a,c5,c2,27,p2,?,surb={'id': 'af371231-31f7-415b-a927-43dea93a3b46', 'route': ['p2', 'e12', 'i1', 'x9', 'p2', 'c5']}
1769747938.0257099,RECEIVED,0c443917-fe64-4f24-875a-73ce2c3ca784,c6bed577-b0da-48d4-9648-0cbd5ba1063a,c5,c2,27,p2,?,surb={'id': 'af371231-31f7-415b-a927-43dea93a3b46', 'route': ['p2', 'e12', 'i1', 'x9', 'p2', 'c5']}
1769747938.362305,SENT,9d6546e3-f6df-4aed-8a20-39d759b943a0,5a76168a-2828-498e-8e57-ce44c5209521,c2,c1,3369,?,p2,
1769747938.3624475,CREATED,5d383994-3823-40ea-a767-b14f118e6b67,9f3bd3e0-4f2e-4db8-8e55-0152106c9268,c2,c1,27,?,?,surb={'id': 'f543c79b-faf5-4363-974c-d98582c5a2ee', 'route': ['p1', 'e8', 'i2', 'x5', 'p2', 'c2']}
1769747938.641515,RECEIVED,c269c329-6fcb-4dcd-9053-5fa0d8bc668a,5d105f1f-61e8-42ce-a39a-7bed3ff18cb0,c5,c2,27,p2,?,surb={'id': '3ee7f128-9b7d-4a71-8262-be82e22a8417', 'route': ['p2', 'e8', 'i3', 'x12', 'p2', 'c5']}
1769747938.6506927,RECEIVED,bf7c82f0-101e-4a2a-9b4b-316e5b162c33,c1ee7a84-a80f-4e86-8214-2ed7d5df243f,c5,c2,27,p2,?,surb={'id': 'fc378be3-bce8-46f0-b99a-73fa1aef3188', 'route': ['p2', 'e6', 'i4', 'x5', 'p2', 'c5']}
1769747939.0947368,RECEIVED,06a6c26d-7bbd-43d6-9cc0-d1ceccac44cc,5d105f1f-61e8-42ce-a39a-7bed3ff18cb0,c5,c2,27,p2,?,surb={'id': '3ee7f128-9b7d-4a71-8262-be82e22a8417', 'route': ['p2', 'e8', 'i3', 'x12', 'p2', 'c5']}
1769747939.3285067,SENT,e1f94624-595f-4ca3-a3d4-a48921d8d9ad,4914494c-1fdc-42df-9ae7-40ba1924de5a,c2,c1,3379,?,p2,
1769747939.3286545,CREATED,67a55a28-43de-448f-9172-0101982668c4,7bf52e6f-db0c-4920-a580-bcaff610a2fc,c2,c1,26,?,?,surb={'id': 'c2b59d96-9461-4183-9add-685448ae8958', 'route': ['p1', 'e2', 'i4', 'x11', 'p2', 'c2']}
1769747939.6312509,RECEIVED,72b27894-2f0e-401c-b554-f0262ae809da,aa7149a8-8d6d-420a-b9b8-afb4e7d7bbc1,c5,c2,27,p2,?,surb={'id': '35b57455-c4af-4db1-ad2b-4dc9e1544c59', 'route': ['p2', 'e3', 'i1', 'x7', 'p2', 'c5']}
1769747940.1077497,SENT,3dbda88b-af94-45fc-b972-ece3ca2c333f,a804999c-e3d7-4389-929d-52ebe718e6c5,c2,c1,3377,?,p2,
1769747940.1078846,CREATED,5b469e2e-b062-46aa-b7ec-9e55100477fc,7bf52e6f-db0c-4920-a580-bcaff610a2fc,c2,c1,26,?,?,surb={'id': 'c2b59d96-9461-4183-9add-685448ae8958', 'route': ['p1', 'e2', 'i4', 'x11', 'p2', 'c2']}
1769747940.5658128,RECEIVED,1bea36a1-6bc3-45f7-9499-69cee8f96149,50737d80-6e54-4745-ae1c-a0a9f204c718,c5,c2,26,p2,?,surb={'id': '70e0b744-acf6-4bba-8091-ea4f025af7d8', 'route': ['p2', 'e8', 'i2', 'x7', 'p2', 'c5']}
1769747940.984978,RECEIVED,6d2190c1-264a-4274-8eda-ea69c5fd6bbe,50737d80-6e54-4745-ae1c-a0a9f204c718,c5,c2,26,p2,?,surb={'id': '70e0b744-acf6-4bba-8091-ea4f025af7d8', 'route': ['p2', 'e8', 'i2', 'x7', 'p2', 'c5']}
1769747940.9885757,SENT,fae34a5e-3bd4-403c-b6ae-d7e246d9bf25,fb093751-28ce-4f3e-ab08-eb5e77f2af7a,c2,c1,3373,?,p2,
1769747940.988707,CREATED,b805535e-c9e0-497e-b6a4-d0e34e932c50,651d8441-e5a5-480d-af75-f8ee290b3feb,c2,c1,26,?,?,surb={'id': '19a55315-54d9-4a05-a039-62399a3ffea8', 'route': ['p1', 'e12', 'i2', 'x7', 'p2', 'c2']}
1769747941.0010045,RECEIVED,e263e4dc-d9c1-4141-bad5-0e111ee8212d,aa7149a8-8d6d-420a-b9b8-afb4e7d7bbc1,c5,c2,27,p2,?,surb={'id': '35b57455-c4af-4db1-ad2b-4dc9e1544c59', 'route': ['p2', 'e3', 'i1', 'x7', 'p2', 'c5']}
1769747941.5490901,RECEIVED,5992646a-9f62-4245-ba2e-e6e8dae4eeb6,8ecccc5b-1b1f-48f4-850a-23e546583f46,c5,c2,27,p2,?,surb={'id': '9faa935a-5d08-4841-b61e-a5352bd639c4', 'route': ['p2', 'e9', 'i9', 'x8', 'p2', 'c5']}
1769747941.5629125,RECEIVED,d30b76d9-96cb-41e5-8961-8cfacaf43b4a,d9172d7a-1bf0-48aa-92b7-06b3efa26ffb,c5,c2,27,p2,?,surb={'id': '96635a26-9519-4224-a444-06cd042cb473', 'route': ['p2', 'e2', 'i5', 'x8', 'p2', 'c5']}
1769747941.7273743,RECEIVED,620aef49-0d59-4c68-88da-785a05460c3d,f9aab0a9-c23b-4919-832c-afc33e54d193,c5,c2,27,p2,?,surb={'id': '9caab7a1-b072-4a35-9004-88aed702383a', 'route': ['p2', 'e10', 'i7', 'x10', 'p2', 'c5']}
1769747941.8630202,RECEIVED,3f634697-02f5-441b-97fd-4877d03a7f0c,d3445bfd-17e8-43d1-952d-42397142a379,c5,c2,27,p2,?,surb={'id': '5c6de8f2-ca62-48ad-9bfb-f363969bc6db', 'route': ['p2', 'e8', 'i1', 'x6', 'p2', 'c5']}
1769747941.9686086,RECEIVED,7c1704e8-03f3-4391-b6ef-f6babf4f75da,89536e7b-f48f-4e7a-a6da-e6774fe7c06c,c5,c2,26,p2,?,surb={'id': '67a0470d-3d33-4cbb-8f08-11f681c9c6f5', 'route': ['p2', 'e3', 'i4', 'x1', 'p2', 'c5']}
1769747942.2611964,SENT,e91de7a3-c2ef-440a-9fc2-82ea8f518aa3,d1c4ce42-8145-4cbe-9e20-6b996ab7ff29,c2,c1,3396,?,p2,
1769747942.2613456,CREATED,b9590884-6b0d-4ff7-9100-1e09ef9e1ea6,651d8441-e5a5-480d-af75-f8ee290b3feb,c2,c1,26,?,?,surb={'id': '19a55315-54d9-4a05-a039-62399a3ffea8', 'route': ['p1', 'e12', 'i2', 'x7', 'p2', 'c2']}
1769747942.5926342,RECEIVED,d2ced343-eb25-461d-9262-18f9e9d72303,521d3d1f-808f-4a9c-99cb-d8cb5ea57feb,c5,c2,27,p2,?,surb={'id': 'b94d25a3-5765-402f-9239-01487d1b8b6a', 'route': ['p2', 'e10', 'i7', 'x10', 'p2', 'c5']}
1769747942.60234,RECEIVED,dd234081-ffb6-4b55-8a07-8186f1cc5da2,521d3d1f-808f-4a9c-99cb-d8cb5ea57feb,c5,c2,27,p2,?,surb={'id': 'b94d25a3-5765-402f-9239-01487d1b8b6a', 'route': ['p2', 'e10', 'i7', 'x10', 'p2', 'c5']}
1769747942.6537051,RECEIVED,e634d99c-3418-4493-8b27-19670dc43b3e,f9aab0a9-c23b-4919-832c-afc33e54d193,c5,c2,27,p2,?,surb={'id': '9caab7a1-b072-4a35-9004-88aed702383a', 'route': ['p2', 'e10', 'i7', 'x10', 'p2', 'c5']}
1769747942.8099642,RECEIVED,25f8a724-7308-4285-9b8f-4e320d7c2011,89536e7b-f48f-4e7a-a6da-e6774fe7c06c,c5,c2,26,p2,?,surb={'id': '67a0470d-3d33-4cbb-8f08-11f681c9c6f5', 'route': ['p2', 'e3', 'i4', 'x1', 'p2', 'c5']}
