timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769748390.3095777,SENT,98ed8079-ed96-4cf7-a6ec-c667d98d7ccd,1aa41427-7551-48fc-9bff-c5bde1704874,c3,c1,3376,?,p3,
1769748390.3097322,CREATED,ba03f6fb-928e-4116-ab0b-bbe3c00d386a,eb52a4c3-165d-4e7a-bdd9-8aa4bf8279c5,c3,c1,27,?,?,surb={'id': '5e349d61-6e2f-45d5-9563-cfd4be7bacd7', 'route': ['p1', 'e4', 'i2', 'x3', 'p3', 'c3']}
1769748390.5698905,RECEIVED,3ba48111-eeb7-4146-80cd-c1a9570f553b,f4ff1a42-5798-4e5a-8df1-a6b79c5b295a,c4,c3,27,p3,?,surb={'id': '5efa0951-a847-4519-b9b1-8bc44254ff0c', 'route': ['p3', 'e6', 'i3', 'x3', 'p1', 'c4']}
1769748390.7229455,SENT,59f7cad3-7469-4704-aef5-398b55c4d196,cab11589-85f9-4602-9dff-4affede95ce9,c3,c1,3385,?,p3,
1769748390.7231302,CREATED,88312883-956b-4605-8ecb-8a8ae670368f,ed87e7f0-b43d-4042-9d18-41adc2997e69,c3,c1,27,?,?,surb={'id': 'bc8f2885-0234-466f-b6ea-cf0fd10cb3a4', 'route': ['p1', 'e2', 'i8', 'x11', 'p3', 'c3']}
1769748390.8835368,SENT,a0005d5d-6856-4106-ab9b-94bdbcf247ac,acfe0c92-ac34-449b-a30b-9f0423e4d05a,c3,c1,3387,?,p3,
1769748390.8836892,CREATED,b2594967-e91c-45d9-9c56-88448adf1fa8,ed87e7f0-b43d-4042-9d18-41adc2997e69,c3,c1,27,?,?,surb={'id': 'bc8f2885-0234-466f-b6ea-cf0fd10cb3a4', 'route': ['p1', 'e2', 'i8', 'x11', 'p3', 'c3']}
1769748390.9090059,SENT,55d3d480-3fee-49d0-996f-67a1e868edfc,4973f9c9-fa9f-431d-900d-27305ce52062,c3,c1,3360,?,p3,
1769748390.9092026,CREATED,4323d74d-6571-46f4-95cd-b006d42a668f,f4c04f1e-c3ee-43e4-881f-63b6e2be4e5e,c3,c1,27,?,?,surb={'id': '4507fe33-e19b-4f1f-a454-d991ba457d42', 'route': ['p1', 'e7', 'i9', 'x7', 'p3', 'c3']}
1769748391.2055247,RECEIVED,359d5c3a-d547-4741-9b3b-13bc3623d1f7,9d6766c2-b27f-447b-9153-0a32f714bbde,c4,c3,27,p3,?,surb={'id': '9ef42929-396d-4617-92a2-3c1de70a21e4', 'route': ['p3', 'e9', 'i12', 'x3', 'p1', 'c4']}
1769748391.23783,SENT,f592210f-2211-48b9-8cf5-567a5f291bd6,89ead190-427b-4ad9-be09-969bf6628050,c3,c1,3367,?,p3,
1769748391.237977,CREATED,3dc00414-2203-4536-9cc1-0b42686e2eb0,f4c04f1e-c3ee-43e4-881f-63b6e2be4e5e,c3,c1,27,?,?,surb={'id': '4507fe33-e19b-4f1f-a454-d991ba457d42', 'route': ['p1', 'e7', 'i9', 'x7', 'p3', 'c3']}
1769748391.4487863,SENT,d6e3eef1-04ca-4972-aa83-814a2896a859,2a3c1aff-28b4-47f4-965b-3b91f8d4814a,c3,c1,3385,?,p3,
1769748391.4489415,CREATED,cddb935b-b3c2-4ed3-aa1d-c3981897bcc6,3e1e9e9d-9bfa-485c-a79b-550f9da6f476,c3,c1,26,?,?,surb={'id': '0a76fde6-b3ad-4b90-bfba-7b57b8732f8e', 'route': ['p1', 'e7', 'i3', 'x8', 'p3', 'c3']}
1769748391.7336364,SENT,1feb4a77-b382-47fb-8e2b-b975204e4faf,b5da7f41-c658-4420-b6ea-2f908bdb9ebd,c3,c1,3385,?,p3,
1769748391.7337916,CREATED,e9f77e93-9573-4a07-b28e-a654e3f12a30,3e1e9e9d-9bfa-485c-a79b-550f9da6f476,c3,c1,26,?,?,surb={'id': '0a76fde6-b3ad-4b90-bfba-7b57b8732f8e', 'route': ['p1', 'e7', 'i3', 'x8', 'p3', 'c3']}
1769748391.7597578,SENT,c349b038-e848-44ae-a3c1-4069c68360ad,9cf886c1-aded-4af3-8532-ce59df5b5be4,c3,c1,3387,?,p3,
1769748391.759909,CREATED,0f57472b-dc13-4332-a364-7bb927249646,8446873c-4337-4ab4-b590-664afae08d19,c3,c1,27,?,?,surb={'id': '141bdbdf-9bd6-4e2e-bd0c-74f7875f34a5', 'route': ['p1', 'e10', 'i7', 'x12', 'p3', 'c3']}
1769748391.9463742,RECEIVED,8b50c661-bb23-4cd9-989b-36d377a7ec6a,9d6766c2-b27f-447b-9153-0a32f714bbde,c4,c3,27,p3,?,surb={'id': '9ef42929-396d-4617-92a2-3c1de70a21e4', 'route': ['p3', 'e9', 'i12', 'x3', 'p1', 'c4']}
1769748391.9691246,SENT,eff30b2b-412c-4fcd-be20-cba91681186d,bfe31b3e-6016-456c-9819-a31317992b98,c3,c1,3388,?,p3,
1769748391.9692774,CREATED,2cc46a6c-7e46-4495-a0eb-8454f006eb1e,8446873c-4337-4ab4-b590-664afae08d19,c3,c1,27,?,?,surb={'id': '141bdbdf-9bd6-4e2e-bd0c-74f7875f34a5', 'route': ['p1', 'e10', 'i7', 'x12', 'p3', 'c3']}
1769748392.150691,SENT,efffea2d-f59d-4c83-93ba-dabeccb11285,f2110f4d-cefa-4a25-be0d-e0468b890d44,c3,c1,3361,?,p3,
1769748392.1508439,CREATED,df991726-ffc5-4c9f-8f44-21aa958a9f4f,6c98e02e-f4fc-4878-a812-2333683346cf,c3,c1,27,?,?,surb={'id': 'b5b1870f-fa3e-4be4-8e7f-bf2f48985f92', 'route': ['p1', 'e10', 'i1', 'x5', 'p3', 'c3']}
1769748393.0016978,SENT,b1c1c87d-50d5-4705-9db1-25b6067261fd,5a1d7c44-4f1a-4692-a64b-0b3922de0c67,c3,c1,3359,?,p3,
1769748393.0018551,CREATED,9d106f60-925f-47fa-8a86-a3740e5ae783,6c98e02e-f4fc-4878-a812-2333683346cf,c3,c1,27,?,?,surb={'id': 'b5b1870f-fa3e-4be4-8e7f-bf2f48985f92', 'route': ['p1', 'e10', 'i1', 'x5', 'p3', 'c3']}
1769748393.7778018,RECEIVED,c31b0014-5dda-4961-b123-43361fdb7240,378a4f54-8737-450b-8ca2-19136eb48fb1,c4,c3,27,p3,?,surb={'id': '9596cb9a-2b1c-4540-91ac-09b8e75649e8', 'route': ['p3', 'e2', 'i9', 'x2', 'p1', 'c4']}
1769748393.8345482,SENT,57c12d1d-72e4-48fc-a277-1d97b36ece83,fd381931-10cc-464a-a8f0-ad961d03a8c7,c3,c1,3383,?,p3,
1769748393.8347025,CREATED,bcc285e0-1dcb-4e22-a89b-83fb610e4f6e,d8bf7466-3c63-4399-af50-973ef3f6551b,c3,c1,26,?,?,surb={'id': '068e6f7c-bae3-4a14-8f51-1b48fc4059ab', 'route': ['p1', 'e3', 'i5', 'x11', 'p3', 'c3']}
1769748393.8809984,RECEIVED,4b951291-d83f-4dac-b3b7-076ec52d3912,8b26e6df-36f5-4551-abda-6e912c2a9c9d,c4,c3,26,p3,?,surb={'id': '3f4f406b-5537-442f-bb79-29bf40fc5e74', 'route': ['p3', 'e11', 'i11', 'x11', 'p1', 'c4']}
1769748394.1170526,RECEIVED,a92b8a27-e52e-4769-a762-223a6f495179,378a4f54-8737-450b-8ca2-19136eb48fb1,c4,c3,27,p3,?,surb={'id': '9596cb9a-2b1c-4540-91ac-09b8e75649e8', 'route': ['p3', 'e2', 'i9', 'x2', 'p1', 'c4']}
1769748395.3121345,RECEIVED,305a9d0f-7689-440a-b3c3-9d26e1f04a64,0cb99687-9f8a-4767-b7d7-259ec2d54f06,c4,c3,27,p3,?,surb={'id': '22764739-ec6b-418f-ad28-9f9b667e762c', 'route': ['p3', 'e4', 'i1', 'x3', 'p1', 'c4']}
1769748395.5921798,SENT,a3af4c9d-5fb8-4a61-ae12-58345ad0ac65,5cab8264-e27f-4489-8d99-9240e1fdb13b,c3,c1,3360,?,p3,
1769748395.5924504,CREATED,33781fa3-1a73-4c1a-b995-daddeaccff28,d8bf7466-3c63-4399-af50-973ef3f6551b,c3,c1,26,?,?,surb={'id': '068e6f7c-bae3-4a14-8f51-1b48fc4059ab', 'route': ['p1', 'e3', 'i5', 'x11', 'p3', 'c3']}
1769748396.4609926,SENT,547c0c27-49a0-43b8-8910-a744882ebb3a,e99db1f1-44e2-497c-a222-759c19b40049,c3,c1,3364,?,p3,
1769748396.461676,CREATED,dce00e80-61c6-44c6-b478-140f68f8d024,7df95d82-be87-41eb-8361-518327801284,c3,c1,27,?,?,surb={'id': '70c716d5-478f-4cf0-a6b5-72a454e9421d', 'route': ['p1', 'e9', 'i9', 'x9', 'p3', 'c3']}
1769748396.5946212,SENT,f92d5ed9-aa04-4f68-8b44-f4de95a957ca,1700124a-4e7f-40c6-8d36-d402517147e5,c3,c1,3396,?,p3,
1769748396.5947695,CREATED,98302a2c-1776-4c20-ac5f-e15ca61a4b96,7df95d82-be87-41eb-8361-518327801284,c3,c1,27,?,?,surb={'id': '70c716d5-478f-4cf0-a6b5-72a454e9421d', 'route': ['p1', 'e9', 'i9', 'x9', 'p3', 'c3']}
1769748396.598716,RECEIVED,3ecab77d-8185-4521-bf2d-41a3f327cc5a,edaca154-a1bd-4018-bb32-6470a522196a,c4,c3,27,p3,?,surb={'id': '249ed8eb-5fca-445c-8216-fd68b6ab1839', 'route': ['p3', 'e4', 'i4', 'x7', 'p1', 'c4']}
1769748396.8390758,SENT,86a8466e-a724-4577-adb0-c641523c17be,417cbd4a-c5bf-4f9b-bfb2-b27a87911f70,c3,c1,3391,?,p3,
1769748396.839153,CREATED,101c2250-5758-446a-b4dc-60fa103ff563,a3e5d923-3a93-4b92-844d-9425068ba3c4,c3,c1,27,?,?,surb={'id': '7bd4dc15-9282-4919-a59f-c9e195c43575', 'route': ['p1', 'e11', 'i3', 'x8', 'p3', 'c3']}
1769748396.9241197,SENT,7802049e-6fff-44d1-9396-ca3dd7173714,a814b46d-bd14-4656-8667-5fe086ebc21e,c3,c1,3371,?,p3,
1769748396.9242418,CREATED,fd64d8cd-4ff8-4199-8676-014df9973755,a3e5d923-3a93-4b92-844d-9425068ba3c4,c3,c1,27,?,?,surb={'id': '7bd4dc15-9282-4919-a59f-c9e195c43575', 'route': ['p1', 'e11', 'i3', 'x8', 'p3', 'c3']}
1769748396.9255323,RECEIVED,b9e12282-d40e-4e5b-890b-0837f4bce635,95e259e6-4632-4e7c-9a36-a2808cf311ac,c4,c3,27,p3,?,surb={'id': 'd22b4751-14d8-4b04-a9d8-63fa179dc0bd', 'route': ['p3', 'e10', 'i11', 'x5', 'p1', 'c4']}
1769748397.0324771,SENT,318b9f23-d32a-42c7-aa6b-a8d093fb16d0,16f94ba4-1fcf-4c23-8825-e99647220f13,c3,c1,3371,?,p3,
1769748397.0326245,CREATED,4fd297ee-e9e3-4904-9208-e16d6bde120b,2feea108-22f2-4719-a397-24c31aa35a8e,c3,c1,27,?,?,surb={'id': 'a433b67e-5e6d-4aca-8672-f692dec867b7', 'route': ['p1', 'e2', 'i1', 'x7', 'p3', 'c3']}
1769748397.4349554,SENT,cf2f4787-e75b-4aee-baa3-895a1a060942,d7182d09-da79-425d-80e2-d72f127802d3,c3,c1,3376,?,p3,
1769748397.4351323,CREATED,f839c807-448b-4b49-bc0c-ca1795d395e7,2feea108-22f2-4719-a397-24c31aa35a8e,c3,c1,27,?,?,surb={'id': 'a433b67e-5e6d-4aca-8672-f692dec867b7', 'route': ['p1', 'e2', 'i1', 'x7', 'p3', 'c3']}
1769748397.4868534,SENT,bd312e26-56eb-4751-93cb-89a63878d780,1fceba00-5dac-4392-8ff1-ed7bb1f3dc6a,c3,c1,3383,?,p3,
1769748397.487,CREATED,2a4d1001-ab07-43cc-bd27-b6ffc52e4916,cbe2e2fc-80f6-48b0-9ceb-04ff6f564947,c3,c1,27,?,?,surb={'id': 'b93c352b-46e7-49ea-ba03-924b06c2c675', 'route': ['p1', 'e2', 'i4', 'x5', 'p3', 'c3']}
1769748398.3398688,RECEIVED,dc637dd8-20b2-4328-8c3f-5bed11a7c357,95e259e6-4632-4e7c-9a36-a2808cf311ac,c4,c3,27,p3,?,surb={'id': 'd22b4751-14d8-4b04-a9d8-63fa179dc0bd', 'route': ['p3', 'e10', 'i11', 'x5', 'p1', 'c4']}
1769748398.356432,RECEIVED,7d112512-e528-4930-9183-a2dad6712c2e,0fea0370-0704-4dc7-975a-802131217d1e,c4,c3,27,p3,?,surb={'id': '8e8e20af-12b9-4d85-aa73-2e7f45e6b24f', 'route': ['p3', 'e6', 'i3', 'x9', 'p1', 'c4']}
1769748398.6818514,SENT,561c1522-0497-46cf-8441-a8348408fd81,10ddf8c1-6074-4aa7-b2c0-7d23f787bd36,c3,c1,3359,?,p3,
1769748398.6820254,CREATED,6798feb1-18c8-4bbe-a967-a38ca484c1cd,cbe2e2fc-80f6-48b0-9ceb-04ff6f564947,c3,c1,27,?,?,surb={'id': 'b93c352b-46e7-49ea-ba03-924b06c2c675', 'route': ['p1', 'e2', 'i4', 'x5', 'p3', 'c3']}
1769748398.7257457,SENT,b54cc73e-1237-4f6d-b5b3-62515e336839,a2f3a724-1faa-477a-a5c3-17a6f0ee8056,c3,c1,3380,?,p3,
1769748398.7259016,CREATED,506386d6-5adb-4f62-badf-48b6593f9ee7,4eea0a89-8cb5-4ea4-9ba2-51b3ab3a941b,c3,c1,26,?,?,surb={'id': '2206ecb1-4c2b-4257-b232-669f3a0f182a', 'route': ['p1', 'e1', 'i10', 'x5', 'p3', 'c3']}
1769748399.0826788,RECEIVED,08d308dc-410a-469a-bf66-d218262359cb,b68a4edb-54d3-48a2-b3e4-9f9d830eda6d,c4,c3,27,p3,?,surb={'id': '6867e392-eccc-4a05-bae7-f615265fab1b', 'route': ['p3', 'e6', 'i8', 'x1', 'p1', 'c4']}
1769748399.315978,SENT,de7f3540-9ca8-489f-9a48-c32132788c54,79f14518-2a46-4a24-8d8b-3cf824d6dc6e,c3,c1,3376,?,p3,
1769748399.3161654,CREATED,b388b771-4aa4-44ad-b61e-51910d0a692d,4eea0a89-8cb5-4ea4-9ba2-51b3ab3a941b,c3,c1,26,?,?,surb={'id': '2206ecb1-4c2b-4257-b232-669f3a0f182a', 'route': ['p1', 'e1', 'i10', 'x5', 'p3', 'c3']}
1769748399.3183947,RECEIVED,7a4b8034-214b-4413-92ab-db4c75d401fc,b68a4edb-54d3-48a2-b3e4-9f9d830eda6d,c4,c3,27,p3,?,surb={'id': '6867e392-eccc-4a05-bae7-f615265fab1b', 'route': ['p3', 'e6', 'i8', 'x1', 'p1', 'c4']}
1769748399.578388,SENT,d01c97b3-1c2c-4a7a-add9-7e43706f7aa7,5a1a6c17-a18e-46b9-851d-b69f7b294828,c3,c1,3390,?,p3,
1769748399.578537,CREATED,a438677e-e49a-43b8-83be-5a1e195a89ce,bef39f94-b970-427c-8507-e8fd7e80871c,c3,c1,27,?,?,surb={'id': '2c126f52-d008-4b14-8cb9-9a585660adcb', 'route': ['p1', 'e8', 'i4', 'x9', 'p3', 'c3']}
1769748400.4264867,SENT,3ffcbba5-ac4b-4b91-9740-e70a72a88576,a6f7103f-84c4-4eb0-8a31-c9b7176bdae8,c3,c1,3363,?,p3,
1769748400.4266355,CREATED,8e5e56e3-5521-4587-bf04-313ef8ad6902,bef39f94-b970-427c-8507-e8fd7e80871c,c3,c1,27,?,?,surb={'id': '2c126f52-d008-4b14-8cb9-9a585660adcb', 'route': ['p1', 'e8', 'i4', 'x9', 'p3', 'c3']}
1769748401.3568377,SENT,1a8ae47a-0582-409c-bff2-fa974656a296,10494df4-dbb6-4046-a528-d8542ccce46c,c3,c1,3380,?,p3,
1769748401.357056,CREATED,22f9776c-1a95-4767-a54b-5f28f9af33ea,68083afe-5c39-44fa-ae77-8534ddbb2632,c3,c1,27,?,?,surb={'id': '92b8782c-1e38-4451-8629-62558615dad5', 'route': ['p1', 'e6', 'i3', 'x4', 'p3', 'c3']}
1769748401.451649,RECEIVED,3d1b2617-bca9-44e0-bfc2-b15c22c9bcf6,65b1b3c7-e6bf-42c2-afdb-b71a17d15c00,c4,c3,27,p3,?,surb={'id': 'b9ef830d-864c-49c8-8586-f06b249f4922', 'route': ['p3', 'e8', 'i5', 'x8', 'p1', 'c4']}
1769748401.5121741,SENT,08bc0c28-bbe2-4362-a014-2a47d9e0100d,72f58045-6079-41b6-83e4-7eba21d1e600,c3,c1,3359,?,p3,
1769748401.5123248,CREATED,f850f6bb-3f97-47d1-a04a-ffedec1200e7,68083afe-5c39-44fa-ae77-8534ddbb2632,c3,c1,27,?,?,surb={'id': '92b8782c-1e38-4451-8629-62558615dad5', 'route': ['p1', 'e6', 'i3', 'x4', 'p3', 'c3']}
1769748401.5490868,SENT,540097b6-8211-4015-b3f3-103ff975e67d,c24ab684-1ef8-4646-92d7-afc1c9a73a78,c3,c1,3395,?,p3,
1769748401.5492442,CREATED,31574a70-7ae6-4a6a-9c03-6348d0238f3c,f9b51b98-c54a-4340-b5ad-0c91cc8f9bc9,c3,c1,27,?,?,surb={'id': '33650ef0-b631-40a7-af1e-d323f9f24b23', 'route': ['p1', 'e4', 'i10', 'x5', 'p3', 'c3']}
1769748401.5720973,RECEIVED,2585fd7c-7526-4995-9fa3-fd95fda78462,7e90c641-dbc2-4004-8706-673d82c369c4,c4,c3,27,p3,?,surb={'id': '4d0266b5-f18a-4f4d-8b14-526f7c58f402', 'route': ['p3', 'e2', 'i4', 'x6', 'p1', 'c4']}
1769748401.6324406,SENT,2fccc23e-579e-4bdf-bfcb-414a07ee34ae,c17eb388-b07c-4bb8-ae03-2f7a9fda5f0e,c3,c1,3399,?,p3,
1769748401.6325898,CREATED,ed6dde4c-d1d7-41e0-8b50-cce4cea26a31,f9b51b98-c54a-4340-b5ad-0c91cc8f9bc9,c3,c1,27,?,?,surb={'id': '33650ef0-b631-40a7-af1e-d323f9f24b23', 'route': ['p1', 'e4', 'i10', 'x5', 'p3', 'c3']}
1769748401.761634,RECEIVED,188219ec-10f1-4262-8274-88386c43cea2,8e86612c-d2ed-4a56-ae07-9cf1aaa86288,c4,c3,27,p3,?,surb={'id': '5eca1f5c-358f-4960-b43e-978bccb45e71', 'route': ['p3', 'e4', 'i8', 'x9', 'p1', 'c4']}
1769748401.8517108,SENT,0be28f08-1412-4959-91f1-51b41fea2855,e9d634d9-716e-4b93-8a97-90f42ce2b10b,c3,c1,3375,?,p3,
1769748401.851859,CREATED,17145ec3-46ae-47dc-afe1-3037c9f51d5b,7e892603-34d0-480f-9ca9-cfe620fc6598,c3,c1,26,?,?,surb={'id': 'd4bca314-b2a1-4597-b9f7-5b9c2b6d8898', 'route': ['p1', 'e6', 'i9', 'x6', 'p3', 'c3']}
1769748402.1113691,SENT,eb74b575-c036-40ef-9740-7ee1792394b2,97d786d1-5c21-4185-adb9-ad18b91c45d8,c3,c1,3384,?,p3,
1769748402.1115205,CREATED,c32e7944-01a5-4fe0-9a95-adfec8620b35,7e892603-34d0-480f-9ca9-cfe620fc6598,c3,c1,26,?,?,surb={'id': 'd4bca314-b2a1-4597-b9f7-5b9c2b6d8898', 'route': ['p1', 'e6', 'i9', 'x6', 'p3', 'c3']}
1769748402.4908578,RECEIVED,8391cda5-a204-40bf-a381-57c7c89bb09d,9f3ed29d-1763-4207-b5b7-e0407edc3119,c4,c3,27,p3,?,surb={'id': 'e25276d2-2907-4f70-8ab8-7b43b6a64e95', 'route': ['p3', 'e2', 'i7', 'x1', 'p1', 'c4']}
1769748402.495226,SENT,ce328495-a5db-4f6d-af94-f9ac0523583b,88d8766a-9805-428b-9765-e2203c7ae860,c3,c1,3368,?,p3,
1769748402.4953792,CREATED,c89578fc-ae33-4a12-a961-5cbd892c6f8c,f2057138-a0e3-4533-9d28-fc558c5f76ff,c3,c1,27,?,?,surb={'id': 'f8a7d802-2fbf-406c-9da7-afb6da81d90b', 'route': ['p1', 'e11', 'i6', 'x3', 'p3', 'c3']}
1769748402.6552455,RECEIVED,45f514d3-7583-49fa-9673-e6ef65768088,65b1b3c7-e6bf-42c2-afdb-b71a17d15c00,c4,c3,27,p3,?,surb={'id': 'b9ef830d-864c-49c8-8586-f06b249f4922', 'route': ['p3', 'e8', 'i5', 'x8', 'p1', 'c4']}
1769748402.8627856,SENT,b9ec906c-e794-42b9-868e-cae66f525728,f1e859fe-0cbe-468e-b265-e90c72d22277,c3,c1,3401,?,p3,
1769748402.8629467,CREATED,f01eaee4-2b82-47bb-9ebb-9407b3a8a1e1,f2057138-a0e3-4533-9d28-fc558c5f76ff,c3,c1,27,?,?,surb={'id': 'f8a7d802-2fbf-406c-9da7-afb6da81d90b', 'route': ['p1', 'e11', 'i6', 'x3', 'p3', 'c3']}
1769748402.9442697,SENT,0737ef7d-54af-4d2a-8a08-c2a7187f098f,a5bcb0d9-b93f-4d81-8681-3d00116ae578,c3,c1,3376,?,p3,
1769748402.9444203,CREATED,6b67697d-2189-46f6-8445-47385d2fc591,ebe6bc19-95e4-4c7e-a9fd-ee226662fd87,c3,c1,27,?,?,surb={'id': '306e74e0-4f2e-4001-a883-558bb8d990e7', 'route': ['p1', 'e2', 'i1', 'x2', 'p3', 'c3']}
1769748403.045414,RECEIVED,dfefa9e5-a81d-4e75-84fa-6bd0f257eb38,9f3ed29d-1763-4207-b5b7-e0407edc3119,c4,c3,27,p3,?,surb={'id': 'e25276d2-2907-4f70-8ab8-7b43b6a64e95', 'route': ['p3', 'e2', 'i7', 'x1', 'p1', 'c4']}
1769748403.089951,SENT,e96e4f45-2cff-4364-a2b2-8f4a0ce23138,2c11691c-cbcb-451a-a1cf-1b3f01025fac,c3,c1,3379,?,p3,
1769748403.0901294,CREATED,0d6cc994-f0a4-43be-a986-86c335cd5860,ebe6bc19-95e4-4c7e-a9fd-ee226662fd87,c3,c1,27,?,?,surb={'id': '306e74e0-4f2e-4001-a883-558bb8d990e7', 'route': ['p1', 'e2', 'i1', 'x2', 'p3', 'c3']}
1769748403.1623356,SENT,a6c60f6c-891d-43ac-ba9a-05cdc41cae4b,4e86fa33-2bf4-4eaa-9144-35c3513e8e87,c3,c1,3379,?,p3,
1769748403.162486,CREATED,bff6d075-2a0f-419a-9322-ad2667d40a2d,c21f9a59-32cc-4df6-9b33-765e159f5c3b,c3,c1,26,?,?,surb={'id': 'cd588ea2-3373-4174-84ad-fb98301ebee8', 'route': ['p1', 'e12', 'i1', 'x3', 'p3', 'c3']}
1769748403.34247,SENT,7faa527f-7f31-490a-9f62-17bc7d323609,05a74fb0-6524-43d9-94d2-a2cb338394e9,c3,c1,3360,?,p3,
1769748403.3426187,CREATED,35871151-9d97-4d1f-ba1f-475123ba55fc,c21f9a59-32cc-4df6-9b33-765e159f5c3b,c3,c1,26,?,?,surb={'id': 'cd588ea2-3373-4174-84ad-fb98301ebee8', 'route': ['p1', 'e12', 'i1', 'x3', 'p3', 'c3']}
1769748403.4437926,SENT,65eb6d7b-8fdd-4d4c-bf91-5457ea9aa9e6,6bad9b07-516d-4209-be2a-94d010d90259,c3,c1,3388,?,p3,
1769748403.4439423,CREATED,582ab1b1-f27e-42de-aa28-8e504ffc16b9,65906601-24e3-4531-aa48-0e400d37c11f,c3,c1,27,?,?,surb={'id': '04f3565f-fbe1-416c-98f6-d73503861dea', 'route': ['p1', 'e6', 'i3', 'x10', 'p3', 'c3']}
1769748404.1219907,RECEIVED,5a0ab229-222d-4efb-8d6e-c2c5b648a828,a279712e-e2bc-4a07-855b-0265b84f141f,c4,c3,27,p3,?,surb={'id': '90b5c59c-5087-4e2d-a8e3-54eb205efaa8', 'route': ['p3', 'e6', 'i6', 'x9', 'p1', 'c4']}
1769748404.2935987,SENT,5e0dfb71-8021-434a-83f0-7cd3caee6f2c,86227dfa-ba49-48be-a6f4-0a5e6de12417,c3,c1,3383,?,p3,
1769748404.293751,CREATED,a085af0b-269e-4147-9ab3-9ea86b04b916,65906601-24e3-4531-aa48-0e400d37c11f,c3,c1,27,?,?,surb={'id': '04f3565f-fbe1-416c-98f6-d73503861dea', 'route': ['p1', 'e6', 'i3', 'x10', 'p3', 'c3']}
1769748404.3444076,SENT,762d4d3d-4017-48e8-982f-f3a1bc4f17e3,0efb0e8a-40c4-4061-b6a5-93686de00eba,c3,c1,3367,?,p3,
1769748404.344587,CREATED,9359a1d5-d667-4465-84c0-feeca7fd3410,ff3ca426-af1a-4f75-8f77-68510b19b93c,c3,c1,27,?,?,surb={'id': '2ff1e907-5be1-4288-8d46-f3b666382f76', 'route': ['p1', 'e6', 'i8', 'x2', 'p3', 'c3']}
1769748404.537298,RECEIVED,0d705f58-9a43-4559-82af-7ab1e7a84642,a279712e-e2bc-4a07-855b-0265b84f141f,c4,c3,27,p3,?,surb={'id': '90b5c59c-5087-4e2d-a8e3-54eb205efaa8', 'route': ['p3', 'e6', 'i6', 'x9', 'p1', 'c4']}
1769748404.5613558,SENT,9b218ff9-3eb5-4710-8b19-e6ff30f24510,394c3ce5-59cd-45c9-8ceb-c85776ee3872,c3,c1,3385,?,p3,
1769748404.5615048,CREATED,a51f04b9-e5d2-4548-b049-ab746bf0afd0,ff3ca426-af1a-4f75-8f77-68510b19b93c,c3,c1,27,?,?,surb={'id': '2ff1e907-5be1-4288-8d46-f3b666382f76', 'route': ['p1', 'e6', 'i8', 'x2', 'p3', 'c3']}
1769748404.8393943,SENT,a6368d51-7fd4-416e-9111-dc8cf426d8ff,6048304f-59ea-4374-9880-ee4400407e84,c3,c1,3368,?,p3,
1769748404.839545,CREATED,16bd4161-aef8-46ec-b681-e34d3e16892b,9cfcccb7-adeb-4fdb-8626-d025d1cb1bf8,c3,c1,27,?,?,surb={'id': 'a3e90982-c39b-4b15-8eb5-ec722545127e', 'route': ['p1', 'e12', 'i3', 'x6', 'p3', 'c3']}
1769748404.8598454,SENT,bc5d686c-40de-4241-bc21-18a52d5f4709,8009e818-9a8f-4c31-a670-b4a26d0971c2,c3,c1,3375,?,p3,
1769748404.8599954,CREATED,dcf70cd4-c29d-4c5f-9ed0-8cc38b98ae11,9cfcccb7-adeb-4fdb-8626-d025d1cb1bf8,c3,c1,27,?,?,surb={'id': 'a3e90982-c39b-4b15-8eb5-ec722545127e', 'route': ['p1', 'e12', 'i3', 'x6', 'p3', 'c3']}
1769748405.081657,SENT,b2c7c502-c2fb-4a0a-8eac-c19f6c11df4a,e9052fc9-321f-49cb-aea2-97457dfeadf4,c3,c1,3396,?,p3,
1769748405.081826,CREATED,8c7b9d0f-6848-4f37-9060-5d0b029dee8b,f9f4324e-b0ab-4401-9596-0859b0ec12a4,c3,c1,27,?,?,surb={'id': '13b04c02-4be4-42ac-b719-7dc20bc17923', 'route': ['p1', 'e4', 'i10', 'x11', 'p3', 'c3']}
1769748405.152898,SENT,8f41297b-0327-4636-aa9d-418af7079c95,25df0f1d-fb62-4523-a481-f790f0847ed0,c3,c1,3394,?,p3,
1769748405.1532962,CREATED,65f80e4a-80b4-4fa4-b84d-4bde64ae7b9e,f9f4324e-b0ab-4401-9596-0859b0ec12a4,c3,c1,27,?,?,surb={'id': '13b04c02-4be4-42ac-b719-7dc20bc17923', 'route': ['p1', 'e4', 'i10', 'x11', 'p3', 'c3']}
1769748405.3216822,SENT,d937e764-8487-4ba8-941d-f5104e4cdba8,25c1a760-56ec-4255-959a-bcdfcb793b67,c3,c1,3391,?,p3,
1769748405.3218346,CREATED,fee1d130-e7fe-4ddb-8a55-d7f2529e90ac,2edc23c3-7583-4632-a3ba-6232f2cbe3ea,c3,c1,27,?,?,surb={'id': 'a3ad856c-ff82-461e-9d80-c75a79433608', 'route': ['p1', 'e5', 'i4', 'x8', 'p3', 'c3']}
