timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769469127.9308436,RECEIVED,3c594cfa-00da-4629-a3ce-938cf4a395b8,a85d6e07-3031-4564-bc1b-a22e7290f622,c3,c1,27,p1,?,surb={'id': '52bb0528-90a9-480e-9054-1e6161615af4', 'route': ['p1', 'e1', 'i4', 'x3', 'p3', 'c3']}
1769469128.121505,SENT,f3649f86-7c00-4735-a6ab-e319a2b8d2aa,2cd3c440-6d99-4f51-b04e-217de46dc50a,c1,c4,3351,?,p1,
1769469128.1216373,CREATED,53a98f12-e278-46ae-8c6a-04f82dd54ff6,eb256284-4bf9-4a9d-afa0-f95a5f29be4c,c1,c4,26,?,?,surb={'id': '026e828b-32f5-4fcc-ab90-ee003c467ce3', 'route': ['p1', 'e8', 'i9', 'x9', 'p1', 'c1']}
1769469128.5530102,SENT,dc90a677-b1e9-4f3e-9812-bf6e1f6820e9,fc3adf89-4c09-4e8e-851d-746afd659181,c1,c4,3358,?,p1,
1769469128.553163,CREATED,066117a4-6234-43e6-beeb-b34785a4d264,3fcf7f59-08c1-402c-b1a1-a3f40494b43b,c1,c4,27,?,?,surb={'id': '40dac47c-80ef-4045-8f4a-db29ed5d39e4', 'route': ['p1', 'e2', 'i3', 'x11', 'p1', 'c1']}
1769469128.8561668,RECEIVED,4a64e68c-0761-4e29-86e2-58d933d3e0bc,b5b1523c-ca10-44a2-affa-bb2b0ee6fbfb,c3,c1,27,p1,?,surb={'id': '4e5bd2bb-8590-4c35-ad17-c912b5a8b601', 'route': ['p1', 'e12', 'i8', 'x6', 'p3', 'c3']}
1769469129.3831618,SENT,0d24682a-1bc9-4c2c-8671-52479aa08b74,82cd2828-16ef-4755-8639-e49e65fc579d,c1,c4,3377,?,p1,
1769469129.3833308,CREATED,a95988c4-8d8a-49d0-9dad-b75deecd3498,52eb07e3-c272-4c27-9159-3ca2ba22a9d5,c1,c4,27,?,?,surb={'id': 'ca548fe1-59ae-4c77-bcfc-1ddbc4bf4949', 'route': ['p1', 'e4', 'i3', 'x5', 'p1', 'c1']}
1769469129.7936952,RECEIVED,44dfcb83-a96a-42aa-a5c9-afecacf3e7be,da5a86a3-bad1-4780-a63a-0a0bcde11260,c3,c1,27,p1,?,surb={'id': 'b2358d5d-1c92-46b7-83a5-1794da2ba1db', 'route': ['p1', 'e8', 'i10', 'x2', 'p3', 'c3']}
1769469129.8705473,RECEIVED,279dbe39-23ef-43fa-8365-c6f79ed12141,85971c56-d925-4df4-aa4d-647d040e7070,c3,c1,27,p1,?,surb={'id': '1a255a73-a4f2-4d71-b429-300993cbce55', 'route': ['p1', 'e8', 'i1', 'x1', 'p3', 'c3']}
1769469129.8745258,RECEIVED,480f125f-a406-4dba-8851-6f4adafdccb7,7ef5a8c8-864d-4dca-bed3-fe927772f567,c3,c1,27,p1,?,surb={'id': '6ed581d9-1246-4b8f-b782-b5a2e7b3e4a6', 'route': ['p1', 'e3', 'i5', 'x12', 'p3', 'c3']}
1769469130.063034,SENT,fbe36202-877e-44a4-9b10-6043f7ed119a,90680fee-a9b7-478a-884c-96abe16f151e,c1,c4,3395,?,p1,
1769469130.0632153,CREATED,9f799907-2758-4429-9d59-2bf892959f96,53bebe41-5283-403e-89fd-4e79b402d660,c1,c4,27,?,?,surb={'id': '2b557733-ced7-4325-8090-61fca6afe652', 'route': ['p1', 'e9', 'i10', 'x2', 'p1', 'c1']}
1769469130.2176063,SENT,b5351537-ac48-40cd-8b18-667f42b8c2cc,dd23aa70-67d9-4777-8ffc-2ecfeb498ddf,c1,c4,3388,?,p1,
1769469130.2176945,CREATED,95b6992c-0c45-476e-841f-22d5608daf26,f8375c66-6669-4875-a4c7-b1641249f3db,c1,c4,27,?,?,surb={'id': 'f965b410-664c-4111-a6e7-71afe1003353', 'route': ['p1', 'e1', 'i4', 'x8', 'p1', 'c1']}
1769469130.2290018,RECEIVED,b13734a0-0773-4ed9-a2c8-3749c7b86405,86bb82a8-7702-4915-abde-a4ba2df0e444,c3,c1,27,p1,?,surb={'id': '6322f7c4-fe56-4ccf-9fd2-ccc056c19eb4', 'route': ['p1', 'e9', 'i4', 'x10', 'p3', 'c3']}
1769469130.3533566,RECEIVED,5e64b07d-f7df-4cc7-8ef1-a1b0e98845ff,301e4982-f67f-4887-a639-6bb87a47b6c7,c3,c1,27,p1,?,surb={'id': '8b9b5405-9033-4e33-b417-727abdf053e8', 'route': ['p1', 'e2', 'i9', 'x7', 'p3', 'c3']}
1769469130.9095645,SENT,10505c91-96ea-4295-89ad-1f95ebd4af4e,5c069974-34ea-49c7-a42d-2ce6656e9c4b,c1,c4,3384,?,p1,
1769469130.909642,CREATED,b0e65e76-dc26-48e9-83a1-b08172d350d8,31423a25-c565-427d-b36b-6681265b93a8,c1,c4,27,?,?,surb={'id': '9dc20855-9159-47d6-b112-70392540e483', 'route': ['p1', 'e8', 'i9', 'x10', 'p1', 'c1']}
1769469130.916228,SENT,d90a5d01-cb1a-44b2-b3b3-7c3fbf527ee3,bc9f5453-9753-45bf-ac1d-cea9fb2de816,c1,c4,3360,?,p1,
1769469130.9163032,CREATED,8af24edb-9e84-47c0-914b-b27fbb48246a,a080b01d-fc9b-49d1-8b72-1cd3449099c5,c1,c4,27,?,?,surb={'id': 'd7fc241f-887c-4a6a-87b7-a703d1e0698a', 'route': ['p1', 'e9', 'i7', 'x9', 'p1', 'c1']}
1769469131.2372692,SENT,b86a4630-0f73-4ca0-b4e6-74a89b6a4fc5,4e68b97f-cddb-4d56-a56a-b3806fe7f20c,c1,c4,3355,?,p1,
1769469131.237343,CREATED,af8a77e1-689e-4c45-8724-35fef00e5edd,9f2a22ac-4ee6-46c1-8e00-e5325133d06e,c1,c4,26,?,?,surb={'id': '5fa3db56-20f4-49d7-bd54-bc3ccec04753', 'route': ['p1', 'e8', 'i7', 'x2', 'p1', 'c1']}
1769469131.400747,RECEIVED,3c088807-33b8-4bae-8fe5-3b41924ef44a,57c5ea04-53c9-46c2-9528-9dfda8c50b48,c3,c1,26,p1,?,surb={'id': 'bee3ace9-097d-4a6c-b7a0-bab5741346a8', 'route': ['p1', 'e8', 'i5', 'x1', 'p3', 'c3']}
1769469131.4289527,SENT,428b9c93-9c05-4779-9a72-39f7b0b80f20,4dd666da-ef13-4b4f-83b8-f58889eb4507,c1,c4,3380,?,p1,
1769469131.4293034,CREATED,c41b8b85-cf77-49d5-961b-8717f15dc31c,c5d8d51a-039a-4d58-8154-2493ef2a7d51,c1,c4,26,?,?,surb={'id': '90a261cd-5027-4125-97fb-01a017f02975', 'route': ['p1', 'e7', 'i6', 'x9', 'p1', 'c1']}
1769469131.6975493,RECEIVED,9d60a8b6-42d5-4214-a8ff-512e711c78c7,893324ee-81c3-4636-a32b-8475f0095d83,c3,c1,27,p1,?,surb={'id': 'a1af61e6-e09f-4abf-abdc-09c707a64fa0', 'route': ['p1', 'e3', 'i6', 'x12', 'p3', 'c3']}
1769469131.7095797,RECEIVED,c939e6ab-c9e9-4d18-8e32-9420d286b1f3,97fc794b-59be-48b6-a787-21f7358cdcaf,c3,c1,27,p1,?,surb={'id': 'aeb56740-8ac5-4dd9-a93d-bfa99d39d0ec', 'route': ['p1', 'e12', 'i2', 'x9', 'p3', 'c3']}
1769469131.7685287,SENT,79a2bc4a-0988-4f6f-8eb0-ac9605a9bab2,21245012-5349-4885-9e36-f0e7e8c8dd28,c1,c4,3393,?,p1,
1769469131.7686028,CREATED,a73d2703-b11d-43a7-95b0-a5f7c0e89396,23f03a51-4048-4076-bd74-7490c05b5de2,c1,c4,27,?,?,surb={'id': 'af4b71bb-e745-49cd-892d-8f2430a2f5de', 'route': ['p1', 'e8', 'i11', 'x3', 'p1', 'c1']}
1769469131.8801727,RECEIVED,c4345cc8-5756-4781-8853-5fcde29be09f,75155ef8-73ec-4474-8c29-ca343253c3c0,c3,c1,27,p1,?,surb={'id': '566caa90-054f-46ca-9ac9-7ba1efac55a7', 'route': ['p1', 'e2', 'i5', 'x8', 'p3', 'c3']}
1769469132.0341358,SENT,ab13f4a4-09c2-4632-9352-ac1321decb41,d84297d2-3490-4f02-b173-ec9c63520359,c1,c4,3371,?,p1,
1769469132.0342853,CREATED,ea63d83f-bb5a-4742-8d10-58847745ac9b,0b6b5d93-aed1-41cc-b161-071ec45cf3c7,c1,c4,27,?,?,surb={'id': '9f2aeb4d-8f99-4b63-90f9-d969ac56335f', 'route': ['p1', 'e10', 'i1', 'x9', 'p1', 'c1']}
1769469132.4655035,RECEIVED,f9f2c370-1bcd-475b-9b9d-7211f4014222,e43b7cfe-48c5-42b6-a00d-3c50f3c41f38,c3,c1,26,p1,?,surb={'id': 'd00acd8d-bfa8-4477-9a92-4cba4f22d468', 'route': ['p1', 'e3', 'i1', 'x1', 'p3', 'c3']}
1769469132.589196,SENT,ab10996d-6ec2-4813-b822-bff758926b9f,5a6695e1-dd9d-4616-9c84-39eee811e275,c1,c4,3359,?,p1,
1769469132.5893652,CREATED,797b9406-914e-4fb5-a9c8-d33635c1b505,8e5dee45-e139-469d-a7c0-65f45a813f6b,c1,c4,26,?,?,surb={'id': 'eec9e77b-b51a-4421-a71e-d3c01d0c831b', 'route': ['p1', 'e10', 'i4', 'x7', 'p1', 'c1']}
1769469132.620574,SENT,27746f99-5061-4492-8938-a136bfb5dfd0,1f37246b-97a6-43fa-aec8-3430955f7b4f,c1,c4,3360,?,p1,
1769469132.6207206,CREATED,c2ab883a-396b-4f16-bd48-ea8e7093639f,f9cab209-c3f3-4cfd-8f43-fd2774e5ac60,c1,c4,26,?,?,surb={'id': '711ef6a9-37c9-4c7c-b898-f34f43770d32', 'route': ['p1', 'e4', 'i4', 'x5', 'p1', 'c1']}
1769469132.6392486,RECEIVED,43e32e89-12c6-4f17-ad9f-2a29cde2a99d,5682e521-4f07-452e-81d3-733bb89c8826,c3,c1,27,p1,?,surb={'id': '1cd04a38-3e49-4c05-8539-0434f691db88', 'route': ['p1', 'e12', 'i4', 'x11', 'p3', 'c3']}
1769469132.692387,SENT,d1d01c7f-586a-471d-971b-2d10a9278ce9,eed7c507-0a4e-4b53-904e-9558e576b8d5,c1,c4,3384,?,p1,
1769469132.6924858,CREATED,6cbb44ac-08ad-4276-8f7f-d2d0c7173cf7,f70aaeb3-19bc-4961-8117-a23946babbac,c1,c4,26,?,?,surb={'id': 'dca70301-f0db-4a11-a1a0-8f8bd84598a5', 'route': ['p1', 'e3', 'i3', 'x9', 'p1', 'c1']}
1769469132.7891018,SENT,fa4f5c95-3201-4ae5-a0ab-53c6609df7e5,2b3cf668-2e9b-4bc3-9412-47588179e4a7,c1,c4,3380,?,p1,
1769469132.7891753,CREATED,6f30193e-e20d-423f-907c-b60e7e30f3e2,3efa5118-9431-446a-bde2-514546062fa7,c1,c4,27,?,?,surb={'id': '1127b9cc-6b94-4525-ab22-e3461ce6baba', 'route': ['p1', 'e6', 'i3', 'x7', 'p1', 'c1']}
1769469132.852497,SENT,1a8f325d-8bce-4bf2-aba1-d035421d52dc,7c26794a-8bfa-4e75-9e66-828567500b0a,c1,c4,3376,?,p1,
1769469132.852573,CREATED,89bb3b67-ee39-4137-abd8-499af07c690f,fb6d8cd7-2c2e-4031-a90e-2d541a185ec0,c1,c4,27,?,?,surb={'id': 'c6426b9f-51c5-43b1-963a-17d30c308756', 'route': ['p1', 'e9', 'i10', 'x7', 'p1', 'c1']}
1769469133.184096,SENT,384221be-c003-448e-b57f-55ca19c60af9,186c8f95-a249-42a8-bd93-4c03aca07eed,c1,c4,3379,?,p1,
1769469133.1841903,CREATED,931f6e14-b82f-4fce-b468-515f8879598d,173129df-af59-4e41-b1d4-fbae765e611a,c1,c4,27,?,?,surb={'id': '763552de-92d0-4b0d-946f-b5f38013f39c', 'route': ['p1', 'e5', 'i6', 'x9', 'p1', 'c1']}
1769469133.3261034,SENT,0be53faf-ba22-4658-a56c-e892a706e236,5252c2ee-d619-4176-a972-c7600bcbfc41,c1,c4,3359,?,p1,
1769469133.3261983,CREATED,92f26bec-9b61-4d9b-b7ac-3d17300d8fd4,bcf7b59e-972b-415d-9016-828e37e52a68,c1,c4,27,?,?,surb={'id': '65d58f8f-8163-48cb-940c-a566062cf752', 'route': ['p1', 'e6', 'i7', 'x5', 'p1', 'c1']}
1769469134.2804375,RECEIVED,872de9b5-1b2f-46ed-a831-57fac3a457b9,7ecd0a2a-c9c4-49f1-a31e-d834acc6fb98,c3,c1,26,p1,?,surb={'id': 'b8dc8fb9-3567-4ec3-bd49-3c22829296c5', 'route': ['p1', 'e4', 'i9', 'x6', 'p3', 'c3']}
1769469134.3160965,SENT,1e3c2c61-51b8-40a2-9c53-dc9125baf6d8,825ddddd-7286-44fb-a240-304bf8744810,c1,c4,3396,?,p1,
1769469134.31616,CREATED,aeaaa5e2-fdab-4dd0-9dcc-7d5ce00e7644,44ab04fa-8a77-450b-a01b-78e0402b3003,c1,c4,27,?,?,surb={'id': 'dbe8acf4-ae8f-4184-8bcd-a7d40240320e', 'route': ['p1', 'e6', 'i11', 'x3', 'p1', 'c1']}
1769469134.503153,SENT,41cddb26-1d4e-4798-9e61-8c60ab44313d,12441edc-5fd9-4664-ae84-4e6c72a8868a,c1,c4,3379,?,p1,
1769469134.5032632,CREATED,bb6423c5-76c1-43e4-a9e1-04712e680ca8,21165ce3-220f-4eb3-8ccc-a699b58ee81b,c1,c4,27,?,?,surb={'id': '64a8aee7-7a6d-43ae-b82e-60bb6275642e', 'route': ['p1', 'e11', 'i10', 'x9', 'p1', 'c1']}
1769469134.574264,RECEIVED,66298b87-7599-4822-864e-8f06dce2ddaa,4c7150fb-f032-4c0f-8902-a71e35617d16,c3,c1,26,p1,?,surb={'id': 'b18bdb50-4e63-4ba5-a8a9-0335243b3f74', 'route': ['p1', 'e12', 'i8', 'x9', 'p3', 'c3']}
1769469134.681028,SENT,ef7fe48d-46a8-481a-a144-e04b533ac6b9,1db0a3ab-da35-49b3-a11e-28dbb8a927d8,c1,c4,3371,?,p1,
1769469134.6811607,CREATED,88ccb38d-a60f-4ef9-96e3-227c8a7f02fe,c2faacd1-a36c-427e-b9a7-d739d1ae876a,c1,c4,26,?,?,surb={'id': '4690b060-a04a-45b4-aca3-531b2a6a01c7', 'route': ['p1', 'e10', 'i11', 'x1', 'p1', 'c1']}
1769469134.781618,RECEIVED,0e448338-3f6e-4b7d-ba75-ed32c30ed166,83552d4c-4797-4103-849e-4214693f6f02,c3,c1,27,p1,?,surb={'id': '1476ed9b-f435-4278-83d8-668572bbafc7', 'route': ['p1', 'e9', 'i5', 'x8', 'p3', 'c3']}
1769469135.1257744,SENT,0670512a-9c60-4d56-ac2b-a934dde3bfaf,06ce29fa-9121-4844-a1d6-2e58a679a210,c1,c4,3363,?,p1,
1769469135.1258225,CREATED,b10637f8-2599-4c8a-a4ff-63141a70cb83,74334688-3100-485b-ba89-2b1c8130ebe1,c1,c4,26,?,?,surb={'id': 'e25fb74b-41fa-4bd6-b56d-8d5e318143bd', 'route': ['p1', 'e9', 'i3', 'x4', 'p1', 'c1']}
1769469135.1460571,RECEIVED,48493c98-7683-4da4-9e40-98c9c0762534,a7f0f768-6c4b-40cb-b932-ae0eff3738b2,c3,c1,26,p1,?,surb={'id': '2243cf3d-f69b-4b9e-863c-eeb0c7d18621', 'route': ['p1', 'e1', 'i1', 'x4', 'p3', 'c3']}
1769469135.4542575,SENT,74818448-b11e-4304-a6d4-4f0074a91a4f,804ed272-f982-471e-9ef1-d925a77b111f,c1,c4,3380,?,p1,
1769469135.4543185,CREATED,6b9ed5e3-7426-4bc4-9a39-2c4a89d0cefa,8ac1a810-0d31-4dfc-9b7b-832e5ec4b537,c1,c4,26,?,?,surb={'id': '100a5a1d-2c86-494f-bbac-41bf00a1b432', 'route': ['p1', 'e10', 'i1', 'x1', 'p1', 'c1']}
1769469135.6495552,SENT,9699088e-8795-41dd-8231-a03df8eaefce,f049b339-ad51-4e5e-b718-654587cc15d2,c1,c4,3363,?,p1,
1769469135.6496596,CREATED,84fca65c-b6a0-4207-b271-d24632200b83,87b6db3d-c91a-482a-a47c-fb289022859b,c1,c4,27,?,?,surb={'id': '647cdb95-f6f0-4083-ae80-9f3e415b4074', 'route': ['p1', 'e8', 'i6', 'x4', 'p1', 'c1']}
1769469135.7024179,SENT,cadf6a38-4234-4291-a59e-df7fbf1a67e8,e2273f59-8419-4436-b2e5-12f6d9470652,c1,c4,3358,?,p1,
1769469135.7024698,CREATED,768a6492-98b2-4f38-9891-2f0fe44a67b1,090c31fc-1976-4edc-b9c9-a8855348f060,c1,c4,27,?,?,surb={'id': '942ad639-31f7-46e4-abfe-d3847458769a', 'route': ['p1', 'e8', 'i12', 'x5', 'p1', 'c1']}
1769469136.1743016,SENT,06479a6b-601a-4d05-9060-e2917f938d22,ae33bb57-bf5d-42cf-b806-da89b2a11d07,c1,c4,3401,?,p1,
1769469136.1743488,CREATED,5ffe5319-4bcd-4210-b301-8ebe150182bd,fff1c241-9074-46df-97f8-5954bcc00e2b,c1,c4,27,?,?,surb={'id': '77814615-ca21-4800-b3ac-738bde2c1ff2', 'route': ['p1', 'e11', 'i4', 'x12', 'p1', 'c1']}
1769469136.344478,SENT,2fdb007a-e3a8-46cf-96ac-c2301a8c70dd,9ab8dc72-dbc5-4f94-9e35-2fcbbd7b6ddf,c1,c4,3383,?,p1,
1769469136.3445396,CREATED,0a9c75e0-dd45-4467-8fba-941d1ecfaa84,d324443e-51b4-43d3-9621-55257fe1add5,c1,c4,26,?,?,surb={'id': 'ac2b8db8-4fbd-44b5-82a7-a3110e5a0e16', 'route': ['p1', 'e3', 'i8', 'x11', 'p1', 'c1']}
1769469136.4456775,RECEIVED,7210be54-a241-4f9c-86cf-6d7bbd734ee8,b90d6a7e-0e33-41bb-b881-c0a1a9077d78,c3,c1,27,p1,?,surb={'id': '74b76bbb-59d8-41eb-9889-1e454c12f582', 'route': ['p1', 'e4', 'i10', 'x12', 'p3', 'c3']}
1769469136.5476723,RECEIVED,d5f777c4-46c0-4d41-bd2e-aef1d7d9543d,e3e75d02-6fac-489e-a633-a4e0dce7e4d4,c3,c1,27,p1,?,surb={'id': 'f43e8dd2-7f4f-4309-8f52-1e3da1d1112f', 'route': ['p1', 'e7', 'i1', 'x8', 'p3', 'c3']}
1769469136.7152476,RECEIVED,14095913-c4cb-489c-9c2a-720a4c7cc0d9,d120ed18-3178-4799-a2af-4a14b3d06562,c3,c1,26,p1,?,surb={'id': 'b895bd51-0f9d-4628-85ce-fff2413b9990', 'route': ['p1', 'e10', 'i10', 'x2', 'p3', 'c3']}
1769469136.7837524,RECEIVED,37c44277-806d-428d-990c-63d1c27df8cf,7f3e4aa5-644d-4f1a-91cd-68e3b08ae8a1,c3,c1,27,p1,?,surb={'id': '3fe9bc8b-01b6-4d3d-a7c0-a61ddceedc50', 'route': ['p1', 'e5', 'i9', 'x6', 'p3', 'c3']}
1769469136.8910973,SENT,cb7d408c-e6f3-4e1c-bf5c-865ab2aed0b2,4db6697f-1258-40b8-af65-e2bcfaec7a8b,c1,c4,3376,?,p1,
1769469136.8912463,CREATED,b34bea28-e675-4800-b16e-3e2293ca9608,edc90842-6f62-4419-b8ea-3798669f5787,c1,c4,26,?,?,surb={'id': '700efc73-9158-4c81-a1ee-babbee31e8d8', 'route': ['p1', 'e11', 'i2', 'x2', 'p1', 'c1']}
1769469136.9088736,SENT,bb5cea23-9e91-4e58-bc0f-b3f6a419a80e,e1faa892-0ec9-4a33-b0c6-1e053aae6f03,c1,c4,3413,?,p1,
1769469136.9090202,CREATED,c0e7f1b6-feea-473d-835e-2f2597e54f52,e57f90d4-c22d-4398-9969-5a682e05a239,c1,c4,27,?,?,surb={'id': '6f51a5c3-2db5-491e-9a7d-e215a3545bee', 'route': ['p1', 'e10', 'i11', 'x10', 'p1', 'c1']}
1769469137.285473,RECEIVED,3176dda7-e976-4c4b-b213-b86805360eb4,912940ce-9099-414d-b804-844ad77e3102,c3,c1,27,p1,?,surb={'id': 'da471bb7-cff5-4925-931d-ab9e43a3dc6a', 'route': ['p1', 'e7', 'i4', 'x11', 'p3', 'c3']}
1769469137.6575558,SENT,542ef50b-4315-45a6-a063-5ae40ebe3274,03a9c185-ebb1-49e8-9626-cb259c39ca5b,c1,c4,3384,?,p1,
1769469137.6577046,CREATED,0f5ecf9d-3bc8-4bbe-a53e-e078ce5796e6,9fb6032f-c275-4763-8bfc-1d1828ced0e7,c1,c4,27,?,?,surb={'id': '3425afcb-db2a-4121-84bf-b64de8898491', 'route': ['p1', 'e1', 'i8', 'x5', 'p1', 'c1']}
1769469137.6898093,RECEIVED,1e8ef755-034a-4c94-a53c-1d0c4dca857c,fd855026-a5e8-47f9-918c-581d1d1c8876,c3,c1,27,p1,?,surb={'id': '7ff3c2cd-60a8-4c59-9ddf-9ffd81ce2198', 'route': ['p1', 'e8', 'i9', 'x2', 'p3', 'c3']}
1769469138.1616702,RECEIVED,a6493e00-f489-4852-91e9-1b0e92f39453,7a7d6b81-b59d-432f-a57d-f6efacdc6471,c3,c1,27,p1,?,surb={'id': 'f5c9f97d-2674-439a-94da-22102c8583b2', 'route': ['p1', 'e6', 'i6', 'x9', 'p3', 'c3']}
1769469138.2578633,SENT,2f9ee586-11c3-4925-83b9-a732de9ef834,bf99746a-9249-4917-8f83-473b97f2e713,c1,c4,3383,?,p1,
1769469138.258011,CREATED,60391db2-ef7a-443a-88dc-8be04572bb82,bda7477d-7c58-4333-802a-fd94fdf633c0,c1,c4,27,?,?,surb={'id': '9633c3e0-92b4-477e-91ae-e43954bcb68f', 'route': ['p1', 'e1', 'i11', 'x8', 'p1', 'c1']}
1769469138.3320205,SENT,ec5d81f1-0289-4733-a2af-13e50bfc4ea5,2b36deae-1646-4169-965a-da3000f16465,c1,c4,3381,?,p1,
1769469138.3322213,CREATED,8e215f10-afec-48b8-9e62-33f3c19ec508,20288fb9-ebd9-4943-9531-8dd69fd22eb0,c1,c4,25,?,?,surb={'id': '6a49c159-fb23-4df8-a4f6-4746364071bd', 'route': ['p1', 'e9', 'i9', 'x11', 'p1', 'c1']}
1769469138.4101768,SENT,1f76c1ab-0f01-4111-8719-eefff5c4cbe7,85d9a130-0faa-4b1d-b03c-985079488027,c1,c4,3388,?,p1,
1769469138.4103267,CREATED,9decec13-c829-479f-8913-62b2ccb55d91,9d9f836f-9790-4086-b772-f4bc7c05738e,c1,c4,27,?,?,surb={'id': 'd25e9993-4da1-4b9d-bf0c-401766031ac7', 'route': ['p1', 'e3', 'i10', 'x4', 'p1', 'c1']}
1769469138.6110187,SENT,97899395-0caa-4593-b952-a7b0149b722a,4741b53d-edf6-4954-8a4f-544243c41fa1,c1,c4,3392,?,p1,
1769469138.6110926,CREATED,125f120c-5741-42bd-9717-d927b894f185,6167fc3a-77b2-4ec1-a2c4-7ba5414b02b7,c1,c4,27,?,?,surb={'id': 'd617a23c-6a60-41f1-a634-7d914cc939e7', 'route': ['p1', 'e2', 'i9', 'x7', 'p1', 'c1']}
1769469138.619804,RECEIVED,eaf1e08a-b417-4839-812a-94e2a003718e,431a31fb-86fe-4ca6-b636-126df183e5b2,c3,c1,27,p1,?,surb={'id': 'a2cb223a-42c5-42b6-83c1-763c278939c7', 'route': ['p1', 'e11', 'i1', 'x7', 'p3', 'c3']}
1769469139.1040008,SENT,e1b270c3-94a6-434c-90f9-c5734a698839,42c75793-8cac-40a7-9fc0-f5387ca2e59a,c1,c4,3385,?,p1,
1769469139.1043003,CREATED,9d6df4e8-d645-491b-bf5e-75ba1c80b7ee,c6c98984-cb9f-4984-b008-057ac921e800,c1,c4,27,?,?,surb={'id': 'c0d8818c-b15e-45c7-977c-38b15f86c82b', 'route': ['p1', 'e7', 'i4', 'x8', 'p1', 'c1']}
1769469139.7841036,SENT,ce5d4613-ce98-4cdb-97e9-c2aff0d5fae2,40d8b82f-5b5e-425e-b291-e2dc7acfa456,c1,c4,3387,?,p1,
1769469139.784183,CREATED,a85a1e92-0233-4ad7-b76b-c027e045d299,fa5f3e55-70a3-4b44-8b4b-5b5b0c738650,c1,c4,26,?,?,surb={'id': 'c61551ae-28a8-4c75-8981-79734863e1fc', 'route': ['p1', 'e8', 'i11', 'x10', 'p1', 'c1']}
1769469139.8209891,RECEIVED,e045e8d4-5176-4b61-b906-dccd741b270e,893b6852-93f4-4ca5-9d29-bef13b1349ef,c3,c1,27,p1,?,surb={'id': '2f6b08c0-e38d-4e52-b4d5-5c58c675e773', 'route': ['p1', 'e11', 'i1', 'x8', 'p3', 'c3']}
1769469139.8339653,RECEIVED,7d2955a0-7148-4bef-a4a3-05e456a5ceed,546f718d-7da6-46ff-b39d-1d5c62dd5758,c3,c1,27,p1,?,surb={'id': '0b63ec0f-8902-4bd3-8895-3e6327edfa00', 'route': ['p1', 'e12', 'i9', 'x6', 'p3', 'c3']}
1769469139.8466854,SENT,df492a8c-c298-49d3-bdf5-4375ff370945,2dd394dd-13f6-4063-b848-f5035be6d2e6,c1,c4,3399,?,p1,
1769469139.8468268,CREATED,4ff71dff-ff6f-4cb4-9f45-4e3928162ba8,1c43a051-3e9d-40cc-8d8b-c52397b26771,c1,c4,27,?,?,surb={'id': '550d668f-61d6-40ab-8673-032f90b0661c', 'route': ['p1', 'e11', 'i9', 'x5', 'p1', 'c1']}
1769469140.0143108,RECEIVED,a985c46c-68d6-4b12-b41d-54ac276bb62c,91546611-6b5e-4ddc-88a8-b1b078573faf,c3,c1,27,p1,?,surb={'id': '11a4fe50-8dc5-4679-8b78-5737f6b42811', 'route': ['p1', 'e3', 'i7', 'x2', 'p3', 'c3']}
1769469140.1780884,SENT,c1a9e44d-bab5-4638-b0a7-1a5a1f4416b5,1b8713d1-687a-4fe4-9103-66612399a85a,c1,c4,3396,?,p1,
1769469140.1782424,CREATED,1341ad1e-06b7-4469-987b-48aa603cfa78,ce586362-acc3-43ac-9500-bc575e978d44,c1,c4,27,?,?,surb={'id': 'b284be6b-9910-4ea7-b9fe-a0ab8d4e233d', 'route': ['p1', 'e3', 'i12', 'x7', 'p1', 'c1']}
1769469140.309271,RECEIVED,4acf9e46-13ca-4329-9525-d58740fa073e,3a6afcf9-8c9e-4705-be58-92b573bdbe4f,c3,c1,27,p1,?,surb={'id': '7e48e45f-f44d-4bd8-9018-da38e6cad502', 'route': ['p1', 'e11', 'i7', 'x10', 'p3', 'c3']}
1769469140.4345248,SENT,ef1dc931-0405-4275-a188-b29e55211538,add7412a-4216-4689-a252-bd45d32c007d,c1,c4,3372,?,p1,
1769469140.4346745,CREATED,b5ebef1c-27e9-4d07-894b-8221649aab66,2264083c-de59-46b2-b1b6-01c875b3c589,c1,c4,27,?,?,surb={'id': '5582a838-cba9-483d-8bc0-825d514595e5', 'route': ['p1', 'e2', 'i1', 'x1', 'p1', 'c1']}
1769469140.796975,SENT,7ab2852a-bf90-4fe8-9f04-fc9a79e4bfae,7c5c87d9-acc3-44f5-8479-d2a517ec2531,c1,c4,3394,?,p1,
1769469140.7970634,CREATED,3d052a88-77b1-439f-abcc-cea088e46101,f4fed2ab-f5ef-4935-bda2-6b3246127fbd,c1,c4,27,?,?,surb={'id': 'd423c598-fdd8-4ae2-a5c9-55bd52dc6a97', 'route': ['p1', 'e10', 'i1', 'x12', 'p1', 'c1']}
1769469141.295334,SENT,b380d273-7ef1-4da3-8605-344eb1bb7a8e,a879d344-6634-4adc-be80-b3e49dcc9a3c,c1,c4,3397,?,p1,
1769469141.2954826,CREATED,fb97fac2-98dc-42c6-af2a-49a00fb486ec,0ee26639-2e44-4050-8c30-33900f4d5382,c1,c4,27,?,?,surb={'id': '5abfa8de-6056-4899-9ce0-e3e77365d8ae', 'route': ['p1', 'e10', 'i4', 'x9', 'p1', 'c1']}
