timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769454204.5591266,RECEIVED,ac9734eb-8f11-442c-830f-44c0ab69af6d,458db19a-bc89-4d81-a6d7-91241c5b5bfa,c2,c4,27,p1,?,surb={'id': '6842074f-3949-4efc-89e2-c754dee6ba95', 'route': ['p1', 'e2', 'i7', 'x11', 'p2', 'c2']}
1769454204.6089356,RECEIVED,96ce527d-9f53-4001-b694-e3170ae1eae6,bc52d2c6-f6a3-4195-8dd0-ad58ecbe2c6c,c2,c4,25,p1,?,surb={'id': '0807814f-e5b9-476d-8e71-701ca4f1d32d', 'route': ['p1', 'e8', 'i1', 'x1', 'p2', 'c2']}
1769454204.6187315,RECEIVED,5714ecbb-7a04-4b20-b9ea-0bb70f74a561,918cb842-6b36-4e9c-baa7-62e6253068f0,c2,c4,27,p1,?,surb={'id': '18f0118f-ab17-440f-8481-59a48b38f81e', 'route': ['p1', 'e3', 'i8', 'x10', 'p2', 'c2']}
1769454204.9976068,RECEIVED,4c45561c-28da-4416-a855-57b0a5a997a3,ea215ac8-149a-473f-b8c3-594fed403425,c2,c4,27,p1,?,surb={'id': '64c5d6ce-e3d3-4443-9677-08af4e97f821', 'route': ['p1', 'e1', 'i10', 'x8', 'p2', 'c2']}
1769454205.7323167,SENT,24c160a6-71ae-49d3-b890-b06f250b352b,ecc1b8ad-93de-4660-af47-8a2ef84bc690,c4,c1,3400,?,p1,
1769454205.7324817,CREATED,e516f9be-b2a8-4bd8-aa2c-1189dbf050ab,97e614d0-a92a-41b0-9a30-e7baf2d9e5a9,c4,c1,27,?,?,surb={'id': '6a1cf0c3-a224-4ea1-abba-da7de314da4f', 'route': ['p1', 'e9', 'i5', 'x10', 'p1', 'c4']}
1769454205.8252778,RECEIVED,dbdcdeeb-7431-4733-902d-4b48807f4f35,a77924ab-e4ef-4af9-95ae-dc394bcf2ced,c2,c4,26,p1,?,surb={'id': '5584f88e-a6f5-422a-97cb-63b06c55460c', 'route': ['p1', 'e3', 'i6', 'x5', 'p2', 'c2']}
1769454205.8602097,SENT,cebebaf1-eb08-483b-8ae4-14100d112fef,4a045a1d-7573-4aff-ac70-bae59997b91d,c4,c1,3363,?,p1,
1769454205.860363,CREATED,8078ad2d-550b-462f-8b47-2d1057cd1710,81ae61f5-0fc1-4a97-8cbe-ba412a8dc04d,c4,c1,27,?,?,surb={'id': '18758923-5532-4316-ba5e-716b06d22720', 'route': ['p1', 'e9', 'i11', 'x3', 'p1', 'c4']}
1769454205.9482174,SENT,1d56c5fe-182d-429f-add4-27ca125853fe,5df786f6-dde0-4074-99cf-faa9768e5cb2,c4,c1,3380,?,p1,
1769454205.9483178,CREATED,fb82f2bc-1afb-4760-8877-30c921e93fdd,e8e3f022-5df1-46c7-938c-2ebf83d61936,c4,c1,27,?,?,surb={'id': 'c13e2e53-7a80-42ae-b4d9-503ce5561c61', 'route': ['p1', 'e2', 'i4', 'x9', 'p1', 'c4']}
1769454206.0321147,RECEIVED,73e13317-2455-496d-ac87-0873e864e9aa,375cf5d3-43df-4b74-bd18-eee36eafd938,c2,c4,27,p1,?,surb={'id': '5e64ac68-72e8-4818-b4f3-cd187b7bc55b', 'route': ['p1', 'e7', 'i6', 'x6', 'p2', 'c2']}
1769454206.0686657,SENT,782cc72c-7fc3-4364-8ac4-ef2f27f8646c,413b42b2-9710-4f07-9dd3-02cb3ec2c8eb,c4,c1,3363,?,p1,
1769454206.068741,CREATED,77c4a434-03b9-411c-83e2-0cbd78c9c498,1709ba53-4be4-43f5-863d-4e154992103b,c4,c1,27,?,?,surb={'id': 'e37d66b5-f5ca-4e43-941e-1bf905c71385', 'route': ['p1', 'e7', 'i2', 'x9', 'p1', 'c4']}
1769454206.1529171,RECEIVED,436805e4-4e1a-43c4-a28a-be72f41b7c44,05dddbe3-ac5c-4b14-b92c-2ab9badd320e,c2,c4,27,p1,?,surb={'id': '437b9adc-ae5a-4c89-b035-2ac2765638d5', 'route': ['p1', 'e1', 'i12', 'x10', 'p2', 'c2']}
1769454206.319794,RECEIVED,de8effcd-1c02-4ff5-b28c-584f5c183a89,26637fe1-aa32-40a0-a9b8-93872a5d2da4,c2,c4,26,p1,?,surb={'id': 'b6d55dc5-4222-4ff1-b2f3-aa9bbdb59f42', 'route': ['p1', 'e5', 'i1', 'x12', 'p2', 'c2']}
1769454206.519514,SENT,190da876-a098-4a26-9eb7-e9d1e4275327,80ac9520-e1d1-49a1-b68c-e4d0800a3cdc,c4,c1,3392,?,p1,
1769454206.5196872,CREATED,eb59e24d-5a3e-48a7-97db-253ca6082baf,bd6db902-d4b7-485a-b352-1ccac81c00f2,c4,c1,27,?,?,surb={'id': '5c6a9e9d-f84a-4e83-9e3c-c0b63e8bf5a0', 'route': ['p1', 'e8', 'i5', 'x10', 'p1', 'c4']}
1769454206.6783206,RECEIVED,1b43ed4f-b87f-45d3-9eeb-ffc851f3d122,f39bdf6d-27e4-4cfa-a779-395320c37331,c2,c4,25,p1,?,surb={'id': '367219f1-d069-42cf-afb9-7a1ea0cffbad', 'route': ['p1', 'e5', 'i7', 'x12', 'p2', 'c2']}
1769454206.866356,RECEIVED,043ae0e2-6780-4125-955d-54ac8d7a0c1c,c913c42d-a397-4a9c-b5a2-d3167bc6b14b,c2,c4,26,p1,?,surb={'id': '75139585-573c-4cab-acb3-577b9b6e665c', 'route': ['p1', 'e7', 'i5', 'x2', 'p2', 'c2']}
1769454206.9876547,SENT,8ee754c3-bc37-4c81-b1f9-9809043cc0bd,0699f589-1036-4ce1-b403-fd4aa4a8a9c0,c4,c1,3392,?,p1,
1769454206.9877546,CREATED,35bf7a47-fe21-4b01-92b4-fcfaa5c0f1ee,95d5da5e-9b26-4def-9939-1246fb67076d,c4,c1,27,?,?,surb={'id': 'b44a0eee-c9b3-4651-8e42-9b419187df14', 'route': ['p1', 'e5', 'i8', 'x2', 'p1', 'c4']}
1769454207.0721338,SENT,efc5530c-68e8-4094-b096-cd4415e5deb6,e02bda6e-def1-4735-9ee3-18a95bceff1a,c4,c1,3379,?,p1,
1769454207.0722654,CREATED,9844267a-6300-49af-a61f-b5acd2d5c101,86e8498e-71dc-4118-a4b1-bdd9a9fa788c,c4,c1,27,?,?,surb={'id': '4831663e-18ba-4515-bde9-8a6a0b82f093', 'route': ['p1', 'e2', 'i2', 'x8', 'p1', 'c4']}
1769454207.079352,SENT,933e93ce-ac0b-417c-b6b0-e046474944e6,f00d6c85-b121-4798-b5b8-fe2252cd6b25,c4,c1,3379,?,p1,
1769454207.079479,CREATED,b32ac44e-feed-4e04-a487-6ae50fcdd340,bbdf07cd-1bc5-4573-b9bc-eefec637ef5c,c4,c1,27,?,?,surb={'id': '70bf74e7-4fd9-406a-9170-0a4e6708dbda', 'route': ['p1', 'e9', 'i2', 'x2', 'p1', 'c4']}
1769454207.0902178,RECEIVED,4e362c89-840d-4ada-a684-f1229fb1fd7b,74b4e258-aee3-4a69-8706-625a6700f585,c2,c4,26,p1,?,surb={'id': '484de4c7-e110-432f-a7d6-5dbd8126f482', 'route': ['p1', 'e3', 'i9', 'x11', 'p2', 'c2']}
1769454207.2701883,RECEIVED,dcafaa1b-e016-45f5-a18d-738d8cecb9f9,34ac8fb5-7e2a-4b47-84dd-1c9a4fb901e6,c2,c4,27,p1,?,surb={'id': '367f30b1-1a64-4b77-95f5-f4a8170b2574', 'route': ['p1', 'e12', 'i12', 'x8', 'p2', 'c2']}
1769454207.382821,RECEIVED,313df23f-b223-478c-a9c7-05c2322cc188,32bcb55e-d914-46c3-9ed3-d0cdd42c5ad5,c2,c4,27,p1,?,surb={'id': '78a5c727-c73d-4eb4-b4a3-4ac865aa7a15', 'route': ['p1', 'e6', 'i3', 'x3', 'p2', 'c2']}
1769454207.5962446,RECEIVED,0edb7379-ee21-4c96-aa0f-1842af7b5fd5,f51b5804-4981-4164-b11d-e6044d98aafc,c2,c4,27,p1,?,surb={'id': '2c015519-9b6c-44af-8917-0c0f1beca3f0', 'route': ['p1', 'e12', 'i5', 'x5', 'p2', 'c2']}
1769454208.0176413,SENT,552c161b-059f-4fbe-8791-6e84cba5086c,ff67210c-e7a4-48b4-adbb-b9f7a81edd82,c4,c1,3367,?,p1,
1769454208.0177886,CREATED,e90f771a-1fe6-4643-9660-c41b5084f3fc,01393a25-961c-4966-a174-532b034f3dba,c4,c1,27,?,?,surb={'id': '8a876781-0429-4d34-8ef4-56fe7adde8b4', 'route': ['p1', 'e2', 'i4', 'x5', 'p1', 'c4']}
1769454208.247085,RECEIVED,a2ff5822-6d52-4689-b9cb-e0fe43be18fa,6098840f-490e-4c98-bd5e-fe4b33ab6a83,c2,c4,27,p1,?,surb={'id': 'e391c8df-d482-4f56-a4d8-4bc1c1ddc98f', 'route': ['p1', 'e3', 'i9', 'x8', 'p2', 'c2']}
1769454208.318315,SENT,3b970cba-4fea-4602-a5f7-52d756cb0472,beca8058-86ae-40e4-b47b-98f5150abd5e,c4,c1,3379,?,p1,
1769454208.3184094,CREATED,5fda88ae-6f49-40dc-96dd-43c0bfa72729,e2d18637-93d3-49df-a601-162f50052dcf,c4,c1,27,?,?,surb={'id': '55d38ab9-785d-4809-a725-6ff935956a4a', 'route': ['p1', 'e9', 'i4', 'x11', 'p1', 'c4']}
1769454208.471326,RECEIVED,ac2925fd-0a0b-456a-9aa9-958ca055e875,3c342dc5-b80e-45c0-bc32-148ee1925cf0,c2,c4,27,p1,?,surb={'id': '5fa12f9d-f3e9-4c60-9c72-2378db7da4c5', 'route': ['p1', 'e5', 'i6', 'x4', 'p2', 'c2']}
1769454208.5179892,SENT,fb3b212f-ca0d-4af3-8c2a-2c879d7c8b3c,ea1e03d9-ba4b-4c73-a114-cc4662709223,c4,c1,3376,?,p1,
1769454208.5181668,CREATED,3849fea3-bc2f-4951-a581-202d6eeb8bab,e7cc0972-1919-4b93-86a3-f04520f75460,c4,c1,27,?,?,surb={'id': '873d1031-9391-4c44-9ff7-6dc16b180fad', 'route': ['p1', 'e1', 'i3', 'x10', 'p1', 'c4']}
1769454208.6916604,SENT,198352c3-d90d-489a-b201-286784d58419,4a29ce65-8bed-424e-acec-6e6f9924bf0e,c4,c1,3374,?,p1,
1769454208.6918123,CREATED,aaf621cd-da64-41c5-8341-db65967b0145,129bf9a9-e90f-4633-8e70-79e3d78aa54c,c4,c1,26,?,?,surb={'id': '3677a3ee-2e4d-4ab6-991a-2b5274f9ee66', 'route': ['p1', 'e11', 'i1', 'x7', 'p1', 'c4']}
1769454208.8214998,RECEIVED,d2e05f5c-fdf2-4686-8f8d-24bd775545d9,327d254b-d520-427f-9399-653b64a306fd,c2,c4,25,p1,?,surb={'id': '070608e3-8b4c-4d12-bfde-5a6c683650d2', 'route': ['p1', 'e1', 'i8', 'x2', 'p2', 'c2']}
1769454208.9416285,RECEIVED,7a0eeb0d-aa81-4c9b-a3cb-5b88fc34ca65,309d37fa-0eea-46ab-bebb-09f88416b163,c2,c4,27,p1,?,surb={'id': '82cb81e9-6ade-444a-9f80-b2f9b0126554', 'route': ['p1', 'e11', 'i4', 'x1', 'p2', 'c2']}
1769454208.987679,SENT,b7a75784-c007-4e51-bfdd-bf0f9b46b501,a86e7ca3-a15c-49e0-9551-8ae061aa1402,c4,c1,3367,?,p1,
1769454208.9878252,CREATED,1b2b999a-56a7-4827-a95f-d2d8333d0343,366951ed-41de-4d55-983a-f27617c135d2,c4,c1,27,?,?,surb={'id': 'bf023d81-3992-490c-83e2-bcfecaa32070', 'route': ['p1', 'e8', 'i9', 'x4', 'p1', 'c4']}
1769454209.048621,SENT,70104c37-f698-4db8-bf4d-a4f46cbe13b6,03c5463b-8d80-49a4-bd6e-bdbdf3a581a9,c4,c1,3381,?,p1,
1769454209.0487788,CREATED,582d8b8a-c3e5-484c-9d5e-907b314d300d,b95f44b7-8721-4eba-a46d-05d67d050836,c4,c1,26,?,?,surb={'id': 'f1650166-26f2-405e-9f94-306f223a2e09', 'route': ['p1', 'e1', 'i10', 'x8', 'p1', 'c4']}
1769454209.4845293,RECEIVED,ec93c9e1-5db9-404a-a589-49c916a2b454,3fa70bce-ade6-4260-a3bb-5f37dd49728f,c2,c4,26,p1,?,surb={'id': '751074cf-4c8b-416a-9f70-97924ddaf99c', 'route': ['p1', 'e1', 'i7', 'x1', 'p2', 'c2']}
1769454209.6010137,SENT,2303cc9b-5e1f-483f-8a1a-a5c501027133,31db05a4-9c13-40e6-b328-d5174a568dbf,c4,c1,3377,?,p1,
1769454209.6011467,CREATED,9bd4ba91-31bf-4177-b3b6-abb53eb3fe59,79220ddb-1f88-491f-ada9-8b05a9543dc8,c4,c1,27,?,?,surb={'id': '4ea753d4-da96-4c15-a5fb-05f5814392b1', 'route': ['p1', 'e2', 'i7', 'x3', 'p1', 'c4']}
1769454209.6088533,RECEIVED,8abbf44e-4d0a-444d-a305-2f64e98bd608,7d16cf70-ba5f-4951-a8fc-9c7ef1970f1b,c2,c4,27,p1,?,surb={'id': 'b2e5fdc7-ea26-424a-aef2-2ebddf3631e4', 'route': ['p1', 'e2', 'i10', 'x12', 'p2', 'c2']}
1769454209.9581008,SENT,4ff7257a-ea2d-4bb7-97f0-a37fcea77d3d,a11bdc3f-786f-4311-80b6-cf4a052f3ea2,c4,c1,3399,?,p1,
1769454209.9582608,CREATED,75986cfa-c326-4937-b08c-3ca99a391b04,8a101c5c-796c-4a19-bb1a-b621017dd4f9,c4,c1,27,?,?,surb={'id': 'c4996989-224f-4aff-a812-f38921c2dd66', 'route': ['p1', 'e2', 'i1', 'x9', 'p1', 'c4']}
1769454210.1459746,RECEIVED,a568f70c-22fe-408f-854a-1c6176bdb39a,5ccf86a6-cced-4847-b71e-30a08ff63f38,c2,c4,27,p1,?,surb={'id': 'e73de4ed-146c-4201-87b0-584af7abed00', 'route': ['p1', 'e1', 'i9', 'x4', 'p2', 'c2']}
1769454210.2773721,RECEIVED,1c7cb48f-85e2-4c69-a894-7fd51053fa92,00f96003-c5c0-4da1-ad81-7b56cc4d50a1,c2,c4,26,p1,?,surb={'id': '96103bed-52a7-41b5-a1f2-ac477aab4270', 'route': ['p1', 'e9', 'i11', 'x9', 'p2', 'c2']}
1769454210.3272398,SENT,fd2c53ae-95de-4354-9738-d4ca79ff0633,1210f7b0-e37e-4bbe-b685-fbe28641e06b,c4,c1,3387,?,p1,
1769454210.3273833,CREATED,d889d9b1-0bed-4572-a0dd-28a01e514086,8eb72592-5c20-4877-a5c0-e63574e212e2,c4,c1,27,?,?,surb={'id': '6368eb85-d256-40ba-8396-8a3c7f6c8373', 'route': ['p1', 'e10', 'i8', 'x10', 'p1', 'c4']}
1769454210.4596171,SENT,775f8f8c-3231-40f3-a628-27bbe31ccbc0,09131001-8ae0-4493-a5ab-23ecf445114d,c4,c1,3397,?,p1,
1769454210.4597595,CREATED,fd5813e7-6f51-423c-81cb-6adcbc15d9d9,2dab1ef9-69be-4175-b43f-7f5c90fcb62f,c4,c1,27,?,?,surb={'id': '3c01bf2a-42cf-4267-a54e-b0621a0ac214', 'route': ['p1', 'e4', 'i1', 'x11', 'p1', 'c4']}
1769454210.4706905,SENT,0558cd44-5a79-4a40-85a6-0a15c4cb254e,d29b88fa-3e4f-4bab-b310-46cb5ee7cf16,c4,c1,3376,?,p1,
1769454210.4708576,CREATED,bcb53ab2-b9d9-4f53-b137-6a0daa9d252d,947a3eb8-c478-441a-8e5d-9d4fa3e28e7c,c4,c1,27,?,?,surb={'id': '4be8228b-3def-4002-ab1c-cbb02b04e3f4', 'route': ['p1', 'e1', 'i6', 'x9', 'p1', 'c4']}
1769454210.6784575,RECEIVED,8e8bdec2-21eb-4bf1-b7f8-b5c24d6df26a,2be94bbd-b827-4780-b609-965b5f46cb91,c2,c4,27,p1,?,surb={'id': '416144d8-514b-4a7c-959d-eac3a0706661', 'route': ['p1', 'e7', 'i2', 'x8', 'p2', 'c2']}
1769454210.6998951,RECEIVED,7218a499-5cab-40d5-a5f5-5d86305024e3,6ab53556-847b-46f7-8eec-936de0098b05,c2,c4,27,p1,?,surb={'id': '485a702f-737f-4aa5-8651-844139080d5c', 'route': ['p1', 'e1', 'i10', 'x1', 'p2', 'c2']}
1769454210.7356007,SENT,08a29703-314e-4a1a-b8ed-94a04c8408c4,121d49d0-67dd-4b23-8480-6f1dec496484,c4,c1,3359,?,p1,
1769454210.7357473,CREATED,ad00ca64-b9c9-487c-92ab-094a5a3147c3,da683d6a-f8dd-4c14-bd6f-725d007dd553,c4,c1,27,?,?,surb={'id': 'bee4f8ab-4042-4024-8ab8-8a7d3eb23ca3', 'route': ['p1', 'e3', 'i4', 'x4', 'p1', 'c4']}
1769454210.7569032,SENT,57636464-a806-4022-9124-9ac7c63d2dc1,25481b84-b6eb-4a0d-8b54-6cfa4b9cfb56,c4,c1,3367,?,p1,
1769454210.757078,CREATED,028c0202-399f-444c-9aaf-5470ebb8782c,6de3afff-dd66-498c-8da9-3513d5800138,c4,c1,27,?,?,surb={'id': 'cbdf3d75-f4e8-4b9e-bc1a-f3b5ba50f781', 'route': ['p1', 'e4', 'i4', 'x5', 'p1', 'c4']}
1769454210.9131453,SENT,8ec631c8-6e9f-49ef-b508-b7add85cf14d,ba9d4c36-fd2e-40a0-b8cb-365a043e883f,c4,c1,3400,?,p1,
1769454210.9132237,CREATED,a5db4264-bd0b-47e7-bc38-159e2d73a03c,f033540b-a89c-4a8f-8464-3f52aea74666,c4,c1,27,?,?,surb={'id': '080ab7bf-05e0-43a7-939b-e401ba092d79', 'route': ['p1', 'e1', 'i11', 'x12', 'p1', 'c4']}
1769454210.9602373,SENT,5edbb720-3d26-4bcc-aec2-2e0862965f1a,ad32e6c8-7a18-485a-9faa-1dd6a519898b,c4,c1,3384,?,p1,
1769454210.960334,CREATED,042fe0d8-13b9-4323-b93f-a3c40515bf21,c6c16059-3939-473b-a86d-1551ffd6a3b7,c4,c1,26,?,?,surb={'id': '56e7e637-d257-4b75-b06e-da9ea59aa534', 'route': ['p1', 'e2', 'i10', 'x8', 'p1', 'c4']}
1769454211.0569744,RECEIVED,bd84a20c-6a6f-4af6-93bf-de3aacd9484b,19f193f6-7a13-4635-87d0-b41af1946381,c2,c4,26,p1,?,surb={'id': '1faa779b-8a57-459a-9324-778f5694eb92', 'route': ['p1', 'e4', 'i12', 'x9', 'p2', 'c2']}
1769454211.0587845,SENT,aa882ae5-dbc9-4360-b069-2675fc5e6996,f5641de3-76b8-4c8b-ab2e-6ff421d93bf1,c4,c1,3387,?,p1,
1769454211.0588536,CREATED,d18e0270-9043-49d4-b3f2-d35061fa8c95,78495668-769b-411c-8c64-b1b36e9fa0c9,c4,c1,26,?,?,surb={'id': '5a4be0fd-8211-4f69-a558-ccbe42d49c20', 'route': ['p1', 'e5', 'i1', 'x12', 'p1', 'c4']}
1769454211.4018657,SENT,a656bebd-a8e6-4f26-ab4b-199313c8a572,b5d589ec-b551-4919-b958-fe6dc939d9d5,c4,c1,3389,?,p1,
1769454211.401998,CREATED,04302228-8ba0-4a4d-a4d7-8a0016ecb4a2,897ccd8b-951c-415f-ae2c-81679eb4f6ad,c4,c1,27,?,?,surb={'id': 'b4cd4478-9bdc-4187-89e4-917b108a324d', 'route': ['p1', 'e8', 'i5', 'x8', 'p1', 'c4']}
1769454211.6003642,RECEIVED,dc9ab1c3-a3d5-4e8e-b7dc-7a0fa563ae8c,f3bce591-9c99-46b2-b9e0-0c7bb3edd2c1,c2,c4,27,p1,?,surb={'id': 'b2ce84f2-8d39-400b-a907-d1d1634bff36', 'route': ['p1', 'e8', 'i11', 'x5', 'p2', 'c2']}
1769454211.815135,RECEIVED,0e9eb4e5-fd26-490f-b8e5-e3bdd7cb8f25,1530d408-dc7b-4750-9663-c76cda34d065,c2,c4,27,p1,?,surb={'id': '25da527c-bc14-4ea1-b462-e7173d82b8b3', 'route': ['p1', 'e8', 'i4', 'x9', 'p2', 'c2']}
1769454211.8313746,SENT,6820f512-2444-40fd-8893-c1b930727da6,515f4c3e-6ce2-4295-a68b-d5d81ce3d7aa,c4,c1,3379,?,p1,
1769454211.831521,CREATED,6450c749-9e82-4a87-85b0-f93f33908011,326d08a9-5a8c-4ef0-815c-bb80496a52ad,c4,c1,27,?,?,surb={'id': '20256c1f-c1d9-4534-abca-62d375b17006', 'route': ['p1', 'e8', 'i6', 'x8', 'p1', 'c4']}
1769454211.9363067,SENT,b06526f7-ddd8-4295-ba16-7d3cca35002c,dd072b81-6cbb-40ab-b442-5ec2b6aa84af,c4,c1,3363,?,p1,
1769454211.9364548,CREATED,7601bea3-de6b-424e-82f8-78e65b60c90e,9894efed-db57-4fb5-ab23-d3fd4ef43c51,c4,c1,27,?,?,surb={'id': 'd7e07021-4cca-4e74-9e7f-0370422c666c', 'route': ['p1', 'e12', 'i1', 'x3', 'p1', 'c4']}
1769454212.1492033,SENT,ed6868b8-4316-498b-90c3-724367a7cef2,3e0da7a8-196d-4669-acd9-337d961c1eb2,c4,c1,3373,?,p1,
1769454212.1493745,CREATED,9e741239-1c87-41cc-b606-3fcf843d7d9b,355d9c51-cbc3-416c-8ac1-ebc9eaa335ba,c4,c1,27,?,?,surb={'id': '25a140d9-f2e8-4032-a6e9-e7baba5b0c0a', 'route': ['p1', 'e5', 'i7', 'x4', 'p1', 'c4']}
1769454212.1565976,RECEIVED,245e9fc4-d405-4809-999d-0d0bc0322b8c,a7bf5b58-55b7-4869-9868-2fe7777f43bc,c2,c4,27,p1,?,surb={'id': '96c57558-9182-4952-9d2e-7a65e46f356b', 'route': ['p1', 'e9', 'i10', 'x1', 'p2', 'c2']}
1769454212.484419,RECEIVED,bc3860ac-cee4-47e4-9f1f-1a7c1c06919a,0aaa1772-19b9-4023-a199-d6cc68941f3c,c2,c4,27,p1,?,surb={'id': 'a3e1ef0e-9ff8-41f5-ab0a-3337dc34f2e3', 'route': ['p1', 'e3', 'i6', 'x4', 'p2', 'c2']}
1769454212.5644171,SENT,28e2cce6-1e69-4715-91c7-4b11df01ec95,211c48c8-50d0-4925-868a-ba3841cdec8f,c4,c1,3385,?,p1,
1769454212.5645363,CREATED,2a5d11f6-df4d-4f4e-8418-fcfaa3295cac,520286d0-9fc4-499e-adc1-113924201fb9,c4,c1,27,?,?,surb={'id': '7a976416-1df3-4d7a-8ccf-8cf1e3648ea8', 'route': ['p1', 'e6', 'i8', 'x9', 'p1', 'c4']}
1769454212.578707,SENT,a106f3dd-f6c3-41e1-aabd-b9f34d801b3c,df147c9e-19a8-45f0-be85-cf27a1a7e46d,c4,c1,3355,?,p1,
1769454212.5788162,CREATED,82a98f07-141f-45c2-9366-a1948d8d3db0,e42f77c6-a73a-4a4a-bddd-0aab2e1e6db9,c4,c1,27,?,?,surb={'id': '6a4f37f0-e16c-40d7-aa93-060ef626d229', 'route': ['p1', 'e11', 'i6', 'x6', 'p1', 'c4']}
1769454212.7714074,SENT,45071c24-19e1-41b4-ba68-06fb2473fac9,a1e258b8-96fd-4561-921c-047a765ec886,c4,c1,3376,?,p1,
1769454212.771518,CREATED,9f3587d5-4d80-4131-9a7f-05a91ddab26c,e0ddea85-a3d5-4c14-baf7-8520f3f9b8b4,c4,c1,27,?,?,surb={'id': '9689a87b-c3bb-47a9-80e2-63968ea0a7c7', 'route': ['p1', 'e6', 'i8', 'x10', 'p1', 'c4']}
1769454212.7988846,RECEIVED,0b68d388-c33f-4f74-bfce-a4458548b7cd,307d29ba-fb9b-4348-9ae9-3366b8cbb134,c2,c4,27,p1,?,surb={'id': 'b1e92514-6aab-4401-8970-91e509260097', 'route': ['p1', 'e10', 'i2', 'x6', 'p2', 'c2']}
1769454212.8430917,SENT,ce2d5f3d-1c1e-41e8-be89-d8a38e20ce18,937e6ee7-80d8-4b07-b681-4786f884fcf7,c4,c1,3392,?,p1,
1769454212.8432026,CREATED,0b3319b8-7e02-42f6-8ca4-f0db32aa7154,391c1330-5360-44f5-b0cc-057e832929ee,c4,c1,27,?,?,surb={'id': 'f9acde81-c1be-4544-9124-e37623ed39fa', 'route': ['p1', 'e9', 'i7', 'x8', 'p1', 'c4']}
1769454212.8856275,RECEIVED,6c832e8f-0ff6-4a5a-ad2f-996e5b34d069,1f51fe39-bc35-43c6-80e4-c79caf43ccb1,c2,c4,27,p1,?,surb={'id': 'a333aecb-87d2-4e84-93db-396502c75a85', 'route': ['p1', 'e10', 'i12', 'x7', 'p2', 'c2']}
1769454212.969172,RECEIVED,86b5f698-d4e2-437d-b2bc-50580f1e814b,cbf8c6f2-5fd2-4c99-bb06-de1144e09648,c2,c4,25,p1,?,surb={'id': '7fb4e857-617e-41c1-b626-534e80c9677e', 'route': ['p1', 'e8', 'i12', 'x4', 'p2', 'c2']}
1769454213.025991,SENT,3e498bc3-6ebf-4b00-838a-7fb63eeaf2bc,f74c0c01-2500-4e89-b832-1e29d71ae3ae,c4,c1,3383,?,p1,
1769454213.026069,CREATED,2fede5e5-47f8-4a64-bacb-590a60b408e4,981b9c1c-0272-45df-93ee-e6657bfced1f,c4,c1,27,?,?,surb={'id': '24e5d0ac-ffea-43b5-bad3-1fd685864183', 'route': ['p1', 'e9', 'i1', 'x10', 'p1', 'c4']}
1769454213.6622047,SENT,75137aa1-90f9-415b-8f94-fa15c237b783,41f16aca-e8a0-4a6c-9695-0df320140a52,c4,c1,3358,?,p1,
1769454213.6629674,CREATED,2046ad13-3f3d-4ed0-a963-9649e46a42d6,613d5004-9c80-4a6e-bfca-25af3e67c5de,c4,c1,27,?,?,surb={'id': '104b874f-1d6c-4a08-9f8d-17bf372eac79', 'route': ['p1', 'e3', 'i12', 'x8', 'p1', 'c4']}
1769454213.7974904,SENT,4b5dcb75-5b2f-4e6d-856c-589e9911b81d,a177fc84-4705-422b-a275-e2c99d1f8ad7,c4,c1,3395,?,p1,
1769454213.7976298,CREATED,7a76dfe3-f87b-4cf4-a243-51a19df9cfc9,98ec472f-03df-43e1-b1e6-fac1162ed583,c4,c1,27,?,?,surb={'id': '118b57f6-5892-4d13-9cb5-3d003c83d30d', 'route': ['p1', 'e9', 'i12', 'x4', 'p1', 'c4']}
1769454214.274878,SENT,ca95a55d-64f2-42b8-b998-3a9e393daf8f,9abca3ef-2664-4d50-a6b6-5dc9a9227fee,c4,c1,3376,?,p1,
1769454214.2749522,CREATED,6d4d0b6d-905a-4173-a5cd-9f98bc493c30,27a36500-4222-44bc-9a56-d11c8b7bfc51,c4,c1,27,?,?,surb={'id': '8a6bc179-0ee4-4090-9229-97994321bf90', 'route': ['p1', 'e2', 'i9', 'x12', 'p1', 'c4']}
1769454214.5516129,SENT,614b050c-8ad0-4c1c-9aa9-db1194de7751,6238f043-41fb-48f5-973c-92fefe5537ed,c4,c1,3363,?,p1,
1769454214.5516863,CREATED,745e39da-72a5-4f8d-bcc2-1d07995aba6b,56ff49fa-8dcf-46f5-a308-753874fca2e5,c4,c1,27,?,?,surb={'id': 'ab058389-a49c-48dc-b6b4-649111ccfa91', 'route': ['p1', 'e6', 'i3', 'x9', 'p1', 'c4']}
1769454214.5925026,RECEIVED,239218c5-84b4-4817-9db8-cd6550c1a505,d9b772fb-fa8c-4f1c-9a92-844fe1ccd156,c2,c4,27,p1,?,surb={'id': 'c902f6e0-3525-430c-a944-c372752babde', 'route': ['p1', 'e3', 'i6', 'x11', 'p2', 'c2']}
1769454214.6858788,RECEIVED,5f62cf4d-a007-4105-af97-f9a6652c2e32,974fb7e1-f3d2-463b-ae28-6ddcd611cf19,c2,c4,27,p1,?,surb={'id': '10feb0bf-71ab-4b8d-811b-e6cbde2ee434', 'route': ['p1', 'e3', 'i3', 'x5', 'p2', 'c2']}
