timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769730661.577458,SENT,e9a25bb6-a2b9-4833-b494-fbc6c232207e,7193346d-0a29-45a2-b963-002407dcbbe2,c5,c3,3360,?,p2,
1769730661.5776029,CREATED,bb03ae50-0348-474f-a753-75ed4975aacf,c18c0b57-7c4f-4d75-9be2-27b71e47c235,c5,c3,27,?,?,surb={'id': '7ffd11f8-52f4-495a-917a-5bf451e0e14b', 'route': ['p3', 'e6', 'i8', 'x8', 'p2', 'c5']}
1769730662.0602753,SENT,8a184b08-9ea9-436e-a13d-3020fec816c4,094bf78b-775c-45cc-841b-517578826046,c5,c3,3375,?,p2,
1769730662.0604234,CREATED,8818d91a-9cb8-4b7a-b6b7-9310e799b629,b6ffe712-33e6-43c2-929c-23bb90a07a10,c5,c3,25,?,?,surb={'id': 'ac9b723c-9537-4414-8868-84f831d76571', 'route': ['p3', 'e3', 'i11', 'x6', 'p2', 'c5']}
1769730662.5243528,RECEIVED,a2730208-269b-47a2-8adf-a4ce5bc91dec,6c1561c0-7179-43bd-9ce2-cc48ec57da9c,c3,c5,27,p2,?,surb={'id': 'd6d14b41-7413-4876-87a9-fc4220fce2b0', 'route': ['p2', 'e7', 'i2', 'x4', 'p3', 'c3']}
1769730662.8396833,SENT,180eee99-2e75-4a1e-86df-79c8c599065a,48f67c51-8cb9-4f0d-af2b-0b94fea2a7c8,c5,c3,3400,?,p2,
1769730662.8398457,CREATED,04067b3f-f21a-4d87-8eb2-9c9db2a4cbc6,ff0ba189-e784-428c-8887-aa0ebb7b36e1,c5,c3,27,?,?,surb={'id': 'a38fa30c-b13e-41d0-af7a-33ce71367694', 'route': ['p3', 'e9', 'i7', 'x10', 'p2', 'c5']}
1769730662.8858185,SENT,85d3ae4d-7e95-433b-913d-842e41dd6be0,fd7a2975-acb8-4840-a76e-c52c8016e782,c5,c3,3376,?,p2,
1769730662.8859527,CREATED,247cc495-aa0b-4a0e-8039-31b2acceb896,b3869e29-91a4-417a-830e-6316835a74ac,c5,c3,27,?,?,surb={'id': '52783027-3fab-4b1c-b065-b61c1e30dd7e', 'route': ['p3', 'e1', 'i9', 'x7', 'p2', 'c5']}
1769730663.1071546,SENT,27acb6b7-14aa-4bdd-b6df-78e5d7d65866,66eaac0c-89b8-4a99-929c-1882dbb1b1f2,c5,c3,3379,?,p2,
1769730663.1073074,CREATED,b8f4e50f-e254-4d38-92a0-11b6a3691466,41429c5e-7396-48b3-9684-6b800433a03a,c5,c3,27,?,?,surb={'id': '0b3b26dc-6422-4ce6-807b-ec4410792a8b', 'route': ['p3', 'e5', 'i3', 'x4', 'p2', 'c5']}
1769730663.1338644,SENT,efc9ba24-9486-43c8-aed4-772f72560639,39692486-144a-4ac9-ad88-65b6c806a7a1,c5,c3,3367,?,p2,
1769730663.1340098,CREATED,5f93abb9-d2ae-4abd-ad63-d3aba926a79e,882119c9-d19e-45df-8f37-a8198d71a3df,c5,c3,26,?,?,surb={'id': '69dbbf02-90e1-41ff-85b5-74f68c3a52f9', 'route': ['p3', 'e2', 'i10', 'x3', 'p2', 'c5']}
1769730663.5615377,RECEIVED,f5b2e81b-8882-4c52-8ebd-102645921d21,80ba933c-d687-4c77-a2ce-103de03832bd,c3,c5,27,p2,?,surb={'id': '945b5da7-fd92-4122-be79-47442c1db7ea', 'route': ['p2', 'e8', 'i10', 'x3', 'p3', 'c3']}
1769730663.622162,RECEIVED,9a6732ff-8299-4845-8828-daadb7995e23,94faf694-563c-45c0-af6f-01a44641f4c7,c3,c5,27,p2,?,surb={'id': '736f5c7d-2ef2-4510-9f24-981a6f8b0c75', 'route': ['p2', 'e3', 'i3', 'x5', 'p3', 'c3']}
1769730663.8933291,RECEIVED,26fdfa9f-b48e-459e-8702-5494731eb1be,e4762d0f-13df-4545-85a9-1416c47ae30e,c3,c5,26,p2,?,surb={'id': '05bc07cf-cb05-470e-bb21-5acf3e891c03', 'route': ['p2', 'e9', 'i6', 'x12', 'p3', 'c3']}
1769730664.4390285,RECEIVED,f4c242b0-fa3e-4f45-b1e3-d39cff9ea83a,c1cdab41-e409-468a-9eec-a26964a48fc7,c3,c5,27,p2,?,surb={'id': 'de16e964-55bd-454a-8ee6-c48aa83e487d', 'route': ['p2', 'e4', 'i11', 'x3', 'p3', 'c3']}
1769730664.5748298,RECEIVED,1c4120b4-abf6-4790-a2aa-1b757649b16a,d3a784d7-10f0-4051-bae7-4c8ecea1080c,c3,c5,27,p2,?,surb={'id': '19ab4811-7236-4fb4-b461-1a891837ab87', 'route': ['p2', 'e1', 'i12', 'x7', 'p3', 'c3']}
1769730664.8912473,RECEIVED,33dee2ac-ffcf-4675-a108-e3605e976aa1,c757388c-0fac-4a55-8343-3ac90797d6e5,c3,c5,26,p2,?,surb={'id': '52ec6323-28b5-4f7e-b9f6-123b8b8daf9f', 'route': ['p2', 'e12', 'i4', 'x10', 'p3', 'c3']}
1769730664.9264731,RECEIVED,2910b588-4aad-4cb0-b031-82e8bcee29d0,b33fb483-3d90-4c88-977c-432362be6bb9,c3,c5,27,p2,?,surb={'id': '5d792027-537d-49b9-9873-7952dccee1fb', 'route': ['p2', 'e1', 'i10', 'x11', 'p3', 'c3']}
1769730664.9857326,SENT,a26dc83b-43b9-4239-a07f-f3114d934d41,ac33fc80-8ef0-41e8-9f06-7d4e93ef1d82,c5,c3,3374,?,p2,
1769730664.9858801,CREATED,1849889a-1c2f-4dd9-930b-634aa9d802e4,fb5d304c-6949-46e0-9045-d03606ae6de3,c5,c3,26,?,?,surb={'id': '05add253-96cd-4ba0-b2e5-127416fcc144', 'route': ['p3', 'e10', 'i2', 'x7', 'p2', 'c5']}
1769730665.0911257,RECEIVED,407c6248-83a9-432b-8194-74cf08d57697,a7505d47-2a5a-4dd5-822b-31c45d04599a,c3,c5,26,p2,?,surb={'id': 'c9d9ebcd-496b-40dc-b374-47aaa82ac79c', 'route': ['p2', 'e7', 'i7', 'x1', 'p3', 'c3']}
1769730665.4696634,SENT,d0b3b9ae-a62c-4211-9344-305f05c28fd2,158d5002-ec5b-41d7-ab05-79c639480cc3,c5,c3,3399,?,p2,
1769730665.469816,CREATED,c0ce2165-d0d6-4ea5-8a14-62e5000350c8,09d104f2-7f0d-4234-8acb-7064ab147de7,c5,c3,27,?,?,surb={'id': 'edbac626-51db-4f6f-813a-457045413d38', 'route': ['p3', 'e4', 'i6', 'x11', 'p2', 'c5']}
1769730665.610759,SENT,a4ce3bc4-86a4-47ea-a7ef-3c95acd7cbb5,6b1c8ec3-53f5-427a-80f0-443d53d8d9ea,c5,c3,3372,?,p2,
1769730665.6109092,CREATED,895520c4-0f3d-4ab9-af9e-8562d924f2d9,6e0bd154-5c17-4d28-8be1-d929d4d34630,c5,c3,27,?,?,surb={'id': 'ee4f09f5-17dc-466b-b683-f4a77b6ab3d3', 'route': ['p3', 'e6', 'i11', 'x8', 'p2', 'c5']}
1769730665.772845,RECEIVED,dedc5830-a284-42df-aa07-f605ae88dc8f,4c963820-1239-4ea6-937b-a8ca630695f3,c3,c5,27,p2,?,surb={'id': '755a6852-a6d7-491c-9ee7-054fe3b0b52e', 'route': ['p2', 'e11', 'i7', 'x5', 'p3', 'c3']}
1769730665.900153,RECEIVED,b6f45129-1e0a-453b-8d4a-dd547a780ce2,afa1a6d7-d8f6-4c7b-a1d5-55b0737d6da7,c3,c5,26,p2,?,surb={'id': '2457dec3-d2a4-47e8-91ae-b02bf07a0104', 'route': ['p2', 'e6', 'i2', 'x8', 'p3', 'c3']}
1769730666.2500024,RECEIVED,89ff851d-7f56-4a63-88ef-1a2225fb5b33,ca5b4e0d-4f29-40f5-b2a6-d1bb30150da9,c3,c5,27,p2,?,surb={'id': '63448129-c40c-4eb6-9155-077ae531b97d', 'route': ['p2', 'e8', 'i10', 'x8', 'p3', 'c3']}
1769730666.6098425,SENT,735a3496-650f-4eb0-95a5-c1caa0856525,6cf5f61f-bf5a-4b38-b794-1a48386de8d8,c5,c3,3388,?,p2,
1769730666.6099925,CREATED,f1aa787c-dc24-484b-8f6e-a77470b9dd13,1d5bf3fe-8f5d-4bd0-8ce6-843e1e7a97b8,c5,c3,27,?,?,surb={'id': 'aa88c1ec-d114-4237-9881-d34b11faccc1', 'route': ['p3', 'e12', 'i5', 'x8', 'p2', 'c5']}
1769730666.615906,RECEIVED,90608d46-d76a-4fc9-8909-6a06a8909f1c,a32c1c02-0db2-452c-aba9-2f3ee25ccbd6,c3,c5,26,p2,?,surb={'id': '6b8c333a-1da4-43e6-8daf-9fd1db7eb3f5', 'route': ['p2', 'e2', 'i4', 'x7', 'p3', 'c3']}
1769730666.9065845,RECEIVED,657451ee-fac4-40c3-8a60-2e3cd230f8df,dcc5549f-a3e3-4647-8765-6221c54a518e,c3,c5,27,p2,?,surb={'id': 'de7c5d7e-c806-4da1-af26-4c1b9ba0577b', 'route': ['p2', 'e1', 'i10', 'x4', 'p3', 'c3']}
1769730667.0485852,SENT,0c13efb3-22bc-4425-9218-33d5ebb51b80,b6e475d0-ef59-4e1f-922b-30bfc0ef2a21,c5,c3,3375,?,p2,
1769730667.048733,CREATED,1794e04a-8f62-4321-89fc-743a79e9093d,5f2cab90-b7a7-4a12-8e0a-f9720bbfe838,c5,c3,26,?,?,surb={'id': '42307dbb-50f6-4823-bebb-469694ee86ea', 'route': ['p3', 'e11', 'i5', 'x10', 'p2', 'c5']}
1769730667.074313,SENT,0f8accf3-bd79-4fe6-b8c8-8a3e009c770b,059c43d4-b46d-4eba-bb52-537cbc745a34,c5,c3,3380,?,p2,
1769730667.0744894,CREATED,f3c0b748-ab5b-4ebe-a0f9-099e4ad7f3d0,9c91ec08-2327-4e2d-b0bd-2476365dc546,c5,c3,27,?,?,surb={'id': '4b4becbb-b4cc-406c-a8d1-ae1fcb2d9054', 'route': ['p3', 'e6', 'i4', 'x9', 'p2', 'c5']}
1769730667.374896,RECEIVED,42927db6-18f4-4297-817b-31bb7e561fec,5307061a-ef33-4c57-bf45-3d48cf57e41b,c3,c5,27,p2,?,surb={'id': '87e247ac-660e-4215-8804-1d2563afb20e', 'route': ['p2', 'e6', 'i2', 'x11', 'p3', 'c3']}
1769730667.3881001,SENT,6d4ff560-6a5c-48b6-ae4a-0731b283e850,898b112a-802f-43e1-b516-35f9a40f318e,c5,c3,3359,?,p2,
1769730667.3882024,CREATED,c0def3ac-26f4-4a1c-a028-fbc6d1a347d0,72078786-717f-4614-9e05-c7da3faf4bbd,c5,c3,27,?,?,surb={'id': '4c62b4aa-a7dc-4be7-8135-9a3c9c2dadc8', 'route': ['p3', 'e6', 'i2', 'x11', 'p2', 'c5']}
1769730667.50617,RECEIVED,874b926d-582b-4bb6-84ec-ad0b9b8d2e7f,80224a05-a6ad-482f-ae6d-14b06d268209,c3,c5,27,p2,?,surb={'id': '2b10c1dc-ecd8-42ee-b463-3a29c68d83bb', 'route': ['p2', 'e8', 'i9', 'x8', 'p3', 'c3']}
1769730667.5691857,SENT,29b4e7f4-a5d9-445a-8d5e-72a40a3c43c6,ed5ef677-4ce7-464a-8faf-76cea7b5e57a,c5,c3,3358,?,p2,
1769730667.5693543,CREATED,1909d7d4-e2b3-4181-8ca6-f62ef3a42f6f,f4446bdd-87b5-4b63-b410-c4b3af6fe451,c5,c3,26,?,?,surb={'id': 'e65fc86a-4ac2-4217-b619-dd95d577234b', 'route': ['p3', 'e1', 'i4', 'x3', 'p2', 'c5']}
1769730667.6195204,RECEIVED,8f5a384b-6846-4dac-94ac-1297b299e045,071d7ad3-f71d-4faa-bc60-9d560aaf1c28,c3,c5,26,p2,?,surb={'id': 'f786ed78-0f0e-4025-8bcb-f3756d742ab5', 'route': ['p2', 'e7', 'i4', 'x12', 'p3', 'c3']}
1769730667.6206677,SENT,ca9470cf-92b9-4a65-b7ed-2401fdb2c122,8aaff6dc-86f8-413a-a39f-9e5a6363cacb,c5,c3,3392,?,p2,
1769730667.6208174,CREATED,005ff8bd-c2ad-4534-9177-b66d65f58dfc,c596b4d3-d055-4cee-8874-3e22a4583afe,c5,c3,27,?,?,surb={'id': '6d898e75-6aeb-474f-b7ef-78f6f2c0f343', 'route': ['p3', 'e2', 'i3', 'x1', 'p2', 'c5']}
1769730667.77397,SENT,bfe99deb-bf58-4652-9369-8a4bca184fc5,8a62d050-f033-4cee-960f-6254d5fef905,c5,c3,3395,?,p2,
1769730667.77415,CREATED,a0606c84-1a4e-4803-8236-b7baf73afad8,32048b41-8ad5-4d66-9f68-6c927ff00685,c5,c3,27,?,?,surb={'id': '664d62aa-65fd-4d81-b629-918718780eda', 'route': ['p3', 'e10', 'i10', 'x7', 'p2', 'c5']}
1769730667.8658717,RECEIVED,92399765-ed56-44e5-9375-3bff8ec07f66,7fedf407-5b90-484a-aa1c-b98ecf2996ae,c3,c5,27,p2,?,surb={'id': '500dcbaa-8a6b-41f4-ae29-1793f39aff7c', 'route': ['p2', 'e6', 'i5', 'x7', 'p3', 'c3']}
1769730667.9975328,RECEIVED,0c905f8d-ea21-42b7-bbe0-f2efe7288158,4b12afaf-dcfc-426c-86f5-3f09357f25b2,c3,c5,27,p2,?,surb={'id': '82f153cb-a9a3-417e-9095-07fc749f8f94', 'route': ['p2', 'e4', 'i3', 'x11', 'p3', 'c3']}
1769730668.1841726,RECEIVED,8a9398fe-84d2-49af-96f3-e830a9a8f9fc,61cbfacb-3d8a-4b35-9831-ceb680ad44d2,c3,c5,26,p2,?,surb={'id': '690eb887-7e2a-4454-83ed-f37a27eb1fc8', 'route': ['p2', 'e12', 'i3', 'x1', 'p3', 'c3']}
1769730668.3192801,SENT,45c83a3a-e1bb-4f3b-a7de-2e361872639d,96bff236-0295-4d8a-8ba5-010125d769e1,c5,c3,3404,?,p2,
1769730668.3194366,CREATED,201ee112-f5ef-483b-ae56-7dab46e9c4b1,bb2c8e84-adf4-4cec-b516-79001b59cdee,c5,c3,27,?,?,surb={'id': 'a4db724e-fea8-4170-9508-f43d424adefe', 'route': ['p3', 'e9', 'i2', 'x10', 'p2', 'c5']}
1769730668.5977013,SENT,39ad824e-7f36-49b4-b99e-5fe92f37c342,c76f43bf-804f-4c5e-996f-a59496b15178,c5,c3,3376,?,p2,
1769730668.597849,CREATED,0788c2aa-52cb-49c0-9a8b-043de4c293e1,02b818ac-84b4-4513-8fe1-a5147d3ca3e1,c5,c3,27,?,?,surb={'id': 'b62db163-5e18-4fda-a305-2c30aaade492', 'route': ['p3', 'e9', 'i4', 'x2', 'p2', 'c5']}
1769730668.8207533,RECEIVED,48dda0bf-3fc2-4aab-baca-89e5211a7869,cd528e90-cefd-4cc5-9df6-e485ba7de62f,c3,c5,27,p2,?,surb={'id': '84339459-8d96-48ff-ad34-2db73384ef39', 'route': ['p2', 'e4', 'i7', 'x11', 'p3', 'c3']}
1769730668.8521693,RECEIVED,36c3ec72-0646-410d-8c11-491513ae7b95,7cc77ca2-3720-47d1-88c6-cd3a0a15b4c0,c3,c5,27,p2,?,surb={'id': 'b9a00e56-db21-42e9-a366-a04393f7129b', 'route': ['p2', 'e4', 'i6', 'x4', 'p3', 'c3']}
1769730668.907976,RECEIVED,55c86077-634d-466c-ab76-b2dab462162d,7e6356d5-d31a-4471-8d72-a7ce36f24418,c3,c5,27,p2,?,surb={'id': '8640f3ac-0ec5-4acd-9ed5-3f3d2b5aca32', 'route': ['p2', 'e2', 'i3', 'x7', 'p3', 'c3']}
1769730669.0309093,SENT,c1a93917-680b-4d8f-8d3c-58dacb3ed807,9dab7924-15c8-46d3-8ada-13b6ad4fb535,c5,c3,3377,?,p2,
1769730669.0310822,CREATED,192dd0db-4e13-497e-bb83-a3a2f4eb0ad3,05cc7373-6a7c-4100-853a-1a8ba1e42f86,c5,c3,27,?,?,surb={'id': 'dbcf86df-6f88-45f5-a85b-1dc9450a899c', 'route': ['p3', 'e11', 'i1', 'x6', 'p2', 'c5']}
1769730669.1672614,SENT,8daa1bfe-ac3b-4fda-9ba3-24a62369133e,b0fce765-3a65-4b93-8635-39a75d9e2ba7,c5,c3,3396,?,p2,
1769730669.1674144,CREATED,278d59f2-9123-475b-a4b6-45fec7229320,7ce5bda9-8f87-412c-9f45-de665f60a6b8,c5,c3,27,?,?,surb={'id': '86dd014c-c8f3-4755-beb4-2345067662b9', 'route': ['p3', 'e1', 'i10', 'x1', 'p2', 'c5']}
1769730669.4282594,SENT,8ba11bed-9723-4eb3-8a06-8f518a5b7690,218cbcbf-736b-45b7-9a23-2a91d68e743e,c5,c3,3392,?,p2,
1769730669.4283931,CREATED,caf6d3fc-013b-4bc5-95f7-e1b5be95687b,4249e495-8bf0-478c-920a-a8510a78c4b2,c5,c3,27,?,?,surb={'id': '0d74f30a-a9c9-44b9-987f-812fcca35c99', 'route': ['p3', 'e5', 'i7', 'x1', 'p2', 'c5']}
1769730670.3060129,SENT,e552220f-6ff8-4a55-b522-11243c9349f7,7d4d0824-b86c-4b3f-84b6-3c0aee4d8376,c5,c3,3382,?,p2,
1769730670.3063936,CREATED,7e6dfe40-ecaf-45ef-8ca3-7e94f91aeec2,cabeda35-72b1-4352-b38e-2530fc605db3,c5,c3,27,?,?,surb={'id': '861ab04b-79c4-4628-9df6-991387dde2fa', 'route': ['p3', 'e4', 'i3', 'x7', 'p2', 'c5']}
1769730670.4927962,SENT,fd1a839f-9443-4df8-8c53-f45922d4ac7e,1ff0237e-e217-495d-969e-37d37f0fcdc7,c5,c3,3378,?,p2,
1769730670.4929504,CREATED,270cafe5-48c1-4628-9c35-2c2458812fa4,838bc14f-55aa-4ac2-ae90-ece6eb97ec6b,c5,c3,27,?,?,surb={'id': '280a786b-7605-43b0-9478-fffb7ef554f1', 'route': ['p3', 'e2', 'i5', 'x9', 'p2', 'c5']}
1769730670.5260653,RECEIVED,b7b3c261-1a94-42e6-9031-65b986d3a719,e61a4cca-552d-4edd-a2ab-0897b72c12de,c3,c5,27,p2,?,surb={'id': '728b80d6-7329-4095-ac0a-f4ffe11b0239', 'route': ['p2', 'e12', 'i3', 'x11', 'p3', 'c3']}
1769730670.900744,RECEIVED,65f591bf-c1df-4953-8bc1-37ebef0fd03b,08adc711-9029-414b-8445-8884c597778e,c3,c5,27,p2,?,surb={'id': 'd5f5bd4b-e123-4ce2-859a-ee9763d6150f', 'route': ['p2', 'e5', 'i9', 'x6', 'p3', 'c3']}
1769730670.9827955,RECEIVED,a37b9b8c-39dc-4127-be63-e1f7b679d82a,f4d5dca5-6fad-40f5-83ae-9595d970551d,c3,c5,27,p2,?,surb={'id': '34758912-3020-4dca-861e-0165ec6631c3', 'route': ['p2', 'e8', 'i10', 'x8', 'p3', 'c3']}
1769730670.9897332,RECEIVED,96c00d21-8492-4ab4-bd25-6638715a6352,88322e7d-f6a6-46a2-a4f9-8828e84390b1,c3,c5,27,p2,?,surb={'id': 'be0752ed-2284-4508-b829-e6fa4965db22', 'route': ['p2', 'e2', 'i5', 'x3', 'p3', 'c3']}
1769730671.3146176,RECEIVED,96becf6d-0bd7-4058-a54f-663192e79824,c9f34c6e-5b16-4d4e-81fa-4ea4cefff5e2,c3,c5,27,p2,?,surb={'id': 'b61edae0-28a7-4d10-a3c4-56a28064785a', 'route': ['p2', 'e8', 'i10', 'x7', 'p3', 'c3']}
1769730671.3193057,SENT,40bf123e-9898-4a72-b89b-231f44a37605,c69787b6-88fe-4c6e-b1ee-6b28cd063e6d,c5,c3,3376,?,p2,
1769730671.31944,CREATED,2c1f2d61-5060-4e8e-8ff2-b199eb52f76d,b9fa4e0c-0a8f-40c4-a005-f46f1c0022e8,c5,c3,27,?,?,surb={'id': '92a52d36-24eb-44b8-94cb-eb078145556a', 'route': ['p3', 'e2', 'i6', 'x8', 'p2', 'c5']}
1769730671.4294426,RECEIVED,d0096fac-9351-4967-b9bc-595a5fefb297,6da01f4a-9261-4719-9065-9ff163655d8d,c3,c5,27,p2,?,surb={'id': '791f3e0c-017f-4b52-94df-36e4a8ef3320', 'route': ['p2', 'e3', 'i11', 'x6', 'p3', 'c3']}
1769730671.526573,SENT,4922792e-49c5-488f-8a53-21fb65153d93,07f68568-ea81-4faa-b92c-3f64a95835dd,c5,c3,3396,?,p2,
1769730671.5267036,CREATED,198826e0-2664-4d24-a732-c6e6f32f4d59,45e98efe-b2c4-4c8a-9c35-e1ddf69af887,c5,c3,26,?,?,surb={'id': 'e368f860-9a6b-4fb8-a115-c47088b0cc8f', 'route': ['p3', 'e11', 'i7', 'x4', 'p2', 'c5']}
1769730671.921109,RECEIVED,27b6f22d-f47b-484a-b272-192a92b9af44,8df1efb8-1264-471d-bf99-a5687e101831,c3,c5,27,p2,?,surb={'id': '6eb41c26-4310-4455-8cd6-e0db2f43a072', 'route': ['p2', 'e9', 'i6', 'x7', 'p3', 'c3']}
1769730672.0305493,RECEIVED,fa6ef155-d65f-4788-aa51-904041dc29ac,708cadf4-2af1-41ab-aa80-768a60d92403,c3,c5,26,p2,?,surb={'id': '29132a3a-7ca9-4813-9c4f-ad02ed221b74', 'route': ['p2', 'e7', 'i12', 'x11', 'p3', 'c3']}
1769730672.1571012,SENT,ec23ac3b-14fd-412d-b7ec-00691d8fb1e5,0d3aa5ae-58e1-4052-a06d-a9cd9626980c,c5,c3,3383,?,p2,
1769730672.1572351,CREATED,0421942b-a9e9-4f96-a160-65f24c1d8fe2,d2de64a4-8cb4-440b-b280-eddcc335e87a,c5,c3,27,?,?,surb={'id': 'c5a3ea6c-d75b-4a51-929e-d8067914aa1b', 'route': ['p3', 'e9', 'i11', 'x3', 'p2', 'c5']}
1769730672.1633818,RECEIVED,ef903959-7b1d-4d27-9006-829d87c44f58,c706397a-a32f-4f14-a14a-36baee190965,c3,c5,25,p2,?,surb={'id': '24be5aad-b1ab-4f3f-980e-2c6ed24f34f6', 'route': ['p2', 'e11', 'i8', 'x3', 'p3', 'c3']}
1769730672.2154317,SENT,69b7ec00-c9da-46eb-ae3d-4af720e0270a,94091121-2c45-412d-bd53-b427f39afef1,c5,c3,3380,?,p2,
1769730672.2155633,CREATED,a617ef5e-f965-44b9-8f49-0c00c2b4b7dd,022345ae-c1b3-419d-a91c-f53f23f0156c,c5,c3,27,?,?,surb={'id': '2a2c29ec-f3f2-4d34-97c0-493ccec717a9', 'route': ['p3', 'e6', 'i7', 'x4', 'p2', 'c5']}
1769730672.6125278,RECEIVED,746627c5-5b5d-4a75-8cda-ac794b9c7ce9,0995707b-07d8-4ec7-ad8e-0e3f3ff2b246,c3,c5,27,p2,?,surb={'id': '7c995142-e9a8-4731-a9d9-5f53093332b3', 'route': ['p2', 'e2', 'i10', 'x6', 'p3', 'c3']}
1769730672.857934,SENT,538bd1ce-4ec6-475d-9108-e80d3803613a,48e2e283-ed9d-4356-b3e3-d01720512318,c5,c3,3356,?,p2,
1769730672.85809,CREATED,35f118fa-88d2-467e-b303-a2b9a98936c5,52d38edd-8cb9-4eff-8d2a-58f7d041a1bd,c5,c3,25,?,?,surb={'id': 'c1dbb3e3-2bfb-4667-9902-284abcdf722d', 'route': ['p3', 'e8', 'i5', 'x4', 'p2', 'c5']}
1769730673.5446527,SENT,b7f7d9cd-4c43-480c-a777-42fe4162bc12,4d2f42d1-e64e-49b3-ac6b-62c055e59484,c5,c3,3379,?,p2,
1769730673.5448048,CREATED,716e8eb9-0c19-4691-a8ac-213643f58833,b238d265-e722-43f3-8c26-dd9c5276797e,c5,c3,27,?,?,surb={'id': '91078577-6958-400b-8784-af01fb41b975', 'route': ['p3', 'e3', 'i4', 'x8', 'p2', 'c5']}
1769730673.609978,SENT,43fee035-b6ea-486e-9b10-f6ed428e4f84,d816c425-3677-4e92-ba69-703db902b2f0,c5,c3,3367,?,p2,
1769730673.6102574,CREATED,d32447a3-911d-4e15-9f70-2b1b9a8664ff,cd3d712a-8ce4-49c3-a5ab-068e606412ab,c5,c3,27,?,?,surb={'id': '3b3128e6-f9b9-4058-af65-ff1decbdeab7', 'route': ['p3', 'e7', 'i7', 'x10', 'p2', 'c5']}
1769730673.9346046,SENT,0fc4dae0-e439-4c5a-801e-4f7fdd010acf,a8084e9f-1992-4603-8750-9487db05ac52,c5,c3,3380,?,p2,
1769730673.9347472,CREATED,25c0b5d0-c1cd-440e-8905-1d9542b73ecd,c7236d32-1ebf-4a37-9a36-18c7595fd202,c5,c3,26,?,?,surb={'id': '221fbfde-e932-40e3-90e8-3c99f7a8969e', 'route': ['p3', 'e9', 'i9', 'x5', 'p2', 'c5']}
1769730674.0201743,RECEIVED,2e06ba91-2925-40d3-a5ba-8577ff38845c,4a47015b-7999-4c68-96b8-e0b3b9dcd453,c3,c5,27,p2,?,surb={'id': 'dc15cd40-ac1c-4bc3-9fe7-2ea3d8a3ebed', 'route': ['p2', 'e1', 'i6', 'x2', 'p3', 'c3']}
1769730674.224401,RECEIVED,6650562e-7020-4f69-893c-53bd0e6cf9ec,8fbddb43-4e2d-4b53-9f1f-3033ec0e1eb8,c3,c5,27,p2,?,surb={'id': '870a059a-0015-4a2a-9335-da719a01e8a2', 'route': ['p2', 'e10', 'i5', 'x4', 'p3', 'c3']}
1769730674.2619765,RECEIVED,250e6ff8-474a-4f20-abdb-fca644802b8d,3cd71dc4-54bc-4bd9-8a4c-9a8a7588ae79,c3,c5,27,p2,?,surb={'id': 'fe406546-fd7b-441e-b9dd-a426908c41fa', 'route': ['p2', 'e6', 'i11', 'x3', 'p3', 'c3']}
1769730674.5652037,SENT,a8bde361-27b0-43cd-9b24-ffe0f20f2d03,d05e150c-50de-477b-bb00-cf202313c951,c5,c3,3372,?,p2,
1769730674.5653563,CREATED,effc68b5-9866-4044-bbbf-8c260223775d,745c3fa5-2813-4ae4-827d-7780d06d5bcc,c5,c3,26,?,?,surb={'id': 'c1fe35d5-c1b1-44c6-8fee-f57605762f0a', 'route': ['p3', 'e6', 'i11', 'x5', 'p2', 'c5']}
1769730674.5881476,RECEIVED,55697043-c360-4390-ae51-a68269456c74,c77875ed-1017-4fe7-a7d1-274d647bbd3e,c3,c5,27,p2,?,surb={'id': '6eda702b-2933-43c0-839b-c294dfa5126c', 'route': ['p2', 'e5', 'i2', 'x11', 'p3', 'c3']}
1769730674.6682258,RECEIVED,aae3e8f9-850f-4ff7-a4c6-d29ee83106ef,9855dd92-878c-424a-8033-c3428a13e1d1,c3,c5,27,p2,?,surb={'id': '509a03e8-5d48-4fb1-b7fe-42ff565e1794', 'route': ['p2', 'e6', 'i8', 'x9', 'p3', 'c3']}
1769730674.7311442,SENT,3cc6b3ff-a257-4625-bf07-e544764c3ca0,ddfabcb1-8654-477a-940d-6cc9fd89d1e8,c5,c3,3391,?,p2,
1769730674.7313168,CREATED,6fb64a0f-d022-4252-af07-dbf83bd93005,db2a3843-97b5-49fe-92c4-b8e1271f4041,c5,c3,27,?,?,surb={'id': '35b60004-ab93-45c3-bc25-ded7945cfce0', 'route': ['p3', 'e11', 'i2', 'x10', 'p2', 'c5']}
1769730674.7546532,SENT,b79defbb-0406-4983-a7b8-e6b1679245dd,376ef3a3-58f8-4814-96cc-868315090edc,c5,c3,3388,?,p2,
1769730674.7553265,CREATED,c734b841-858f-481d-921d-5d9a0b3fd406,01112364-0cc0-4695-9490-9f2c7d3cbb9a,c5,c3,27,?,?,surb={'id': 'a1f1a521-d58f-42a3-a8bd-2a6740f1af99', 'route': ['p3', 'e12', 'i9', 'x12', 'p2', 'c5']}
1769730674.8530104,SENT,dd31d7e6-17f2-41f1-a5ff-47d4298f50c2,83364b95-228d-462f-8a23-571ff34efbc8,c5,c3,3384,?,p2,
