timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769742855.793562,RECEIVED,7c87bef1-7a09-4a01-b6d8-08ff43c85862,54da0e3d-2d5f-4cd4-9ecb-002a9e2dbd8a,c2,c5,27,p2,?,surb={'id': '19500482-bdb8-48d8-b070-5e8d5c76f4f0', 'route': ['p2', 'e12', 'i6', 'x12', 'p2', 'c2']}
1769742855.879922,SENT,4181709c-202e-43c6-898f-d4891a87d797,32ec63e0-0793-428d-b480-0d97ccfdc524,c5,c3,3371,?,p2,
1769742855.8807142,CREATED,9daa9721-ebb6-414b-b1af-a3d5326e4f92,64a917ff-432c-4748-a847-a31b253b2dfa,c5,c3,26,?,?,surb={'id': 'ba88d7af-3d47-46bd-8c3c-a7943cc77c9a', 'route': ['p3', 'e12', 'i6', 'x3', 'p2', 'c5']}
1769742855.9845936,RECEIVED,6c2ff5bd-9ab2-43b0-9246-4341460af4c9,3f90a803-98f6-48da-a267-cf565876b774,c1,c5,27,p2,?,surb={'id': '249e034e-dee9-41d0-8ce5-c2ed031b2d89', 'route': ['p2', 'e4', 'i7', 'x4', 'p1', 'c1']}
1769742856.1532848,RECEIVED,e64d47a8-ce3f-4bb5-9c2c-b7cf50c95585,40996099-4008-44e3-8e74-2cffa235bf8d,c2,c5,27,p2,?,surb={'id': '5c6a5f1b-3b05-43cf-aa77-1069c285279f', 'route': ['p2', 'e6', 'i11', 'x1', 'p2', 'c2']}
1769742856.2777107,SENT,96ff10ed-7889-4f2e-9a00-17bdba4f4241,a24731ae-94e7-4745-9900-a6a01c009c71,c5,c3,3384,?,p2,
1769742856.277843,CREATED,46fa3443-8390-40b7-ba3a-1085b4410fc6,700cf536-80b5-4342-96a6-8e1b624f6844,c5,c3,26,?,?,surb={'id': '2eda5e82-e077-463b-b967-3bdc5ac8bce4', 'route': ['p3', 'e12', 'i6', 'x3', 'p2', 'c5']}
1769742856.4220092,RECEIVED,0f4c06e3-aa34-4aab-ba9d-91a0baf1ebeb,925b4253-67a9-4743-aeb7-161b537cd54f,c1,c5,26,p2,?,surb={'id': 'ced01718-f243-4f64-999f-f76ec4b18888', 'route': ['p2', 'e10', 'i4', 'x7', 'p1', 'c1']}
1769742856.618639,SENT,cfb423da-e333-47ec-b7cf-1f8cd4253237,77e271e5-4236-4d67-80e2-2a8c1806d261,c5,c3,3380,?,p2,
1769742856.6187897,CREATED,30532bd6-afff-4a93-b4f1-ff5810419151,bd4e21d9-3fb7-45e0-9c46-7e491551a0bd,c5,c3,27,?,?,surb={'id': '286c2f14-fc9f-40d0-af95-7572eb2777a5', 'route': ['p3', 'e12', 'i4', 'x5', 'p2', 'c5']}
1769742856.8177435,SENT,79d1779a-1a74-427c-8495-697e88e6a4e0,dfe093fd-4e86-4f9c-a6a7-28156bd35599,c5,c3,3385,?,p2,
1769742856.817878,CREATED,e9e3a035-45b9-4774-83fc-bf8c1b54fb1c,d9da75e9-9620-456d-8798-ba77dbfee25f,c5,c3,27,?,?,surb={'id': '6c9e2477-70c7-4bac-99a3-8a21b9168643', 'route': ['p3', 'e6', 'i3', 'x5', 'p2', 'c5']}
1769742856.9255252,SENT,b09220e3-8ac2-447a-93ba-5af533162a49,b40a4a0a-e12b-441b-b5a0-950221314282,c5,c3,3392,?,p2,
1769742856.9256358,CREATED,658dd97b-2b24-43d3-8079-76bfa12d2496,0584d4ad-4658-45d4-8b12-c3de6edca90d,c5,c3,27,?,?,surb={'id': 'b47dff30-012f-4926-9621-694f31bcd78b', 'route': ['p3', 'e6', 'i5', 'x12', 'p2', 'c5']}
1769742857.073456,RECEIVED,124bc93b-04b1-4aaf-8e57-d289cb4a2e1c,b391a90f-7a07-4aed-8e8a-c86980360e8c,c2,c5,26,p2,?,surb={'id': '6f2ff377-d29c-4830-b1fd-6afdfa5e119d', 'route': ['p2', 'e6', 'i11', 'x11', 'p2', 'c2']}
1769742857.5911238,RECEIVED,ad485067-df70-4949-a774-eb9a6cd3801e,8f42fa9b-9b90-42dc-859f-e579f741c3ad,c2,c5,27,p2,?,surb={'id': '1340b6e7-8d94-4124-bd20-d72143ec3685', 'route': ['p2', 'e8', 'i4', 'x8', 'p2', 'c2']}
1769742857.638812,RECEIVED,6a622163-07fb-402a-ba53-0c8f348b2d56,306415dd-9440-400a-9ef0-fc8fe1f6169f,c2,c5,27,p2,?,surb={'id': '89f35d9b-f5c7-4eb1-96ad-73dd474ff096', 'route': ['p2', 'e3', 'i3', 'x5', 'p2', 'c2']}
1769742857.656408,SENT,7b41e451-6d3d-4614-abe0-21bef47b7e9c,f831f4ac-10c3-4219-8ccf-1a87065de01f,c5,c3,3360,?,p2,
1769742857.6565459,CREATED,ec948d02-f816-44a4-aa75-34a0a6f1fab3,d4662158-e291-41cf-9182-404f512f32a3,c5,c3,27,?,?,surb={'id': 'be7eabde-cb22-47e5-941b-4db33f76213b', 'route': ['p3', 'e9', 'i8', 'x11', 'p2', 'c5']}
1769742857.6815906,RECEIVED,b64e4530-6530-4e35-8cb9-63924486715d,0433bcf1-4dca-42fc-af48-a14de1fcbeb1,c1,c5,27,p2,?,surb={'id': 'e207bd2c-18a1-4550-961f-d1e8bc1f472e', 'route': ['p2', 'e3', 'i12', 'x8', 'p1', 'c1']}
1769742857.6915243,SENT,31d5adf2-272e-4be5-809d-a8294435f34b,2b68f3ae-cf82-4575-925d-834e3be653f1,c5,c3,3388,?,p2,
1769742857.691673,CREATED,10b67c3e-b516-4d33-af0c-dc5f2a49b66c,a4f091bd-2176-412b-a79c-b0b495aac6cb,c5,c3,27,?,?,surb={'id': '8b5d3dd4-8535-4c9c-b646-2c155e5b4f5e', 'route': ['p3', 'e7', 'i10', 'x10', 'p2', 'c5']}
1769742857.739498,RECEIVED,8a0457c7-96dc-4b69-971e-b95821437aa8,4413a02b-ce4e-48b7-a740-d05fa2ee9aba,c1,c5,27,p2,?,surb={'id': '2504fcfc-b930-48a1-b487-8c062aa1e58b', 'route': ['p2', 'e7', 'i10', 'x8', 'p1', 'c1']}
1769742857.869659,RECEIVED,79c8f70d-f704-407c-9947-d3013dc5aad3,29701ba2-9d30-4c16-870c-7a192caab9df,c2,c5,27,p2,?,surb={'id': '7f40ab30-de53-4cdb-a769-0aa50cb6fb8f', 'route': ['p2', 'e7', 'i10', 'x12', 'p2', 'c2']}
1769742857.93143,RECEIVED,ea0b3d5c-53cd-4e6c-9eb8-2498dc9dabe8,a0e97dd9-541d-4633-99e2-7f3202aa4993,c2,c5,27,p2,?,surb={'id': '5c9c1cc3-93e8-49c1-ae53-a37cca78206e', 'route': ['p2', 'e5', 'i4', 'x2', 'p2', 'c2']}
1769742858.0518227,RECEIVED,e7913997-4e0b-45d0-83b7-3570273de8c6,b8762868-fdf4-4aa3-9ffe-7d79c9f20b25,c2,c5,27,p2,?,surb={'id': 'd3426ab4-cb45-4396-af44-e099a42126df', 'route': ['p2', 'e5', 'i9', 'x6', 'p2', 'c2']}
1769742858.2269924,RECEIVED,2e9c2096-762e-4080-9698-4d59e2645edd,3f0f6ec7-87c1-4f81-8920-525278183789,c2,c5,26,p2,?,surb={'id': 'c8b42c2d-8a49-446c-9802-89ac89433d7b', 'route': ['p2', 'e3', 'i10', 'x12', 'p2', 'c2']}
1769742858.2578623,RECEIVED,06465d3b-d070-4552-8536-830baf4ee000,db714cf8-75ce-4387-a6a0-65ca804c8169,c1,c5,27,p2,?,surb={'id': '4ba16513-4e50-4820-bd42-58f0bcca4e8c', 'route': ['p2', 'e8', 'i12', 'x6', 'p1', 'c1']}
1769742858.3618135,RECEIVED,1f5dbda4-ceac-4af8-bd4d-e91b2b90ace3,e8eadb66-4288-4e94-bf69-93354d9023c1,c2,c5,27,p2,?,surb={'id': 'cf21e64f-91e3-4ac7-a1d8-1e79f55ee32b', 'route': ['p2', 'e10', 'i2', 'x4', 'p2', 'c2']}
1769742858.8653622,SENT,35ec904a-bf74-4796-939e-37c8b375a286,3e135d0d-0ab5-41f4-b4bd-c2adb5f86a88,c5,c3,3388,?,p2,
1769742858.8654962,CREATED,90c917c2-1fe9-416f-b441-728119bf23d0,1e51b418-c369-4d99-bdd5-606cde501212,c5,c3,27,?,?,surb={'id': '73864427-7c27-4862-8051-47b5d22089d1', 'route': ['p3', 'e3', 'i12', 'x8', 'p2', 'c5']}
1769742858.9287183,SENT,a5b7483e-878d-49e6-a279-d864f65e0bd2,0c68bf8e-0cc1-4370-8db6-750bebd500d3,c5,c3,3387,?,p2,
1769742858.9288495,CREATED,ece2322e-0a2c-4f12-869c-b4107208eaaa,77c0f012-1bff-4383-9eb6-c08c8025952e,c5,c3,27,?,?,surb={'id': '49fec449-abf5-41c5-828c-f9b83f81d15b', 'route': ['p3', 'e11', 'i3', 'x12', 'p2', 'c5']}
1769742858.934335,RECEIVED,c7a24dbb-a4fa-4b0b-a889-e51364e99d1f,7e9ab3e0-5350-4f20-bb93-47fbfd0b34fc,c2,c5,27,p2,?,surb={'id': '3287c7e1-94f6-41bc-89b8-a059c4c65941', 'route': ['p2', 'e1', 'i12', 'x4', 'p2', 'c2']}
1769742859.217245,RECEIVED,6b52a52f-4715-40be-b7ea-a63713e4aa5f,ef472f83-2bf2-45d8-b2cd-6770aec1a286,c2,c5,26,p2,?,surb={'id': '4d7446e4-a69f-4c58-87c3-5faf34c869e0', 'route': ['p2', 'e9', 'i2', 'x7', 'p2', 'c2']}
1769742859.245767,RECEIVED,d95eddfe-2c02-4936-ba58-26720df89643,c0ebdcd2-ae7a-45fb-9e92-e2d2e1e7761a,c2,c5,27,p2,?,surb={'id': '0eda17f8-1d1c-4804-bbee-16bf5b23c4ac', 'route': ['p2', 'e6', 'i1', 'x9', 'p2', 'c2']}
1769742859.3705683,SENT,a2734d2a-0697-4eed-80de-0c168ad01298,8b03ef8d-6692-402f-b149-6c85765e3fcf,c5,c3,3397,?,p2,
1769742859.3707004,CREATED,22033b9a-f438-4163-929f-08d53a7f6345,5c976232-c091-43ed-8aa0-7acf88861c52,c5,c3,27,?,?,surb={'id': '241300b5-830a-433b-8f2e-5e5c3dd46273', 'route': ['p3', 'e8', 'i12', 'x12', 'p2', 'c5']}
1769742859.479715,RECEIVED,e6a76b0a-5c21-4f04-adfb-61f7c1420589,dc3da2b8-966f-4293-bae8-cc1c7d2f1022,c2,c5,26,p2,?,surb={'id': '7b214f26-1f0e-4873-b6b8-4d7dc64e1f68', 'route': ['p2', 'e1', 'i5', 'x12', 'p2', 'c2']}
1769742859.6374006,RECEIVED,166ef187-4f7a-44a1-8bb1-2315b6a7970e,48110ac7-4b08-41c9-bdca-0f6d9a8c1fc3,c2,c5,27,p2,?,surb={'id': '68fd26df-cdae-45b3-b92e-4c840d56680a', 'route': ['p2', 'e6', 'i8', 'x12', 'p2', 'c2']}
1769742859.939613,SENT,40e3673c-4f6f-433b-9bf1-2ec36ff3d567,1da79d0a-bd36-48a3-8cbe-49b830578686,c5,c3,3354,?,p2,
1769742859.9397137,CREATED,ed2a5475-8cac-4a76-9913-816ec54b3aa0,709de5d3-1bff-4990-a81d-a3f78acb02ec,c5,c3,26,?,?,surb={'id': 'ab829f3e-c6aa-4f15-bae2-e8b089af325b', 'route': ['p3', 'e5', 'i9', 'x9', 'p2', 'c5']}
1769742860.2616057,SENT,62b6ff7c-f7dd-45ce-a132-f31f7c5d11d1,540f1e58-755b-4cd3-8588-57f904c5a089,c5,c3,3399,?,p2,
1769742860.261709,CREATED,1c77f0fe-d5ee-4033-bab6-b28874d467cf,0814aefd-af79-4066-9559-9acbb8f93d8e,c5,c3,27,?,?,surb={'id': '6737a4bf-1e9b-45b5-b086-e24e922659c4', 'route': ['p3', 'e1', 'i12', 'x11', 'p2', 'c5']}
1769742860.377348,RECEIVED,5bc15caf-a170-4a1e-bf59-8e698f62b0f5,c7ef61bc-19b3-4448-b2fc-deca26783272,c1,c5,26,p2,?,surb={'id': '9bbfa5fc-a2d4-4736-b93a-948f361a569b', 'route': ['p2', 'e3', 'i8', 'x4', 'p1', 'c1']}
1769742860.4961383,RECEIVED,d6ee5285-b294-44a3-8445-ea7138f23f5c,6de880e6-0630-4e4f-8955-0fdbe02a31b5,c1,c5,27,p2,?,surb={'id': '5ec91897-ee3d-4340-8000-865841abcc76', 'route': ['p2', 'e5', 'i4', 'x3', 'p1', 'c1']}
1769742860.5343862,RECEIVED,416526a8-9210-42a2-a6a6-e267c38f7bc8,206df63e-b734-46f0-8829-65a5c1938f8e,c1,c5,26,p2,?,surb={'id': '376fb3d9-c0b9-4f05-b791-5ae4b920c4ed', 'route': ['p2', 'e1', 'i4', 'x11', 'p1', 'c1']}
1769742860.6081815,RECEIVED,87c499f4-4649-4d5a-8aad-427b967801c2,6f86ead8-1140-463b-ae6e-8e0d3a6bf794,c1,c5,27,p2,?,surb={'id': '73f20263-f413-49c7-a903-075c26455973', 'route': ['p2', 'e7', 'i11', 'x11', 'p1', 'c1']}
1769742860.6206033,SENT,01c6690d-ca97-4af1-a5b1-1a56cbcf1abb,2a4ccda8-8fc5-41a8-9471-63aaf0b3ef31,c5,c3,3375,?,p2,
1769742860.6208243,CREATED,8492096f-9bf3-4d4b-ae04-1c2bbb4eb878,2574f242-3f5f-4a77-8e7a-f7d783b2f0ce,c5,c3,26,?,?,surb={'id': 'd645ddf9-0b10-4110-8685-22f337cb4d2f', 'route': ['p3', 'e11', 'i7', 'x6', 'p2', 'c5']}
1769742860.7375138,SENT,7006c592-26ed-4862-8b5f-bd4d5be4e4b8,4ed36f0b-2e82-4427-921c-a7d5002f0171,c5,c3,3371,?,p2,
1769742860.7375882,CREATED,795517c6-8592-4f5a-91d4-f08bedd49679,a64bce31-3d3f-443b-9be2-1942ef82f92a,c5,c3,27,?,?,surb={'id': 'bc0bf4bb-8caf-4079-b08d-eb4e7289953a', 'route': ['p3', 'e9', 'i1', 'x5', 'p2', 'c5']}
1769742860.8413978,RECEIVED,04bfb931-25b0-4d45-a6fa-62408265db75,351e5cf6-ca9e-4c78-b433-e03d8351ab79,c1,c5,27,p2,?,surb={'id': 'd6e1f823-fb08-4680-b015-14d88dba4f96', 'route': ['p2', 'e6', 'i12', 'x11', 'p1', 'c1']}
1769742860.958823,SENT,7a2f6a60-8951-4f1d-a2e0-8fd6e444e394,ee3d9851-0282-4c65-92ed-ea5b8026c3e7,c5,c3,3375,?,p2,
1769742860.9589963,CREATED,0db1147c-d454-417b-98b4-d7ef34018da3,5f533a6c-46be-40e9-9560-e0d3ce8d745c,c5,c3,26,?,?,surb={'id': '766b397d-4d0e-4cec-9968-6ccd489932d3', 'route': ['p3', 'e2', 'i10', 'x2', 'p2', 'c5']}
1769742861.2669015,RECEIVED,cc1aa5ed-09b5-4e82-a3a7-93be06ccf71c,df5b94ec-78b7-4c46-8537-79dc81ecfbff,c1,c5,27,p2,?,surb={'id': 'afcc8925-7c38-4e3a-93b9-6e3dac4169ec', 'route': ['p2', 'e9', 'i10', 'x1', 'p1', 'c1']}
1769742861.2820013,RECEIVED,f90dd529-4581-4b04-a27a-121c1b63e7d3,cfd6567a-1fa0-4834-886f-85ef3fb0a6b6,c1,c5,27,p2,?,surb={'id': 'e5e95cbb-9175-4748-bb15-6a28d6933b8c', 'route': ['p2', 'e12', 'i2', 'x3', 'p1', 'c1']}
1769742861.3785198,RECEIVED,788c08ff-0c1f-4ec2-8a7f-3a7d805a3ef0,13da6cfa-5eb2-4202-aad7-cf985ce76440,c2,c5,26,p2,?,surb={'id': '4ed82cb5-ba0b-4d1d-ae1f-eed6459d01a1', 'route': ['p2', 'e1', 'i8', 'x7', 'p2', 'c2']}
1769742861.4658275,RECEIVED,67ef767c-8d66-4cf7-aeb3-be583cc73276,0cee053d-d5ab-4c86-9954-e04d115a1479,c2,c5,26,p2,?,surb={'id': 'c7ca012f-d80a-4fe2-82dc-bc81434ec083', 'route': ['p2', 'e2', 'i12', 'x5', 'p2', 'c2']}
1769742861.5715194,RECEIVED,cc9b5af9-00d9-4457-826b-315cfb209e69,078721ef-61af-4b47-bc45-80e3134d9feb,c2,c5,26,p2,?,surb={'id': '7ea40c8a-c458-44cf-a7ff-afebf3297e8d', 'route': ['p2', 'e6', 'i2', 'x3', 'p2', 'c2']}
1769742861.59096,RECEIVED,6c8102ef-5081-42c7-bed3-9a0d3aa6f498,cfec3b11-6178-4d90-871f-5f05c0621649,c2,c5,27,p2,?,surb={'id': '55cc15ec-69ce-4c4f-ae21-8d5895ea0733', 'route': ['p2', 'e7', 'i1', 'x3', 'p2', 'c2']}
1769742861.6454048,SENT,38a096a3-1405-4a48-8a17-5aa528bfe607,098e41d7-d22c-4397-b4f6-f701a6268891,c5,c3,3379,?,p2,
1769742861.6455383,CREATED,cfaf691f-d011-4737-b8ad-c2ab9f1257cf,cf461b67-8fb4-4cac-8cf1-282945bf4533,c5,c3,27,?,?,surb={'id': 'daa82cd0-9247-4559-9129-b454f8536ca3', 'route': ['p3', 'e3', 'i10', 'x9', 'p2', 'c5']}
1769742861.8419745,RECEIVED,b86963d7-5053-41a5-9529-9ecb40011cb7,93de2dfa-33a9-4c7e-9460-405bfe6aa3f6,c1,c5,27,p2,?,surb={'id': 'fbee849c-7d28-4c1e-a40a-b746ea7a2241', 'route': ['p2', 'e7', 'i1', 'x4', 'p1', 'c1']}
1769742861.8820827,SENT,dc900086-d23d-4071-9d35-1401c013ed78,2ed0e8b3-b3cf-4f14-b97e-68fa3c11bd03,c5,c3,3372,?,p2,
1769742861.8822205,CREATED,090d61f3-9516-403a-89f5-8b72d3820d16,2e7a187d-1718-4da3-a67a-0715d4d10302,c5,c3,27,?,?,surb={'id': '8f30c103-a1c4-4694-af9b-96509f12c86c', 'route': ['p3', 'e6', 'i8', 'x8', 'p2', 'c5']}
1769742861.957726,SENT,1f77dc16-a229-4c68-99f7-58ce104671f2,5d498246-c603-45f6-ad0b-175f32b48cac,c5,c3,3386,?,p2,
1769742861.9578593,CREATED,301f4393-5eb3-4408-89c5-9be0f2e7eb0c,e6c89de3-f9e8-40c7-9c66-085907e22141,c5,c3,27,?,?,surb={'id': 'cfe9eb20-6adc-47f8-99fd-2e214893923f', 'route': ['p3', 'e6', 'i10', 'x10', 'p2', 'c5']}
1769742862.2262287,SENT,072ae5d8-e2a5-46ff-991f-9030625dbfc9,714a604b-988a-45fa-bb15-3bbe2fb15cd0,c5,c3,3370,?,p2,
1769742862.2263854,CREATED,10f7f386-29dd-44aa-83b2-2395518e79f5,9a154280-a060-441b-af69-24542620dee1,c5,c3,27,?,?,surb={'id': '8c0cbf8e-8689-4134-b66c-b8d683e80db4', 'route': ['p3', 'e5', 'i4', 'x3', 'p2', 'c5']}
1769742862.2548804,SENT,e9a6a192-c499-42d3-bf0d-fce46f90620d,33557b84-877e-414d-820e-a6ae957fad7b,c5,c3,3356,?,p2,
1769742862.2550735,CREATED,ef1a8b4e-e518-4f4c-9bb7-d0d5d3e2e4d7,0dde9398-ce38-4579-9219-0eada9031654,c5,c3,26,?,?,surb={'id': '0fb7c2e2-8b82-4709-828d-8b0f8f798468', 'route': ['p3', 'e8', 'i6', 'x5', 'p2', 'c5']}
1769742862.3386989,SENT,9a6a2e50-cd42-47d5-b57c-b9e1a84fe452,904c32ee-0b6c-4fbf-8c43-3ada6de8f1cc,c5,c3,3376,?,p2,
1769742862.338857,CREATED,c61f5d76-8445-4bb1-be41-bb8401d5c686,c0f8a8b7-c3f5-4917-9496-f89d4f142ef3,c5,c3,27,?,?,surb={'id': '81cc0d32-5ebe-42cf-9b70-398834b98ceb', 'route': ['p3', 'e5', 'i4', 'x6', 'p2', 'c5']}
1769742862.3606138,SENT,7d16bca0-afff-427f-a1e2-e9cffad62370,de7ad0d8-1e13-4b8e-a8d9-19d3d955d1c3,c5,c3,3385,?,p2,
1769742862.360742,CREATED,16375f36-f6ee-4f1f-8a05-830a6322e36e,bc421e3d-0924-46e0-b71c-5315d410053e,c5,c3,27,?,?,surb={'id': 'a44b2701-87a2-4f3a-9485-3c9a79d57eb5', 'route': ['p3', 'e10', 'i6', 'x2', 'p2', 'c5']}
1769742862.5396585,RECEIVED,aba8b14d-47cb-4d2f-a298-ec30df6d8a9d,feaf8973-d440-4a41-8822-ea0b3aef3ffc,c2,c5,27,p2,?,surb={'id': '441a7040-94d0-4645-9f16-57206f645948', 'route': ['p2', 'e6', 'i9', 'x9', 'p2', 'c2']}
1769742862.68226,SENT,654f8292-74e9-45fc-a0fb-ab5a69cfdffb,1ee7fb66-7ea6-4107-afbb-c5024daeb7b2,c5,c3,3399,?,p2,
1769742862.6823926,CREATED,381c317a-b5e1-449e-9d59-58d59dc2bdbe,607113cf-77f7-4293-adbb-5684e5af41dc,c5,c3,27,?,?,surb={'id': '40356bb1-450e-41af-8356-0fe0d46c9e17', 'route': ['p3', 'e2', 'i2', 'x7', 'p2', 'c5']}
1769742862.6966257,SENT,553135c6-2cb0-44ef-9bd8-bbf983c7f90b,7c9bfd4a-fe3b-4681-bbdf-cbf4fa01feb4,c5,c3,3367,?,p2,
1769742862.696756,CREATED,e5cbe52a-e31c-4903-abb3-3bb3f628107e,37b67a1f-f22d-42da-bfdb-3ad271141c55,c5,c3,27,?,?,surb={'id': '33a44f5e-ed1a-456d-a411-75bb0d7966a3', 'route': ['p3', 'e1', 'i2', 'x10', 'p2', 'c5']}
1769742862.7556443,SENT,f19f750c-17e9-4b7d-a4a6-948f886dbb08,b9b28d4c-6d93-4a8f-b0d2-235456ac516b,c5,c3,3392,?,p2,
1769742862.7557058,CREATED,bfed5b90-63b8-4677-bfa8-b07a481da49a,fda5a9ea-586e-4343-a752-848b18f82e81,c5,c3,27,?,?,surb={'id': '1d2fbf9f-c043-44ed-94de-8ceca0b366d5', 'route': ['p3', 'e4', 'i6', 'x12', 'p2', 'c5']}
1769742862.8673747,RECEIVED,f2afc428-7b07-43cd-9f20-59b870e10538,b9630cea-6273-4768-a275-04eaced57404,c2,c5,27,p2,?,surb={'id': 'f1d75b1b-bff5-4748-bfc6-855f23ed4be8', 'route': ['p2', 'e2', 'i4', 'x8', 'p2', 'c2']}
1769742862.8840735,RECEIVED,7208f068-dc6e-4c99-9cfe-211773bed431,99f32e0d-7144-4708-a5fa-1783840da9b1,c2,c5,27,p2,?,surb={'id': '953dc957-77cb-4d7c-8ae7-4cc6a929f55e', 'route': ['p2', 'e10', 'i11', 'x8', 'p2', 'c2']}
1769742862.9331067,SENT,4c2aac11-4b0d-48d0-b577-ac255b19c297,03a13ad1-f9a2-4b58-8ea6-1caa0356b2d1,c5,c3,3376,?,p2,
1769742862.933271,CREATED,e77b880d-6126-4d55-a54a-b79bc358fa0f,fd926d8b-162f-42be-9eb1-f75a8fdf64be,c5,c3,27,?,?,surb={'id': '8a9fc352-4c8b-45df-ad37-4e42bffe2238', 'route': ['p3', 'e2', 'i5', 'x6', 'p2', 'c5']}
1769742863.0911853,RECEIVED,6887b8cd-5f80-4745-98cb-39fe0d074091,b3d7debd-aa73-4047-9957-709623a5c054,c1,c5,26,p2,?,surb={'id': 'ee52cd99-b5fc-4b99-959f-51e926ab1b5d', 'route': ['p2', 'e12', 'i7', 'x10', 'p1', 'c1']}
1769742863.098897,SENT,09bda204-d388-4b87-a929-0da14604ca5d,f419a221-f9bc-497d-92b2-b6ef688040ac,c5,c3,3360,?,p2,
1769742863.0989869,CREATED,92ad9acd-c68e-40ca-919f-dcd6b0bfb1d3,0f1f2dc0-adf0-4f3a-af8f-93a3bc6a1442,c5,c3,27,?,?,surb={'id': 'b599e4e7-739e-461b-be63-e69465de5aab', 'route': ['p3', 'e7', 'i5', 'x6', 'p2', 'c5']}
1769742863.2442915,RECEIVED,a518274c-7bcb-4227-b77c-6060055f82ee,c9e5033f-f119-47b3-8ede-89f3b95c2e31,c1,c5,26,p2,?,surb={'id': '70c69960-9689-40c4-8123-de6f4c1f5a10', 'route': ['p2', 'e2', 'i9', 'x9', 'p1', 'c1']}
1769742863.29277,SENT,d8304421-4322-471b-bf7c-207adcee5114,75e6d968-b85b-433b-8b11-de7e97169158,c5,c3,3379,?,p2,
1769742863.2928624,CREATED,e3a68d01-a1f6-4822-84d8-afb30b22c19b,496a15d7-f578-4e5d-b5ea-867d625ddf22,c5,c3,26,?,?,surb={'id': '7dd7aa7a-01b6-47b9-a2c3-72ba50250454', 'route': ['p3', 'e4', 'i6', 'x6', 'p2', 'c5']}
1769742863.4082458,RECEIVED,048a1d74-2ba4-4958-8d41-24f3c94315e2,f9142f6b-2bf0-402b-9770-5be5ea2514a4,c2,c5,26,p2,?,surb={'id': '1b2d0e3f-77ab-4a8d-b7a3-0eeb4bb2dc66', 'route': ['p2', 'e1', 'i7', 'x3', 'p2', 'c2']}
1769742863.927576,RECEIVED,1c43e06d-f2a1-40f8-aa09-e551cd0f5efa,d2683bc1-42f2-49ed-b6eb-96f237c123b5,c1,c5,27,p2,?,surb={'id': 'b48292c4-b0dc-427c-a919-3ca28b3b916a', 'route': ['p2', 'e5', 'i11', 'x3', 'p1', 'c1']}
1769742864.0117023,RECEIVED,cd5d1bcf-303b-4228-b684-e7d5b9386760,26225ca4-7e6c-4661-b23d-5ed5c1b4ce11,c1,c5,27,p2,?,surb={'id': '0f4fc94c-755e-40ac-a2c2-11ea520ce615', 'route': ['p2', 'e9', 'i3', 'x1', 'p1', 'c1']}
1769742864.380909,RECEIVED,b1b53eed-9fea-4775-b62e-ecf5912c7fa9,999ff21e-351e-43d4-aadf-d80f4b9d9c54,c1,c5,26,p2,?,surb={'id': 'dc168f08-f634-47bb-a323-c6d341faa45d', 'route': ['p2', 'e8', 'i8', 'x1', 'p1', 'c1']}
1769742864.3966424,RECEIVED,2dbbd216-8d7e-482a-bd7f-8a24494f165d,866aa67e-1fd8-4dd4-bbe4-66a191f4cd55,c1,c5,27,p2,?,surb={'id': 'df337a68-ed56-439b-9762-923fa4c37682', 'route': ['p2', 'e7', 'i2', 'x12', 'p1', 'c1']}
1769742864.7325163,RECEIVED,5d8a97ab-f02e-4e2d-a588-a79f48f7edb6,76c7adc1-d69c-4ead-86b7-4d2f6fb25ceb,c1,c5,26,p2,?,surb={'id': '8dded0f5-4dd9-4716-9ac0-4e474fac7741', 'route': ['p2', 'e11', 'i5', 'x3', 'p1', 'c1']}
1769742865.1443675,RECEIVED,9459ecba-be28-409e-8a9d-0deded886f74,b34948b9-12fb-4bd3-a976-9ce69d0e400b,c2,c5,27,p2,?,surb={'id': 'eb5857e5-a06a-4c25-a21f-ff0f2edc7cba', 'route': ['p2', 'e9', 'i7', 'x12', 'p2', 'c2']}
1769742865.4349713,RECEIVED,43f6389e-0c36-4ed6-a3c4-7bbe9740b867,6561c815-4117-4667-988e-be78d144fedb,c1,c5,27,p2,?,surb={'id': '5d217c58-e23c-4ccc-b9a6-135caee143b7', 'route': ['p2', 'e1', 'i5', 'x5', 'p1', 'c1']}
1769742865.4873326,SENT,41d4e5f8-565e-42a7-bc10-62e9f89cde99,40706cdb-09cb-4f89-8fbc-2964947cc22a,c5,c3,3375,?,p2,
1769742865.487432,CREATED,ca4580d5-d58f-4f0c-affb-241e660474a8,119d6c2f-edb2-4578-90fc-0d3f6f6c6691,c5,c3,27,?,?,surb={'id': '81066c87-6559-438b-b265-3d1dcb09f9ec', 'route': ['p3', 'e4', 'i2', 'x11', 'p2', 'c5']}
1769742865.5382733,RECEIVED,0a4f26a5-0c65-4f81-92c2-919233f9047b,e1080d1e-3712-472e-86c8-73f3a31a3ae4,c1,c5,26,p2,?,surb={'id': '12a94674-9fea-434c-b705-13cffc0b37ec', 'route': ['p2', 'e2', 'i3', 'x5', 'p1', 'c1']}
