timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769760843.041724,SENT,6deb45db-b1a0-4506-9c3b-feb47ab99e7b,bb5f30f9-c721-449e-a239-73f5a2b95b0e,c1,c5,3377,?,p1,
1769760843.041856,CREATED,0e4dfdb7-3636-40dd-b156-b1bf45dee2b7,a7cb6043-d4ec-4fcc-be67-2ac50731f359,c1,c5,26,?,?,surb={'id': '896e2a6c-94c4-4b28-a976-15869470c0d0', 'route': ['p2', 'e5', 'i9', 'x11', 'p1', 'c1']}
1769760843.2111065,RECEIVED,25acd630-5c33-4405-ac66-0be9d3a7f8f0,786e61f3-d2cf-4787-a641-560988198082,c3,c1,27,p1,?,surb={'id': '689f1439-e02b-4b1a-9bd5-d8ad8680ac54', 'route': ['p1', 'e1', 'i5', 'x10', 'p3', 'c3']}
1769760843.5028448,RECEIVED,c1838be0-ffab-4dd9-915e-af465be2c4ae,8d65c458-556b-4ee4-8b0f-bb254b5f348e,c3,c1,27,p1,?,surb={'id': '1ddcc49f-f6a4-4f30-91fa-b0e00b407077', 'route': ['p1', 'e1', 'i7', 'x8', 'p3', 'c3']}
1769760843.6221263,RECEIVED,cdf34dd4-e81b-4c68-8ebe-f6b4524d9bff,7186f03b-c732-4e07-aa2d-ddfb01dc467c,c4,c1,27,p1,?,surb={'id': 'e84d1d8c-efec-4146-81d9-078c4b5b62f2', 'route': ['p1', 'e1', 'i7', 'x5', 'p1', 'c4']}
1769760843.6407406,RECEIVED,76368bed-7a26-43cb-8738-800edcf1cc83,cf53a4ac-83f9-4e4c-98f4-1628e245e02a,c3,c1,27,p1,?,surb={'id': '44e58840-8975-433d-8004-220c90d7e42b', 'route': ['p1', 'e11', 'i4', 'x1', 'p3', 'c3']}
1769760843.7026255,RECEIVED,0562b2a4-cf5e-484e-b6a1-250e10e0a9a0,d7e84d49-341c-4029-826d-96320b98ad4d,c4,c1,27,p1,?,surb={'id': 'f9a03975-0386-4a30-b782-597ed25e1280', 'route': ['p1', 'e2', 'i11', 'x7', 'p1', 'c4']}
1769760843.772104,RECEIVED,f33d96b5-06c9-4cf4-8012-fcfd51450c56,aace4b64-4543-4737-8364-782317ef9b01,c3,c1,27,p1,?,surb={'id': 'df4e50b0-33ef-44b9-a0d0-30961baea3d0', 'route': ['p1', 'e10', 'i1', 'x3', 'p3', 'c3']}
1769760844.04371,SENT,6f8957f3-c338-462b-93a9-8310613d0443,82a43be9-3c96-4591-a672-56e9d1668a23,c1,c5,3381,?,p1,
1769760844.0438418,CREATED,bdad2ea2-c723-4ed8-acc3-2f7174c97197,44eca4b6-a268-495c-95d6-cbf7e82d5050,c1,c5,27,?,?,surb={'id': '6f903594-9e8e-495a-b5c8-97e6edf5248b', 'route': ['p2', 'e4', 'i4', 'x2', 'p1', 'c1']}
1769760844.1029084,RECEIVED,40bf88f5-672d-4d40-996e-ad4bd87f9c9e,ba8073f2-d206-458e-8114-70dcf6685c8f,c4,c1,26,p1,?,surb={'id': 'fe042c19-f877-4311-8e87-e5250a353b1b', 'route': ['p1', 'e12', 'i5', 'x12', 'p1', 'c4']}
1769760844.1335802,RECEIVED,b72c4c3f-a038-4d24-bb1d-582e40dafb21,7f651ca7-5761-4bd6-9bf7-346c7e3725e8,c3,c1,26,p1,?,surb={'id': '893e1125-7393-4c20-b196-370f990b2a0a', 'route': ['p1', 'e7', 'i3', 'x5', 'p3', 'c3']}
1769760844.227613,RECEIVED,924a8640-2463-407e-8b56-351c88c3e792,1485b815-933f-4df4-bec8-b3c9b47159d5,c4,c1,27,p1,?,surb={'id': 'dbb6d8d7-0280-43b8-a3dc-fa8c6979dac8', 'route': ['p1', 'e11', 'i4', 'x7', 'p1', 'c4']}
1769760844.439317,RECEIVED,c73bd433-5457-4e2b-905a-59f5947dc123,57a19eb5-1ffa-41f9-b266-63f629f7632d,c4,c1,27,p1,?,surb={'id': 'd6a85ab0-20a2-49cc-846f-6a0958eb834c', 'route': ['p1', 'e12', 'i10', 'x5', 'p1', 'c4']}
1769760844.6515272,SENT,1ab789aa-61bc-4641-99b6-f85e4d5e999b,10dd4ae5-abee-47ae-a0bd-9582f4375308,c1,c5,3383,?,p1,
1769760844.6515977,CREATED,e6da1dfd-3b39-452c-81b8-4481e8c8a924,4ecba5e7-42df-48af-9350-e610898c3afa,c1,c5,27,?,?,surb={'id': 'da03bbe0-258c-4eb3-be22-42d9c6ba9f86', 'route': ['p2', 'e8', 'i1', 'x8', 'p1', 'c1']}
1769760844.8570707,SENT,b90632f5-1346-4b52-b2f6-ed868cde026b,0c6b6e50-711a-4392-b252-8f2102878d4a,c1,c5,3395,?,p1,
1769760844.8571723,CREATED,649248b4-01a8-4b0f-ac10-199547ae23fa,998d6e99-43a9-4f20-8d9f-d4faca50d214,c1,c5,27,?,?,surb={'id': '3b83c5b9-0bb5-4042-b7dd-05267e90d9fe', 'route': ['p2', 'e12', 'i12', 'x7', 'p1', 'c1']}
1769760845.0437925,RECEIVED,e6db30d3-1213-4933-b55b-e8685c1f9091,8f0597b1-ce94-4d71-beae-da2d5986abbe,c3,c1,27,p1,?,surb={'id': 'c957eeb9-950e-430f-ba8b-49df3ed793bc', 'route': ['p1', 'e6', 'i10', 'x2', 'p3', 'c3']}
1769760845.2291548,SENT,573cdf5e-3a80-4896-a3bf-1203dbf0cf64,61d34b2a-a766-4826-b842-f849c1201187,c1,c5,3371,?,p1,
1769760845.2293034,CREATED,91a9a2f7-6970-4a79-8cc3-925f2a4bed59,185a6861-bacc-4860-894e-326907817099,c1,c5,26,?,?,surb={'id': 'f3a545a9-c422-4a5c-a240-ae8e53c5e7ab', 'route': ['p2', 'e3', 'i6', 'x11', 'p1', 'c1']}
1769760845.4429674,RECEIVED,064d9651-f5f3-462f-82e2-89fa37c7e8e0,4525d2a7-0179-4585-9dfa-fca909c69ca8,c3,c1,26,p1,?,surb={'id': '3dfbe7e4-e7ae-4761-89b0-3fed7c92a6ec', 'route': ['p1', 'e3', 'i9', 'x9', 'p3', 'c3']}
1769760845.5556564,SENT,0d67563a-1185-4249-9751-8ffe3d95cec1,46f79fac-c1f1-4523-b5bd-e360ac8c05fa,c1,c5,3403,?,p1,
1769760845.555791,CREATED,afee1162-5c13-4623-af7a-2a3595cb6ab7,8a1a5e28-4248-498f-8c03-6a6d887c26fc,c1,c5,27,?,?,surb={'id': '76dc11bb-4473-42c0-9cb9-4268b5684001', 'route': ['p2', 'e3', 'i1', 'x10', 'p1', 'c1']}
1769760845.6996446,RECEIVED,48922498-5ea0-452e-b888-c818bfa6e081,cc057114-4b9e-42e5-8469-862662dd16ca,c3,c1,27,p1,?,surb={'id': '357ae09a-f86f-4524-9b1f-953fb8bc157c', 'route': ['p1', 'e8', 'i11', 'x9', 'p3', 'c3']}
1769760845.771631,RECEIVED,0b0c358b-5d27-4756-99cc-424991671760,5c770f50-c4b1-46d6-a3a1-73d193c5a7e2,c3,c1,26,p1,?,surb={'id': '2167d353-b1df-478e-ae44-0da02fda91dd', 'route': ['p1', 'e4', 'i3', 'x1', 'p3', 'c3']}
1769760845.7758243,RECEIVED,88d99d8e-f90c-44cc-a4ee-bdce024a1c5a,825435f4-2bbb-4e3f-936d-e8fdc7e921e5,c3,c1,26,p1,?,surb={'id': 'e8b5e77c-b4c3-4add-96d0-03d47bdc0085', 'route': ['p1', 'e7', 'i11', 'x7', 'p3', 'c3']}
1769760845.9168563,RECEIVED,ce7f1362-3ce7-4add-b6e7-8661f79e4984,ca5b5e02-9562-4b16-adb9-2d2f4333acd8,c4,c1,26,p1,?,surb={'id': '75637606-78a6-4593-8e50-4535df0da41f', 'route': ['p1', 'e4', 'i3', 'x3', 'p1', 'c4']}
1769760845.957884,RECEIVED,5135f81a-7199-47f5-bfb9-f7e5b3209f32,12a75980-a51d-4ea2-9ee6-dc24fbf36237,c3,c1,27,p1,?,surb={'id': 'e08b16f2-7eb8-4d22-8a9c-6c9260a39b0a', 'route': ['p1', 'e10', 'i10', 'x7', 'p3', 'c3']}
1769760845.9923685,SENT,5efe3cea-38f6-4ebb-b43b-846ddb12ca4d,2fb76d96-265f-4175-9d40-5b47e7b4d10e,c1,c5,3375,?,p1,
1769760845.9924603,CREATED,879284b6-2c98-40a0-836f-daa1163022d0,e8a79615-bdaa-436f-91fb-d29658a48c76,c1,c5,27,?,?,surb={'id': '4e32cc6d-1b3d-4671-9713-b2a17a39efbe', 'route': ['p2', 'e5', 'i4', 'x5', 'p1', 'c1']}
1769760846.1587634,RECEIVED,5debe454-1238-4738-bb3b-b717722196e5,88b443ec-25d7-4b47-a66e-14fae2221c0b,c4,c1,27,p1,?,surb={'id': '1c4d1322-4e6a-4bb9-a289-543ef5078df6', 'route': ['p1', 'e4', 'i8', 'x8', 'p1', 'c4']}
1769760846.2043667,SENT,ef2c263e-5510-462e-b748-5fef6cf6f071,7a52bd53-14f0-4e33-a3eb-2e250089790c,c1,c5,3399,?,p1,
1769760846.2045794,CREATED,d7b65905-d280-482f-b043-25975a0e0c43,37e57552-c01d-472f-9e0d-d22ec19ecfed,c1,c5,27,?,?,surb={'id': '91b8af07-e9bd-404d-ba45-9430ef4a3e5f', 'route': ['p2', 'e10', 'i8', 'x10', 'p1', 'c1']}
1769760846.2189808,RECEIVED,276cf6f6-2487-4cb8-bf6d-ea95cdd8cadb,04428fa0-f775-4a9d-b9ff-723632382907,c4,c1,27,p1,?,surb={'id': 'f3ad89ea-43f8-41e8-8767-654dd949928f', 'route': ['p1', 'e6', 'i5', 'x7', 'p1', 'c4']}
1769760846.2528193,SENT,2000d635-b8cf-4e12-aadf-152080a2dadc,1550ce3c-b4aa-4f6d-82e0-827712240a00,c1,c5,3416,?,p1,
1769760846.2532222,CREATED,a86d440a-3bd8-4060-a420-22618a53e02d,94771b51-d4a5-4f2d-9c9d-0f7dcc1b6114,c1,c5,27,?,?,surb={'id': '46fac3eb-a91f-4385-b260-4c8db94ba0cc', 'route': ['p2', 'e12', 'i10', 'x5', 'p1', 'c1']}
1769760846.315943,SENT,4af6b107-7b7f-447e-b2e4-f6bf5de7e014,5b500aab-8556-4afe-9401-676dfd586679,c1,c5,3371,?,p1,
1769760846.3160546,CREATED,3ee828a0-bb62-47d1-bee2-8c1803537ee5,0f1f2295-354c-4344-9c47-acd73ae3b400,c1,c5,26,?,?,surb={'id': 'd174502c-914a-47f7-b3e8-dc2debaa4c8f', 'route': ['p2', 'e2', 'i5', 'x10', 'p1', 'c1']}
1769760846.3225076,RECEIVED,cba30beb-46bc-4bcf-a23f-f5003face8d3,70ebd662-22c0-475e-a170-14553217feaa,c4,c1,27,p1,?,surb={'id': '1e09ce9f-e574-446a-95e6-54cc0b1d5093', 'route': ['p1', 'e6', 'i1', 'x12', 'p1', 'c4']}
1769760846.3810863,RECEIVED,9e750be4-6a07-48e4-9288-b7c5fe0bed0c,bd9f4c31-e573-4559-a568-f28bbe20b3af,c4,c1,27,p1,?,surb={'id': '9ae2a37f-ce80-4f8e-b035-ec45418abdcc', 'route': ['p1', 'e7', 'i2', 'x3', 'p1', 'c4']}
1769760846.3932726,RECEIVED,d3952aad-b9a7-4034-95f3-98dd67d279a9,8388225b-1e09-4ed2-a67b-3aafdbe9079c,c4,c1,26,p1,?,surb={'id': '54dd6dd2-de7b-4b23-a031-baa469845d9b', 'route': ['p1', 'e10', 'i5', 'x10', 'p1', 'c4']}
1769760846.4168599,RECEIVED,c0bdfb6c-5326-44f4-b5ef-5ee83e6b0f42,afe584ac-7091-4c54-985b-1bdb6afdfad8,c3,c1,26,p1,?,surb={'id': 'f4345279-6b7e-4955-9a59-8d838f85d937', 'route': ['p1', 'e9', 'i11', 'x12', 'p3', 'c3']}
1769760846.5389779,RECEIVED,08120403-736c-4056-9520-f04af41dea4e,e8999ebd-cffa-4039-92a1-db4583ed3232,c4,c1,27,p1,?,surb={'id': '5e99d636-39c0-4619-a79e-aa3d550b160d', 'route': ['p1', 'e4', 'i4', 'x11', 'p1', 'c4']}
1769760846.5506957,SENT,40635deb-6e0e-470f-8845-ffbb4b18179e,44d51053-19da-4389-9a9d-bfe15c2ffb4d,c1,c5,3380,?,p1,
1769760846.5507894,CREATED,f4c160f8-4b5e-4d25-b590-a97029b604c1,f12ce652-4369-441b-bf48-5608c18cf6b1,c1,c5,27,?,?,surb={'id': '0d2f5a40-78a8-4567-8d2c-1c5f68431abf', 'route': ['p2', 'e6', 'i2', 'x6', 'p1', 'c1']}
1769760846.590499,RECEIVED,df3a1ae2-ba00-483c-a9ed-2ba4edca8bfe,b61b187e-2a4b-4fe0-86d6-b7204bbd479b,c4,c1,27,p1,?,surb={'id': '036bd275-8ae5-416d-b6f3-7f00e5976178', 'route': ['p1', 'e7', 'i12', 'x2', 'p1', 'c4']}
1769760846.7786279,SENT,044bfcb5-8906-48c4-8b99-9dfa75323c8f,b8aa30ea-d4ad-4bc0-8be6-c2cc9b8ed8eb,c1,c5,3363,?,p1,
1769760846.7787192,CREATED,924914ea-6ecd-4ba2-8c2e-af3d4dcdc005,df66e45f-ecde-493c-990f-f8448b2b94bd,c1,c5,27,?,?,surb={'id': '39e6e678-54c2-4cda-a24b-8dcfda5f24d8', 'route': ['p2', 'e8', 'i1', 'x6', 'p1', 'c1']}
1769760846.8219671,RECEIVED,f5d5c339-28b5-4ffd-a1ec-5c9fe059e014,5943329f-c257-46a8-94db-f620c393155b,c4,c1,27,p1,?,surb={'id': 'c978b548-aab1-406b-88b3-636c24c18bba', 'route': ['p1', 'e1', 'i2', 'x9', 'p1', 'c4']}
1769760846.856955,RECEIVED,3c7f4c32-82d3-4784-9a1f-ed08c4b09080,a323ba17-d81b-4828-8c06-f72d0dc505e0,c4,c1,27,p1,?,surb={'id': 'ad8258b2-c664-4403-b740-d1771b2eafb7', 'route': ['p1', 'e2', 'i7', 'x5', 'p1', 'c4']}
1769760847.0870275,RECEIVED,ccdc56ef-397f-4aa4-83aa-7a04c8675c4a,304fcb5a-cccf-4c3e-a77b-41f17779b65c,c3,c1,27,p1,?,surb={'id': 'f877ebb8-86ef-4cb9-953c-d2e2e10697a8', 'route': ['p1', 'e7', 'i9', 'x9', 'p3', 'c3']}
1769760847.3394868,SENT,a408efe3-0a8f-4be2-89ae-daa2da05ceb6,a95c54c1-000a-48da-aa6f-0bd620d7bd26,c1,c5,3388,?,p1,
1769760847.339634,CREATED,109b0278-a9f9-438a-8b67-a0c9fa73fbf5,71c9df0d-8622-4c84-bfb3-eac3153ae422,c1,c5,27,?,?,surb={'id': '4588de50-1442-47a3-bbe4-9fd095b0070f', 'route': ['p2', 'e10', 'i11', 'x5', 'p1', 'c1']}
1769760847.3710706,SENT,fc2c959c-8ab6-47e8-b330-665f4c8557fd,03c3f7d2-06c7-4cc7-95e3-1a5a07d12ab3,c1,c5,3396,?,p1,
1769760847.371226,CREATED,59280e9b-6913-44e1-b1fd-5dbd77fc6468,b0a6e847-aec6-4033-ab4c-e39181ed0776,c1,c5,27,?,?,surb={'id': 'c3267cf5-cdc9-4fdb-a7bc-08f33d645f52', 'route': ['p2', 'e8', 'i11', 'x8', 'p1', 'c1']}
1769760847.4508038,RECEIVED,2993869e-6e05-454f-b140-e41ce2b6a07b,6e2a406e-c621-4c50-bd7b-c081b20f7c55,c3,c1,27,p1,?,surb={'id': '75c86295-6ec4-476e-a7f0-e4abb2b705f5', 'route': ['p1', 'e8', 'i3', 'x11', 'p3', 'c3']}
1769760847.5142975,RECEIVED,fd174be1-7881-4567-9054-3de6a7d977d6,ee0333ba-ebe5-4e79-86ea-67f991254236,c4,c1,27,p1,?,surb={'id': '46e8171e-e330-40eb-9dee-c4cf73f48b4e', 'route': ['p1', 'e1', 'i1', 'x6', 'p1', 'c4']}
1769760847.568438,SENT,338d6634-0aef-4e0a-8108-862e0df73851,57870446-7e96-465d-b854-00c8356f07d5,c1,c5,3380,?,p1,
1769760847.568488,CREATED,b0282528-9296-4ddd-b824-a18393bd20a2,a2c7fa73-ae3a-4071-9d62-5fcc81454d8a,c1,c5,27,?,?,surb={'id': 'fbe915c9-2e05-4bcd-baa4-873ec4509cb2', 'route': ['p2', 'e8', 'i2', 'x7', 'p1', 'c1']}
1769760847.5936615,RECEIVED,c6a24df6-8c1e-4323-9b6d-4052904b0084,bbee3067-394b-46b2-a16b-8ef6e2c1e09a,c4,c1,27,p1,?,surb={'id': '70e9e698-550c-4b06-bbbf-3e1943bc3112', 'route': ['p1', 'e10', 'i10', 'x10', 'p1', 'c4']}
1769760848.0989418,RECEIVED,59dc5ae7-b2b7-4d33-8961-838447e4c892,9e02e77d-f2d5-4932-95e2-3c04d1285a4a,c4,c1,27,p1,?,surb={'id': 'd4a7dbb3-55af-4b4f-b712-cd8cd39dd90c', 'route': ['p1', 'e8', 'i1', 'x5', 'p1', 'c4']}
1769760848.353136,SENT,83b1b810-f0e1-48e9-ba35-55a46468bab4,91bd76ab-5f48-463a-9259-4850e5977e36,c1,c5,3364,?,p1,
1769760848.3532386,CREATED,d23656ce-cd2b-45a7-98d6-cd35fe2da441,3aeccffc-1ab3-4517-a678-fec0ea62eb9c,c1,c5,27,?,?,surb={'id': '8f5f6d27-5d0a-4ff0-85cb-f11a72d7b760', 'route': ['p2', 'e4', 'i7', 'x7', 'p1', 'c1']}
1769760848.4159865,RECEIVED,3f1d561b-3748-40bd-b889-a8749b48cd3f,8cb4053a-b895-4676-9b8c-bd02e725ce7e,c4,c1,27,p1,?,surb={'id': '7016925a-fad1-4327-8999-d044f9facec7', 'route': ['p1', 'e1', 'i9', 'x6', 'p1', 'c4']}
1769760848.6078277,SENT,0253f093-fd00-4a96-8655-24412452c195,049483aa-c1ea-49cb-b3f1-731fdaa07068,c1,c5,3374,?,p1,
1769760848.607937,CREATED,906863d7-8f22-4cee-8223-3b8861755ccc,82d38126-84a6-476c-9e93-11981f54c400,c1,c5,26,?,?,surb={'id': '61bbc886-bd87-44d3-b83e-9ea5e09115b5', 'route': ['p2', 'e5', 'i10', 'x2', 'p1', 'c1']}
1769760848.7637715,RECEIVED,71ee9349-93b0-4470-bee0-5dd5f9b60b2a,042ef084-2b90-40e7-868a-6b6fd1f247f2,c4,c1,27,p1,?,surb={'id': 'de380fe8-3a7c-4412-b1bb-575e4eb78aa1', 'route': ['p1', 'e9', 'i4', 'x12', 'p1', 'c4']}
1769760848.9228978,SENT,f42fd1c1-4216-4b32-8fed-9b3bd7a291eb,6f86ae05-c488-4ba3-a396-2494db77208e,c1,c5,3397,?,p1,
1769760848.922996,CREATED,6d7e2693-0ff1-4575-860d-bea98f38c15f,88a1081b-f270-4782-a9c3-d90d751867cd,c1,c5,27,?,?,surb={'id': '68057314-0874-4004-b5f0-f267311bfdcb', 'route': ['p2', 'e12', 'i3', 'x5', 'p1', 'c1']}
1769760848.9672222,SENT,ed45751f-6441-4812-8992-306c1db146b2,a45a81d5-f532-4628-bc16-8c8620fed691,c1,c5,3359,?,p1,
1769760848.9673226,CREATED,55cfa192-1a4f-4801-b278-725e9b00533b,788af438-8a9b-4192-916a-c9d022d295a0,c1,c5,27,?,?,surb={'id': '8fb8a67d-8368-4e7b-b5e8-70d698413e82', 'route': ['p2', 'e12', 'i4', 'x2', 'p1', 'c1']}
1769760849.2524698,RECEIVED,537d2fd5-5dd8-4ab9-9cae-60097abad5fe,95ceb790-18c3-46ef-8a51-be85a2b4937d,c4,c1,27,p1,?,surb={'id': '982a66e3-89f3-40fc-8c5b-425be085fad7', 'route': ['p1', 'e12', 'i9', 'x12', 'p1', 'c4']}
1769760849.3046021,SENT,d5d823d0-4eda-4791-a4cd-e8790fc50b0b,d0821fa8-dff9-4499-a29e-0a632ea62c6c,c1,c5,3367,?,p1,
1769760849.3046963,CREATED,8cd65750-5fd6-4cff-9ded-7eabf8cfe238,6d06ba08-a64a-407c-bd5f-52166699fcbb,c1,c5,27,?,?,surb={'id': '5aad3a91-7d13-4da3-8982-360916b66569', 'route': ['p2', 'e8', 'i12', 'x1', 'p1', 'c1']}
1769760849.4928935,SENT,b34a7d7f-0d62-456a-859f-51771c857a52,928b3cb1-4061-4051-b0c8-7f0a0919625c,c1,c5,3382,?,p1,
1769760849.4929922,CREATED,12892fc8-2b3a-4375-8bf6-720b363fac1e,0b796ef5-8645-4daa-8748-676cc8ba2ce9,c1,c5,27,?,?,surb={'id': '19a9ce8b-a60e-48fc-b5ac-ec1966acba44', 'route': ['p2', 'e7', 'i6', 'x8', 'p1', 'c1']}
1769760849.6872785,RECEIVED,3877b2e3-6a33-47ba-9bd4-3349f533cb7b,abac6978-78f3-4373-9146-a788bcdea931,c4,c1,27,p1,?,surb={'id': '73288afd-0eb9-4a1c-8edc-13742fc062dc', 'route': ['p1', 'e2', 'i3', 'x1', 'p1', 'c4']}
1769760849.8562448,RECEIVED,ae871593-fc43-41f6-9787-54ff2ea54d97,db98fb4f-3f4c-46f8-a88b-e93362c3481e,c3,c1,26,p1,?,surb={'id': 'fd2ef958-763e-4c1c-931c-21514f9ea30b', 'route': ['p1', 'e8', 'i5', 'x6', 'p3', 'c3']}
1769760849.918633,RECEIVED,2e6fb0bf-745e-4199-8617-a8c4afe4e51c,bb9fc83b-ceff-4a52-84bb-7d71b3584d7e,c4,c1,26,p1,?,surb={'id': 'b23fffb8-f2a2-45b5-8f5d-2c12e23d8ba3', 'route': ['p1', 'e1', 'i12', 'x9', 'p1', 'c4']}
1769760849.92048,RECEIVED,754bb7a6-2397-4d02-9a0b-034d06047b05,f3586c77-1b11-4235-9807-bf93ac0bf72d,c3,c1,27,p1,?,surb={'id': '2cb415d9-c2ea-42d8-81db-1b2bb6519402', 'route': ['p1', 'e9', 'i11', 'x3', 'p3', 'c3']}
1769760849.9739008,SENT,13306345-f552-4441-bcdf-ce557825b113,82991c57-cae4-4bbb-8ef4-34ee50b3e2d8,c1,c5,3394,?,p1,
1769760849.9739628,CREATED,30b4547d-bc6a-4b5d-8591-f45b414ffd19,f0f62420-ecb5-4bef-8fa3-b40e9d28653f,c1,c5,27,?,?,surb={'id': 'fd5ffca0-377e-4cad-905c-985873f95124', 'route': ['p2', 'e10', 'i11', 'x2', 'p1', 'c1']}
1769760850.121789,SENT,ba007e8f-81fc-4a12-b39e-6fd113e6bcc1,27d08702-4770-47f3-b79e-7eb8823174db,c1,c5,3363,?,p1,
1769760850.1218517,CREATED,257296f1-1a98-43dc-ad16-a2a7fd42fcfc,b4c5358b-1fb3-44ba-9380-42ae2be1c6d0,c1,c5,26,?,?,surb={'id': 'd9d1bfbe-64fe-486e-a2e9-c85637bac6d5', 'route': ['p2', 'e7', 'i7', 'x5', 'p1', 'c1']}
1769760850.1346612,RECEIVED,fbba7ec0-62cd-453d-bdc3-ace7e0a393d9,9c6adda7-2bc0-4a48-adad-b4b3e74b4ff3,c4,c1,27,p1,?,surb={'id': '16ed2b65-0b90-4de3-8134-e96dee5b4502', 'route': ['p1', 'e2', 'i11', 'x11', 'p1', 'c4']}
1769760850.2219994,RECEIVED,e2821b59-9374-43b9-b532-a52310f59756,df5bc263-3a1b-4f4b-91d2-634b6d91d6bc,c3,c1,25,p1,?,surb={'id': '21268e1d-ee64-4b7c-8da8-5beaf61e3296', 'route': ['p1', 'e6', 'i3', 'x7', 'p3', 'c3']}
1769760850.4518273,SENT,78503199-b3d9-4aed-b5be-5e36af83d041,ac447b15-94f1-459f-906c-539bc9273f62,c1,c5,3384,?,p1,
1769760850.4518948,CREATED,9f0bf189-1b5b-4574-a08b-f37283791161,a46a393c-0274-4ec0-aac8-6f4d2a1ab4b3,c1,c5,27,?,?,surb={'id': '47831130-f6c3-4072-b6a6-ada8a270ef09', 'route': ['p2', 'e11', 'i1', 'x8', 'p1', 'c1']}
1769760850.6492624,SENT,b5feaa63-0681-46dc-9686-59d12503be75,0b60a415-8b79-462f-b734-8540bb7791c3,c1,c5,3392,?,p1,
1769760850.6494663,CREATED,5bf4d2f9-35c8-466b-a3cb-71e91585d3b6,24b5911e-3ad4-4538-887f-f8449461115f,c1,c5,27,?,?,surb={'id': '9fc568e6-e44c-427e-aef1-ecc4dcf9f119', 'route': ['p2', 'e11', 'i7', 'x11', 'p1', 'c1']}
1769760850.6637805,RECEIVED,689eab13-584a-4509-8180-a66585a17118,6d7c8b45-e7f7-4edb-9c89-c06c4e3e1eeb,c3,c1,26,p1,?,surb={'id': 'bf86f3d6-2030-4cc4-87dd-34c3ecd54b8e', 'route': ['p1', 'e6', 'i8', 'x11', 'p3', 'c3']}
1769760850.7085464,RECEIVED,dd58c69c-3139-4b06-9e1e-b863371581fb,e3f64e84-617d-4f59-b6ea-cc1d1d1e54ff,c4,c1,27,p1,?,surb={'id': 'dcc6bd8b-df5f-4aa1-8d17-4516219a42b2', 'route': ['p1', 'e9', 'i3', 'x8', 'p1', 'c4']}
1769760850.8725386,RECEIVED,74bc4e02-4736-43fa-ba9f-bf3f01aaf7fb,63f16790-58d8-42d9-ad12-3bc918aca325,c3,c1,27,p1,?,surb={'id': '52b16c15-0184-476e-b1d1-1fcf47b38a95', 'route': ['p1', 'e6', 'i2', 'x11', 'p3', 'c3']}
1769760850.9240274,RECEIVED,66ff1f72-b9db-4492-ab2d-3902500d64b9,cd8e4e8d-4774-48c9-98aa-37acbae5a488,c4,c1,27,p1,?,surb={'id': 'a787ce21-81cf-45c3-8b8f-c5051b321adb', 'route': ['p1', 'e11', 'i2', 'x3', 'p1', 'c4']}
1769760850.9494362,RECEIVED,eb9dcea8-1256-4180-bac5-fcc2033e90a7,51003950-139f-4824-8dad-a8966f3b31f5,c3,c1,27,p1,?,surb={'id': '54b65875-704a-432a-a410-17e91963ee23', 'route': ['p1', 'e2', 'i9', 'x11', 'p3', 'c3']}
1769760851.0789375,RECEIVED,d26fde4a-dcc8-40c1-aac6-536525ceb67d,c924d523-2826-4ea5-92b0-a3952334100b,c3,c1,27,p1,?,surb={'id': '11a6a9a2-081b-4613-93ea-243683072aff', 'route': ['p1', 'e3', 'i2', 'x7', 'p3', 'c3']}
1769760851.1604824,RECEIVED,6726cd77-9398-4f4c-ab5d-b65d401d4b47,57e239c4-fc91-4a22-870b-529eda2725e8,c3,c1,27,p1,?,surb={'id': 'feac46b7-c01f-48b3-9341-a26e62bb77f2', 'route': ['p1', 'e1', 'i1', 'x2', 'p3', 'c3']}
1769760851.1893153,RECEIVED,c33e7bc5-20c1-4192-8484-c8ef045f8c4b,fc2f6080-1d40-41e9-82c4-60132be5c06d,c4,c1,27,p1,?,surb={'id': '36498d7b-0825-4165-8960-1e8bb993802b', 'route': ['p1', 'e12', 'i8', 'x5', 'p1', 'c4']}
1769760851.3460085,SENT,ae8d97cf-e8e0-4a65-bfdf-63fa98f39f99,92a41172-ef80-4918-a7e4-b21dd3fa75d4,c1,c5,3391,?,p1,
1769760851.3461077,CREATED,71aaa3b5-f18a-4610-81e5-c88cd0870dca,67b0d4ba-b176-48d6-9ad1-bec99c9604fa,c1,c5,27,?,?,surb={'id': '8e3cbd8f-73c4-48ff-a04a-2a07e437e604', 'route': ['p2', 'e11', 'i11', 'x6', 'p1', 'c1']}
1769760851.3692186,RECEIVED,8ab706d1-0dfd-4376-83cc-7c8173a71e16,34b7f6bb-9a7c-461e-ab31-0b830d1ac940,c3,c1,27,p1,?,surb={'id': '442619f3-36c4-42a4-9bf1-225d31858864', 'route': ['p1', 'e10', 'i10', 'x9', 'p3', 'c3']}
1769760851.5653996,RECEIVED,9f0cfb46-409e-427a-9bd9-1171a1644dfa,4d43ed35-c5d8-4ad9-a6ad-b3cc63637949,c4,c1,27,p1,?,surb={'id': '94d97ae0-e2dc-4842-85c0-56b6922050ae', 'route': ['p1', 'e10', 'i6', 'x1', 'p1', 'c4']}
