timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769746066.3851843,SENT,49a5826a-764e-4a73-9b69-91f0776792fc,831f6b2a-73de-484d-b8b6-fee766e7a9cb,c4,DROP,2014,?,p1,
1769746066.3853073,CREATED,a3a1fcd6-8939-42ef-8cbf-92cfd871a653,525338eb-1bcc-481b-934f-5133ab82c6d2,c4,DROP,27,?,?,
1769746066.6913614,SENT,2c22deb0-7ab6-4321-856e-b2436132d26f,36e0494b-bf34-4692-8090-d4222b3e9c19,c4,c1,3401,?,p1,
1769746066.691519,CREATED,9ce53564-89d0-4ac0-8ab5-6e72a9aa422c,b7b2ee4f-d40a-4a4b-a0a2-14d3d2705cff,c4,c1,27,?,?,surb={'id': '36f99573-031b-405d-baa1-3c699d0195e1', 'route': ['p1', 'e6', 'i1', 'x1', 'p1', 'c4']}
1769746080.5437555,CREATED,af71789b-5ab2-4bf2-958d-4372d600ec52,67626579-913b-488c-a0c3-21a79aa2a670,c4,c1,27,?,?,surb={'id': '70583df8-f0a6-4f88-a722-77bbe216815c', 'route': ['p1', 'e4', 'i11', 'x9', 'p1', 'c4']}
1769746081.1079488,RECEIVED,8edeaa7d-ce42-4fca-b0b9-b4e5c80ffd8f,b5938a35-a7f1-409a-bd9e-22a9c05e0b44,c1,c4,27,p1,?,surb={'id': '816278e5-baf8-4e74-a00d-4c2a777a755d', 'route': ['p1', 'e4', 'i10', 'x8', 'p1', 'c1']}
1769746081.1473424,RECEIVED,b0fc9b62-8752-4b18-9a4b-68e1eaed48e5,96f4825d-b75d-45e9-af54-b7a1d32a064d,c1,c4,27,p1,?,surb={'id': '302c7e54-7668-44e7-b786-ba64d90ce2ae', 'route': ['p1', 'e6', 'i6', 'x12', 'p1', 'c1']}
1769746081.2495568,SENT,235125c9-509e-49c7-9d7c-9aecec838f95,7c770934-e513-4550-bf98-731210a243e8,c4,c1,3383,?,p1,
1769746081.2497077,CREATED,d5c50025-2c61-4bec-9d90-054a53feed65,5bdf9ebe-4f78-41e2-a99f-e98e37ebce41,c4,c1,27,?,?,surb={'id': '2cac4b14-58c2-4260-b95f-e0c2fe2a8d35', 'route': ['p1', 'e3', 'i1', 'x5', 'p1', 'c4']}
1769746081.3324852,SENT,4d84d615-9e18-4594-a3f0-55d6be940685,509e1897-7f66-45f4-bf7f-a7b5eb2a0cb6,c4,c1,3364,?,p1,
1769746081.3326297,CREATED,259d28e5-2049-4e14-8f0d-8e2da192e119,c6d324ba-6115-4a13-bb9c-07cd8e5f00a1,c4,c1,27,?,?,surb={'id': 'ce792505-c748-4bab-845e-c96ccb7d8a5c', 'route': ['p1', 'e7', 'i12', 'x6', 'p1', 'c4']}
1769746081.3372695,RECEIVED,226bafc1-2057-4ebd-ad6c-3f119552e6b1,4d75ff10-b846-4cb7-8fa9-883dae783d56,c1,c4,27,p1,?,surb={'id': 'ec3c2776-d4c9-425c-b2a9-7dbc0fea6b78', 'route': ['p1', 'e7', 'i4', 'x12', 'p1', 'c1']}
1769746081.4183562,RECEIVED,20eef566-7f57-4095-a2df-0b559043d379,34241047-152f-4f59-b55f-063c3ba20334,c1,c4,26,p1,?,surb={'id': '787e11b5-f258-4487-8c0a-9676545dd3e7', 'route': ['p1', 'e12', 'i12', 'x12', 'p1', 'c1']}
1769746081.484242,SENT,b7d67b64-fc52-4cc7-868c-4602374ddf20,35ea5e93-e1bf-426e-9612-78ebf31a60af,c4,c1,3396,?,p1,
1769746081.484316,CREATED,8dcaa710-d2c0-4ed3-b948-e73f5c53be3c,d296c5ba-d287-4992-ab9f-2d81f1523a90,c4,c1,27,?,?,surb={'id': '99013c2c-f31e-4139-9732-e7dedcfec71a', 'route': ['p1', 'e3', 'i12', 'x4', 'p1', 'c4']}
1769746081.5321283,RECEIVED,ac2d9b6f-c38f-4f61-be1e-9956ab70edf5,7981ffe9-45ca-4284-8bd6-6c6aedcee7a6,c1,c4,27,p1,?,surb={'id': '8d871fe7-166e-4714-8257-7a8d9c43333e', 'route': ['p1', 'e1', 'i2', 'x2', 'p1', 'c1']}
1769746081.7426798,SENT,54c06009-cb77-4288-96ca-979358e397d8,bbe5dd71-6988-4b79-973c-a90a1b7248ff,c4,c1,3383,?,p1,
1769746081.742799,CREATED,c5b11f9c-2925-4ad2-ba5d-f3efc8ab6e7d,dd33b073-5113-4183-9e2f-03f48f821852,c4,c1,27,?,?,surb={'id': '9b8a186b-ec74-42ab-bd3a-b4d9a15bc3cb', 'route': ['p1', 'e2', 'i9', 'x6', 'p1', 'c4']}
1769746081.9418068,RECEIVED,0c3d3097-ea53-4d7b-b41e-469c1bed866b,0a4d12ff-fee0-437d-9443-b60f8614778d,c1,c4,27,p1,?,surb={'id': '1ea182db-3212-4b2b-a120-97249e06d9ad', 'route': ['p1', 'e11', 'i4', 'x5', 'p1', 'c1']}
1769746082.307739,SENT,9e114b50-cc4f-4a00-881f-501757de4968,e001830a-55ec-4456-9b26-300338941559,c4,c1,3380,?,p1,
1769746082.3078895,CREATED,4fa74f7b-215e-4d9b-afb5-660fc9383584,f7f8f788-0176-458f-973e-80b21bd69610,c4,c1,26,?,?,surb={'id': 'ec40d677-9d5e-4241-9cf5-411d3c0cf5ec', 'route': ['p1', 'e7', 'i6', 'x10', 'p1', 'c4']}
1769746082.4911034,RECEIVED,68445f0d-11e0-4f85-9527-0f1c46f4dfac,e19ea940-984f-4a7c-a289-9973c8b18a9b,c1,c4,26,p1,?,surb={'id': '406bbfde-cff0-454c-ae59-c3c98f72b5ea', 'route': ['p1', 'e7', 'i7', 'x9', 'p1', 'c1']}
1769746082.5662153,RECEIVED,f1336949-8267-4912-8e8a-3bfda855ff49,5968800d-9394-496c-b746-bcfc1764157b,c1,c4,26,p1,?,surb={'id': '1fcc8e84-89c9-47d5-b603-500aff84bcf9', 'route': ['p1', 'e1', 'i2', 'x10', 'p1', 'c1']}
1769746082.7788804,RECEIVED,404716e8-a0f3-4f57-9d09-68a16d9b27d4,97d0880f-197a-4026-a1ef-e35c031f366b,c1,c4,27,p1,?,surb={'id': '12e4d60b-465b-41ec-9985-c1d2d8b153a1', 'route': ['p1', 'e3', 'i3', 'x4', 'p1', 'c1']}
1769746082.9180746,SENT,94e39823-abfb-4572-b19a-71cf10d68856,1eba057d-a942-4bde-bd0b-311a5947a504,c4,c1,3391,?,p1,
1769746082.9182284,CREATED,030e8cb9-70e7-426d-9399-64c07bca0e2b,74edf8c3-0aaa-46ec-841b-4484692c76d7,c4,c1,27,?,?,surb={'id': '558412f0-14ba-4d65-93d1-3c35b7df5c6e', 'route': ['p1', 'e7', 'i11', 'x4', 'p1', 'c4']}
1769746082.9354906,SENT,b4c26332-1b71-48d8-8154-3e2f2eac7147,b3083a9e-1f4a-4117-bb40-e0e75b90a232,c4,c1,3371,?,p1,
1769746082.9361072,CREATED,205ba16d-2fe4-41bb-ba07-b3ba466d7812,3af1a455-61c0-414b-8893-9c64fe906059,c4,c1,27,?,?,surb={'id': '9d4913bd-a1c9-4780-928e-ae2b899641bf', 'route': ['p1', 'e1', 'i4', 'x4', 'p1', 'c4']}
1769746083.1381001,SENT,a7608e16-2dc8-4a1a-ac5e-c80fd51aeda7,e99f67b0-516d-44e6-ad5f-c4ccc661d951,c4,c1,3380,?,p1,
1769746083.1382034,CREATED,781e1cc2-f861-46fe-9794-9f4ff69227f6,c7bf7e71-e7fa-4eec-bbd6-52575f47574a,c4,c1,26,?,?,surb={'id': '1ebfe6a1-7e22-47f3-88e6-9fef4e94b3ab', 'route': ['p1', 'e9', 'i11', 'x7', 'p1', 'c4']}
1769746083.15118,RECEIVED,b31132c1-6e27-48e4-aad6-4551ed6f6f9d,a52e8733-e426-4d96-9fec-9853a01ea788,c1,c4,27,p1,?,surb={'id': 'e0e104b9-4754-400c-a00c-8d48e5730e28', 'route': ['p1', 'e5', 'i7', 'x2', 'p1', 'c1']}
1769746083.1941373,SENT,02aae5c2-4c7f-440c-8bae-6279dc064a70,1b18b823-4348-48d2-9fe3-3a7d8ddf1cf1,c4,c1,3360,?,p1,
1769746083.1942325,CREATED,5cf34514-e3f9-4b62-8872-7d0278d2aa6d,ffdec7e9-9e35-4ff9-b7dc-f20472d0c51b,c4,c1,26,?,?,surb={'id': 'bec22bca-4d9d-4fa1-bd65-77901cfa9e1b', 'route': ['p1', 'e10', 'i9', 'x9', 'p1', 'c4']}
1769746083.2421005,RECEIVED,3a8e40f8-762c-4303-8132-fd29f47b28b8,9332cd41-8158-4e22-ab00-001e533d11ae,c1,c4,27,p1,?,surb={'id': '374a6db2-ef1c-4196-b3ba-3bed8685aa7b', 'route': ['p1', 'e8', 'i9', 'x9', 'p1', 'c1']}
1769746083.8319302,RECEIVED,4cf1b628-4f80-40ad-b1f9-2f98a6699511,72a961e0-3924-40b3-9ef4-7eab4ee09e2c,c1,c4,27,p1,?,surb={'id': 'cc8f7f75-56a4-4af2-810e-928b780dd78b', 'route': ['p1', 'e5', 'i10', 'x3', 'p1', 'c1']}
1769746084.0423083,RECEIVED,2bfb4edb-2397-4922-b6dd-ac05d478fd55,c9544f8a-6f81-491f-9478-4925234552f1,c1,c4,27,p1,?,surb={'id': '39f7c382-ee0f-44b0-9654-17b8d37a4c25', 'route': ['p1', 'e4', 'i9', 'x9', 'p1', 'c1']}
1769746084.2843874,SENT,d87ec253-99e1-4ed9-bad1-29b07c2827eb,aab0b588-3503-4224-b413-4181bc4eb278,c4,c1,3372,?,p1,
1769746084.2847593,CREATED,8a250d9b-65fd-45da-9d06-aa1fb300d4d6,d225755b-76db-4896-af4a-77647885f613,c4,c1,27,?,?,surb={'id': 'bdc96fe7-ed57-426d-b5ca-361b7323b42a', 'route': ['p1', 'e3', 'i3', 'x6', 'p1', 'c4']}
1769746084.4666924,SENT,2d51a22b-0dd1-4552-9139-ff1df91f372d,bbad6a8b-5f05-4ba1-8b7f-15a82b875501,c4,c1,3375,?,p1,
1769746084.4668043,CREATED,a863e782-e0cf-44fb-a051-9fc5e6c10f5e,e37436ea-e3a6-4e07-9450-4f7418c5f951,c4,c1,27,?,?,surb={'id': '20aa93f8-5080-4cce-9d74-064fd806ad71', 'route': ['p1', 'e3', 'i4', 'x3', 'p1', 'c4']}
1769746084.7711656,SENT,119032d1-81b6-467d-9094-d0ecd9e0b478,4b4a9c0c-debd-4ecb-8de4-2350042b4657,c4,c1,3380,?,p1,
1769746084.7713182,CREATED,62508387-2a51-4fdd-be8f-03aa7afcd95a,4d2f5af9-e778-4a48-bc15-489025f0dc57,c4,c1,27,?,?,surb={'id': '59f9fdd7-48c0-4290-b90a-a5202ea8cafc', 'route': ['p1', 'e8', 'i9', 'x5', 'p1', 'c4']}
1769746084.7797856,RECEIVED,df613016-bc38-4455-88d1-3308348e290e,fa349943-b8a4-4a91-aa91-a17ddb801b91,c1,c4,27,p1,?,surb={'id': 'd743fdcb-7979-47c5-b416-9c1990c35f3b', 'route': ['p1', 'e1', 'i11', 'x12', 'p1', 'c1']}
1769746084.9836767,RECEIVED,715b5f1c-6db6-4a1d-8690-e1343295f9ca,a2d4a04e-14ef-4e7f-bfee-e04f9413996b,c1,c4,27,p1,?,surb={'id': 'b13f50a8-4815-41eb-aacf-2ccc5a03cacc', 'route': ['p1', 'e9', 'i9', 'x2', 'p1', 'c1']}
1769746085.00332,SENT,720d9207-c3a8-48e2-9090-bea442886ec3,b6344147-4f3f-4b0b-96fd-f82b298a371a,c4,c1,3359,?,p1,
1769746085.0037668,CREATED,e46477e0-3290-4f55-81cb-38bd90ccea87,592d3b6b-b0ef-434c-9c99-6883ac2bd274,c4,c1,26,?,?,surb={'id': '8cdf732e-fdbb-4867-a6a9-bd43901ebb8a', 'route': ['p1', 'e3', 'i5', 'x2', 'p1', 'c4']}
1769746085.4284256,SENT,b74e1dfc-53d7-48da-b2a7-995c69089d86,4df0061d-1078-4cd2-bb4c-18655419dd30,c4,c1,3367,?,p1,
1769746085.4285688,CREATED,16765610-aa63-4c20-9644-71503f51f3d1,5d65976a-9ffc-4f22-a7d1-e46e061f43d3,c4,c1,27,?,?,surb={'id': 'f27c7b84-822e-4b5a-b645-4b87911ede0b', 'route': ['p1', 'e7', 'i3', 'x9', 'p1', 'c4']}
1769746085.5453904,RECEIVED,802bf764-42aa-482e-bde7-b0f859d61870,51d6e4f0-1564-4e0d-a0eb-1382cf4c25e9,c1,c4,26,p1,?,surb={'id': 'b2cce25a-20d2-461a-ac1b-b989986356f0', 'route': ['p1', 'e11', 'i8', 'x9', 'p1', 'c1']}
1769746085.5938346,RECEIVED,0ba1a71d-7e18-4102-be19-1e0641456603,530e3f36-79b7-4b29-bda6-7f81c79010f5,c1,c4,26,p1,?,surb={'id': 'a10a588c-e5fc-4ad1-813d-b9f825c6831f', 'route': ['p1', 'e12', 'i4', 'x4', 'p1', 'c1']}
1769746085.6939032,RECEIVED,12e4d586-5970-47ac-baaa-13ffbbe68b51,98781c48-b700-4169-96c8-6d940d32a614,c1,c4,27,p1,?,surb={'id': '9d6279db-88d8-4d83-9a9c-3a4a7181bb6b', 'route': ['p1', 'e2', 'i4', 'x11', 'p1', 'c1']}
1769746085.842433,SENT,f9fd2298-6768-4ef0-907c-f265f5d59878,61256a83-1e74-4294-8bea-3e56fd4fe9e4,c4,c1,3363,?,p1,
1769746085.842533,CREATED,de80b333-896a-45c2-86ef-a4f6e909d5cd,982cbc3e-53ce-47d1-b0a5-d32901e2f4fc,c4,c1,26,?,?,surb={'id': '147f25fc-5fc3-45c5-a13c-f84f36d5c45b', 'route': ['p1', 'e4', 'i11', 'x5', 'p1', 'c4']}
1769746086.10319,SENT,e76108a0-eb3b-4833-bd56-2ba40148e85d,1cfd070f-7b81-4445-bb0b-f60c870d1f22,c4,c1,3395,?,p1,
1769746086.1033363,CREATED,30aa85c3-9e6a-43ee-b56a-dd9fcd288715,65bf5175-9b81-46aa-a2f3-4619f1354920,c4,c1,27,?,?,surb={'id': 'fb1e1946-4c24-48cf-a775-2b4148378f9b', 'route': ['p1', 'e6', 'i11', 'x11', 'p1', 'c4']}
1769746086.2969327,RECEIVED,195c2346-f5e2-4e21-88cb-ee2d0b439443,54a33a3c-1e17-4bad-9e2f-f5dfc2aee559,c1,c4,27,p1,?,surb={'id': 'f8b81803-655e-4eb4-9981-bce21236b8c4', 'route': ['p1', 'e4', 'i2', 'x11', 'p1', 'c1']}
1769746086.30191,SENT,f2dbb1d0-c74c-4b4b-afa2-cedf12664f0f,050834dd-5113-42c2-9336-8f1e08bc29b9,c4,c1,3363,?,p1,
1769746086.3021748,CREATED,34ed004c-40f3-488a-8496-7eb0ed65c238,7a6a8f96-53cc-4da7-bdfa-f7ac1a4e25d7,c4,c1,27,?,?,surb={'id': '811afa2d-8b51-4966-b813-aba4abe03b31', 'route': ['p1', 'e1', 'i2', 'x6', 'p1', 'c4']}
1769746086.3724835,RECEIVED,1344c021-e8bc-4013-9375-07d23f34b50b,b2a274e5-fca5-404d-b3b0-9e900fb7b9f4,c1,c4,27,p1,?,surb={'id': '82ad187d-da28-4715-b9c3-f4d3540cf584', 'route': ['p1', 'e10', 'i9', 'x10', 'p1', 'c1']}
1769746086.8869786,RECEIVED,13491fc0-ea0a-4a03-be0e-db1362a27e29,9a1d48a1-4dbb-400e-bd83-1307d28c2dbe,c1,c4,27,p1,?,surb={'id': '005b0d00-341b-4561-a742-85a8e319e3bb', 'route': ['p1', 'e6', 'i3', 'x9', 'p1', 'c1']}
1769746086.8923178,SENT,89180a82-d15e-4892-a317-9ba7b18d0081,bebf95b9-c242-4717-928e-f733ff865b2a,c4,c1,3385,?,p1,
1769746086.8924472,CREATED,10db0b23-2016-4c2b-9eea-45cf6ce2fb06,0575b2d7-9823-47e4-9e90-0f2d8c603d79,c4,c1,27,?,?,surb={'id': '712c5696-972b-495f-b088-1ab05341cf58', 'route': ['p1', 'e8', 'i10', 'x4', 'p1', 'c4']}
1769746087.0604548,SENT,5896e02a-0549-4f5d-a603-4bf8ab9d085e,bc9a1666-a07b-4bc0-880d-74894ba1928c,c4,c1,3359,?,p1,
1769746087.0606065,CREATED,43ea75dc-7a34-4396-825c-f23e5db71a73,fbe750f9-789c-4503-8edf-d9188faf5cca,c4,c1,26,?,?,surb={'id': 'dc7e0dba-ef76-493b-b0e2-cee65bb144f4', 'route': ['p1', 'e7', 'i11', 'x7', 'p1', 'c4']}
1769746087.225412,RECEIVED,234b9dcb-d29d-48f7-82dd-6c176c783e86,7c3bd49a-b5cb-44fb-840e-1a3611dff273,c1,c4,27,p1,?,surb={'id': 'c8afbc55-7228-4289-9ee2-4b3f2bf6d97d', 'route': ['p1', 'e6', 'i10', 'x3', 'p1', 'c1']}
1769746087.251316,RECEIVED,d2325093-4756-4feb-ab78-2374077e7042,6c100f25-c4fe-44b9-b823-601b7711860c,c1,c4,27,p1,?,surb={'id': '3eaba6aa-1640-48b7-8bcd-914705fdf178', 'route': ['p1', 'e1', 'i4', 'x11', 'p1', 'c1']}
1769746087.736456,SENT,de5ed168-2253-4604-b6ee-e8fd37a4c7de,b664d586-53fa-4040-aade-6e779f6d8d07,c4,c1,3367,?,p1,
1769746087.7366052,CREATED,c44b103c-a889-42e1-a4d7-43c2e582a811,4dcf621b-49aa-49c7-8a70-f0f962863d59,c4,c1,26,?,?,surb={'id': '3aca207b-1e5c-409c-8a4b-6ac9d9620220', 'route': ['p1', 'e12', 'i6', 'x7', 'p1', 'c4']}
1769746087.7844799,RECEIVED,9370e45e-be17-435b-923f-b0d8cb42a859,0074b22c-12b2-42f9-a851-fef5f785983e,c1,c4,27,p1,?,surb={'id': '1d59a6b0-d815-41aa-87d5-47588d554f64', 'route': ['p1', 'e6', 'i8', 'x10', 'p1', 'c1']}
1769746087.8222716,SENT,9c45ef0e-5883-4528-80c4-7941271de7c5,f84928b1-a6cf-4cd5-8bdb-21d344d41cfb,c4,c1,3380,?,p1,
1769746087.8224213,CREATED,60e20ba4-340d-441a-a7d8-a1f111bf1cf4,a497e814-07d2-42ac-b6e8-9d9e76b74a20,c4,c1,25,?,?,surb={'id': '4957040c-5cad-4771-815b-caba07321fe7', 'route': ['p1', 'e4', 'i7', 'x10', 'p1', 'c4']}
1769746087.997385,RECEIVED,5d750bbe-8f62-49c6-bd4a-f6757c150632,efbaa7ba-11f9-4ca3-b1f4-f10665bb5f3c,c1,c4,27,p1,?,surb={'id': '96c27de1-f7f4-4217-a967-e3bd543f2270', 'route': ['p1', 'e6', 'i3', 'x9', 'p1', 'c1']}
1769746088.0645778,RECEIVED,ff06a90a-968b-45f0-89e8-3f46411623ea,14c0e5e5-d5af-423f-be75-0c74aa170d05,c1,c4,26,p1,?,surb={'id': 'c5e3bfa9-74dc-4b25-9d3c-8e795be968cc', 'route': ['p1', 'e1', 'i1', 'x3', 'p1', 'c1']}
1769746088.3444335,RECEIVED,b44fa9b8-dae8-4c9b-9344-7c5a7b04ee05,e16fbbef-a6f3-42be-a648-e758625d166a,c1,c4,27,p1,?,surb={'id': 'aa68174f-88eb-482d-945c-27d8fe8074f1', 'route': ['p1', 'e9', 'i5', 'x2', 'p1', 'c1']}
1769746088.450494,RECEIVED,f44eb837-66a4-424f-9b57-afdeb1a733af,748941c0-a21b-4d5f-a7fb-3755e2ef335e,c1,c4,27,p1,?,surb={'id': 'c74ddb2b-5409-442f-ab05-8060399f48e2', 'route': ['p1', 'e5', 'i4', 'x8', 'p1', 'c1']}
1769746088.7839863,SENT,016d31fd-9c2b-4677-b5ed-939d71e1c916,cd4f2a55-170f-4daf-8b86-ad0a1e7ce73f,c4,c1,3392,?,p1,
1769746088.784141,CREATED,435e4c80-7bb9-4b82-80f9-d309c54384a0,df3b0cab-e8cd-4582-919b-df2fb0e32a44,c4,c1,27,?,?,surb={'id': '5406af96-fd83-4eae-bf2f-5ade689b8493', 'route': ['p1', 'e6', 'i3', 'x12', 'p1', 'c4']}
1769746088.9344857,RECEIVED,2c344a9a-bd72-42ca-9277-9e8ea7cfbfa9,8d3a640f-f34c-46c5-80e0-ad67d6c7e6ba,c1,c4,27,p1,?,surb={'id': 'b0446e88-4cb3-4d71-a216-b3ee6b87f0ea', 'route': ['p1', 'e6', 'i5', 'x6', 'p1', 'c1']}
1769746089.1132667,SENT,5c8e68f2-bf98-488f-a2db-08850d18c074,5eb9cf43-8682-40cf-8a21-f29eff1a3659,c4,c1,3400,?,p1,
1769746089.1134603,CREATED,1d33cf07-457c-4131-9a28-0b51161552c8,60b63fcd-54cb-4056-88a2-0bf3d3aa155f,c4,c1,26,?,?,surb={'id': '6214cc00-e3ff-47d3-b113-012adfb816ea', 'route': ['p1', 'e11', 'i1', 'x6', 'p1', 'c4']}
1769746089.3086848,SENT,37368207-153e-4380-a541-2b5287bfb339,626ae857-4158-49f4-8f9c-a1dec40b549f,c4,c1,3359,?,p1,
1769746089.3087819,CREATED,45408cd5-3b3a-4da4-a567-2f9a09c75a30,cfd1cb89-b186-454f-9809-c297727d53ed,c4,c1,27,?,?,surb={'id': '61f4a20a-4697-4d0a-9a39-95be3a08a788', 'route': ['p1', 'e3', 'i1', 'x9', 'p1', 'c4']}
1769746089.4363751,RECEIVED,416b896f-bc63-4642-a6db-74dab0020cc9,991d58de-e2b6-4681-bccc-0d934bb04779,c1,c4,26,p1,?,surb={'id': '128eaf45-a83e-47cb-bd4a-b67c81725025', 'route': ['p1', 'e1', 'i9', 'x1', 'p1', 'c1']}
1769746089.5131898,RECEIVED,039b9813-89f0-4672-bc13-0456a938e77b,f117a1b0-a615-4bab-a98f-e5c4f480c289,c1,c4,27,p1,?,surb={'id': 'efe995c6-9fed-43f7-998b-403249732606', 'route': ['p1', 'e6', 'i8', 'x10', 'p1', 'c1']}
1769746089.6619153,SENT,07154aa8-b2b8-45ab-8f8c-768b353d84cf,244f33b5-6c80-4800-b6a5-b5694bb8fa95,c4,c1,3359,?,p1,
1769746089.6620908,CREATED,23b54aab-4a58-493c-b0c9-dd5898204f70,c1941723-0525-4453-bdb9-2772c511ed4b,c4,c1,27,?,?,surb={'id': 'c2b4c2e6-827e-438b-b1e5-f60f8e668572', 'route': ['p1', 'e8', 'i11', 'x4', 'p1', 'c4']}
1769746089.8257418,SENT,504ad64a-0f9b-426b-9947-661952d01599,0a7a8eee-4b1c-409e-accc-6cf20cfd6694,c4,c1,3360,?,p1,
1769746089.8258026,CREATED,69884340-574a-491c-9b90-02be2b5bd253,7a1bd7a7-b6cf-4cf5-9fcf-b5d442f9c0b5,c4,c1,26,?,?,surb={'id': '641a905f-d67b-43f8-86a6-57e8d7415676', 'route': ['p1', 'e5', 'i4', 'x3', 'p1', 'c4']}
1769746089.8601394,SENT,ca793b5a-300b-4618-b5ec-319f6be6a7ff,1a7794af-3cc3-41b8-91e2-5842ee2279c7,c4,c1,3377,?,p1,
1769746089.8602111,CREATED,0a0f807b-56a8-4629-8bea-9ac015bbefa6,9c6ca65d-9448-406f-87b2-56ae50458423,c4,c1,26,?,?,surb={'id': 'cc778b1d-6735-4642-bd97-beba01bf5232', 'route': ['p1', 'e9', 'i2', 'x9', 'p1', 'c4']}
1769746089.966988,RECEIVED,8c75672e-386e-4696-a280-9a4b9a7ad710,592f70f9-bc44-4685-b148-64e2680d66c6,c1,c4,27,p1,?,surb={'id': '8868c235-0d5a-40db-8845-91653f04edcd', 'route': ['p1', 'e11', 'i7', 'x9', 'p1', 'c1']}
1769746090.5450704,RECEIVED,812b56cf-000f-4ad1-bd3c-1854f1587579,95fd3788-fd4e-4a00-a3e1-82d8bbd4a078,c1,c4,27,p1,?,surb={'id': '32035092-fafa-4a4c-b79f-e7891f8e75d5', 'route': ['p1', 'e8', 'i4', 'x9', 'p1', 'c1']}
1769746090.6040056,RECEIVED,876e208c-94c3-4895-96d9-5a95d5036aa7,91a63ef9-cd17-46ef-95f2-12b5256d871f,c1,c4,27,p1,?,surb={'id': '38f131f7-a6a6-4ee2-ab94-734a07ecd8ff', 'route': ['p1', 'e5', 'i6', 'x9', 'p1', 'c1']}
1769746090.6553373,RECEIVED,fbd4597b-2e14-4bb6-9a65-ce56374e69df,c8fcf0f8-afe4-4d7c-bda4-7a510db903bf,c1,c4,27,p1,?,surb={'id': '3f478358-fa49-4be6-8174-08d877224a13', 'route': ['p1', 'e1', 'i6', 'x12', 'p1', 'c1']}
1769746090.6905017,RECEIVED,421018fd-27a1-4f03-96d2-2ac550ccbaf7,bfcaf1c5-42f4-4706-935a-d415d77698e8,c1,c4,27,p1,?,surb={'id': '05c3d0b6-2ab4-42f9-b28b-b2b8f6d5f346', 'route': ['p1', 'e9', 'i1', 'x6', 'p1', 'c1']}
1769746090.7222185,RECEIVED,407b0dd0-4e44-4998-9d94-c4a2f1295369,b5218958-dc4d-4282-9007-8728b9f79121,c1,c4,26,p1,?,surb={'id': 'dd657152-c732-4ba8-be54-74d21cbe3d2a', 'route': ['p1', 'e8', 'i12', 'x2', 'p1', 'c1']}
1769746090.8875804,SENT,10eb8cc1-c52e-4303-81aa-d9665f7540a6,74a04966-63a4-4bc5-9c35-d4b9f83c24a1,c4,c1,3387,?,p1,
1769746090.8877306,CREATED,129b3bda-a212-4e93-875b-d0a341fb711a,b98495cb-ee8f-4ebd-a30d-c9e4f409eb26,c4,c1,27,?,?,surb={'id': '3ef4beb1-211d-42dd-ab03-01cd840a98c4', 'route': ['p1', 'e11', 'i6', 'x8', 'p1', 'c4']}
1769746091.181549,SENT,210cc7b9-92ab-49a5-8b47-3c8c6899ff09,8f0e15d2-afa6-482a-ae92-27f462b10959,c4,c1,3362,?,p1,
1769746091.181696,CREATED,d54bb1d7-8050-41ae-81e7-a7f211347828,8b745741-d764-4349-9573-4f3e6bb3a58f,c4,c1,27,?,?,surb={'id': '4c22d47c-406c-4fb9-876b-ab8ce7bdc012', 'route': ['p1', 'e5', 'i5', 'x10', 'p1', 'c4']}
1769746091.5803173,RECEIVED,d17a3012-3f50-46b2-9f52-4586234abc79,8daa02c0-8fd6-492a-bab5-98e5919cfb35,c1,c4,27,p1,?,surb={'id': 'c538c522-9280-4f5c-b64c-5b6fb3a073cd', 'route': ['p1', 'e11', 'i7', 'x4', 'p1', 'c1']}
1769746091.641479,SENT,566c1280-d6f8-4cd5-a3c9-0e4cda1dc838,5927e9d7-ebe2-4994-aea5-c609e1b9a2b0,c4,c1,3380,?,p1,
1769746091.6416235,CREATED,d404f78c-e4a4-414d-8139-423e679996b7,8c41903c-a3c3-4dfd-bb50-34806b896f3b,c4,c1,26,?,?,surb={'id': 'd93cc0e3-6849-45d0-8dae-0b5463c51147', 'route': ['p1', 'e2', 'i1', 'x3', 'p1', 'c4']}
1769746091.6744776,RECEIVED,a7b884e2-6db8-440e-8716-b479745bbb9c,069de7c7-815b-440a-bee7-10dfb6429e5f,c1,c4,25,p1,?,surb={'id': 'bd668ceb-84da-48c7-afe7-4c968176c4f2', 'route': ['p1', 'e12', 'i5', 'x5', 'p1', 'c1']}
1769746091.742029,RECEIVED,99914dde-43d1-4b30-bf7e-b6417d2c4525,ffaed127-140d-4f94-81fe-a3a9c239b99e,c1,c4,27,p1,?,surb={'id': 'ef0076fa-2b95-46b8-911b-b637ebba0fed', 'route': ['p1', 'e5', 'i9', 'x4', 'p1', 'c1']}
1769746091.7596052,SENT,436df10c-dfdb-4cc2-9528-5880070a150e,f2ede234-60d3-4f92-9d16-9f9a14eea366,c4,c1,3376,?,p1,
1769746091.7597528,CREATED,cdc9a9e8-dca0-44a6-853e-16c3894c5738,3b1ba3d5-44b6-4de9-9787-e04c12affb5b,c4,c1,27,?,?,surb={'id': 'e2ff8bcb-8642-441d-8872-efbaa056b4e3', 'route': ['p1', 'e6', 'i4', 'x9', 'p1', 'c4']}
