timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769480891.5530965,SENT,766edbda-ebe9-4469-a258-733f347a1333,fac1ab66-1bb0-44b3-bdff-bb092f86a7d7,c3,DROP,2015,?,p3,
1769480891.5532393,CREATED,e60a0c3e-6578-42b7-8838-63332b3c73d8,3cfe71a5-67f5-445b-94b6-6055366c3897,c3,DROP,27,?,?,
1769480892.223469,SENT,0cb4bf37-ef58-443e-a446-9c579ccaa3e7,58ecda16-c33a-4d6e-908a-e0db07a10a43,c3,c2,3395,?,p3,
1769480892.2236214,CREATED,6edf91b3-7552-4aba-aea3-ce4d0956803d,5ad70ec9-d3ad-4562-a1f4-79ab27642b4e,c3,c2,27,?,?,surb={'id': '190bc3da-4253-4777-8634-10a001358446', 'route': ['p2', 'e3', 'i11', 'x2', 'p3', 'c3']}
1769480904.313827,CREATED,81e43c18-35bd-42b6-b158-dd3c76d94548,7a7f75db-708e-40ec-9034-5960e8a5ed70,c3,c2,27,?,?,surb={'id': '264626e2-2f25-4081-9e1f-b449bbf82c7d', 'route': ['p2', 'e5', 'i10', 'x12', 'p3', 'c3']}
1769480904.5074687,SENT,f2c96144-4cdb-48f1-a4dd-d665f153f571,c3f055e7-44d1-4b05-afb6-14d699fc0dfe,c3,c2,3399,?,p3,
1769480904.5076177,CREATED,0f0573af-e688-47d4-a2fd-3951d19892f0,f36e63e9-7b7e-48e9-bdb5-b73645255950,c3,c2,27,?,?,surb={'id': '8a07f476-fcc4-4b84-b3e1-c1a146486053', 'route': ['p2', 'e12', 'i3', 'x5', 'p3', 'c3']}
1769480904.6754458,RECEIVED,8c25e4a9-6159-4d8e-9702-976685a32f8e,ed802bfc-c7fc-48a8-b471-cbeeed860f88,c2,c3,27,p3,?,surb={'id': '08e6c491-43ec-48db-a17d-b3a016a0f5cb', 'route': ['p3', 'e7', 'i1', 'x10', 'p2', 'c2']}
1769480904.966355,RECEIVED,d069f59c-ce0e-4564-bea8-b9712d1112ce,f75b87f0-0a87-4e39-ac0c-2a2ef33757ea,c2,c3,27,p3,?,surb={'id': '906f4323-4e00-40b4-8ac8-34b7b6d9ddd3', 'route': ['p3', 'e3', 'i6', 'x9', 'p2', 'c2']}
1769480905.0476537,RECEIVED,43187600-d13e-4311-8350-38779b8c47ff,3947c578-106f-4cfc-a1c8-d09d9ad276b0,c2,c3,27,p3,?,surb={'id': 'ed0219cc-3b3a-4397-9ac8-b1a9d86808b3', 'route': ['p3', 'e2', 'i12', 'x8', 'p2', 'c2']}
1769480905.2746503,SENT,bc297b6c-1d98-4357-ba7d-e93d2f4eb959,4a6cb466-6c46-4d31-bf96-712b78e31146,c3,c2,3398,?,p3,
1769480905.274789,CREATED,f1a34941-d45a-490d-858f-d59933b850f2,f95d4aec-c948-4e1d-ba33-12d03c2ee101,c3,c2,27,?,?,surb={'id': '123466a9-33d4-4379-aa8f-9cbdfeab383a', 'route': ['p2', 'e1', 'i10', 'x12', 'p3', 'c3']}
1769480905.8147306,RECEIVED,1cf7b0f1-45ab-46f6-b31c-880611aff13b,8631edde-4d52-4669-8b5b-416ab6d414b2,c2,c3,27,p3,?,surb={'id': 'ef86ea88-a6fe-4fcf-bd17-f9a8ef056ec2', 'route': ['p3', 'e4', 'i8', 'x12', 'p2', 'c2']}
1769480906.2170227,SENT,6c0db19a-69a5-46bc-b486-aaa81afa8cf4,8e105a9e-9adb-4be5-a38e-dc86a85e7f6a,c3,c2,3383,?,p3,
1769480906.2171934,CREATED,3241820f-7aab-4b02-8508-dd409a9313c9,84fd73f3-3718-4b90-969e-8b6d05a6779f,c3,c2,27,?,?,surb={'id': '1cc83120-a2bd-4b34-8130-ce7a9f9f3ac5', 'route': ['p2', 'e8', 'i10', 'x12', 'p3', 'c3']}
1769480906.4835737,SENT,a617f2af-dc2d-42ef-b5ae-da07c7ebc75a,f9cee876-4711-44b4-84ad-e172ea10ec49,c3,c2,3375,?,p3,
1769480906.4837263,CREATED,4b55adae-fbc3-4f34-be93-d361e49b1871,173d7c94-5ade-49d9-8759-6d92cc6225c2,c3,c2,27,?,?,surb={'id': '4f86057c-4f75-4223-85c6-1a5195c354dc', 'route': ['p2', 'e3', 'i4', 'x6', 'p3', 'c3']}
1769480906.955846,SENT,64743b89-967c-4c33-b0d7-64fa8700ddc8,50b4ba1d-a729-47a0-b5d7-f282d02bd748,c3,c2,3404,?,p3,
1769480906.9560149,CREATED,639536aa-e958-4dda-bf4b-1394133dbd1c,e28c3aad-1712-448f-89e8-56d6e105016a,c3,c2,27,?,?,surb={'id': '7825a4de-0ee6-4593-b746-3b328a242fd8', 'route': ['p2', 'e12', 'i8', 'x3', 'p3', 'c3']}
1769480907.4667773,SENT,a6d971bc-2d25-4eb3-9b31-3c44a811062a,bd661478-1ba1-4d3f-b172-9862eac6f018,c3,c2,3401,?,p3,
1769480907.4669292,CREATED,01d3b481-f022-4e22-9254-01dd757d9c1d,8ee1e6c3-e29d-4f8b-b9c7-f77fcd003a0c,c3,c2,27,?,?,surb={'id': '0096df5b-c57c-4da7-acf9-8b1d9d162cba', 'route': ['p2', 'e5', 'i2', 'x6', 'p3', 'c3']}
1769480907.4875011,SENT,ba6e918f-ae24-40f1-bf72-3c0ba573eba2,3aa09924-26e8-44a7-8502-e4de54a566c2,c3,c2,3400,?,p3,
1769480907.4876752,CREATED,d6602711-d7fd-4031-a628-8213fbf8e6af,688661a2-0dcc-41c7-8a00-1dcb2b09b576,c3,c2,27,?,?,surb={'id': '244541fd-ed4d-4941-89b9-1cf3a45e358b', 'route': ['p2', 'e4', 'i6', 'x5', 'p3', 'c3']}
1769480907.5079422,SENT,1919b255-d4ff-4a3f-b00d-029c7a162f28,30749a2a-b9ad-4586-874b-6ea308bd33a0,c3,c2,3376,?,p3,
1769480907.5081098,CREATED,d3fa1ef4-b705-4f38-81d2-5f9f705ea6f6,fcf1b56d-8290-435e-b124-919b13195ae3,c3,c2,27,?,?,surb={'id': '65e97464-d2a4-4b0e-a1cf-826591f10ae5', 'route': ['p2', 'e3', 'i4', 'x8', 'p3', 'c3']}
1769480907.710557,SENT,3327eed3-6bbf-4777-bf7d-9443cabf1464,eb57fe28-d7e2-46cb-bd95-453351d3bb69,c3,c2,3363,?,p3,
1769480907.7106578,CREATED,7e0f0360-606e-49a3-b50a-3742253423b3,6e54da7f-159b-41fe-a226-bfbdacbab5db,c3,c2,26,?,?,surb={'id': '2396f915-d477-421e-9de0-8b6790566d5c', 'route': ['p2', 'e10', 'i5', 'x7', 'p3', 'c3']}
1769480907.7243593,SENT,92299d5e-2337-42f9-92f6-bec66f13df15,5d9b5152-ad70-4f44-8c77-034d99174f73,c3,c2,3383,?,p3,
1769480907.7244346,CREATED,dcbaeb23-c3b4-4f44-b236-c59c152d7a9d,24d3f6ff-d6b8-41d3-9720-e95ca99e4cc9,c3,c2,27,?,?,surb={'id': 'edf46bd6-c57c-416f-8160-51a1271c50df', 'route': ['p2', 'e3', 'i1', 'x11', 'p3', 'c3']}
1769480907.775775,SENT,564fe270-9a66-4bd8-9118-7ef2ba7a7f17,93a3ecf6-7ea1-4fd2-9939-fa745a49d0e0,c3,c2,3359,?,p3,
1769480907.7758658,CREATED,08ef7671-0133-4056-b171-1ce0ed46a170,0c98878d-a911-4d82-852f-cfae71598a4f,c3,c2,25,?,?,surb={'id': '73c678e0-3e47-4a62-8afb-49c18d9f2953', 'route': ['p2', 'e12', 'i2', 'x7', 'p3', 'c3']}
1769480907.861915,RECEIVED,e761356f-feab-4a8e-a33b-c70438d633bf,716b4759-3e6e-47fb-91f7-4beb70010e92,c2,c3,27,p3,?,surb={'id': '832796ef-79e7-4ec3-89cf-3eee40375783', 'route': ['p3', 'e3', 'i12', 'x5', 'p2', 'c2']}
1769480907.9816284,RECEIVED,bfb2d8ea-0b88-44ff-a006-fdab8a8aa5bf,70bc898c-d768-4fcb-815d-0df0630114ff,c2,c3,27,p3,?,surb={'id': 'e271a4b9-21f0-4eaf-b6be-3c469a455ab6', 'route': ['p3', 'e6', 'i4', 'x6', 'p2', 'c2']}
1769480908.0632203,SENT,de228ea6-c01c-4aa6-a567-0563c5c4ccdf,6a891c7e-5d81-42bc-b5fe-69dfd9154aac,c3,c2,3367,?,p3,
1769480908.0633645,CREATED,178a2f51-3e8b-47ae-88b0-4c101ed1e5fa,00f7d2b5-51f4-4999-a369-8aea66bcd615,c3,c2,27,?,?,surb={'id': '00f7e8cd-e0eb-4368-a618-a17aa571f38c', 'route': ['p2', 'e10', 'i11', 'x5', 'p3', 'c3']}
1769480908.3265755,RECEIVED,6844bbc2-6bcb-4f15-a264-49654a39ab64,a5317c46-f0d3-4dc7-a90f-a81e03a6d97a,c2,c3,26,p3,?,surb={'id': 'db1a424d-c1c6-4ef8-986b-0ebfccbb09dc', 'route': ['p3', 'e12', 'i9', 'x12', 'p2', 'c2']}
1769480908.61512,RECEIVED,a9d8626e-0833-4dbf-b981-c1cfaf3cbb2f,b2e9edd7-9ca0-42cd-b4f1-12479a5c8482,c2,c3,27,p3,?,surb={'id': '49e6e5bd-edce-4561-bd3d-81fabfda04f6', 'route': ['p3', 'e5', 'i11', 'x12', 'p2', 'c2']}
1769480908.9142182,SENT,2d421037-61b5-4f20-be34-2c44b61178a7,d2b65ba3-f548-45a0-9f7b-8ed72f87a51f,c3,c2,3372,?,p3,
1769480908.9143624,CREATED,9ceb8055-e251-47e6-97f3-3ddbb34ae7ab,f273f0a7-624e-406d-8004-ac574b2b3a99,c3,c2,27,?,?,surb={'id': '6e955068-38bd-4b00-9f15-0523ad220903', 'route': ['p2', 'e8', 'i4', 'x7', 'p3', 'c3']}
1769480909.0893927,RECEIVED,12c65028-e2e5-4fed-98b6-7a1fb1546b7a,09b81c93-623c-4144-8a1d-db2ad8a37e83,c2,c3,24,p3,?,surb={'id': '1c0271dd-4c55-49e9-ba78-63d1ef9a8e6d', 'route': ['p3', 'e10', 'i2', 'x2', 'p2', 'c2']}
1769480909.259936,SENT,b73ce42d-f084-4002-9006-3562c40b0bce,041a6a48-02b2-46d0-bc3e-73c84d6b0852,c3,c2,3384,?,p3,
1769480909.2603304,CREATED,429e7aaf-1f7d-47ab-9f2e-ed5114d24f2c,f1085725-08b7-4635-8028-27c874a40eaa,c3,c2,27,?,?,surb={'id': '64327342-ea18-4e7d-ae96-259cec402fab', 'route': ['p2', 'e10', 'i12', 'x7', 'p3', 'c3']}
1769480909.3386602,SENT,9359cfe9-23f6-4f30-859e-d945ea0cf1ce,d032d7ec-eb34-4414-aae0-c081f634b4f6,c3,c2,3383,?,p3,
1769480909.3389878,CREATED,977a1a64-59f2-4596-be73-f0bf8e5551f6,ca827037-6945-4cbd-99ac-74ff88909afb,c3,c2,27,?,?,surb={'id': '31dd8014-80e9-4d8a-a4b4-9104bf71a256', 'route': ['p2', 'e4', 'i12', 'x10', 'p3', 'c3']}
1769480910.1519666,RECEIVED,aced6b35-aa55-401e-977a-71a689af5dcc,d5aae9fb-e0a4-4ba2-a743-eb5240ce6dbb,c2,c3,27,p3,?,surb={'id': '2a20ec12-a950-4735-a095-c645dcc64916', 'route': ['p3', 'e12', 'i5', 'x1', 'p2', 'c2']}
1769480910.1633735,SENT,1af709be-e8d0-44d2-8485-8c11a81d0468,8766c0fd-eae0-4d44-b74d-e70efba4d385,c3,c2,3404,?,p3,
1769480910.1636384,CREATED,5ba371d1-64cc-44b9-800b-37898d0dfa98,ca8b1eed-0060-4bf6-964a-dc1a21a03509,c3,c2,27,?,?,surb={'id': 'f8ddf244-b15a-4096-be27-a8b2515f8659', 'route': ['p2', 'e6', 'i2', 'x12', 'p3', 'c3']}
1769480910.2425787,SENT,57dc7cf9-bdff-440b-ba6d-28612fb939eb,ba840bf1-d0d4-4fcd-977a-1300f424ca23,c3,c2,3392,?,p3,
1769480910.2427247,CREATED,6fcdc481-8eda-48e1-8d62-631bd0b71852,0e1884c3-5b1b-4ade-b1ba-98f413414338,c3,c2,27,?,?,surb={'id': '07bb63ce-b3d9-4fe6-918a-84123c503e8e', 'route': ['p2', 'e3', 'i11', 'x8', 'p3', 'c3']}
1769480910.3747797,SENT,be887769-0b2b-4119-8fde-11f4480c4008,748f054f-36c3-4587-b8c6-f2ef7e3edc13,c3,c2,3388,?,p3,
1769480910.3748405,CREATED,76330354-a94f-4b51-ab65-e3adbe0d05b2,71414545-cd61-4617-ab85-6a34daff7752,c3,c2,27,?,?,surb={'id': 'b372c26b-12e7-456f-a3eb-fbeba1401629', 'route': ['p2', 'e4', 'i4', 'x1', 'p3', 'c3']}
1769480910.4803627,RECEIVED,848a3f0c-68a6-466c-b3f8-3bc545b5ac49,9afb5d58-2040-4c0b-8296-ea8db07ae466,c2,c3,27,p3,?,surb={'id': '6f1cf0ef-2bf7-4a04-9e5c-8e4c1e356d5f', 'route': ['p3', 'e4', 'i10', 'x7', 'p2', 'c2']}
1769480910.7709987,SENT,c18b68d7-2389-47f5-8e0c-e4bea5240e56,6c7bb218-7354-4c6e-b6ce-abe89fa552fe,c3,c2,3372,?,p3,
1769480910.7711794,CREATED,c56306cf-5d3a-4c5f-85fc-e77d0cdc5fe1,067b71ad-7bfa-44e0-a934-ff8d25416ddf,c3,c2,27,?,?,surb={'id': '6f31fa0f-2f1b-4305-867d-7e8ef2599eb3', 'route': ['p2', 'e3', 'i11', 'x9', 'p3', 'c3']}
1769480911.4499986,RECEIVED,eba755ad-e5bd-4d30-ba37-9714d6c525dd,17d16008-de1b-4408-a9c6-fc8ca5ccbaec,c2,c3,27,p3,?,surb={'id': '4b04ba07-9303-47e4-8309-690f5a842ab3', 'route': ['p3', 'e5', 'i6', 'x1', 'p2', 'c2']}
1769480911.640987,RECEIVED,43ac06c4-45d2-4270-ad0f-91a872529007,85f8a0aa-275a-46bd-a25d-816aa14c4d05,c2,c3,26,p3,?,surb={'id': 'be12a166-deca-411f-879f-dcb1083cf83e', 'route': ['p3', 'e10', 'i5', 'x10', 'p2', 'c2']}
1769480911.6871254,SENT,eb510b62-4b13-480f-b685-5be3935191dd,4e2dbca6-17be-4481-bedc-913d7b86273c,c3,c2,3399,?,p3,
1769480911.687282,CREATED,0cbb40c4-3973-46c5-8705-91fe4bb9ed6b,21d6f6fa-e9bb-41cc-81c7-10355f3e3dfe,c3,c2,27,?,?,surb={'id': 'd461464a-4791-45ad-8664-591f45f54830', 'route': ['p2', 'e9', 'i10', 'x10', 'p3', 'c3']}
1769480911.7744687,SENT,559bd48d-1a94-4c95-a8fe-4efac9049f43,b8e6563a-16ae-4186-8045-7b05072ad6a4,c3,c2,3388,?,p3,
1769480911.774606,CREATED,3a4b8047-cc70-4b0c-9ec3-4f6274bbcf59,c827b6bd-d3f6-40ab-907d-0b2f5dfc242d,c3,c2,27,?,?,surb={'id': '758975d0-6f6c-44d4-9f78-2bd788101eba', 'route': ['p2', 'e3', 'i2', 'x8', 'p3', 'c3']}
1769480911.8603847,SENT,b8718649-ba46-46fb-8075-951c739d56c8,87272383-5c1d-4afd-8838-8204f2397e51,c3,c2,3380,?,p3,
1769480911.8605185,CREATED,a4af12d7-ebf3-412b-aa23-4854d7a2ecaa,db66454c-9bc2-43b3-8689-714394fda38f,c3,c2,26,?,?,surb={'id': '9728e182-95bc-40c5-9bbf-ecdd347987fd', 'route': ['p2', 'e3', 'i2', 'x11', 'p3', 'c3']}
1769480911.9909425,RECEIVED,b9032cfe-dffb-49e9-977f-9130c54e3874,86105013-ebab-4e10-bf4e-d1226d352e16,c2,c3,27,p3,?,surb={'id': '35584451-b6cc-45c8-8ff2-9053cb612abb', 'route': ['p3', 'e10', 'i6', 'x4', 'p2', 'c2']}
1769480912.0638106,RECEIVED,38cf9017-2d1d-4c52-9f9e-035227c1aae1,76bcd478-c8d3-4486-93b5-b21d4481a2aa,c2,c3,27,p3,?,surb={'id': 'cd54b7cf-e37c-4ba7-9b71-ad62ada14e82', 'route': ['p3', 'e11', 'i12', 'x5', 'p2', 'c2']}
1769480912.5580964,RECEIVED,94e8d318-eb09-4892-b03c-dddc8ad609e5,b1392ee9-211d-40bc-bc74-e1034f239c27,c2,c3,27,p3,?,surb={'id': '80df4923-8a9d-4079-9f78-f5f6102df162', 'route': ['p3', 'e2', 'i2', 'x1', 'p2', 'c2']}
1769480912.8688564,RECEIVED,d890f49d-2bbe-4834-b60e-b95851e68cb6,0eca1c76-08e1-458e-9f0b-d61b4e7a024c,c2,c3,27,p3,?,surb={'id': '356b5eb7-87e8-4e76-b717-05085ea33510', 'route': ['p3', 'e4', 'i5', 'x6', 'p2', 'c2']}
1769480912.9655633,SENT,e001d6b0-1513-4afb-9cb2-3fd5f4fe1542,a121cebc-0e54-4bf1-a75b-622ed69edbbb,c3,c2,3379,?,p3,
1769480912.9657114,CREATED,22806af0-a681-4c02-96ac-2ccf93e8e2a2,ccf40a04-be7e-42cd-b691-c44a40823d27,c3,c2,27,?,?,surb={'id': '3449bae5-61d9-48c5-a23e-f63232cb0255', 'route': ['p2', 'e6', 'i7', 'x2', 'p3', 'c3']}
1769480912.9737966,RECEIVED,8e3fc3bf-3e09-472d-87ea-1678c3aff047,b05806c6-4c2d-4903-8aa6-6f43da224f94,c2,c3,27,p3,?,surb={'id': 'c3434f0b-5cb6-4ed5-86d8-bb92d9956a89', 'route': ['p3', 'e8', 'i4', 'x3', 'p2', 'c2']}
1769480913.01338,SENT,6f8ac138-746d-4703-ae46-c41b050b82f2,00702db7-7042-41f1-8f50-43c418cce187,c3,c2,3387,?,p3,
1769480913.013562,CREATED,1d174bdc-79be-477a-9e06-73ecd5343d12,b90addaf-da52-4de0-bc0e-fc4545c9aa4e,c3,c2,27,?,?,surb={'id': '7ab657af-7fd5-404a-9bc4-bec14c32fc22', 'route': ['p2', 'e12', 'i3', 'x8', 'p3', 'c3']}
1769480913.1923568,RECEIVED,590a019b-7a68-4c7d-9a31-a90099a17869,d27bc9d7-fc90-4095-81a3-1cfe42ec4aa6,c2,c3,26,p3,?,surb={'id': 'd5cb832f-7148-4d36-aa45-2c18b935b622', 'route': ['p3', 'e1', 'i9', 'x8', 'p2', 'c2']}
1769480913.2932222,RECEIVED,4794cb35-38a9-4040-8096-4dcdfc4efc71,e26d9cd0-c1f4-441c-88f0-db7a3e625bc1,c2,c3,27,p3,?,surb={'id': '5acde3ab-3d4e-4249-b2b5-b994793c1df3', 'route': ['p3', 'e8', 'i7', 'x3', 'p2', 'c2']}
1769480913.579677,SENT,f34eace7-a82a-44e6-91b9-9283433b2915,45f77c0f-b353-4b27-8a20-7a3f07e06b27,c3,c2,3388,?,p3,
1769480913.5798397,CREATED,ba8b892f-08ea-462e-a7ea-24793c286ef7,965584f4-93fa-429b-9c0e-2e1acd857607,c3,c2,27,?,?,surb={'id': '549bbf5a-f2ac-4ec1-9a03-047824f063da', 'route': ['p2', 'e12', 'i8', 'x11', 'p3', 'c3']}
1769480913.7385569,SENT,d105e363-e159-44b5-9a6c-e6ce0fc55793,240c99bf-325e-4d8e-938f-ceba74554879,c3,c2,3393,?,p3,
1769480913.7387052,CREATED,94d645bc-e143-4ce5-b1bf-2c0f7f0f0d1c,3bb8cf9a-8f5a-4b4f-bb3a-cd10db74ecf5,c3,c2,27,?,?,surb={'id': '95c0bfc8-067b-4168-907c-70f6ee145d79', 'route': ['p2', 'e12', 'i12', 'x4', 'p3', 'c3']}
1769480913.8674922,SENT,d6cdc7b1-c299-40be-a827-c51ff39fc95e,817a2b84-60ec-4bf9-9e07-295961861d0e,c3,c2,3373,?,p3,
1769480913.8676417,CREATED,a725a2a0-6e73-40c0-9c77-9f32b3b74640,026b594d-d372-46c3-9e2e-a49bafa950ed,c3,c2,26,?,?,surb={'id': 'a0171172-7f84-4084-b7e5-02364cd419fa', 'route': ['p2', 'e3', 'i8', 'x5', 'p3', 'c3']}
1769480914.2016933,RECEIVED,628479cf-863e-443d-9745-19f86461f28f,ebb7b222-28b6-4807-9928-9747120cb9e6,c2,c3,27,p3,?,surb={'id': '26c0f5c3-80dd-49e1-9867-b8656fd79fdf', 'route': ['p3', 'e6', 'i12', 'x3', 'p2', 'c2']}
1769480914.6556308,RECEIVED,07ee75b9-a742-474f-8c75-50c3a146639e,fe7f145a-a7a2-4101-855d-52f7913088b9,c2,c3,27,p3,?,surb={'id': 'b3084c94-63bc-42fd-aabd-5cbb039ccb0c', 'route': ['p3', 'e2', 'i7', 'x1', 'p2', 'c2']}
1769480914.6775782,SENT,0add3835-c161-419a-9d5c-647a53d573a5,edd347cf-88a7-4851-bd43-92dd466c2278,c3,c2,3361,?,p3,
1769480914.6777265,CREATED,8163696e-598e-4e1f-ac0f-e67dbb549d4c,2114a7b6-4a36-48a7-8f8c-26f2a233c633,c3,c2,26,?,?,surb={'id': 'eb0481ce-2e90-4493-a99f-ab036417bf35', 'route': ['p2', 'e12', 'i3', 'x6', 'p3', 'c3']}
1769480914.8854835,SENT,5fa17d96-3f58-4d52-a786-f9bcc628f501,24bac1f5-bae7-4a12-a45e-3ab51ea2d321,c3,c2,3360,?,p3,
1769480914.8856287,CREATED,ef663608-6d07-45bb-b221-33b9dfb96b46,7d956b62-a511-4aec-bbb8-71a4b55cc0ac,c3,c2,27,?,?,surb={'id': '8033f87e-5156-4a86-97f4-78c4cf36e22f', 'route': ['p2', 'e9', 'i7', 'x2', 'p3', 'c3']}
1769480914.969941,SENT,1fcfa182-6df7-4e37-975e-fec7e0f7dbcf,64fc872c-9060-4134-af3a-d475481369c5,c3,c2,3377,?,p3,
1769480914.9712837,CREATED,6fa8d6b7-baf3-4139-95e2-a739f9f046a2,d4850fc3-4950-4051-9850-e795c5ff5b13,c3,c2,27,?,?,surb={'id': '2fb6697d-f6ce-46f2-ab02-dbb59183fe2d', 'route': ['p2', 'e6', 'i4', 'x6', 'p3', 'c3']}
1769480915.4118147,RECEIVED,acb0c767-af05-489d-baa3-e1261b20ea96,c3d8f794-2d19-45a9-9f0f-9586a76804ce,c2,c3,27,p3,?,surb={'id': '1dce6de4-512f-43f3-96ff-b9b1b37ab83e', 'route': ['p3', 'e8', 'i11', 'x4', 'p2', 'c2']}
1769480915.4445908,RECEIVED,c03004da-694e-4a12-8fb7-d98ceff1825e,e7fdf1a9-51fb-4351-855c-b38de6c15b36,c2,c3,27,p3,?,surb={'id': '53a06500-7475-4e2e-997a-05f96d2175a2', 'route': ['p3', 'e9', 'i9', 'x10', 'p2', 'c2']}
1769480915.8955808,RECEIVED,8e80dc96-5826-4833-8479-72e3b6e36a80,13b15b74-4e38-41ae-baa9-cce2fdcfd1f7,c2,c3,27,p3,?,surb={'id': '32c1ce15-3112-4e36-8e73-4014f434b707', 'route': ['p3', 'e7', 'i11', 'x8', 'p2', 'c2']}
1769480916.3533976,SENT,669c135d-7d6d-450f-aae4-945f173cf31d,bcb1d76b-d39b-440f-a94b-86e01e116ff3,c3,c2,3391,?,p3,
1769480916.353546,CREATED,9f028e9b-83a4-4fb4-bcee-d0e7b48ba819,fbb97f54-fd8c-43df-8442-c189beccf849,c3,c2,27,?,?,surb={'id': '5d4199a1-db8b-4044-9fa5-f3cb37d74ede', 'route': ['p2', 'e10', 'i11', 'x12', 'p3', 'c3']}
1769480916.5048995,RECEIVED,fc8a5ac7-7f57-481e-b546-3605d8d2d9dd,db718f00-c689-4eb2-9867-250d64a5c930,c2,c3,26,p3,?,surb={'id': 'ed709ada-7b88-4887-9b9f-c91f5d522a8c', 'route': ['p3', 'e5', 'i2', 'x7', 'p2', 'c2']}
1769480916.5351288,SENT,99859524-bea9-4f2a-9c78-6e6217177413,bef9e902-418d-410d-9db1-0665fe2f4c9b,c3,c2,3378,?,p3,
1769480916.5352042,CREATED,2c422ace-ae66-4c20-a409-4269f120d8bc,dc261bd8-a7e2-49f2-adcc-317d1df56a25,c3,c2,27,?,?,surb={'id': '2b5c3c43-7b4d-4b9b-a8c9-35fa62eda0ea', 'route': ['p2', 'e8', 'i4', 'x11', 'p3', 'c3']}
1769480916.7311056,RECEIVED,cbde978a-c093-4de8-98f5-24e56e5c4b78,82b6740f-2fb6-4961-8516-44b187804d79,c2,c3,27,p3,?,surb={'id': '53a88a91-cd2f-4d00-8fa7-6e5825f51660', 'route': ['p3', 'e12', 'i2', 'x7', 'p2', 'c2']}
1769480916.7321358,SENT,5ab2e998-0fc9-4df9-9409-1ccfdfe4db43,b53e39e5-9ec0-493b-ad01-17107ac944ed,c3,c2,3378,?,p3,
1769480916.732241,CREATED,8ef278b2-a24a-47b2-93d8-c4d198d503ac,66a4e28f-5aaa-477a-8834-2928a1c286b4,c3,c2,27,?,?,surb={'id': '2112be26-661a-46af-92b9-e541c4a86801', 'route': ['p2', 'e1', 'i1', 'x9', 'p3', 'c3']}
1769480916.7393517,SENT,9e2d7009-e787-44e8-9573-7f7861a39510,cca666af-dc0e-4018-a560-af033a57255c,c3,c2,3388,?,p3,
1769480916.7394774,CREATED,f88f7c3d-70d1-49ce-a446-c56bc0beccbc,c7d2ccac-988e-4e06-be1d-40aeecd4eafd,c3,c2,25,?,?,surb={'id': 'd4caab11-18bc-4814-a378-ea752e3219b2', 'route': ['p2', 'e10', 'i6', 'x3', 'p3', 'c3']}
1769480916.7832642,RECEIVED,b55cfc55-cbe4-481d-8059-109f20954dd1,45fe5b20-8577-43fd-a5b7-e295a7a15fbc,c2,c3,27,p3,?,surb={'id': '3bba431c-6391-4e42-849a-dcc7456bb58c', 'route': ['p3', 'e12', 'i2', 'x7', 'p2', 'c2']}
1769480916.9952755,RECEIVED,246484ec-8462-4b70-aad0-ac94f8d60e8b,ec2a509e-302e-4948-97e4-5d559792bb8a,c2,c3,27,p3,?,surb={'id': 'c03ffed4-fc48-4877-b39f-4b2129789cc5', 'route': ['p3', 'e4', 'i2', 'x6', 'p2', 'c2']}
1769480917.290244,SENT,5943895a-6a2e-41f8-8618-738d4bbec9ae,feef24a2-5c7c-467e-bdf2-e29f8ebb81b5,c3,c2,3383,?,p3,
1769480917.2904346,CREATED,e069eabd-0b8c-4f8b-a1d5-2c752a3418e0,9e17680e-07be-4d23-a716-a3e50e55722b,c3,c2,26,?,?,surb={'id': 'ed552963-f630-4299-839c-da054307fc01', 'route': ['p2', 'e2', 'i3', 'x9', 'p3', 'c3']}
1769480917.4257524,RECEIVED,2e883903-0278-46c0-a936-3d216474efe4,2c242b31-931b-4d78-90e6-1962ddca1aca,c2,c3,27,p3,?,surb={'id': '44a3b39d-b6cb-47cc-b635-3c334ecf8d69', 'route': ['p3', 'e9', 'i6', 'x2', 'p2', 'c2']}
1769480917.6234782,SENT,f79e9704-eec7-4d9f-bb13-beb857506a3e,152f5609-9956-4c9b-af23-47dd72406c8a,c3,c2,3359,?,p3,
1769480917.623631,CREATED,9c368343-9841-424b-8340-6dc86c7d7e40,55c256f2-8dcd-49e7-ad3e-909d4a0f1163,c3,c2,26,?,?,surb={'id': '8275086a-663d-42e6-9b94-ddceb2af50d3', 'route': ['p2', 'e1', 'i11', 'x3', 'p3', 'c3']}
1769480917.705223,RECEIVED,588baf96-968c-40f5-8795-d82d4f4d4ae3,5a498035-3218-4523-8919-edd487b71af3,c2,c3,27,p3,?,surb={'id': 'c38204e6-2ff6-4856-8a23-b19293fc3854', 'route': ['p3', 'e2', 'i8', 'x2', 'p2', 'c2']}
1769480917.8804562,SENT,161cb0a7-bb0e-43fa-8507-5ce0aeca1b6f,4ccebf33-bc97-458a-9968-45177f153fc3,c3,c2,3365,?,p3,
1769480917.8805563,CREATED,134f16cf-592c-456a-bddc-8e6639109da5,98bdb5e2-fd77-4c7e-884c-2a7f927ed9a3,c3,c2,26,?,?,surb={'id': '3b09fddd-cce6-43fb-ab76-b054d25099c7', 'route': ['p2', 'e6', 'i2', 'x5', 'p3', 'c3']}
