timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769453131.9586544,SENT,bbfc8c03-bc83-4e88-b0ab-1837619c029e,6e32d0fd-19c1-4dab-bc48-127af70bd725,c2,DROP,2027,?,p2,
1769453131.9587817,CREATED,92fa1fd9-3287-4cb8-ad30-15440e3cf37f,fee4490b-a509-48db-9afc-068148c30299,c2,DROP,26,?,?,
1769453132.2628706,SENT,39baa510-c4c6-41a4-a3e5-44c876fb1647,0c9a8e78-9f85-4a1e-8cdb-5a283852eb21,c2,c3,3365,?,p2,
1769453132.2630243,CREATED,cc5cdd68-48e0-4ce4-9044-cd025776a804,fb3d6c42-1aad-466e-874e-85e648c49bf8,c2,c3,26,?,?,surb={'id': 'b144f7b6-4d8b-452c-a4ef-9d39ec9aece5', 'route': ['p3', 'e11', 'i7', 'x3', 'p2', 'c2']}
1769453379.6646323,CREATED,76d97799-6777-46e6-9a69-ae05a7a1551c,a31fb116-b888-4c16-b8ef-d0a1748c09b6,c2,c3,27,?,?,surb={'id': 'd0c86311-a256-4d26-9dc6-326611946afa', 'route': ['p3', 'e10', 'i12', 'x7', 'p2', 'c2']}
1769453380.0010383,SENT,e32f1f28-350e-422d-93be-caad215cbc5e,b904e385-ae1c-4329-94e0-e862cac1a1de,c2,c3,3396,?,p2,
1769453380.0023413,CREATED,14fd8f0f-baaf-4b3e-a3fa-1ebc868bd3c9,f8252c89-ff13-43d6-8b98-06e8cf1cfc17,c2,c3,27,?,?,surb={'id': '37f88b96-b5fa-4382-bed0-83ad59481287', 'route': ['p3', 'e1', 'i2', 'x11', 'p2', 'c2']}
1769453380.0374622,SENT,87dfc76e-e938-4a46-b80e-afbbac3e0b7b,42e3bba8-8960-4bf7-82f4-918c45f55887,c2,c3,3375,?,p2,
1769453380.0376081,CREATED,aebff057-ba68-427a-991d-24453113478c,f8252c89-ff13-43d6-8b98-06e8cf1cfc17,c2,c3,27,?,?,surb={'id': '37f88b96-b5fa-4382-bed0-83ad59481287', 'route': ['p3', 'e1', 'i2', 'x11', 'p2', 'c2']}
1769453380.1346698,SENT,39036cfb-089e-4e9e-85e1-9d3a265229cd,24ccaa89-3673-4022-9611-eb8475b61211,c2,c3,3380,?,p2,
1769453380.1348042,CREATED,3aeab32d-09b4-4fcb-8e22-d11337e47e1b,0e08992c-5235-4564-b78a-0df769dc4184,c2,c3,26,?,?,surb={'id': '453398ea-3874-40bb-973e-239ad0a9783c', 'route': ['p3', 'e11', 'i4', 'x7', 'p2', 'c2']}
1769453380.3272047,SENT,aef9d30c-a111-4d37-ae00-ee51dd9def4b,502e4abc-792b-4f05-8153-c70bc4385db0,c2,c3,3396,?,p2,
1769453380.327341,CREATED,02495c4d-5776-4db8-ab00-07210f61f885,0e08992c-5235-4564-b78a-0df769dc4184,c2,c3,26,?,?,surb={'id': '453398ea-3874-40bb-973e-239ad0a9783c', 'route': ['p3', 'e11', 'i4', 'x7', 'p2', 'c2']}
1769453380.6862712,SENT,38a80935-c57b-405c-b1c9-b1257a0def0f,1088213d-64fd-4dcf-a890-8bceb6d5f79b,c2,c3,3379,?,p2,
1769453380.686406,CREATED,01204ec1-a5ef-4a74-9c81-5766d458ab9c,9669525f-5432-4254-8d29-8896922e9b99,c2,c3,27,?,?,surb={'id': '405f2458-11de-400b-a0ca-f1c29fa00f4f', 'route': ['p3', 'e4', 'i8', 'x8', 'p2', 'c2']}
1769453380.9372938,RECEIVED,4f6cb97f-a214-4905-92fb-00643d97639a,0baad81d-9ead-41c4-8e41-09d623548512,c4,c2,26,p2,?,surb={'id': 'd74b4169-efa1-4265-a91e-e9e3ff2178bb', 'route': ['p2', 'e7', 'i11', 'x3', 'p1', 'c4']}
1769453380.9965036,SENT,6bb991c5-e0f5-4c50-ae5b-b098b1d53b9a,b3b6f57a-0148-413e-82a2-3187932d48b1,c2,c3,3379,?,p2,
1769453380.996636,CREATED,e9233fd4-dae0-4fba-89a6-15c4b3e85196,9669525f-5432-4254-8d29-8896922e9b99,c2,c3,27,?,?,surb={'id': '405f2458-11de-400b-a0ca-f1c29fa00f4f', 'route': ['p3', 'e4', 'i8', 'x8', 'p2', 'c2']}
1769453381.1095023,SENT,088ded83-8845-46cc-b251-33803252fc9e,83f8f800-9ce1-46e9-890e-89d1a894bde3,c2,c3,3396,?,p2,
1769453381.1095953,CREATED,651e51d9-9557-4fdc-995f-a77c1afc17b9,d0bfe0bd-7fe0-4d31-bdf0-0c4f1d20264f,c2,c3,27,?,?,surb={'id': 'f1548b1b-4eea-468a-8c67-ae5887cac730', 'route': ['p3', 'e11', 'i10', 'x9', 'p2', 'c2']}
1769453381.4543946,SENT,3854c7db-9fe7-40f5-b16b-11b798b5b3f0,f15a43aa-8090-41c3-83d8-4d3bcd01d103,c2,c3,3401,?,p2,
1769453381.4545481,CREATED,7b7230ad-ff66-4b01-8920-4fe1e97f648f,d0bfe0bd-7fe0-4d31-bdf0-0c4f1d20264f,c2,c3,27,?,?,surb={'id': 'f1548b1b-4eea-468a-8c67-ae5887cac730', 'route': ['p3', 'e11', 'i10', 'x9', 'p2', 'c2']}
1769453381.5102365,SENT,1e0d3e8e-97f9-44fa-9c37-4e2f83aba491,d3931a48-5ca2-44d3-9c4f-3beddb8d0164,c2,c3,3383,?,p2,
1769453381.510384,CREATED,1c7806e5-bd57-445a-9135-7bd79c4a0958,73ff0677-4f0a-46b3-9ee5-905f6640dfda,c2,c3,27,?,?,surb={'id': '2707704a-f3db-435f-b8bf-f65cb97af98f', 'route': ['p3', 'e1', 'i7', 'x8', 'p2', 'c2']}
1769453381.854128,SENT,e207b108-285a-4fa9-8f57-050201a90ec3,cd838a30-05e7-403d-9a4c-4cf6d8f5aded,c2,c3,3384,?,p2,
1769453381.8542297,CREATED,d0e942b1-8059-4615-8796-fe2b2de199fe,73ff0677-4f0a-46b3-9ee5-905f6640dfda,c2,c3,27,?,?,surb={'id': '2707704a-f3db-435f-b8bf-f65cb97af98f', 'route': ['p3', 'e1', 'i7', 'x8', 'p2', 'c2']}
1769453381.9070373,RECEIVED,0d559bb7-6f5a-4b6e-862c-a3cd254cd9f1,e0498981-3fb7-4fb8-8f29-041ba280f420,c4,c2,26,p2,?,surb={'id': 'fb7f7477-0dd7-4db5-a045-3ec11c662a60', 'route': ['p2', 'e12', 'i2', 'x10', 'p1', 'c4']}
1769453382.1078238,SENT,2f7aa241-46a3-4d1c-9483-d7999bceddc3,817d1b4f-5d55-4066-b65c-23b3a3b3b406,c2,c3,3391,?,p2,
1769453382.1079233,CREATED,48f9c532-9d15-44e7-abd1-c5fb333a1dc0,4d2b78f9-cf1a-43a3-8aa5-0eea5a9f1e3e,c2,c3,27,?,?,surb={'id': '42752168-02c9-49fa-aaa0-8a7bcfe010c4', 'route': ['p3', 'e2', 'i7', 'x12', 'p2', 'c2']}
1769453382.1629663,RECEIVED,63bffeb9-ff29-4c0e-ad61-5425ca287726,e0498981-3fb7-4fb8-8f29-041ba280f420,c4,c2,26,p2,?,surb={'id': 'fb7f7477-0dd7-4db5-a045-3ec11c662a60', 'route': ['p2', 'e12', 'i2', 'x10', 'p1', 'c4']}
1769453382.2623065,SENT,62c16a5c-6318-48c8-a82d-68ba66d7f4e2,1e7c2c78-67a7-455d-bdaf-8ef160970a25,c2,c3,3357,?,p2,
1769453382.26244,CREATED,7bd600ed-e631-4a73-9017-af885a635a7a,4d2b78f9-cf1a-43a3-8aa5-0eea5a9f1e3e,c2,c3,27,?,?,surb={'id': '42752168-02c9-49fa-aaa0-8a7bcfe010c4', 'route': ['p3', 'e2', 'i7', 'x12', 'p2', 'c2']}
1769453382.3165426,RECEIVED,e0455544-1ea1-4ddb-8d36-309b4156d4ff,814aeea4-fc12-4dab-98bb-469e0e347417,c4,c2,27,p2,?,surb={'id': 'b19873dd-9250-47d1-b31a-0770e13c64d0', 'route': ['p2', 'e5', 'i1', 'x2', 'p1', 'c4']}
1769453382.3744113,SENT,c244204e-8b0c-416c-8b0b-865ee22e8d1a,949a0b22-b7ae-42f0-a9f7-8cff9f9aae77,c2,c3,3375,?,p2,
1769453382.3744829,CREATED,02ea57ed-be3f-4755-b3ab-c051902151c0,5201330c-e00d-4cfc-8aca-22033f23b01c,c2,c3,27,?,?,surb={'id': '3cad0577-a633-413c-9e62-3ff4177b9055', 'route': ['p3', 'e8', 'i11', 'x6', 'p2', 'c2']}
1769453382.450917,SENT,7edb9afe-8f2e-4b5e-8cf4-fd4f81a8fd36,04d676ad-86cf-49ed-bd07-9a1a506513e1,c2,c3,3402,?,p2,
1769453382.4509897,CREATED,2afa323a-75a5-40dd-9ee6-42e5adb5b761,5201330c-e00d-4cfc-8aca-22033f23b01c,c2,c3,27,?,?,surb={'id': '3cad0577-a633-413c-9e62-3ff4177b9055', 'route': ['p3', 'e8', 'i11', 'x6', 'p2', 'c2']}
1769453382.8628182,SENT,6a2755a8-0f0a-4a6b-9e8f-0996a757a646,db8ae30a-3879-4a2c-8d3a-32d729f5f77c,c2,c3,3392,?,p2,
1769453382.8629773,CREATED,4850a420-6e18-48e4-8938-dc4064bb91ad,5cbb18a8-5f21-4f5d-bccf-a84dc8309e30,c2,c3,27,?,?,surb={'id': '7f94a503-4bb8-48b6-ad70-f85d043bcaa1', 'route': ['p3', 'e11', 'i4', 'x3', 'p2', 'c2']}
1769453382.9420156,SENT,083c597f-877b-49ec-a36c-75348406b4d1,323df66a-0dd3-428e-a6fb-e6262529f212,c2,c3,3388,?,p2,
1769453382.9421809,CREATED,27e66594-9440-4f43-9dc5-30b7e0ba528e,5cbb18a8-5f21-4f5d-bccf-a84dc8309e30,c2,c3,27,?,?,surb={'id': '7f94a503-4bb8-48b6-ad70-f85d043bcaa1', 'route': ['p3', 'e11', 'i4', 'x3', 'p2', 'c2']}
1769453383.0432737,RECEIVED,5afc89ac-f1ff-47e6-b244-aaa921e769a3,b5ee5984-a646-428f-84fd-a5a4723c3aa0,c4,c2,27,p2,?,surb={'id': 'a574e59a-6fb6-4619-a543-8f0c137035a2', 'route': ['p2', 'e5', 'i5', 'x7', 'p1', 'c4']}
1769453383.1778662,SENT,fd8d6677-44e8-4e74-82f3-ce46341db279,2f7db861-5e16-40c0-a753-5ffa6cb2c1f2,c2,c3,3374,?,p2,
1769453383.1780064,CREATED,65793f90-77c0-4090-8fdb-d2d8fbae15f1,983b73c2-e5da-458b-b65d-22285c90547f,c2,c3,26,?,?,surb={'id': '90e6c5a2-69dd-4dfe-9b2f-5a932f0e9c8d', 'route': ['p3', 'e9', 'i2', 'x1', 'p2', 'c2']}
1769453383.696546,RECEIVED,1c7e86b9-ccb7-47e2-a0eb-7c62662fdb1b,9387aee7-0664-4f77-a68a-464b9ea42635,c4,c2,27,p2,?,surb={'id': 'c6d1b6d8-977d-4336-a6c5-b416b3537f0b', 'route': ['p2', 'e6', 'i6', 'x12', 'p1', 'c4']}
1769453383.9084363,SENT,cad1b53b-11a4-4692-ae51-76b50715e43c,eb92e26b-3691-48c5-84e3-1929c248d3f5,c2,c3,3355,?,p2,
1769453383.9085882,CREATED,07b09e82-7445-4bf3-ad9f-4b6cd57a6978,983b73c2-e5da-458b-b65d-22285c90547f,c2,c3,26,?,?,surb={'id': '90e6c5a2-69dd-4dfe-9b2f-5a932f0e9c8d', 'route': ['p3', 'e9', 'i2', 'x1', 'p2', 'c2']}
1769453384.0872266,SENT,a5df36a3-3734-44bf-9a08-13a73558cc52,d74077dc-ea1c-45d3-a942-cb8269248626,c2,c3,3375,?,p2,
1769453384.087391,CREATED,43a420b4-d86d-4591-84f8-b7d45fbf0387,3d50efb7-e7b6-4ff9-8f18-bf54e12c0d11,c2,c3,26,?,?,surb={'id': '4ed94d77-5f20-450e-9276-15683e2425e2', 'route': ['p3', 'e5', 'i11', 'x9', 'p2', 'c2']}
1769453384.1135445,RECEIVED,8d9a23ae-54e5-46e1-9d9d-ad7972a34b6e,a5b4b369-3ccf-48c2-b538-889a67c5deea,c4,c2,27,p2,?,surb={'id': '74cc6f9c-0d55-4b46-aab0-ef8f3a074d92', 'route': ['p2', 'e10', 'i1', 'x8', 'p1', 'c4']}
1769453384.123892,SENT,e959931f-5e73-4caa-8b0a-0f537736362b,0c014fca-c0d0-4829-b0f1-d99c5e271664,c2,c3,3376,?,p2,
1769453384.124036,CREATED,7f6edbbe-5afc-4483-a599-af94ddee6671,3d50efb7-e7b6-4ff9-8f18-bf54e12c0d11,c2,c3,26,?,?,surb={'id': '4ed94d77-5f20-450e-9276-15683e2425e2', 'route': ['p3', 'e5', 'i11', 'x9', 'p2', 'c2']}
1769453384.296979,RECEIVED,74a3f22c-0798-4d23-9fb9-75596731af51,814aeea4-fc12-4dab-98bb-469e0e347417,c4,c2,27,p2,?,surb={'id': 'b19873dd-9250-47d1-b31a-0770e13c64d0', 'route': ['p2', 'e5', 'i1', 'x2', 'p1', 'c4']}
1769453384.371109,SENT,2f7ff1b4-b045-468e-86d2-6378a9541215,d4e5346b-eb60-4ba0-8bca-8e8bb2a8210f,c2,c3,3374,?,p2,
1769453384.3712416,CREATED,98d69d55-3014-4521-8176-547ee57ea498,3f689c32-1a64-49da-8947-e78ff63cb02d,c2,c3,27,?,?,surb={'id': '73db29ef-df1e-4092-b1d0-34167818f939', 'route': ['p3', 'e7', 'i10', 'x4', 'p2', 'c2']}
1769453384.3838065,RECEIVED,0728080d-e187-476a-af3a-ac9849fae270,a5b4b369-3ccf-48c2-b538-889a67c5deea,c4,c2,27,p2,?,surb={'id': '74cc6f9c-0d55-4b46-aab0-ef8f3a074d92', 'route': ['p2', 'e10', 'i1', 'x8', 'p1', 'c4']}
1769453384.534324,SENT,403a5dfa-84ea-4f24-8e6a-9f73df989be0,79886a92-53dd-4cd9-b492-f5b5213fdedc,c2,c3,3360,?,p2,
1769453384.5344594,CREATED,cca39c75-3d4d-4608-88a1-03dd794d97ad,3f689c32-1a64-49da-8947-e78ff63cb02d,c2,c3,27,?,?,surb={'id': '73db29ef-df1e-4092-b1d0-34167818f939', 'route': ['p3', 'e7', 'i10', 'x4', 'p2', 'c2']}
1769453384.6216404,SENT,f83583f5-a3fd-4c67-95e3-643c457659c7,cbec622d-f985-4802-8217-e81fc8c0b3d4,c2,c3,3371,?,p2,
1769453384.6217766,CREATED,c966e69f-d176-415b-b50b-5f4c51b92b45,8a6a0666-cf1f-4a4e-8fbc-88107fcc4e69,c2,c3,27,?,?,surb={'id': 'a5b13454-fa1f-4328-adfc-84d3ee3cc117', 'route': ['p3', 'e7', 'i7', 'x6', 'p2', 'c2']}
1769453385.1533558,SENT,43ed76bd-22d5-4b77-8a5f-caf32b028465,39f0450f-925b-4f04-af6f-8f851d63f96e,c2,c3,3383,?,p2,
1769453385.1534905,CREATED,a1fc556c-4ef8-4162-830d-08cd26223466,8a6a0666-cf1f-4a4e-8fbc-88107fcc4e69,c2,c3,27,?,?,surb={'id': 'a5b13454-fa1f-4328-adfc-84d3ee3cc117', 'route': ['p3', 'e7', 'i7', 'x6', 'p2', 'c2']}
1769453385.1890273,SENT,dc2e3e6a-f1fc-4c06-9967-a38119f714f0,70dada14-e3f5-48a5-b6b1-00d95dae259f,c2,c3,3364,?,p2,
1769453385.1891606,CREATED,0c07cf09-df0d-44ee-9fae-90abe5a3297a,ed0e268a-ff7c-4f35-a75b-d43de6ec4640,c2,c3,27,?,?,surb={'id': 'a8ced5fd-208c-4351-bdf6-769744f444d3', 'route': ['p3', 'e6', 'i2', 'x4', 'p2', 'c2']}
1769453385.313044,SENT,4630860b-e86b-4cff-a41d-47fb619b1071,e03f1984-f904-43b3-b7ab-975c8fc4840b,c2,c3,3376,?,p2,
1769453385.313131,CREATED,c383d565-bb09-432e-8cfd-68d8adc55c27,ed0e268a-ff7c-4f35-a75b-d43de6ec4640,c2,c3,27,?,?,surb={'id': 'a8ced5fd-208c-4351-bdf6-769744f444d3', 'route': ['p3', 'e6', 'i2', 'x4', 'p2', 'c2']}
1769453385.6083424,RECEIVED,037c3a9f-a9af-4966-9fe5-0f3bc340d350,053d5ae5-df40-4d2d-a450-166dfa8bff3c,c4,c2,26,p2,?,surb={'id': '6a9aad38-2fab-44e2-a8a4-a3637471dde8', 'route': ['p2', 'e1', 'i9', 'x7', 'p1', 'c4']}
1769453385.8118007,SENT,330b6398-d2b0-4ec4-ae75-fcea8fd3d002,f7d11926-92f6-43ba-bb06-a85391c8aa7c,c2,c3,3399,?,p2,
1769453385.8119514,CREATED,53c15921-219e-4fac-bb9c-07b6bb545bea,f40a8e4a-bc4d-41b3-bc75-c648aa9ce953,c2,c3,26,?,?,surb={'id': 'c0028cf8-8660-43d6-9033-822d7bd123ff', 'route': ['p3', 'e1', 'i12', 'x12', 'p2', 'c2']}
1769453386.2402055,SENT,f04bda65-a701-445a-b20c-67ec80c99c48,7667ca62-89b3-4885-aa63-d16f61d558aa,c2,c3,3388,?,p2,
1769453386.240289,CREATED,12c96283-1240-4e10-a1d2-e2350cd10388,f40a8e4a-bc4d-41b3-bc75-c648aa9ce953,c2,c3,26,?,?,surb={'id': 'c0028cf8-8660-43d6-9033-822d7bd123ff', 'route': ['p3', 'e1', 'i12', 'x12', 'p2', 'c2']}
1769453386.4620209,RECEIVED,7ab46395-d69f-4f86-8ad1-590f586082e1,059c7dc6-25c9-488e-bb5f-2406619b0e6b,c4,c2,27,p2,?,surb={'id': 'c03d78d1-d49e-41d1-8f12-fc291fef01d5', 'route': ['p2', 'e12', 'i7', 'x2', 'p1', 'c4']}
1769453386.5899093,RECEIVED,514ba891-1234-4de3-aab7-5c97b7202906,e7a9eddf-471b-4f0c-87d8-8769f60e8897,c4,c2,27,p2,?,surb={'id': '20e20289-60b3-4b5f-b649-76a9035374dc', 'route': ['p2', 'e1', 'i10', 'x2', 'p1', 'c4']}
1769453386.672758,SENT,17192274-90f7-4849-9aa0-796b7681c047,53651a8a-82df-4640-be3e-728b816e11bd,c2,c3,3378,?,p2,
1769453386.6728475,CREATED,37f2ac9a-234d-48cc-8257-1764672a59f2,685da062-9f5c-422b-a5f3-6251b30e7c18,c2,c3,27,?,?,surb={'id': '5d897f28-6966-471b-ba35-cf853645d373', 'route': ['p3', 'e6', 'i4', 'x6', 'p2', 'c2']}
1769453386.727506,SENT,01094b93-137f-4fc4-b2fb-9546bc806e88,04bcb1a7-1f0e-4291-9a63-462bbe32de4c,c2,c3,3387,?,p2,
1769453386.7276762,CREATED,22dda062-772b-4788-8030-2e970c7ca568,685da062-9f5c-422b-a5f3-6251b30e7c18,c2,c3,27,?,?,surb={'id': '5d897f28-6966-471b-ba35-cf853645d373', 'route': ['p3', 'e6', 'i4', 'x6', 'p2', 'c2']}
1769453386.7610762,RECEIVED,2b585f6f-bd5f-4258-a90e-d1223cf247d8,2c30fabe-6225-46f0-b15d-3351df62da85,c4,c2,27,p2,?,surb={'id': '65f78b03-73e5-4047-99c4-7cc7dbb5cedf', 'route': ['p2', 'e4', 'i3', 'x4', 'p1', 'c4']}
1769453386.787032,RECEIVED,c32452aa-ecbc-41b7-8738-e9f164f5d203,f467f969-1645-4b16-ba45-c7b96b8163e7,c4,c2,26,p2,?,surb={'id': '1dd888df-a6d8-4970-8acd-7ed0f6da12eb', 'route': ['p2', 'e9', 'i7', 'x5', 'p1', 'c4']}
1769453387.1416857,RECEIVED,055d2095-e363-4ace-beba-1dc6273b36c8,e7f31e2b-42de-4a4f-9bd6-7d1ff615a2c8,c4,c2,26,p2,?,surb={'id': '2c30ce07-17f4-4b4c-950d-a7122aed545f', 'route': ['p2', 'e6', 'i9', 'x3', 'p1', 'c4']}
1769453387.1817944,SENT,c4e9dea0-e658-4d62-a427-77d51420ddeb,e6adb682-f950-4018-a8a2-e7709eec3e27,c2,c3,3393,?,p2,
1769453387.1819403,CREATED,0e622304-8e76-4eb9-85db-9a1757121231,58f3b492-fc32-4c86-882a-f11514c38bad,c2,c3,27,?,?,surb={'id': '9b4349ff-8053-4bad-a366-e1fb2e2bb0b7', 'route': ['p3', 'e8', 'i10', 'x5', 'p2', 'c2']}
1769453387.2395928,RECEIVED,0c4b028e-7763-4f26-93d2-5b94486b0d31,f467f969-1645-4b16-ba45-c7b96b8163e7,c4,c2,26,p2,?,surb={'id': '1dd888df-a6d8-4970-8acd-7ed0f6da12eb', 'route': ['p2', 'e9', 'i7', 'x5', 'p1', 'c4']}
1769453387.325235,RECEIVED,31893f12-3291-47fc-8fd9-7181ad534476,e7f31e2b-42de-4a4f-9bd6-7d1ff615a2c8,c4,c2,26,p2,?,surb={'id': '2c30ce07-17f4-4b4c-950d-a7122aed545f', 'route': ['p2', 'e6', 'i9', 'x3', 'p1', 'c4']}
1769453387.7499251,RECEIVED,a31c4e25-ec65-4d8a-9b01-6c9508a94336,433f538f-021c-4ac7-9b3c-7389daa1bafa,c4,c2,27,p2,?,surb={'id': 'a85c85ee-f0ad-4097-8d98-71d9f6fc1a49', 'route': ['p2', 'e5', 'i1', 'x3', 'p1', 'c4']}
1769453387.7763977,RECEIVED,edb911a1-84d9-4c6a-b9c0-2b940583bf0e,9337e057-0357-42d0-8b6a-d9e118d436ba,c4,c2,27,p2,?,surb={'id': 'b2068001-5d8e-4edc-a758-b8ea8e05a9f2', 'route': ['p2', 'e5', 'i11', 'x11', 'p1', 'c4']}
1769453387.7825787,SENT,53045665-df7c-4095-9531-d0672e697ad6,a5ad044e-db09-43ba-8968-6aa0dabc0580,c2,c3,3392,?,p2,
1769453387.7826557,CREATED,2ba93b07-6483-44b3-be0b-73163cc46284,58f3b492-fc32-4c86-882a-f11514c38bad,c2,c3,27,?,?,surb={'id': '9b4349ff-8053-4bad-a366-e1fb2e2bb0b7', 'route': ['p3', 'e8', 'i10', 'x5', 'p2', 'c2']}
1769453388.001451,SENT,92351c3a-d6c4-4a7a-aac5-095c26b3a30c,13dae800-0da4-4c8e-941f-51ac7377900e,c2,c3,3401,?,p2,
1769453388.001605,CREATED,b6c82f88-b8fd-4a6d-a517-c1811d7f710e,87aa9d63-cd14-427f-9d06-4ef2ad67afd2,c2,c3,27,?,?,surb={'id': 'b2c23b7c-de7e-41bf-ab32-535d58274970', 'route': ['p3', 'e9', 'i8', 'x10', 'p2', 'c2']}
1769453388.0470846,SENT,8166458c-a0a0-4d99-b6ef-e2fb8a861e9a,355e48bb-8be6-428f-9812-f0335d2c0245,c2,c3,3392,?,p2,
1769453388.047234,CREATED,c2e28273-2043-4f01-9028-fe96a1954909,87aa9d63-cd14-427f-9d06-4ef2ad67afd2,c2,c3,27,?,?,surb={'id': 'b2c23b7c-de7e-41bf-ab32-535d58274970', 'route': ['p3', 'e9', 'i8', 'x10', 'p2', 'c2']}
1769453388.1027865,SENT,9ead3905-9626-4920-9287-8dc0861a2270,7b8f24cb-a378-421a-be3f-8a2827c935b0,c2,c3,3375,?,p2,
1769453388.1029413,CREATED,0d958f07-4c8b-4991-80f4-ac4c69a6c6aa,5dc19573-7de6-4787-9405-fa6ab1379fc4,c2,c3,27,?,?,surb={'id': '86f1aaa7-febe-4f85-b3ee-355fd76b9e56', 'route': ['p3', 'e8', 'i9', 'x3', 'p2', 'c2']}
1769453388.3028362,SENT,0c98ce0f-2bb5-446f-9360-3a4fecb47a8c,ffc4fec8-3c3a-4438-9506-cad756b710ba,c2,c3,3380,?,p2,
1769453388.3029127,CREATED,acf3ba99-4f95-4b1d-aa78-d1dfe4c10a2e,5dc19573-7de6-4787-9405-fa6ab1379fc4,c2,c3,27,?,?,surb={'id': '86f1aaa7-febe-4f85-b3ee-355fd76b9e56', 'route': ['p3', 'e8', 'i9', 'x3', 'p2', 'c2']}
1769453388.3785715,RECEIVED,ead0dbfe-3a7e-4f61-a778-b2ca8cdd966f,903b39b7-0e3b-41a6-bd4b-def7e66804f1,c4,c2,25,p2,?,surb={'id': 'a2e7568a-871f-4324-92fc-af575755e9c0', 'route': ['p2', 'e1', 'i9', 'x5', 'p1', 'c4']}
1769453388.4423838,RECEIVED,703eb9fa-ead0-4e66-8d97-9b5c90d76604,96a4e202-a945-4e53-b62f-c0467c5ba969,c4,c2,26,p2,?,surb={'id': 'fd88540c-a82d-4c4d-84d7-022927b0a331', 'route': ['p2', 'e9', 'i6', 'x5', 'p1', 'c4']}
1769453388.4459114,RECEIVED,9472cbbb-db98-4ba1-9ab7-d0fc96f0aae5,903b39b7-0e3b-41a6-bd4b-def7e66804f1,c4,c2,25,p2,?,surb={'id': 'a2e7568a-871f-4324-92fc-af575755e9c0', 'route': ['p2', 'e1', 'i9', 'x5', 'p1', 'c4']}
1769453388.649956,RECEIVED,6168411a-0394-4239-9160-e5f1bd952330,3440d7af-c475-446b-9fbb-0ab76976b60b,c4,c2,26,p2,?,surb={'id': '03a62bb0-0183-4611-bc96-43064de3ece7', 'route': ['p2', 'e1', 'i6', 'x5', 'p1', 'c4']}
1769453388.9084783,SENT,278692a9-d9e4-447d-acc7-5a723446769e,6b5d2987-411c-4676-a3d2-85e9c24cff74,c2,c3,3388,?,p2,
1769453388.9086244,CREATED,374294e7-01bc-499a-a84f-aba2dd197345,d0317a58-f3cc-4a18-bc7e-660cc848d6a3,c2,c3,27,?,?,surb={'id': 'f32f9f8d-034a-43df-a442-ea693862c3b1', 'route': ['p3', 'e9', 'i3', 'x2', 'p2', 'c2']}
1769453389.1645823,RECEIVED,bf9101b1-f225-463c-a499-d04e5813b597,433f538f-021c-4ac7-9b3c-7389daa1bafa,c4,c2,27,p2,?,surb={'id': 'a85c85ee-f0ad-4097-8d98-71d9f6fc1a49', 'route': ['p2', 'e5', 'i1', 'x3', 'p1', 'c4']}
1769453389.2492027,SENT,3fa12a12-87a4-4c35-a304-b5fd0f83a49a,d2f34936-4765-4c38-bff9-cd93b430b45f,c2,c3,3387,?,p2,
1769453389.2493033,CREATED,a6639c45-e52a-42d1-9213-ff6cd4e9efb4,d0317a58-f3cc-4a18-bc7e-660cc848d6a3,c2,c3,27,?,?,surb={'id': 'f32f9f8d-034a-43df-a442-ea693862c3b1', 'route': ['p3', 'e9', 'i3', 'x2', 'p2', 'c2']}
1769453389.2863033,SENT,8a56f8d3-0ebe-49fd-83a2-bf0bd1c8f324,9ce09313-0bea-47aa-a6b2-724ba25037b8,c2,c3,3392,?,p2,
1769453389.2864065,CREATED,5fa1bd5a-9d1a-4864-9c42-2f1789264c1c,a7b565dc-d2c3-48ba-8bcd-3c8f8d0b871b,c2,c3,27,?,?,surb={'id': '7de574e2-a84b-4d57-ad26-09c9bd8bdbf2', 'route': ['p3', 'e11', 'i11', 'x6', 'p2', 'c2']}
1769453389.302336,SENT,8d056375-d383-410a-a1a4-5c4c7057aaab,7f0c617f-5bd5-4fdc-90d2-df1373b532b0,c2,c3,3412,?,p2,
1769453389.302436,CREATED,6d2b34b3-489c-4ba8-adb7-bd905812ee04,a7b565dc-d2c3-48ba-8bcd-3c8f8d0b871b,c2,c3,27,?,?,surb={'id': '7de574e2-a84b-4d57-ad26-09c9bd8bdbf2', 'route': ['p3', 'e11', 'i11', 'x6', 'p2', 'c2']}
1769453389.6126165,SENT,bd2fbc50-74ce-4c1d-ab31-93280479c55b,912421e4-ee54-43d7-8ced-c34f4c6d2648,c2,c3,3392,?,p2,
1769453389.6127176,CREATED,e487f8d2-c5bd-40ce-b884-7577a52f03ca,8a724925-c60f-4db5-beca-fb9f1144d81e,c2,c3,27,?,?,surb={'id': '9f9a4a65-26d8-4a04-8577-4deae8a2acdc', 'route': ['p3', 'e1', 'i7', 'x10', 'p2', 'c2']}
1769453389.6828883,RECEIVED,ff1784fd-01d7-40be-b798-496e200848ca,3440d7af-c475-446b-9fbb-0ab76976b60b,c4,c2,26,p2,?,surb={'id': '03a62bb0-0183-4611-bc96-43064de3ece7', 'route': ['p2', 'e1', 'i6', 'x5', 'p1', 'c4']}
