timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769741748.6634455,SENT,2121f219-761a-479d-9947-aacf76d0a135,cb1a3395-9f80-4239-9ee6-327685bf2900,c4,c5,3397,?,p1,
1769741748.6635988,CREATED,76a14c21-85df-4dc2-b2e6-ec8a0fa882a5,b24de779-f5c6-4664-904e-fa81fd8479f5,c4,c5,27,?,?,surb={'id': '6c69a9ee-f20a-4770-8b59-ee03ddacdac8', 'route': ['p2', 'e9', 'i12', 'x6', 'p1', 'c4']}
1769742278.9779098,CREATED,fcef2684-717e-4fed-b472-be5b2477d13a,99e65e0c-2e2a-44a8-aecb-6f88a992cec1,c4,c5,27,?,?,surb={'id': '7477ba94-bfc2-4d67-90f1-e96ebd448de2', 'route': ['p2', 'e1', 'i12', 'x11', 'p1', 'c4']}
1769742278.9872808,SENT,a884ef7a-fdc5-4649-9ad2-e7be87cd3031,8719648c-7a56-4fcc-82bb-1abc75e067c1,c4,c5,3371,?,p1,
1769742278.9873738,CREATED,41642aae-f12a-409d-9a6b-c1e6d07ca39a,2b8c5079-364f-49b9-a888-8df0425d61aa,c4,c5,27,?,?,surb={'id': 'f148377f-8c1d-40b7-8d55-6186c9175969', 'route': ['p2', 'e6', 'i12', 'x1', 'p1', 'c4']}
1769742279.3628833,RECEIVED,6cd94e4f-53b9-4fd5-89b0-3f66a6e710c3,7bcdd525-1226-4ad0-b02b-5c3d464d2e3a,c2,c4,27,p1,?,surb={'id': '365646ea-73eb-4f2e-b6f7-27113f868b6e', 'route': ['p1', 'e3', 'i1', 'x10', 'p2', 'c2']}
1769742279.7866821,SENT,e5597353-92ac-4213-b80e-d9ecb77513c5,b243a324-0992-4442-985a-b294e5668f01,c4,c5,3403,?,p1,
1769742279.7868156,CREATED,efe759df-19d9-4b4a-835c-e64b53d08277,6b7b246c-6435-47c6-8516-2297a6ed23f6,c4,c5,27,?,?,surb={'id': '22c90a80-c9d8-45f7-807b-6a37d0abeb8e', 'route': ['p2', 'e5', 'i6', 'x10', 'p1', 'c4']}
1769742280.2118194,SENT,dfdf6755-ac2e-4ce9-9e30-8b7a306dc0c3,06e3e449-8273-4e53-b43d-68a2fd565d56,c4,c5,3392,?,p1,
1769742280.211956,CREATED,32e39904-d34b-424c-bdd0-a57f2fa3cfb3,a9345c96-04c5-44a3-bb41-1d7f65e7e340,c4,c5,27,?,?,surb={'id': 'f93a41e7-c339-42d5-922c-2597eedaf0a8', 'route': ['p2', 'e12', 'i2', 'x12', 'p1', 'c4']}
1769742280.2854538,SENT,f2905219-abcb-4f2e-a934-c6194bdfc766,1bdc51ba-0af5-47c5-a3d5-5b672d4a9f84,c4,c5,3398,?,p1,
1769742280.285575,CREATED,45a0a91a-b0c5-4c94-9259-99d6df370e6d,c9cb54eb-2784-48c2-8496-d863a2a2d6b1,c4,c5,27,?,?,surb={'id': '687a0333-3d4f-4c7e-85ee-be629d1c676e', 'route': ['p2', 'e11', 'i11', 'x6', 'p1', 'c4']}
1769742280.4297504,RECEIVED,2b34771f-55f5-4512-ade4-c6d466da6c67,180e8ddf-0b08-4cb0-bd0d-1b980ad677c1,c2,c4,27,p1,?,surb={'id': '8d4f56c8-81fd-4378-8da9-f7e65e9c12ac', 'route': ['p1', 'e2', 'i8', 'x2', 'p2', 'c2']}
1769742280.4968104,SENT,af56bede-c9fd-4648-922c-6d809f65d767,d0a67a1c-5050-4a26-93fc-a7d984440939,c4,c5,3372,?,p1,
1769742280.496882,CREATED,58f12d6a-7bc9-4ff5-8add-effc88441c52,f535cd07-5e3f-40ac-97e3-49b98202b461,c4,c5,27,?,?,surb={'id': '8fc257c7-dc9a-40e9-99f2-9e808ac883dc', 'route': ['p2', 'e3', 'i3', 'x2', 'p1', 'c4']}
1769742280.5304086,SENT,33c0d7cf-aa7e-4f47-849e-90c0bf2701cb,7e91af81-b914-47e6-b141-487dda32cd06,c4,c5,3351,?,p1,
1769742280.530497,CREATED,6822fb38-36e8-428a-818f-fa6cf34deeb0,9f06631f-5ccc-4f74-bc1d-b4b330735880,c4,c5,25,?,?,surb={'id': 'f7a33652-0b82-462f-a8df-a2f621714f0e', 'route': ['p2', 'e1', 'i7', 'x5', 'p1', 'c4']}
1769742280.699937,SENT,bc69d5cd-aa14-4228-9093-5dde84091b15,33295e7c-a6a5-4efa-9e88-e515d79cde24,c4,c5,3360,?,p1,
1769742280.7000103,CREATED,604ae0fa-da28-4755-8332-0e5f02b2b0be,0b427a40-d5bd-4fe6-92a7-dbc9dd48aeb1,c4,c5,27,?,?,surb={'id': 'c6aedb1b-a408-458e-b837-d52759164ad7', 'route': ['p2', 'e12', 'i5', 'x3', 'p1', 'c4']}
1769742280.8174443,SENT,a779d11c-bb7b-4952-be66-e7207ba2eab1,362bf456-69c2-4ffa-b2d7-f24b84cd86d2,c4,c5,3371,?,p1,
1769742280.817554,CREATED,7872ba72-06df-4aaf-bf8b-f11b724b60e2,d4996e0a-7301-4403-a7a0-69b00094078c,c4,c5,26,?,?,surb={'id': 'd0753c6d-7478-49ba-89ac-9115d6b7cf9e', 'route': ['p2', 'e12', 'i1', 'x3', 'p1', 'c4']}
1769742281.113415,RECEIVED,7b56c87a-52d8-490a-b6f8-db2413b508a2,0cb4206e-7262-4b73-ab55-cf495ed72627,c2,c4,27,p1,?,surb={'id': 'beda50e9-9fd9-481b-b186-0a7d37aad956', 'route': ['p1', 'e7', 'i11', 'x3', 'p2', 'c2']}
1769742281.1736548,SENT,b17d676a-a4e1-4325-ad02-a5bf3167dcd1,a9d524c4-46da-4ebd-8f3f-9353740f785c,c4,c5,3365,?,p1,
1769742281.1737385,CREATED,aa5893ac-67a9-45a7-a471-32b34be98457,66150ddc-57bb-4c92-aada-703b63df74a0,c4,c5,27,?,?,surb={'id': '396aa14a-1888-441d-8a8e-507f4b1819c7', 'route': ['p2', 'e9', 'i1', 'x11', 'p1', 'c4']}
1769742281.3148727,SENT,466d5069-01ba-4c3c-beae-e73b0f29cd5e,7bdbb90e-63f0-4604-bb0c-a748fb14468e,c4,c5,3379,?,p1,
1769742281.314962,CREATED,4e605b90-61f2-40cf-83dd-9b9945914f89,5a94b7e2-432a-42c8-a363-e0c61a20ab81,c4,c5,26,?,?,surb={'id': 'd6d0204a-ceba-4712-a140-830e4bdd7c64', 'route': ['p2', 'e12', 'i3', 'x12', 'p1', 'c4']}
1769742281.524741,SENT,578b3492-7b29-4a9d-8c46-44758c89ba8f,2102869c-1a57-4ab8-8086-cb4cf31e6c47,c4,c5,3377,?,p1,
1769742281.524853,CREATED,25097b61-0780-4ebb-901a-b62ea47bbd17,cbc52436-33ad-456a-9375-144736d635b8,c4,c5,27,?,?,surb={'id': 'c83d655d-105b-40fa-b1f7-8d1ead4eb21e', 'route': ['p2', 'e8', 'i7', 'x2', 'p1', 'c4']}
1769742281.719384,SENT,d40ad682-659d-4f2d-b59e-e5cc681452ce,396c3976-e13b-4612-8932-2a748598e725,c4,c5,3376,?,p1,
1769742281.719487,CREATED,bb96fc95-61e6-4910-b1bc-4506f4a5020f,65702c2a-21fe-47cf-a408-0e67af5fe1a2,c4,c5,25,?,?,surb={'id': '6c45431e-18f6-4c19-92fd-6a88a9123b1e', 'route': ['p2', 'e4', 'i11', 'x2', 'p1', 'c4']}
1769742281.7322023,RECEIVED,962b18c2-8cbc-48ea-a83f-d6f8bf574384,0702d1af-a636-402a-be1f-2c7a0520ec71,c2,c4,27,p1,?,surb={'id': 'f20909f5-8dce-46e1-8162-81713f85d474', 'route': ['p1', 'e2', 'i11', 'x1', 'p2', 'c2']}
1769742281.9027982,SENT,7c7fa885-843e-46ad-8a9b-373d3123222a,210d1b63-28a3-445f-a9c9-39927a34810c,c4,c5,3403,?,p1,
1769742281.9029028,CREATED,c2a29c40-2ff6-4027-9a82-735727e52d57,dd04dbf5-0a9d-4624-93b3-84221eae3e83,c4,c5,27,?,?,surb={'id': 'fb77b880-3377-47e0-8a29-9e605a3da436', 'route': ['p2', 'e4', 'i6', 'x11', 'p1', 'c4']}
1769742281.91177,SENT,31217cfb-cd28-4399-b6d0-0bed33af015f,7627df73-d337-4742-accf-92f14fb059e5,c4,c5,3369,?,p1,
1769742281.9118698,CREATED,5b9fa1e3-4ec4-4a10-ab11-e0505cbf8e4f,989663a2-aba4-4dff-972a-3eac1d510be5,c4,c5,27,?,?,surb={'id': '71dd609f-f6db-4ea7-aae4-b14eb2608ca5', 'route': ['p2', 'e12', 'i1', 'x2', 'p1', 'c4']}
1769742282.0123267,SENT,fa8e8baa-ba3c-4618-8521-d18f85f61a5f,d82769e6-282d-4b45-8ff0-f9d38fe261b7,c4,c5,3375,?,p1,
1769742282.0124297,CREATED,3a3bf6e5-d930-4059-b5c3-8798afcc41bf,c25cba29-4141-4e21-ae45-70e8cd8d2147,c4,c5,26,?,?,surb={'id': '311bc162-df2a-462c-a38f-fdcc7124e6cc', 'route': ['p2', 'e10', 'i5', 'x5', 'p1', 'c4']}
1769742282.093837,RECEIVED,4db86318-f95f-432c-a267-3fedf342bc5f,4f21ed00-57a1-4376-a46f-4e89f5e2d810,c2,c4,27,p1,?,surb={'id': '03b2c600-3518-4221-bb92-39e12667aa34', 'route': ['p1', 'e3', 'i7', 'x6', 'p2', 'c2']}
1769742282.0972836,SENT,7b70d44c-a850-442d-b501-a9355ceb0dbb,7fea5ec5-c416-4e5a-821e-9d156d8a7867,c4,c5,3364,?,p1,
1769742282.0973794,CREATED,eac5b9d1-fc8b-4607-bd77-27c21345044b,7ee82e55-79b4-4ada-990d-3d0f2e3bb6c3,c4,c5,27,?,?,surb={'id': '831d60cf-fbd1-4064-87f7-00517290c3b5', 'route': ['p2', 'e9', 'i2', 'x8', 'p1', 'c4']}
1769742282.594974,RECEIVED,107e3480-09da-4248-9fbb-29d1b87c597d,46c955a3-5685-4c9c-bee4-0158f5a86546,c2,c4,26,p1,?,surb={'id': 'b1ed5581-57cf-4e1b-a513-f1cc2722dd61', 'route': ['p1', 'e12', 'i9', 'x9', 'p2', 'c2']}
1769742282.789877,RECEIVED,8122476f-504b-4e4f-857b-e7091f041349,bafb2bc0-02e2-47f9-a010-66d5fa114260,c2,c4,27,p1,?,surb={'id': 'd3d96e3b-1e96-4fb0-87d7-3f97add4fefb', 'route': ['p1', 'e11', 'i10', 'x7', 'p2', 'c2']}
1769742282.7931044,SENT,526ea8fc-da7b-46f3-9f0b-01ac342b7fc3,fea68467-2aba-43fb-8ffd-6133e9529073,c4,c5,3397,?,p1,
1769742282.793168,CREATED,01da6ee4-f72c-4bb4-a6bd-512c7fa5dbdd,f1844a50-b9bb-40ae-b34b-466d05547833,c4,c5,27,?,?,surb={'id': '3b83e614-e3e9-4e88-8afa-46aebce96395', 'route': ['p2', 'e12', 'i8', 'x12', 'p1', 'c4']}
1769742282.8498762,SENT,8c9bfab9-944b-4899-b8db-77212014eb94,730dce55-95ac-4540-a109-d1cb507ab1be,c4,c5,3385,?,p1,
1769742282.8499293,CREATED,9d42a0d8-ecae-4415-8559-02996c7089b6,d4393445-4e59-410c-975f-2890396f9821,c4,c5,26,?,?,surb={'id': '440d4117-29da-4e11-a607-41b67c81373f', 'route': ['p2', 'e3', 'i3', 'x9', 'p1', 'c4']}
1769742282.8715181,RECEIVED,4fa72de7-01a7-436a-b11d-d15ca5f21f40,08d4eda7-9366-4f26-918f-e74d747488be,c2,c4,26,p1,?,surb={'id': 'f1743c67-e1dc-48df-8cc7-d0937c91d0dc', 'route': ['p1', 'e10', 'i8', 'x9', 'p2', 'c2']}
1769742283.014502,SENT,4f6b0135-1de4-4c53-9b4c-c621203fb5b5,e40689bb-b232-49d4-a629-1739610af8d9,c4,c5,3387,?,p1,
1769742283.0145602,CREATED,9d25180f-814f-4c9e-89ee-58c1391e027e,02bdeddc-dce6-4c02-9880-1a98d4714e7f,c4,c5,27,?,?,surb={'id': '5a7e9df0-317a-4f43-9d61-d0cf0eb596a8', 'route': ['p2', 'e2', 'i11', 'x12', 'p1', 'c4']}
1769742283.101522,SENT,b5bb4f2d-b91f-4a48-898a-1ffd148527e2,f24b25e6-6f8e-42db-9b0e-c1094b19baa9,c4,c5,3375,?,p1,
1769742283.1016045,CREATED,ec8f09ec-12dc-4049-9e0e-ce76cc6eec0c,d0746b27-c3db-4550-b0fc-2e7cff965324,c4,c5,26,?,?,surb={'id': '2c19c7fe-5166-450e-8066-6a7fc2958ed8', 'route': ['p2', 'e2', 'i7', 'x11', 'p1', 'c4']}
1769742283.1704407,RECEIVED,c3eef54e-44d9-4fba-a27f-a8f3cbfa48e6,a190ea59-05dd-46ee-8be6-f26e6ecaa0c0,c2,c4,27,p1,?,surb={'id': '6222638f-4592-41fb-92b7-3df8d61e0fab', 'route': ['p1', 'e10', 'i4', 'x4', 'p2', 'c2']}
1769742283.2865355,RECEIVED,54d3ee80-c0a8-4b23-8334-dbe0c3ed8e07,299cb0c9-5557-4adc-bcef-13e9c097a2c6,c2,c4,27,p1,?,surb={'id': '5b0ed689-3287-4700-869e-4016b668c109', 'route': ['p1', 'e10', 'i1', 'x1', 'p2', 'c2']}
1769742283.3592873,SENT,6afa4a7b-6d87-44fe-908a-f97c5b92afd6,7eaee88c-ef1b-4649-a731-5efb7a7d1d1b,c4,c5,3375,?,p1,
1769742283.3593802,CREATED,84193177-e094-42ac-afcf-827f90351a31,b158296c-691d-4577-b96f-de572e4acba1,c4,c5,26,?,?,surb={'id': 'd190bc3f-8a84-4908-9c98-4e8f2a945fb8', 'route': ['p2', 'e1', 'i1', 'x11', 'p1', 'c4']}
1769742283.3715835,RECEIVED,e3bc03d9-81be-443d-bee1-176be585e69f,12a5d797-3fa8-4b59-8132-3933a82d93d6,c2,c4,27,p1,?,surb={'id': '05d93854-3e32-4a36-a245-f90f0faaf5a1', 'route': ['p1', 'e5', 'i6', 'x8', 'p2', 'c2']}
1769742283.44737,SENT,f8cb25c9-4c50-4114-81e7-e07daf1db6a4,50d84354-0728-4d7e-9c58-13097a6e473c,c4,c5,3383,?,p1,
1769742283.4474714,CREATED,bd0b02e5-e649-45ee-9244-c83509a9adf2,bfc69280-a8e6-4617-9611-2224b8b1b567,c4,c5,26,?,?,surb={'id': '3600eddb-3594-42a2-ae32-44e08fd33bdd', 'route': ['p2', 'e7', 'i1', 'x5', 'p1', 'c4']}
1769742283.5599687,SENT,012e3337-e3b9-4e84-b68d-9863cbaec814,be1b3b39-c697-42ce-b3b7-97054489b7c2,c4,c5,3396,?,p1,
1769742283.5605516,CREATED,9d2a3fbb-a4e9-4172-9804-230dad4591d4,e2da01f2-a046-49d3-9828-18facf8a3970,c4,c5,27,?,?,surb={'id': '5227808c-2f4e-4833-ac0d-6efe9b5b4497', 'route': ['p2', 'e10', 'i9', 'x6', 'p1', 'c4']}
1769742283.5872276,RECEIVED,8f77a92e-585e-4f14-a3b5-6d6e30ef4b28,21989a72-0f45-4020-97e7-4f2b0e5eb8ca,c2,c4,26,p1,?,surb={'id': '71f77113-76b7-4c6f-aa8b-f1aac2c377ac', 'route': ['p1', 'e7', 'i2', 'x10', 'p2', 'c2']}
1769742283.753011,SENT,99118f3a-2914-4178-b0d1-8244f42fd3d1,7410f432-f43d-4f4f-9f25-8007a5754790,c4,c5,3380,?,p1,
1769742283.7531462,CREATED,14b1d819-9e04-4bf0-843b-9a2584315c2c,668e22e5-be61-4e0a-93ff-4ccb852472dc,c4,c5,27,?,?,surb={'id': '241b04a5-3dfd-48ce-bbf1-83240ac98897', 'route': ['p2', 'e7', 'i6', 'x3', 'p1', 'c4']}
1769742284.3330142,SENT,51c05be8-0a9c-4a07-98cd-13224abf6341,5cc97969-c63b-4975-a051-aadbaab76cd1,c4,c5,3359,?,p1,
1769742284.333472,CREATED,72ae8e59-794c-477d-b216-f13a41d4c714,cc804dcf-d8da-496b-b88b-7b61496d7b29,c4,c5,27,?,?,surb={'id': 'fb814365-7315-4114-9550-6e27b3c13358', 'route': ['p2', 'e9', 'i7', 'x7', 'p1', 'c4']}
1769742284.4275544,RECEIVED,c35e8ecf-e93a-4941-b056-030aa5a01b0b,e4e5b144-abe1-4d02-b99e-a9bb4107bfba,c2,c4,27,p1,?,surb={'id': 'e07ab5dd-a87d-404c-9060-c299c0240441', 'route': ['p1', 'e1', 'i1', 'x2', 'p2', 'c2']}
1769742284.4408698,RECEIVED,7fb7c0f2-737a-499f-ac59-81c34a69cd19,ce20dc22-d16d-4805-bfba-4cc9cda6fdb6,c2,c4,27,p1,?,surb={'id': 'dc56a568-b696-4a25-9cae-cd165c3ee7d4', 'route': ['p1', 'e2', 'i8', 'x12', 'p2', 'c2']}
1769742284.4928439,SENT,ccc15309-bbe6-4420-8d26-39a2dd9e6c54,982c94c6-e3bf-41e8-b81b-f33c80a5f9f7,c4,c5,3393,?,p1,
1769742284.4930148,CREATED,9f2221e3-8f0f-4b50-8f30-721bdfb364d4,5c1a64ee-4c7d-4287-9c4d-55d1b7b14b54,c4,c5,27,?,?,surb={'id': '4c8b8f84-7d12-4396-ace3-fc6389f7b008', 'route': ['p2', 'e11', 'i10', 'x4', 'p1', 'c4']}
1769742284.8126824,RECEIVED,106445f4-684d-498d-ae05-93c793cccc09,ec186ea9-4bc8-432f-ab0c-ed96ab2e0b27,c2,c4,27,p1,?,surb={'id': '85f8a446-d41e-46cd-85ec-c86592964726', 'route': ['p1', 'e10', 'i1', 'x10', 'p2', 'c2']}
1769742284.919979,RECEIVED,f2668332-5fbe-401d-b444-09565eed045c,212f32fb-e252-4c1a-ae8b-c3e13851be22,c2,c4,26,p1,?,surb={'id': '7d854e2f-ef4e-4eb1-9cb0-af18665e51ce', 'route': ['p1', 'e7', 'i5', 'x12', 'p2', 'c2']}
1769742284.9622443,SENT,d1660788-e44b-45c6-a152-cbfe3785c34c,f5cf4a9f-b00e-47c9-a909-93f7280f6bc2,c4,c5,3375,?,p1,
1769742284.962456,CREATED,a9df8535-824b-4cd3-aa69-f475ace25e3e,98782929-7402-4520-9c08-55db6a19eea2,c4,c5,27,?,?,surb={'id': 'ffc77623-3405-41de-a3cf-a55cd6fc54eb', 'route': ['p2', 'e11', 'i2', 'x8', 'p1', 'c4']}
1769742285.0429437,SENT,ff933794-a2ed-4d5a-a27d-2a1e7cc765f7,8709beb9-8041-49a6-a6ba-073f4239450d,c4,c5,3375,?,p1,
1769742285.0430639,CREATED,b2785c3d-7bf0-48f9-8b78-e3e940b50afa,38809e80-c0ce-4392-942f-1b0932c65035,c4,c5,27,?,?,surb={'id': 'e1da547f-9992-4ec8-af6f-26fcf3560407', 'route': ['p2', 'e8', 'i6', 'x6', 'p1', 'c4']}
1769742285.2030776,SENT,8a22d76a-c6c7-4474-a7db-d9b561fb0b04,0797f675-6a2d-4da5-b626-9d76bc70a084,c4,c5,3383,?,p1,
1769742285.2031925,CREATED,1c0689dc-a5cc-42db-bdfa-bb0ac150a600,2fbab6ad-5b23-4d6a-8078-7f7f8b6d60fb,c4,c5,27,?,?,surb={'id': '68403e51-0586-4ae7-b031-08c76d960c91', 'route': ['p2', 'e8', 'i8', 'x3', 'p1', 'c4']}
1769742285.3695703,RECEIVED,5e5b4c1b-57fc-4b68-a749-bdb65ce13738,df0f61e5-a754-49b5-adb8-4cc0104470d9,c2,c4,27,p1,?,surb={'id': 'b9a362f2-38dd-44ca-a27c-e950998bc403', 'route': ['p1', 'e2', 'i6', 'x12', 'p2', 'c2']}
1769742285.3855522,RECEIVED,6ace429a-5fd7-4dff-816d-94450fbc4fbf,d33b7b5a-2e2e-499f-b47a-0d320f66ff37,c2,c4,27,p1,?,surb={'id': 'd9555dfe-0a12-4529-b5d2-961c5fc0fd52', 'route': ['p1', 'e10', 'i7', 'x2', 'p2', 'c2']}
1769742285.422089,RECEIVED,2c0f6ade-2ff3-4701-9f69-fa6890022926,e32e53b7-19ac-43d3-9c04-56de25c6625e,c2,c4,27,p1,?,surb={'id': 'ec86b607-297b-4bb5-9509-9375e9d713ce', 'route': ['p1', 'e9', 'i10', 'x11', 'p2', 'c2']}
1769742285.4504564,SENT,4cdb6e62-6f2c-4938-b9ab-a9027710305c,e13f043d-ef1d-417e-8181-2a6892e003f5,c4,c5,3359,?,p1,
1769742285.4505742,CREATED,08da6163-fd0b-4a62-aba6-5f128b259657,215507a5-ab4a-400e-8bca-3b4fce8dd3d8,c4,c5,26,?,?,surb={'id': '14dbfdeb-81b9-4abc-be83-cf8849138a2e', 'route': ['p2', 'e6', 'i1', 'x3', 'p1', 'c4']}
1769742285.7478275,SENT,73eb740b-4cfc-49ca-9095-f8c9190377ea,5b6f56a1-8ab8-430d-98a0-7e6c1429af9d,c4,c5,3401,?,p1,
1769742285.7479095,CREATED,08c4441a-81df-4a74-98bc-6cec2bbaa659,801b364f-551f-4c3c-bb52-634069f48ada,c4,c5,27,?,?,surb={'id': '69956ab5-19cd-4e00-9c1f-158f9dd56157', 'route': ['p2', 'e12', 'i9', 'x8', 'p1', 'c4']}
1769742285.9438393,RECEIVED,4de2d96b-5781-43a5-85ac-99257a1885d7,c86bac04-16cd-4f2c-aa69-15da27c1e5ef,c2,c4,27,p1,?,surb={'id': '6142ab56-800f-4508-9d02-0ef9f8fe7fdf', 'route': ['p1', 'e12', 'i3', 'x11', 'p2', 'c2']}
1769742286.3636906,SENT,1cb79829-8b42-428f-9436-4ffd110b4794,874f6721-64b1-4de4-a05c-63ab980ed95c,c4,c5,3376,?,p1,
1769742286.3637767,CREATED,fc529bb6-9276-4b8e-8a50-64d9c6224f11,e48e5c2f-5d43-4867-9f4a-85f41320dd3c,c4,c5,26,?,?,surb={'id': 'ab773014-d115-48ad-b1ab-8b2e6a1c4e44', 'route': ['p2', 'e9', 'i2', 'x8', 'p1', 'c4']}
1769742286.4386885,RECEIVED,03d7751d-16f4-4215-a441-004768cfda27,778c2cda-efef-4087-98a0-e2bbc496f2c2,c2,c4,26,p1,?,surb={'id': 'bfe52362-ff13-4e22-b7e0-a15b3eacb2c7', 'route': ['p1', 'e5', 'i12', 'x8', 'p2', 'c2']}
1769742286.765895,SENT,1826a39a-2020-42f1-8304-710ec32dddd3,fac8c9a9-2e08-4654-9458-e2876453bad8,c4,c5,3375,?,p1,
1769742286.766009,CREATED,183759ab-44fd-4e31-b71b-f0039a66d57c,3fc55cd7-439c-428d-8dc7-9da308b6e2a7,c4,c5,27,?,?,surb={'id': 'e1e4bf67-2680-429c-b9df-1b0ebe72cfd3', 'route': ['p2', 'e5', 'i5', 'x3', 'p1', 'c4']}
1769742287.1491566,RECEIVED,8c2e0a5d-cd49-43ca-a165-f5271458d8d2,45217876-48ed-4531-bbc7-64be70e92c78,c2,c4,26,p1,?,surb={'id': 'e9f3bd9e-71bc-4c95-97db-344aa1bf2b70', 'route': ['p1', 'e8', 'i2', 'x9', 'p2', 'c2']}
1769742287.1897676,SENT,9c811e09-8ede-481a-9ba7-97499d5b58f1,1ffd3790-8970-4e21-a0b9-8772a981eff1,c4,c5,3376,?,p1,
1769742287.1899166,CREATED,feeb61b3-fa6f-4d5c-b781-c8c592488c63,1b8e6552-19cd-462a-929e-a4fd659e0f8b,c4,c5,27,?,?,surb={'id': '067fb443-11fe-49fe-ba68-09e3a720b2c3', 'route': ['p2', 'e4', 'i9', 'x10', 'p1', 'c4']}
1769742287.2867393,SENT,6b98ec58-5d7a-4f7e-89c1-d8efcdf3231e,83426bc6-0e62-47f9-a60a-84e1bfe7a345,c4,c5,3392,?,p1,
1769742287.2868927,CREATED,47ee3131-5569-4d35-b83b-a0361c7196cc,02834c8d-4d21-49b9-a414-68725c1476af,c4,c5,27,?,?,surb={'id': '1267288a-a9a0-4127-a0db-7d2784949aa8', 'route': ['p2', 'e7', 'i11', 'x8', 'p1', 'c4']}
1769742287.3087754,SENT,e6935eaa-69b2-4b1a-980d-af5a31369d7f,c89d8004-8e3f-4101-b346-68f9c7646c50,c4,c5,3384,?,p1,
1769742287.308876,CREATED,3922650d-4e05-4b4c-8163-5cc5f28de0a3,cdb346c2-128e-454d-8c95-2f70dcd98726,c4,c5,26,?,?,surb={'id': 'd764a664-07a5-4003-a7ae-e32f2f675e11', 'route': ['p2', 'e4', 'i2', 'x6', 'p1', 'c4']}
1769742287.7025084,RECEIVED,48a6f56a-1f5a-4e97-a431-696cf766cfed,6600f128-3312-4e82-b197-86d6ef56137b,c2,c4,27,p1,?,surb={'id': '1346ba54-f9f1-4f8c-ac72-5cb49fd4d422', 'route': ['p1', 'e11', 'i1', 'x5', 'p2', 'c2']}
1769742287.7511463,RECEIVED,62ea2dec-aebc-453e-8b5f-f49b8783a26a,d8468f68-9354-4e04-b133-9e81d0a8869f,c2,c4,26,p1,?,surb={'id': 'fe327e4f-f491-45cf-9c3a-0e4d592dde4e', 'route': ['p1', 'e9', 'i11', 'x4', 'p2', 'c2']}
1769742288.4357312,RECEIVED,c46d5f1e-70ec-47e9-ad9d-bbf63a6b7cda,18a13aa3-af62-4e3c-80af-808e82da710a,c2,c4,27,p1,?,surb={'id': '351aa601-ec57-48a2-8caf-00a8596f24ec', 'route': ['p1', 'e12', 'i3', 'x5', 'p2', 'c2']}
1769742288.7607925,RECEIVED,5cdcefdd-9cc5-4306-a1eb-049aa2e0dbeb,90b8238c-419b-45e9-b0d1-bade56a80cab,c2,c4,26,p1,?,surb={'id': '88dc9338-97ab-489c-8126-b9b1e002ac54', 'route': ['p1', 'e3', 'i3', 'x10', 'p2', 'c2']}
1769742288.8066554,SENT,8e02d227-5d23-461c-96b3-a6ba473f6e5e,f238fa7d-a658-4aae-9d37-a5056d88da03,c4,c5,3385,?,p1,
1769742288.8067179,CREATED,2a74132c-83bd-420b-b6ee-922a262a0198,ad83fa9b-b062-4e11-a1b1-f788fd49827f,c4,c5,27,?,?,surb={'id': '7be54bed-5e97-44c1-a888-e3ed9afcb15c', 'route': ['p2', 'e6', 'i2', 'x7', 'p1', 'c4']}
1769742289.145029,SENT,8d4c75e9-6e4a-4c80-b6df-9034b74aed05,07b6ab9d-1ad7-4c3e-9b23-58c6a267d9cc,c4,c5,3379,?,p1,
1769742289.1455858,CREATED,85df7f6b-e063-4b47-93b9-523d684f2f86,badb3082-bbfd-48ad-91a7-d669d4afe6cd,c4,c5,26,?,?,surb={'id': '65c167a8-6b80-49c7-810c-95513cfb712b', 'route': ['p2', 'e3', 'i11', 'x4', 'p1', 'c4']}
1769742289.2261405,RECEIVED,fab91abf-c09d-4e06-82a4-bf491db77363,bb4e9e56-452a-4c48-a48b-715cff8c531d,c2,c4,27,p1,?,surb={'id': '2a88d85b-7e21-413c-812c-488f1450c4e6', 'route': ['p1', 'e7', 'i3', 'x7', 'p2', 'c2']}
1769742289.5527406,SENT,4800c150-a616-4c55-b510-cf5c9c792307,4189a7d5-88fd-4a2a-9a38-6d6f00f92cb1,c4,c5,3359,?,p1,
1769742289.5528188,CREATED,5b72dec7-065b-4c05-b1ad-213431d97f56,952f71d3-fa98-492e-80ae-fdbe8afc1c02,c4,c5,27,?,?,surb={'id': '13a9ec12-9800-417f-8607-164e17c560a0', 'route': ['p2', 'e9', 'i8', 'x7', 'p1', 'c4']}
1769742289.5638669,RECEIVED,efae359c-4b5f-41ad-92be-96fe63eda146,82b184d7-9cef-4d93-8ea5-2364ec984560,c2,c4,27,p1,?,surb={'id': 'c64ce0ab-5cd5-4ec4-a7e6-2191066c6479', 'route': ['p1', 'e3', 'i2', 'x4', 'p2', 'c2']}
1769742289.9826362,SENT,27bb012d-7bc5-4094-8904-74f29023eda2,501bb506-650d-431a-a1de-c8ec3d385db1,c4,c5,3376,?,p1,
