timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769760109.5314436,RECEIVED,c9b6c45a-c1f7-485e-bec1-901225d66978,80d3bfbe-2600-4ae6-a733-5db14216b868,c5,c1,27,p1,?,surb={'id': '563afb40-3b8e-4661-acbe-1d579daab1c4', 'route': ['p1', 'e12', 'i11', 'x5', 'p2', 'c5']}
1769760109.5494742,RECEIVED,2b453b9e-f476-4152-bc67-d3f79fbd6db3,eefb9339-143b-4916-9afd-57d0f9802e9e,c5,c1,27,p1,?,surb={'id': '6ee62358-2e89-4e40-9ff2-1c67d816b980', 'route': ['p1', 'e12', 'i7', 'x2', 'p2', 'c5']}
1769760109.6396346,RECEIVED,a05f869f-5388-4fea-8fc2-4093a7c46ebf,0f48ddcc-7d81-437d-bc89-980d0986a78f,c5,c1,24,p1,?,surb={'id': 'e672933d-75eb-4234-9012-0d41d0c5b84a', 'route': ['p1', 'e4', 'i9', 'x10', 'p2', 'c5']}
1769760109.8362052,SENT,265a14d4-f8ab-466c-a775-f065ee85da8b,6345e4cf-0fa5-4968-a147-dbe701c78637,c1,c5,3376,?,p1,
1769760109.8363562,CREATED,ebe78d05-07db-44f3-90f3-66f2a58806db,5fada19d-d3b2-496d-a850-d8c4c67cccf1,c1,c5,27,?,?,surb={'id': '0032d71b-fbed-4c84-99ee-48759da23ce8', 'route': ['p2', 'e8', 'i2', 'x6', 'p1', 'c1']}
1769760109.922217,RECEIVED,1a910a0d-4be4-4404-8f06-793743324fd0,8f50fdb6-75c4-4169-8584-3c53307f6da6,c5,c1,27,p1,?,surb={'id': '206937f2-fd65-4008-86b2-17b36d94c135', 'route': ['p1', 'e9', 'i3', 'x8', 'p2', 'c5']}
1769760109.9916816,RECEIVED,ef539c3d-dda8-485a-ac3d-be9ebe46c8e2,4503cfd5-39ee-4e65-9248-f39d68f6846b,c5,c1,26,p1,?,surb={'id': '48a828b8-797d-4d04-836d-8d6e80ba9fa0', 'route': ['p1', 'e12', 'i11', 'x3', 'p2', 'c5']}
1769760110.2965963,SENT,2b8c06d9-5bff-43af-9d9a-d50c7d781216,7518fd45-6895-4c29-8f69-4b0411e7e20f,c1,c5,3391,?,p1,
1769760110.2966883,CREATED,e18fd12d-4e4c-4afb-9cd3-a3e0d5db24c4,aafa25cb-3a28-4ecb-ac15-05aa193e9a70,c1,c5,27,?,?,surb={'id': '72b61c53-b85f-4f02-b120-2f7e6876c950', 'route': ['p2', 'e12', 'i4', 'x8', 'p1', 'c1']}
1769760110.7711504,SENT,2a5c56ca-3754-4207-8c27-77ebcf0587ea,c5b3a343-e2a0-4c3c-9deb-7e14139d3e80,c1,c5,3360,?,p1,
1769760110.7712312,CREATED,8b9e026b-a73c-4b92-8a16-abca4daf135c,d22e8280-763f-40a9-af62-3b3c50324bc1,c1,c5,27,?,?,surb={'id': 'f4a43f9b-e3b2-48bd-9541-d5b70d82e29b', 'route': ['p2', 'e12', 'i2', 'x2', 'p1', 'c1']}
1769760110.792224,RECEIVED,4686261c-7d04-4649-a52f-ee1f6c8fe7fb,024fc132-58da-436f-b820-580e86f813f2,c5,c1,27,p1,?,surb={'id': '14b803f9-71df-4832-8658-3ed032b2f90c', 'route': ['p1', 'e6', 'i7', 'x9', 'p2', 'c5']}
1769760110.8474522,RECEIVED,1f638eb2-2002-4cc4-8cdf-c7e22fac03d9,9f2d8f02-028b-4202-aef3-42a3b00f7951,c5,c1,27,p1,?,surb={'id': '9e16ca71-5867-4218-b721-9b129614b29c', 'route': ['p1', 'e11', 'i1', 'x3', 'p2', 'c5']}
1769760111.3764858,SENT,9cf0b1a2-0494-4b5f-b500-427ccac0aeb4,c9ab4f8d-4b27-45dd-a618-ca16bdb8af31,c1,c5,3397,?,p1,
1769760111.3766367,CREATED,bc468f52-87db-4541-830a-1fa6344b87c2,afbe6bbe-7cb0-414c-a645-bf1fbf0e6726,c1,c5,27,?,?,surb={'id': 'af369081-3d8c-4e33-9e0a-829c765a5e3f', 'route': ['p2', 'e1', 'i11', 'x12', 'p1', 'c1']}
1769760111.6136155,SENT,9222489a-dae7-42dc-8e27-25aa75e48dde,37c72891-c645-4573-874c-88015f86b626,c1,c5,3383,?,p1,
1769760111.6137621,CREATED,da701685-f68c-4b16-a0fd-fb85a916b4ab,c394dff1-c6ae-4a0f-9e35-24313c8b0f6d,c1,c5,27,?,?,surb={'id': '5bae983d-9adf-45c7-8b84-8c4df9101db7', 'route': ['p2', 'e9', 'i1', 'x11', 'p1', 'c1']}
1769760111.7557201,RECEIVED,fc8d2885-6c47-4f9a-9e5b-77f1ff214f18,f0aa3646-9133-44aa-aa1c-69181858d12c,c5,c1,27,p1,?,surb={'id': '08236a13-d1c3-40e9-8822-a9dbd7c5bd32', 'route': ['p1', 'e5', 'i11', 'x5', 'p2', 'c5']}
1769760112.0601938,RECEIVED,443bba37-bffa-45eb-8327-c22b25ee9abf,6a0e3c30-8409-4802-a931-fd0584a4a410,c5,c1,26,p1,?,surb={'id': '3a9505fb-1937-4de6-afde-0254448d7254', 'route': ['p1', 'e2', 'i12', 'x12', 'p2', 'c5']}
1769760112.0958576,RECEIVED,a01fb746-6d3f-4d12-8ec1-eac4e0b64793,b0b3970f-23d0-4ac6-af71-aba8e3254b01,c5,c1,27,p1,?,surb={'id': 'd78e7704-c7a8-405d-86ba-0329763a3899', 'route': ['p1', 'e5', 'i10', 'x5', 'p2', 'c5']}
1769760112.582895,RECEIVED,7a2bfc65-7505-4aa7-b364-612730a17064,ec9585b9-1008-4e11-a9e6-52d9638aaf9f,c5,c1,27,p1,?,surb={'id': 'bf3d44fb-e3a6-4527-b0de-2d4519344e56', 'route': ['p1', 'e10', 'i10', 'x5', 'p2', 'c5']}
1769760112.7816973,SENT,12b2b7a5-c593-44c1-9c39-c8e7861cffac,4c52b387-e755-483a-a8d9-b84085ffab27,c1,c5,3352,?,p1,
1769760112.7818272,CREATED,da3a8586-d1a7-4723-8658-4696fa3e635d,860fd0d1-c097-4acf-8127-c385d8901533,c1,c5,27,?,?,surb={'id': '8bdbb7f0-fc80-4cd2-a131-539d2bc53e68', 'route': ['p2', 'e4', 'i7', 'x2', 'p1', 'c1']}
1769760112.790134,SENT,0a417dc8-17df-4879-b726-5782474304b6,633b72ea-edef-4097-8c58-c389331235e3,c1,c5,3359,?,p1,
1769760112.7902877,CREATED,297162fd-275f-4463-8848-e7c72480b83d,ae4195d8-0583-46e8-bef5-b2ad765d17b4,c1,c5,26,?,?,surb={'id': '2cf95be6-233f-4446-ac9f-47971d98ee49', 'route': ['p2', 'e9', 'i5', 'x5', 'p1', 'c1']}
1769760112.884772,SENT,c05798b1-561c-4874-898c-cdde02a0b6d0,94f641da-fb03-456e-8952-f4505578885e,c1,c5,3359,?,p1,
1769760112.8849,CREATED,23f18616-a358-420c-807c-38bc63ad1b2a,d29a407a-9315-4452-866f-ce6028cff143,c1,c5,27,?,?,surb={'id': 'cb77accd-23a7-4099-b023-573c5dd1d004', 'route': ['p2', 'e1', 'i9', 'x5', 'p1', 'c1']}
1769760113.0053978,RECEIVED,73d06cb6-0eda-44f2-a766-d6d9e0c9557b,8a4a3d3a-beaa-4e42-be5e-108ca0029654,c5,c1,27,p1,?,surb={'id': 'b61bf426-dfe8-4a64-887a-3de5bf5824a0', 'route': ['p1', 'e9', 'i11', 'x3', 'p2', 'c5']}
1769760113.365439,SENT,44b1eeb3-b639-4db6-a29c-b02f3df9d6ad,407ce3ba-c860-44a6-8bea-a99636ce329d,c1,c5,3363,?,p1,
1769760113.3655014,CREATED,81515e2e-340d-469d-89c6-921021803f45,6ef368cb-3092-49fa-906b-c5b845604d43,c1,c5,27,?,?,surb={'id': '873be5c0-5ebf-462b-bf8a-962b81ac3466', 'route': ['p2', 'e8', 'i3', 'x5', 'p1', 'c1']}
1769760113.46585,SENT,51b3308e-fe04-4408-a578-351c28f2ea03,c4f74be2-d728-4544-b6d0-954fac58ba34,c1,c5,3389,?,p1,
1769760113.4660213,CREATED,59526abf-eb90-48c9-a325-e4ee54fe2d67,b7969878-ec11-44f1-a92e-79896f03e4da,c1,c5,27,?,?,surb={'id': '2b578970-410c-4815-b396-a655741acbdb', 'route': ['p2', 'e10', 'i6', 'x8', 'p1', 'c1']}
1769760113.542322,RECEIVED,420781de-9865-4dfe-bd16-b52157518ec1,3004a5a9-ddfa-4c6b-9ea9-90d32ca7426a,c5,c1,27,p1,?,surb={'id': 'c44bfcb8-e09b-42e8-8dd6-d9af488801be', 'route': ['p1', 'e3', 'i2', 'x11', 'p2', 'c5']}
1769760113.6406229,SENT,30428cac-4ef3-432a-a372-4599371d7c87,3096761a-ef0c-47bb-b55c-228d7255d5eb,c1,c5,3385,?,p1,
1769760113.6407716,CREATED,449fe382-dba6-44c8-9c50-de237cfe0fd8,f08cc211-c743-4a3d-ad67-afcf6902e460,c1,c5,27,?,?,surb={'id': 'f3535636-8584-4a51-b9d8-530b8a647b66', 'route': ['p2', 'e10', 'i8', 'x2', 'p1', 'c1']}
1769760113.7606244,RECEIVED,f00a746a-a7aa-4283-bd93-873363634d98,c3f91abe-881f-4e79-b173-a9ca379c6c2a,c5,c1,27,p1,?,surb={'id': 'e66d382a-08e4-4203-a383-e6da752b9b97', 'route': ['p1', 'e10', 'i4', 'x12', 'p2', 'c5']}
1769760113.7691991,SENT,1ca4559f-94e2-4cb0-93a0-52cafb49894e,4d301667-30eb-48f7-be14-0ddb83821e71,c1,c5,3379,?,p1,
1769760113.7693496,CREATED,32808451-068b-44af-b78b-fff73a08ceab,e6269871-f1c9-4f42-b3e7-6b66cd84c603,c1,c5,27,?,?,surb={'id': '19b80483-3b7b-414b-b038-2828844003dc', 'route': ['p2', 'e11', 'i4', 'x3', 'p1', 'c1']}
1769760113.7763298,SENT,6902d2ad-5da7-49d8-9872-da377267180e,235c6a68-0ca8-4391-8568-74355d26f242,c1,c5,3384,?,p1,
1769760113.7764754,CREATED,e539c271-602f-4961-a4b4-37b07334e1c1,912a30d9-d204-4b4f-a068-492cad057f2c,c1,c5,27,?,?,surb={'id': '16e4f499-02e9-46b6-80b1-d6e6ad129e3a', 'route': ['p2', 'e3', 'i6', 'x8', 'p1', 'c1']}
1769760114.1865911,SENT,285a1877-25c3-40bf-a31d-93dab099d27d,4974d693-90ec-4890-a49f-5951af5fd44c,c1,c5,3396,?,p1,
1769760114.1868544,CREATED,2f1569b8-f5c0-4c04-a330-156c7b9b82fe,ae21d563-e0f5-4c05-8f18-65f053d03457,c1,c5,26,?,?,surb={'id': '52ce7b60-970c-4f33-a08a-f9e2e0b0196e', 'route': ['p2', 'e2', 'i7', 'x11', 'p1', 'c1']}
1769760114.226971,SENT,4c5b66db-fa6b-4570-81c0-d86a6d4f585d,23f54840-c4e1-45a1-837e-39e1e2218a3f,c1,c5,3360,?,p1,
1769760114.2271755,CREATED,dae1cfdd-a2c8-404d-901e-e0fc53818c27,5fc0f70c-b226-43e4-8a0d-eb8757943f40,c1,c5,27,?,?,surb={'id': '79f7570d-b72f-47b1-86e1-cdea8c53d5b7', 'route': ['p2', 'e7', 'i4', 'x7', 'p1', 'c1']}
1769760114.2855327,SENT,dda5b25b-d644-46eb-9537-29f2296279e4,166c1641-ac0a-4156-a999-ee815fa82d82,c1,c5,3357,?,p1,
1769760114.285682,CREATED,69db8c40-826c-4bbf-b605-7cc84a56f57d,04600f60-009a-4567-a9d8-b58d2f09302c,c1,c5,27,?,?,surb={'id': 'e21852c9-f744-4c5a-aa53-c6f81f4a13b0', 'route': ['p2', 'e1', 'i4', 'x8', 'p1', 'c1']}
1769760114.5492284,SENT,a7a067a7-16b8-4f7a-9f93-18dfd0998251,87cbb78b-015e-49a3-8fb0-06c84ad697d8,c1,c5,3383,?,p1,
1769760114.549329,CREATED,a0e37896-6dcd-4643-92cd-08fd484757fc,b7c1eef4-f5a5-4e91-979f-a5d6a11d7616,c1,c5,26,?,?,surb={'id': 'cb75a9ec-c96d-4f8c-8638-65fa2aab8e37', 'route': ['p2', 'e2', 'i1', 'x2', 'p1', 'c1']}
1769760114.6256948,SENT,68732d5c-9037-4648-b043-05e92643bdfe,f47f97e7-07e8-4442-a873-fd4a44d858ed,c1,c5,3393,?,p1,
1769760114.6257956,CREATED,9845a648-1ed0-44bf-b81c-2772b02d93ca,c69919db-6523-4be9-a43d-3fb2169a16f1,c1,c5,27,?,?,surb={'id': '0d99a93c-2e86-435c-acdd-78f9ae29c971', 'route': ['p2', 'e9', 'i10', 'x7', 'p1', 'c1']}
1769760114.8791625,SENT,a111a5c7-d1de-4a79-8745-55f9155c3488,09ad4c9b-6443-47c7-a415-33b7a1e6c4d4,c1,c5,3382,?,p1,
1769760114.8792615,CREATED,451bc36e-0d80-48c5-9f73-7f123906cba9,f836d523-908e-4f58-a3ca-cfff3e7a56a4,c1,c5,27,?,?,surb={'id': 'e198fbde-871a-4929-aacd-38b57fd92b84', 'route': ['p2', 'e8', 'i9', 'x7', 'p1', 'c1']}
1769760115.1013775,SENT,8b322717-1798-45af-8cfd-5358947c54e0,31c6ec60-4fb7-4f14-9dff-8ea4221101f2,c1,c5,3375,?,p1,
1769760115.1015246,CREATED,5cd72ed3-1e7d-42f2-b23b-46cf54dcaa9a,94a07d43-fcea-4748-a930-1a013c876a00,c1,c5,27,?,?,surb={'id': 'ddb21598-aa79-4c90-8a89-2f8ee5a0953a', 'route': ['p2', 'e9', 'i10', 'x5', 'p1', 'c1']}
1769760115.1537411,SENT,df162e5b-34bc-4c54-99a4-f0aee320ce2a,e6a71f75-d1e4-4e8f-82bf-9bb74296e9e7,c1,c5,3393,?,p1,
1769760115.1539118,CREATED,11d03445-71ef-4285-821e-8ffaa775e969,4c59d840-ff31-4bf2-96b7-9ed2a9228fbd,c1,c5,27,?,?,surb={'id': '023c34fa-53da-48d3-b145-5165b6ebafb2', 'route': ['p2', 'e6', 'i5', 'x6', 'p1', 'c1']}
1769760115.2459376,SENT,67c0c529-392f-4fa5-8fab-dd81d6ad55b2,7be2a84e-9efe-41cd-9624-50c1d87299b6,c1,c5,3362,?,p1,
1769760115.2466383,CREATED,2ebf8588-8112-4ac6-a1df-8bf1f9480315,3b21d08a-e302-4cf6-86e7-e7555451989a,c1,c5,27,?,?,surb={'id': 'a47146a8-a728-46cc-ad85-da4fbff9cfde', 'route': ['p2', 'e11', 'i3', 'x6', 'p1', 'c1']}
1769760115.2476103,RECEIVED,31b785e9-8431-4119-9159-47cf1c91fb3a,fa24dbfd-2ef1-41d2-b820-55a00b9902de,c5,c1,26,p1,?,surb={'id': 'f6963ed4-9e2c-48b5-b0bb-f87fc5f4f29c', 'route': ['p1', 'e6', 'i2', 'x6', 'p2', 'c5']}
1769760115.2615516,SENT,779a1dbb-3410-47f5-b1e0-e430e8c0aa7a,4659dd44-7eb0-452d-86a4-0680a6efee44,c1,c5,3400,?,p1,
1769760115.2616563,CREATED,bab426aa-8cdd-4723-821f-b2001f0409a7,d23f2845-5174-402d-8a7e-15b261cede20,c1,c5,27,?,?,surb={'id': 'ee9fa425-6522-4b6c-ae97-93136e437b2f', 'route': ['p2', 'e12', 'i6', 'x7', 'p1', 'c1']}
1769760115.366696,RECEIVED,2de29237-2479-45d4-9933-353a23e21e8b,40b7dbdf-52e3-4226-8c17-6f7988dc799e,c5,c1,27,p1,?,surb={'id': '01a33d83-d9f1-4460-8c3c-4dfdc13ce786', 'route': ['p1', 'e4', 'i1', 'x1', 'p2', 'c5']}
1769760115.6090772,RECEIVED,c191dd7c-a7df-41fb-9761-8aaf2bf432af,0796937e-91f8-4eb3-bc01-425fee9cb0cb,c5,c1,27,p1,?,surb={'id': 'a4579983-706f-47e6-8576-da8f4d908108', 'route': ['p1', 'e8', 'i7', 'x10', 'p2', 'c5']}
1769760115.6728022,SENT,69b4f694-81f8-48d1-83c8-8e86ee88b467,bc471a1e-6592-4634-a1df-90cf616130bb,c1,c5,3375,?,p1,
1769760115.6728778,CREATED,bfc25255-0554-4b26-b704-62498d029c8e,57bf2328-c162-4602-a54e-4548fb899617,c1,c5,27,?,?,surb={'id': '6f404451-87bb-4b13-bfd1-1311e874a753', 'route': ['p2', 'e10', 'i3', 'x5', 'p1', 'c1']}
1769760115.9943857,SENT,9cbf4774-2def-4c3a-bcca-f42451277fd4,9227a112-3133-41b1-9da4-1f855908d815,c1,c5,3386,?,p1,
1769760115.9945316,CREATED,b307b7cc-84d2-4fe9-8dc7-f9fcfd09202d,fe074855-1489-429f-8f6d-ae4e51615655,c1,c5,27,?,?,surb={'id': '6a6ee28c-8de2-442d-a7ff-9e2f1cee13bc', 'route': ['p2', 'e7', 'i11', 'x10', 'p1', 'c1']}
1769760116.1432116,SENT,c056aa76-ce70-4cd4-be91-40ab50a9bced,d0c646f8-0762-412d-82a8-f15a0689dc81,c1,c5,3375,?,p1,
1769760116.1432862,CREATED,c09cb9f0-ed66-4755-8fa4-fddb53c84f8a,04b1e6a5-0a1f-47cb-98fc-6f24c77d6aff,c1,c5,27,?,?,surb={'id': '86215f67-ee79-4edc-a8ee-d02bbeaab52e', 'route': ['p2', 'e3', 'i10', 'x2', 'p1', 'c1']}
1769760116.2377658,RECEIVED,6443a62e-7e1c-445f-96cc-3c7d692c871c,49dcbbd2-d32f-4ef1-a101-3ed777d15ebf,c5,c1,26,p1,?,surb={'id': '9fd2d132-ae07-4f30-b446-f33c93fde83b', 'route': ['p1', 'e5', 'i2', 'x8', 'p2', 'c5']}
1769760116.658169,SENT,20d07d47-eedf-4d90-91ba-7efa4446f862,5007bf05-9c65-460e-a355-0ac029f0dd90,c1,c5,3395,?,p1,
1769760116.658258,CREATED,d493948f-7004-4166-bfe8-59b105828007,dd3a7aa7-7e81-4c6f-b078-61032f4fb721,c1,c5,27,?,?,surb={'id': '6a647d02-9f5c-4e72-a5de-763d22101178', 'route': ['p2', 'e9', 'i5', 'x12', 'p1', 'c1']}
1769760116.6926837,SENT,cd7156a4-f38d-4e41-9ef5-2799c8121b01,65eef93c-a4cd-436f-a92d-73ede8aa0645,c1,c5,3392,?,p1,
1769760116.6927693,CREATED,1a0a9f57-ed8e-44f7-a717-166de3a517a1,9469cc73-5a62-4ae8-84bf-79e9a8c7c2a1,c1,c5,27,?,?,surb={'id': '0a0faf10-2887-4f66-864a-2d3b4bb82db4', 'route': ['p2', 'e5', 'i12', 'x7', 'p1', 'c1']}
1769760116.885878,SENT,54f3fd6f-fb90-4133-93d1-852e5e6c752d,462d5728-7d4c-4ff5-a907-acbbc8b576fa,c1,c5,3360,?,p1,
1769760116.8859656,CREATED,cd02d5be-6b7c-419b-a57d-37586b1f8935,281a0df7-9ff4-468f-b49e-cde947d3d764,c1,c5,26,?,?,surb={'id': '57e37b41-14f8-44d7-b74c-bb2b7973ad9c', 'route': ['p2', 'e10', 'i1', 'x12', 'p1', 'c1']}
1769760117.681892,RECEIVED,14d95676-5fe9-4a73-981d-a477380d8ba3,5fb4586f-0d99-4dea-b21a-be8ead26bd2b,c5,c1,27,p1,?,surb={'id': '1e741a15-a2c5-444c-949f-6ca0e5e73419', 'route': ['p1', 'e8', 'i7', 'x9', 'p2', 'c5']}
1769760117.6981115,SENT,dd293fcf-88d2-4358-8976-f7339746bc35,a42370b5-b8d3-4d5b-a44f-56b5236a2af0,c1,c5,3383,?,p1,
1769760117.6982217,CREATED,b4ab1912-f268-4c73-b692-a378253ba4d7,25b340b2-3520-409c-b4ff-d167c8fba007,c1,c5,27,?,?,surb={'id': 'f7f17ce9-0112-4723-8997-4772eaf74b8c', 'route': ['p2', 'e7', 'i2', 'x4', 'p1', 'c1']}
1769760117.7771647,SENT,fb388137-c0f5-4241-b510-147940fec4df,58e6f808-f780-43df-9d0e-a35d00e56d90,c1,c5,3387,?,p1,
1769760117.7772763,CREATED,c13ce063-2455-4eab-b725-397d565b1c6b,d6f44571-3e06-4fd4-a66c-5dc13ee3b164,c1,c5,27,?,?,surb={'id': 'bfe5f196-a46a-484f-a42c-6b907a0fe18c', 'route': ['p2', 'e2', 'i9', 'x1', 'p1', 'c1']}
1769760117.8266168,SENT,a55531b8-1bed-4bf3-8668-f73ea5b8403a,3e874a82-da7a-4ddf-adb6-18050194e53f,c1,c5,3379,?,p1,
1769760117.8267255,CREATED,58d46c04-dc0d-4835-a73a-1d6196128a9a,90bd71c7-c1af-49a6-a19f-42b1904593b8,c1,c5,26,?,?,surb={'id': 'e43c5801-d321-418a-9eaa-8c94824f3980', 'route': ['p2', 'e9', 'i7', 'x12', 'p1', 'c1']}
1769760117.901878,RECEIVED,cae3687b-8805-4679-b6be-ba38631ea111,3e70bc48-c821-4ac4-bfef-d835d299f9b0,c5,c1,27,p1,?,surb={'id': 'acd55f37-6534-42d0-9a63-44e57a632120', 'route': ['p1', 'e11', 'i7', 'x3', 'p2', 'c5']}
1769760118.242473,SENT,29bb7b13-44b9-4680-81da-235963ab188d,598e9599-ddca-4c2b-9230-ea5abdcf11bf,c1,c5,3371,?,p1,
1769760118.2426224,CREATED,e4439f74-a0cf-412f-b9d4-11748e669fa9,aad34cf5-d2ce-4b7c-a374-6e5e5fdbf566,c1,c5,26,?,?,surb={'id': '946d87ca-ae68-4c87-96a1-9c461f9e3e4e', 'route': ['p2', 'e6', 'i11', 'x7', 'p1', 'c1']}
1769760118.2665884,RECEIVED,ff748ab6-0693-4efd-a995-517e457120cb,5760570d-cdd1-488b-a026-567648ecfed0,c5,c1,26,p1,?,surb={'id': '53ba6d55-b26d-4955-8a0f-9ebc1d337f45', 'route': ['p1', 'e6', 'i10', 'x6', 'p2', 'c5']}
1769760118.3497882,RECEIVED,f2541f76-0dcd-458c-be50-22e54c24c989,132935bf-23ce-4615-948f-67a3c315f318,c5,c1,27,p1,?,surb={'id': '815e7ab3-acbb-4a71-9079-2712e5b15bfb', 'route': ['p1', 'e11', 'i11', 'x5', 'p2', 'c5']}
1769760118.4601557,SENT,65773291-9433-47d7-9fe7-a952d9e4e03c,1d198a9a-d763-4fe8-8257-8de13be6b457,c1,c5,3404,?,p1,
1769760118.4602163,CREATED,eedf8180-6d74-4e68-bcc1-dbac395c5060,b2532fbb-1156-438c-a037-bef2877ed9e4,c1,c5,27,?,?,surb={'id': '082d4dae-e92b-4d89-802d-5f937cc7ad94', 'route': ['p2', 'e12', 'i8', 'x10', 'p1', 'c1']}
1769760118.995251,SENT,9fd30d5b-f988-4a53-a91a-45b5f8beb784,4fa40b13-ad5c-4843-8c78-17230e17734b,c1,c5,3371,?,p1,
1769760118.99543,CREATED,3fe27a4c-cd56-4d87-ab3e-538972fe5377,b80c208c-f2e5-44b4-9f78-43b0ad996f20,c1,c5,27,?,?,surb={'id': '866d5669-e84b-4358-9300-7dfafc854f7d', 'route': ['p2', 'e8', 'i3', 'x2', 'p1', 'c1']}
1769760119.151434,RECEIVED,dd5af448-eadb-4701-93c6-663fb6da3cb4,d18e515f-d28a-4e09-ac7b-99d2756412db,c5,c1,27,p1,?,surb={'id': '6200acee-17de-47aa-b34e-8685908fe1ab', 'route': ['p1', 'e3', 'i1', 'x5', 'p2', 'c5']}
1769760119.4972255,SENT,0d683caf-9b82-41c8-a086-b51a28cc0dff,58d0211e-8f62-4aad-a078-3821019d2cb7,c1,c5,3397,?,p1,
1769760119.4973254,CREATED,cfb9b157-d33d-47c9-8945-954ea1fac677,d2ebd10c-c182-4aad-8e6c-2a3ece12b892,c1,c5,27,?,?,surb={'id': 'db19f34f-bd7a-4615-9210-9c54cd3f2533', 'route': ['p2', 'e6', 'i12', 'x10', 'p1', 'c1']}
1769760119.5592785,RECEIVED,b6992b29-89d7-40da-9ad8-006026288355,6d4d1077-1a53-45a9-9129-e277b2618da4,c5,c1,27,p1,?,surb={'id': 'ea4fe46b-df02-4a15-a83e-bb3cb897cce7', 'route': ['p1', 'e10', 'i5', 'x2', 'p2', 'c5']}
1769760119.6146245,SENT,4889014f-b191-4fc9-9cc3-367e2fa82296,4d6b2893-b9eb-487d-bd0b-d39025e1ce63,c1,c5,3380,?,p1,
1769760119.6147528,CREATED,a7f51247-888f-447a-a28c-c05ae10e57bf,e9d62f3f-77b7-43ee-b830-c895477c3a67,c1,c5,27,?,?,surb={'id': '9c6382d7-8d15-4dc4-88e9-6bf0a967b211', 'route': ['p2', 'e4', 'i12', 'x2', 'p1', 'c1']}
1769760119.745448,RECEIVED,6831ea69-7fe2-407d-916f-434c348ef507,42c414f9-6530-4395-964d-214861ad3c66,c5,c1,27,p1,?,surb={'id': '90ece508-3801-4266-ae85-a39a6bbe0b97', 'route': ['p1', 'e12', 'i11', 'x1', 'p2', 'c5']}
1769760119.7526865,SENT,cd9be002-2b71-4aff-9ba3-1b3c7090f102,4c96efea-ded6-4249-b62b-21cf2e15d7fa,c1,c5,3395,?,p1,
1769760119.7528195,CREATED,6da9fd3c-7fdb-4668-840c-402599365ad3,a03bf8aa-a488-4556-8f5b-a0723a4d4deb,c1,c5,27,?,?,surb={'id': '24bb0310-bb09-4bef-acf8-4d3501cf0451', 'route': ['p2', 'e3', 'i10', 'x12', 'p1', 'c1']}
1769760120.8858185,SENT,7d441dfd-bdfc-4ec5-882c-d26c43337dad,b1804e8a-7ce3-427c-9d74-3c393f485d87,c1,c5,3371,?,p1,
1769760120.885936,CREATED,053d31e3-5f59-41f3-8bcc-8441fdc1761a,7fbf2a3a-999e-42d7-8454-eb51bb9a8bea,c1,c5,27,?,?,surb={'id': '9d6d872c-e044-4b86-87cc-57a0360f6fa0', 'route': ['p2', 'e9', 'i4', 'x11', 'p1', 'c1']}
1769760120.9665258,SENT,8dbdc021-5dd2-4979-8737-da7bb03ed4f0,71856d3c-fc15-4a90-bca8-690cdd22bd3e,c1,c5,3375,?,p1,
1769760120.9666476,CREATED,59e061a6-6e02-4040-b01a-2e66448a1e12,7eb61150-5936-4ec1-8b31-19516056c50e,c1,c5,26,?,?,surb={'id': 'a20631c2-1379-4a9a-bfe3-408bd0702d7b', 'route': ['p2', 'e10', 'i4', 'x10', 'p1', 'c1']}
1769760121.121627,SENT,15478b7f-e64e-4af5-bb03-d7c337d39712,5f5b9de2-8527-432c-8c15-c77c3c2722d5,c1,c5,3363,?,p1,
1769760121.1217473,CREATED,e0da5156-808b-4d54-93af-864750ed290d,1764fd00-fc9b-44ec-bf0f-74e9ffa7ed77,c1,c5,27,?,?,surb={'id': '331a7ea6-2a09-490b-a632-265095e8dd73', 'route': ['p2', 'e1', 'i6', 'x10', 'p1', 'c1']}
1769760121.1534703,RECEIVED,772bf14a-354f-40d4-bb55-c57ffe7c57f1,16e2e34e-1d4e-4923-b9a2-b35d95859746,c5,c1,26,p1,?,surb={'id': '8a38bece-3622-4a22-81f6-02bd882ac40c', 'route': ['p1', 'e1', 'i4', 'x8', 'p2', 'c5']}
1769760121.4327164,SENT,54e0eeb2-dcf9-4b01-bf9a-193132a43321,08799ee2-c64b-400a-978c-e3d1320273e7,c1,c5,3364,?,p1,
1769760121.432835,CREATED,7c3d098d-4453-47f4-9efb-c1106d74c3b6,373a8138-0659-4c81-9916-3febd20a68b7,c1,c5,27,?,?,surb={'id': 'ab1d38c6-1d7e-4b07-a432-872861d3fb75', 'route': ['p2', 'e12', 'i7', 'x11', 'p1', 'c1']}
1769760121.513028,RECEIVED,ae854a84-1509-4757-82d8-f6ecc514cb4b,e543d9ef-4d83-46e0-8647-069af93061aa,c5,c1,27,p1,?,surb={'id': '7979ad40-fc31-4b49-b82f-93e8e5b41664', 'route': ['p1', 'e6', 'i3', 'x11', 'p2', 'c5']}
1769760121.74694,RECEIVED,4366fa01-a7dd-4f37-aae4-d112727da8a5,81538add-39f8-4079-ae1a-345f5c6fa361,c5,c1,27,p1,?,surb={'id': '96772027-d0a5-495c-bcda-ff8f86fc2063', 'route': ['p1', 'e9', 'i6', 'x6', 'p2', 'c5']}
