timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769753467.857671,SENT,ff0396c6-ddb7-48e1-aac4-1462efb128d2,1350f2dd-4b8c-4f33-86b7-2c1a70fba926,c1,c5,3375,?,p1,
1769753467.8578281,CREATED,84589e69-2703-4e37-b482-6f734b52564d,0ffe1b07-2d9d-4fbf-85f9-5ad085125078,c1,c5,27,?,?,surb={'id': '5e5b426e-5870-4a02-8fe9-6b8d3a897aec', 'route': ['p2', 'e4', 'i7', 'x2', 'p1', 'c1']}
1769753482.788335,RECEIVED,fbc2a6bf-be3d-401b-8817-1feb0774eec5,63433489-a033-4139-9daf-7bd8ae13adaf,c3,c1,27,p1,?,surb={'id': '1d4ade49-acc7-4b8d-9c2c-4a10e6abfe55', 'route': ['p1', 'e12', 'i11', 'x9', 'p3', 'c3']}
1769753482.9693666,RECEIVED,77c8fb33-217b-44ab-8b2d-99454d6f984a,cf2b91ca-cee8-420a-87e5-0774d5589476,c3,c1,27,p1,?,surb={'id': '09fb5a3e-a692-4d04-b088-d27c1aecc6ad', 'route': ['p1', 'e5', 'i2', 'x8', 'p3', 'c3']}
1769753483.0049396,SENT,a7153657-82e3-4543-b845-8135cae800b7,df9f290e-1b71-4677-8a7a-4a0e755ee486,c1,c5,3371,?,p1,
1769753483.0053575,CREATED,297f8c65-5521-42ca-9b3e-aa3c5d187ac7,e077dbf0-1bac-4480-9940-621787f32d69,c1,c5,27,?,?,surb={'id': 'fe870ca3-646b-441f-bb78-1c60ef158970', 'route': ['p2', 'e2', 'i4', 'x3', 'p1', 'c1']}
1769753483.141856,SENT,cfeac40a-5365-4f65-9ec3-64ee053d8c00,fb972fb8-b5f5-4110-acea-ef1de3f38d01,c1,c5,3391,?,p1,
1769753483.1420126,CREATED,770e3f59-bf08-4212-8066-b982104934eb,7b10246d-1ec5-44eb-971a-766bf82cee18,c1,c5,27,?,?,surb={'id': '9cf11d08-ec1c-4461-84ad-809cad664983', 'route': ['p2', 'e7', 'i8', 'x7', 'p1', 'c1']}
1769753483.1756036,SENT,9e3b6cad-7c6c-4f47-934f-b3b459a24920,03307637-dc57-47f6-b4a3-3b108d79e70c,c1,c5,3383,?,p1,
1769753483.1757336,CREATED,1bb30cb6-ff07-4213-bb4f-247e1322b1bf,d4faa5aa-d072-46e7-b2ee-510c1a632b4e,c1,c5,27,?,?,surb={'id': 'ebdd4c7a-2b9b-4246-845f-d2708be3e3ab', 'route': ['p2', 'e10', 'i1', 'x5', 'p1', 'c1']}
1769753483.2765434,SENT,35e801de-f863-45bb-96d1-4ab49d859b2d,9c94123c-d86d-45ca-9586-6afdeb6412cc,c1,c5,3383,?,p1,
1769753483.2766793,CREATED,e2a7dc48-247a-4546-8598-88aa0bed9aea,1277ed8f-75e1-4220-b4c8-e6fbb7b1aa8a,c1,c5,26,?,?,surb={'id': '7ea84f14-49a5-43bc-90c2-c7e5203310e7', 'route': ['p2', 'e5', 'i10', 'x4', 'p1', 'c1']}
1769753484.2326243,SENT,663145bf-a42f-4284-8710-6b3bd0103057,b8369de6-0fc8-4eca-81c0-c9dee8608454,c1,c5,3400,?,p1,
1769753484.2327724,CREATED,76ccb868-6cd3-402b-9905-282c84fb263f,1f02a30d-9e54-4317-b882-a5445166388d,c1,c5,27,?,?,surb={'id': '34390a33-1556-45a7-8a15-b67930eae2d5', 'route': ['p2', 'e6', 'i12', 'x7', 'p1', 'c1']}
1769753484.4719985,SENT,c428e485-d692-4979-b9c3-03d4f34ef0ae,30bb4f84-d4ca-4290-b24e-0baed5a6b074,c1,c5,3363,?,p1,
1769753484.472201,CREATED,3b666a02-0672-4fd7-a547-30dc8dcb9117,bcc7f53e-0ffa-44d6-98ff-04ded6f7e3c1,c1,c5,27,?,?,surb={'id': '79c67992-8a5c-497a-a593-b208ea3c79bc', 'route': ['p2', 'e7', 'i6', 'x5', 'p1', 'c1']}
1769753484.487225,RECEIVED,2c5ddefd-486a-4982-9465-7940b937370c,f1161332-c094-40c1-a35a-a5a6b1e93faa,c3,c1,27,p1,?,surb={'id': 'bbdd1b72-0d18-4bc9-a45a-b1a026b819b7', 'route': ['p1', 'e8', 'i5', 'x8', 'p3', 'c3']}
1769753484.6479619,RECEIVED,69343ac0-0646-420e-b19c-b621d82fcde0,b4111e3d-82b0-4e36-8f1c-e42e0288bfe4,c3,c1,27,p1,?,surb={'id': 'a9202539-795d-4d9d-aee5-7dea6b894b36', 'route': ['p1', 'e3', 'i2', 'x2', 'p3', 'c3']}
1769753485.0992877,SENT,f98cb527-aa5b-49d2-bbbc-92f733004b1c,e3f92614-62b6-42c5-99fa-f3ea3a757cab,c1,c5,3375,?,p1,
1769753485.0994573,CREATED,beb8a799-7ccb-4622-b5f8-87a04527812f,9fbaaef0-7a7a-40e2-a44f-b9206f433719,c1,c5,26,?,?,surb={'id': '0e698720-cfe9-4788-9597-066fba66fbea', 'route': ['p2', 'e3', 'i11', 'x8', 'p1', 'c1']}
1769753485.2649152,RECEIVED,4e4404d0-c6b2-4d9e-8a4e-098c02c1f4e0,232f49dd-9949-4362-827d-ba31bcffba95,c3,c1,26,p1,?,surb={'id': '57de2276-c261-46b1-8343-99bd46f66ac3', 'route': ['p1', 'e6', 'i5', 'x1', 'p3', 'c3']}
1769753485.5567803,SENT,93e25665-0492-4f95-9c7e-f2d097b5e97d,152de3ff-d50b-44ec-9a4b-d1d239aa41f2,c1,c5,3376,?,p1,
1769753485.5569265,CREATED,9869c5ce-0812-44b3-ac48-4a84e7ce4387,1df27d14-b342-4e68-abaf-78df185cf98b,c1,c5,27,?,?,surb={'id': 'cd826015-ce39-4ffb-bcf5-5f3c150fcbce', 'route': ['p2', 'e4', 'i9', 'x4', 'p1', 'c1']}
1769753486.0947084,RECEIVED,70195346-3d6a-4675-92a0-e631233a1477,84825c88-addf-434b-9707-efce1acb8c45,c3,c1,27,p1,?,surb={'id': '165994c0-0d52-482c-8e55-0ee55944ff84', 'route': ['p1', 'e3', 'i11', 'x1', 'p3', 'c3']}
1769753486.151865,RECEIVED,a0ed3c05-7e9d-4fe2-a881-d0bfe8e1d460,d0b53d28-23fe-4ba0-95f7-b08ba3f7a8b8,c3,c1,27,p1,?,surb={'id': '6274780b-d9dd-420b-abab-f142d9c21fca', 'route': ['p1', 'e6', 'i8', 'x7', 'p3', 'c3']}
1769753486.1728487,RECEIVED,9309e197-6b57-41d0-b81c-3970e3f28fdf,3d2857a8-9b83-4be0-8251-32b862370b64,c3,c1,27,p1,?,surb={'id': '6ee83c24-0d8e-44e1-9f9e-7fcf83aa5049', 'route': ['p1', 'e12', 'i8', 'x2', 'p3', 'c3']}
1769753486.2329865,SENT,fec39587-3ce9-40f7-8ebd-b80e2423d091,343a9892-86b0-4bc5-b513-015dcd435905,c1,c5,3382,?,p1,
1769753486.2331314,CREATED,81bf9e7d-8bfa-45dd-b72e-732d5fc547bf,ceb814e5-afff-46c2-bef9-ec8b637ffc0b,c1,c5,27,?,?,surb={'id': '78de0ec2-7221-4c09-8a13-32c9b0671b77', 'route': ['p2', 'e11', 'i9', 'x5', 'p1', 'c1']}
1769753486.2567182,RECEIVED,e7eb68d7-0505-495a-b484-dfaaac46be7b,3eda8391-7717-4927-934d-43ee92406acc,c3,c1,26,p1,?,surb={'id': '95101a4a-deb7-4164-9409-8ff95cb2001f', 'route': ['p1', 'e9', 'i11', 'x11', 'p3', 'c3']}
1769753486.26872,SENT,631b1f0e-ee51-49fd-ae21-8ef8ce98e49e,e607b136-f2b8-4e71-a2e9-eca65b16f317,c1,c5,3395,?,p1,
1769753486.2688794,CREATED,cc0d5b2d-6699-4da2-939e-bd3b3841485a,681a9b89-28f5-48d5-b3e0-2cb3a959e572,c1,c5,27,?,?,surb={'id': 'd2575f30-6082-44c8-b814-a56585c72455', 'route': ['p2', 'e11', 'i1', 'x12', 'p1', 'c1']}
1769753486.2763708,SENT,444599b2-5cf2-4b6f-b607-e51588203f54,9bf61a07-702f-4901-b3a2-8c5d29e37b37,c1,c5,3375,?,p1,
1769753486.2765074,CREATED,0c2866f1-b673-4527-9b7d-5e48973a4f76,f3a4ab42-fc3a-4253-bcc7-2992dbf35a52,c1,c5,27,?,?,surb={'id': '2304cfb8-f00d-46cf-8f03-1e193282f964', 'route': ['p2', 'e1', 'i11', 'x3', 'p1', 'c1']}
1769753486.391975,SENT,a2780549-c6e7-4110-93e5-3ef204706b36,2ab28ca3-3ce3-427a-952a-a8b5b35966cb,c1,c5,3355,?,p1,
1769753486.392171,CREATED,96201601-6a70-447d-b41a-48ea9e11c23f,76785872-d240-44c3-941e-72abdc111698,c1,c5,26,?,?,surb={'id': '1cf3785d-5a42-46a1-9c5f-2dcaf25ecf60', 'route': ['p2', 'e7', 'i6', 'x9', 'p1', 'c1']}
1769753486.5950062,SENT,05a2b25f-fb8b-474b-a864-c7f89bea5955,98d0d9b0-54e5-466e-bbc5-90c5cf45bb39,c1,c5,3397,?,p1,
1769753486.595162,CREATED,aabd6b2f-40eb-4e62-9996-96d87e7fe021,5c35d183-0210-4210-a9ae-403841680646,c1,c5,27,?,?,surb={'id': '284c6dd6-77f1-4ac9-9148-a4d50667d8f6', 'route': ['p2', 'e10', 'i5', 'x6', 'p1', 'c1']}
1769753486.608274,RECEIVED,1dd78776-f149-4de2-bb80-eadf493dd2fe,818aadc7-4ec6-4698-bdd0-5bad5e9f0f69,c3,c1,27,p1,?,surb={'id': 'bedffacd-e994-48fc-82ea-6fccde458cdf', 'route': ['p1', 'e2', 'i1', 'x7', 'p3', 'c3']}
1769753486.7899907,SENT,830c2fe4-123a-44c7-a870-0a0874c12148,2c533595-9fb5-4453-abed-74d2623247af,c1,c5,3375,?,p1,
1769753486.7901616,CREATED,60205793-7cc5-4bec-8c69-172c0185a782,0626f479-ab8c-4fdb-b0f6-c322afa784b0,c1,c5,27,?,?,surb={'id': 'df4462d4-48c6-465e-989f-457496c7d66f', 'route': ['p2', 'e8', 'i5', 'x10', 'p1', 'c1']}
1769753486.8976562,SENT,30b81c9f-a75b-46b3-97c9-75a5c5dbff1a,6737c365-5a3b-4bae-9425-0803cbcd4833,c1,c5,3359,?,p1,
1769753486.8977904,CREATED,62619bbf-c61b-4323-9a85-a67596ada7c4,f915f9f5-e0c7-477f-a8bf-7dbddf149d93,c1,c5,27,?,?,surb={'id': 'a0ff8a06-0a11-4b0c-9f08-e2a14ae364b9', 'route': ['p2', 'e7', 'i10', 'x1', 'p1', 'c1']}
1769753486.9078422,RECEIVED,78b3f367-9bc0-4ddb-afdb-1a4737fc385c,3388f2e1-c0cb-464a-82a3-4a5abcb269dc,c3,c1,27,p1,?,surb={'id': '6aeb9d9d-526e-479b-b086-dc7b85b533a4', 'route': ['p1', 'e2', 'i1', 'x2', 'p3', 'c3']}
1769753487.005273,RECEIVED,9b8ffd03-5ff9-4601-840d-4d671593b297,ca6278ce-5a57-46da-9a0e-5e7c52588701,c3,c1,27,p1,?,surb={'id': 'c1add6ff-ef59-42d1-b887-4b13e0b783b6', 'route': ['p1', 'e12', 'i7', 'x9', 'p3', 'c3']}
1769753487.0214863,RECEIVED,0ffce4d7-263e-4c3b-a2fe-449aa05418d7,0e68ff9f-2591-4f64-9d74-346b52079fc2,c3,c1,26,p1,?,surb={'id': 'e98069f7-c8fe-4feb-b8c4-d52ba170021b', 'route': ['p1', 'e1', 'i2', 'x1', 'p3', 'c3']}
1769753487.3347652,RECEIVED,e9cebd4d-a46d-4d60-b5c4-bf0e870adbe0,26b003d6-0137-41c4-b339-f5593c685c14,c3,c1,27,p1,?,surb={'id': '77afda89-f7ce-40e3-a44c-ae85a7e81ca0', 'route': ['p1', 'e6', 'i6', 'x1', 'p3', 'c3']}
1769753487.4583309,SENT,752acdc2-aa04-442e-bc12-4520816d722f,7dfb0c2b-2c2a-46bd-a987-6defc58199cd,c1,c5,3355,?,p1,
1769753487.458464,CREATED,a8a9782e-8cce-4b9b-bc58-f95d4336d4a2,ce529652-a713-49ac-bd35-99c4906037c3,c1,c5,27,?,?,surb={'id': '43255663-d468-4042-be34-6d603f9747a8', 'route': ['p2', 'e4', 'i7', 'x1', 'p1', 'c1']}
1769753487.611978,SENT,a0a90839-7954-4a25-8ec4-173a3301c80b,030fbf18-80e3-4572-b4be-2cd244d2d3ee,c1,c5,3376,?,p1,
1769753487.6121843,CREATED,fc34484f-eb85-4898-86d0-6bc2c9e26be4,3390d8dc-2b34-455c-9689-e957b5944fbd,c1,c5,27,?,?,surb={'id': '1c8744e4-3d4a-4be5-8c92-75f517666553', 'route': ['p2', 'e8', 'i9', 'x5', 'p1', 'c1']}
1769753487.949753,RECEIVED,481146bd-724d-47fc-a343-f6166275cd00,ba2f00fb-37ff-4162-9a18-1f589c875692,c3,c1,27,p1,?,surb={'id': '80ac5752-39b4-41e9-accf-dfdd3dac41bf', 'route': ['p1', 'e2', 'i6', 'x7', 'p3', 'c3']}
1769753488.6402075,RECEIVED,d56dacf3-9295-4c70-898d-aea5afe1804a,e827f071-b6e2-4c55-86ef-5b89c63c1b51,c3,c1,27,p1,?,surb={'id': '62b7d67d-f55c-4d95-b962-672bea6f6bb0', 'route': ['p1', 'e10', 'i8', 'x12', 'p3', 'c3']}
1769753488.8035634,SENT,6c22d7d4-ae17-401f-afe8-c28ebed29f13,2fdbd929-3474-4c35-9a45-ce9215bd5083,c1,c5,3360,?,p1,
1769753488.8036962,CREATED,942fd87e-ba90-41f1-8a97-a422a2371443,b09e445b-3474-4455-a95f-46733200ade0,c1,c5,26,?,?,surb={'id': '1821ac4f-5995-4e43-888e-58658a19970c', 'route': ['p2', 'e5', 'i12', 'x2', 'p1', 'c1']}
1769753488.9636693,SENT,9cd76886-e267-45d6-8254-fc3ee00a125a,ccf227c0-299a-4c77-ac51-3b81b749a360,c1,c5,3375,?,p1,
1769753488.9638171,CREATED,7d146180-4a5c-4e6a-a200-d0b08f60749d,cfb865a4-7467-443d-9a83-cd56f2489b8c,c1,c5,26,?,?,surb={'id': '5de0aff5-7665-4092-9b61-8d1406a616af', 'route': ['p2', 'e1', 'i12', 'x4', 'p1', 'c1']}
1769753489.3561194,RECEIVED,93b3c9bf-9d17-44fe-bdc0-fec019a21086,7f13c8af-801e-42a0-a607-ad14ac818451,c3,c1,27,p1,?,surb={'id': 'aafba110-443f-42b6-abb2-5bb7816cd87c', 'route': ['p1', 'e6', 'i7', 'x12', 'p3', 'c3']}
1769753489.362167,RECEIVED,77f8e04c-80f5-475a-8678-175054480fcc,c3eadbca-b1c3-4690-8191-a813f65fbf9a,c3,c1,26,p1,?,surb={'id': 'fa8fecc1-cad9-426d-b7b4-0a611d3940bb', 'route': ['p1', 'e12', 'i4', 'x12', 'p3', 'c3']}
1769753490.0706692,RECEIVED,c37e3752-25ec-4d33-983d-edcb212e6c56,5056e88a-9d63-4d1f-b515-099ffda3a3cc,c3,c1,27,p1,?,surb={'id': '721a30aa-a0f8-490e-b9b8-d20d987b8825', 'route': ['p1', 'e12', 'i3', 'x7', 'p3', 'c3']}
1769753490.1794145,RECEIVED,3f0fdb70-b5c2-470f-9c91-b927886323ee,32968136-2bb7-42e1-b5cc-d2df4aae033a,c3,c1,27,p1,?,surb={'id': 'e481744c-4cdf-4bf3-ad75-5016079d5fde', 'route': ['p1', 'e11', 'i2', 'x6', 'p3', 'c3']}
1769753490.239815,RECEIVED,6d12d1e6-afac-4dfb-99ff-0a96a696357c,61b10ca9-cb37-4bbc-80ee-b580119d54c4,c3,c1,27,p1,?,surb={'id': '35e7cbd6-309f-4839-8c96-df7d86e6e0f9', 'route': ['p1', 'e9', 'i3', 'x12', 'p3', 'c3']}
1769753490.58874,SENT,b0fc5b20-878e-4d19-8405-23aa95d189ca,aa4339fe-6d68-4c66-90f7-e77697835a6b,c1,c5,3393,?,p1,
1769753490.5888722,CREATED,a41f7199-943e-4666-9cff-da240e9698e0,05334726-2af7-46f8-bbd0-ffd1896158a2,c1,c5,27,?,?,surb={'id': 'bbfb5b36-235e-47b5-9fdd-e806467af489', 'route': ['p2', 'e7', 'i11', 'x5', 'p1', 'c1']}
1769753490.8126783,RECEIVED,b6c2a4e6-802f-4972-b296-c4e6b26cbaf9,9c92a042-ec50-43f3-9266-f3e7c1cde0db,c3,c1,27,p1,?,surb={'id': 'e6be1813-5344-4418-86e6-0c88ed1d03e2', 'route': ['p1', 'e4', 'i11', 'x5', 'p3', 'c3']}
1769753490.9431403,RECEIVED,24050582-ec9f-4e7e-b0f6-381f966abb34,56606d94-cab7-4ee8-9c57-f26f6ebf8a67,c3,c1,26,p1,?,surb={'id': 'b717792c-c595-48c8-8d2a-06996de9ba39', 'route': ['p1', 'e12', 'i4', 'x8', 'p3', 'c3']}
1769753490.947094,SENT,3821c647-6d85-4e65-8e9b-ad9d5ca7573b,6280faa1-b079-4996-864f-392d388ade04,c1,c5,3379,?,p1,
1769753490.9472375,CREATED,33df5434-163c-4e5d-9d66-5cf5d5a87a77,423c334a-344a-49dc-93a1-2be4818ce1b5,c1,c5,27,?,?,surb={'id': '16256e43-6839-4c31-91d7-3b5444adb212', 'route': ['p2', 'e5', 'i6', 'x4', 'p1', 'c1']}
1769753491.2447386,SENT,c96b70b7-10ee-4c6a-91f4-887953252550,9ab4ed94-0d05-4ebe-9878-15a4e0040e14,c1,c5,3397,?,p1,
1769753491.2448866,CREATED,c27a85de-f716-4af1-b2bb-002f72233b9c,1cd5f506-fad1-4d6c-a842-8cbf81ed7151,c1,c5,27,?,?,surb={'id': 'b5d742f4-3ae7-4e4c-8e66-469febb83063', 'route': ['p2', 'e9', 'i12', 'x2', 'p1', 'c1']}
1769753491.4918256,RECEIVED,9b778d58-167c-428f-90e3-7f1c0df8481d,f269bb8c-e6e4-4efc-a837-06d37041f809,c3,c1,27,p1,?,surb={'id': '0fccb424-2942-492d-bc67-bac2517a5196', 'route': ['p1', 'e12', 'i1', 'x4', 'p3', 'c3']}
1769753491.5188553,SENT,06465da0-6e09-436e-bd88-7e3ce676a62d,39401426-e6d8-4b8c-a26a-286a44676fd4,c1,c5,3380,?,p1,
1769753491.5190043,CREATED,f2d59a39-f983-4454-8981-219fa989dc82,53873da0-535a-40a1-96fe-97bc6a280f24,c1,c5,26,?,?,surb={'id': '2a45ff6e-51b0-4569-a6d2-8431d0f7cea9', 'route': ['p2', 'e5', 'i8', 'x1', 'p1', 'c1']}
1769753491.559688,SENT,d65bd8e2-b7a7-441f-8dd7-071fd493cc95,9c2b1e02-c20e-458b-8aca-0d06e74f12ac,c1,c5,3365,?,p1,
1769753491.5598133,CREATED,446649aa-f89c-4fb1-9547-7b63b7692bcc,95a812c8-ae00-4fd5-86a3-b0dd71180af1,c1,c5,27,?,?,surb={'id': '7af49586-1b0d-41e9-9e87-9ebd3914bbd4', 'route': ['p2', 'e2', 'i6', 'x8', 'p1', 'c1']}
1769753491.8094099,SENT,7f413f2a-40b0-41d2-8653-ee6eda3affb1,ee65f48f-ced9-43fe-adce-0fc37fbcdffc,c1,c5,3395,?,p1,
1769753491.8095462,CREATED,bde47f2b-071f-46a0-98a0-be5c42001c48,367aef7b-2d98-4070-aa02-6d152d6d33f2,c1,c5,27,?,?,surb={'id': '832a743e-3f3f-4a94-85fb-37976c6ef870', 'route': ['p2', 'e10', 'i12', 'x12', 'p1', 'c1']}
1769753492.3901944,SENT,71218200-c9de-42d2-922f-6851fc6787dc,31bc1612-b025-48df-a159-377708e83757,c1,c5,3400,?,p1,
1769753492.3903532,CREATED,cf3e4dae-c156-42e0-9933-39571c031572,b1e50aaa-e5d4-413d-b804-bdcae6bd8113,c1,c5,27,?,?,surb={'id': '4790b2cb-2d25-42f5-a266-0b4197bdfc77', 'route': ['p2', 'e10', 'i5', 'x6', 'p1', 'c1']}
1769753492.7482917,SENT,4edff714-0808-4265-9c56-03a6936ebbd2,180bd337-7756-416f-8cee-01797814b236,c1,c5,3375,?,p1,
1769753492.7484474,CREATED,28613161-566a-439c-9923-51c2cbae08fd,997890b1-1873-46f7-90c2-122272dd19bd,c1,c5,27,?,?,surb={'id': 'e18a3baf-e927-4e1f-a6d4-e1ed045b9537', 'route': ['p2', 'e7', 'i4', 'x11', 'p1', 'c1']}
1769753492.8159611,RECEIVED,14904a93-d263-42d9-b285-22404586defc,a15bb009-83d8-45ae-8b75-158ae97d56af,c3,c1,26,p1,?,surb={'id': '194241fb-7a54-4708-a48b-ce963a294e9a', 'route': ['p1', 'e9', 'i10', 'x1', 'p3', 'c3']}
1769753492.9648285,SENT,2286dab8-deb6-479d-bc35-60b85665c850,08050a29-a0e4-46ce-98a1-1dcbc70cffe2,c1,c5,3380,?,p1,
1769753492.9650207,CREATED,023c003d-f2ed-4940-93bd-097ea5855ac3,a939c184-9607-4d26-8760-6282fe44c7a3,c1,c5,27,?,?,surb={'id': 'afc43250-1b11-4655-8f68-3fcbff584419', 'route': ['p2', 'e7', 'i3', 'x5', 'p1', 'c1']}
1769753493.2637026,RECEIVED,c41b0e15-6f9d-403e-a26c-2b4ca18a4929,ee4799c0-60d3-4cd4-84cc-5be59f8ba6ce,c3,c1,27,p1,?,surb={'id': 'a07311fe-1135-43ae-b652-4b847f31dee3', 'route': ['p1', 'e3', 'i4', 'x1', 'p3', 'c3']}
1769753493.5689137,SENT,05cd1845-e28e-4147-9f59-944ad71b19f2,13a5ea88-f402-4ca5-80aa-125380dc0e08,c1,c5,3416,?,p1,
1769753493.5690958,CREATED,67c00fed-d87b-497d-87c9-cdec43e3a4fd,ea5164bb-cac4-43d1-8135-317ca784fa75,c1,c5,27,?,?,surb={'id': '307ab450-bdcb-48d2-90b6-a20c906a4a65', 'route': ['p2', 'e11', 'i11', 'x12', 'p1', 'c1']}
1769753493.6010203,SENT,a2330b9f-08b6-4030-9c73-a91bb742e40e,636aa2be-3b38-4162-ab08-262d41a48bf4,c1,c5,3360,?,p1,
1769753493.6011999,CREATED,4ec985eb-90c0-439b-a8c3-e860695b214a,dad1fe01-c163-4fa3-9e6a-9899638bf98b,c1,c5,27,?,?,surb={'id': 'f6e18c58-9797-4c77-afdc-da668c7e50c4', 'route': ['p2', 'e9', 'i8', 'x3', 'p1', 'c1']}
1769753493.8078237,RECEIVED,e76c835c-1d4e-4dde-9a93-297b2e761b02,9314119c-56e5-457e-803a-1c771a2c86ca,c3,c1,27,p1,?,surb={'id': '2a32eb21-e2d3-4a99-8b9d-2a51445f06ce', 'route': ['p1', 'e7', 'i12', 'x4', 'p3', 'c3']}
1769753494.2210934,SENT,d31c71f0-0370-4f7c-b6cf-e37a77e0e1ec,1783069c-8280-4007-9492-90fb5faf9659,c1,c5,3379,?,p1,
1769753494.2212474,CREATED,805ecc38-df7d-4a1b-a05c-416b7ac3d169,a6254b7b-167a-4127-8b0f-ecc2dbddef04,c1,c5,26,?,?,surb={'id': 'b61989af-b848-43dc-ac12-0b4451c0ed10', 'route': ['p2', 'e11', 'i9', 'x6', 'p1', 'c1']}
1769753494.2323885,RECEIVED,ae94a169-7287-4fb6-957c-900e01d2cff3,fa32d076-2d23-4bbe-81d1-ebf3b2a39a0f,c3,c1,27,p1,?,surb={'id': '75bee923-70ba-40ec-bc8f-b6e3be549a77', 'route': ['p1', 'e12', 'i1', 'x12', 'p3', 'c3']}
1769753494.4023213,SENT,39440da3-9585-4898-9fad-633078247c2f,4a1ce086-13f1-46af-a512-4c6cd1baa0d8,c1,c5,3416,?,p1,
1769753494.402472,CREATED,e4258c08-b8aa-4276-8a03-8de57500ce96,1a7b3a04-4cb6-4f2b-ad84-0105c605c76a,c1,c5,27,?,?,surb={'id': 'b4b691e9-a6ca-4efd-bcb9-71cd354163b6', 'route': ['p2', 'e11', 'i11', 'x12', 'p1', 'c1']}
1769753494.5905075,RECEIVED,0050f2f2-4a33-40cd-be5c-870f8af50692,45d49115-838c-4866-b2f1-568a4088cd2f,c3,c1,27,p1,?,surb={'id': '4513f5c9-2252-4fea-b76e-9f238231b028', 'route': ['p1', 'e11', 'i1', 'x10', 'p3', 'c3']}
1769753494.8350022,RECEIVED,5261cc6c-19e9-4b35-a8eb-407e6f342546,ffae00e3-f5ae-48e0-b833-1c770423fac2,c3,c1,27,p1,?,surb={'id': 'f5ee6818-cca8-44e6-b1ef-1778e1f66db9', 'route': ['p1', 'e4', 'i10', 'x8', 'p3', 'c3']}
1769753494.9570327,SENT,1d0ae8d7-88b9-4ce4-a1bd-7ed9171b2570,81e3048c-c0e7-4355-816d-8f269c90b486,c1,c5,3395,?,p1,
1769753494.9571984,CREATED,2e40d5ca-0f9b-4a01-bef4-8677561703de,dfb44c07-8a96-4453-b458-7f1f33433dd8,c1,c5,27,?,?,surb={'id': '18157565-a897-4895-bd30-5bae03648560', 'route': ['p2', 'e6', 'i10', 'x12', 'p1', 'c1']}
1769753495.0247195,SENT,68d331e0-9d24-4471-b316-8e4534a678a5,3d7449da-f33a-48af-acb0-afa90e8ab59c,c1,c5,3396,?,p1,
1769753495.0250812,CREATED,aa09c3e6-c634-4d9f-b77d-dfcc74882bb9,2695c6f2-7e64-447f-bb42-4a78e4852b03,c1,c5,27,?,?,surb={'id': '3c99ef78-2932-4c36-ac9b-58932a73d6ea', 'route': ['p2', 'e3', 'i8', 'x10', 'p1', 'c1']}
1769753495.1022215,SENT,e3cd70c9-58c3-43dd-88b2-7c040c5122af,f27d9a46-2dae-41a4-a22e-9b5bd5474b1d,c1,c5,3400,?,p1,
1769753495.1024022,CREATED,7ba2909c-134a-4ad7-8691-db2614670112,f8afff68-b8ad-4cad-b9fa-c03dc3228cdc,c1,c5,27,?,?,surb={'id': 'bfb7e339-b161-4d1c-af77-3ce053ca36ba', 'route': ['p2', 'e11', 'i9', 'x6', 'p1', 'c1']}
1769753495.19068,RECEIVED,13654c24-f652-4c1b-a1d2-51f9ce779675,5dd72413-7e76-497f-8154-83d17681d8f2,c3,c1,27,p1,?,surb={'id': 'f9c819ec-9d34-46a2-bd4c-2dbbcc4fc7b7', 'route': ['p1', 'e9', 'i11', 'x4', 'p3', 'c3']}
1769753495.193659,SENT,4af09fa6-6608-4214-8383-b4da762fe004,6834454b-a3fe-4fba-95d7-055d07ff4a15,c1,c5,3360,?,p1,
1769753495.1937938,CREATED,74166d55-d8c1-44ff-b050-037a338d4a5f,94fc2359-1890-463c-bf89-e0dbd0cef49c,c1,c5,27,?,?,surb={'id': '891b6dc2-bf28-41bc-a3fd-acde60ad1334', 'route': ['p2', 'e11', 'i9', 'x5', 'p1', 'c1']}
1769753495.5182176,RECEIVED,c697cf14-e92e-4b27-af3a-c46dfa3ed369,a6f8f260-5b3e-4134-bebf-3450d42e499a,c3,c1,27,p1,?,surb={'id': '6bef5eee-8c6e-4d75-ae34-938bed0b7c83', 'route': ['p1', 'e9', 'i3', 'x1', 'p3', 'c3']}
1769753495.709349,RECEIVED,caf19ab0-7bd3-4032-9c41-5e4631ae3131,b69c9b11-d730-4ab4-8ce5-0893e7d69096,c3,c1,26,p1,?,surb={'id': '3885bc37-a535-43a9-a37b-9405e2695864', 'route': ['p1', 'e12', 'i5', 'x4', 'p3', 'c3']}
1769753495.7306142,SENT,3bcf7875-736a-4593-b5db-564a2d9e123f,732169a9-d0a7-476a-a697-e3bea50ad4e1,c1,c5,3390,?,p1,
1769753495.7307506,CREATED,adffb53a-f5dc-4017-984b-b40657061f6b,a1d0a6b5-4340-49f0-8289-f8a0262dee72,c1,c5,27,?,?,surb={'id': '628a4cfc-1a82-4a49-86c4-a68e4c1341eb', 'route': ['p2', 'e4', 'i12', 'x6', 'p1', 'c1']}
1769753495.8812106,SENT,c1a379b9-33ab-4b03-a14b-d1315c07627a,1bbc0c0a-e95e-4ea6-92b1-ce447124cfb7,c1,c5,3396,?,p1,
