timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769445730.1195006,SENT,63f5f896-e553-4965-9233-7ff8983d7ba8,139eaa89-14a5-416c-bf38-35dfec89dba9,c1,c3,3396,?,p1,
1769445730.1201022,CREATED,3c5290d9-9613-40d5-87a5-042be43a9b74,6c09ae5f-a499-450e-9d48-434370da7c36,c1,c3,27,?,?,surb={'id': 'c165db0f-618f-414f-8757-a77626cc23ae', 'route': ['p3', 'e4', 'i12', 'x10', 'p1', 'c1']}
1769446173.8140094,RECEIVED,0f4b39cc-20f1-43ad-ab13-76e1d4356ddb,436a3e01-ac3a-4a0b-b014-6357ee4ecc9e,c5,c1,27,p1,?,surb={'id': '666efc01-9167-4ad7-9fe3-07267b2b1687', 'route': ['p1', 'e3', 'i4', 'x1', 'p2', 'c5']}
1769446173.8868032,RECEIVED,dff60557-cc7b-4eb5-bf1a-84e2cab42abb,cdb632be-e947-4f0c-b2d6-27f4b46a8f15,c4,c1,26,p1,?,surb={'id': '7d5d6459-f440-4df8-83ef-c36079074e17', 'route': ['p1', 'e7', 'i1', 'x1', 'p1', 'c4']}
1769446173.9481595,SENT,67757af5-a433-425b-9164-ffe16b9dc6ac,1ef14024-e436-409d-b56e-88cf57fccb85,c1,c3,3363,?,p1,
1769446173.9483314,CREATED,dac11b19-375a-4fbb-995b-a3e687e53b21,89ace842-5641-44f2-b102-8272b76cee22,c1,c3,27,?,?,surb={'id': '873afe4a-3dfd-4de8-972b-46243cb42e6f', 'route': ['p3', 'e7', 'i2', 'x4', 'p1', 'c1']}
1769446174.056254,RECEIVED,acf2205b-a3e3-440c-b48f-ef724a2f1342,c7c6b0d5-80bd-4d24-9bdd-4cc807693311,c4,c1,27,p1,?,surb={'id': 'e528e542-9cf6-4480-a791-11905f401db0', 'route': ['p1', 'e5', 'i5', 'x10', 'p1', 'c4']}
1769446174.0823894,SENT,d1493265-0e8f-476e-bb1c-6188276e5727,b4949799-9b19-46d9-94b7-a3d6b9e9b78c,c1,c3,3392,?,p1,
1769446174.0825562,CREATED,8fc51b03-40e6-45bc-b2ae-c64612906979,ecdb582b-0bc3-48d7-abfe-6a26d1fbfddd,c1,c3,27,?,?,surb={'id': '8bc0b113-9428-4ee8-af6b-172513c8e478', 'route': ['p3', 'e2', 'i7', 'x6', 'p1', 'c1']}
1769446174.1580336,RECEIVED,da0e49b7-f174-4326-b2a3-27e760fedf50,63c0dc6e-d456-47cb-bd41-5365fdf4bd7d,c5,c1,27,p1,?,surb={'id': 'c264a7b3-5fba-42a3-a61e-0d1a48c1c21b', 'route': ['p1', 'e10', 'i1', 'x12', 'p2', 'c5']}
1769446174.3654542,SENT,27f94ad6-42a1-4dae-ba02-2add047af3c1,78cdd38f-ae9d-4b00-89c1-11bc687ed3cd,c1,c3,3376,?,p1,
1769446174.3656073,CREATED,444e2be1-2552-4c5e-b3ea-91e63dfd0d13,ecdb582b-0bc3-48d7-abfe-6a26d1fbfddd,c1,c3,27,?,?,surb={'id': '8bc0b113-9428-4ee8-af6b-172513c8e478', 'route': ['p3', 'e2', 'i7', 'x6', 'p1', 'c1']}
1769446174.436971,SENT,59f32419-232e-4898-b69e-d9731599f7d4,35c09112-66d2-4af7-8945-0cf966372b5a,c1,c3,3375,?,p1,
1769446174.4371579,CREATED,7c901eb6-8158-43ca-93ac-5a427929f446,87496db8-d89d-4a98-9984-9e5d0ffc80e2,c1,c3,27,?,?,surb={'id': 'daaeb3d7-b20a-4716-b55a-2d1908b4daea', 'route': ['p3', 'e6', 'i9', 'x2', 'p1', 'c1']}
1769446174.485249,RECEIVED,63f03aa8-5ab4-4e98-9a80-7e04239fc9d7,a5f50755-9ea9-4920-b825-4ebcf1c15518,c4,c1,27,p1,?,surb={'id': '68cc15bc-7d21-415a-8cc6-020b68bcf77b', 'route': ['p1', 'e3', 'i7', 'x1', 'p1', 'c4']}
1769446174.9613135,SENT,fc76e9be-13a2-43b9-9dba-453b20491b94,1b0b1c0e-6f29-49b9-9718-e0867b58a4cb,c1,c3,3385,?,p1,
1769446174.9614563,CREATED,b1849f2b-f4e2-4724-bc49-40d422806920,87496db8-d89d-4a98-9984-9e5d0ffc80e2,c1,c3,27,?,?,surb={'id': 'daaeb3d7-b20a-4716-b55a-2d1908b4daea', 'route': ['p3', 'e6', 'i9', 'x2', 'p1', 'c1']}
1769446175.3139486,RECEIVED,4723485d-4dc2-4430-b356-176fc4a4f264,a4c1ca09-ee0e-4a0e-9928-eb3ca0f2c1e1,c4,c1,27,p1,?,surb={'id': '2161dd60-39a9-4a92-b6f1-274a3a2bcf5e', 'route': ['p1', 'e2', 'i2', 'x2', 'p1', 'c4']}
1769446175.5488179,SENT,a2137990-ba48-4c75-b9b2-f2db78009f75,2f928eac-5170-4924-87db-cc44eab80c33,c1,c3,3393,?,p1,
1769446175.548969,CREATED,106605d5-dff9-43a2-b188-00da2a40c56b,0fec014e-5461-4df8-9dd5-f5564231cc66,c1,c3,27,?,?,surb={'id': 'bee3eaa0-1956-4a29-a1c5-a91706bf970c', 'route': ['p3', 'e12', 'i11', 'x10', 'p1', 'c1']}
1769446175.8067865,SENT,6648e7f8-5d61-40c0-8ad1-e082014deb60,1ce91468-7757-4a99-a133-d6093ebc56f0,c1,c3,3404,?,p1,
1769446175.8069355,CREATED,e1337991-2113-42d7-8782-67d864b0ae79,0fec014e-5461-4df8-9dd5-f5564231cc66,c1,c3,27,?,?,surb={'id': 'bee3eaa0-1956-4a29-a1c5-a91706bf970c', 'route': ['p3', 'e12', 'i11', 'x10', 'p1', 'c1']}
1769446175.8367455,RECEIVED,6498bcea-f2fd-44aa-be96-9768b9c9a37e,2927a677-3477-403d-866c-56366d19cf70,c5,c1,27,p1,?,surb={'id': '6f4357a4-378b-4ac5-8809-1195f6785896', 'route': ['p1', 'e2', 'i10', 'x5', 'p2', 'c5']}
1769446175.8566613,SENT,6cc3c95a-5be8-46d4-adbb-f039d939a8a5,a197cef4-bf54-4cdd-9885-098c8a8889be,c1,c3,3400,?,p1,
1769446175.8568368,CREATED,b2edbe8f-b855-40d7-bbbc-419b29082705,3f04a467-dbd8-44fc-8442-9f7bc04a34df,c1,c3,26,?,?,surb={'id': 'e6adffe5-25eb-4da1-86d1-752c65452072', 'route': ['p3', 'e11', 'i11', 'x2', 'p1', 'c1']}
1769446175.9227273,RECEIVED,59ce2f58-ff05-4924-acbc-ca7db7ddc060,fc7889be-eb58-4230-9947-276259d48f2a,c4,c1,27,p1,?,surb={'id': 'ba530470-6d1d-4b5d-ad0d-c4dd40bbf837', 'route': ['p1', 'e4', 'i12', 'x12', 'p1', 'c4']}
1769446175.9325175,SENT,103b22e6-01fe-46e4-a6ac-e8fa93558c87,5d9ed387-dc0d-4f97-92f3-c402ec69ae48,c1,c3,3400,?,p1,
1769446175.9326663,CREATED,1704d5e8-9bdf-41d1-8e2e-4fe43074a576,3f04a467-dbd8-44fc-8442-9f7bc04a34df,c1,c3,26,?,?,surb={'id': 'e6adffe5-25eb-4da1-86d1-752c65452072', 'route': ['p3', 'e11', 'i11', 'x2', 'p1', 'c1']}
1769446176.1080825,SENT,0bb93359-fb53-4a4f-a03d-dc94c6d343ca,b356498c-9f07-4dad-b22c-9573c83f3990,c1,c3,3384,?,p1,
1769446176.108237,CREATED,9bd0b99b-50bd-424c-bd0e-8d5fdc4e7c4b,e1b94391-a97f-4382-95df-9524698d1399,c1,c3,27,?,?,surb={'id': '0dc7388c-7c54-4224-bb2d-225b5fdab3b1', 'route': ['p3', 'e3', 'i6', 'x5', 'p1', 'c1']}
1769446176.1691802,RECEIVED,c3884d10-4bbc-47d2-a898-cb3914b4ae19,a3678c39-8f2c-4fe2-b603-32c9378949f2,c3,c1,27,p1,?,surb={'id': 'bc5f22f5-c472-4009-a816-b5f10e9b6ec8', 'route': ['p1', 'e1', 'i6', 'x1', 'p3', 'c3']}
1769446176.1835077,RECEIVED,6c2ad4b0-94cf-4420-88cd-a43b030509a5,e65a0d79-6309-4f2d-8ae2-64a897cbf437,c4,c1,26,p1,?,surb={'id': '8df4f72d-5e92-4b4e-911c-fafb385ffbbc', 'route': ['p1', 'e3', 'i2', 'x8', 'p1', 'c4']}
1769446176.4345312,RECEIVED,fc075c59-cb0f-4caf-b671-13999f2df919,a4b6f0c5-6820-4265-9c42-5b73d3c772c8,c4,c1,26,p1,?,surb={'id': 'a94898b4-02a3-4a90-ba22-01829e9b9498', 'route': ['p1', 'e2', 'i6', 'x5', 'p1', 'c4']}
1769446176.5134745,SENT,66fbe10b-87c2-4de2-8187-7e96ee720b90,e601c5c9-25f8-458b-ac3e-df2b192da9a2,c1,c3,3376,?,p1,
1769446176.5136273,CREATED,0a338ae3-d2d8-43da-8b42-80f2cb76fbe1,e1b94391-a97f-4382-95df-9524698d1399,c1,c3,27,?,?,surb={'id': '0dc7388c-7c54-4224-bb2d-225b5fdab3b1', 'route': ['p3', 'e3', 'i6', 'x5', 'p1', 'c1']}
1769446176.9969652,SENT,c3ebaae6-7198-4533-9b6f-0425c2d9f900,56351ea8-c2d3-4732-ac61-991e79caed67,c1,c3,3381,?,p1,
1769446176.9971645,CREATED,826e9291-7fe7-477a-b4b0-c8be3983fbec,8b565463-dcd3-4322-a5e0-7c7573d13a6e,c1,c3,27,?,?,surb={'id': '9cd5d95e-c38a-49bd-90e6-50b137844c5a', 'route': ['p3', 'e8', 'i7', 'x2', 'p1', 'c1']}
1769446177.0364828,RECEIVED,ef85c5eb-2e87-488e-af04-71400c772003,a3678c39-8f2c-4fe2-b603-32c9378949f2,c3,c1,27,p1,?,surb={'id': 'bc5f22f5-c472-4009-a816-b5f10e9b6ec8', 'route': ['p1', 'e1', 'i6', 'x1', 'p3', 'c3']}
1769446177.2815661,SENT,4629a3d4-2b50-4556-b68b-017e8c447bb1,ab68e91d-428f-44ea-857f-da00db2f7305,c1,c3,3384,?,p1,
1769446177.2817173,CREATED,c458c7e3-3337-4091-882e-d5b1131d9bca,8b565463-dcd3-4322-a5e0-7c7573d13a6e,c1,c3,27,?,?,surb={'id': '9cd5d95e-c38a-49bd-90e6-50b137844c5a', 'route': ['p3', 'e8', 'i7', 'x2', 'p1', 'c1']}
1769446177.3006032,RECEIVED,dc5428c8-8e6c-4f6f-9143-2777e9b249a1,a86e803d-1b45-4dd9-97f4-c78c1bfefe04,c4,c1,27,p1,?,surb={'id': 'b2955775-deb6-4759-aefe-5b3f78cd9c0a', 'route': ['p1', 'e5', 'i6', 'x8', 'p1', 'c4']}
1769446177.3102496,RECEIVED,253bf70a-bcdc-482b-96c1-b8a38c8a9d09,7866cce6-05b9-44b0-b7da-d033464a5356,c5,c1,26,p1,?,surb={'id': 'ee24677f-0d2a-4b89-9d34-d029ee84ac59', 'route': ['p1', 'e7', 'i4', 'x8', 'p2', 'c5']}
1769446177.3442757,RECEIVED,46b62db8-4df8-41a9-b6b9-632e74784c12,ea8c4d11-8608-4a1d-9c6f-775224a628c7,c4,c1,27,p1,?,surb={'id': '75b3e295-c50e-47a4-8118-4fd13f895dfc', 'route': ['p1', 'e10', 'i10', 'x4', 'p1', 'c4']}
1769446177.5145702,SENT,5763a5b3-3156-4236-9ca0-c062871834cb,f9592a4b-21c5-48b4-8101-3b0ee795537d,c1,c3,3389,?,p1,
1769446177.51472,CREATED,cdc7c1e7-b7ff-44a4-8738-d151650a9329,07e195db-11fb-48aa-b7da-d78fb060002c,c1,c3,27,?,?,surb={'id': '7f5f458a-418b-41bc-b736-bbf727cdf64a', 'route': ['p3', 'e1', 'i5', 'x8', 'p1', 'c1']}
1769446177.562038,RECEIVED,1031f744-dbb7-49f0-ad84-768e5977aae3,5aabe391-e9f9-4f0b-aa1c-647cddd9386c,c4,c1,27,p1,?,surb={'id': 'b8da7ac6-c751-4a08-b000-d95131600f4f', 'route': ['p1', 'e6', 'i12', 'x10', 'p1', 'c4']}
1769446177.6538043,RECEIVED,1ff4301e-e194-4cee-af24-9c7b13742b6e,a4c1ca09-ee0e-4a0e-9928-eb3ca0f2c1e1,c4,c1,27,p1,?,surb={'id': '2161dd60-39a9-4a92-b6f1-274a3a2bcf5e', 'route': ['p1', 'e2', 'i2', 'x2', 'p1', 'c4']}
1769446177.6704788,RECEIVED,9e993a64-2076-4bb8-9b66-bc3b90d59ca8,91323927-7e21-41bd-8f66-36983c945556,c5,c1,27,p1,?,surb={'id': '21e5208c-c459-4818-8c09-a78333e43b7b', 'route': ['p1', 'e9', 'i1', 'x10', 'p2', 'c5']}
1769446177.67689,RECEIVED,775c9fea-9246-4ab6-bb26-6d3a7eaf640d,e65a0d79-6309-4f2d-8ae2-64a897cbf437,c4,c1,26,p1,?,surb={'id': '8df4f72d-5e92-4b4e-911c-fafb385ffbbc', 'route': ['p1', 'e3', 'i2', 'x8', 'p1', 'c4']}
1769446177.7958689,RECEIVED,b7a08bdd-294a-4d12-a3f7-f8e19a78bd46,2b41b4d4-ee7d-490f-a3c1-ee13c6d5de14,c3,c1,26,p1,?,surb={'id': '16ef6628-e998-4ba1-84d1-864967c6ef84', 'route': ['p1', 'e8', 'i9', 'x12', 'p3', 'c3']}
1769446177.9015841,RECEIVED,3cb21d1a-f6d1-4a61-985d-5188089ebded,5aabe391-e9f9-4f0b-aa1c-647cddd9386c,c4,c1,27,p1,?,surb={'id': 'b8da7ac6-c751-4a08-b000-d95131600f4f', 'route': ['p1', 'e6', 'i12', 'x10', 'p1', 'c4']}
1769446178.1038618,RECEIVED,e40cbb86-1bc5-4ca8-8577-6ae52e806eb5,2b41b4d4-ee7d-490f-a3c1-ee13c6d5de14,c3,c1,26,p1,?,surb={'id': '16ef6628-e998-4ba1-84d1-864967c6ef84', 'route': ['p1', 'e8', 'i9', 'x12', 'p3', 'c3']}
1769446178.6659055,RECEIVED,13ef8f2e-5d96-4e50-a508-e6eff58e90ed,71d12a39-fc9e-4373-abb7-ca554ed19cbd,c4,c1,26,p1,?,surb={'id': 'd405a65c-91c1-4481-bcfe-3099214b31c3', 'route': ['p1', 'e5', 'i11', 'x7', 'p1', 'c4']}
1769446179.440866,RECEIVED,4300b7fa-8460-4ce0-9dbf-000e68aa5465,b706e882-c2a8-479e-aae2-7fc7a83ff227,c5,c1,26,p1,?,surb={'id': '2bf55753-8f9c-48c6-bb47-f74ea5ea9034', 'route': ['p1', 'e12', 'i1', 'x2', 'p2', 'c5']}
1769446179.577017,RECEIVED,d0785db6-7381-4ffc-9205-57d7a1898515,951bf8e3-4f62-4570-8c0f-0d291e837e89,c3,c1,27,p1,?,surb={'id': '8cf56b8c-86b5-44d6-9787-fc186618d47d', 'route': ['p1', 'e1', 'i3', 'x1', 'p3', 'c3']}
1769446179.591625,RECEIVED,d70ba101-c6aa-43fd-94a9-f80ad3ec79a9,374b02a7-f950-444b-ae24-29dd7d49a787,c4,c1,27,p1,?,surb={'id': 'd1f88651-3d2b-4a6d-bec0-8c6f4b413714', 'route': ['p1', 'e1', 'i12', 'x8', 'p1', 'c4']}
1769446179.6083882,RECEIVED,d05ad777-40e2-4236-8173-30c463b9b5e0,951bf8e3-4f62-4570-8c0f-0d291e837e89,c3,c1,27,p1,?,surb={'id': '8cf56b8c-86b5-44d6-9787-fc186618d47d', 'route': ['p1', 'e1', 'i3', 'x1', 'p3', 'c3']}
1769446179.6221344,RECEIVED,187b648d-8f7e-4790-ad67-8e198db33fd8,71d12a39-fc9e-4373-abb7-ca554ed19cbd,c4,c1,26,p1,?,surb={'id': 'd405a65c-91c1-4481-bcfe-3099214b31c3', 'route': ['p1', 'e5', 'i11', 'x7', 'p1', 'c4']}
1769446179.6285222,RECEIVED,dd3c2838-92d0-40d9-9d20-7e1d63984db6,11b2f425-0e1c-47bf-8e68-75c4be3ae305,c5,c1,27,p1,?,surb={'id': '72ec24f5-6684-49e5-a151-8501d912876b', 'route': ['p1', 'e7', 'i8', 'x2', 'p2', 'c5']}
1769446179.6690001,SENT,720cd87f-1a77-48d0-888d-3dcf6879b7f5,03265d0f-19d3-4e63-ad94-cc822cf0222e,c1,c3,3377,?,p1,
1769446179.6691823,CREATED,d35ca3ef-fdbd-4ded-9730-078733073100,07e195db-11fb-48aa-b7da-d78fb060002c,c1,c3,27,?,?,surb={'id': '7f5f458a-418b-41bc-b736-bbf727cdf64a', 'route': ['p3', 'e1', 'i5', 'x8', 'p1', 'c1']}
1769446179.7625296,RECEIVED,b1de0997-67ce-44a9-bc13-cc52b162d16d,d925f821-5d13-47ce-875f-42c4117399c8,c5,c1,26,p1,?,surb={'id': '10cc8462-3b7d-47bb-a2a1-52027e0ac03b', 'route': ['p1', 'e9', 'i11', 'x11', 'p2', 'c5']}
1769446180.2271152,RECEIVED,d67b12bb-d583-48e2-8ff6-4702882d72c0,11b2f425-0e1c-47bf-8e68-75c4be3ae305,c5,c1,27,p1,?,surb={'id': '72ec24f5-6684-49e5-a151-8501d912876b', 'route': ['p1', 'e7', 'i8', 'x2', 'p2', 'c5']}
1769446180.3423977,RECEIVED,76036ab7-5a23-4908-ad57-a72f748b3f12,6024f21d-58da-4d29-856f-575e69b6381e,c5,c1,27,p1,?,surb={'id': 'bbb82654-8915-4d90-8112-1bb00079215b', 'route': ['p1', 'e5', 'i8', 'x11', 'p2', 'c5']}
1769446180.3975134,RECEIVED,f5b05b07-6100-4f16-8fcd-970ad06aed71,7c799829-eb1b-43ff-9d61-fabacea02c5b,c3,c1,27,p1,?,surb={'id': 'e95365de-ab91-455e-bf48-ecfcc0d5e856', 'route': ['p1', 'e11', 'i4', 'x9', 'p3', 'c3']}
1769446180.4524055,RECEIVED,e636e582-6e53-490a-840c-62814b86716c,654b81b2-2aa8-4b34-90a9-d8e1fc472649,c3,c1,27,p1,?,surb={'id': '0f130c9c-4e48-4354-97ab-0e1b421f45e9', 'route': ['p1', 'e10', 'i8', 'x5', 'p3', 'c3']}
1769446180.4626307,RECEIVED,aa9d265a-f719-4cee-b7f4-33566c10e373,6024f21d-58da-4d29-856f-575e69b6381e,c5,c1,27,p1,?,surb={'id': 'bbb82654-8915-4d90-8112-1bb00079215b', 'route': ['p1', 'e5', 'i8', 'x11', 'p2', 'c5']}
1769446180.6589434,SENT,6de1f7ec-9f9b-4159-88ea-697ceafe867f,9d7e85bd-812d-49b8-8066-8cca0e942c89,c1,c3,3364,?,p1,
1769446180.659128,CREATED,075ffd74-4166-46b3-9164-a5645873d888,3b605a38-711e-439c-845e-bfbd56ab00d0,c1,c3,27,?,?,surb={'id': '63e0742c-cf1a-4837-ae32-18ff6ff28c16', 'route': ['p3', 'e4', 'i12', 'x6', 'p1', 'c1']}
1769446180.8933647,RECEIVED,c52536fe-5f80-4441-8195-783d4adca325,b80279fc-4e0a-4059-97d1-24251183132e,c5,c1,27,p1,?,surb={'id': '567a1836-09aa-4d0d-8257-48c5aa2d56a7', 'route': ['p1', 'e1', 'i2', 'x4', 'p2', 'c5']}
1769446181.0704465,SENT,4cbf1803-f335-4b2c-89ce-99905b531155,7a1b61f2-f728-4871-95e3-dc3697292d0e,c1,c3,3375,?,p1,
1769446181.0706186,CREATED,881e761d-a90b-4364-89c5-bde1a077aa3e,3b605a38-711e-439c-845e-bfbd56ab00d0,c1,c3,27,?,?,surb={'id': '63e0742c-cf1a-4837-ae32-18ff6ff28c16', 'route': ['p3', 'e4', 'i12', 'x6', 'p1', 'c1']}
1769446181.194775,SENT,80149e65-21cb-45cb-906e-14117948e3b4,4c65205d-90c2-4684-bafc-fc1fb679f85f,c1,c3,3399,?,p1,
1769446181.1949248,CREATED,96ba85ef-88a8-4842-a418-4b53d3de89c9,df44ce12-2122-47d0-9685-a6481e5218fc,c1,c3,27,?,?,surb={'id': '82920db5-aa3d-4988-816b-614b88246c92', 'route': ['p3', 'e2', 'i11', 'x3', 'p1', 'c1']}
1769446181.5308037,SENT,3fc2a2fa-e0a6-447a-8b4d-c2e52742f928,d5d62e87-4988-4463-8ec4-ba318352c5f2,c1,c3,3368,?,p1,
1769446181.5309541,CREATED,74c97ea7-9b4d-4051-8d60-15eb006f9f51,df44ce12-2122-47d0-9685-a6481e5218fc,c1,c3,27,?,?,surb={'id': '82920db5-aa3d-4988-816b-614b88246c92', 'route': ['p3', 'e2', 'i11', 'x3', 'p1', 'c1']}
1769446181.557487,SENT,a0c92d1a-0ae8-4cb1-9abf-59fcf03f8123,e8bb22b0-dacc-4cb0-82b2-03bc9c5a5b51,c1,c3,3392,?,p1,
1769446181.5576386,CREATED,376082b4-42f9-4fdc-aab0-500917379a6f,595c591a-6eaa-48a7-9240-0eeac2e9d062,c1,c3,26,?,?,surb={'id': 'a551147b-fde5-4322-9fa7-e596a26507ed', 'route': ['p3', 'e9', 'i4', 'x11', 'p1', 'c1']}
1769446181.64728,RECEIVED,1489ba62-e211-49a6-accf-9c87fe13c0a0,c52322a5-b6f9-486d-bae2-8316dcd8258b,c5,c1,27,p1,?,surb={'id': '66310300-0841-4fa8-94be-de0ca0c1bb88', 'route': ['p1', 'e2', 'i12', 'x9', 'p2', 'c5']}
1769446181.726268,RECEIVED,46007f89-45c9-4593-974b-6e8511f8c55f,c52322a5-b6f9-486d-bae2-8316dcd8258b,c5,c1,27,p1,?,surb={'id': '66310300-0841-4fa8-94be-de0ca0c1bb88', 'route': ['p1', 'e2', 'i12', 'x9', 'p2', 'c5']}
1769446181.7567737,SENT,95d8ba57-ab06-484f-88ea-f68a13626c94,2417c64d-b2be-47cc-a04c-9dfb6b13c5d8,c1,c3,3362,?,p1,
1769446181.7569404,CREATED,9d86eb47-4eb9-43e3-900a-ef2313c94e11,595c591a-6eaa-48a7-9240-0eeac2e9d062,c1,c3,26,?,?,surb={'id': 'a551147b-fde5-4322-9fa7-e596a26507ed', 'route': ['p3', 'e9', 'i4', 'x11', 'p1', 'c1']}
1769446181.8772008,RECEIVED,131e2780-c011-43fd-b12f-933379a8cba3,5479b72e-c201-4c9a-aaf3-3b20c68131d0,c4,c1,27,p1,?,surb={'id': 'fde4ad5e-7403-4dc0-a12f-c93b2009ccbc', 'route': ['p1', 'e7', 'i5', 'x5', 'p1', 'c4']}
1769446181.9064999,RECEIVED,f51596d1-5832-49f6-96e1-8c188e33f3e2,4327caf9-4ec8-43f6-b803-a455519f4e80,c3,c1,27,p1,?,surb={'id': 'b4e40f26-aaaf-4d35-b26d-321a296f9e47', 'route': ['p1', 'e9', 'i10', 'x7', 'p3', 'c3']}
1769446181.917265,SENT,b32a0325-3490-4738-82f1-205e875b0c04,4c3b45cb-8bf0-4f3e-bf04-490ea009e9d5,c1,c3,3378,?,p1,
1769446181.9174185,CREATED,1088941b-af51-452a-b15c-9b401ef5161f,c7d00616-fb7f-4997-b74a-51dcc437cfec,c1,c3,27,?,?,surb={'id': '8e13f8c5-148f-469d-9b46-d1f694e113d0', 'route': ['p3', 'e9', 'i6', 'x8', 'p1', 'c1']}
1769446182.0069962,SENT,1f8d1e21-c867-4156-aa7f-95ff14db3253,b0c5aefe-db45-403d-8e6f-b04b218a9f15,c1,c3,3375,?,p1,
1769446182.0077293,CREATED,ca5184bb-c069-4098-add6-b0f3127f1ddf,c7d00616-fb7f-4997-b74a-51dcc437cfec,c1,c3,27,?,?,surb={'id': '8e13f8c5-148f-469d-9b46-d1f694e113d0', 'route': ['p3', 'e9', 'i6', 'x8', 'p1', 'c1']}
1769446182.0158308,RECEIVED,cf3ec633-e442-4c8a-8b07-f1603e66889d,8278b270-8051-4245-bee6-d0d312a5ad46,c4,c1,27,p1,?,surb={'id': '44102fa3-0ed8-4dd8-afa4-32011b0ab757', 'route': ['p1', 'e8', 'i2', 'x3', 'p1', 'c4']}
1769446182.1203096,RECEIVED,98267bc4-8816-4082-9b44-c1bb45219c3d,8fd27803-49c8-4295-9fcc-aff655b828ad,c4,c1,25,p1,?,surb={'id': 'f9cd9f06-2590-4e47-bf03-eb6145f8f0c0', 'route': ['p1', 'e12', 'i5', 'x1', 'p1', 'c4']}
1769446182.5122795,RECEIVED,32e71298-0628-45f2-8a2f-3e9ab2516bf7,ac87cc49-1967-45d2-b2a1-8935b15f1faa,c5,c1,27,p1,?,surb={'id': 'e925507e-e7a1-40e6-ade9-5a6d2d77c5dc', 'route': ['p1', 'e2', 'i10', 'x6', 'p2', 'c5']}
1769446182.5804222,SENT,5ffe8b0d-77ee-4eba-b53e-a6b0017c5e23,1626dd47-184b-4c19-a8d6-acdfcb5ffe2b,c1,c3,3387,?,p1,
1769446182.5805728,CREATED,406c4840-5ad0-4664-83dc-466e3e59de07,a7b0beb9-0564-40ab-9552-9df680fdc336,c1,c3,27,?,?,surb={'id': 'fee07229-0a57-45ac-8f98-0cd0d3a3e674', 'route': ['p3', 'e11', 'i4', 'x10', 'p1', 'c1']}
1769446182.5905724,SENT,ebb92476-185e-4c3e-9625-21f2e3788c72,b204b177-a19a-490c-8e61-67dc1639da51,c1,c3,3397,?,p1,
1769446182.5907233,CREATED,7c6975a8-f9f1-4d26-a14c-3a1791768bf8,a7b0beb9-0564-40ab-9552-9df680fdc336,c1,c3,27,?,?,surb={'id': 'fee07229-0a57-45ac-8f98-0cd0d3a3e674', 'route': ['p3', 'e11', 'i4', 'x10', 'p1', 'c1']}
1769446182.6462612,SENT,908fb379-cc92-4dfb-b004-fa83d4eb36a5,7b98942e-fab8-4e6a-b141-5148edf57c6d,c1,c3,3400,?,p1,
1769446182.6464276,CREATED,3e893a34-b603-45af-b8a4-76ad7ef64218,fe1f130e-3749-4265-a98e-c5e77d8bde8e,c1,c3,27,?,?,surb={'id': '71433297-a44b-43ed-b0d1-125814d6bc3b', 'route': ['p3', 'e12', 'i9', 'x11', 'p1', 'c1']}
1769446182.7556207,RECEIVED,e9b798d2-b7dd-41c0-a67d-1ba56a641619,09dabc8c-5a86-4fdb-9c88-d3eac320b13a,c4,c1,27,p1,?,surb={'id': 'db382962-071c-4cae-84d2-d0e6f38e51b1', 'route': ['p1', 'e12', 'i10', 'x4', 'p1', 'c4']}
1769446182.7945702,RECEIVED,6c6dc2a3-3b07-4944-8a46-034e8e0693db,72cda33b-c62d-4248-b570-0f8457423dd9,c4,c1,27,p1,?,surb={'id': '9ac90342-1a59-4fcd-91f1-7e57b54827db', 'route': ['p1', 'e10', 'i3', 'x3', 'p1', 'c4']}
1769446183.0835621,RECEIVED,d19f394e-11ef-4e5c-b43a-3e8263ce4f9c,a5e6eef4-d4e7-4bcc-b9d8-b58c001763e9,c3,c1,27,p1,?,surb={'id': 'd3b73585-babf-4d43-b8d7-01425233fe2e', 'route': ['p1', 'e4', 'i12', 'x11', 'p3', 'c3']}
1769446183.436703,SENT,74d2bbfb-2c2d-4d73-8c33-8d79cbc6b6a6,4d4b908e-53d0-46ba-b502-02ecff85e584,c1,c3,3400,?,p1,
1769446183.4368587,CREATED,0ed78506-3f57-46a6-9963-2e676dc6b4c5,fe1f130e-3749-4265-a98e-c5e77d8bde8e,c1,c3,27,?,?,surb={'id': '71433297-a44b-43ed-b0d1-125814d6bc3b', 'route': ['p3', 'e12', 'i9', 'x11', 'p1', 'c1']}
1769446183.466604,SENT,bdd3d4ac-35be-4dc5-ae3d-f5c90a683158,09c8d51b-24b5-4f32-91bb-52fecc36dadd,c1,c3,3392,?,p1,
1769446183.4667516,CREATED,d8a6236a-0699-4d8c-8088-d6f9d401cb46,637aa9b7-a1e7-477c-94f9-841398fe38b0,c1,c3,27,?,?,surb={'id': 'f7001443-c44a-42eb-95a6-fc53dfc89057', 'route': ['p3', 'e12', 'i7', 'x8', 'p1', 'c1']}
