timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769483162.6196196,CREATED,f8981a62-8f76-4477-b109-a1356fc0f275,749f5c2b-32e5-46b2-ba47-53fa735bc4fe,c5,c3,27,?,?,surb={'id': '09974e41-afce-4ff7-b297-02d5255c25cc', 'route': ['p3', 'e5', 'i3', 'x10', 'p2', 'c5']}
1769483162.6488667,SENT,519b36d0-d2d0-49e8-b783-6d8a572adb62,0ea0a578-8788-47c4-9dc0-b7c01058b8bd,c5,c3,3356,?,p2,
1769483162.6491697,CREATED,4dc2ff77-b93e-486c-b4fd-7785280d675a,583810ba-38c3-487a-a069-62b7e0dbdecb,c5,c3,26,?,?,surb={'id': '56556f9b-9c9e-4263-bc95-c2c84248e8b0', 'route': ['p3', 'e6', 'i4', 'x9', 'p2', 'c5']}
1769483162.6521246,RECEIVED,f9053ae8-c132-4d07-b546-10c87067ee75,fae565b4-3cce-4721-bdc6-73f77a593e3e,c1,c5,27,p2,?,surb={'id': '39d069bf-8ad4-45a1-83a2-9390bc426793', 'route': ['p2', 'e6', 'i12', 'x2', 'p1', 'c1']}
1769483162.8214328,RECEIVED,955486f5-253c-4200-82c3-f22c8e919a5e,b80bf22f-72ac-47d9-a1f1-564024ade98b,c1,c5,26,p2,?,surb={'id': '0c1df880-6af6-43fa-ba1c-ba9eede3e50a', 'route': ['p2', 'e2', 'i8', 'x3', 'p1', 'c1']}
1769483162.824642,RECEIVED,c3c5b6ae-4dfa-45bd-afd5-49b45efc0fe0,6cf21cdc-e51a-4546-a580-f002c3ed4cdf,c1,c5,26,p2,?,surb={'id': 'db0f5c2b-73c4-4191-a2d5-659de84be7f3', 'route': ['p2', 'e1', 'i8', 'x5', 'p1', 'c1']}
1769483162.9986794,SENT,7e5ba112-5fa1-40c8-bc97-2f5326dfb92a,c3feceba-b9f8-4d6e-8921-99b5500afa2e,c5,c3,3384,?,p2,
1769483162.9988332,CREATED,baca7f31-dce8-49a5-9858-0e4195198fbf,583810ba-38c3-487a-a069-62b7e0dbdecb,c5,c3,26,?,?,surb={'id': '56556f9b-9c9e-4263-bc95-c2c84248e8b0', 'route': ['p3', 'e6', 'i4', 'x9', 'p2', 'c5']}
1769483163.0860386,SENT,f2231b7e-9fa7-4b15-88fa-e2daa0fa6de2,68eec152-b0dd-4223-bdf2-78ee1cd8cb9c,c5,c3,3380,?,p2,
1769483163.0862336,CREATED,4ff64dad-3d57-4e8e-a5ce-5cd173cb84e9,1f97579c-c479-45b9-889f-ad6411a7eb34,c5,c3,26,?,?,surb={'id': '1edaec04-04dd-4a1a-9c0c-8e546d34bb13', 'route': ['p3', 'e3', 'i5', 'x3', 'p2', 'c5']}
1769483163.1499941,RECEIVED,355a4070-9ffa-4c31-bbd9-77d828f0643a,208b2a0c-9ed9-4bb0-9631-7093557be1ad,c1,c5,27,p2,?,surb={'id': '167f0053-6fe7-47ea-a4cf-85451ec26a23', 'route': ['p2', 'e2', 'i1', 'x12', 'p1', 'c1']}
1769483163.2629611,SENT,defb9b98-2498-4db0-9e84-74456fe70299,44270bc8-d366-4ac4-beeb-a25fc057886c,c5,c3,3379,?,p2,
1769483163.2630239,CREATED,2a3a7027-ad22-441e-9e9d-48d417b7e609,1f97579c-c479-45b9-889f-ad6411a7eb34,c5,c3,26,?,?,surb={'id': '1edaec04-04dd-4a1a-9c0c-8e546d34bb13', 'route': ['p3', 'e3', 'i5', 'x3', 'p2', 'c5']}
1769483163.3900938,SENT,8900ceaa-1b8e-45df-9e2a-97c86b40d66d,73fef0a9-75b1-4d98-84f8-ce46c1c6ba5e,c5,c3,3388,?,p2,
1769483163.3901849,CREATED,029b8a83-ee19-4975-b509-66386d8cde12,e9ce070b-3a97-4350-b048-0958ad7fdc97,c5,c3,26,?,?,surb={'id': '5a12961f-74b4-4fd7-b1bc-e04e6ed5bb0f', 'route': ['p3', 'e5', 'i7', 'x5', 'p2', 'c5']}
1769483163.4028065,RECEIVED,6e383596-5a28-4db4-8258-56fb680369f7,97feb1fb-203d-440c-b04c-fa85052041be,c4,c5,27,p2,?,surb={'id': '57503254-330b-48cc-adf4-34d53cb23a3a', 'route': ['p2', 'e3', 'i2', 'x11', 'p1', 'c4']}
1769483163.4884176,RECEIVED,b8970adb-d4f5-4e3b-a240-2452e2fac37a,b80bf22f-72ac-47d9-a1f1-564024ade98b,c1,c5,26,p2,?,surb={'id': '0c1df880-6af6-43fa-ba1c-ba9eede3e50a', 'route': ['p2', 'e2', 'i8', 'x3', 'p1', 'c1']}
1769483163.6026568,RECEIVED,0925478f-8963-4fff-a5fe-410724ceaa83,583bf097-734d-42ca-b59a-8f278e1966ea,c3,c5,27,p2,?,surb={'id': 'd423ce34-335c-40f0-a1ad-27ba97795ea1', 'route': ['p2', 'e4', 'i4', 'x6', 'p3', 'c3']}
1769483163.6512988,RECEIVED,525fe8d3-fbcd-4b37-921c-5677c2cc523b,693074c4-7c48-46ce-85b0-461d65dba340,c4,c5,27,p2,?,surb={'id': 'd061b772-d1f0-4135-aeda-9fce1e0b6420', 'route': ['p2', 'e11', 'i10', 'x4', 'p1', 'c4']}
1769483164.1552804,RECEIVED,525236c6-b942-40bc-be3f-7fed94f9a679,e7b3a8b7-0902-47a6-a701-4c690839acd7,c1,c5,27,p2,?,surb={'id': 'd3a0c0f4-d38f-4509-9874-98faa19eecc7', 'route': ['p2', 'e12', 'i4', 'x10', 'p1', 'c1']}
1769483164.262242,RECEIVED,a034d356-3c23-47ae-b7b8-f8f361631022,99f4099e-e891-402d-9b58-cc7c10eae168,c4,c5,27,p2,?,surb={'id': '8e809a91-9a5e-4b12-a2fc-ba26865e982c', 'route': ['p2', 'e5', 'i7', 'x1', 'p1', 'c4']}
1769483164.2859023,RECEIVED,66059aac-e31f-497e-b375-7e916ffc21b1,cd2b1d12-b5f0-49cf-929b-40cb29b109b3,c1,c5,26,p2,?,surb={'id': '8dfe9d27-0b85-465d-b76f-ed10e0d2c895', 'route': ['p2', 'e9', 'i7', 'x5', 'p1', 'c1']}
1769483164.597922,SENT,ea850ed4-fbbb-4bf7-a07f-ab1bab6017af,43562811-4373-4408-a31f-152ed3e384c1,c5,c3,3385,?,p2,
1769483164.59811,CREATED,6db2a953-f44a-428e-aedf-e74d381b4a06,e9ce070b-3a97-4350-b048-0958ad7fdc97,c5,c3,26,?,?,surb={'id': '5a12961f-74b4-4fd7-b1bc-e04e6ed5bb0f', 'route': ['p3', 'e5', 'i7', 'x5', 'p2', 'c5']}
1769483164.6715937,SENT,3b7cf061-f075-4562-9dfc-837805da740b,4fb48aca-1838-4402-a926-24fdf8d1f624,c5,c3,3392,?,p2,
1769483164.6717477,CREATED,cae7addb-ef25-4814-bb74-c90095e31bda,83bb7eea-994e-4406-8803-9c43b0583f7a,c5,c3,27,?,?,surb={'id': 'cb7250d4-c2d1-4795-8a8d-52035134ac24', 'route': ['p3', 'e11', 'i8', 'x2', 'p2', 'c5']}
1769483164.8586876,RECEIVED,8fd48952-a009-41e1-8355-f690a43c7f87,cd2b1d12-b5f0-49cf-929b-40cb29b109b3,c1,c5,26,p2,?,surb={'id': '8dfe9d27-0b85-465d-b76f-ed10e0d2c895', 'route': ['p2', 'e9', 'i7', 'x5', 'p1', 'c1']}
1769483164.9072404,RECEIVED,83bc60c5-4a33-4375-bc05-42301d92b342,693074c4-7c48-46ce-85b0-461d65dba340,c4,c5,27,p2,?,surb={'id': 'd061b772-d1f0-4135-aeda-9fce1e0b6420', 'route': ['p2', 'e11', 'i10', 'x4', 'p1', 'c4']}
1769483164.9461944,RECEIVED,b3bbdd77-4a14-4c86-8ffb-78bcb3bab76a,208b2a0c-9ed9-4bb0-9631-7093557be1ad,c1,c5,27,p2,?,surb={'id': '167f0053-6fe7-47ea-a4cf-85451ec26a23', 'route': ['p2', 'e2', 'i1', 'x12', 'p1', 'c1']}
1769483165.0036497,SENT,2d8ceda0-d4f8-454d-83ec-a6bb5da52dc7,730d6ddb-4847-46d0-bcc9-ba835fb91aa8,c5,c3,3395,?,p2,
1769483165.0038044,CREATED,1aa6dc1f-8b0b-402e-b20e-b342d65e29be,83bb7eea-994e-4406-8803-9c43b0583f7a,c5,c3,27,?,?,surb={'id': 'cb7250d4-c2d1-4795-8a8d-52035134ac24', 'route': ['p3', 'e11', 'i8', 'x2', 'p2', 'c5']}
1769483165.0115287,RECEIVED,3d0a4eff-6344-4355-b97f-68227b85831e,72f197fb-e841-4bf0-951f-ecc75dfdccc9,c4,c5,27,p2,?,surb={'id': '81518006-e639-4b5d-b81f-b3060efe8370', 'route': ['p2', 'e10', 'i1', 'x2', 'p1', 'c4']}
1769483165.0993772,SENT,d9c1d8df-1385-46ef-b0c6-b0d893c7f4a9,7782df5a-41e1-46ae-bb5a-e0667819e5c8,c5,c3,3367,?,p2,
1769483165.099472,CREATED,780bc998-fd4b-4813-a4a6-f5dc432d65c8,9ad588c2-bd66-478e-a144-940eace186cf,c5,c3,26,?,?,surb={'id': '28fe7046-4801-4e18-91b0-60b98288b873', 'route': ['p3', 'e9', 'i5', 'x11', 'p2', 'c5']}
1769483165.2393498,RECEIVED,993ebca0-5bc5-4523-9993-df64fa979a83,0f37b872-c131-4f17-a2d3-6d40b3563fe2,c4,c5,27,p2,?,surb={'id': 'fea6259d-8b82-4d54-a111-39e835336091', 'route': ['p2', 'e10', 'i10', 'x9', 'p1', 'c4']}
1769483165.2823741,RECEIVED,97bab4e5-d3b7-424d-bf45-e4cecf581a92,97feb1fb-203d-440c-b04c-fa85052041be,c4,c5,27,p2,?,surb={'id': '57503254-330b-48cc-adf4-34d53cb23a3a', 'route': ['p2', 'e3', 'i2', 'x11', 'p1', 'c4']}
1769483165.3305953,SENT,663a63d9-0820-4787-ba3c-2534bb4bcab2,9afa9547-a949-4e37-8789-6d297d08a312,c5,c3,3383,?,p2,
1769483165.3307157,CREATED,08d1bf9f-d88e-47e8-ad5f-4f189bc4ed39,9ad588c2-bd66-478e-a144-940eace186cf,c5,c3,26,?,?,surb={'id': '28fe7046-4801-4e18-91b0-60b98288b873', 'route': ['p3', 'e9', 'i5', 'x11', 'p2', 'c5']}
1769483165.6158686,RECEIVED,11b388df-67e6-4e89-b493-ee3882673fe3,f68b2326-5e47-4b93-86bd-09ba70473ef9,c1,c5,27,p2,?,surb={'id': '73a9b2d9-7fee-4538-b788-cf8f66b1f58b', 'route': ['p2', 'e9', 'i1', 'x3', 'p1', 'c1']}
1769483165.747037,RECEIVED,93233086-4315-4cdd-bb8c-cda0bd190d58,e7b3a8b7-0902-47a6-a701-4c690839acd7,c1,c5,27,p2,?,surb={'id': 'd3a0c0f4-d38f-4509-9874-98faa19eecc7', 'route': ['p2', 'e12', 'i4', 'x10', 'p1', 'c1']}
1769483165.7602763,RECEIVED,03429ff4-bd6c-4901-808d-805d4a4cffd6,357604bd-a576-4955-ad2a-056bc3b2fae2,c3,c5,27,p2,?,surb={'id': 'ad586b9c-1a53-4b2f-8c78-448d72abef92', 'route': ['p2', 'e2', 'i7', 'x1', 'p3', 'c3']}
1769483165.7787511,RECEIVED,03874d44-9ef8-44f7-8856-5ca5e94cc038,0f37b872-c131-4f17-a2d3-6d40b3563fe2,c4,c5,27,p2,?,surb={'id': 'fea6259d-8b82-4d54-a111-39e835336091', 'route': ['p2', 'e10', 'i10', 'x9', 'p1', 'c4']}
1769483165.7955284,RECEIVED,4d24e8cd-3d2b-4ca6-a6e3-ea2b117e420e,f68b2326-5e47-4b93-86bd-09ba70473ef9,c1,c5,27,p2,?,surb={'id': '73a9b2d9-7fee-4538-b788-cf8f66b1f58b', 'route': ['p2', 'e9', 'i1', 'x3', 'p1', 'c1']}
1769483165.9421291,RECEIVED,e673aeb7-6c66-499e-8352-1f7bb1533fff,0da909c8-97ba-458c-ad31-ce7a849f071f,c1,c5,26,p2,?,surb={'id': '82801a08-d34a-4b69-835b-7651aa8c35b7', 'route': ['p2', 'e10', 'i4', 'x5', 'p1', 'c1']}
1769483165.9580975,RECEIVED,baec638f-fffc-4db5-9fdc-4e8429071398,3e41d6d3-ba7f-4ca4-a031-ae23096a81f3,c4,c5,26,p2,?,surb={'id': 'a954a4ad-20d2-4cf3-bf59-b7561408c3af', 'route': ['p2', 'e2', 'i7', 'x8', 'p1', 'c4']}
1769483166.0068707,RECEIVED,10990e63-ed5f-4ad9-b721-c1390e95bef3,72f197fb-e841-4bf0-951f-ecc75dfdccc9,c4,c5,27,p2,?,surb={'id': '81518006-e639-4b5d-b81f-b3060efe8370', 'route': ['p2', 'e10', 'i1', 'x2', 'p1', 'c4']}
1769483166.0724988,RECEIVED,f0c9915f-8d99-47cf-b733-32c2415cf266,3b7161dd-b777-4303-b362-75b07c8fb12c,c3,c5,27,p2,?,surb={'id': '29ad868e-4e48-4467-b3b1-4347268b1a63', 'route': ['p2', 'e5', 'i12', 'x5', 'p3', 'c3']}
1769483166.3131678,RECEIVED,dfd5137c-abc5-4777-b42f-4490024512d9,420000e1-6ec8-4505-8304-2899024d707a,c3,c5,27,p2,?,surb={'id': '6a494442-e928-4039-8285-7503dcf14a45', 'route': ['p2', 'e6', 'i2', 'x2', 'p3', 'c3']}
1769483166.4330828,SENT,884536a2-1ef5-4f32-9720-b9cb6bc14cdd,9e030153-4e65-4b23-b21e-774f42a74c7a,c5,c3,3380,?,p2,
1769483166.433242,CREATED,7f82e004-e3cd-47ce-9b20-b48dedf213ec,775a24ab-456f-4f39-a7da-a6e5ec645fd8,c5,c3,26,?,?,surb={'id': '44194619-f82f-4577-9725-4fe6d6165b7a', 'route': ['p3', 'e4', 'i7', 'x2', 'p2', 'c5']}
1769483166.6390889,SENT,cc7b7db0-986d-465b-9957-30f915db9497,90a84c1e-8d52-41cb-a16f-6214abd92b8b,c5,c3,3363,?,p2,
1769483166.639214,CREATED,735fc902-b995-4b40-a9e7-a88eb3ba49b9,775a24ab-456f-4f39-a7da-a6e5ec645fd8,c5,c3,26,?,?,surb={'id': '44194619-f82f-4577-9725-4fe6d6165b7a', 'route': ['p3', 'e4', 'i7', 'x2', 'p2', 'c5']}
1769483166.6929107,RECEIVED,176bede3-ad10-45ae-9de6-6ed685e9a800,d03b7724-b632-4698-8b71-d74454f22f93,c4,c5,27,p2,?,surb={'id': 'bcc86ee9-c9a9-487b-9dc8-31d788861d53', 'route': ['p2', 'e9', 'i5', 'x7', 'p1', 'c4']}
1769483166.8424308,SENT,f5e68801-d8a5-433a-ba41-be3d68247b68,f373b225-bb17-47b5-ac42-8368a18b5826,c5,c3,3376,?,p2,
1769483166.8427298,CREATED,f198b7ca-5a05-41b0-881f-cd653d8bba66,168032a9-83c3-4f60-b49e-dc1c66af2d33,c5,c3,27,?,?,surb={'id': '13f28a7d-53c4-4563-ab93-5c4b530a4fe4', 'route': ['p3', 'e4', 'i12', 'x11', 'p2', 'c5']}
1769483166.8732138,SENT,7e628ea1-4756-460d-b614-4627b205014a,e51b4767-81c2-40d3-82a0-0ef7997f4b88,c5,c3,3380,?,p2,
1769483166.8733659,CREATED,f865ef61-3676-4305-b9d8-70d866df1203,168032a9-83c3-4f60-b49e-dc1c66af2d33,c5,c3,27,?,?,surb={'id': '13f28a7d-53c4-4563-ab93-5c4b530a4fe4', 'route': ['p3', 'e4', 'i12', 'x11', 'p2', 'c5']}
1769483166.9048305,SENT,a5be1589-6c21-401f-85d4-804669a34012,8cea6348-7c5b-482e-a815-c309f4afdf08,c5,c3,3360,?,p2,
1769483166.9049788,CREATED,29f21ee3-002a-4137-a9be-f9cad2df81cf,51deb586-5af2-4cc2-9715-0fd1cc06027d,c5,c3,27,?,?,surb={'id': '6e677658-80a1-4123-bf9a-572f3ec41d09', 'route': ['p3', 'e3', 'i5', 'x2', 'p2', 'c5']}
1769483167.03063,RECEIVED,c6e82145-96ad-4771-8695-03e7cd8a8d70,420000e1-6ec8-4505-8304-2899024d707a,c3,c5,27,p2,?,surb={'id': '6a494442-e928-4039-8285-7503dcf14a45', 'route': ['p2', 'e6', 'i2', 'x2', 'p3', 'c3']}
1769483167.0631318,RECEIVED,739f7c32-a3b3-4ff7-b412-ead917870741,0da909c8-97ba-458c-ad31-ce7a849f071f,c1,c5,26,p2,?,surb={'id': '82801a08-d34a-4b69-835b-7651aa8c35b7', 'route': ['p2', 'e10', 'i4', 'x5', 'p1', 'c1']}
1769483167.1316273,RECEIVED,7e274b91-9cbf-4d8d-bb70-df9977d26adf,357604bd-a576-4955-ad2a-056bc3b2fae2,c3,c5,27,p2,?,surb={'id': 'ad586b9c-1a53-4b2f-8c78-448d72abef92', 'route': ['p2', 'e2', 'i7', 'x1', 'p3', 'c3']}
1769483167.3088622,SENT,a5c77b65-17b1-42a0-a77c-5f57551c886b,576a8e47-a99e-44d5-9d6b-c158702545eb,c5,c3,3388,?,p2,
1769483167.3090043,CREATED,dcb07063-5bda-4a93-a4e1-d94b931eff80,51deb586-5af2-4cc2-9715-0fd1cc06027d,c5,c3,27,?,?,surb={'id': '6e677658-80a1-4123-bf9a-572f3ec41d09', 'route': ['p3', 'e3', 'i5', 'x2', 'p2', 'c5']}
1769483167.3857527,RECEIVED,130fee22-b037-45c4-99cd-3f3a55e982e5,3b7161dd-b777-4303-b362-75b07c8fb12c,c3,c5,27,p2,?,surb={'id': '29ad868e-4e48-4467-b3b1-4347268b1a63', 'route': ['p2', 'e5', 'i12', 'x5', 'p3', 'c3']}
1769483167.9737206,RECEIVED,6d7b5f26-7c0c-4099-be1e-f98d817bc527,dd8e8e21-96c7-46cd-97be-8c084e71cc03,c1,c5,27,p2,?,surb={'id': '0dd81e6d-538c-4c00-977c-0720a8c54143', 'route': ['p2', 'e12', 'i8', 'x3', 'p1', 'c1']}
1769483168.0767334,RECEIVED,2a536549-f61d-43d4-a02d-05871f1fabc2,b30f5951-5873-4297-bf6b-aa4d5ca93ceb,c4,c5,27,p2,?,surb={'id': '7fbb39e2-d673-4d51-a441-c821f78443c8', 'route': ['p2', 'e9', 'i5', 'x1', 'p1', 'c4']}
1769483168.1370935,RECEIVED,c18909a9-c5b0-44b5-9162-dfe774ca09ad,1dfa41eb-93af-4506-a1ff-b8b022dc1f8f,c1,c5,27,p2,?,surb={'id': '16b937e8-ff64-4a79-a7ed-bf863dcd55b7', 'route': ['p2', 'e10', 'i4', 'x9', 'p1', 'c1']}
1769483168.1701934,RECEIVED,0f6c6bb8-561d-416b-af7a-80eb12ebdee6,53345a3e-76e5-4b17-9f0d-9d0c58f2cedc,c1,c5,27,p2,?,surb={'id': 'bb5f1bc7-8082-4162-8ef2-79eca195cf7b', 'route': ['p2', 'e4', 'i3', 'x8', 'p1', 'c1']}
1769483168.2257373,RECEIVED,f118c7fc-45d5-4f47-a75d-8f382fbf5acd,ee43166c-cc1d-4472-9a30-1d3fbbf44466,c1,c5,26,p2,?,surb={'id': 'ff99335e-5f77-48cc-aca6-36fd6a98ccb4', 'route': ['p2', 'e10', 'i12', 'x9', 'p1', 'c1']}
1769483168.420671,RECEIVED,bce7d82b-1b29-4f93-9412-417dbf71149b,b30f5951-5873-4297-bf6b-aa4d5ca93ceb,c4,c5,27,p2,?,surb={'id': '7fbb39e2-d673-4d51-a441-c821f78443c8', 'route': ['p2', 'e9', 'i5', 'x1', 'p1', 'c4']}
1769483168.4655287,RECEIVED,191be779-ae2e-4ae6-9f68-2ed225d693a0,1502c18a-236b-4204-9513-e90d8fac58e0,c1,c5,26,p2,?,surb={'id': 'd37777e5-efbb-4bd0-bfc6-c13cd917b0c5', 'route': ['p2', 'e5', 'i9', 'x9', 'p1', 'c1']}
1769483168.5718586,RECEIVED,75990ef4-e200-401a-9c68-3c07b1fcd037,fc9da23c-38d6-4617-ae36-eab7214f2202,c1,c5,26,p2,?,surb={'id': 'f257e6b9-b162-4dea-bee2-f5b0c91c14f5', 'route': ['p2', 'e5', 'i5', 'x3', 'p1', 'c1']}
1769483168.6701672,SENT,e7b1bc03-65da-4ce8-9835-d49d3bf2fd11,50d2266b-65a6-491d-ab7b-992ac86cc3c7,c5,c3,3364,?,p2,
1769483168.6702316,CREATED,88bac544-a34c-4e42-9536-596c832fda51,5eaba9d6-d526-4870-9111-e8a2e1306508,c5,c3,27,?,?,surb={'id': '19aa6c09-48e0-4759-968b-2ef4cb6be411', 'route': ['p3', 'e6', 'i5', 'x4', 'p2', 'c5']}
1769483168.6854236,SENT,c8f2ba93-b410-43e1-842f-9029742e76a6,0a680e70-2e6c-40f2-9bf3-ae2ea2c22dc8,c5,c3,3391,?,p2,
1769483168.685498,CREATED,587935a8-091a-489d-9327-7169987361a6,5eaba9d6-d526-4870-9111-e8a2e1306508,c5,c3,27,?,?,surb={'id': '19aa6c09-48e0-4759-968b-2ef4cb6be411', 'route': ['p3', 'e6', 'i5', 'x4', 'p2', 'c5']}
1769483168.7473912,RECEIVED,a5c15891-d394-445f-997c-bab560dbf99a,2f7fa605-db36-42ab-ac05-f60c9a8e7aa7,c4,c5,27,p2,?,surb={'id': '963c2ae4-52fa-443f-a620-7cb25862816f', 'route': ['p2', 'e6', 'i11', 'x6', 'p1', 'c4']}
1769483168.878707,RECEIVED,7a337840-40f9-4680-9d61-b97fccc67212,d625f29b-7a6f-4805-b3c2-5425f574c1ef,c3,c5,27,p2,?,surb={'id': '5aab154f-8d1d-41d8-8c1a-6259c43b3d83', 'route': ['p2', 'e2', 'i8', 'x8', 'p3', 'c3']}
1769483169.0302873,RECEIVED,613f5fdb-20a2-4867-8977-77fb9c69e943,c6821d6f-d7d3-43dc-8156-78169ec8e55b,c3,c5,27,p2,?,surb={'id': '5910f41c-6c53-46b4-b34e-e84543b9dc7a', 'route': ['p2', 'e11', 'i9', 'x5', 'p3', 'c3']}
1769483169.0452821,RECEIVED,14c1859d-ee85-4db7-8c78-93b38d1e096e,6c0cd36d-04e1-432a-bb45-71703849823c,c1,c5,24,p2,?,surb={'id': '049f26bc-70b8-4f45-b000-87352b1d65d6', 'route': ['p2', 'e11', 'i5', 'x9', 'p1', 'c1']}
1769483169.096136,RECEIVED,b3339ea7-5b1e-4a79-a574-06f8acdb7815,1dd11c04-abfd-4111-b2e1-28c5ddf0b8fb,c1,c5,27,p2,?,surb={'id': '2ef38fdf-d114-476b-b4a5-2ab1f1fcc403', 'route': ['p2', 'e6', 'i3', 'x7', 'p1', 'c1']}
1769483169.2358508,RECEIVED,f7435ddc-af88-43a8-bc15-5aac514bab81,c88c846d-627d-41f1-bfe3-66656cf38290,c4,c5,27,p2,?,surb={'id': '2cb59fb1-d7b8-4f14-b021-0b143c5ea75d', 'route': ['p2', 'e7', 'i5', 'x1', 'p1', 'c4']}
1769483169.3983421,RECEIVED,c8a9a9ef-3ead-44de-af5a-19d3ddb5c220,1dd11c04-abfd-4111-b2e1-28c5ddf0b8fb,c1,c5,27,p2,?,surb={'id': '2ef38fdf-d114-476b-b4a5-2ab1f1fcc403', 'route': ['p2', 'e6', 'i3', 'x7', 'p1', 'c1']}
1769483169.4396353,RECEIVED,70d705f1-abfd-4b33-8aed-0c436d5f0f74,fc9da23c-38d6-4617-ae36-eab7214f2202,c1,c5,26,p2,?,surb={'id': 'f257e6b9-b162-4dea-bee2-f5b0c91c14f5', 'route': ['p2', 'e5', 'i5', 'x3', 'p1', 'c1']}
1769483169.475011,SENT,6b4c785d-0702-4b27-8426-b995a824491b,415aec3b-178a-4e76-ac76-8bd2f8ea3967,c5,c3,3359,?,p2,
1769483169.4751956,CREATED,42189acb-43bb-4fb1-8e97-e32fe8b97140,2b90bafe-d9c3-4894-830c-0be29126d180,c5,c3,27,?,?,surb={'id': '2824d803-9124-4503-8a02-650b6d7d5c26', 'route': ['p3', 'e10', 'i5', 'x4', 'p2', 'c5']}
1769483169.5709462,RECEIVED,6e190022-3bdd-4083-8071-4a5092e77cfa,f843518e-684b-4ec9-b36c-f04a4442c48c,c3,c5,27,p2,?,surb={'id': 'c1f1bc39-7b8a-4e0f-b3c2-898feb920389', 'route': ['p2', 'e5', 'i2', 'x12', 'p3', 'c3']}
1769483169.7318044,SENT,f8e2497a-250e-493b-9bf9-d4d0c9cb05d0,3bc3ad8c-f505-429e-97c9-36a29041d42f,c5,c3,3364,?,p2,
1769483169.7319603,CREATED,ab7ac679-8640-4147-a557-1055b95f2e50,2b90bafe-d9c3-4894-830c-0be29126d180,c5,c3,27,?,?,surb={'id': '2824d803-9124-4503-8a02-650b6d7d5c26', 'route': ['p3', 'e10', 'i5', 'x4', 'p2', 'c5']}
1769483169.7546523,SENT,ec47b8c7-52d2-4a9c-9581-70fefa5be301,c80bc7b5-fed0-42e8-8a52-84e0cb0f65f7,c5,c3,3390,?,p2,
1769483169.754803,CREATED,f8b17e6b-e80d-4799-ab8a-0e55f4607186,ac06f962-5b3f-478e-84e1-65054ea3bda8,c5,c3,27,?,?,surb={'id': '080a51f2-0eaf-4359-b9c6-047067e6d550', 'route': ['p3', 'e7', 'i11', 'x4', 'p2', 'c5']}
1769483169.7587335,RECEIVED,516d8135-7ba0-4ca9-9c97-b7c88483e50b,2f7fa605-db36-42ab-ac05-f60c9a8e7aa7,c4,c5,27,p2,?,surb={'id': '963c2ae4-52fa-443f-a620-7cb25862816f', 'route': ['p2', 'e6', 'i11', 'x6', 'p1', 'c4']}
1769483169.802959,SENT,33ac1bfa-fec9-46b6-80ac-bb5999ff784f,d6ae388e-2b2e-4809-8117-7f2a2829facf,c5,c3,3381,?,p2,
1769483169.8031456,CREATED,4ab665d2-9c91-4727-a929-ff5afaf33648,ac06f962-5b3f-478e-84e1-65054ea3bda8,c5,c3,27,?,?,surb={'id': '080a51f2-0eaf-4359-b9c6-047067e6d550', 'route': ['p3', 'e7', 'i11', 'x4', 'p2', 'c5']}
1769483169.8297932,RECEIVED,c6a42d94-5e0c-41f3-855b-7a325c00f9f0,ee43166c-cc1d-4472-9a30-1d3fbbf44466,c1,c5,26,p2,?,surb={'id': 'ff99335e-5f77-48cc-aca6-36fd6a98ccb4', 'route': ['p2', 'e10', 'i12', 'x9', 'p1', 'c1']}
1769483169.8778226,SENT,68bd58fa-cb24-41b1-8859-8a395ae1ca3c,1dc88bf1-3d9b-42ba-a04e-ffed199d34a4,c5,c3,3379,?,p2,
1769483169.8779762,CREATED,a5991ae3-12a0-496c-a268-425e9ed7723e,bb9e3ffb-fcad-4610-a5d2-70d48aef3505,c5,c3,26,?,?,surb={'id': '87b9e342-4247-4707-a60e-096075306221', 'route': ['p3', 'e4', 'i11', 'x5', 'p2', 'c5']}
1769483169.8867888,RECEIVED,433bfae7-6da1-492a-93e1-203ab8d65a34,53345a3e-76e5-4b17-9f0d-9d0c58f2cedc,c1,c5,27,p2,?,surb={'id': 'bb5f1bc7-8082-4162-8ef2-79eca195cf7b', 'route': ['p2', 'e4', 'i3', 'x8', 'p1', 'c1']}
1769483169.981976,RECEIVED,144ac171-302f-46ce-bb9b-3f9ea5d34300,ee07e10e-d45e-4d1c-9833-7ef66c812007,c1,c5,26,p2,?,surb={'id': '1c629b50-8c87-4553-b0c0-63962231202d', 'route': ['p2', 'e10', 'i1', 'x12', 'p1', 'c1']}
1769483169.9840379,SENT,dd2e5ac2-0f8b-410b-8451-7b1ca8a4fa60,1f502158-73e8-4879-b864-b80f82f0c6a3,c5,c3,3364,?,p2,
1769483169.9842284,CREATED,f8da4e85-43f5-46aa-a38c-3c9317663d03,bb9e3ffb-fcad-4610-a5d2-70d48aef3505,c5,c3,26,?,?,surb={'id': '87b9e342-4247-4707-a60e-096075306221', 'route': ['p3', 'e4', 'i11', 'x5', 'p2', 'c5']}
1769483170.127971,SENT,1c844203-a752-4e05-92fa-5d811ea14229,1ab49698-5bbe-4c9c-b98a-b8e1cc91969e,c5,c3,3380,?,p2,
