timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769756994.052054,CREATED,379895fa-2d7c-478c-96a8-666ff0f342c9,88e04ebc-ed4b-4eab-89a5-cbbdd87e8833,c2,c1,27,?,?,surb={'id': 'e042d01b-5cd2-4575-8b36-fb1e1cebd1a1', 'route': ['p1', 'e4', 'i10', 'x4', 'p2', 'c2']}
1769756994.333112,SENT,121f68fe-6bae-486f-b8f3-757a9a65912f,f3233882-e4fc-40c8-9317-817955f00b61,c2,c1,3381,?,p2,
1769756994.3331914,CREATED,8bdb20e1-bf43-474c-856d-9bd810cb8cf4,eb862804-9f10-45ae-a419-be4dde9c3810,c2,c1,27,?,?,surb={'id': 'd682a590-a508-4150-883b-6dbc22ae3af9', 'route': ['p1', 'e5', 'i7', 'x6', 'p2', 'c2']}
1769756994.4217577,RECEIVED,ba850eed-0437-48b1-85e5-7ceae7274b6d,d7befb56-38e1-4394-a924-7708ada37ae7,c5,c2,27,p2,?,surb={'id': '7b40f440-ed09-4e91-9fa8-918a699b489f', 'route': ['p2', 'e12', 'i7', 'x10', 'p2', 'c5']}
1769756994.5235178,SENT,13c7de72-81a3-4a9c-95d3-259f12bc214f,8e137af8-6adc-449b-bede-d1b227def9f0,c2,c1,3356,?,p2,
1769756994.5236926,CREATED,a0d8adb7-acfe-4fe3-b6f8-4798a199abde,bd498894-f757-40c0-a808-444c2b658063,c2,c1,26,?,?,surb={'id': '6a9da9c0-1505-4290-8575-33b6f96bc6ea', 'route': ['p1', 'e3', 'i10', 'x3', 'p2', 'c2']}
1769756994.8468962,SENT,ec37d21c-7379-44ad-a08d-da8e2c60320d,8cd7eb95-0541-4841-9e39-6a2d0721c725,c2,c1,3383,?,p2,
1769756994.8470585,CREATED,671f25d2-d225-445a-899b-01288cec5a45,01558b36-7618-480e-b974-3aa8aad2a9e1,c2,c1,27,?,?,surb={'id': '9b8ddb8d-486d-4105-bf4b-c7d78b9da56c', 'route': ['p1', 'e12', 'i2', 'x3', 'p2', 'c2']}
1769756994.8797636,SENT,d5b9af37-e5fa-4d19-9e2f-da81bdff0e55,d11b457e-8e71-4e86-a18e-f8943f67c302,c2,c1,3383,?,p2,
1769756994.8798947,CREATED,420faab9-26a8-40fe-b695-cfef695b9789,27026f10-769d-46e0-8975-87a99991e616,c2,c1,27,?,?,surb={'id': 'f3f3fb73-e3f8-45d6-85d8-154f2c4ea449', 'route': ['p1', 'e1', 'i9', 'x10', 'p2', 'c2']}
1769756995.4808686,RECEIVED,e7141202-6bdf-45e4-8652-9639f342c95e,b089dc1d-0889-41b8-8559-b811694163a9,c5,c2,26,p2,?,surb={'id': 'da2d621e-b83a-480f-95ea-13257e255f4a', 'route': ['p2', 'e4', 'i1', 'x6', 'p2', 'c5']}
1769756995.5003748,RECEIVED,c2500841-6883-48f1-8a4a-9a0ddac89326,ac6a611b-329c-4bf5-bab7-6624050732e8,c5,c2,26,p2,?,surb={'id': '4194bfe5-a083-4a7b-aeea-301703208507', 'route': ['p2', 'e3', 'i2', 'x9', 'p2', 'c5']}
1769756995.554801,RECEIVED,8e4914ab-103c-416e-9fea-fba05fda9725,40066f6a-c6d8-497b-b6e2-2995f35292cc,c5,c2,27,p2,?,surb={'id': '406f3eaf-31e4-4433-9591-eab226a3b8a3', 'route': ['p2', 'e12', 'i12', 'x2', 'p2', 'c5']}
1769756995.808802,RECEIVED,819e3bda-a2d2-4d78-92c3-df73d9841910,e5f952d9-0e8c-4cbe-bcc3-a5bf1ec8d379,c5,c2,27,p2,?,surb={'id': 'b5f3689a-e220-4370-93ff-4246f359ba07', 'route': ['p2', 'e5', 'i9', 'x8', 'p2', 'c5']}
1769756995.8924935,RECEIVED,efa74c5f-c4ba-42a9-b645-d5a77be98fbe,934137f2-ea82-4b08-88e8-a29d90840ed1,c5,c2,27,p2,?,surb={'id': '396c069a-8241-45e6-aaf0-b1afca33b0b7', 'route': ['p2', 'e8', 'i8', 'x5', 'p2', 'c5']}
1769756995.894056,RECEIVED,d54147ba-8bde-4765-ba95-4e8b5d1496dc,0e0f6842-2e3e-4f09-ba0b-56168a3883a8,c5,c2,27,p2,?,surb={'id': '471427d9-b920-4045-8e12-7045d8003224', 'route': ['p2', 'e12', 'i12', 'x5', 'p2', 'c5']}
1769756996.136455,RECEIVED,4641965a-6e2d-49bd-abc2-20ccce3da56c,8c8607a7-1342-4ff9-a6ce-81dacf658649,c5,c2,26,p2,?,surb={'id': 'ed9b7bc1-33f5-444f-9d62-0e3112a402db', 'route': ['p2', 'e10', 'i12', 'x12', 'p2', 'c5']}
1769756996.2234287,SENT,2886181c-b507-4107-8d9b-3173c7a9a0f3,6afd3b82-4203-4d7d-b69d-1f0ca98843ba,c2,c1,3360,?,p2,
1769756996.2235365,CREATED,8394585d-6360-4e1e-a171-598d6681ae75,ad0d2612-9908-4167-afd9-286984c02778,c2,c1,26,?,?,surb={'id': '1f2ca6ca-d0fc-4ec7-b21c-bfdeebb96d7e', 'route': ['p1', 'e7', 'i1', 'x2', 'p2', 'c2']}
1769756996.3658934,SENT,6fa3ee07-53ff-43b0-9e9a-15b909ca51e5,87d08f35-2f61-49c0-baa5-8dbf2a994d0c,c2,c1,3401,?,p2,
1769756996.3660023,CREATED,a928249e-2942-4079-826e-ced4b30478d4,f9fd9329-6a36-4199-a3d0-fc7c6408ca32,c2,c1,27,?,?,surb={'id': 'c80a1cfd-5b56-4311-9e29-8ec3179f0463', 'route': ['p1', 'e10', 'i11', 'x5', 'p2', 'c2']}
1769756996.4148014,RECEIVED,e69b83de-7742-4e0d-8ba3-8674f4f4b749,e6fc1db6-d18e-4e1b-857f-16ccefd4436f,c5,c2,27,p2,?,surb={'id': '8cbfb391-4f0f-4374-9b50-2091bdb499ee', 'route': ['p2', 'e12', 'i9', 'x2', 'p2', 'c5']}
1769756996.9630785,SENT,9d97b9d3-9602-4c4c-869d-a47d3922b521,ecf6d207-d885-4344-8475-01cb8ed19b9d,c2,c1,3378,?,p2,
1769756996.9632115,CREATED,8d1f9087-5dd7-469f-b130-356d54db7883,292d39e1-17c6-4bfa-bed1-934dbbec92bf,c2,c1,27,?,?,surb={'id': 'c895f490-2111-4211-be6a-19f64ead5e63', 'route': ['p1', 'e6', 'i9', 'x11', 'p2', 'c2']}
1769756997.0272439,RECEIVED,dc8ca077-a131-4231-b80b-f1a28db792e6,6b214513-91f3-42a9-affe-e7b7e4611c50,c5,c2,27,p2,?,surb={'id': 'fe5d01ad-26b1-49ca-9c50-01e3f0245175', 'route': ['p2', 'e10', 'i2', 'x6', 'p2', 'c5']}
1769756997.032985,RECEIVED,360488e1-3891-421d-8c22-121cd2d3b475,c17c8e94-afd3-4b2a-bcda-ed8302f21723,c5,c2,27,p2,?,surb={'id': 'f4289ffb-8788-4a0b-afe0-c7b98b4a367a', 'route': ['p2', 'e1', 'i3', 'x5', 'p2', 'c5']}
1769756997.1452878,RECEIVED,713ea4e9-8bb2-4542-b9e7-1af172d73f56,b5cfa713-7c89-4e58-8bc8-ade3c084b494,c5,c2,27,p2,?,surb={'id': 'd34fe797-99bc-4027-901d-671714332083', 'route': ['p2', 'e2', 'i5', 'x6', 'p2', 'c5']}
1769756997.232655,RECEIVED,daa15f80-86e2-4c54-8a98-cf1665e5c32d,a311b885-ee4e-468c-9642-1e9ac2711a28,c5,c2,27,p2,?,surb={'id': 'c058465c-c9fe-461b-8892-9acef6b5f4f0', 'route': ['p2', 'e5', 'i5', 'x2', 'p2', 'c5']}
1769756997.6944852,RECEIVED,031b8eb9-cfc0-4fad-9749-cd13856845f8,66efb839-bafa-4799-b95a-c95001870a9b,c5,c2,27,p2,?,surb={'id': '9ce91311-f1c2-487d-b361-fb82e8c172a1', 'route': ['p2', 'e3', 'i12', 'x9', 'p2', 'c5']}
1769756997.7132564,RECEIVED,1754263a-c5bb-4581-8ca9-3efdb05e5325,ba43a572-4bc7-44a2-b87f-bab7737b7a4a,c5,c2,26,p2,?,surb={'id': '16ad6c81-e8b9-4ae3-ab38-d3f2d5e64205', 'route': ['p2', 'e11', 'i11', 'x4', 'p2', 'c5']}
1769756998.0487976,RECEIVED,03e87a82-a316-4d8d-81e5-fb370a052958,424e6507-a5a5-484c-9f0b-365af6988c07,c5,c2,27,p2,?,surb={'id': '6723d272-05fe-4f3a-8e3c-0c730894b126', 'route': ['p2', 'e12', 'i4', 'x5', 'p2', 'c5']}
1769756998.1201673,SENT,8fc1da04-d144-4335-b614-509e7d71d673,80e855de-d297-4fe6-888a-690d5148783b,c2,c1,3383,?,p2,
1769756998.1203213,CREATED,6ab3b91b-d119-4bf2-8ccc-4bc4c0b197c2,1a44995b-0f18-4b21-8687-e93ee7b9bb33,c2,c1,26,?,?,surb={'id': '63a4eac1-ff95-4036-addc-573058b92e64', 'route': ['p1', 'e9', 'i7', 'x9', 'p2', 'c2']}
1769756998.1736364,SENT,22f9fa76-1756-4a67-bd62-d34489216630,0b3259a8-699f-4c89-82e1-e0d01534887c,c2,c1,3392,?,p2,
1769756998.1737833,CREATED,997edf3f-aead-4230-98a7-9448d4b84531,f78aeed4-da51-4e4b-8295-143ca46841bd,c2,c1,27,?,?,surb={'id': '6b8a8b0c-af8e-499a-96d9-0103b76d375f', 'route': ['p1', 'e10', 'i9', 'x7', 'p2', 'c2']}
1769756998.5495727,RECEIVED,77ef475d-231d-4b19-a070-fbcccf0b5ea6,4639f09d-cc7e-4765-9b93-b8088a93f211,c5,c2,27,p2,?,surb={'id': '82c6991c-c1f7-44b2-b9e5-6e8cef93684d', 'route': ['p2', 'e9', 'i3', 'x4', 'p2', 'c5']}
1769756998.6716826,SENT,d8cebc55-19dc-4f59-88b2-21323d2348af,c0272fe8-1c49-4448-8c90-8aa046dd1ffb,c2,c1,3392,?,p2,
1769756998.6717827,CREATED,371b86f7-5963-4d1b-b0a6-2699ca617c40,fa3a4ac6-9802-4778-a1d7-d5dd3c8fad0d,c2,c1,27,?,?,surb={'id': 'b4c4c73c-acca-4763-888f-0f257ff94e8d', 'route': ['p1', 'e9', 'i2', 'x3', 'p2', 'c2']}
1769756998.7812955,SENT,640541bc-8aac-4397-a0c8-9208dc64989f,9686ba04-5858-456c-9484-ce1eb9b25f96,c2,c1,3371,?,p2,
1769756998.7813568,CREATED,4251e32b-b8f9-4583-af7a-9acfbbb7cc4b,73ebdf17-7cd2-49d0-a5b2-47ff03736c5a,c2,c1,27,?,?,surb={'id': '189687be-9767-4f9a-83f8-29455e6f2e68', 'route': ['p1', 'e1', 'i12', 'x5', 'p2', 'c2']}
1769756998.8782113,SENT,a32d02da-ebf5-40b5-ae89-112d1635bd5b,917d33f7-1665-48a2-81f8-6e263e6f00f5,c2,c1,3366,?,p2,
1769756998.8782983,CREATED,c31c880d-8d3a-4212-bed9-b04e7f7a683a,362eadf5-db8d-48f1-8644-86c5bcdb9cb1,c2,c1,27,?,?,surb={'id': '35909c81-2c23-46cb-b5d1-c3eb31fc3511', 'route': ['p1', 'e3', 'i3', 'x11', 'p2', 'c2']}
1769756998.8817468,RECEIVED,daee35b5-95e8-42b8-9434-64f37c90cfc8,6492a575-34f1-4331-ae33-aaf9b957ae81,c5,c2,26,p2,?,surb={'id': 'b8548f90-23c1-4b80-b03c-b882f6dff6e9', 'route': ['p2', 'e4', 'i1', 'x12', 'p2', 'c5']}
1769756998.9954345,RECEIVED,59789b96-4a84-4057-aea1-5a322269e9b6,6f4018a3-c3a6-4a3f-80a8-f3669968d616,c5,c2,27,p2,?,surb={'id': '3c65f430-ebd0-4509-bcab-efc1126f253e', 'route': ['p2', 'e9', 'i4', 'x10', 'p2', 'c5']}
1769756999.1759899,RECEIVED,b521ca3c-934a-4d0d-bdcc-4c2f373408e5,1c470244-b795-4269-92aa-6faf4b97b8b4,c5,c2,26,p2,?,surb={'id': '43f075a8-f72f-4ec2-9151-76090e4005a9', 'route': ['p2', 'e5', 'i11', 'x10', 'p2', 'c5']}
1769756999.204435,RECEIVED,3cdf94f0-e655-4471-ae03-c1a7ff6c8e25,5e55ee86-8b6d-49aa-80a8-4fdbfa063e0d,c5,c2,27,p2,?,surb={'id': 'eb399510-ebcb-45e3-af59-d5351942d262', 'route': ['p2', 'e12', 'i6', 'x8', 'p2', 'c5']}
1769756999.3489418,SENT,41504999-0bc8-4ff4-a1b6-9d7f34f0ef82,36dcaaa6-d2ff-44b7-9ec7-cdb4ea66a0b0,c2,c1,3384,?,p2,
1769756999.3491275,CREATED,f1c0fa70-ebc0-4072-b1b2-df9223e2c52a,71abcab5-f6fc-4519-89a7-1d7559f77915,c2,c1,27,?,?,surb={'id': '33e37e2a-eab7-4dd7-bfd0-0ec93f32258d', 'route': ['p1', 'e6', 'i8', 'x6', 'p2', 'c2']}
1769756999.557117,RECEIVED,f46ff1b8-9821-406f-9fcd-f89c20211fd4,349594d8-4894-42c2-a69a-bc682e0702fd,c5,c2,27,p2,?,surb={'id': 'f6018a20-98b1-4d40-839a-db1192043c44', 'route': ['p2', 'e10', 'i5', 'x1', 'p2', 'c5']}
1769756999.9711974,RECEIVED,cb64a5d9-8434-47d1-b5e6-efd3c145fc1f,9b150acb-54c0-4dea-8c85-7f5ad94f91a1,c5,c2,27,p2,?,surb={'id': '9d5e3ac3-e29a-4552-8561-29a1e5f0dd5b', 'route': ['p2', 'e7', 'i1', 'x12', 'p2', 'c5']}
1769757000.0911655,RECEIVED,8cef20c2-1472-47e0-bcb4-d64ee40f206c,671b7dfe-1e1d-480e-b30b-0736e50bb242,c5,c2,27,p2,?,surb={'id': 'cb97eedd-e17a-4dce-be89-861253992d69', 'route': ['p2', 'e12', 'i9', 'x10', 'p2', 'c5']}
1769757000.3397467,SENT,dfb2a405-dd20-4653-9453-f89965e7bf72,f465b129-711f-43a8-8244-8c06b40d565c,c2,c1,3388,?,p2,
1769757000.3398967,CREATED,74ca38c8-b599-494c-bc56-a5bb52cf97fa,1cf5562d-d31f-4e8a-bfb4-13734f27be92,c2,c1,27,?,?,surb={'id': '5186324d-85ca-422b-a97d-72a1cffb9aaa', 'route': ['p1', 'e8', 'i6', 'x5', 'p2', 'c2']}
1769757000.4039924,RECEIVED,aa072f3d-6fbb-4c96-8c91-812ecfb1849c,af22aafa-d6ae-4d21-8012-fb14dc1da07c,c5,c2,27,p2,?,surb={'id': 'a475695e-385f-470e-8c8d-d049ef312bd2', 'route': ['p2', 'e5', 'i6', 'x9', 'p2', 'c5']}
1769757000.4887366,SENT,a46df2e9-98ed-4f51-9d45-f0c67c27e36e,d63e7007-578c-4504-ba5b-7b5fb3ef08f0,c2,c1,3379,?,p2,
1769757000.488884,CREATED,edd9dc5c-3a2b-4ecb-9f49-4820efd2e820,b66ab98c-34c0-43de-956a-1c7f850ecc12,c2,c1,27,?,?,surb={'id': '8c6f79fb-5992-49dc-9da9-b85076c3543a', 'route': ['p1', 'e8', 'i9', 'x2', 'p2', 'c2']}
1769757000.6639876,RECEIVED,364baac6-6ff9-44a3-be0a-545adbaa660d,bf316751-040c-482a-b1ad-16bcfdedf6c0,c5,c2,27,p2,?,surb={'id': '8b1cf6b5-61fe-4916-bfdd-b8a71ed55f15', 'route': ['p2', 'e1', 'i11', 'x2', 'p2', 'c5']}
1769757000.8002434,SENT,d0b89ec4-953d-49de-a0f2-8a5bde6bdf41,cf70cbc3-79d5-4d50-a534-12a020df7aa6,c2,c1,3396,?,p2,
1769757000.8003964,CREATED,4ad72b65-b28c-45a4-97fe-a33af518cfe5,add4678c-0209-4292-ba3c-f30c96ee1e8b,c2,c1,26,?,?,surb={'id': 'fc5a6c19-bc25-4770-86e0-c041be1196bd', 'route': ['p1', 'e3', 'i8', 'x5', 'p2', 'c2']}
1769757000.9522367,SENT,cfb51c5a-589f-4ade-a507-0d1d2a58afc9,ed519a7f-2d72-4b0c-8d83-a12a37017470,c2,c1,3380,?,p2,
1769757000.9523137,CREATED,b21733db-fd4f-442d-9016-c953f8ed7de6,ebd0aab3-4707-47ed-9d51-daa4b2bf1095,c2,c1,25,?,?,surb={'id': '86f6e135-cda3-4d02-bb7a-6ce88c73dde0', 'route': ['p1', 'e10', 'i2', 'x9', 'p2', 'c2']}
1769757000.977236,SENT,e882ddc2-43d0-4627-b62f-cf5a53aa8c94,0430d8b3-dab6-460a-b253-8bba9a236fbf,c2,c1,3396,?,p2,
1769757000.977312,CREATED,5e398319-1da6-407f-ab1e-b769110eabaa,f5f07ab7-8ef5-463b-bbae-6468b8c03b25,c2,c1,27,?,?,surb={'id': '7531de36-816b-4eb6-a662-708d73b762e4', 'route': ['p1', 'e2', 'i10', 'x1', 'p2', 'c2']}
1769757001.2692182,SENT,c2f405c8-f5d9-4a5b-9d9f-671b09387a43,14bc87c0-b60e-49f9-917b-9e28d61fc0cd,c2,c1,3383,?,p2,
1769757001.2693675,CREATED,083481f5-0143-495d-aa42-58f9bd228a7c,610753fe-9079-43d5-b489-309d97dba635,c2,c1,27,?,?,surb={'id': 'b5b590ef-c84e-4c39-8dc6-49e752caa1b3', 'route': ['p1', 'e4', 'i12', 'x9', 'p2', 'c2']}
1769757001.2843668,RECEIVED,ffd6b602-23de-4990-9aeb-922dacaf97d6,cf0c91b7-4ef8-46ad-be0c-82c408f87bf7,c5,c2,27,p2,?,surb={'id': '64bcf970-ca63-4230-a243-a020afc445f1', 'route': ['p2', 'e4', 'i12', 'x10', 'p2', 'c5']}
1769757001.4322085,SENT,d246fadd-d5b0-4f19-bd91-ff5f870aa06e,8100e2d2-117e-4b7b-95b2-95e7ef4dbcb4,c2,c1,3359,?,p2,
1769757001.432358,CREATED,46cd6257-ec92-4c24-9fcb-b341257aa67c,f87c2a87-c1ef-4793-a04c-94f8b69c7927,c2,c1,27,?,?,surb={'id': 'ae4b527f-003b-4837-a3fe-48bba0ba1491', 'route': ['p1', 'e2', 'i11', 'x7', 'p2', 'c2']}
1769757001.6088417,RECEIVED,efe548b6-3554-4c0e-a80a-2b11d48385db,d06dcec5-253c-47a1-9c7c-96f52d406bc6,c5,c2,27,p2,?,surb={'id': '125679fd-444b-4585-828e-32a4148456e4', 'route': ['p2', 'e7', 'i1', 'x5', 'p2', 'c5']}
1769757001.685225,RECEIVED,8024a813-5fca-4fbc-a437-b88052fa0798,af89673d-507e-41fb-86c0-2e5cde1f8b9d,c5,c2,27,p2,?,surb={'id': 'cf0127fb-b715-4a1c-a37f-1db488badf7d', 'route': ['p2', 'e9', 'i4', 'x10', 'p2', 'c5']}
1769757001.8049672,RECEIVED,918ff680-d85c-4585-a4e2-e3df33025601,4222f7bc-990a-462c-8e1a-161a02c8679f,c5,c2,27,p2,?,surb={'id': 'ee9ea206-f073-4e9e-8f13-271eea9a8883', 'route': ['p2', 'e2', 'i9', 'x12', 'p2', 'c5']}
1769757001.8633242,RECEIVED,28c9549e-9a9d-4b30-ba22-3195055fb633,6cc2cb67-cf2b-43b5-8caf-8f7af87fb908,c5,c2,27,p2,?,surb={'id': '5adaef6a-41d7-44c4-b5cf-824e4308430a', 'route': ['p2', 'e2', 'i5', 'x9', 'p2', 'c5']}
1769757002.183778,RECEIVED,02ad08bb-ed1b-466d-99ff-f3a5b8f844ea,938a5fde-07e6-4a9c-a7d2-64e4609a626a,c5,c2,27,p2,?,surb={'id': 'deb7cd1a-a8e8-4273-99bd-5f99c7ff43f1', 'route': ['p2', 'e3', 'i6', 'x7', 'p2', 'c5']}
1769757002.253102,RECEIVED,cbfe8191-6a04-47b2-9fc0-db45dad03528,2940c98e-df0b-43c0-8855-34d1870d614f,c5,c2,26,p2,?,surb={'id': 'eb5478a7-e437-4574-992c-922ccb0ad3f4', 'route': ['p2', 'e4', 'i3', 'x2', 'p2', 'c5']}
1769757002.2859855,SENT,273ed8f6-b132-4b22-98ce-3e55390d1347,7ffcf8cc-7f04-4d6d-a3e8-e5e5f2e156ba,c2,c1,3375,?,p2,
1769757002.286076,CREATED,9355b59e-1ecf-46d2-ba4d-810a69754ede,c29fbba5-2292-431a-98ae-d1d00fa940db,c2,c1,26,?,?,surb={'id': '641560d3-e9b5-4aa2-b07d-3288348bd80c', 'route': ['p1', 'e6', 'i2', 'x10', 'p2', 'c2']}
1769757002.353568,SENT,b9d886a5-8e1a-4d72-a516-87650b48f1aa,71d87c74-c82e-46ba-a59f-75ed7af217ee,c2,c1,3379,?,p2,
1769757002.35366,CREATED,4e16a222-9791-44af-94ed-b20294c5b1be,09c582c2-0755-4ea4-a97b-2d62ca06d379,c2,c1,27,?,?,surb={'id': 'e7312077-07ab-4988-88aa-7f1c2f483fb2', 'route': ['p1', 'e7', 'i1', 'x5', 'p2', 'c2']}
1769757002.4167206,SENT,55f0faac-5a53-45bb-a0d3-d766f4fa2d7c,4048f684-0d88-4675-9ee6-dcbe61fd3378,c2,c1,3384,?,p2,
1769757002.4168134,CREATED,13c0a0a5-a467-48b4-8eca-e0c6dff29e3b,f942c36d-a985-4cec-b9bc-c1a0cec43166,c2,c1,27,?,?,surb={'id': '238f807a-4760-4377-af19-fddaca62adce', 'route': ['p1', 'e9', 'i4', 'x2', 'p2', 'c2']}
1769757002.5462775,SENT,bde0a5fa-db96-4a09-b383-1e76ca901fed,48a775f6-9008-493f-aca5-b0592bfdc215,c2,c1,3363,?,p2,
1769757002.546458,CREATED,5f3a701c-8205-4efb-a95d-ad0ab8a23938,f74df845-13d2-4389-89d9-333fd7a58253,c2,c1,27,?,?,surb={'id': '0e069c2a-f67e-4462-b4b8-2f4bef67d05d', 'route': ['p1', 'e12', 'i11', 'x9', 'p2', 'c2']}
1769757002.662242,RECEIVED,fafaa0b3-4521-44d8-a71c-e580e5155f73,a3dbbdcb-ac9d-4bd4-91e3-a184e0dae9b7,c5,c2,26,p2,?,surb={'id': '32301e95-5e54-4012-bc8b-49bc0b7e2540', 'route': ['p2', 'e3', 'i11', 'x11', 'p2', 'c5']}
1769757002.9050937,SENT,bb7643e9-7c13-44d0-b792-1fc5104a9247,46b62052-8b36-4d70-a2a5-a5b3881801ef,c2,c1,3394,?,p2,
1769757002.905174,CREATED,d8f80c68-f9db-4540-a0f8-5e4f326090c0,92205ae3-5e1d-4332-a446-642a124ba776,c2,c1,27,?,?,surb={'id': '5e9f2783-1c8a-4f50-a598-411cc422a3fb', 'route': ['p1', 'e12', 'i5', 'x7', 'p2', 'c2']}
1769757002.989198,RECEIVED,84e9aaf8-419c-4d59-b627-c370a8ba6d87,33c90384-d85d-4573-a181-f1142e01be8e,c5,c2,27,p2,?,surb={'id': '423eaa9e-979b-416b-b6cc-6a36b5f540eb', 'route': ['p2', 'e12', 'i7', 'x6', 'p2', 'c5']}
1769757003.0324943,SENT,075eb24a-b8f3-43a7-9a48-f5a65182b2bd,d49aa4d7-63eb-4fa2-81f8-75682417ff12,c2,c1,3392,?,p2,
1769757003.0325727,CREATED,06b00776-f7d1-4e02-aac3-beb9167cbf9f,3d404b73-ced9-4a16-bc0a-efe02471eab7,c2,c1,27,?,?,surb={'id': '5d96cf85-3f3d-442e-9cbd-02ea7a8cb3e2', 'route': ['p1', 'e11', 'i12', 'x11', 'p2', 'c2']}
1769757003.1883583,SENT,19d8493d-5fff-4d54-8b25-00ecffbad93d,96cdbf06-c215-4263-b7a4-bc92e60edcf4,c2,c1,3387,?,p2,
1769757003.1885083,CREATED,7a5dd541-3978-4934-b641-9147509b8620,5a63ec0b-b6f7-4cb1-9ae7-4b2c1e068738,c2,c1,26,?,?,surb={'id': '0f44e1b1-6f8f-475c-b643-b17baf9474af', 'route': ['p1', 'e12', 'i7', 'x10', 'p2', 'c2']}
1769757003.1924047,RECEIVED,69148a1b-774d-445c-bcd4-42a114bcb71c,5b1b0c1f-594c-4cc6-a7f3-f6a3fa086527,c5,c2,27,p2,?,surb={'id': 'fa28252f-6250-4d0f-a8c1-e5305cea15db', 'route': ['p2', 'e11', 'i3', 'x8', 'p2', 'c5']}
1769757003.247694,RECEIVED,29eb4f32-49e3-4fa4-91a2-82b639cc3f90,7be92de9-360d-4a12-be97-429ac46f86bf,c5,c2,27,p2,?,surb={'id': '417c32ae-9e01-451c-9f23-760ed581a9e8', 'route': ['p2', 'e12', 'i9', 'x6', 'p2', 'c5']}
1769757003.367532,SENT,00acaa11-b619-44dd-a533-5daff46cdc77,1c361820-32ab-4f03-af5c-9f2b63b952f0,c2,c1,3399,?,p2,
1769757003.367679,CREATED,22793324-30b6-4caf-baaa-a6dc0b6b0512,c9dc8dc4-b90e-445c-ab04-62c6733ef69e,c2,c1,27,?,?,surb={'id': 'f63e89ea-fa01-4bf1-8df0-19a4fdfeabde', 'route': ['p1', 'e7', 'i10', 'x3', 'p2', 'c2']}
1769757003.425526,RECEIVED,a5ffca51-90f5-4449-b51e-3b7825f3f9f0,ab134b00-5eed-4514-8ba5-9dd74790b8ad,c5,c2,27,p2,?,surb={'id': '5d3b0549-5fb3-4719-8ecc-fb799ff4d9f1', 'route': ['p2', 'e4', 'i7', 'x12', 'p2', 'c5']}
1769757003.551868,SENT,1d9c4011-57a2-403c-98a4-d812ea43c7b7,d66e5250-cbb2-4323-a952-faec032e3b98,c2,c1,3375,?,p2,
1769757003.551943,CREATED,bbab8153-f9b7-4186-b2a2-2c8f0e223ba1,1c80c1fd-f4e3-425e-8a54-ceb593840eed,c2,c1,27,?,?,surb={'id': 'a13d3772-6d7c-4075-bda3-d5742e675684', 'route': ['p1', 'e1', 'i12', 'x1', 'p2', 'c2']}
1769757003.5607998,SENT,1432644d-0a1d-4d3c-8d4d-25cfd0f9c4c2,f3601e94-9027-485e-a9c7-5bf04da5bcb2,c2,c1,3383,?,p2,
1769757003.560877,CREATED,a62dc6aa-f424-4a72-b3e2-4bae20a1a86c,3b236ffb-ab67-44d6-8da5-b29cf120f9ec,c2,c1,27,?,?,surb={'id': 'ee93257a-4df0-42d2-baaf-e38bfa9ad26a', 'route': ['p1', 'e12', 'i7', 'x9', 'p2', 'c2']}
1769757003.7854438,RECEIVED,dd8a3a03-885c-4d22-87a6-cbf4ee1435e5,6ff4d009-8cbc-4f55-899c-2a82bed16097,c5,c2,26,p2,?,surb={'id': '8922f3ee-23e7-44db-91c9-778617a0bce4', 'route': ['p2', 'e9', 'i12', 'x8', 'p2', 'c5']}
1769757004.0174932,RECEIVED,b4adec90-f9e1-44d9-b7e9-f4f69910cbbe,205e0ae0-0ca0-4dd3-aa1b-d43bb00a244a,c5,c2,27,p2,?,surb={'id': '6fd70cc1-9f20-4ca8-be91-9bab20dd0931', 'route': ['p2', 'e4', 'i8', 'x9', 'p2', 'c5']}
1769757004.057648,SENT,0e247299-116c-4036-b1a1-b16eea1093fd,8f1e93f4-2c10-4afb-aeb4-a3b19936b4f7,c2,c1,3378,?,p2,
1769757004.057748,CREATED,df03ef9e-1dbb-4b98-b06b-630d331eecb2,d5629f09-6a53-4a45-948b-99e40320952c,c2,c1,27,?,?,surb={'id': 'cca80529-0511-4127-8444-c61cd57c2e00', 'route': ['p1', 'e2', 'i4', 'x9', 'p2', 'c2']}
1769757004.1492264,RECEIVED,d47886fa-edad-4590-898b-05c044d8024d,ff64f91a-37d0-4933-af7a-3edba2a4870d,c5,c2,27,p2,?,surb={'id': '7158a3c4-3035-42dc-aace-3d8d51e177e4', 'route': ['p2', 'e4', 'i3', 'x12', 'p2', 'c5']}
1769757004.3293738,SENT,189d417e-2ed6-48b2-b630-43011faac5f9,9f1c3cce-0ad5-457c-91ae-9f761046f8b5,c2,c1,3380,?,p2,
1769757004.329474,CREATED,0a168455-60cb-4be7-ac9a-2384d4b506d8,3970b9ce-2ff8-4337-9eef-fd4c4ee41748,c2,c1,27,?,?,surb={'id': '9334bf5e-cb1b-49a1-b93f-f3d9b06e1ad0', 'route': ['p1', 'e4', 'i6', 'x7', 'p2', 'c2']}
