timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769443945.3887827,SENT,5fe6f203-2a16-4233-9c89-dce0873ea677,34c4b7ae-c107-4100-bd76-841863ac5906,c4,c5,3385,?,p1,
1769443945.388853,CREATED,7cb3e387-3bd8-4ddb-842e-897775777e40,6110f2ef-b16b-4342-8f40-791e991d1d0a,c4,c5,27,?,?,surb={'id': '4d08b159-4c10-4dcd-9537-d2592af51c69', 'route': ['p2', 'e5', 'i2', 'x9', 'p1', 'c4']}
1769443945.6378646,RECEIVED,261c8587-f0ac-464e-8294-8cde742c02e4,52ab7c00-cefd-4981-841b-a4b38d8a80de,c5,c4,27,p1,?,surb={'id': '16e72ba7-c78e-4c6e-a8e1-80237bb4f0a7', 'route': ['p1', 'e4', 'i1', 'x4', 'p2', 'c5']}
1769443945.6914344,RECEIVED,b87323c2-06bc-475a-9ce2-e06b72a3e3bd,0ed13374-de12-42cf-9f62-f2230e31d95e,c5,c4,27,p1,?,surb={'id': 'f884ae12-b811-474e-856b-78e70f7af8c4', 'route': ['p1', 'e11', 'i3', 'x12', 'p2', 'c5']}
1769443945.823083,RECEIVED,be6fadba-21f6-4678-ac82-572a093f40b4,cb8cb517-e781-44c3-9f5c-358f12baf53c,c5,c4,27,p1,?,surb={'id': '8fb30ca3-e420-40cc-a214-300899a492f4', 'route': ['p1', 'e7', 'i10', 'x9', 'p2', 'c5']}
1769443946.0399246,SENT,3c33d8a9-eded-4bb4-909a-7513b944ca6e,3eb5f584-cc3b-4c91-9fce-8a601a8db145,c4,c5,3390,?,p1,
1769443946.0400288,CREATED,5972b675-4757-4731-bef3-6f4c49f57eb2,9b728dd5-3815-4ef5-9276-d3139a904af6,c4,c5,26,?,?,surb={'id': '2729d039-49a0-4551-b546-a984051fa1d7', 'route': ['p2', 'e3', 'i10', 'x2', 'p1', 'c4']}
1769443946.2133732,RECEIVED,993e3025-92f7-4e3f-8637-9e4482edfc31,d64d9d52-3dc6-4dee-b05a-015f48b0e204,c5,c4,26,p1,?,surb={'id': '2206cb91-5df8-4c6a-bd60-755069b39235', 'route': ['p1', 'e6', 'i2', 'x10', 'p2', 'c5']}
1769443946.3947308,SENT,fb4a19fe-f4b6-42fe-9218-e2b696a59e23,359d7218-4473-430f-96e4-aa5bee975a17,c4,c5,3392,?,p1,
1769443946.3948803,CREATED,259c9f1a-19f1-403d-a738-cc891878534c,8f17c74b-2a4a-4f7e-a430-aaa34b5aee45,c4,c5,27,?,?,surb={'id': '9090267b-6206-4347-83b1-43f0ee4c246e', 'route': ['p2', 'e5', 'i3', 'x12', 'p1', 'c4']}
1769443946.4516864,SENT,84021c59-5535-473e-bc2b-3d56fb15cc42,1fe23a9e-83c1-4643-a19d-f91cd5086ac0,c4,c5,3395,?,p1,
1769443946.4518533,CREATED,96f97c7e-cfcf-4df8-bd04-d0a97862db4f,6f03c8c6-7eeb-490d-99bc-bdc285b5143c,c4,c5,27,?,?,surb={'id': 'a1782147-431e-4ebb-b4a4-40af2275e6ed', 'route': ['p2', 'e12', 'i10', 'x7', 'p1', 'c4']}
1769443946.477727,SENT,899d6f6a-c36a-4828-8064-96de5811bd77,8fdb18cb-930d-4894-a825-91412643c65a,c4,c5,3388,?,p1,
1769443946.4779418,CREATED,c73e4da9-7164-415d-bf20-615b4f7df1d2,1c32a3c0-7d08-43d7-a303-7a038f0df361,c4,c5,27,?,?,surb={'id': 'cc5557c3-0ddd-4683-b9ee-d26da55a33c1', 'route': ['p2', 'e3', 'i12', 'x1', 'p1', 'c4']}
1769443946.595393,SENT,8269e513-d331-4b60-bc1f-b8fa50b4707d,c5e3b115-f54d-4b0f-be47-f054f627a1d0,c4,c5,3363,?,p1,
1769443946.5955443,CREATED,f718a54a-0a84-4713-9484-b0c8c8514c64,477d4619-5c9c-4968-b75b-0a89ec41d70e,c4,c5,27,?,?,surb={'id': '8bfcbfee-38ca-41bb-b311-388ef591174a', 'route': ['p2', 'e2', 'i5', 'x2', 'p1', 'c4']}
1769443946.7798893,SENT,da8cb59e-c815-4030-9939-d59675ec2db8,1249d062-ca18-4d26-915b-fc03597386a4,c4,c5,3377,?,p1,
1769443946.7800436,CREATED,0ae73fad-a968-47b2-ba9a-b63f67192276,c22bd2d5-965b-467c-ba95-7938efa57e16,c4,c5,27,?,?,surb={'id': 'e696594f-7df7-42e4-85df-065bfd1acaae', 'route': ['p2', 'e8', 'i12', 'x5', 'p1', 'c4']}
1769443946.900611,SENT,77f4ce7f-4d4f-4394-ae7b-b793a43a56fc,85bc47bc-45ca-4c92-ade1-0add85224c3f,c4,c5,3401,?,p1,
1769443946.900761,CREATED,73aa2ebc-52d2-45c0-97fd-1ae6917151be,bb2c2e33-6d71-4b5c-8e5b-69d3988a470b,c4,c5,27,?,?,surb={'id': '4425c3d9-affe-45ac-9136-1809153a757d', 'route': ['p2', 'e8', 'i11', 'x2', 'p1', 'c4']}
1769443947.0623732,RECEIVED,8e2de1ba-5317-4f09-a0d7-de79027f63f7,a8325d0d-1308-4c4c-bca2-ce77796d327a,c5,c4,26,p1,?,surb={'id': '72e65e81-b0ed-43ac-9822-7d06b87190b2', 'route': ['p1', 'e8', 'i1', 'x3', 'p2', 'c5']}
1769443947.0972311,SENT,d503f9a9-3572-4fe7-8521-5dddbf4a5259,77156d35-a114-4047-968c-0b0f1cdb9878,c4,c5,3376,?,p1,
1769443947.0973804,CREATED,ca9018d1-2e01-470d-8ce4-fb293f2e4570,634a1ae8-136c-4d19-85aa-a6f0c0ed4de6,c4,c5,27,?,?,surb={'id': '4348785a-0d29-415d-9cc8-5514bf9b06b6', 'route': ['p2', 'e1', 'i11', 'x1', 'p1', 'c4']}
1769443947.1417522,RECEIVED,fbcd9370-724d-4d46-9193-7f63d9118d52,e56b0f76-3720-4661-8927-818fee7d3bf1,c5,c4,27,p1,?,surb={'id': 'a1654821-75f8-454c-ba1e-336c583c4d26', 'route': ['p1', 'e10', 'i4', 'x1', 'p2', 'c5']}
1769443947.1762497,SENT,aa7b4d79-642c-472e-a936-e71e86bf0742,1d6de552-42d4-4a63-b273-2605647e507c,c4,DROP,2028,?,p1,
1769443947.176317,CREATED,4fee7e07-20fb-446d-8e08-93a2618ca6e8,9d95396d-6c67-4097-8f49-5023d731bfed,c4,DROP,27,?,?,
1769443947.263204,SENT,94932cf0-ae7c-4bbd-a2b0-43407b93f2a4,a4f29fb0-2c5c-4548-bdbb-e74411103787,c4,DROP,2016,?,p1,
1769443947.2632723,CREATED,1df36bd7-6c74-4f1a-a112-4989dd29127e,c8e1cf92-a72e-44b2-8c12-11043fa923e7,c4,DROP,27,?,?,
1769443947.3922412,SENT,7d743566-9dc3-4213-a2ce-70636b943311,ff14d759-9e71-4833-a8fe-16a217b24cb1,c4,DROP,2012,?,p1,
1769443947.3923209,CREATED,e393cf0f-ad01-4c46-8268-85c78d112f43,0d61dde8-9c1e-4016-a2d3-059d1701c81f,c4,DROP,25,?,?,
1769443947.4906414,RECEIVED,ea1b3fec-9e2a-4927-825b-043a48b7b4e2,a37ca1f8-4977-4707-91ef-e86c81cc95d7,c5,c4,27,p1,?,surb={'id': '818ebae9-c448-43b1-8cc8-7e632c09e5c9', 'route': ['p1', 'e6', 'i5', 'x5', 'p2', 'c5']}
1769443948.0198722,SENT,fc052d5e-8ce4-45b9-a4e6-f6567de3c6bf,61627b51-94bc-415a-a9d0-488c8c5538aa,c4,c5,3360,?,p1,
1769443948.0199656,CREATED,f20b06fd-370e-4977-83ac-c34b8893f87d,b6888734-f5a2-4f0c-99e5-e1bc1930d137,c4,c5,26,?,?,surb={'id': 'd56821a0-409a-4340-8899-a780becb87c6', 'route': ['p2', 'e9', 'i8', 'x11', 'p1', 'c4']}
1769443948.058104,RECEIVED,7a80d327-a751-4a28-8065-fe864ae46957,e16f8c7f-c791-408e-bbf6-445cf64a88a7,c5,c4,27,p1,?,surb={'id': 'e3f10d69-674d-4418-bbb3-aba7610d4be3', 'route': ['p1', 'e2', 'i3', 'x12', 'p2', 'c5']}
1769443948.2797987,RECEIVED,17305151-e489-4e20-8f53-43a2f0551aca,3c44edd7-a14e-46c2-bc7c-8b01ea971c7f,c5,c4,27,p1,?,surb={'id': '255dd712-80b0-439a-9f82-fb74900c3044', 'route': ['p1', 'e2', 'i9', 'x5', 'p2', 'c5']}
1769443948.4427018,SENT,7926fb28-c72b-4426-b316-4b67328f8d82,c9759b6f-8fbd-462a-8c4d-4d7ce77ac152,c4,c5,3372,?,p1,
1769443948.44287,CREATED,cd6edbab-69d7-4462-9cb7-dd83b06499f5,ac19ec88-bd20-4c0e-bac9-c6e56153c43a,c4,c5,27,?,?,surb={'id': '8373b150-3954-43c2-b463-a263b5b06664', 'route': ['p2', 'e2', 'i12', 'x6', 'p1', 'c4']}
1769443948.5124516,SENT,24d4b5a7-33db-4bae-a4ed-b115533b238d,f6d86972-5ffe-4361-b876-e13897b14210,c4,c5,3365,?,p1,
1769443948.512679,CREATED,d4ae61b7-adef-46cb-9586-4e67e4ec2937,53e2215b-1a2d-45c4-9e41-1a991a76091b,c4,c5,27,?,?,surb={'id': '73c675f9-37af-495c-b177-7548e136d9fe', 'route': ['p2', 'e4', 'i1', 'x7', 'p1', 'c4']}
1769443949.0659425,RECEIVED,124d7d8e-8dd2-4ba6-a3b4-27eead66cc1c,06fbfd33-7748-48a7-ab52-c4034ece6d0e,c5,c4,27,p1,?,surb={'id': 'ec144c40-4b94-4994-ba49-c41ee01640ff', 'route': ['p1', 'e9', 'i12', 'x12', 'p2', 'c5']}
1769443949.2034187,SENT,8d34f755-45eb-4b70-bb6e-2b73576f791e,07c0ecfb-1b64-4135-85e8-98c6f8be0a4b,c4,c5,3375,?,p1,
1769443949.203555,CREATED,b12160b6-7e8b-4af6-9b1d-82908b17ca16,c775efef-c959-4fea-be20-e3cbc0a97e90,c4,c5,27,?,?,surb={'id': '289f3361-243e-45ab-af8a-a79da071cb78', 'route': ['p2', 'e8', 'i9', 'x12', 'p1', 'c4']}
1769443949.321115,RECEIVED,ac970555-0fe3-4df1-a004-1e9ecbbb8cc2,f58be235-e41b-4445-a57f-b7867b451a1d,c5,c4,27,p1,?,surb={'id': 'fcfb944a-4024-4990-ba6c-a33eb5cd852a', 'route': ['p1', 'e9', 'i5', 'x8', 'p2', 'c5']}
1769443950.083165,RECEIVED,6f9d1d73-cb3c-4f16-bf27-3a50e9fcd843,ff3ccc74-27a9-46a2-abeb-b5aa14e32ee4,c5,c4,27,p1,?,surb={'id': '7ab3fe9c-306c-494b-857b-bb84445097c3', 'route': ['p1', 'e6', 'i3', 'x8', 'p2', 'c5']}
1769443950.2425969,RECEIVED,c3f6a0f5-022b-4d58-b226-4b9330e04e47,07971c2c-1a4a-4723-8537-9c27fa9646ac,c5,c4,27,p1,?,surb={'id': '27eef04b-9eae-4bcb-b543-9a3ac3480249', 'route': ['p1', 'e12', 'i10', 'x8', 'p2', 'c5']}
1769443950.4908538,SENT,9d5e02af-9c1f-4142-aabf-3945f3c6c1f7,d8bee9bd-aa01-4219-b280-663eb40a4035,c4,c5,3356,?,p1,
1769443950.4909296,CREATED,75aeb280-7097-4373-8199-41c78bea8573,eafe3a3d-fb74-40f0-8ced-396c02bfa4c6,c4,c5,25,?,?,surb={'id': '93c6094d-a63c-42c7-b012-b2de23a03719', 'route': ['p2', 'e3', 'i4', 'x5', 'p1', 'c4']}
1769443950.5533128,SENT,68a2db8c-6368-4dda-aa94-67d56d7f5ca8,9b3b01cf-bf7e-4844-b027-b5df22cb0948,c4,c5,3380,?,p1,
1769443950.5534725,CREATED,cd342a3a-2395-4d30-b8fc-00a5dc00d1d0,5e121869-d2c5-470e-b493-16fb7490290b,c4,c5,27,?,?,surb={'id': '59f6091a-0605-4856-98f4-01a34225fa03', 'route': ['p2', 'e3', 'i3', 'x12', 'p1', 'c4']}
1769443950.8174305,SENT,eddc3f47-6f5b-4e81-a695-1167a4ea2107,2d9644cc-e9f2-480d-803e-b3a19f4af763,c4,c5,3371,?,p1,
1769443950.817582,CREATED,fabba491-4b5c-4422-ab3c-a20b7efdbb97,efe4123c-2f7a-4ac2-b57f-8fb0b9722fa7,c4,c5,27,?,?,surb={'id': '81784617-9021-4249-8637-2d97acd58ee9', 'route': ['p2', 'e1', 'i10', 'x9', 'p1', 'c4']}
1769443950.8650348,SENT,27bf2ac3-4ba8-499a-af6f-871acfaea8a2,46231dca-6c36-44c8-8f79-d967cce13a47,c4,c5,3389,?,p1,
1769443950.8652124,CREATED,ad7345ba-dfa5-40c7-9bcd-2ceeb027965d,08a20a15-7026-4105-b56f-669c52aecec7,c4,c5,27,?,?,surb={'id': '2bf119d4-f0bc-4427-ad19-57eac0ff846a', 'route': ['p2', 'e3', 'i9', 'x12', 'p1', 'c4']}
1769443951.0509553,SENT,861524f3-3508-4a06-9fc8-ce087d8bbe3a,0955fbba-0f7f-4bf3-9028-074e3de98b4e,c4,c5,3359,?,p1,
1769443951.0511527,CREATED,1b19687b-21da-4dac-bca7-01ad523e9fc2,35d41977-4726-4059-8a0c-0091a4da7237,c4,c5,27,?,?,surb={'id': '404bed22-6a26-4d07-965e-f95e02c6dd70', 'route': ['p2', 'e9', 'i7', 'x7', 'p1', 'c4']}
1769443951.0628448,RECEIVED,9388f92e-06d8-4b9a-89a3-7086c5eb745f,d4e0996e-3f98-4275-b37a-109d435fda4c,c5,c4,26,p1,?,surb={'id': '986ac57b-0354-48ad-ba25-f71d8f10a40c', 'route': ['p1', 'e11', 'i9', 'x6', 'p2', 'c5']}
1769443951.117336,RECEIVED,65a72b33-dd81-4199-9e2a-3362f98c1b2b,41da9022-7950-4fc2-ab5a-997cc03852f7,c5,c4,26,p1,?,surb={'id': 'f780c738-c162-43eb-944a-c556d7bfeb97', 'route': ['p1', 'e10', 'i3', 'x7', 'p2', 'c5']}
1769443951.2772677,SENT,220bcf9f-1b2a-47d8-aa9e-d518146875ee,970c091f-e24a-4cbb-9528-461a5c3a79a9,c4,c5,3383,?,p1,
1769443951.277406,CREATED,eb34c642-f852-417a-b1bd-a58b16080971,10335c8b-f0a2-4b3d-8ef9-d890b2e87869,c4,c5,26,?,?,surb={'id': 'b5ae9360-896f-4a64-86f2-270af8dd5ab0', 'route': ['p2', 'e3', 'i8', 'x9', 'p1', 'c4']}
1769443951.279772,RECEIVED,aab0026b-f884-4c56-b61d-0b9814a37f50,8fbc535f-7f4d-43b0-9714-8d37967c714c,c5,c4,27,p1,?,surb={'id': 'b98da68a-ecdb-4b65-a2c4-dcb4703d9eeb', 'route': ['p1', 'e1', 'i4', 'x5', 'p2', 'c5']}
1769443951.3737588,SENT,df923298-1ede-4370-b0b3-14df71c9c62d,9fe5792a-22c2-4125-8a4b-a4feb772348c,c4,c5,3363,?,p1,
1769443951.3741906,CREATED,2dbd23ff-cf81-477f-ae24-1817ab720eb4,1d23b6e5-083f-4900-98a3-269de95ae986,c4,c5,27,?,?,surb={'id': '77fb34bf-0118-4727-9713-de1fc65f2516', 'route': ['p2', 'e4', 'i3', 'x1', 'p1', 'c4']}
1769443951.4688249,SENT,6786259c-205b-446b-aed8-ea92563acea3,7c021962-0795-40a0-9850-bae45044f0f6,c4,c5,3384,?,p1,
1769443951.4689543,CREATED,5ad07f28-9d7d-4688-ba21-53b54bb2158e,fcfa44b5-a7dc-46d9-a0ff-5af113055ad2,c4,c5,27,?,?,surb={'id': '9d12a0ab-5aa4-48fd-b920-ed42f7f16274', 'route': ['p2', 'e1', 'i8', 'x2', 'p1', 'c4']}
1769443951.545629,SENT,853b672a-e50e-413b-8668-b961a2ef4ccd,03f0ccb8-137d-462f-8011-3b0ede1f0331,c4,c5,3356,?,p1,
1769443951.5457559,CREATED,8a235b58-80de-492d-b715-361746f6c1c1,de75e46b-29a3-40d6-9b98-da28742b891c,c4,c5,26,?,?,surb={'id': 'd4d1996a-85ab-43c3-a7dd-dd0f604b6ff8', 'route': ['p2', 'e2', 'i7', 'x10', 'p1', 'c4']}
1769443951.7426758,RECEIVED,911d94c9-5673-4a45-a3bf-29ed8af25a49,965b7e9f-9898-4cf6-bf01-9f17a1cfa47c,c5,c4,27,p1,?,surb={'id': '1ad622d6-0033-42d3-a0f1-0bfe0b79adc2', 'route': ['p1', 'e7', 'i1', 'x4', 'p2', 'c5']}
1769443951.8234026,RECEIVED,e7a9fbdd-df02-4e07-873e-149e5f4bc037,b5169085-d6f4-41df-8d7b-13c9b46d4870,c5,c4,27,p1,?,surb={'id': '467881a7-976d-4307-af1c-608bc47e1e5f', 'route': ['p1', 'e11', 'i7', 'x11', 'p2', 'c5']}
1769443951.8856037,RECEIVED,bfef039e-b49c-42a4-a557-792d89d884d6,7c05f61c-59f1-4396-9678-a408a15e6f17,c5,c4,27,p1,?,surb={'id': 'd84263eb-475b-43a2-9bc2-c84412a72c77', 'route': ['p1', 'e3', 'i8', 'x6', 'p2', 'c5']}
1769443951.9292529,RECEIVED,37e4aa08-2a15-4151-a461-d8738f911fba,c797add8-023f-4f82-8f4f-ebbd7ff93674,c5,c4,26,p1,?,surb={'id': '3765a169-1456-4a1b-9f86-f2a92145f986', 'route': ['p1', 'e11', 'i8', 'x5', 'p2', 'c5']}
1769443951.9834862,RECEIVED,8a559409-7bc7-4f3a-8c8e-8dada6601002,e75a8d6f-577a-4b5d-b570-cb95ab2aabf8,c5,c4,27,p1,?,surb={'id': 'd2d633f5-251d-4a20-b67d-6012adcb67ec', 'route': ['p1', 'e8', 'i9', 'x9', 'p2', 'c5']}
1769443952.086661,RECEIVED,4c32133d-f659-4c13-b0ba-61ee7cad824e,5895c99a-1828-4189-bcbd-bfce0541a11b,c5,c4,27,p1,?,surb={'id': '9c80dbbe-bec0-4585-a722-606c39ab2286', 'route': ['p1', 'e8', 'i11', 'x1', 'p2', 'c5']}
1769443952.0916252,SENT,3f4b75ec-92cb-4a36-8c51-ffe5ffadd54c,cfd45635-d3a9-4984-8c1e-f8d503f3be8c,c4,c5,3360,?,p1,
1769443952.0917578,CREATED,e7f1ed05-393c-4ca9-8901-5f16b906d8cd,39190487-1a98-41f5-a4bd-d4380c5fcc3d,c4,c5,27,?,?,surb={'id': '6add824b-5c17-4570-bcba-55ab995ede1b', 'route': ['p2', 'e7', 'i11', 'x1', 'p1', 'c4']}
1769443952.128683,SENT,2e15b822-d247-495c-a643-7ec3c69e7191,38250907-056e-447e-8f02-d47e7bf955b4,c4,c5,3360,?,p1,
1769443952.128818,CREATED,85ccf9b3-d980-4d17-b98c-a45a06b523a0,bbc747bd-125e-41fa-9fd3-bcd876020726,c4,c5,26,?,?,surb={'id': 'a63c8f80-016b-409a-be59-008d83ebb621', 'route': ['p2', 'e5', 'i5', 'x1', 'p1', 'c4']}
1769443952.3933775,RECEIVED,0e53dccf-5ada-4808-9a7e-6a2a16990ba2,764d7b09-967e-4880-9479-d3b0dddc1aa2,c5,c4,26,p1,?,surb={'id': '971c3d14-567b-48a5-9efe-ef8eef5e0741', 'route': ['p1', 'e9', 'i4', 'x11', 'p2', 'c5']}
1769443952.4754872,RECEIVED,b8f5d50a-a22f-46e6-904a-576dc4e6edbb,947d1989-7cc8-4be9-b5fd-2503eafda312,c5,c4,27,p1,?,surb={'id': 'fa89d4de-fa82-41e0-a85c-a1db9c21f2b7', 'route': ['p1', 'e11', 'i12', 'x5', 'p2', 'c5']}
1769443952.6506512,SENT,61a6b5c8-9f90-4321-a9f1-e0642dc8837a,266c4014-b86b-47e8-841b-92ba2635cf26,c4,c5,3367,?,p1,
1769443952.650745,CREATED,7e3a7b6a-ac19-4f98-a042-8c9016da05c0,ba0b48ef-e5ce-4e9f-ac3a-38f2ce3cf927,c4,c5,27,?,?,surb={'id': '9f1560e9-189d-46bd-b579-7e124957cab4', 'route': ['p2', 'e5', 'i4', 'x8', 'p1', 'c4']}
1769443952.929,SENT,6f93ea16-8ef3-423b-b7ff-902302ecefa2,891e0ef4-1700-4a02-88ca-167186bb13d3,c4,c5,3376,?,p1,
1769443952.9291904,CREATED,c7adcae6-5913-463b-88c7-c42246f67e21,36888c6a-099c-4f08-95db-9f01d6075a81,c4,c5,27,?,?,surb={'id': '81b9ce15-2849-4aa0-96cf-a9806f72a0df', 'route': ['p2', 'e5', 'i5', 'x3', 'p1', 'c4']}
1769443953.1929734,SENT,5f29035f-a8b6-4ee7-968a-7b725b6d7c6d,76bfc367-8d8d-40c1-9f24-2d537cfe9416,c4,c5,3387,?,p1,
1769443953.1931167,CREATED,c630b606-309f-436c-b0f7-f6f92709806c,e3930d3e-0987-4c19-8ae2-cd0dd7fee16b,c4,c5,27,?,?,surb={'id': 'aa9334e7-357a-46db-8c4d-8e3b8bdfcd80', 'route': ['p2', 'e2', 'i12', 'x4', 'p1', 'c4']}
1769443953.7686117,RECEIVED,4fe9d8ea-2c8f-4d0d-90da-0db5ec54671e,48ff7b7c-630f-446b-9988-d73c523e63b7,c5,c4,26,p1,?,surb={'id': 'cdef4dd9-8940-4910-8f6c-5e8b3427ca54', 'route': ['p1', 'e3', 'i10', 'x3', 'p2', 'c5']}
1769443955.284095,RECEIVED,0d9ec117-6696-4c45-bccf-e7b0fa6703f6,5d23dc85-8ab3-48b4-8275-5b9f88d0b0c4,c5,c4,27,p1,?,surb={'id': '276ebcf8-79fb-46e0-b699-01afa965c6e5', 'route': ['p1', 'e3', 'i5', 'x12', 'p2', 'c5']}
1769443955.3631601,SENT,7ec7597b-835a-4ca7-99f1-0f80ea0578ca,cde47c7c-fe1b-489c-ab9e-0458220e7ac0,c4,c5,3360,?,p1,
1769443955.3633025,CREATED,36df6c34-194c-4f1e-a617-599f51788a43,cdb634ef-eca8-4c66-8dde-c88a87d362ed,c4,c5,27,?,?,surb={'id': '3c20f325-2e77-4b7d-ae8e-6a288aadbe13', 'route': ['p2', 'e12', 'i7', 'x10', 'p1', 'c4']}
1769443955.7193816,SENT,752a12c4-9210-4651-a76d-e6cacb37cf4d,85e7dd53-91f6-4190-85f7-97f7d2e1e34b,c4,c5,3404,?,p1,
1769443955.7195327,CREATED,39557469-c913-49d0-a119-2c3562d2dfec,94f212ec-7048-45da-bfaf-368dbaccad7b,c4,c5,27,?,?,surb={'id': 'b573e32f-f450-4b01-8d76-0b9e6ee3f71e', 'route': ['p2', 'e11', 'i10', 'x1', 'p1', 'c4']}
1769443955.8916717,SENT,351b2d60-54b9-4ad3-88b7-5bd96865fd75,5d9e55e8-bc53-490e-a827-59dddcf26214,c4,c5,3391,?,p1,
1769443955.8918204,CREATED,764e9ee8-52a5-4c0f-9660-b80faf14e0fe,a884c790-5edb-4395-81e6-28af940148e2,c4,c5,26,?,?,surb={'id': 'bdb3b3e8-19da-4ef3-9344-979455167036', 'route': ['p2', 'e8', 'i5', 'x10', 'p1', 'c4']}
1769443955.952772,RECEIVED,70c87414-998e-49fd-b55b-544f324a5842,821c39a3-d252-42ee-9d31-11be8c81ae10,c5,c4,26,p1,?,surb={'id': '20773f25-59f9-4a74-a537-6c4d0381d2cb', 'route': ['p1', 'e7', 'i6', 'x1', 'p2', 'c5']}
1769443956.0580904,SENT,1d23a726-9ca5-4487-9a95-2205565b7ab1,115f825d-62b3-4268-afba-5a53007b6ecd,c4,c5,3397,?,p1,
1769443956.0581691,CREATED,98dff5c9-d762-48f7-988c-d4d8c86ce4d4,f79b8602-3f63-430b-a2ed-15402f1d56ae,c4,c5,27,?,?,surb={'id': '8d65c4bb-1e65-45ca-971e-9325f5c77c9d', 'route': ['p2', 'e11', 'i11', 'x12', 'p1', 'c4']}
1769443956.352246,SENT,35ed21d4-89a0-49c8-86e1-a561c4526adf,b39d4e92-d431-4173-bd32-aa6ff2f27d87,c4,c5,3361,?,p1,
1769443956.3523405,CREATED,fe652a33-d18f-421e-be04-06dbeef41715,cdcd9d85-626d-4ba5-8b24-5e9afa936548,c4,c5,27,?,?,surb={'id': '41f2b290-5de0-4dc7-8eac-c63f79f43c25', 'route': ['p2', 'e9', 'i3', 'x5', 'p1', 'c4']}
1769443956.3891017,SENT,4d25a4ef-76c4-4cb6-8da2-1890e1bf1784,01b73c4e-dcf4-489c-abda-830154ecf5c7,c4,c5,3378,?,p1,
1769443956.3891914,CREATED,ccc50e20-8e94-4def-978e-829b34f8894b,125490b9-e160-4605-9e6d-0a9ed7f7e7fa,c4,c5,27,?,?,surb={'id': 'd459ed28-5803-4287-adaf-ba0670ddb06a', 'route': ['p2', 'e7', 'i9', 'x5', 'p1', 'c4']}
1769443956.4944096,RECEIVED,d34643ba-fa91-4153-b671-f7bc4fb79d4f,ee5dc094-31fe-4e2d-8a9a-ef3e87c9f199,c5,c4,27,p1,?,surb={'id': '6883e082-0611-4f21-9355-4a51924ea8c6', 'route': ['p1', 'e12', 'i10', 'x6', 'p2', 'c5']}
1769443956.6409268,SENT,10bdaaa9-24c0-4b70-af83-9d08232b1009,64fe7326-5eb7-4495-bfde-27c667d408ee,c4,c5,3380,?,p1,
1769443956.641026,CREATED,6272d743-b32a-4c75-b0aa-e1097a3b9b19,56803d3d-b0df-46d8-a26c-5c7d732334e5,c4,c5,27,?,?,surb={'id': '22990990-a891-4a5b-9f3b-dcc172075d3f', 'route': ['p2', 'e1', 'i6', 'x10', 'p1', 'c4']}
1769443956.928235,RECEIVED,9ec50fbd-d415-4568-a36a-8dcd9d4a2c37,6b8e7e01-c66b-4064-bfae-8fda689611e9,c5,c4,27,p1,?,surb={'id': '5fa12c9f-4499-46b8-b178-a5101508502f', 'route': ['p1', 'e9', 'i9', 'x7', 'p2', 'c5']}
1769443957.4082248,SENT,72df19ad-5a8b-49ad-9d59-d0e21e5b50e7,3ef5b908-1d6f-4ecd-87f2-a46f51b63a32,c4,c5,3400,?,p1,
1769443957.408377,CREATED,488aa7c0-8da2-41d2-ab0e-bf224f0afa23,02711adb-2a17-4655-b471-374fc64048c6,c4,c5,27,?,?,surb={'id': '15b49ac0-3e36-4d06-8502-8dfc211dbb77', 'route': ['p2', 'e6', 'i11', 'x7', 'p1', 'c4']}
1769443957.479868,SENT,2ce71ce5-98f1-429d-9e19-c31e5135dc37,63a026ca-6d1a-4705-83d4-c613ebe29474,c4,c5,3381,?,p1,
1769443957.4800167,CREATED,05909742-d089-4d2a-89f9-12b21fd421ba,514595c5-916b-4e8e-95e0-dd57525d3721,c4,c5,27,?,?,surb={'id': 'f3ae37ba-02fa-4dc1-84fe-bfab99ee3315', 'route': ['p2', 'e7', 'i6', 'x8', 'p1', 'c4']}
1769443958.5838063,SENT,8e9bb941-2938-4bc6-8e95-dc39accd7cf2,22153dc8-2b45-4679-a0f6-00408da7ddb6,c4,c5,3391,?,p1,
1769443958.5839534,CREATED,1749db00-b64b-49d5-b4f6-d696073aa78b,c5e29fc3-a1f6-464f-870e-d9fc09d11378,c4,c5,26,?,?,surb={'id': 'c6c39057-5c49-4543-a18f-02499e3fe994', 'route': ['p2', 'e4', 'i12', 'x12', 'p1', 'c4']}
1769443959.0246232,RECEIVED,c250a6f8-2463-4ed1-a429-504eba2ec0ee,603efdc8-d50d-4d00-84f8-ebf41ecfc4dd,c5,c4,26,p1,?,surb={'id': 'e033b938-7a37-4a44-a2ee-e1d263eb6688', 'route': ['p1', 'e8', 'i9', 'x7', 'p2', 'c5']}
1769443959.1337216,SENT,29fb08f9-6095-4e67-a336-36e44dd56789,1cfb6faf-f752-41e6-8cec-6c5572c3a966,c4,c5,3375,?,p1,
1769443959.1338673,CREATED,615897c5-eb48-4a79-8ea0-fa2a3287b4f1,afb5eaf3-b15e-4af4-975a-2168749d8bd2,c4,c5,27,?,?,surb={'id': '8b059114-64b3-4401-9c2d-137d9777b7f2', 'route': ['p2', 'e1', 'i8', 'x10', 'p1', 'c4']}
