timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769444331.2474937,CREATED,7cbd96cc-62f5-4194-85d1-cf01e85d3914,29605be2-6a24-4c1e-abb0-414df76e4968,c5,c4,27,?,?,surb={'id': '40e91220-6ffb-4cac-ac75-7719d9fe6d77', 'route': ['p1', 'e12', 'i10', 'x4', 'p2', 'c5']}
1769444331.5288725,RECEIVED,9ef5d188-24f4-4b00-8d62-3385baca8491,8a766654-4761-402f-a10d-1da7477c5f7b,c3,c5,26,p2,?,surb={'id': '7e752f93-fb9c-4503-8f88-ef5a8a7cdabd', 'route': ['p2', 'e2', 'i8', 'x9', 'p3', 'c3']}
1769444331.540811,RECEIVED,4bf421fc-a552-4b77-97ee-b6a5f71bae54,c9f2fe83-2fbb-4564-aad6-871c35b9b7fe,c4,c5,27,p2,?,surb={'id': 'c5d61664-91ee-4151-89f7-932b9367a33b', 'route': ['p2', 'e6', 'i7', 'x6', 'p1', 'c4']}
1769444331.8953052,SENT,324caf66-300d-44dd-9789-d9db7fa0366c,6e835d04-1f8a-4ab1-9623-8f277987afe3,c5,c4,3355,?,p2,
1769444331.8954463,CREATED,56a925c6-4855-4069-bc30-521229dd8e1a,4aee7c2b-360f-4a6a-80f6-af9710d427ce,c5,c4,24,?,?,surb={'id': '2f21af56-1915-486a-aa07-15255474c55f', 'route': ['p1', 'e3', 'i12', 'x5', 'p2', 'c5']}
1769444331.91504,SENT,0161375a-449a-4426-b9a5-c0490605183b,9afa83cd-2c45-4933-8577-557fcc5a1d4c,c5,c4,3364,?,p2,
1769444331.9152029,CREATED,c3e9c3c2-5a08-45dd-adab-a1e1e0c6dc86,d80bf0d3-4cf7-4eec-8789-910b77b05bc6,c5,c4,26,?,?,surb={'id': '7c59bcd0-85e1-4730-936a-bd8413756416', 'route': ['p1', 'e12', 'i6', 'x8', 'p2', 'c5']}
1769444331.9928963,RECEIVED,b91fb9a5-1a27-4def-afef-b81514d4844b,6c842f7b-3b58-4bfa-9ba7-18bf290e226c,c3,c5,26,p2,?,surb={'id': 'a7cd7b2d-d75e-4c5b-b613-7a6aafe493a6', 'route': ['p2', 'e10', 'i4', 'x2', 'p3', 'c3']}
1769444332.0128584,SENT,1e21c45c-14a8-4021-96f1-2d78d60b337d,82ee44f5-5fa4-45b6-9c85-13eea1f475f6,c5,c4,3376,?,p2,
1769444332.0129905,CREATED,d7cfa416-0c6a-4070-80da-c49bd11cc264,ef3142ee-cb17-4221-9a84-675de23d6f9b,c5,c4,27,?,?,surb={'id': '8027bee4-c356-44e9-8f73-ad28607781de', 'route': ['p1', 'e9', 'i1', 'x7', 'p2', 'c5']}
1769444332.057531,RECEIVED,48c0ea2d-c76a-4b21-81f4-9a79af89d3fc,ea295a7f-c40d-463c-995b-159a39e90180,c3,c5,27,p2,?,surb={'id': '1428a880-5db6-4cbe-8694-51845961acd5', 'route': ['p2', 'e2', 'i12', 'x3', 'p3', 'c3']}
1769444332.5413258,RECEIVED,272d86ec-f71f-4501-bd1c-9badd9a6598c,363dac98-558f-401c-9dee-303365748191,c3,c5,27,p2,?,surb={'id': '39ae0ca2-8fb7-430c-a42f-ff4a81031ee0', 'route': ['p2', 'e3', 'i11', 'x8', 'p3', 'c3']}
1769444332.629017,RECEIVED,ed052471-5c3d-4da8-a0e9-cbfaa9ad4577,a7f5c717-ffaf-4c46-8526-51da9ec61f59,c4,c5,27,p2,?,surb={'id': '79be4f39-1005-4547-85ba-41d892ba8a94', 'route': ['p2', 'e8', 'i1', 'x1', 'p1', 'c4']}
1769444332.6416385,SENT,8a0ae9b3-4878-413c-b486-e864fff8ec16,a4187959-829e-4708-9888-0acb401a511f,c5,c4,3392,?,p2,
1769444332.6417859,CREATED,d9b3204d-00cd-4c7c-97cc-a2d105927cfb,88087a5a-06e9-46cb-82a3-8ef097dd0dae,c5,c4,27,?,?,surb={'id': 'f9fa9834-5b54-4651-9132-1fd25892dd52', 'route': ['p1', 'e12', 'i12', 'x10', 'p2', 'c5']}
1769444332.759329,SENT,df4a13a3-c994-427e-8504-4769e579b233,00f6c7ae-e3f3-48b2-9498-94ae68b36e01,c5,c4,3360,?,p2,
1769444332.7594788,CREATED,26c88bb7-c590-46f1-9119-62d63991c5aa,11840efd-3550-4c53-9867-4ca5f1e22596,c5,c4,27,?,?,surb={'id': 'f1004b81-c2f8-4278-bb17-2589c34fe9e9', 'route': ['p1', 'e2', 'i2', 'x3', 'p2', 'c5']}
1769444332.9532294,RECEIVED,df295450-a280-421b-83ee-255354c5e331,4905a0c9-ebae-44b8-8710-37c133554c6f,c3,c5,27,p2,?,surb={'id': '4fea4cb6-736b-4d8f-9b6c-24c3e7f31bd5', 'route': ['p2', 'e3', 'i10', 'x10', 'p3', 'c3']}
1769444333.0626676,RECEIVED,a586c13c-6e0c-48ef-882a-d46df23ceaa9,d151c2b8-1dbb-4f8d-b580-4ca7300cf1f0,c4,c5,26,p2,?,surb={'id': 'cca68116-e367-4371-b080-1635c05020f5', 'route': ['p2', 'e2', 'i12', 'x8', 'p1', 'c4']}
1769444333.3343022,SENT,ff5aff8d-3ce6-4f1f-a3d4-9eef18c7cc1c,5f290c7b-53d6-4550-8a22-6977516abe0a,c5,c4,3375,?,p2,
1769444333.334365,CREATED,84ab3da9-b21d-4626-b14a-4bf3406ce1a6,afc29935-3e65-4b91-b2dc-07b13b553fde,c5,c4,27,?,?,surb={'id': '2a931fd3-a17c-43e0-bad5-76a9f07e9f39', 'route': ['p1', 'e2', 'i8', 'x2', 'p2', 'c5']}
1769444333.3648145,RECEIVED,e99ed716-68ce-4a5b-847f-926e67aca8a9,a1897c67-381a-46af-b208-083a87166cfd,c3,c5,27,p2,?,surb={'id': '7298692f-bbc4-45a8-a1d6-208de0c93089', 'route': ['p2', 'e5', 'i3', 'x6', 'p3', 'c3']}
1769444333.713178,RECEIVED,76a7d003-2972-46a4-be4d-4d41a59ea81b,bc07b5cc-cdc8-4b4d-a8b3-3ead9970f0d1,c3,c5,27,p2,?,surb={'id': 'eb0bdfc9-7c86-4cbc-94a3-9bc85fad3381', 'route': ['p2', 'e10', 'i5', 'x6', 'p3', 'c3']}
1769444333.7962165,RECEIVED,a1086d3b-9962-4832-bf38-1a96faa378f8,4e77f0ff-eb4e-44f2-940b-c0d568eb46e7,c3,c5,26,p2,?,surb={'id': '12f3a23a-8cfd-4923-aa5b-fd941f33f1a9', 'route': ['p2', 'e10', 'i4', 'x1', 'p3', 'c3']}
1769444333.8286307,RECEIVED,3c42f7ac-bf39-4337-8835-66b950382bdc,ba97a2c0-321f-4269-9b26-91b493d330bd,c4,c5,27,p2,?,surb={'id': '57c5f834-24fd-48de-beb4-b9e5dd45fd7c', 'route': ['p2', 'e1', 'i11', 'x2', 'p1', 'c4']}
1769444333.8623066,SENT,12e4c8bc-a8cd-46dd-97d3-44be576310f0,d870f330-9764-4d2f-9fac-348b6c47d5fc,c5,c4,3398,?,p2,
1769444333.8627856,CREATED,cb733616-c831-4234-b0e9-e1aefe383156,04f18dd6-5d41-4ee0-8e3b-5478aa009e68,c5,c4,27,?,?,surb={'id': '9a94efd0-7023-42cc-9b88-b012cd90413c', 'route': ['p1', 'e12', 'i3', 'x2', 'p2', 'c5']}
1769444334.0833945,SENT,9f9ed177-1f75-47bd-ac37-a37d89af86e1,3370fa3a-9cd9-442b-ae8b-54200730d17b,c5,c4,3381,?,p2,
1769444334.0835674,CREATED,43def8d1-f962-44fc-a676-ece3caf3dd50,c8978bf6-5fe4-44ab-bb59-0ddee22f438c,c5,c4,27,?,?,surb={'id': 'd01f4b22-e085-40c5-a2d9-a5dab400f954', 'route': ['p1', 'e12', 'i2', 'x6', 'p2', 'c5']}
1769444334.2780309,SENT,36464d2a-48b3-4682-8887-f70cc3365c2e,c6c54d2a-6c2d-469a-b648-6f5d2f78bcbc,c5,c4,3376,?,p2,
1769444334.2784505,CREATED,df51d872-c959-4069-a91d-a72f0673047c,39b750e5-9b57-4958-b0bb-4a2c5daa27b2,c5,c4,26,?,?,surb={'id': '0c74e770-187e-43a5-82de-047ef2c77a12', 'route': ['p1', 'e3', 'i12', 'x8', 'p2', 'c5']}
1769444334.364876,RECEIVED,06d97f79-0b75-4c22-92a9-a55f2f928bf2,fe56caa7-25b7-4bcb-9287-3647d06aec88,c3,c5,27,p2,?,surb={'id': '7e6d5577-e0b7-49e9-8427-74e9aa6aed72', 'route': ['p2', 'e6', 'i9', 'x11', 'p3', 'c3']}
1769444334.3832407,RECEIVED,1dfa98a6-f823-4fab-b9da-a283a08d28ef,fa09b22b-2a7d-4401-843c-36c1a223a368,c4,c5,26,p2,?,surb={'id': 'ff5fc065-4915-4f6b-9d6e-3fcdf1249e72', 'route': ['p2', 'e7', 'i5', 'x5', 'p1', 'c4']}
1769444334.445291,RECEIVED,fad68afd-2194-4d36-b7b5-b13b7d3327ed,628b3997-035f-4557-9888-3093ae50a5bd,c4,c5,27,p2,?,surb={'id': '4d47fbcb-fdad-402a-948f-81e660c24c98', 'route': ['p2', 'e7', 'i1', 'x11', 'p1', 'c4']}
1769444334.642045,RECEIVED,81ce1b86-3ce8-4124-9f8b-8f119fa542dc,a62761f0-2d34-482a-8c2d-34534a48e79e,c4,c5,27,p2,?,surb={'id': '1a6a384f-d89b-4271-a8af-3a87de416926', 'route': ['p2', 'e5', 'i11', 'x9', 'p1', 'c4']}
1769444335.1473224,SENT,25181cc5-4ebc-42d1-bbb0-ce27f8c7957f,93d5d9d9-4934-4741-903e-d9b45f690c14,c5,c4,3380,?,p2,
1769444335.1474733,CREATED,b2ad2994-2047-4a7a-be69-d55e6911a84b,e1eaeda0-9742-499c-b9b7-f4f88a870b41,c5,c4,27,?,?,surb={'id': '2b9edba7-8586-4d5d-875f-befd4688bf13', 'route': ['p1', 'e12', 'i10', 'x5', 'p2', 'c5']}
1769444335.1785958,SENT,260f1830-f3e9-4a22-be19-3dfa05a1a3b2,26712cbe-c29a-4302-bb21-0ab0fba72429,c5,c4,3380,?,p2,
1769444335.1787446,CREATED,ec40eb90-efa0-4a08-ac9b-02b61a17d896,0a509491-c8cf-42ad-b5bd-f6e6761caeee,c5,c4,26,?,?,surb={'id': 'c02db988-caf4-4cfd-9436-1abc073dfc7e', 'route': ['p1', 'e7', 'i9', 'x8', 'p2', 'c5']}
1769444335.201097,SENT,6ae0792b-6123-41c1-a6c1-28c36e481108,815c5e35-82dd-4202-bcca-c1aa49616f94,c5,c4,3383,?,p2,
1769444335.2012532,CREATED,3b98ad7a-e8cd-4f68-939b-1b05afe1022f,04dc41fa-0e7a-4f63-bf67-a8a9fa96a22f,c5,c4,26,?,?,surb={'id': '134c57e7-7064-4c70-ba3f-f2ad994d1169', 'route': ['p1', 'e5', 'i11', 'x6', 'p2', 'c5']}
1769444335.4902062,SENT,d955d9ef-e929-4c22-82ac-f7992e6750f4,207ff75a-aa91-420f-9443-2bceb1dabfa8,c5,c4,3380,?,p2,
1769444335.4903624,CREATED,d2c7b975-394a-4b9e-a1ee-b16325a8b5ce,ff2d3047-20eb-4353-aa18-ceea5287af4d,c5,c4,27,?,?,surb={'id': 'fc845520-9ec9-4360-a104-07e634855909', 'route': ['p1', 'e6', 'i5', 'x9', 'p2', 'c5']}
1769444336.0501351,SENT,84a8ae15-c5ae-40d6-9a1d-fdd388a0f434,1228350e-9ba0-46c4-b11a-39a029bc6796,c5,c4,3355,?,p2,
1769444336.0502849,CREATED,3f2dacb1-c724-4488-93e6-51cc8373bc55,03e26ad0-9bc7-4b9b-845c-cc37796d5871,c5,c4,26,?,?,surb={'id': '531eab7d-edad-401d-a7b0-d84b6fd34c6c', 'route': ['p1', 'e9', 'i7', 'x5', 'p2', 'c5']}
1769444336.1776283,RECEIVED,49f589fd-9b83-40e3-b5d1-6834ed3419ee,f54e02b7-e89f-4c1d-b467-34f446817fa7,c3,c5,27,p2,?,surb={'id': 'a00f0820-b272-42cb-80de-1c409052a274', 'route': ['p2', 'e9', 'i12', 'x12', 'p3', 'c3']}
1769444336.2703197,RECEIVED,c9cb7145-0320-4e19-9c2a-969e845c3ec5,bdefa363-f7a8-4f97-9106-ff2e12e722c8,c3,c5,27,p2,?,surb={'id': 'bca0659b-c6fc-4d24-b7ad-c69a7801d5eb', 'route': ['p2', 'e5', 'i5', 'x12', 'p3', 'c3']}
1769444336.3055797,SENT,bc540003-736f-4725-a29e-bbe3d6ad3fe0,c726ba64-fb60-4799-a4a6-b5f4d47dea82,c5,c4,3375,?,p2,
1769444336.3057315,CREATED,c89ae9f1-ff95-4470-9751-d91cbdfd0916,84449419-58cc-4152-851b-3ea16f502d99,c5,c4,26,?,?,surb={'id': '33bb86d5-3b46-4e50-be6f-a5a6142db0ce', 'route': ['p1', 'e12', 'i1', 'x6', 'p2', 'c5']}
1769444336.5159044,RECEIVED,a6052e13-344f-4441-af02-4b907f40e4cd,5f31ae51-8c02-4720-8405-c9bd3e8dc5e4,c3,c5,26,p2,?,surb={'id': '41caebf9-24dd-4b20-b8b6-be2c3227aa2d', 'route': ['p2', 'e11', 'i11', 'x7', 'p3', 'c3']}
1769444336.8588204,RECEIVED,f7c03436-1a97-47d1-a4fb-a25a2e5fd40b,12a76f02-0254-4731-853e-74280d78370a,c3,c5,27,p2,?,surb={'id': 'b3df0b53-b8a5-4ce5-8965-3227b4763df3', 'route': ['p2', 'e2', 'i1', 'x1', 'p3', 'c3']}
1769444337.0444524,SENT,400115b8-12f3-4e66-bc73-ba83a3f0c3f8,9de1896c-2272-41ad-b038-741b090a4d86,c5,c4,3400,?,p2,
1769444337.0445282,CREATED,27a6204f-98e4-4309-9bc6-c4f7687760d8,b1f31763-c00e-425a-906e-16eaa8f59779,c5,c4,27,?,?,surb={'id': '598f37f0-0e7f-4158-aaef-e4cf23238d01', 'route': ['p1', 'e6', 'i6', 'x10', 'p2', 'c5']}
1769444337.2183764,RECEIVED,146ab9a4-a573-4cba-966b-f1c5814bbd4f,a7293d59-02fa-4a93-b757-92300baa8eb0,c4,c5,27,p2,?,surb={'id': 'b38e5a8f-e79e-43f8-a0e4-5d18d8954694', 'route': ['p2', 'e10', 'i10', 'x3', 'p1', 'c4']}
1769444337.2427766,RECEIVED,e457d3ce-3c3c-45a9-84d9-dea378354787,62d4df6f-54b0-4150-9622-81900393801a,c4,c5,26,p2,?,surb={'id': '9d20ad78-8ee9-4448-947d-dd06016569af', 'route': ['p2', 'e8', 'i10', 'x5', 'p1', 'c4']}
1769444337.3842745,RECEIVED,3de897db-03d4-4d0f-900b-d93ce2b13644,f2057358-ec92-4a06-8e69-d49cef262a24,c4,c5,27,p2,?,surb={'id': '22d53d66-4434-4b26-82f7-d167a2a4aa5b', 'route': ['p2', 'e8', 'i12', 'x10', 'p1', 'c4']}
1769444337.3998806,RECEIVED,fe01cf19-4d62-4071-9d70-d9541d6ec722,adb0f8e1-b11e-405c-b89d-9871125842c6,c4,c5,26,p2,?,surb={'id': 'c45a6512-be5c-4914-8a98-bec273de875e', 'route': ['p2', 'e12', 'i6', 'x6', 'p1', 'c4']}
1769444337.4051905,RECEIVED,478b5714-ab8d-4591-8e23-0cd493c7069b,494eb69d-b792-40b4-8796-6a6428f60295,c3,c5,27,p2,?,surb={'id': '9b3048fc-8792-4dd9-adf9-2ae521ce12ba', 'route': ['p2', 'e5', 'i5', 'x9', 'p3', 'c3']}
1769444337.5106225,SENT,7f41efc7-e750-4210-9f07-06dd08e2a766,3cb5f63b-3b95-4914-af32-e1c99ca36d6b,c5,c4,3376,?,p2,
1769444337.5107725,CREATED,b7ff2c03-196b-4e88-87db-0962e1775f39,8df5c5eb-1994-456c-a92f-8ad47f7ae476,c5,c4,27,?,?,surb={'id': 'e1643210-1f88-42b0-8c0a-9292239133bd', 'route': ['p1', 'e8', 'i12', 'x8', 'p2', 'c5']}
1769444337.5849314,RECEIVED,db4d9ae2-5201-4095-a53e-570bc3890868,da9c16b1-03f3-4406-90b8-3b59b12a5b0b,c4,c5,27,p2,?,surb={'id': '24bcf460-15a7-48f2-8cfe-add5b722c83a', 'route': ['p2', 'e4', 'i11', 'x3', 'p1', 'c4']}
1769444337.7650008,RECEIVED,79dce946-a26f-467c-9cca-c370866fb31d,cf23f24c-bb02-4256-a35a-5ec590caeb9f,c3,c5,26,p2,?,surb={'id': '4f202ed0-3e95-40d1-8642-ffef8b0a6f29', 'route': ['p2', 'e2', 'i4', 'x5', 'p3', 'c3']}
1769444337.9979281,RECEIVED,c3c1fbcd-37df-458f-8ec4-efe23c113b19,d34075b2-c545-4a71-885c-cd75ccb13f93,c4,c5,27,p2,?,surb={'id': '698df2b5-5ea8-4ee7-b0f4-e7eb75e10a51', 'route': ['p2', 'e9', 'i3', 'x1', 'p1', 'c4']}
1769444338.158094,SENT,1ca120f2-0f1c-4d08-a02c-5d7eae5b92c0,afaf6178-c1e8-4854-acb7-9ea4edbae917,c5,c4,3380,?,p2,
1769444338.158334,CREATED,1270f82c-a48f-49e9-87bb-1d20f4c7a4aa,2a667562-a2d3-421e-aa8f-534bc06f6959,c5,c4,27,?,?,surb={'id': '4f9c9533-a51c-46fc-952f-3bfd68c0667b', 'route': ['p1', 'e10', 'i6', 'x6', 'p2', 'c5']}
1769444338.387707,SENT,0489f9c0-2cac-4a47-b605-d68663c3cbef,9caf8dda-2909-4294-bdcc-1be427a3b145,c5,c4,3387,?,p2,
1769444338.3878582,CREATED,aca2420d-f814-4131-a3f0-6ba367132a84,c48d82b2-166a-4e98-8d97-66a0d1fc4ad6,c5,c4,27,?,?,surb={'id': '15a43ae7-20c3-41a3-96a8-0f48d655c273', 'route': ['p1', 'e6', 'i8', 'x9', 'p2', 'c5']}
1769444338.5277898,SENT,7b252dca-96b1-43ad-aa5e-4cb5ddc5b9ba,2403bb07-b2e0-482d-ace3-2ef618b520ac,c5,c4,3392,?,p2,
1769444338.5279448,CREATED,2b490ebf-44d0-4545-9ee8-eb64fe07fa24,a70755bd-adca-48b0-8fce-67b05a34fa30,c5,c4,27,?,?,surb={'id': '1f6161ed-87f3-44fc-bad9-f98058734ad3', 'route': ['p1', 'e10', 'i11', 'x4', 'p2', 'c5']}
1769444338.6472862,RECEIVED,60040083-8c40-46ed-b15f-619cd2c5b6bb,6da34606-f394-4f97-a047-623bad667fd3,c3,c5,26,p2,?,surb={'id': 'f5f66ba3-3f14-48c8-b997-9cbf88e35ff0', 'route': ['p2', 'e12', 'i3', 'x9', 'p3', 'c3']}
1769444338.6710958,RECEIVED,764a702b-5d0e-4710-8adb-630914e25355,e3d629eb-ca31-43cf-8ddc-e9a670762592,c4,c5,26,p2,?,surb={'id': '4261ffe7-9090-45ed-9a5e-4e156648881e', 'route': ['p2', 'e4', 'i9', 'x4', 'p1', 'c4']}
1769444338.7272694,RECEIVED,0ddd971f-179e-4b2a-bca5-0725ab88be64,f0680018-ddd1-49e7-9007-db41c7153586,c3,c5,26,p2,?,surb={'id': '23bcd253-c077-4323-9fa3-76a4299e05db', 'route': ['p2', 'e4', 'i4', 'x1', 'p3', 'c3']}
1769444338.827942,SENT,095f32fb-e82b-4881-9d8b-d6fae14c1221,9ebce53c-eada-4116-91b5-7dadc9df76d3,c5,c4,3376,?,p2,
1769444338.8280184,CREATED,2cd8c491-3cf1-495e-ab1d-910720a4c4c7,0cc0a10d-07a1-49e6-ace0-bd42fdc70e5d,c5,c4,27,?,?,surb={'id': 'be8b8d2c-fe49-476f-8d09-ef1d7525069e', 'route': ['p1', 'e6', 'i4', 'x4', 'p2', 'c5']}
1769444338.8843307,RECEIVED,8141acdd-36ba-4497-9341-92771fa72f05,c142b929-c908-4114-bce5-0bb002a96183,c3,c5,27,p2,?,surb={'id': '87ca89a1-ddf5-4ba7-ac10-57f99e9fe28d', 'route': ['p2', 'e8', 'i8', 'x2', 'p3', 'c3']}
1769444338.9609103,SENT,b43a2eac-3d2c-43b4-ac8c-7081fa6f60b3,63c299e0-4201-448d-a4ec-2620cb5e9e84,c5,c4,3375,?,p2,
1769444338.96111,CREATED,7c626ee2-f166-47ce-b563-dae90c8e587d,495be7b8-8842-4605-b96c-93302bdfbb24,c5,c4,26,?,?,surb={'id': 'ec95bfb1-0a10-49a6-8a13-5a404968d7b5', 'route': ['p1', 'e4', 'i1', 'x3', 'p2', 'c5']}
1769444339.134621,RECEIVED,e4dd1312-29ae-4ad6-b64a-bdbc3435ea4c,301dd284-0194-4e8d-bb7c-344518f43445,c4,c5,27,p2,?,surb={'id': '5a6fbd88-7d42-4689-a4ca-7a503b01d6d3', 'route': ['p2', 'e6', 'i5', 'x12', 'p1', 'c4']}
1769444339.1834693,RECEIVED,e5017297-3ced-4eea-b589-f23b1e4fe758,110f5fbd-bc66-4275-91f5-99ff32f357b7,c4,c5,27,p2,?,surb={'id': 'f9841459-e1d0-44bb-b357-04e3b2b6af9c', 'route': ['p2', 'e9', 'i11', 'x8', 'p1', 'c4']}
1769444339.2227573,RECEIVED,0d920431-4bfd-4be8-b50e-e4e61e9fc94a,18a0f952-7d16-424e-a236-5ef133838eb4,c4,c5,27,p2,?,surb={'id': '9b5765a1-1f72-4780-a9de-a7fa0975b847', 'route': ['p2', 'e11', 'i10', 'x4', 'p1', 'c4']}
1769444339.27642,SENT,267c4686-64af-4a8a-8841-a0279f18b645,5dab721a-5514-4e24-a9d0-98b259bc6cd9,c5,c4,3376,?,p2,
1769444339.2766125,CREATED,40c49291-eb53-4cdb-a9a6-298e2912d995,ffcd1fc8-fbf4-443f-8b19-37133598a10e,c5,c4,27,?,?,surb={'id': '61f51d0a-0e85-466b-92c9-e06e24d13713', 'route': ['p1', 'e7', 'i4', 'x10', 'p2', 'c5']}
1769444339.2930849,SENT,b705e3f9-56fd-434a-b2b1-a5794d62b6ab,fd41de8a-5b3c-4823-a1a7-1356579dd717,c5,c4,3380,?,p2,
1769444339.293191,CREATED,b0368a75-3057-4230-85de-f7c6da088d10,34a37770-245b-4121-99d1-6139d11f11c5,c5,c4,27,?,?,surb={'id': '41cdc6fa-0a09-4c67-ab6a-4e03ab9afb19', 'route': ['p1', 'e7', 'i4', 'x1', 'p2', 'c5']}
1769444339.5164492,SENT,25234752-542e-4949-b057-9e02c9bf058b,7421d716-9a88-4762-9a51-e34a63ebae5f,c5,c4,3383,?,p2,
1769444339.5166128,CREATED,3795d82a-25e4-4d6a-955d-30919662818b,ab85ce9b-c020-49d5-868c-d67a56ff0e5f,c5,c4,27,?,?,surb={'id': 'e1e5cab5-06cf-44e7-983d-3c1683ab55c1', 'route': ['p1', 'e9', 'i1', 'x3', 'p2', 'c5']}
1769444339.6886876,RECEIVED,22595864-41aa-486b-97ef-5927fb59d0b1,428bc9b1-2b2e-44e1-b624-c046415e0b2e,c4,c5,27,p2,?,surb={'id': '73732e06-e04b-43fa-85eb-f6b935b6d29d', 'route': ['p2', 'e7', 'i7', 'x1', 'p1', 'c4']}
1769444339.699088,RECEIVED,322b20a1-212e-4794-be5f-f1c276e59979,a4536625-6dcf-4f6d-8d51-1f9d8d64a0f3,c3,c5,27,p2,?,surb={'id': '45da3f27-85bc-496a-8fc2-30b54db9b411', 'route': ['p2', 'e2', 'i8', 'x4', 'p3', 'c3']}
1769444339.7891576,SENT,67aa839c-56ad-4262-8686-5475b78c8f4d,7c870701-8b1a-43d0-b3e7-41cf8f4cd97c,c5,c4,3397,?,p2,
1769444339.7893066,CREATED,44fc8cc3-ca19-4834-8081-42a30e97b25f,185d0c92-b089-48e6-bc05-f7412acea1ac,c5,c4,26,?,?,surb={'id': 'bfbf788b-1f98-44f8-a421-ecf17d9690e9', 'route': ['p1', 'e12', 'i5', 'x3', 'p2', 'c5']}
1769444339.798679,RECEIVED,d1224653-1174-482b-859b-424505852b20,1e9dfcfa-46d4-4d8b-bb31-d180f0622eb2,c4,c5,27,p2,?,surb={'id': '1778f134-f46b-40c6-b76e-83850b4a9dbe', 'route': ['p2', 'e4', 'i3', 'x12', 'p1', 'c4']}
1769444339.9345677,RECEIVED,7d2bb709-6ab8-4bb4-ac10-2f9b9b367852,6b068cde-9865-40d1-92fa-064c9c469ed5,c3,c5,26,p2,?,surb={'id': '24f12217-ecbc-44ba-b929-566de7848a6f', 'route': ['p2', 'e10', 'i4', 'x10', 'p3', 'c3']}
1769444340.063793,SENT,326c8dbd-9ff1-48e7-9c71-f7454205c926,72a44904-c328-4c1c-ac61-f4586cd42b67,c5,c4,3383,?,p2,
1769444340.0639393,CREATED,a944089e-926e-4f1c-a872-e1f9b49988ac,b13c0c97-4654-4023-89b9-aa09084e5017,c5,c4,26,?,?,surb={'id': '5c58be52-1a58-4c64-bcd6-53e2f69c1ba7', 'route': ['p1', 'e1', 'i2', 'x4', 'p2', 'c5']}
1769444340.2360752,SENT,9b1a95ac-7d4e-4969-b214-24b11a82344e,277ed35a-93a6-42f1-9864-341d8ba0261c,c5,c4,3363,?,p2,
1769444340.236265,CREATED,e8b8e2e2-d663-48f2-80cd-256ee571da61,8ad1b710-35f7-4c9d-8904-67e53425ae92,c5,c4,27,?,?,surb={'id': '43d85adb-e71f-4b9f-871f-c646aa047b9f', 'route': ['p1', 'e5', 'i10', 'x6', 'p2', 'c5']}
1769444340.3203394,RECEIVED,b7ddf155-8208-4e60-bbc1-2cefe3c2e975,a9d3027d-952a-4b4a-bebe-1dcbf8b0af53,c3,c5,26,p2,?,surb={'id': 'eb024b41-8d16-4556-9890-cfa56ff1dc58', 'route': ['p2', 'e5', 'i4', 'x9', 'p3', 'c3']}
1769444340.4319935,SENT,103bff00-aede-49f6-ba6a-7fffe4979fc7,28c6a5fc-9680-498b-891a-705589ad59dd,c5,c4,3378,?,p2,
1769444340.4321773,CREATED,b6217dc1-8532-4433-bc9c-283012005da4,7ffec5aa-8175-4012-afde-749bf761f039,c5,c4,25,?,?,surb={'id': 'f269d79c-0433-45bc-9eb6-f39268971175', 'route': ['p1', 'e3', 'i1', 'x12', 'p2', 'c5']}
1769444340.4942296,RECEIVED,acef43fa-09ff-458c-b533-148fabb0d5f1,21c01b7e-6645-442f-ac58-65c72876f2cf,c4,c5,27,p2,?,surb={'id': 'd3d1c094-117c-407e-a4db-0cbe9ebb889f', 'route': ['p2', 'e6', 'i2', 'x8', 'p1', 'c4']}
1769444340.5635965,SENT,471e890f-3402-44e8-a829-e6a2e2b5d08c,e45550f8-a0a5-4395-ba9d-a008f0406155,c5,c4,3408,?,p2,
1769444340.5636723,CREATED,6bc450a4-0e56-4bf2-9ee7-3528d6f5107e,937710c4-f4aa-4194-a924-dcfcfba43a0d,c5,c4,27,?,?,surb={'id': '7a51c51b-b838-4ef9-9c41-41a285d44037', 'route': ['p1', 'e11', 'i10', 'x12', 'p2', 'c5']}
1769444341.2505136,RECEIVED,ade5922f-e95f-4b03-9163-552c0f65f769,afeb666d-423f-460c-9697-e14842497ae6,c4,c5,27,p2,?,surb={'id': '9d79212e-14ab-4966-ba69-c63f2f4d97b2', 'route': ['p2', 'e7', 'i4', 'x6', 'p1', 'c4']}
1769444341.3776207,RECEIVED,58187db9-8b39-4e3c-b9a1-394a48f427db,50231957-6bb2-4882-9cb8-97fe13dcf8ef,c4,c5,27,p2,?,surb={'id': '5f6b1427-5200-444b-b5ae-2a54f0d3e068', 'route': ['p2', 'e6', 'i4', 'x3', 'p1', 'c4']}
1769444341.4825642,SENT,02620429-fd99-422e-acf7-e020199e751c,76849409-08b7-40c3-b092-51e8646006aa,c5,c4,3392,?,p2,
1769444341.4826844,CREATED,4bcb3570-b67e-4bfb-b2ee-6dda8db0a2bc,6a8867b2-63fd-4b89-948a-f0b8859f0ea3,c5,c4,27,?,?,surb={'id': 'b579c687-8e56-4c92-85dd-9ce2fdd8f0ed', 'route': ['p1', 'e9', 'i10', 'x6', 'p2', 'c5']}
