timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769502930.1124547,RECEIVED,49658d74-7e78-43eb-8786-bb9a7d986afc,7abf3a1a-786e-4b62-afb7-6934ef449fe3,c4,c1,26,p1,?,surb={'id': 'c1b3eb9a-0c69-4914-8876-165846a5656f', 'route': ['p1', 'e1', 'i6', 'x12', 'p1', 'c4']}
1769502930.1484988,RECEIVED,08b1c034-9002-47a3-a25e-1b8bbc06ce6c,4e2ea645-746d-482e-8b56-c0dbdd590264,c4,c1,27,p1,?,surb={'id': 'bbd40eb8-b0f9-46aa-bc17-4a144c5a92c6', 'route': ['p1', 'e12', 'i7', 'x10', 'p1', 'c4']}
1769502930.1795542,RECEIVED,1feba5b9-48e2-412e-bf94-31a418230b65,a4247b15-798d-40b0-8d9f-d665fac0c022,c4,c1,27,p1,?,surb={'id': '74eabfa4-70e7-4000-a24b-b60efa4d563b', 'route': ['p1', 'e1', 'i5', 'x10', 'p1', 'c4']}
1769502930.3164275,RECEIVED,15150dd4-cc88-4ace-b8e8-deea0ccdeead,10e689b6-fe5e-44a1-bb74-19cf446871ad,c2,c1,27,p1,?,surb={'id': 'b9af8103-f1da-4bb8-858f-1a3735c2c413', 'route': ['p1', 'e2', 'i9', 'x10', 'p2', 'c2']}
1769502930.362784,SENT,a23a697b-385c-4aff-b416-b59682c6181c,bc49d495-02aa-4f17-80de-a2cef5cb7b23,c1,c2,3379,?,p1,
1769502930.3630412,CREATED,b0375c2c-5e79-4e7c-837c-373443ed4e0b,e659ff4d-cbda-4494-a7e6-80480ac72b62,c1,c2,27,?,?,surb={'id': 'd7f1acd3-0cd5-40f4-9993-7814c67f841a', 'route': ['p2', 'e11', 'i11', 'x8', 'p1', 'c1']}
1769502930.4384167,RECEIVED,fa64054d-6d44-4136-93e2-4aa2e5cc644c,98590f3e-1f85-4aef-8908-c7ff3cad815a,c2,c1,26,p1,?,surb={'id': 'e8aa091f-2f0f-4e20-8f47-499faf83e0f1', 'route': ['p1', 'e2', 'i1', 'x8', 'p2', 'c2']}
1769502930.5024858,RECEIVED,f40679ae-64e3-43a0-9635-cb78cd8740c6,3218b5f2-f4f8-4111-8105-19a872b6c40b,c4,c1,27,p1,?,surb={'id': 'b5995a65-9733-486b-8ba8-4a8a9c8a5072', 'route': ['p1', 'e8', 'i2', 'x6', 'p1', 'c4']}
1769502930.5362444,RECEIVED,455815e2-6c17-482f-af15-d27be70a86f1,a9b5156d-7b44-4ae6-bb07-0aaebbefa1d8,c4,c1,26,p1,?,surb={'id': 'ddca6100-0c6c-4d7c-b1f9-9c16e74511e0', 'route': ['p1', 'e4', 'i1', 'x1', 'p1', 'c4']}
1769502930.75199,SENT,d07b77cb-7e9e-4601-a489-94e97c6a1bdd,3a4e2447-2cb7-4e42-ad11-b74af142b88d,c1,c2,3384,?,p1,
1769502930.752144,CREATED,c6d63091-e28d-4b05-9789-e4e95a0959c7,6f8b6c24-ac6d-460a-b8d4-4020f075784b,c1,c2,27,?,?,surb={'id': '8e348af2-38cc-4d9d-9f67-6eded77a64da', 'route': ['p2', 'e7', 'i10', 'x1', 'p1', 'c1']}
1769502930.762398,SENT,4787a1ea-ddb1-4485-8b13-17ff581385e7,0513fd33-4133-4f12-aba5-84906eb267dd,c1,c2,3375,?,p1,
1769502930.762473,CREATED,fcd48642-e797-42c6-8168-cdaee9400327,f0e6cc52-7bb4-43ba-815b-c261470f7211,c1,c2,27,?,?,surb={'id': '0343fe06-4f67-4b0a-acda-02b70f996d50', 'route': ['p2', 'e1', 'i1', 'x9', 'p1', 'c1']}
1769502930.8196247,SENT,00d5907f-52fc-4e42-ac78-e905f912b3b4,c2f4c6b3-2abe-4bf4-9780-54f6153b1fb7,c1,c2,3392,?,p1,
1769502930.819696,CREATED,be2ebbec-af17-46c1-81a7-751889b6d8e7,6a9f44dd-c2d9-480a-b6d3-8e31714e0b06,c1,c2,27,?,?,surb={'id': '091a2791-b5a2-409a-bf2a-eff5907a61be', 'route': ['p2', 'e11', 'i12', 'x3', 'p1', 'c1']}
1769502930.9073544,RECEIVED,f53f5577-3a56-4308-b24c-5b87d396880b,62c71c90-960b-4823-9d0f-8c6a99349e6f,c4,c1,27,p1,?,surb={'id': '58541d61-1784-4c76-9573-d4057b8072ae', 'route': ['p1', 'e10', 'i12', 'x7', 'p1', 'c4']}
1769502930.928225,RECEIVED,aee927c4-750a-410d-b38d-32c10ccfe8ac,311c20d3-5c43-47aa-bd0c-8b3e4621b57d,c2,c1,26,p1,?,surb={'id': '6caf9e44-3383-4ec8-bdf5-15609b84e7f4', 'route': ['p1', 'e7', 'i10', 'x3', 'p2', 'c2']}
1769502931.0309453,RECEIVED,e8dbe9b8-28ee-4df7-80c1-6c01503422ad,36e48511-ad38-4caa-b2a2-8427efc3c6bf,c2,c1,26,p1,?,surb={'id': 'fe429235-26e1-41a1-9158-fd12ba52d46f', 'route': ['p1', 'e9', 'i6', 'x10', 'p2', 'c2']}
1769502931.0582569,RECEIVED,5d50d2a9-9700-4b3a-9d09-e79fb24409fa,d85f10e3-9ee3-4e50-9a71-2ab97dfc337c,c2,c1,27,p1,?,surb={'id': 'dee3bea7-beea-4815-bea9-5a8bef2d6c4d', 'route': ['p1', 'e4', 'i7', 'x10', 'p2', 'c2']}
1769502931.228843,RECEIVED,6fc9a0b6-956c-4e8d-ac18-49c546f5071f,d9b6ae4c-871b-4d68-82b2-94aa05aa6052,c2,c1,27,p1,?,surb={'id': '4cc33018-3351-4d9e-b8eb-839d5de0e69e', 'route': ['p1', 'e11', 'i11', 'x10', 'p2', 'c2']}
1769502931.2683496,RECEIVED,64e56cf6-34c3-489c-81da-4cccaa958cc6,80eb5dec-a804-4420-b0f1-975aec16a219,c2,c1,27,p1,?,surb={'id': '14a70889-dc7f-4395-b151-2a2a80c14040', 'route': ['p1', 'e1', 'i10', 'x12', 'p2', 'c2']}
1769502931.59789,RECEIVED,313a5cbc-0901-4eac-8fd6-05538a6efa84,b79cc2af-46ab-4a24-95f8-3330e7008f29,c2,c1,27,p1,?,surb={'id': '2b628dcc-7e9a-4c61-9cc3-1a9ea04e8938', 'route': ['p1', 'e4', 'i12', 'x5', 'p2', 'c2']}
1769502931.6064107,SENT,65c15e2d-a7da-4a6b-9890-3f735e8d7e93,7ef17ece-5fd4-432b-b497-2f2d2dc2678d,c1,c2,3404,?,p1,
1769502931.6065292,CREATED,724431e9-0d11-44f0-97ae-5e49c7c376b5,c2332d4d-74ee-41a9-9708-1af073a89dd6,c1,c2,27,?,?,surb={'id': '46760de1-edd2-43c2-a2d7-36dd9943e903', 'route': ['p2', 'e12', 'i9', 'x10', 'p1', 'c1']}
1769502931.7655914,SENT,4f3bc2bf-61e6-4c93-9333-4254b331380a,48e03cef-9871-4456-9417-c6534203dc2f,c1,c2,3372,?,p1,
1769502931.7657077,CREATED,89d5e2ac-ef2a-49de-9804-92bff5c61a18,57703f90-b080-4e2c-a2d5-d682df7c2e4a,c1,c2,27,?,?,surb={'id': 'f800aa19-6094-4b12-ab68-3710003e6985', 'route': ['p2', 'e3', 'i7', 'x10', 'p1', 'c1']}
1769502931.9271429,RECEIVED,9db33e71-7e2d-4c37-8879-7252983283c5,3fd83b9a-6816-45b6-8a6c-9a2d97f6e412,c2,c1,27,p1,?,surb={'id': 'e56d947c-f830-483e-be3f-94eea8cb0bf0', 'route': ['p1', 'e3', 'i12', 'x9', 'p2', 'c2']}
1769502932.0155292,SENT,b5d9ec51-e348-42f1-bb25-ae071e7b8d86,acab3162-bb5c-4dbc-903c-cfee9f330a8d,c1,c2,3399,?,p1,
1769502932.0156763,CREATED,4e925662-085d-4b70-88b1-e3ba914fbee0,4292c376-97e3-41fd-9d20-f4aa8b73233d,c1,c2,26,?,?,surb={'id': '459247ec-5552-4b3b-ad9b-29139a6e0706', 'route': ['p2', 'e12', 'i4', 'x10', 'p1', 'c1']}
1769502932.1341443,SENT,9059d91c-c64b-439d-a874-41f9cd5f5a45,ecb62385-df18-4660-8cf3-a6aed754561e,c1,c2,3388,?,p1,
1769502932.1342206,CREATED,61281e0e-d0cf-474e-ad23-c55d2e9b4d37,6ae7fd37-a9ca-47af-a50c-f070f4c3fc44,c1,c2,27,?,?,surb={'id': '4057d155-a21b-4038-96b7-29bf3524068e', 'route': ['p2', 'e5', 'i12', 'x9', 'p1', 'c1']}
1769502932.1634789,RECEIVED,faadbe98-d3b5-49d5-9779-be4bf29d39b3,89a69f7c-c8a3-4dac-a931-afe8859365a7,c2,c1,27,p1,?,surb={'id': 'bfb4a307-27ea-416e-a376-2df127d0be07', 'route': ['p1', 'e3', 'i1', 'x11', 'p2', 'c2']}
1769502932.2318192,SENT,72088caf-d778-49d0-918e-9f33ed866423,821a86d2-ef2f-43d8-8fb7-e40896c7d787,c1,c2,3370,?,p1,
1769502932.2318945,CREATED,09012373-6129-42d4-abd9-b589458e6730,cfd2e8fb-62a2-492e-9740-8fbb47104179,c1,c2,27,?,?,surb={'id': 'a1f02bc6-282a-44f4-b8b9-d964d054a662', 'route': ['p2', 'e12', 'i1', 'x9', 'p1', 'c1']}
1769502932.3432612,RECEIVED,9459fa36-9559-469c-83a2-7d66068e067c,aa2221f0-63e3-4d05-b6ed-35a4f77ffb81,c4,c1,27,p1,?,surb={'id': '9aa592f5-fa73-4b67-ab8f-9fa8fe6359d0', 'route': ['p1', 'e7', 'i8', 'x9', 'p1', 'c4']}
1769502932.3587682,RECEIVED,4d800e84-e658-46cd-a09d-38fb7197df01,c6c9d60b-fa18-4d0a-adb5-48bce997147d,c4,c1,26,p1,?,surb={'id': '5898e905-c751-4751-b58e-1d1d7fc5228d', 'route': ['p1', 'e8', 'i1', 'x9', 'p1', 'c4']}
1769502932.5060725,RECEIVED,b2969875-523a-48e8-94ee-2fa7dfbd399c,b9f7e945-1619-47ed-bbc4-e4f4702326a9,c4,c1,26,p1,?,surb={'id': 'a19716ea-b9c4-446c-b793-bad37bca5fe7', 'route': ['p1', 'e10', 'i7', 'x11', 'p1', 'c4']}
1769502932.5363355,RECEIVED,913b6bbc-5b22-407f-9880-5734392b4c54,08fe3814-698d-4152-91c8-f0d011e99703,c2,c1,26,p1,?,surb={'id': 'd1576814-25da-42b4-a6f9-d57d24515383', 'route': ['p1', 'e10', 'i11', 'x10', 'p2', 'c2']}
1769502932.5665777,SENT,2b2436a7-884b-4840-9cbf-11bc28bf490e,9baa9e06-ebf3-4523-9cb5-bdcd2f513660,c1,c2,3383,?,p1,
1769502932.5666542,CREATED,932f3d36-cd58-4539-872a-0d2a30b8a90f,eba2c288-48cb-4ad5-bc35-e43f34db23e1,c1,c2,27,?,?,surb={'id': 'b23592b6-0151-4374-b6bd-c4052abe8134', 'route': ['p2', 'e7', 'i5', 'x1', 'p1', 'c1']}
1769502932.6001418,RECEIVED,e0e0a5b2-8201-4682-8d7f-400159d20acb,0d02f18e-49e3-4343-8d2b-93073c7fe10f,c4,c1,26,p1,?,surb={'id': '0afff914-e5ee-4140-ad42-4550667b05fa', 'route': ['p1', 'e6', 'i3', 'x12', 'p1', 'c4']}
1769502932.6186025,SENT,7f6fc8d6-c15c-47a7-9a47-980db60d3875,028f9040-d534-4d6c-ba08-4df240bb1e1d,c1,c2,3383,?,p1,
1769502932.6186798,CREATED,089c068c-8ebc-4a82-9713-50858a1b0e4f,540bf039-1b5e-47cd-b8a9-7c5f82995f60,c1,c2,27,?,?,surb={'id': '85205651-0285-411a-8018-78a4de5f34b5', 'route': ['p2', 'e4', 'i11', 'x1', 'p1', 'c1']}
1769502932.9025075,SENT,b44a29ac-d297-4d85-acb1-f111605c322f,bef0961d-2c25-4134-a2de-8d953c5752a1,c1,c2,3375,?,p1,
1769502932.902637,CREATED,ec05bc1b-d6ed-4436-b351-85cca6116a15,cfda5ad1-f510-4c3b-a6e8-03c7ea96ac6d,c1,c2,27,?,?,surb={'id': '9982ee2c-53a1-422a-94c4-80dbbd15c2b2', 'route': ['p2', 'e5', 'i3', 'x8', 'p1', 'c1']}
1769502932.9575229,RECEIVED,569d21df-99a9-449d-90a2-a3a10fa10c6a,5444e852-59a4-4697-b2e1-73a6e099a805,c4,c1,27,p1,?,surb={'id': 'dd1133e0-e54e-4e26-9dd0-c96f3350f234', 'route': ['p1', 'e9', 'i4', 'x10', 'p1', 'c4']}
1769502933.0938404,RECEIVED,ee959eec-aa39-42d5-96e1-8b8486b8e830,13184f06-5225-4cd7-b601-84291ad90e88,c4,c1,26,p1,?,surb={'id': 'd8b0dc80-afbb-4e0a-b563-fc4b69169352', 'route': ['p1', 'e5', 'i5', 'x1', 'p1', 'c4']}
1769502933.1432676,RECEIVED,1c58d546-95e3-46f7-8139-5474b818f7b5,d26b25b1-cba0-41c8-b952-c10fea22496d,c2,c1,27,p1,?,surb={'id': '9ee23db4-fbe9-4097-a93f-6934f65eb481', 'route': ['p1', 'e4', 'i1', 'x3', 'p2', 'c2']}
1769502933.2631724,RECEIVED,d7911cc0-15dd-4774-adf2-ae565914692d,0a80ec88-85da-4633-8d54-b1eec9379a84,c4,c1,27,p1,?,surb={'id': 'a9eadd55-fc06-4975-a69f-1860c98bcf09', 'route': ['p1', 'e8', 'i11', 'x5', 'p1', 'c4']}
1769502933.2996926,SENT,b453cb16-2181-4dcc-b151-14280bbae36a,6fd0fab7-a11e-49db-8c5e-83ea7ad17f13,c1,c2,3379,?,p1,
1769502933.299786,CREATED,1a56a8b0-34a7-4d18-ae23-4bca896915ad,1918f8dc-194c-4365-acab-56ad4bcce28f,c1,c2,27,?,?,surb={'id': '0b89d02b-248c-4901-8da0-f49d066c8cec', 'route': ['p2', 'e3', 'i11', 'x11', 'p1', 'c1']}
1769502933.3716655,RECEIVED,c60fdba9-a8b5-46f6-b525-28302ae9e271,de6a71f1-4bc9-4925-9722-fe76ce2ea466,c2,c1,26,p1,?,surb={'id': '491e6598-786e-4ac2-aa67-d310a55ecb3c', 'route': ['p1', 'e1', 'i6', 'x9', 'p2', 'c2']}
1769502933.4639683,RECEIVED,d23eb521-28ce-42c0-b45a-e28ddc508c28,6a22613a-06a3-4074-9d16-e9f977db26a2,c4,c1,27,p1,?,surb={'id': '491570f5-9538-4a82-bab1-b79a5fb7021b', 'route': ['p1', 'e4', 'i6', 'x6', 'p1', 'c4']}
1769502933.4718237,SENT,126ecff2-49b0-489a-b3b9-84d068b3de45,46895c41-5b0e-48d1-b388-6eb039a6e2c8,c1,c2,3356,?,p1,
1769502933.4719417,CREATED,d696e25d-c3a2-46b5-b6d5-110093e2a4e2,3fd3a454-575f-47e3-993c-3eea4129942f,c1,c2,26,?,?,surb={'id': '78f0e67f-5765-4db1-b940-62c8dd4f99e2', 'route': ['p2', 'e6', 'i8', 'x5', 'p1', 'c1']}
1769502933.6805665,RECEIVED,ce01420b-3e8a-4e53-9f93-08a638e87d29,4bb76e26-d183-4da8-b4be-9bf68150232a,c2,c1,26,p1,?,surb={'id': 'a43d963d-7a7c-46b7-a4ae-b8793528b11a', 'route': ['p1', 'e3', 'i6', 'x9', 'p2', 'c2']}
1769502933.7066586,RECEIVED,96d07baf-b20b-4a14-8dcd-dd885480ad2e,fef2ae77-ef76-457f-8910-a8336ecd4aec,c2,c1,26,p1,?,surb={'id': '1278f48e-1e91-4ee2-9e93-e6f9cf32aea0', 'route': ['p1', 'e11', 'i1', 'x11', 'p2', 'c2']}
1769502933.7528336,RECEIVED,919650a5-a9b3-42c2-b464-b7cc4d33fabb,1a4721b3-6640-4352-9cfd-784c4cfd7a1c,c2,c1,27,p1,?,surb={'id': '8f5844a3-c310-44c0-a6d6-0d5feba430d9', 'route': ['p1', 'e1', 'i10', 'x5', 'p2', 'c2']}
1769502934.4183445,RECEIVED,fe7015da-254c-4ba0-bcbc-70c6d4a59348,86e23c65-932a-4f9d-a228-5c8fa4deb88e,c4,c1,26,p1,?,surb={'id': 'b09a6ece-3058-4965-8ad6-f41bfc827db7', 'route': ['p1', 'e11', 'i1', 'x9', 'p1', 'c4']}
1769502934.4961393,SENT,749c1f7b-82c4-48f3-8c77-260ee75a68f8,fe9ccf51-547f-4621-9060-6975cafcaa63,c1,c2,3375,?,p1,
1769502934.4962099,CREATED,9dfa4308-5723-4175-b9cb-181dad204f25,924e37d5-1aa5-432f-a333-5d7d9747c3c4,c1,c2,27,?,?,surb={'id': '5eeea734-018a-46de-9b6c-1f675452e81c', 'route': ['p2', 'e9', 'i9', 'x6', 'p1', 'c1']}
1769502934.544745,RECEIVED,b3ab0ba4-d257-4d60-80c3-d4035bb62ad3,5927c29b-f14c-4d27-89a2-c64e2d04a45d,c2,c1,27,p1,?,surb={'id': '3a0dcadc-d0b1-4750-b983-4ee48138c1f6', 'route': ['p1', 'e7', 'i9', 'x7', 'p2', 'c2']}
1769502934.54925,SENT,9b64050d-9917-403a-a967-0f8c8bf22ba1,98393bfe-8f7d-428b-bf87-31c2337c7cdb,c1,c2,3390,?,p1,
1769502934.5493214,CREATED,52af8315-e060-4384-b4fc-afa41e0b3582,238afb21-1e1b-43a0-a8b8-e35d4c927f03,c1,c2,27,?,?,surb={'id': '0f596f93-df3c-4172-a0eb-868dd98ccbfc', 'route': ['p2', 'e7', 'i3', 'x10', 'p1', 'c1']}
1769502934.6095276,RECEIVED,764809e6-724f-4a78-a90a-96a786f6439b,0dc36835-54c7-4e06-a165-9500daf1cff8,c2,c1,26,p1,?,surb={'id': '92b2b61d-ef9e-42b2-a0a6-00bd598f4b29', 'route': ['p1', 'e8', 'i7', 'x10', 'p2', 'c2']}
1769502934.7624874,RECEIVED,bf0830a5-1864-4cbc-a52b-ca19583fad2c,e78ccb14-813a-4168-b838-ca7b0732be0b,c2,c1,27,p1,?,surb={'id': 'bcef175d-a701-4f26-abbb-efa1708845e7', 'route': ['p1', 'e3', 'i12', 'x12', 'p2', 'c2']}
1769502934.8071666,SENT,d2ca58bd-ea7f-42ab-a255-af7c262a7647,ff390ce7-6cd2-4209-aac8-c53129130b80,c1,c2,3360,?,p1,
1769502934.8072383,CREATED,465743bc-672e-40b1-8ee5-4bb05110cac9,b6c8f943-667c-4a48-a1e5-5170dd071198,c1,c2,27,?,?,surb={'id': '600e4dc5-3522-408f-87dc-aa61c62e3777', 'route': ['p2', 'e1', 'i6', 'x1', 'p1', 'c1']}
1769502934.8454971,RECEIVED,aeb1af32-0446-43d2-9c04-cbd8738f7a65,10404dd4-0c88-4aa2-a073-d35408172c29,c2,c1,26,p1,?,surb={'id': '1cd0e658-7001-4775-9992-48fef0a4eca9', 'route': ['p1', 'e5', 'i12', 'x8', 'p2', 'c2']}
1769502934.8714905,RECEIVED,a7f3c9bc-fa15-46c4-8577-654dfd6a973a,59cd10f8-dcf8-4329-a4a5-d0ffd26ef1f5,c2,c1,27,p1,?,surb={'id': 'dba53840-8e63-479e-8454-f052c839676c', 'route': ['p1', 'e2', 'i11', 'x7', 'p2', 'c2']}
1769502934.9786518,RECEIVED,b30311df-b9a1-4245-8f33-db629945fb25,f5560e5b-04d2-4e13-b0f4-592dad5ac75b,c4,c1,26,p1,?,surb={'id': 'd06bca58-6cd8-4840-9e58-30abff8dbb26', 'route': ['p1', 'e3', 'i7', 'x8', 'p1', 'c4']}
1769502935.057197,RECEIVED,a186f4b3-4430-4be2-8bff-fc450022b2a2,386a758b-de49-4abc-b4f0-0911f2483ddb,c2,c1,27,p1,?,surb={'id': '6fed6b4b-81d9-4569-8ac2-6c11bffb79fb', 'route': ['p1', 'e3', 'i8', 'x2', 'p2', 'c2']}
1769502935.07334,RECEIVED,05f0265d-c79c-4498-8b16-39e4237951c9,9f5c2999-10ff-4ec7-a933-b3f9573f3e64,c4,c1,27,p1,?,surb={'id': 'ab7244a4-d0d4-4e34-98ae-e9b7cdf36b8f', 'route': ['p1', 'e4', 'i5', 'x12', 'p1', 'c4']}
1769502935.1026292,RECEIVED,1d3ea9f3-c880-463a-9599-695207b6bedd,85796b2b-dac3-4187-9fd0-0a2d7ea8e4a0,c4,c1,27,p1,?,surb={'id': '8486490a-a7de-4adb-a220-7d7aabab163e', 'route': ['p1', 'e10', 'i8', 'x12', 'p1', 'c4']}
1769502935.170023,RECEIVED,ad3ed311-d10a-4293-b1e2-cf80aab96f11,b27d10b7-6b76-4bfe-a458-800c7a9c1aa2,c4,c1,27,p1,?,surb={'id': '27cfd31a-0a74-455f-881b-b97c1798e875', 'route': ['p1', 'e11', 'i12', 'x10', 'p1', 'c4']}
1769502935.3248732,RECEIVED,449a15d8-1bb7-4cd1-a9e5-337136d1c61b,e4efbae4-e142-48af-a0ba-e92bffa01c4f,c2,c1,27,p1,?,surb={'id': '12a14f27-3b26-4b66-897c-d9bcf1977cff', 'route': ['p1', 'e1', 'i1', 'x8', 'p2', 'c2']}
1769502935.3852148,SENT,f25f62c8-45ef-43dc-a95b-a89659654ed6,7fa3b0dc-8134-400b-8e66-49a240f204ae,c1,c2,3393,?,p1,
1769502935.3853664,CREATED,5cdc6e44-a47c-4d45-8ac3-f79ef1bf53f1,600456fd-2418-4fbf-a977-3a332217516e,c1,c2,27,?,?,surb={'id': 'ca24a97e-5f83-40a0-bd00-e410e69474a6', 'route': ['p2', 'e10', 'i8', 'x12', 'p1', 'c1']}
1769502935.490878,RECEIVED,72505612-e0a2-446b-81c2-f806f05392c6,265a815c-d3e2-4f35-bd5c-24b7ba0c5b31,c2,c1,27,p1,?,surb={'id': 'ac89ed84-ecf0-4585-823d-1569e2adcbe3', 'route': ['p1', 'e9', 'i10', 'x10', 'p2', 'c2']}
1769502935.8658285,RECEIVED,98fc9ebb-c08f-4f4e-92e8-60e3ceb6c1d3,a87246c7-bba0-463a-9422-427b043df0de,c2,c1,27,p1,?,surb={'id': '48cabee9-d34b-4e8f-b435-cf01af42b22d', 'route': ['p1', 'e2', 'i11', 'x5', 'p2', 'c2']}
1769502935.8860102,RECEIVED,1141a9cc-5b4c-4ac0-aa4b-d3176a547828,2b883d83-14ef-4008-bf90-371dbe6c9dfb,c2,c1,27,p1,?,surb={'id': '98e25251-bdea-4a59-baad-adf87dc82fc1', 'route': ['p1', 'e9', 'i2', 'x4', 'p2', 'c2']}
1769502935.9889433,RECEIVED,7b6385c2-d90a-4125-b8d3-deb86665fa02,e1ff203d-efdc-4f45-8922-71574715ffbe,c2,c1,26,p1,?,surb={'id': 'e1d4c195-8e7a-4fd1-b24d-5b59c7114093', 'route': ['p1', 'e1', 'i1', 'x4', 'p2', 'c2']}
1769502936.0638754,RECEIVED,37668e0f-524c-4561-8833-4741fc51c519,234d0752-5547-4994-92de-36442e10669c,c2,c1,26,p1,?,surb={'id': '331380db-9e83-4c4d-9e31-f0c42ac890c0', 'route': ['p1', 'e8', 'i10', 'x10', 'p2', 'c2']}
1769502936.2882724,RECEIVED,1edf2f88-9e22-4930-9d7a-6501f9f42e2d,4b5798cf-dec7-4803-aa61-41f4d3b70bea,c2,c1,27,p1,?,surb={'id': '8bc38973-ae7d-4791-87f0-bfa87b4e5046', 'route': ['p1', 'e3', 'i8', 'x6', 'p2', 'c2']}
1769502936.4326518,SENT,3607a1df-8c88-4c9e-b4fb-7031385d51fd,517747a1-b70f-4cfc-abe6-400db391cd77,c1,c2,3395,?,p1,
1769502936.432724,CREATED,a585cfe0-c020-497f-8f7c-a153e83863bc,b2300e1c-13c1-43d8-b5db-b805ff0e3335,c1,c2,27,?,?,surb={'id': '162f4019-a7a0-4b94-9241-715bbb5aa486', 'route': ['p2', 'e11', 'i4', 'x9', 'p1', 'c1']}
1769502936.6234107,RECEIVED,e2dd4290-cfb2-41b8-9e9e-dc75ab537c54,9bd13386-f94f-4853-a66f-71e073e3f827,c2,c1,27,p1,?,surb={'id': '57bcfb72-2f7f-44c3-9a11-e5fc1e2afda4', 'route': ['p1', 'e3', 'i11', 'x1', 'p2', 'c2']}
1769502936.637173,RECEIVED,f84a668a-3884-4c6c-b803-6aa1eedf94a8,41085a20-092d-488f-854f-9f8ed6798b42,c4,c1,26,p1,?,surb={'id': '011d4283-82be-49e0-9dca-c7da22329f01', 'route': ['p1', 'e1', 'i3', 'x7', 'p1', 'c4']}
1769502936.6695352,SENT,04af4b08-12c0-4fc3-804a-736765a57aec,50cd56cc-363c-4141-a084-7316915fe70f,c1,c2,3375,?,p1,
1769502936.669689,CREATED,d8b75604-32c2-4019-8c34-40fee9101507,2b6a7663-779f-4b0e-a606-d761a65ec936,c1,c2,27,?,?,surb={'id': 'b97ee80c-3c7f-43ca-93c4-2afb8d3a3f02', 'route': ['p2', 'e1', 'i3', 'x4', 'p1', 'c1']}
1769502936.684637,SENT,6d86a5fe-8fee-4f53-82a9-e00eecabc671,4c5bf4f5-ca0d-4ee4-b886-0f3e5ec7145f,c1,c2,3365,?,p1,
1769502936.6847835,CREATED,147e06d8-7993-4c1f-a5bd-e4c6923c9e7b,415fd85d-6a7b-4cc2-91bf-e8f3dedbc428,c1,c2,26,?,?,surb={'id': 'df2cc2d0-0a64-4cf5-b0d2-cf5edaabe436', 'route': ['p2', 'e4', 'i4', 'x4', 'p1', 'c1']}
1769502936.7172267,RECEIVED,1256fd45-f9e1-45b5-acd5-fe701a049b45,e248f425-ab4a-4efa-9458-fcc03a62122f,c2,c1,27,p1,?,surb={'id': 'f3ffe900-06c4-4144-9652-70c91b0cbffb', 'route': ['p1', 'e2', 'i6', 'x9', 'p2', 'c2']}
1769502937.180948,RECEIVED,c77d3e71-8d36-42c5-9345-533b5b0c9cf9,f279481d-5f89-415c-8e27-86c0bddf1ec9,c2,c1,27,p1,?,surb={'id': '3d07d707-a8a9-4163-8c8c-ab7e05419374', 'route': ['p1', 'e4', 'i1', 'x9', 'p2', 'c2']}
1769502937.2535048,SENT,70881bf4-aadc-4d9c-ae6e-e6ee13703470,1110276f-bd2a-4e27-93a5-2636fe4b907a,c1,c2,3386,?,p1,
1769502937.253638,CREATED,ee76be96-dd7c-41ae-8c65-ea7dbf30338f,4aa20b9e-6e45-448d-b509-64faed8d8934,c1,c2,27,?,?,surb={'id': 'c0b3081b-dc3c-419c-9fc8-d22770fa2259', 'route': ['p2', 'e12', 'i12', 'x1', 'p1', 'c1']}
1769502937.3756032,SENT,7f6088ef-b7d1-4574-8b4b-5239295a52bf,a8ae2e96-bcc7-4440-b342-a9a89c4a8abb,c1,c2,3398,?,p1,
1769502937.3757358,CREATED,b5a73233-7b68-4f46-9226-5ba0c02c3903,87221196-0ca3-43e6-841a-9489f38c1829,c1,c2,27,?,?,surb={'id': 'a5b53e64-7d9d-4560-a9ac-0630ed358bad', 'route': ['p2', 'e3', 'i12', 'x12', 'p1', 'c1']}
1769502937.470665,RECEIVED,3402913e-5c02-498a-aacf-93e7b2e24177,bab44bd9-3d03-46f8-bc17-d4d385b5db23,c2,c1,26,p1,?,surb={'id': '62be1f14-c4a1-4fd8-b78d-c8010af393a3', 'route': ['p1', 'e9', 'i11', 'x10', 'p2', 'c2']}
1769502937.5909696,RECEIVED,0957e439-76e2-460c-a79a-9128d7adacaa,70b18722-5446-4158-ab65-4477fad2bed4,c2,c1,27,p1,?,surb={'id': 'a6566d4d-6bac-4035-b1d4-1af0abd2cba8', 'route': ['p1', 'e9', 'i12', 'x5', 'p2', 'c2']}
1769502937.6287565,RECEIVED,a38be6ae-c6ef-438b-a7a3-fce2e0eaacfa,f202538d-30d5-4f66-9958-2337a725cc75,c4,c1,27,p1,?,surb={'id': '9e5d8bc4-9144-47f2-9da6-ac50d723dc67', 'route': ['p1', 'e9', 'i7', 'x2', 'p1', 'c4']}
1769502937.8229475,RECEIVED,89908188-6808-458b-a962-2046e5e3c9c7,ebf41363-8578-440d-ade9-c8d4722ad9b3,c2,c1,27,p1,?,surb={'id': '9392d081-fb9c-4f23-b084-d367fdfb4019', 'route': ['p1', 'e12', 'i7', 'x8', 'p2', 'c2']}
