timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769505400.9172003,CREATED,5a98705c-60ff-45fe-b795-5963753664ac,11bd6bf2-6628-4592-b8ea-99f74aeb90e2,c5,c3,27,?,?,surb={'id': '5ae879b3-6cb2-43d4-9afd-45a76bf3a3c2', 'route': ['p3', 'e12', 'i3', 'x10', 'p2', 'c5']}
1769505400.9749181,SENT,8b568e50-276a-426e-9861-61b1b841dd26,d5605c20-21d8-45f6-bb6e-632cd5c752b3,c5,c3,3396,?,p2,
1769505400.9750354,CREATED,56a2383f-f786-4e62-a27b-ca43bdfae93a,11bd6bf2-6628-4592-b8ea-99f74aeb90e2,c5,c3,27,?,?,surb={'id': '5ae879b3-6cb2-43d4-9afd-45a76bf3a3c2', 'route': ['p3', 'e12', 'i3', 'x10', 'p2', 'c5']}
1769505401.0843732,RECEIVED,518480c7-ea33-4e76-a531-6e48860d8ffe,157e45af-e506-482c-83e1-8f3199e58b42,c3,c5,26,p2,?,surb={'id': '624a37ac-3ed3-4dcd-bf6a-b551209bdf78', 'route': ['p2', 'e5', 'i7', 'x9', 'p3', 'c3']}
1769505401.1256423,RECEIVED,729d8fb8-1868-4455-8292-65d1f83b814f,2ee231ae-8a86-402c-ae75-37b723ecc0c5,c4,c5,27,p2,?,surb={'id': '99affeda-a34d-4ac3-b091-0e22948448ce', 'route': ['p2', 'e8', 'i10', 'x1', 'p1', 'c4']}
1769505401.2157233,RECEIVED,1b7f0dd1-3232-45c4-b27f-40535146b51e,b9765247-5d74-46ba-982b-1ba0539f1650,c3,c5,27,p2,?,surb={'id': 'ce9ed3cd-a7e1-4e27-ad43-4351fc631733', 'route': ['p2', 'e9', 'i10', 'x1', 'p3', 'c3']}
1769505401.2619438,SENT,7f4294fd-a0f2-45c6-87b5-2b729d62daf7,1ae970ea-cc9a-4ee1-bb3e-c24c0552efd4,c5,c3,3400,?,p2,
1769505401.2622013,CREATED,7cea1579-95c6-42d1-b477-ab874c82495c,7c17ac6f-482e-409f-8c14-13ebeed2d6b5,c5,c3,27,?,?,surb={'id': '419e0527-b613-402f-9838-ef14fd217ce9', 'route': ['p3', 'e6', 'i10', 'x1', 'p2', 'c5']}
1769505401.3282373,RECEIVED,f3d78c57-fcb1-4aad-969b-346c866499df,5fb2eaf8-c5f4-4418-bca6-aa6f3ce025e5,c4,c5,26,p2,?,surb={'id': '1412794c-70cd-4a32-a8c4-3ba28c5399c8', 'route': ['p2', 'e7', 'i12', 'x6', 'p1', 'c4']}
1769505401.385425,RECEIVED,fb905b9d-1678-4a15-8599-537ddf7f5535,b9765247-5d74-46ba-982b-1ba0539f1650,c3,c5,27,p2,?,surb={'id': 'ce9ed3cd-a7e1-4e27-ad43-4351fc631733', 'route': ['p2', 'e9', 'i10', 'x1', 'p3', 'c3']}
1769505401.4315383,RECEIVED,f906702b-f92c-4a5c-9e0d-e70514f82332,9780328b-be3d-4793-96d6-8d4f139a9f60,c4,c5,26,p2,?,surb={'id': 'e57340a0-8f24-4d83-8612-b386086489fc', 'route': ['p2', 'e11', 'i11', 'x8', 'p1', 'c4']}
1769505401.5549314,SENT,7b469c9b-1ba3-443f-a8db-e09ade2618a2,24af8151-28a1-42ac-b5c8-8049fd2fef8f,c5,c3,3392,?,p2,
1769505401.5551069,CREATED,596718a5-56b0-4191-a82e-75310755664b,7c17ac6f-482e-409f-8c14-13ebeed2d6b5,c5,c3,27,?,?,surb={'id': '419e0527-b613-402f-9838-ef14fd217ce9', 'route': ['p3', 'e6', 'i10', 'x1', 'p2', 'c5']}
1769505401.8274548,RECEIVED,346bb162-60b9-4dae-8987-7a61db00f549,ef6841e0-c1e9-456c-9631-7a40ebbf4862,c4,c5,27,p2,?,surb={'id': '316d5842-2d96-4ac0-8540-042fda33520c', 'route': ['p2', 'e8', 'i9', 'x3', 'p1', 'c4']}
1769505402.0376413,SENT,611d2165-c04c-47c6-990a-32073b9f2b7a,24734a51-e1de-4cb2-af6c-50425ef497aa,c5,c3,3380,?,p2,
1769505402.037786,CREATED,448d162d-dc0f-4d4f-afca-9557a28e74ac,c715862c-a3ed-4cc3-b94d-8606d5569d9b,c5,c3,27,?,?,surb={'id': 'b8c1af7b-bec8-4c2d-ac8c-355bf8a646b2', 'route': ['p3', 'e3', 'i3', 'x8', 'p2', 'c5']}
1769505402.0591738,RECEIVED,f2482d06-b103-4cc8-aef8-1724408feeb8,2ee231ae-8a86-402c-ae75-37b723ecc0c5,c4,c5,27,p2,?,surb={'id': '99affeda-a34d-4ac3-b091-0e22948448ce', 'route': ['p2', 'e8', 'i10', 'x1', 'p1', 'c4']}
1769505402.0940092,RECEIVED,82deef14-24a9-4a2e-9981-50c43379b549,45bf40b2-013f-4910-ae28-e8df8a7e535d,c4,c5,27,p2,?,surb={'id': '13a237a1-8af8-4499-8591-429f00c63042', 'route': ['p2', 'e5', 'i1', 'x7', 'p1', 'c4']}
1769505402.3492665,SENT,d5311075-c489-4d4f-945c-3246490dfe9a,1d9e1b0a-305a-489e-b225-fdd4b9676a99,c5,c3,3400,?,p2,
1769505402.3494184,CREATED,dc23260c-ee7b-4908-933a-cea69b7db0b7,c715862c-a3ed-4cc3-b94d-8606d5569d9b,c5,c3,27,?,?,surb={'id': 'b8c1af7b-bec8-4c2d-ac8c-355bf8a646b2', 'route': ['p3', 'e3', 'i3', 'x8', 'p2', 'c5']}
1769505402.3594928,SENT,5c27f41b-5079-46ef-8412-8ee7daa2719e,c6fcb264-85fd-4877-aa5f-980348ed8dcd,c5,c3,3387,?,p2,
1769505402.3596666,CREATED,241a7891-86dc-4e40-94da-5362fb385798,f6d88a3e-b5ea-4b98-b3a7-87d4ff3d221c,c5,c3,26,?,?,surb={'id': 'ee0dc06d-a466-4fbf-b565-647b645d7f30', 'route': ['p3', 'e9', 'i8', 'x11', 'p2', 'c5']}
1769505402.5328505,RECEIVED,698cfb47-4e53-4cbc-9946-a8b44f521959,f94d65f4-49d9-4afe-9017-de93985d77dc,c3,c5,27,p2,?,surb={'id': '6d4e71dc-e547-41c9-b467-56a02f2113c2', 'route': ['p2', 'e11', 'i3', 'x10', 'p3', 'c3']}
1769505403.0418549,RECEIVED,286800e0-cac9-4c54-b9a1-0194f110a82d,aa0e91cc-9a3d-4613-8b8b-ea8a1e843e53,c4,c5,27,p2,?,surb={'id': 'd1515422-a5da-4de2-82f3-c1ded63a3cac', 'route': ['p2', 'e8', 'i8', 'x4', 'p1', 'c4']}
1769505403.2344968,SENT,ac860308-04ef-4093-aa9f-eb45e6f8278b,991d872b-f9e0-428f-8489-b6dd01cd7333,c5,c3,3359,?,p2,
1769505403.2346518,CREATED,0020298e-d6e5-463a-b222-c26d1870f043,f6d88a3e-b5ea-4b98-b3a7-87d4ff3d221c,c5,c3,26,?,?,surb={'id': 'ee0dc06d-a466-4fbf-b565-647b645d7f30', 'route': ['p3', 'e9', 'i8', 'x11', 'p2', 'c5']}
1769505403.302485,SENT,c34f0c7c-83cc-4c43-bcef-c33541616022,ac9877a2-32e6-449c-b65f-26d1fca78d4e,c5,c3,3380,?,p2,
1769505403.3026376,CREATED,a0ae5a73-9d5c-4cfb-a19f-c1f66babfb4c,adef6131-e218-4767-85fd-d2d44213455c,c5,c3,27,?,?,surb={'id': '00832972-86a4-4031-8257-3cbb13bdba4f', 'route': ['p3', 'e8', 'i1', 'x2', 'p2', 'c5']}
1769505403.4685502,RECEIVED,222c065d-357e-4ad2-9bab-4c4507c1f0b6,835780e9-cee7-4231-8d8d-9a2ac66d8505,c3,c5,27,p2,?,surb={'id': '814d2d2c-43df-40ee-98bf-c2472f23662d', 'route': ['p2', 'e7', 'i6', 'x6', 'p3', 'c3']}
1769505403.629102,SENT,f02e0781-97c7-47f4-b1c3-0a6f61aa4425,d3350a13-de82-44fc-91e8-a5c6b72eb051,c5,c3,3371,?,p2,
1769505403.6292555,CREATED,69382ea4-4ca6-4372-90b6-493e24ee03a1,adef6131-e218-4767-85fd-d2d44213455c,c5,c3,27,?,?,surb={'id': '00832972-86a4-4031-8257-3cbb13bdba4f', 'route': ['p3', 'e8', 'i1', 'x2', 'p2', 'c5']}
1769505403.8453574,SENT,df9368ea-a47d-49c6-a6ce-ca578d19a5b0,45cc3faa-7cc0-482a-85e6-6d85800a896a,c5,c3,3398,?,p2,
1769505403.845507,CREATED,757a0321-09e1-49eb-a0d1-4ac8275907d8,6b723197-526f-484a-88ee-3bc56e4e2dd9,c5,c3,27,?,?,surb={'id': 'a5ddfaff-5680-4cac-af8b-0deb2950f9bc', 'route': ['p3', 'e10', 'i3', 'x6', 'p2', 'c5']}
1769505403.8612664,RECEIVED,e264c72a-9a5a-49bc-926e-becac57f137e,d1e590e7-b63e-4a93-9f87-33faab448935,c3,c5,27,p2,?,surb={'id': '3f65bac1-a1c6-454a-9818-39a2d8e0528a', 'route': ['p2', 'e8', 'i1', 'x4', 'p3', 'c3']}
1769505403.868019,SENT,37349975-43db-46ba-8b0f-8dd4e02475f2,7920c2af-4258-425b-91c5-4c1c84ab2add,c5,c3,3397,?,p2,
1769505403.8681946,CREATED,e736040c-f1c1-498b-96de-2c75db047667,6b723197-526f-484a-88ee-3bc56e4e2dd9,c5,c3,27,?,?,surb={'id': 'a5ddfaff-5680-4cac-af8b-0deb2950f9bc', 'route': ['p3', 'e10', 'i3', 'x6', 'p2', 'c5']}
1769505403.9035285,RECEIVED,25d7fe59-41af-46e8-a20f-1c066855d419,9780328b-be3d-4793-96d6-8d4f139a9f60,c4,c5,26,p2,?,surb={'id': 'e57340a0-8f24-4d83-8612-b386086489fc', 'route': ['p2', 'e11', 'i11', 'x8', 'p1', 'c4']}
1769505404.031271,SENT,bbc41318-c69a-429a-9179-8af8bfa9c0a6,9db14762-21cd-4988-a6e0-c65dfe6d73c7,c5,c3,3376,?,p2,
1769505404.0313635,CREATED,46e35265-bf83-4173-b873-a518aab58efa,d81a2feb-5d0b-411e-8474-18a156080365,c5,c3,24,?,?,surb={'id': '7dff7a7c-3bb0-4686-84a7-cc3cd3d8c838', 'route': ['p3', 'e11', 'i12', 'x1', 'p2', 'c5']}
1769505404.041021,RECEIVED,22f8ce5d-4dc1-484b-a2ee-6c97cb1268a0,d2bd77d7-2d02-4d52-a21e-270bb02870b6,c4,c5,26,p2,?,surb={'id': '7462d670-158d-4d18-a04a-64c2335af0f1', 'route': ['p2', 'e2', 'i2', 'x4', 'p1', 'c4']}
1769505404.2857993,RECEIVED,222766de-a664-45ae-9b95-59dcfcb7d722,d2bd77d7-2d02-4d52-a21e-270bb02870b6,c4,c5,26,p2,?,surb={'id': '7462d670-158d-4d18-a04a-64c2335af0f1', 'route': ['p2', 'e2', 'i2', 'x4', 'p1', 'c4']}
1769505404.296782,RECEIVED,fd20fc35-aaf6-4678-85e2-97eb1d884ecd,15bb906e-a1da-4510-bad3-675a5532d88c,c3,c5,26,p2,?,surb={'id': '1418ca6b-38ee-437a-921e-13d2ed994da7', 'route': ['p2', 'e6', 'i3', 'x10', 'p3', 'c3']}
1769505404.4799511,SENT,0d59b7af-bd07-4d26-93fe-b64a80ce34da,6c35f58f-56d8-4bbc-87eb-9fef287f9d18,c5,c3,3384,?,p2,
1769505404.4800792,CREATED,80bba451-f555-4e09-9030-0774735e3f6d,d81a2feb-5d0b-411e-8474-18a156080365,c5,c3,24,?,?,surb={'id': '7dff7a7c-3bb0-4686-84a7-cc3cd3d8c838', 'route': ['p3', 'e11', 'i12', 'x1', 'p2', 'c5']}
1769505404.6716828,SENT,31ffc681-2f67-4d90-af46-7be634686fb9,c1cd55bd-7f81-473f-a882-2f77a99ef6e2,c5,c3,3395,?,p2,
1769505404.6717832,CREATED,2795ca1c-c1d2-4d8f-b971-9815e13f225f,dd908286-e702-42ff-a2b2-c969103fe108,c5,c3,27,?,?,surb={'id': 'cca8371c-ff3b-455d-b894-f6966f45cc02', 'route': ['p3', 'e10', 'i11', 'x10', 'p2', 'c5']}
1769505404.78379,RECEIVED,1d70eb81-a1ec-4ff4-a500-6ad4b5977d4b,dd38c384-41b0-409e-8dd7-afe97c8de2f9,c4,c5,27,p2,?,surb={'id': '28679006-6896-4be7-872c-a2b11bb03a0a', 'route': ['p2', 'e6', 'i6', 'x2', 'p1', 'c4']}
1769505404.8130686,RECEIVED,f8cb7e43-c30a-42d4-aaee-6393de341245,d9736d24-fa4c-4dce-ad3c-7a99ea90e363,c4,c5,27,p2,?,surb={'id': 'c9792ac7-b829-4332-be32-ecb217cf3878', 'route': ['p2', 'e5', 'i3', 'x3', 'p1', 'c4']}
1769505404.828685,RECEIVED,1e81cf7d-b319-4365-9c38-151516a0183a,dd38c384-41b0-409e-8dd7-afe97c8de2f9,c4,c5,27,p2,?,surb={'id': '28679006-6896-4be7-872c-a2b11bb03a0a', 'route': ['p2', 'e6', 'i6', 'x2', 'p1', 'c4']}
1769505404.9727945,SENT,852df033-463e-4bf9-a9e5-c07e63157cfe,326e6a03-89de-4ace-905f-8e6502aa1b68,c5,c3,3379,?,p2,
1769505404.9728973,CREATED,c0f040d5-f72a-4a4b-8320-6f7fca0cb54b,dd908286-e702-42ff-a2b2-c969103fe108,c5,c3,27,?,?,surb={'id': 'cca8371c-ff3b-455d-b894-f6966f45cc02', 'route': ['p3', 'e10', 'i11', 'x10', 'p2', 'c5']}
1769505405.038913,SENT,44677150-da08-495b-ba07-5753e2123462,bc1f4b35-bb86-4c92-9c24-9b625f0d4f37,c5,c3,3360,?,p2,
1769505405.0390127,CREATED,dd533044-6903-41b0-9a98-1be4a0e97690,bb26fcd5-e52c-4870-a96b-824193eb7a68,c5,c3,27,?,?,surb={'id': 'd77ee42f-0a4f-436d-8c43-b62964be2e78', 'route': ['p3', 'e4', 'i6', 'x4', 'p2', 'c5']}
1769505405.1794374,RECEIVED,fb1ff775-8942-4ee0-86ab-4d8ba440d503,d9736d24-fa4c-4dce-ad3c-7a99ea90e363,c4,c5,27,p2,?,surb={'id': 'c9792ac7-b829-4332-be32-ecb217cf3878', 'route': ['p2', 'e5', 'i3', 'x3', 'p1', 'c4']}
1769505405.3391504,RECEIVED,90172e87-bcc1-4f35-9589-94989dbd0440,e2fc9ca0-b818-4780-aadd-340c433e6771,c3,c5,27,p2,?,surb={'id': '8cd79be2-9c81-4374-a70a-8d950cb9f93b', 'route': ['p2', 'e10', 'i10', 'x7', 'p3', 'c3']}
1769505405.3588123,RECEIVED,d7146214-f747-4a8e-a6f1-8d0e6b7ea340,d1e590e7-b63e-4a93-9f87-33faab448935,c3,c5,27,p2,?,surb={'id': '3f65bac1-a1c6-454a-9818-39a2d8e0528a', 'route': ['p2', 'e8', 'i1', 'x4', 'p3', 'c3']}
1769505405.5237916,RECEIVED,7ef97af1-977b-41c5-a10b-364c88dcee9d,e014e047-c252-4834-bb1d-7ef72a651e69,c4,c5,27,p2,?,surb={'id': 'b1c17834-39c4-4775-a94f-db30a6108719', 'route': ['p2', 'e6', 'i12', 'x5', 'p1', 'c4']}
1769505405.6154063,RECEIVED,5fcce8c9-16ae-46ca-8fdc-8562b6439080,e014e047-c252-4834-bb1d-7ef72a651e69,c4,c5,27,p2,?,surb={'id': 'b1c17834-39c4-4775-a94f-db30a6108719', 'route': ['p2', 'e6', 'i12', 'x5', 'p1', 'c4']}
1769505405.9123638,RECEIVED,f8584174-d2fd-4799-adba-c3dcd810dd95,6567a134-6578-45f7-b49b-fcc8a5959b90,c3,c5,26,p2,?,surb={'id': '1c3ab13a-6c7b-4953-be3b-f22e80e9fcb8', 'route': ['p2', 'e2', 'i2', 'x10', 'p3', 'c3']}
1769505405.9227805,RECEIVED,b1668101-50cf-4b3d-af03-c1f4eb7e43d8,51d582b9-ebd5-4d1e-8420-0add9ecb9009,c3,c5,27,p2,?,surb={'id': 'a49ff91a-af03-4ab1-83d0-cd5eb8200357', 'route': ['p2', 'e8', 'i6', 'x7', 'p3', 'c3']}
1769505406.0664675,SENT,e08ce521-4bd4-4005-a063-0e77ee524271,9940492c-c69e-4d7d-ae64-b1656f7b996a,c5,c3,3380,?,p2,
1769505406.066621,CREATED,b977e51d-31d4-4a22-b069-a6e85a40ae8b,bb26fcd5-e52c-4870-a96b-824193eb7a68,c5,c3,27,?,?,surb={'id': 'd77ee42f-0a4f-436d-8c43-b62964be2e78', 'route': ['p3', 'e4', 'i6', 'x4', 'p2', 'c5']}
1769505406.2137036,RECEIVED,57096929-a354-44a5-b7a8-0f85d5d796f3,5bdef484-2818-48dc-9856-9aa134fb95b8,c3,c5,27,p2,?,surb={'id': '87ef2e30-385f-47c3-972d-da7478c1b4b1', 'route': ['p2', 'e10', 'i4', 'x4', 'p3', 'c3']}
1769505406.3700182,SENT,60c9ccba-5027-4a0b-9155-0fe5b5b6a289,63ab90ed-328b-4d40-a7f7-f3a71d546d3a,c5,c3,3395,?,p2,
1769505406.3701377,CREATED,0790de15-ae58-4b4c-82dd-cf2f4e92b7f2,5bcb0523-ad1f-443e-9644-9baf0d26d13f,c5,c3,27,?,?,surb={'id': 'd3ffef81-1d7f-4cbc-898e-1f6aae566803', 'route': ['p3', 'e1', 'i6', 'x12', 'p2', 'c5']}
1769505406.7806976,SENT,b434d460-4175-4216-9f8f-8172ed935489,ac5a5847-e0eb-4b8d-9f97-285182196f8a,c5,c3,3380,?,p2,
1769505406.7808397,CREATED,e68747d0-cd4e-4668-a188-a7ecb858da8b,5bcb0523-ad1f-443e-9644-9baf0d26d13f,c5,c3,27,?,?,surb={'id': 'd3ffef81-1d7f-4cbc-898e-1f6aae566803', 'route': ['p3', 'e1', 'i6', 'x12', 'p2', 'c5']}
1769505407.339837,RECEIVED,8527d148-0cac-4422-86c6-57b9bae258b8,45603b06-92a1-402f-be62-864eacb21e3f,c3,c5,27,p2,?,surb={'id': 'b1e5985a-618e-4cd2-ae78-1efd04b2abfe', 'route': ['p2', 'e7', 'i3', 'x6', 'p3', 'c3']}
1769505407.354526,RECEIVED,231f57b1-9094-44fd-ac77-5d06261817d3,7ff26c1c-60ec-4f89-bad0-f45b0745dc49,c3,c5,26,p2,?,surb={'id': 'efd6f507-ab6a-4b71-acce-02c0af21a338', 'route': ['p2', 'e4', 'i10', 'x6', 'p3', 'c3']}
1769505407.5824373,RECEIVED,4869c71e-6071-4f3d-a7fe-9bac0064b24c,736fce3e-13d7-4d75-a0d3-45f1c52def18,c3,c5,27,p2,?,surb={'id': 'aef20c60-1edc-49bd-9d45-2366ce633af0', 'route': ['p2', 'e7', 'i3', 'x4', 'p3', 'c3']}
1769505407.5853107,SENT,a22d93fa-94e8-4f88-b2bf-812349ef64ee,59b8436c-01fe-4238-9986-ce4315743a58,c5,c3,3362,?,p2,
1769505407.5853765,CREATED,184eaf86-caad-4ead-9321-d9f9c2b41c0b,74863192-ce23-4fea-8aef-8ba147cf3243,c5,c3,27,?,?,surb={'id': '3e581f2b-8bf4-4a76-ae40-85eedca00e9b', 'route': ['p3', 'e8', 'i8', 'x1', 'p2', 'c5']}
1769505407.8479316,SENT,7ed84f11-a0cc-4909-b778-417ba62752e7,dc9d4277-6b64-4742-9fc1-3385d9907cf6,c5,c3,3366,?,p2,
1769505407.8481221,CREATED,bd367d63-fa5c-42a2-9860-283a101f345e,74863192-ce23-4fea-8aef-8ba147cf3243,c5,c3,27,?,?,surb={'id': '3e581f2b-8bf4-4a76-ae40-85eedca00e9b', 'route': ['p3', 'e8', 'i8', 'x1', 'p2', 'c5']}
1769505407.944269,SENT,2321fa5e-30a4-40f5-9eb8-71db8bc69963,70080817-32c2-4b0e-9724-b4d33bb8cf06,c5,c3,3393,?,p2,
1769505407.9444227,CREATED,0a3ebfe4-7e3f-419f-ba43-c80ec4200b13,fc870763-c847-4b33-aa86-fc220a6137d7,c5,c3,27,?,?,surb={'id': 'd27f107a-9599-4ab5-a369-271fe4a33f2b', 'route': ['p3', 'e8', 'i10', 'x7', 'p2', 'c5']}
1769505408.0449424,SENT,08fd72dc-9b80-4eae-a6e5-96f739eef0d8,9e2431fe-9fbd-456a-b178-7f4cbe9a253d,c5,c3,3371,?,p2,
1769505408.0451303,CREATED,e6a5a49d-87e0-4f62-99f4-59629a76492c,fc870763-c847-4b33-aa86-fc220a6137d7,c5,c3,27,?,?,surb={'id': 'd27f107a-9599-4ab5-a369-271fe4a33f2b', 'route': ['p3', 'e8', 'i10', 'x7', 'p2', 'c5']}
1769505408.0488057,RECEIVED,68c21d10-ea54-4925-917b-0ff5c5061910,51d582b9-ebd5-4d1e-8420-0add9ecb9009,c3,c5,27,p2,?,surb={'id': 'a49ff91a-af03-4ab1-83d0-cd5eb8200357', 'route': ['p2', 'e8', 'i6', 'x7', 'p3', 'c3']}
1769505408.158092,RECEIVED,afc4ed69-17c8-48ed-ba3d-beef44747b6c,45603b06-92a1-402f-be62-864eacb21e3f,c3,c5,27,p2,?,surb={'id': 'b1e5985a-618e-4cd2-ae78-1efd04b2abfe', 'route': ['p2', 'e7', 'i3', 'x6', 'p3', 'c3']}
1769505408.3184624,SENT,aeb7646d-915c-406c-9aeb-5dec5d91d117,e2bc4bd0-1dd0-4377-bf17-d30f956785b1,c5,c3,3392,?,p2,
1769505408.3186214,CREATED,b2470f8c-146b-497f-afa7-d4c832f3b97f,f23943bf-a7b9-47d6-abcc-16b2ff5fc7f8,c5,c3,27,?,?,surb={'id': 'd7d1b35d-fdc4-494b-ab7d-3ba8be63ebea', 'route': ['p3', 'e9', 'i11', 'x1', 'p2', 'c5']}
1769505408.4012904,SENT,2227e46a-c379-44ed-96c4-a9bbac36ca23,3b8a42b8-51e8-4f5b-a38e-6dd3a9e31860,c5,c3,3375,?,p2,
1769505408.4014428,CREATED,3cbb9ec3-9980-4f57-95d8-e514fda63e21,f23943bf-a7b9-47d6-abcc-16b2ff5fc7f8,c5,c3,27,?,?,surb={'id': 'd7d1b35d-fdc4-494b-ab7d-3ba8be63ebea', 'route': ['p3', 'e9', 'i11', 'x1', 'p2', 'c5']}
1769505408.4280155,RECEIVED,b0371438-b144-40e1-a41f-6939067fefb2,3d684917-4eb5-4c28-bfbf-b139b6831d71,c4,c5,27,p2,?,surb={'id': 'd1a12ed6-587e-4d39-9c6a-f3cf760338c1', 'route': ['p2', 'e3', 'i8', 'x2', 'p1', 'c4']}
1769505408.4369717,RECEIVED,19e1cc3d-91d3-4e6c-8ded-4d8d24dedd0a,6fd8bcf0-db1b-43ce-bb9e-a44fa217d63c,c4,c5,27,p2,?,surb={'id': '9c16d152-ae8b-47b1-9ac0-3663ddddf1c2', 'route': ['p2', 'e12', 'i1', 'x12', 'p1', 'c4']}
1769505408.4513323,RECEIVED,ccf25af8-904c-486e-94cb-7677006e25c7,96436370-8295-48d1-8e5d-cf9fe94193ed,c4,c5,27,p2,?,surb={'id': 'ea9f37e4-4942-45ce-93a5-30dd96c6cc2f', 'route': ['p2', 'e7', 'i2', 'x7', 'p1', 'c4']}
1769505408.549827,RECEIVED,204269d4-5af2-4b9e-8eb2-183848bf29f3,7ff26c1c-60ec-4f89-bad0-f45b0745dc49,c3,c5,26,p2,?,surb={'id': 'efd6f507-ab6a-4b71-acce-02c0af21a338', 'route': ['p2', 'e4', 'i10', 'x6', 'p3', 'c3']}
1769505408.6668699,RECEIVED,f91480e6-00bb-452b-830a-bdcfb179e8bf,d1917612-ed2e-4fa6-9110-1e7c4504f0f1,c4,c5,27,p2,?,surb={'id': '8cfec0e3-1ef2-4013-8e0f-50e8d842ab1c', 'route': ['p2', 'e12', 'i5', 'x3', 'p1', 'c4']}
1769505408.708035,RECEIVED,5f4a8923-4ad5-471c-b118-5d340b47fcd3,3d684917-4eb5-4c28-bfbf-b139b6831d71,c4,c5,27,p2,?,surb={'id': 'd1a12ed6-587e-4d39-9c6a-f3cf760338c1', 'route': ['p2', 'e3', 'i8', 'x2', 'p1', 'c4']}
1769505408.8786483,SENT,8282d754-fb1e-45e3-97a2-be5df664a663,9e8de98b-fad3-4fb6-9116-e081d6065fac,c5,c3,3399,?,p2,
1769505408.8787997,CREATED,d4e6c158-c257-4c30-be01-248e40bd993e,c4edb5de-4a11-4831-bb47-9f58022fb51e,c5,c3,27,?,?,surb={'id': 'e5a57e69-4b9a-44ca-8e1c-3fdcc5dfd30e', 'route': ['p3', 'e10', 'i3', 'x10', 'p2', 'c5']}
1769505409.087254,RECEIVED,b1996425-9e09-440e-87ee-1832e7eed508,6fd8bcf0-db1b-43ce-bb9e-a44fa217d63c,c4,c5,27,p2,?,surb={'id': '9c16d152-ae8b-47b1-9ac0-3663ddddf1c2', 'route': ['p2', 'e12', 'i1', 'x12', 'p1', 'c4']}
1769505409.137338,RECEIVED,9395ff4e-712e-40f0-a002-aa6eab0e4f38,1e4a076a-2ed4-4e53-9c39-f531a88c660c,c4,c5,27,p2,?,surb={'id': '3d4e8160-2216-4f54-a607-042d6f23bec5', 'route': ['p2', 'e2', 'i12', 'x4', 'p1', 'c4']}
1769505409.3019426,SENT,bfae6dae-d3c0-43f1-a5d4-c16a5fc300ad,69f0c04d-5dae-447d-a5e2-6659a3e6e056,c5,c3,3375,?,p2,
1769505409.30211,CREATED,e9ba7bc9-b540-422d-9dcf-258986de2eff,c4edb5de-4a11-4831-bb47-9f58022fb51e,c5,c3,27,?,?,surb={'id': 'e5a57e69-4b9a-44ca-8e1c-3fdcc5dfd30e', 'route': ['p3', 'e10', 'i3', 'x10', 'p2', 'c5']}
1769505409.3074343,RECEIVED,48be29f6-24f3-446b-a5c2-56bce8356967,75624df8-34d0-471b-aefc-5faf59b6be23,c3,c5,27,p2,?,surb={'id': 'b16f1b0e-67e1-4a70-82ef-748918f5d600', 'route': ['p2', 'e1', 'i7', 'x7', 'p3', 'c3']}
1769505409.4783895,RECEIVED,7ce48676-cc41-446d-99d0-94b2a3778703,1e3a537d-69d5-475a-9de2-3e6e4047d5b3,c4,c5,26,p2,?,surb={'id': '44f0318f-d8d0-4605-b45b-73faa6ab8472', 'route': ['p2', 'e4', 'i6', 'x10', 'p1', 'c4']}
1769505409.687415,SENT,efc1648f-25f2-4b47-a2a6-a8b48918b69c,23e4a0c3-c7e2-41e8-9bfc-a56c49fd4c3b,c5,c3,3403,?,p2,
1769505409.6875384,CREATED,f52873f1-84b0-4819-a9d0-43b86200e4e0,3ad70085-e070-4b63-aa5a-d108040a8538,c5,c3,27,?,?,surb={'id': '8fb9c936-604e-4f1b-9c8c-e3c0664cca85', 'route': ['p3', 'e11', 'i8', 'x3', 'p2', 'c5']}
1769505409.7502637,RECEIVED,86e33ad4-e1fd-43ad-8b03-e36bbb66c2bd,6567a134-6578-45f7-b49b-fcc8a5959b90,c3,c5,26,p2,?,surb={'id': '1c3ab13a-6c7b-4953-be3b-f22e80e9fcb8', 'route': ['p2', 'e2', 'i2', 'x10', 'p3', 'c3']}
1769505409.852764,RECEIVED,a29718cd-b1ce-405e-82c4-73e6461f3405,2bfbcf42-502d-41f4-a1a0-0ecd6aeb4ffd,c4,c5,27,p2,?,surb={'id': 'af649e08-bc35-4632-bda8-5c6849253ac7', 'route': ['p2', 'e9', 'i1', 'x3', 'p1', 'c4']}
1769505409.9056544,SENT,8139784b-89f5-4e76-8ada-9f009c9cedf3,a6d620c1-c2de-43e2-9dcb-2899fe9c7150,c5,c3,3375,?,p2,
1769505409.9057152,CREATED,d37d70eb-3432-4d69-b065-58861f72db87,3ad70085-e070-4b63-aa5a-d108040a8538,c5,c3,27,?,?,surb={'id': '8fb9c936-604e-4f1b-9c8c-e3c0664cca85', 'route': ['p3', 'e11', 'i8', 'x3', 'p2', 'c5']}
