timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769468508.6709876,RECEIVED,65a6ee2d-0753-4b83-9a9b-a7ecaf8c0e9b,49c2ef19-cd2a-405f-a946-3b5a13aec4a4,c4,c3,26,p3,?,surb={'id': '808bf80a-fcd5-4344-b256-d8c62bdb4591', 'route': ['p3', 'e10', 'i11', 'x8', 'p1', 'c4']}
1769468508.8791516,RECEIVED,7770796c-e161-4270-b96f-49cc937e9dda,49c2ef19-cd2a-405f-a946-3b5a13aec4a4,c4,c3,26,p3,?,surb={'id': '808bf80a-fcd5-4344-b256-d8c62bdb4591', 'route': ['p3', 'e10', 'i11', 'x8', 'p1', 'c4']}
1769468509.1129286,RECEIVED,9f5eac08-ae7d-4da2-a7d6-b179573c32ef,8c096996-9675-4382-ad30-20398d7e2e55,c4,c3,27,p3,?,surb={'id': '70bc6021-7fac-4203-97f1-17947fc75b16', 'route': ['p3', 'e3', 'i5', 'x3', 'p1', 'c4']}
1769468509.2237663,SENT,20403bb4-cd3c-4159-aea3-88968c5d45bd,6a08245b-5d8a-41b1-84fe-673f2c0fdae3,c3,c1,3385,?,p3,
1769468509.22394,CREATED,61700fce-8995-486e-8812-14de87799fae,1b069847-3fad-49a9-a583-3aa13fa92bc7,c3,c1,27,?,?,surb={'id': '519eef4a-f35c-496b-9d76-c4c6f6d42277', 'route': ['p1', 'e7', 'i4', 'x5', 'p3', 'c3']}
1769468509.3377125,RECEIVED,39223324-f8be-4c55-be42-f1b419d7a7d6,661fd007-f505-4c01-86b0-dfd0aa1b4380,c4,c3,26,p3,?,surb={'id': '23773d04-3e43-481d-baa2-31cd64902aa7', 'route': ['p3', 'e4', 'i7', 'x5', 'p1', 'c4']}
1769468509.5143626,RECEIVED,4bbf6860-1598-400f-ae0d-ed0fa5ec3d14,661fd007-f505-4c01-86b0-dfd0aa1b4380,c4,c3,26,p3,?,surb={'id': '23773d04-3e43-481d-baa2-31cd64902aa7', 'route': ['p3', 'e4', 'i7', 'x5', 'p1', 'c4']}
1769468509.5717137,SENT,195d96e3-815c-4f49-ba42-182a43e01deb,d59431ff-cdd1-4908-88dd-f84bf4d315df,c3,c1,3362,?,p3,
1769468509.5718637,CREATED,0ba5a9b0-a8b4-4a8b-b9bc-336fdc54c4ff,1b069847-3fad-49a9-a583-3aa13fa92bc7,c3,c1,27,?,?,surb={'id': '519eef4a-f35c-496b-9d76-c4c6f6d42277', 'route': ['p1', 'e7', 'i4', 'x5', 'p3', 'c3']}
1769468509.738652,RECEIVED,aff6a427-e761-4276-ad42-4ffb51d47495,2e933328-ee1e-473e-ab8e-083c4ebacc33,c4,c3,27,p3,?,surb={'id': '88de15d7-9802-4897-9149-958dbba68230', 'route': ['p3', 'e1', 'i6', 'x5', 'p1', 'c4']}
1769468509.938226,SENT,8208b2cf-c48b-4f64-a7b1-41c25c79d8ff,40d8b85b-555e-4302-9cd7-6eb27bc409d9,c3,c1,3379,?,p3,
1769468509.938328,CREATED,2ef8c9f4-2b18-4621-8b0e-db5cc2a7795e,c13a881e-77c8-46f2-ae28-7314c8eb3a99,c3,c1,26,?,?,surb={'id': '3fe070f9-0610-4d38-98b6-e77f5e39495c', 'route': ['p1', 'e4', 'i11', 'x10', 'p3', 'c3']}
1769468510.1097956,SENT,e2f78e1f-2d79-4de7-acce-16dc3ee3d16f,3104cd06-4402-43bd-9086-a6439b66f627,c3,c1,3360,?,p3,
1769468510.1098855,CREATED,0f1c6711-1183-4e8e-92a5-93eb6a48ba27,c13a881e-77c8-46f2-ae28-7314c8eb3a99,c3,c1,26,?,?,surb={'id': '3fe070f9-0610-4d38-98b6-e77f5e39495c', 'route': ['p1', 'e4', 'i11', 'x10', 'p3', 'c3']}
1769468510.3464365,RECEIVED,905953fb-dd6b-4a41-80f1-4fbebe336db5,6a599c9d-6df8-44eb-b57a-2c3ca8dda5ca,c4,c3,27,p3,?,surb={'id': '57bd019d-94ba-4bde-8e66-e6a22b0e29ca', 'route': ['p3', 'e8', 'i1', 'x8', 'p1', 'c4']}
1769468510.5363896,RECEIVED,c65face7-acb3-42ce-9ed5-5630da656f9c,f280e46c-2f22-4338-b513-558e13b51b9f,c4,c3,27,p3,?,surb={'id': '7eac79ef-aaac-4753-85d6-d89634431663', 'route': ['p3', 'e7', 'i2', 'x6', 'p1', 'c4']}
1769468510.577219,SENT,b6add093-7d41-4584-ba94-da6e02d1751b,3c042fbc-66e0-4389-bddc-dbdeaba0e31d,c3,c1,3359,?,p3,
1769468510.5773122,CREATED,189cd984-9fea-4ae4-abcd-62eaa0b1980a,b8039d94-83bb-4297-a8b5-7893dbce1298,c3,c1,26,?,?,surb={'id': '395ec040-90ba-487a-93b0-f22362121609', 'route': ['p1', 'e9', 'i12', 'x2', 'p3', 'c3']}
1769468510.6691244,RECEIVED,0eb93671-3f0c-4d70-8057-c527e73a8d98,f280e46c-2f22-4338-b513-558e13b51b9f,c4,c3,27,p3,?,surb={'id': '7eac79ef-aaac-4753-85d6-d89634431663', 'route': ['p3', 'e7', 'i2', 'x6', 'p1', 'c4']}
1769468510.6896403,SENT,f54d096f-d616-47db-a67d-d7826b6703ad,fa4f84ff-e412-4aff-abdb-e4ce1541d062,c3,c1,3388,?,p3,
1769468510.6897311,CREATED,db17ea72-991d-4c9e-8880-4454b902ad5d,b8039d94-83bb-4297-a8b5-7893dbce1298,c3,c1,26,?,?,surb={'id': '395ec040-90ba-487a-93b0-f22362121609', 'route': ['p1', 'e9', 'i12', 'x2', 'p3', 'c3']}
1769468510.788277,RECEIVED,a260fd91-86f3-47ba-806e-20a93fc861e3,6a599c9d-6df8-44eb-b57a-2c3ca8dda5ca,c4,c3,27,p3,?,surb={'id': '57bd019d-94ba-4bde-8e66-e6a22b0e29ca', 'route': ['p3', 'e8', 'i1', 'x8', 'p1', 'c4']}
1769468510.9450436,SENT,36741f53-de4e-431f-8d00-15391739e6f7,4e9dbb48-7d0a-4c3e-a5be-d72e59e13520,c3,c1,3399,?,p3,
1769468510.9451542,CREATED,7607a14b-275b-4e51-b452-670db36da3b7,610ef7df-cbab-4a53-9224-8f6a91a25fe2,c3,c1,27,?,?,surb={'id': '18527b29-30dc-4752-ad3d-fc4b855f7e81', 'route': ['p1', 'e7', 'i11', 'x7', 'p3', 'c3']}
1769468510.9985762,SENT,cd12ed00-c522-495c-ad25-d7cd89c3713b,175ba6eb-587e-459e-8363-8b0e7461575d,c3,c1,3360,?,p3,
1769468510.9986608,CREATED,29b6c8e2-1f52-4177-b05a-7aa3de943e59,610ef7df-cbab-4a53-9224-8f6a91a25fe2,c3,c1,27,?,?,surb={'id': '18527b29-30dc-4752-ad3d-fc4b855f7e81', 'route': ['p1', 'e7', 'i11', 'x7', 'p3', 'c3']}
1769468511.0944684,RECEIVED,31446754-fd84-4d82-898b-ff5f4310c7bd,bf32c1fb-0b0e-4688-a8b0-91685cdaf4a8,c4,c3,27,p3,?,surb={'id': 'cf9ea535-79d7-456f-a509-bc0cb6ea7089', 'route': ['p3', 'e5', 'i9', 'x7', 'p1', 'c4']}
1769468511.279958,SENT,b315da7a-869a-4d39-944a-f43c0fae4c78,a1710723-be08-48c5-bc62-856bb48a74b0,c3,c1,3358,?,p3,
1769468511.2800727,CREATED,56cad231-6f99-4ddd-9cec-d1527f518e0a,9a2396f9-4db8-486b-9b35-a22c47a9214a,c3,c1,27,?,?,surb={'id': '924c58fd-08eb-43cc-b3fa-c0cd7b0fcdda', 'route': ['p1', 'e11', 'i6', 'x6', 'p3', 'c3']}
1769468511.2864718,RECEIVED,b289e259-01f2-49c9-ba20-18da2ddcdea8,4a2a0f89-314d-49e1-b97f-9c5bf2bc9f37,c4,c3,27,p3,?,surb={'id': '5af35e3d-ff6e-494a-be68-935b9444ac4a', 'route': ['p3', 'e9', 'i7', 'x4', 'p1', 'c4']}
1769468511.3323662,SENT,83feef9b-680d-44af-9eab-cf4e0c7de4eb,250dbcbe-ef88-4152-9ba2-35dfb009901b,c3,c1,3383,?,p3,
1769468511.3324647,CREATED,95a933e6-9dbf-49ae-a13c-2f2dbe613d7c,9a2396f9-4db8-486b-9b35-a22c47a9214a,c3,c1,27,?,?,surb={'id': '924c58fd-08eb-43cc-b3fa-c0cd7b0fcdda', 'route': ['p1', 'e11', 'i6', 'x6', 'p3', 'c3']}
1769468511.368438,RECEIVED,bd7f291a-d58c-4889-867b-37e163c9c7db,2e933328-ee1e-473e-ab8e-083c4ebacc33,c4,c3,27,p3,?,surb={'id': '88de15d7-9802-4897-9149-958dbba68230', 'route': ['p3', 'e1', 'i6', 'x5', 'p1', 'c4']}
1769468511.566709,SENT,771a9b45-98f4-43b9-b17e-1d5515bce11b,2b3c90ab-8ec9-4d73-95a0-df6c65fb22a7,c3,c1,3392,?,p3,
1769468511.5668445,CREATED,4dbdd8fb-29ac-4d15-8e93-1589dafd4a4f,35e51065-aa87-45ee-91b6-3991cdc21a9c,c3,c1,27,?,?,surb={'id': '179c800e-1dea-49fc-846b-94a022d18cd4', 'route': ['p1', 'e9', 'i11', 'x1', 'p3', 'c3']}
1769468511.6367464,RECEIVED,164f4e1c-c7cc-4a9c-a853-becd7351d978,12c3f7ef-9c4e-4554-9f8c-7a2b8d37cb22,c4,c3,27,p3,?,surb={'id': 'b965f494-717f-4c14-aeb5-3275daa4852c', 'route': ['p3', 'e9', 'i9', 'x4', 'p1', 'c4']}
1769468511.8743577,RECEIVED,84b922bb-6e6f-4cea-ae6c-7e4f7b989cdc,12c3f7ef-9c4e-4554-9f8c-7a2b8d37cb22,c4,c3,27,p3,?,surb={'id': 'b965f494-717f-4c14-aeb5-3275daa4852c', 'route': ['p3', 'e9', 'i9', 'x4', 'p1', 'c4']}
1769468511.8746552,SENT,7d6f25b8-de8b-463d-8fbd-72ee8edd4a56,cc8d873d-30c9-4d74-a806-a378e3b44133,c3,c1,3393,?,p3,
1769468511.875472,CREATED,0fb80785-2221-4fb2-8098-4f9abbf5c32c,35e51065-aa87-45ee-91b6-3991cdc21a9c,c3,c1,27,?,?,surb={'id': '179c800e-1dea-49fc-846b-94a022d18cd4', 'route': ['p1', 'e9', 'i11', 'x1', 'p3', 'c3']}
1769468511.9818223,SENT,fb2e9764-f64b-4c94-b9f3-b3a1dbc69467,076f6d41-9bd9-4e2d-a6a3-c4a4964292c7,c3,c1,3389,?,p3,
1769468511.9819536,CREATED,ef1dd498-04a3-47f6-8380-3cc787afce4e,82d1dc9d-7b9c-4798-a094-d074f89a076a,c3,c1,27,?,?,surb={'id': 'df23bc63-10cb-4fc9-bb98-0fb025e1b9f8', 'route': ['p1', 'e5', 'i8', 'x2', 'p3', 'c3']}
1769468511.9952369,SENT,d46839d5-bc9a-4e25-bd03-6d37221c2b40,bf6ed84b-f158-4b64-aaad-ad28d3158f03,c3,c1,3383,?,p3,
1769468511.9953516,CREATED,9120d9c1-f126-44e4-8cb4-bc8b7ed8c7a0,82d1dc9d-7b9c-4798-a094-d074f89a076a,c3,c1,27,?,?,surb={'id': 'df23bc63-10cb-4fc9-bb98-0fb025e1b9f8', 'route': ['p1', 'e5', 'i8', 'x2', 'p3', 'c3']}
1769468512.6741853,RECEIVED,694d00cc-dd24-4219-9aa1-6c44a07e1f23,4a2a0f89-314d-49e1-b97f-9c5bf2bc9f37,c4,c3,27,p3,?,surb={'id': '5af35e3d-ff6e-494a-be68-935b9444ac4a', 'route': ['p3', 'e9', 'i7', 'x4', 'p1', 'c4']}
1769468513.0747874,SENT,a85d0540-4f12-41c8-a7bf-6b4dc91496ea,1dc01c57-af1e-4d21-9c15-688c8ca17c40,c3,c1,3387,?,p3,
1769468513.0748978,CREATED,b6d80d4c-4d9b-4cd0-9816-a6e4b3d20b96,7735a028-34af-478b-b16b-5cdde8cdc4a7,c3,c1,27,?,?,surb={'id': '090619fc-0668-4469-821f-5e9794fce84f', 'route': ['p1', 'e1', 'i6', 'x9', 'p3', 'c3']}
1769468513.8233688,RECEIVED,4f1c2cc7-737c-4abb-abe1-048acdbaabcc,bacffd89-7ca6-4db9-8756-70587ff52737,c4,c3,27,p3,?,surb={'id': '54835c94-a1d5-4c30-91d6-9db28fd33de6', 'route': ['p3', 'e12', 'i3', 'x4', 'p1', 'c4']}
1769468514.1306593,RECEIVED,a5f5fb2d-03a0-45ad-9ac5-da854ebf99a3,2e7b0a97-416b-4936-8913-33cf71c4fa57,c4,c3,27,p3,?,surb={'id': 'a0fcb479-5d8d-469b-bad2-12b26fbf341a', 'route': ['p3', 'e8', 'i4', 'x1', 'p1', 'c4']}
1769468514.2398238,RECEIVED,4c74dcf1-a362-416d-9dae-28a4e44ee257,6a60e8bd-c687-48d0-8af3-a9ccb00d6fcf,c4,c3,27,p3,?,surb={'id': 'c6d68a46-aaa8-4888-ace8-1200a415f70a', 'route': ['p3', 'e7', 'i6', 'x2', 'p1', 'c4']}
1769468514.2716773,RECEIVED,b4f025e5-d239-41f9-ad96-1b3e9153c4cf,2e7b0a97-416b-4936-8913-33cf71c4fa57,c4,c3,27,p3,?,surb={'id': 'a0fcb479-5d8d-469b-bad2-12b26fbf341a', 'route': ['p3', 'e8', 'i4', 'x1', 'p1', 'c4']}
1769468514.4395483,SENT,50aef9f8-f81f-4528-9968-52d83b3088f4,dacf8889-3e29-4764-9b97-ce9aa3b53b86,c3,c1,3379,?,p3,
1769468514.4396114,CREATED,02216982-c40a-49d6-9b34-fa6650f424fd,7735a028-34af-478b-b16b-5cdde8cdc4a7,c3,c1,27,?,?,surb={'id': '090619fc-0668-4469-821f-5e9794fce84f', 'route': ['p1', 'e1', 'i6', 'x9', 'p3', 'c3']}
1769468514.741424,RECEIVED,768b2b33-4392-48a4-b287-45d2abccab22,1bac0a9c-799f-47bd-a5f6-3d27075ba1ef,c4,c3,27,p3,?,surb={'id': '1a1d9084-9f19-4cd3-ad69-320a51091920', 'route': ['p3', 'e3', 'i10', 'x4', 'p1', 'c4']}
1769468515.1090991,RECEIVED,a2deb37a-e41e-4e19-919f-0ef725badd40,b0a1dfe6-8e39-4698-8c7b-0a29d377de4d,c4,c3,27,p3,?,surb={'id': '7125e162-ffad-4185-807e-163fda5ce1fb', 'route': ['p3', 'e5', 'i8', 'x3', 'p1', 'c4']}
1769468515.3398135,RECEIVED,c1409b64-d80b-4e85-b39c-342b397b3008,d5a01601-a8e2-401a-ac89-53b2ca3ba9bd,c4,c3,27,p3,?,surb={'id': '64e62f89-6e12-45a1-86f8-dd09c2c9b370', 'route': ['p3', 'e8', 'i7', 'x4', 'p1', 'c4']}
1769468515.3725178,SENT,9d0e71ef-050b-492c-bcc5-0bc6e5f7cbbe,ffd6ebdd-06c9-404d-a715-e2d4954162ee,c3,c1,3376,?,p3,
1769468515.37312,CREATED,f75e4fa3-c11c-429f-b1fe-26eb4241a3c6,43199e8c-3c91-4e0d-b244-152d4130d825,c3,c1,27,?,?,surb={'id': '4e13827c-410e-4362-9e38-9d5f6a74bb92', 'route': ['p1', 'e9', 'i1', 'x9', 'p3', 'c3']}
1769468515.525124,SENT,c968aa4d-f31e-45a1-883d-3eff557cf7cf,722f19b0-37dd-43af-92c6-6d43c93b5eec,c3,c1,3379,?,p3,
1769468515.5251923,CREATED,5dcf0396-0ac0-42f0-aa96-daab62ad9922,43199e8c-3c91-4e0d-b244-152d4130d825,c3,c1,27,?,?,surb={'id': '4e13827c-410e-4362-9e38-9d5f6a74bb92', 'route': ['p1', 'e9', 'i1', 'x9', 'p3', 'c3']}
1769468515.6888301,RECEIVED,3399b095-4c2f-41e8-a36d-6721a6f7c11d,6a60e8bd-c687-48d0-8af3-a9ccb00d6fcf,c4,c3,27,p3,?,surb={'id': 'c6d68a46-aaa8-4888-ace8-1200a415f70a', 'route': ['p3', 'e7', 'i6', 'x2', 'p1', 'c4']}
1769468515.9365678,RECEIVED,454abb90-a5c6-4b28-8acd-1c30b1be30b9,3af75016-5b84-4c54-9219-766db17dbe2b,c4,c3,27,p3,?,surb={'id': '41b21726-2daf-49fc-895e-b60fbed4081d', 'route': ['p3', 'e4', 'i11', 'x8', 'p1', 'c4']}
1769468516.1825993,SENT,ad6e8f7c-7880-4210-9446-e3194f7038a0,96a35b35-70b1-4cf3-a2e5-22365c6e7625,c3,c1,3396,?,p3,
1769468516.182692,CREATED,2edef740-0231-4d87-b94b-339934cc0b83,90907537-dd34-49d8-8c73-4011beb13166,c3,c1,27,?,?,surb={'id': 'aebcea33-9a55-4943-bdaf-b314207a044c', 'route': ['p1', 'e10', 'i7', 'x9', 'p3', 'c3']}
1769468516.214869,RECEIVED,45085831-c15b-415b-b49a-e31a573f02f5,3af75016-5b84-4c54-9219-766db17dbe2b,c4,c3,27,p3,?,surb={'id': '41b21726-2daf-49fc-895e-b60fbed4081d', 'route': ['p3', 'e4', 'i11', 'x8', 'p1', 'c4']}
1769468516.296378,RECEIVED,4f81cfc8-f305-4896-bd1f-94e35d8e2bdc,1bac0a9c-799f-47bd-a5f6-3d27075ba1ef,c4,c3,27,p3,?,surb={'id': '1a1d9084-9f19-4cd3-ad69-320a51091920', 'route': ['p3', 'e3', 'i10', 'x4', 'p1', 'c4']}
1769468516.318025,RECEIVED,364ef44f-23a6-468c-9bab-f5b2ecf156bf,d5a01601-a8e2-401a-ac89-53b2ca3ba9bd,c4,c3,27,p3,?,surb={'id': '64e62f89-6e12-45a1-86f8-dd09c2c9b370', 'route': ['p3', 'e8', 'i7', 'x4', 'p1', 'c4']}
1769468516.401008,SENT,94fc623e-ac5d-4fd2-9a9a-5aa9a76bacd1,884b55f9-2de3-4d38-9cce-ff212cd40311,c3,c1,3379,?,p3,
1769468516.4012213,CREATED,16774079-1efa-4831-b0cb-ec099fb97ab8,90907537-dd34-49d8-8c73-4011beb13166,c3,c1,27,?,?,surb={'id': 'aebcea33-9a55-4943-bdaf-b314207a044c', 'route': ['p1', 'e10', 'i7', 'x9', 'p3', 'c3']}
1769468516.5494564,SENT,8aa8a2f6-f9c1-4107-9e8c-c3b5acee5a7b,e2942644-ef00-4a9d-85cf-e6ef746c1df8,c3,c1,3359,?,p3,
1769468516.5495582,CREATED,6278b0d2-f7b7-4fc0-90a7-a56da23d691b,bd1ae220-aee9-46ea-919b-66c58374ff55,c3,c1,27,?,?,surb={'id': '27e922d8-73c2-4563-90a6-d75643444f50', 'route': ['p1', 'e9', 'i8', 'x4', 'p3', 'c3']}
1769468516.6852272,RECEIVED,e9b8a1a1-cbbb-43be-aa31-7de3330ee9cc,bacffd89-7ca6-4db9-8756-70587ff52737,c4,c3,27,p3,?,surb={'id': '54835c94-a1d5-4c30-91d6-9db28fd33de6', 'route': ['p3', 'e12', 'i3', 'x4', 'p1', 'c4']}
1769468516.6944888,SENT,43f8400e-ec38-455d-ab78-2ecd59bc3e3d,a357b18f-806a-45ca-80e0-941970a3c27e,c3,c1,3376,?,p3,
1769468516.6945887,CREATED,74f5201a-4aad-4fac-ab23-1c90171f79fd,bd1ae220-aee9-46ea-919b-66c58374ff55,c3,c1,27,?,?,surb={'id': '27e922d8-73c2-4563-90a6-d75643444f50', 'route': ['p1', 'e9', 'i8', 'x4', 'p3', 'c3']}
1769468516.7580173,SENT,af546404-7cdd-4777-94ac-5da1ec1fd9c0,d167170e-6ba8-48a8-a53e-c129bf2fe072,c3,c1,3377,?,p3,
1769468516.7581882,CREATED,29ab43c0-b43b-4733-be04-42001ce59abb,0bf7e926-757f-43ff-9b1a-ca7173f17787,c3,c1,27,?,?,surb={'id': '51ecf84d-bb0f-436a-b197-15f250702823', 'route': ['p1', 'e8', 'i3', 'x8', 'p3', 'c3']}
1769468516.8919291,SENT,7959f0fc-c9e6-42db-bc7a-dbe0cb5e99f4,cb9e32c0-6c15-40fa-9f4b-d13498057c34,c3,c1,3365,?,p3,
1769468516.8925722,CREATED,5fd922d0-e5e4-4d9e-82bd-3e8346843985,0bf7e926-757f-43ff-9b1a-ca7173f17787,c3,c1,27,?,?,surb={'id': '51ecf84d-bb0f-436a-b197-15f250702823', 'route': ['p1', 'e8', 'i3', 'x8', 'p3', 'c3']}
1769468517.168807,SENT,b26d2d86-4b4f-4e77-9a23-5f919c5de984,6e783805-ba78-4b1b-aa46-c7c63032e138,c3,c1,3383,?,p3,
1769468517.1689572,CREATED,ea18cce7-bd0f-40d5-a872-7faf9a291128,b2866f31-6c61-45cf-b480-7f308fcaab65,c3,c1,27,?,?,surb={'id': 'fdb153cc-d1b4-4ba7-8ff2-3feac0e115b6', 'route': ['p1', 'e6', 'i2', 'x6', 'p3', 'c3']}
1769468517.5999753,SENT,36b0d361-e54c-4718-8993-b97c2bbc05f4,ff4a25de-8dd9-4dc8-99a8-7a2fc6aef0dc,c3,c1,3380,?,p3,
1769468517.6001608,CREATED,5af01e0b-a4f7-41a8-990a-17d80d7e05c4,b2866f31-6c61-45cf-b480-7f308fcaab65,c3,c1,27,?,?,surb={'id': 'fdb153cc-d1b4-4ba7-8ff2-3feac0e115b6', 'route': ['p1', 'e6', 'i2', 'x6', 'p3', 'c3']}
1769468517.6079228,RECEIVED,46e3de45-20b0-4f55-883e-49d273dd56e6,6f8f98c7-ad03-402b-9440-7fd6333e628e,c4,c3,26,p3,?,surb={'id': '641ff18c-9254-4868-abd3-397e7b1af5e8', 'route': ['p3', 'e9', 'i9', 'x8', 'p1', 'c4']}
1769468517.6819139,SENT,f240d98d-9507-4ee6-9020-4b2e42f84a40,52f3dcb6-3335-4d8b-80bf-50cd62fdb3fd,c3,c1,3376,?,p3,
1769468517.6821494,CREATED,529f1e42-0774-4b90-8304-4c1121fceb6e,7b3bc84b-e50a-4c18-abc5-476760d04921,c3,c1,27,?,?,surb={'id': '85ae69b4-17a3-4009-abf6-f761b600149b', 'route': ['p1', 'e8', 'i3', 'x2', 'p3', 'c3']}
1769468517.9896722,SENT,1df847c0-37e4-49cf-93fb-9f2d5301f88c,734c1d0d-9be8-4e4e-a5f9-a6894e0adbad,c3,c1,3373,?,p3,
1769468517.989776,CREATED,9a2acc20-4592-4999-a265-bad8c81e0f9b,7b3bc84b-e50a-4c18-abc5-476760d04921,c3,c1,27,?,?,surb={'id': '85ae69b4-17a3-4009-abf6-f761b600149b', 'route': ['p1', 'e8', 'i3', 'x2', 'p3', 'c3']}
1769468518.153627,SENT,8e5f8b52-ee97-4fa3-b121-3d00d6b82ec1,66de76c0-6857-4184-bec4-2f238f935699,c3,c1,3356,?,p3,
1769468518.1537254,CREATED,35069293-a1a1-4130-9dc4-e572b28bd817,50005ac3-5245-4aa8-af88-f29f156dda39,c3,c1,25,?,?,surb={'id': '14004c80-9aaa-41ea-9a80-5a67e40a63d7', 'route': ['p1', 'e7', 'i3', 'x9', 'p3', 'c3']}
1769468518.2354844,RECEIVED,86bd6920-7cd1-4459-b17f-31da56603cae,0ec3a32c-6fbe-4eaf-a39e-75db80cae48d,c4,c3,27,p3,?,surb={'id': 'ccb9226f-2b3d-434c-9074-ab141a1488cd', 'route': ['p3', 'e8', 'i8', 'x10', 'p1', 'c4']}
1769468518.2588587,RECEIVED,94cbd088-c7f6-473b-9d17-f2c9e4b1c479,d762801a-faff-4d9c-89ec-79ccb8b10204,c4,c3,27,p3,?,surb={'id': '8df44db5-0562-4105-a393-9e9f0e38a301', 'route': ['p3', 'e2', 'i11', 'x1', 'p1', 'c4']}
1769468518.3291645,RECEIVED,e6075475-ad46-4b3e-9b52-18345ea9281e,6f8f98c7-ad03-402b-9440-7fd6333e628e,c4,c3,26,p3,?,surb={'id': '641ff18c-9254-4868-abd3-397e7b1af5e8', 'route': ['p3', 'e9', 'i9', 'x8', 'p1', 'c4']}
1769468518.5666065,SENT,0f656428-b892-4da8-b5a2-be08f0fa5df3,f538fd18-694a-47fe-b054-ed94a58e55fe,c3,c1,3392,?,p3,
1769468518.5667076,CREATED,5f923b58-f19f-44d6-8162-dbd60a5bc2a7,50005ac3-5245-4aa8-af88-f29f156dda39,c3,c1,25,?,?,surb={'id': '14004c80-9aaa-41ea-9a80-5a67e40a63d7', 'route': ['p1', 'e7', 'i3', 'x9', 'p3', 'c3']}
1769468518.6904159,RECEIVED,09a3cb91-8d70-4ee9-98ab-6fe85e3b22a7,dd99d7d9-730b-41d4-bdaf-56e53bd5ffbb,c4,c3,26,p3,?,surb={'id': '6d490e61-4859-4f43-add9-f8e40be3614c', 'route': ['p3', 'e1', 'i2', 'x4', 'p1', 'c4']}
1769468518.9375222,SENT,26b1ed8f-cd5a-4dcf-8d8f-552e7b36d907,b8fcdb36-9d3b-4758-8c80-5d478dd5e785,c3,c1,3407,?,p3,
1769468518.9376235,CREATED,5ec0608e-36e6-455e-8ac1-15ee5ac034af,872b6b0a-3091-46d7-a9ec-f6d4125147c4,c3,c1,27,?,?,surb={'id': '1ce3315f-baed-42cc-b29c-50d78c571709', 'route': ['p1', 'e3', 'i2', 'x4', 'p3', 'c3']}
1769468519.012557,SENT,c7675c0e-7bf0-4515-a218-48879c3e58df,681efe24-f68f-4191-a3c9-342ac762dc6d,c3,c1,3383,?,p3,
1769468519.0126595,CREATED,487a6400-293c-4e92-b5bf-f909c0808b3a,872b6b0a-3091-46d7-a9ec-f6d4125147c4,c3,c1,27,?,?,surb={'id': '1ce3315f-baed-42cc-b29c-50d78c571709', 'route': ['p1', 'e3', 'i2', 'x4', 'p3', 'c3']}
1769468519.1908734,SENT,bc11bab7-668a-4874-b2f5-0739fce64046,6d4dff35-e506-4a3e-9a64-f4fefe400186,c3,c1,3396,?,p3,
1769468519.1909752,CREATED,465a7f77-3991-4cb5-a2cd-41eff865f058,7bb7ae26-4548-4ba2-a986-9331eaaec397,c3,c1,27,?,?,surb={'id': 'ebc2a2eb-db08-478a-bca7-68c5eeb18662', 'route': ['p1', 'e10', 'i8', 'x1', 'p3', 'c3']}
1769468519.4817407,RECEIVED,38f2c005-07dd-4d82-b76c-d4ef951652d2,964f5a0e-6b07-49fd-b948-b68f59fb0fbb,c4,c3,27,p3,?,surb={'id': '3da17506-48ae-423a-a7ab-cf5970a1bef8', 'route': ['p3', 'e3', 'i10', 'x6', 'p1', 'c4']}
1769468519.4866254,SENT,f46cdac0-eaa9-4c92-8ff7-27244d818502,a87ba382-cb85-428b-b592-0c6965484337,c3,c1,3395,?,p3,
1769468519.4867566,CREATED,0c66c417-0f97-42f4-8b30-3e6f985496e9,7bb7ae26-4548-4ba2-a986-9331eaaec397,c3,c1,27,?,?,surb={'id': 'ebc2a2eb-db08-478a-bca7-68c5eeb18662', 'route': ['p1', 'e10', 'i8', 'x1', 'p3', 'c3']}
1769468519.7847364,SENT,f5717b8a-1fa8-4f2d-bdc0-1d22991d5512,1ea160a6-0d81-417a-8304-0c157b737d68,c3,c1,3374,?,p3,
1769468519.7848732,CREATED,58f95b77-f986-4097-9fda-dd4a2e2ed4e5,cad72c52-0f8d-41d8-add7-c225d252dbd4,c3,c1,27,?,?,surb={'id': '9a870531-21dc-4aad-8138-e07dcd6b1953', 'route': ['p1', 'e12', 'i3', 'x4', 'p3', 'c3']}
1769468519.9272523,SENT,ff35a038-99f9-4027-ad6a-102f824db17b,828f2768-b630-418d-9339-356a2ea3e2db,c3,c1,3392,?,p3,
1769468519.9273915,CREATED,6b793a8c-e76c-48e1-9830-f5ef2e68a788,cad72c52-0f8d-41d8-add7-c225d252dbd4,c3,c1,27,?,?,surb={'id': '9a870531-21dc-4aad-8138-e07dcd6b1953', 'route': ['p1', 'e12', 'i3', 'x4', 'p3', 'c3']}
1769468519.9903982,RECEIVED,7b699584-0daf-4549-867b-49f45d3dec4e,0ec3a32c-6fbe-4eaf-a39e-75db80cae48d,c4,c3,27,p3,?,surb={'id': 'ccb9226f-2b3d-434c-9074-ab141a1488cd', 'route': ['p3', 'e8', 'i8', 'x10', 'p1', 'c4']}
