timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769458684.3448381,SENT,084cce8c-6ba6-4cfe-9c02-985470ea96ee,f1bb61ef-0fe9-4172-984f-1cfb79462aae,c3,DROP,2031,?,p3,
1769458684.3449793,CREATED,d66f9f5c-2cf6-4b9e-9fa3-f7f6633da562,9b752ac5-0223-46d6-9d04-77966577c0f8,c3,DROP,27,?,?,
1769458684.4777694,SENT,ffb21eb9-373a-459a-a4c3-1b8ff9b2c593,bc7c2d3e-594d-4215-b96f-f51ba835d392,c3,DROP,2020,?,p3,
1769458684.4779046,CREATED,902f872e-5eea-4d63-8e7e-2568ca7e176f,6bfd6d88-21be-452a-b173-13ea7a5798ae,c3,DROP,27,?,?,
1769458684.527869,SENT,f506f5c5-35bc-4ad7-9658-5385e067afea,48a183f0-8eba-4e8d-bdcb-aa6b7968c99a,c3,DROP,2024,?,p3,
1769458684.5279982,CREATED,42d3f8bf-85be-47b0-86d5-b821f46ec6f7,86c4d0c3-3416-47f7-b338-1f58cf65cb98,c3,DROP,26,?,?,
1769458684.5902748,SENT,ec1be81e-f27a-418a-8661-c54b92d5bdf8,19da42d8-46cc-4a1f-b1ed-2ee1e2b8b3e1,c3,DROP,2014,?,p3,
1769458684.5904076,CREATED,0532b80e-68de-493f-bad2-8fd5055370b7,5cf6e3b5-e23f-45ef-9ff3-345b74053966,c3,DROP,26,?,?,
1769458684.6389794,SENT,7f8848d5-2493-4c1f-b126-8721d267637d,e6ea31a7-c3cb-4ee2-90bb-cf82490f1623,c3,DROP,2015,?,p3,
1769458684.6391416,CREATED,3e437a60-4c96-4712-9e48-9e17ee78df48,6f55dea0-276a-4839-a97b-51de6d8e293c,c3,DROP,27,?,?,
1769458685.06574,SENT,dffc50fa-e862-4878-a0a6-c3a68aa782fd,0892329c-ce8e-4962-8431-1e0fe0fc2b7b,c3,c4,3380,?,p3,
1769458685.065891,CREATED,76e5d1ba-a01a-4fd5-8d44-409bde508d2b,6ddbdfb9-69ee-409c-9e7c-7c483db2e4bc,c3,c4,27,?,?,surb={'id': 'da189a77-300a-4bac-a4bc-18862ea547c5', 'route': ['p1', 'e4', 'i1', 'x4', 'p3', 'c3']}
1769458697.3656607,RECEIVED,d1f072bd-516c-41d5-b6e8-4a57f491312c,aabc28ea-e067-4389-b53f-f363d4627e62,c4,c3,27,p3,?,surb={'id': '7bf811de-f3e5-4cc7-aecc-7171f16e5feb', 'route': ['p3', 'e8', 'i4', 'x1', 'p1', 'c4']}
1769458697.3818812,RECEIVED,dbd78151-8fe4-47f6-a297-fa8882552d17,0add1059-4e92-4cc6-820c-9a332b2f2721,c4,c3,27,p3,?,surb={'id': 'f8f78d56-aaf4-4182-adea-a024172da4a1', 'route': ['p3', 'e6', 'i12', 'x12', 'p1', 'c4']}
1769458698.1853547,SENT,c9c26be9-2461-478b-ba75-5c6542a47361,dfdf6d51-e876-4c20-9ca2-92a97577e372,c3,c4,3359,?,p3,
1769458698.1855047,CREATED,f2fed8b8-09ed-4786-970b-fe857b3f9b3f,15559640-0b32-42f3-9868-9274d7f30a17,c3,c4,27,?,?,surb={'id': 'c87e6dba-e8b7-4f62-a5db-615400b423ec', 'route': ['p1', 'e7', 'i12', 'x6', 'p3', 'c3']}
1769458698.3220348,RECEIVED,904f4f11-bf5c-4c9d-8364-8c92cb3ec868,7ba55ae8-561a-4f55-bc7a-8eb90070c96e,c4,c3,27,p3,?,surb={'id': '935811c3-4a5f-418d-a173-15442a1ec1e9', 'route': ['p3', 'e6', 'i8', 'x3', 'p1', 'c4']}
1769458698.3884537,RECEIVED,2908bee9-2fe9-414f-bc41-094fbebfd308,262a5af9-b5dc-4ad3-8e7a-5f5a74109ede,c4,c3,27,p3,?,surb={'id': '09e5ade4-1463-4908-882a-c314e86eacf2', 'route': ['p3', 'e5', 'i8', 'x12', 'p1', 'c4']}
1769458698.4852011,SENT,0fae521e-95a5-4722-8ecc-7981c6041189,a79c77f6-6785-4400-91b1-22d52a03600c,c3,c4,3364,?,p3,
1769458698.4853714,CREATED,6a82b399-6015-49d1-b765-e8df6fcfc2dd,51198587-19ba-4131-9081-5927f5c8eeeb,c3,c4,27,?,?,surb={'id': '66e772b1-f6e4-43c6-a1a9-2638fe33eff3', 'route': ['p1', 'e2', 'i1', 'x8', 'p3', 'c3']}
1769458698.6952932,SENT,769dc542-0115-40ce-bf2a-ebb8e385b3b4,99bc7fd2-54a4-4a2c-bada-7d75862569e5,c3,c4,3379,?,p3,
1769458698.6954472,CREATED,cb4d7bc8-13b8-49fc-be4a-ffb10df00ea4,5355a02e-cd54-4726-bb71-a084164baaff,c3,c4,26,?,?,surb={'id': 'cbc09db3-ca11-4561-9620-41f92dc070f0', 'route': ['p1', 'e9', 'i6', 'x12', 'p3', 'c3']}
1769458698.7257206,RECEIVED,7c7f96b4-a8fd-43d5-af47-d1e1c50ab6f2,62218f96-4ed0-4bbe-806d-e85a0c601b03,c4,c3,27,p3,?,surb={'id': 'a36ca638-972e-43dc-8c38-3e4bffe1be7a', 'route': ['p3', 'e9', 'i4', 'x7', 'p1', 'c4']}
1769458698.7622833,SENT,6f611361-a203-4c74-9a97-1e83ef05f5c2,9f411e3c-6a94-4ee0-9791-dacd6c9fe40c,c3,c4,3387,?,p3,
1769458698.7624252,CREATED,864e8cb3-9387-4e97-a041-81355ab68b10,8da18b2e-4a86-4b63-ac00-a2c2de707b6c,c3,c4,27,?,?,surb={'id': '77c6b3dc-a2c8-444f-927d-c109865934df', 'route': ['p1', 'e7', 'i8', 'x11', 'p3', 'c3']}
1769458698.8292751,RECEIVED,aed95a9c-4555-45f8-b69e-fbecd2d9c966,2b28e8a5-efdd-4e0a-9baa-6b0d921011f7,c4,c3,27,p3,?,surb={'id': 'af37821a-f245-45e8-bdb8-f276a60d256d', 'route': ['p3', 'e3', 'i6', 'x1', 'p1', 'c4']}
1769458698.9817338,SENT,a3cd812d-bea8-4694-ae8b-ee8694c9ab99,90726d9a-a10b-4ead-a735-22b6100f5124,c3,c4,3399,?,p3,
1769458698.9818957,CREATED,91b232d2-d060-47ec-bd6f-f4b72415ae2d,5a5568a9-2546-4fcb-917d-8a6a0764bd99,c3,c4,27,?,?,surb={'id': '87c9a082-e043-45af-95d7-bdb9ec385e63', 'route': ['p1', 'e10', 'i4', 'x11', 'p3', 'c3']}
1769458699.0390081,SENT,d2ee1eb3-91e6-406a-b503-ee2711898b4e,1506649b-b1d6-4dfc-8046-6657b7e770c8,c3,c4,3383,?,p3,
1769458699.0392046,CREATED,4e455045-7ff3-47de-9890-6439d6ef442d,b3171b06-4c67-4c6a-87ff-fad6368b4b09,c3,c4,27,?,?,surb={'id': 'b2f0db4c-d48c-42d4-856e-455fc8d4b741', 'route': ['p1', 'e12', 'i10', 'x4', 'p3', 'c3']}
1769458699.050254,RECEIVED,bcb8b9bf-5924-4c3e-897e-17b3fd0edd23,de29fb60-7db8-40c4-97c0-38eaf2505d55,c4,c3,27,p3,?,surb={'id': '1daab145-6952-452f-bf39-39eb8496aa9a', 'route': ['p3', 'e9', 'i6', 'x6', 'p1', 'c4']}
1769458699.138794,SENT,f855716a-0515-47d6-8a1a-634dea7feace,6d5ecb42-afba-45c7-8139-f6fe56629ce6,c3,c4,3359,?,p3,
1769458699.13894,CREATED,7ce317f0-9c8c-49de-a818-3a8438fb77b7,e7cefd50-339b-4085-bb4a-2004fabc3276,c3,c4,27,?,?,surb={'id': 'c83e2e52-a692-4663-8687-2890af082b1b', 'route': ['p1', 'e12', 'i8', 'x8', 'p3', 'c3']}
1769458699.1871827,SENT,2c7a2280-199a-4f82-a12f-ed63e03c13f9,6c276129-5a11-41f8-afbf-4611acb0d0eb,c3,c4,3383,?,p3,
1769458699.1873338,CREATED,15cf0d2d-fcc8-4d62-bbfa-d9d445a66004,d08ffea5-58b7-4ecf-9d02-4c0d0f891d72,c3,c4,26,?,?,surb={'id': 'e9227f91-85ff-4194-9a73-1d318a16cf34', 'route': ['p1', 'e2', 'i12', 'x12', 'p3', 'c3']}
1769458699.3137846,SENT,6a22394b-aa99-4516-9f2a-cf33a12be7f0,fec32413-4b64-4b8b-bd1e-fa149d5177ae,c3,c4,3383,?,p3,
1769458699.3139226,CREATED,aa41ddd8-465c-4a86-9af8-43991dd39ea0,4182fd21-6a8c-44f4-bee5-a9703707d06d,c3,c4,27,?,?,surb={'id': '56aad6d3-0068-436a-9601-b97b1614e3b0', 'route': ['p1', 'e3', 'i1', 'x11', 'p3', 'c3']}
1769458699.383367,RECEIVED,26980d04-2b9e-4611-ba65-983e574924e0,2f66824f-64c0-472a-84ea-78cf74302bbd,c4,c3,27,p3,?,surb={'id': '1b04b621-cd38-4c93-ac6e-95204d2bbc7b', 'route': ['p3', 'e6', 'i12', 'x8', 'p1', 'c4']}
1769458699.3928497,RECEIVED,1f743266-eef2-4137-bb20-50d945028202,3b8aa532-e670-43ed-bf94-eaed1fe8c11c,c4,c3,27,p3,?,surb={'id': '95be749c-3021-4293-8894-dbe467a25d5c', 'route': ['p3', 'e9', 'i12', 'x2', 'p1', 'c4']}
1769458699.5995507,SENT,1cd43c38-9d4c-4aa5-ae6f-f84b0d2b905a,de9fbc2d-d6da-47f1-b445-95cab4b1e932,c3,c4,3384,?,p3,
1769458699.599697,CREATED,cc5244a7-6e65-4988-8b16-7ed60ce17c21,8d9f8c7c-ea22-4d39-aaf9-b824dc45e70c,c3,c4,27,?,?,surb={'id': '8f71d1a8-48e8-474a-843e-76cd48e7e6eb', 'route': ['p1', 'e3', 'i7', 'x12', 'p3', 'c3']}
1769458699.6616516,SENT,25167188-8888-4d1e-8066-600676e134b4,6421b802-9d77-46f9-9757-5d1ba48fa86a,c3,c4,3375,?,p3,
1769458699.6617887,CREATED,d1ca8180-fd8b-482f-8d87-35d695d4ea0c,8ebc7fdd-4d11-4851-a1b3-85c3a46a8998,c3,c4,27,?,?,surb={'id': '74ee9724-bdf4-43ca-a039-bc638c192e9a', 'route': ['p1', 'e4', 'i1', 'x12', 'p3', 'c3']}
1769458699.7508574,RECEIVED,cad024f2-3a1c-4ec5-8735-d944e93ce45f,7348330e-1629-4220-b41a-d6497ff54e60,c4,c3,27,p3,?,surb={'id': '633b6286-d995-45b7-9ba2-3cc5a40ee17c', 'route': ['p3', 'e12', 'i3', 'x2', 'p1', 'c4']}
1769458699.943874,SENT,7b418b45-1670-45b5-929e-5b04bc55ab80,4b514d19-e0ad-43e2-825f-74a0ea0d0fac,c3,c4,3374,?,p3,
1769458699.9439714,CREATED,99547cc3-2f9f-4856-b8c4-3872566782d3,63404f3c-ddc6-44f1-ab93-3ed0226577aa,c3,c4,27,?,?,surb={'id': '9bdb3b68-acce-454e-bf3d-ef8e860c0f4f', 'route': ['p1', 'e2', 'i4', 'x1', 'p3', 'c3']}
1769458700.2876525,SENT,7b125f97-afd8-4a0f-96a9-fc0c402a36ef,6544bf3c-cc18-43f5-bf4b-f7df3afd1ccf,c3,c4,3383,?,p3,
1769458700.287905,CREATED,92c77d1b-a6c4-4508-9c12-d18b4fb742ab,18e68005-abcb-4975-8c29-19c28e9549fa,c3,c4,27,?,?,surb={'id': 'f4a5d697-faac-4cbb-88a8-96006a6d6840', 'route': ['p1', 'e6', 'i9', 'x7', 'p3', 'c3']}
1769458700.3694184,RECEIVED,fc91507f-911f-4d29-8a78-f553aba0ad8d,c9028c0e-ffb8-416b-a519-4b21236ea9b6,c4,c3,27,p3,?,surb={'id': 'b93022c4-b2c9-4cc7-bc7e-5e22a35d1b83', 'route': ['p3', 'e8', 'i4', 'x10', 'p1', 'c4']}
1769458700.6143825,SENT,6c3c2a15-6608-4146-9777-d65dd932cf57,958b225f-6710-49ee-96c3-12ef8dcef509,c3,c4,3379,?,p3,
1769458700.6145017,CREATED,418afedd-2778-44b8-9d9c-573e24ec7349,b6cc5283-9a44-41cf-9edc-0ccbddb0a62f,c3,c4,27,?,?,surb={'id': 'd871511e-3cbc-4f3f-91dc-b0ce6b77529e', 'route': ['p1', 'e7', 'i11', 'x12', 'p3', 'c3']}
1769458700.840442,RECEIVED,31b926fc-d7b1-496a-9f11-5e58b524be96,fcf5fde5-ec1b-49c2-8eb8-40db4131fc62,c4,c3,27,p3,?,surb={'id': '4f9bb2d1-6003-4857-9e75-b0291b98e8af', 'route': ['p3', 'e5', 'i4', 'x2', 'p1', 'c4']}
1769458701.1709268,SENT,148f5360-f6ed-4dd2-aee7-f1f5dcffe8be,dd12218d-7530-4d6a-89a6-21362fd2fc81,c3,c4,3388,?,p3,
1769458701.171105,CREATED,bc7dea59-8601-4f2e-9cf7-0cd0945f7cc0,ffc08dc9-7cf5-4ba7-8ce7-bac1f5afdeff,c3,c4,27,?,?,surb={'id': 'c88d2830-d6a3-472c-aec0-ef64a1a609a5', 'route': ['p1', 'e9', 'i12', 'x7', 'p3', 'c3']}
1769458701.3812387,RECEIVED,032eddd0-8d54-4632-bab2-7561a1ea87b1,90c83a4b-3f3a-42be-b784-c5b54b609f93,c4,c3,27,p3,?,surb={'id': '8869b896-6b7b-43a0-b6ed-3b68ceb7a5cc', 'route': ['p3', 'e9', 'i9', 'x12', 'p1', 'c4']}
1769458701.3981185,RECEIVED,727c2453-9e04-4e7f-8e39-929ecf486b0d,d7ef22eb-51c2-4795-b8cb-04b0ddd6bc88,c4,c3,26,p3,?,surb={'id': 'e0155538-0126-4911-b523-543a1984d93a', 'route': ['p3', 'e8', 'i10', 'x4', 'p1', 'c4']}
1769458701.4097078,RECEIVED,4c51d969-f413-478f-b6cd-93e0bc75c5df,fdd33f52-6b06-40ca-8136-82e8ee584885,c4,c3,27,p3,?,surb={'id': '92b76377-f44b-46bc-95b0-216bfd040060', 'route': ['p3', 'e7', 'i9', 'x10', 'p1', 'c4']}
1769458701.6354342,SENT,69eaad8a-e8bd-42c5-9874-299b289fd46f,91333455-08cf-4271-bc9a-43ac93c6a365,c3,c4,3380,?,p3,
1769458701.6355696,CREATED,de1fbf89-f86b-49de-8b1e-47a80b17564c,93b937aa-dea8-41ca-9888-5c8b732a1bfa,c3,c4,27,?,?,surb={'id': '6cbdff87-df61-4248-9e8f-b2b253c5f430', 'route': ['p1', 'e6', 'i6', 'x4', 'p3', 'c3']}
1769458701.7895179,RECEIVED,b282f591-b285-4ba6-9ffb-31f681fdeb1c,a231e23b-e37d-4db2-b0ad-959351e9fe9d,c4,c3,27,p3,?,surb={'id': '76352e63-7bfb-4bda-abe8-3b6cce597d52', 'route': ['p3', 'e3', 'i5', 'x9', 'p1', 'c4']}
1769458703.0315857,SENT,f6a68461-58cb-4555-85f6-88d13bde737f,e9cba6e8-f598-4c32-8761-7f8aa4e164f8,c3,c4,3375,?,p3,
1769458703.0317335,CREATED,ffcfaabb-750a-4347-8486-e33193122909,cb8a3053-1544-4188-a5d3-3dc951873649,c3,c4,27,?,?,surb={'id': '82068d0e-b652-442c-9ab0-9ea84f2c3f5b', 'route': ['p1', 'e6', 'i4', 'x2', 'p3', 'c3']}
1769458703.1137536,RECEIVED,67cd0da0-361f-4293-9940-6590c5cf503b,2a59ff04-7444-4f75-958e-cd5e89f8e4eb,c4,c3,27,p3,?,surb={'id': '615a6101-0c8d-4704-8994-a8b8184487f0', 'route': ['p3', 'e11', 'i10', 'x9', 'p1', 'c4']}
1769458703.3785374,RECEIVED,beef3ece-170c-47fa-9b4e-db25d7b43492,449037ae-784e-48c4-b1f1-f4f9edef4be0,c4,c3,27,p3,?,surb={'id': '5ad99049-e6a3-47ff-bd84-a7fef8cb3764', 'route': ['p3', 'e9', 'i8', 'x12', 'p1', 'c4']}
1769458703.586632,SENT,706c0e49-e49e-49b2-b60b-884abf65d95e,370c9240-91c2-4d0c-a936-bf244f61c9ce,c3,c4,3376,?,p3,
1769458703.5867288,CREATED,d4d9dc77-c454-4a2c-ae6a-fc950f093634,8d97c603-f3b2-4c8e-9906-6b72addeec9e,c3,c4,27,?,?,surb={'id': 'edea5ef5-a064-4423-ba53-26b4f987e12f', 'route': ['p1', 'e6', 'i6', 'x9', 'p3', 'c3']}
1769458703.9353237,SENT,df55cbfc-5a5d-4df3-aa13-85471cd53f0b,0e4a7757-56fd-4896-b6b0-50e790e74ff0,c3,c4,3393,?,p3,
1769458703.9354715,CREATED,195d3b4a-6e39-41dc-95e8-fdf31ae75d2b,4116f2b9-d914-4ab8-a690-dcf9a394a25a,c3,c4,27,?,?,surb={'id': '4cd6cff5-fba2-4ad2-8ce6-082cf61276b9', 'route': ['p1', 'e11', 'i9', 'x12', 'p3', 'c3']}
1769458703.988582,SENT,9e80cb4a-745a-466c-9032-6c54d07b25c6,5876ccc2-6e30-4d66-98c1-29d1b6f9a092,c3,c4,3367,?,p3,
1769458703.9887285,CREATED,3e5fe931-820d-4163-bb76-ef821190cb4d,0b8723a0-1e4d-4245-95b4-658c62d3dbae,c3,c4,26,?,?,surb={'id': '4afb88bd-d806-4e11-8b25-905ed5bd51fd', 'route': ['p1', 'e1', 'i11', 'x11', 'p3', 'c3']}
1769458704.0520358,SENT,685cffd3-0a16-40d7-ad25-3330c3296f3c,aa0a3eee-3851-4352-ab6a-b9ce964bcbd3,c3,c4,3375,?,p3,
1769458704.0522416,CREATED,d6296522-7489-441f-900d-83eeac893ed9,9d5a994c-28e3-4b3d-a5c2-79485b21e0bb,c3,c4,27,?,?,surb={'id': 'ecd8675a-fb46-4017-abcd-93bd20e59bac', 'route': ['p1', 'e9', 'i7', 'x5', 'p3', 'c3']}
1769458704.1274135,SENT,39be0fe2-eecb-463c-a479-008112841179,e9fdfee9-06ae-48d7-9eeb-4ae36cf9aa9f,c3,c4,3384,?,p3,
1769458704.1275592,CREATED,b023107a-6cf8-4579-81d8-8221dcad6b65,fd479f7e-7607-452b-b735-0f6438c9aa16,c3,c4,27,?,?,surb={'id': '21f9105d-b15a-4e17-86c4-a5c1fce7fcd0', 'route': ['p1', 'e7', 'i6', 'x3', 'p3', 'c3']}
1769458704.3763354,RECEIVED,90cd27bc-880e-412b-a2d7-bc7161d47cc7,6a7a02ef-db7a-471c-ae2c-d3bb5159817d,c4,c3,27,p3,?,surb={'id': 'fc2bc592-5368-43db-a360-ce33708a3906', 'route': ['p3', 'e7', 'i8', 'x11', 'p1', 'c4']}
1769458704.539005,RECEIVED,2778a9a6-e882-4f9d-8913-0dd7ef287b8f,cf611d9c-85e7-43e8-a77d-910a98ed64c9,c4,c3,27,p3,?,surb={'id': '8331466a-0f79-4d72-9647-ac39fad49ce5', 'route': ['p3', 'e7', 'i12', 'x12', 'p1', 'c4']}
1769458704.6434126,RECEIVED,67fdd67b-04e2-4ec9-8b60-6b1c7f01b149,888bc501-e4bd-412d-81c5-4ed31c2536b3,c4,c3,27,p3,?,surb={'id': 'b74b19b8-b689-43c4-800e-4e18c9afc1ad', 'route': ['p3', 'e1', 'i9', 'x5', 'p1', 'c4']}
1769458704.891541,SENT,9692d946-44c1-462c-a321-7d2b61cb2132,9af5b3a2-f8d5-47e2-b58e-385e89c0202a,c3,c4,3383,?,p3,
1769458704.891694,CREATED,5e6f8e4a-73bf-4b0a-ae66-118eeed8998e,b5f83bba-a646-4c90-81d3-bcf5b15a6a01,c3,c4,27,?,?,surb={'id': '7d908630-112e-4d33-825b-f0ac772d59cc', 'route': ['p1', 'e6', 'i7', 'x8', 'p3', 'c3']}
1769458705.2519596,SENT,e23668bd-5bb5-4c7a-9532-f1d394c39549,a499d2fd-7773-4d41-a0e0-48c759ce9691,c3,c4,3376,?,p3,
1769458705.2521777,CREATED,5c3e33f0-63af-4959-bbc9-ce009f23b099,36e7352f-87c9-4c35-8e09-4d08062bc04b,c3,c4,27,?,?,surb={'id': '944e10fe-0505-47cb-9ba8-6b45f8c3dfad', 'route': ['p1', 'e1', 'i11', 'x4', 'p3', 'c3']}
1769458705.3780324,RECEIVED,2773a84b-24eb-4c00-9e20-b1add7765f27,b1b556c0-6013-482b-8a7a-62e2ef82494b,c4,c3,26,p3,?,surb={'id': '56693fbd-e8d1-4734-a55d-1a99d33b4c0b', 'route': ['p3', 'e1', 'i12', 'x7', 'p1', 'c4']}
1769458705.5175476,SENT,fd613bc1-8f40-4a56-b5c6-61efc13e0c58,64c081d8-64c4-4891-a561-9b358c015e20,c3,c4,3392,?,p3,
1769458705.517649,CREATED,56c542e4-42e5-4ee8-923d-f556e35d2288,73233fc1-9030-40e0-9f80-8ecc0b0912a1,c3,c4,27,?,?,surb={'id': '4eb9ba68-0418-4623-ae13-6f74b87aef43', 'route': ['p1', 'e3', 'i8', 'x12', 'p3', 'c3']}
1769458705.6583076,SENT,d37bedd0-9f48-4c68-9b7b-4ceca384824a,5d2581c9-31bd-4773-bd1b-b94e8a11eb9e,c3,c4,3369,?,p3,
1769458705.6584551,CREATED,f54fca3e-5114-4729-9f8a-d71cbb53e2da,c02bb44d-7eec-4fc4-87f4-16a2aa33e4aa,c3,c4,27,?,?,surb={'id': '657b27ce-b709-4bbc-93f5-bf2b966a9d71', 'route': ['p1', 'e5', 'i5', 'x6', 'p3', 'c3']}
1769458705.8905272,RECEIVED,86da254b-ee7a-40aa-8c10-3952c31e43d1,5ce3dd2c-78e7-44c0-bc1c-e5a1398161f1,c4,c3,27,p3,?,surb={'id': '22c0e525-2321-466a-acf0-6eda7a45ede8', 'route': ['p3', 'e12', 'i7', 'x8', 'p1', 'c4']}
1769458705.9546576,RECEIVED,08fa47b7-262b-4276-a8c3-87f8b17409df,f5b4ab9a-1529-490c-93e4-a24dd5dbbbd7,c4,c3,27,p3,?,surb={'id': '956b5b36-6218-4844-9173-f3ff7ae452b3', 'route': ['p3', 'e1', 'i7', 'x1', 'p1', 'c4']}
1769458706.1510298,RECEIVED,b25ef9c7-5699-485d-b841-a9f85918fb26,7c7f3a87-ebbe-4091-a347-a7c06fda42a6,c4,c3,27,p3,?,surb={'id': '36f8935f-1b2f-48aa-b8a7-61501a401afb', 'route': ['p3', 'e1', 'i5', 'x1', 'p1', 'c4']}
1769458706.7994893,RECEIVED,0a4543cb-c168-41b8-b45b-3f6dbb7e83da,affbd9ca-5568-4ae7-b931-b50e1522e718,c4,c3,27,p3,?,surb={'id': '5d5ff49b-3a87-464a-90c4-6590304ea9c7', 'route': ['p3', 'e11', 'i3', 'x9', 'p1', 'c4']}
1769458706.8884163,SENT,93b7ce4c-4c6e-4cc8-bbdd-0891bc949233,b748fe79-6dfe-4279-b2f4-c9465bbec64f,c3,c4,3395,?,p3,
1769458706.8885596,CREATED,c37ff31b-0e3f-4c82-86a4-07a00defb2d7,96f0e787-8969-4164-a015-4bf2060bc9f0,c3,c4,27,?,?,surb={'id': '26b4ae0b-06a7-4837-bc2c-2a42a6f6b436', 'route': ['p1', 'e11', 'i4', 'x6', 'p3', 'c3']}
1769458706.9194663,RECEIVED,ab7c6201-e519-4e8d-bdcb-ef16936f98fe,809f183d-273a-4e1b-ab08-5b6812cc5259,c4,c3,27,p3,?,surb={'id': 'ac9f787b-9570-4979-8db9-e16eee2ce49e', 'route': ['p3', 'e6', 'i12', 'x11', 'p1', 'c4']}
1769458706.9303663,RECEIVED,5ef7e50e-812c-41be-ad44-990270f8d398,75857c89-d7be-42d6-ae2b-2daea0712389,c4,c3,25,p3,?,surb={'id': '35503b20-1225-460b-8138-4c1c59a3569f', 'route': ['p3', 'e12', 'i3', 'x10', 'p1', 'c4']}
1769458707.1715665,SENT,8c84bb5e-dbb3-41a6-a1d0-fdb41cae838c,e6c737f2-aaab-4376-95f2-51431e6a7360,c3,c4,3384,?,p3,
1769458707.1717145,CREATED,6a42ac32-9617-4e6f-b346-c16fedc75d46,9f00cc67-6254-401c-9e87-7ed907072d79,c3,c4,27,?,?,surb={'id': '6eecb534-a302-474d-8951-b75a9a554dd5', 'route': ['p1', 'e2', 'i6', 'x1', 'p3', 'c3']}
1769458707.278307,RECEIVED,5254b57e-b90e-4eb0-82cd-f9c46dd42f3b,1935ba57-884a-40a7-8336-0c11c9eafa23,c4,c3,27,p3,?,surb={'id': '60db67dc-6a51-407d-afdf-3366a6ff3992', 'route': ['p3', 'e4', 'i12', 'x1', 'p1', 'c4']}
1769458707.550785,SENT,5e52b5f7-8609-4fe4-8ebc-089eb1565f69,d3c39ee4-a67b-4f4f-8870-51488447d0ae,c3,c4,3379,?,p3,
1769458707.5509546,CREATED,79e1a3ff-6841-4052-b1b0-10e9b40d925b,a786dc6e-ce86-4b57-8192-b1c395a4d4e3,c3,c4,27,?,?,surb={'id': 'bf484c41-3b8a-45ab-8c96-4da77a61e429', 'route': ['p1', 'e2', 'i2', 'x12', 'p3', 'c3']}
1769458707.851399,RECEIVED,5a5d6d0a-58e8-43d9-b1da-757062de051b,ec6a97ff-2530-4f0e-9594-429538c5958a,c4,c3,27,p3,?,surb={'id': 'ed6a7fe3-4975-4e77-a245-4b67e4cba0b5', 'route': ['p3', 'e3', 'i4', 'x7', 'p1', 'c4']}
1769458707.8573847,RECEIVED,93e3a5c5-b738-4647-84f1-19ba2aee7f4d,45c0e41b-675d-4252-91cc-920cdea5f0fd,c4,c3,27,p3,?,surb={'id': '7a9fdb4d-b989-42fe-ab2f-5664c4bd7636', 'route': ['p3', 'e4', 'i9', 'x2', 'p1', 'c4']}
1769458708.1746986,RECEIVED,c6bc0b49-a606-41dc-b190-ea7908b5a445,3905ad9b-f79f-4d86-8b31-4530681ef4ac,c4,c3,26,p3,?,surb={'id': 'c7efb94a-9633-4144-8251-9e43e2dee0db', 'route': ['p3', 'e11', 'i7', 'x7', 'p1', 'c4']}
1769458709.0166245,SENT,2c096d71-f5e1-4c68-995c-894e896853b8,0e192c1f-f2ab-4d3d-9691-4f78e9d03fb8,c3,c4,3376,?,p3,
1769458709.01676,CREATED,05b394ea-a113-4492-a1a2-332d0f92a928,7cdb121e-95d2-48d4-be09-34571afaa650,c3,c4,26,?,?,surb={'id': '6f63818b-1d1a-416f-9a56-df50dada4052', 'route': ['p1', 'e7', 'i5', 'x10', 'p3', 'c3']}
1769458709.0927258,SENT,66947ef6-ddee-47b4-a6be-dfc40e293627,26f80fc2-f9da-460f-b6b1-19a505cb4ecf,c3,c4,3359,?,p3,
1769458709.092899,CREATED,a5fd53e5-65a9-47d0-9342-89b432abf603,65c54141-7cb9-48d7-89d1-cc2c626f10ee,c3,c4,27,?,?,surb={'id': '340d2d0a-4d74-4d61-9cbd-063837dea230', 'route': ['p1', 'e6', 'i3', 'x3', 'p3', 'c3']}
1769458709.2149963,RECEIVED,a78d78b4-9fba-4b44-ac1e-765fc1d97542,0503edf2-4442-41cb-a739-3b6ac88f0b43,c4,c3,27,p3,?,surb={'id': '6462f84f-c79f-4f6a-88ee-32b255d761d9', 'route': ['p3', 'e5', 'i4', 'x1', 'p1', 'c4']}
1769458709.2299366,SENT,d42c24e4-3c65-4517-a876-f58cb795d014,ef10acd9-7a96-4cf3-9cf4-f08046d478c3,c3,c4,3380,?,p3,
1769458709.2301054,CREATED,247e9838-03b8-4e25-a8f7-9741e3e6570a,2607978f-3a07-462e-9e52-db259dca5ab5,c3,c4,27,?,?,surb={'id': '3dc5c454-7616-4a1a-952f-b7abde3e5acb', 'route': ['p1', 'e2', 'i10', 'x12', 'p3', 'c3']}
1769458709.895155,RECEIVED,9d82cb17-78e5-4d8b-bc04-61284cba85fd,19204e5a-af64-41b9-8260-de2e19e409fe,c4,c3,27,p3,?,surb={'id': 'a0bc72d5-9891-4f35-b610-39b64843c973', 'route': ['p3', 'e1', 'i6', 'x8', 'p1', 'c4']}
1769458710.0930283,RECEIVED,5d0f74d7-419f-4cdb-8619-0dbc6ec194b0,c6c300e6-439c-44ff-8f10-dacc6fa8ec36,c4,c3,27,p3,?,surb={'id': 'cc894502-d78e-4d3f-8f51-acff5890658b', 'route': ['p3', 'e8', 'i9', 'x2', 'p1', 'c4']}
