timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769458684.659564,SENT,854e457b-8349-4f85-920a-e9f6a6e68887,8a9b9b26-41b2-45a7-b7c6-68c91fba3036,c4,c3,3400,?,p1,
1769458684.6597404,CREATED,7b18a8b0-9a9f-44a7-9099-d5b51a822827,e189be99-2d25-494a-b6f9-0f79a88c602c,c4,c3,27,?,?,surb={'id': '47c6e214-2cf5-48c9-a03c-8f7c28a4d229', 'route': ['p3', 'e2', 'i7', 'x11', 'p1', 'c4']}
1769459261.0974364,CREATED,45b14760-5fce-4ce9-a279-b89a93dfae2b,7f6d3d1e-a489-4d5d-b740-24fb8bb31c68,c4,c3,26,?,?,surb={'id': 'cf798d2e-68f8-40ac-ba8e-ff5c0f029b90', 'route': ['p3', 'e11', 'i8', 'x8', 'p1', 'c4']}
1769459261.430827,SENT,b0c2d9ca-4861-4a28-b584-f398b151d87c,f38d4581-af1e-4ce4-8da7-ece5bdce81f1,c4,c3,3347,?,p1,
1769459261.4309793,CREATED,c761da0e-8b34-476f-9683-ce9bd60fd2d0,1068cc82-caaf-43a0-b6a5-078c68c18b37,c4,c3,26,?,?,surb={'id': '236d1a66-c445-4b42-b1dd-7466ef11fb88', 'route': ['p3', 'e6', 'i4', 'x4', 'p1', 'c4']}
1769459261.5595305,SENT,b7f1d4d1-5ec5-4bac-94c0-d2b7148e2476,53fdcb74-cde5-4fc1-a6e3-a0cce43ddd30,c4,c3,3380,?,p1,
1769459261.5597556,CREATED,faccaa83-8d9d-4f87-a33f-6ea9df8243a0,88db779a-e68c-4872-86a3-9cb4d1ea6858,c4,c3,27,?,?,surb={'id': 'bf6eeb5c-7c8b-4bd7-bda8-ac1d856b7001', 'route': ['p3', 'e2', 'i12', 'x6', 'p1', 'c4']}
1769459261.7017827,SENT,b3b93f5c-8e6b-456a-9ce6-9f42a181ad90,f68c1eb5-ce95-4778-bacd-c56cb0c97940,c4,c3,3379,?,p1,
1769459261.7019339,CREATED,e3681a41-af4f-4b57-8a0b-fe0ff3ed93cc,650a0299-d8dd-4e8c-a524-b48fd508b4e4,c4,c3,26,?,?,surb={'id': 'd5d925ef-d2dd-4e88-8c83-78d9d4c6bda4', 'route': ['p3', 'e6', 'i7', 'x9', 'p1', 'c4']}
1769459261.7856517,RECEIVED,69d576e1-ae78-41f5-ae9b-36bdf3b0d081,54df0c15-6aad-4a7e-b060-91e464a1c8ba,c5,c4,26,p1,?,surb={'id': '2f31bbf2-5e6a-47a8-9abc-70f37618ebb2', 'route': ['p1', 'e8', 'i8', 'x3', 'p2', 'c5']}
1769459261.915011,RECEIVED,4137efb4-dce8-4f42-a705-5fd201376858,6a51cb45-a0bb-49e8-84b8-c6e83095a61a,c2,c4,27,p1,?,surb={'id': 'ca36b001-f307-47bd-bc62-5f5e22c1e9b5', 'route': ['p1', 'e3', 'i6', 'x10', 'p2', 'c2']}
1769459262.2249749,RECEIVED,65d66ca3-cac7-487c-8e31-a13820fe2187,5a69340a-28a5-4faf-8c8f-f9dd5123ddc3,c5,c4,27,p1,?,surb={'id': 'ab2250e3-5a80-4feb-a89b-576b98740e1d', 'route': ['p1', 'e7', 'i12', 'x4', 'p2', 'c5']}
1769459262.331399,SENT,69a71fc4-691e-4287-be2d-eabe5c488125,2b559340-83d1-4d9d-87b1-b7be989d76f2,c4,c3,3376,?,p1,
1769459262.3315485,CREATED,c931d7b1-fc35-4955-83aa-55cd14f67971,2a4b08d3-5264-41df-b79b-8c9ee90936ad,c4,c3,26,?,?,surb={'id': 'ddc0d5d2-6a5e-4e1f-825e-1e27d259ef7a', 'route': ['p3', 'e5', 'i10', 'x3', 'p1', 'c4']}
1769459262.5413067,RECEIVED,5710d3fe-47b3-46a5-9c35-91ae638e4e20,419125c2-b930-4881-ad84-1fcee5bc3547,c2,c4,27,p1,?,surb={'id': 'fdd4abe0-02f6-4d27-ab80-f2f2c4790f7d', 'route': ['p1', 'e1', 'i6', 'x9', 'p2', 'c2']}
1769459262.625297,RECEIVED,d7028fc2-0265-47cc-b689-e593f1ff7051,be5734ec-d7ab-431c-b1ac-37ba0a5083fb,c5,c4,27,p1,?,surb={'id': 'bbbd814c-35d4-4b48-8645-68e2c5fe3953', 'route': ['p1', 'e2', 'i9', 'x6', 'p2', 'c5']}
1769459262.7216346,RECEIVED,87e3c8fb-1014-4126-af9f-92ff3dd3b341,f263f057-fff5-4552-a7d6-db5c1f1d2a4c,c3,c4,27,p1,?,surb={'id': '468ab24e-0be3-4b56-b857-486097e2ff6f', 'route': ['p1', 'e1', 'i4', 'x11', 'p3', 'c3']}
1769459262.726462,RECEIVED,486c9ecb-6660-47ac-9f0d-1f4477547c01,f9da991b-722b-4089-a669-7f51ba176de1,c5,c4,27,p1,?,surb={'id': 'd8fb4d6b-430f-4871-a51f-7bcf0d6cc7d5', 'route': ['p1', 'e5', 'i12', 'x12', 'p2', 'c5']}
1769459262.7653973,SENT,0b0565de-dde4-492b-b058-86f3eca94295,42448824-b6bc-4f1b-bc46-6e8285ba5a49,c4,c3,3393,?,p1,
1769459262.765498,CREATED,903bb38e-afe3-4bb0-8637-dcf14ddbc8de,a7ac2b3f-c98c-4703-b6cc-9ed6489b838d,c4,c3,27,?,?,surb={'id': '648829a6-35c9-4efc-99d8-c1629b28842e', 'route': ['p3', 'e4', 'i11', 'x8', 'p1', 'c4']}
1769459263.1604018,RECEIVED,265b3a02-9214-49cd-a6f2-6906975e2487,617c3316-3a5d-40fc-b847-cbc46b038997,c2,c4,27,p1,?,surb={'id': 'c25534c6-2dbe-437f-806d-ae76b2a7ee47', 'route': ['p1', 'e4', 'i11', 'x1', 'p2', 'c2']}
1769459263.3374956,RECEIVED,b1e700e8-c18f-470b-ba81-7a02c66b94c9,3e8b0b20-9ac0-4a81-8708-ee2c08ecc0e9,c3,c4,27,p1,?,surb={'id': '2c820987-7dea-4651-883f-3d6addbea971', 'route': ['p1', 'e5', 'i1', 'x8', 'p3', 'c3']}
1769459263.412898,SENT,d32f57b9-c191-416b-9af2-68858a72f046,b6b5d20c-cee6-41de-86a1-aad5d023498e,c4,c3,3371,?,p1,
1769459263.4129956,CREATED,deb55618-9188-4fff-9f41-751b3df13b0a,c5587920-af79-4345-bb90-4f6ade42d761,c4,c3,26,?,?,surb={'id': 'd53904f7-2e4d-48dc-8720-00cf3a1ee9de', 'route': ['p3', 'e8', 'i10', 'x11', 'p1', 'c4']}
1769459263.4658713,SENT,f87e3145-b503-470f-8bb7-17a9ad6e7e75,ea726e56-ff79-4ebd-a053-101d889860f3,c4,c3,3380,?,p1,
1769459263.4660218,CREATED,0b7a45a3-a5ce-4ddb-bd43-49eccfd1d22b,ff37b548-94e2-4001-aef9-ba516cf20a08,c4,c3,27,?,?,surb={'id': '26402310-b9cd-4bba-9b90-fad65ea70c1a', 'route': ['p3', 'e8', 'i12', 'x4', 'p1', 'c4']}
1769459263.7213135,RECEIVED,e01a9384-e838-496f-a88c-0ad62e3c934f,b24ca149-11ad-45ed-a971-94037140819f,c5,c4,27,p1,?,surb={'id': '80eae660-6aea-473b-900f-461db688d72a', 'route': ['p1', 'e5', 'i1', 'x9', 'p2', 'c5']}
1769459263.7262902,RECEIVED,c4115c83-edcd-4f99-b8a0-4c8e2fa721db,9fbdfd76-3deb-4752-9ef3-8045b8b689a8,c5,c4,27,p1,?,surb={'id': 'f6828fa6-efd7-480a-9bef-45585006d4bd', 'route': ['p1', 'e8', 'i11', 'x9', 'p2', 'c5']}
1769459263.740721,RECEIVED,47a1cfcf-bf43-4585-8268-d106777b2df0,67f7a8e8-460f-4cdb-aac5-4c506596d480,c3,c4,27,p1,?,surb={'id': 'fbd2f734-d2c6-4a27-86c3-dfedb86f56e3', 'route': ['p1', 'e2', 'i12', 'x3', 'p3', 'c3']}
1769459263.751378,RECEIVED,8b71995f-bd93-48d9-8286-81696630593c,d1c761e1-2368-4e02-a924-f0439c81ba30,c2,c4,26,p1,?,surb={'id': 'f5d7bb40-7f5b-4fcb-9434-8ed155645ab1', 'route': ['p1', 'e1', 'i12', 'x12', 'p2', 'c2']}
1769459263.932973,RECEIVED,3062f089-559f-43cf-8c05-a854da306bf7,7c119995-7c3e-417e-8949-ea13f1a34598,c5,c4,27,p1,?,surb={'id': 'c9a1562f-dad5-4b71-84b5-ad86081fff25', 'route': ['p1', 'e11', 'i2', 'x11', 'p2', 'c5']}
1769459263.9344635,SENT,30132bc8-fc75-4b96-a695-385a9184545f,daadae9a-71de-453a-9122-b00128c8b994,c4,c3,3383,?,p1,
1769459263.9346364,CREATED,e52ea335-3411-479d-81a7-9f66aa785531,1965569b-fa72-49b4-9ef0-198db4f3d707,c4,c3,27,?,?,surb={'id': 'd0fa3b55-4432-4f59-921f-d06d117fd209', 'route': ['p3', 'e1', 'i3', 'x3', 'p1', 'c4']}
1769459263.949277,RECEIVED,2e90c308-3705-4040-ad66-134e017cc706,7f74a496-e6c3-477b-b357-345d16dde521,c2,c4,27,p1,?,surb={'id': 'f1d7998a-5a12-424c-ad67-d08322368782', 'route': ['p1', 'e9', 'i3', 'x5', 'p2', 'c2']}
1769459264.0106845,SENT,93c83a91-576c-42c3-bfc3-a86b05df9a94,999dae1b-b4b1-4bf8-aed6-0df309a79d7c,c4,c3,3375,?,p1,
1769459264.0108328,CREATED,845bd3b8-b506-4ab4-a335-4b081603b46a,8f116c26-2bf2-421f-a57b-7541fec34d9d,c4,c3,26,?,?,surb={'id': 'f01a22c2-806c-4a2f-8f1a-a77f541f5160', 'route': ['p3', 'e10', 'i11', 'x5', 'p1', 'c4']}
1769459264.035748,RECEIVED,c4888c79-e03e-4007-80e4-dbc988a01d1b,6e65469c-93c5-4d76-a850-a75fe547e4d6,c2,c4,26,p1,?,surb={'id': '3a9eaece-8eff-48ea-96f2-3aae52adcde0', 'route': ['p1', 'e9', 'i10', 'x6', 'p2', 'c2']}
1769459264.142937,RECEIVED,9cca7044-5cf5-4f30-9ea4-bf001c3ff9d2,abaefbe7-d518-4eb1-88ee-4985fb5b48f2,c5,c4,26,p1,?,surb={'id': 'c5ba4f1d-8407-4ac5-bac7-a5fc3ca5d06a', 'route': ['p1', 'e10', 'i1', 'x8', 'p2', 'c5']}
1769459264.1888528,RECEIVED,c4137251-ec0b-49a0-906a-95850c0cfa78,9163d5db-b812-4f51-a682-90cff4fe3a26,c5,c4,27,p1,?,surb={'id': '67b3afa0-23f2-4d9c-bccb-edeb9dafc65f', 'route': ['p1', 'e12', 'i5', 'x2', 'p2', 'c5']}
1769459264.215769,SENT,cbbf49de-0ab1-43ff-9f2f-780bc41e606b,bfcf0c94-f586-471d-be77-21cb78c37284,c4,c3,3359,?,p1,
1769459264.2158856,CREATED,73742107-a61a-4b6f-ba9e-0b6c42097be0,0defe058-63ad-4062-b621-31ff1e521537,c4,c3,27,?,?,surb={'id': 'd0d63993-fcf2-4daf-991e-239a5e4f31b9', 'route': ['p3', 'e8', 'i8', 'x10', 'p1', 'c4']}
1769459264.346469,RECEIVED,5f103797-8cc5-46ce-ad49-a5f1224d622a,603d2c99-2445-4113-b657-d0cccdcc2339,c2,c4,27,p1,?,surb={'id': 'a0e21b2b-415e-4236-9f0e-69410add17d7', 'route': ['p1', 'e5', 'i3', 'x11', 'p2', 'c2']}
1769459264.4574633,RECEIVED,9d721cf4-749e-41d7-9ea4-8e8565a3df1a,3cd90c11-5005-4d94-ba07-28baaddb1123,c3,c4,27,p1,?,surb={'id': 'ca876243-1a7a-4c71-8c4c-e81abadc3b90', 'route': ['p1', 'e1', 'i7', 'x4', 'p3', 'c3']}
1769459264.4895508,RECEIVED,8f6562c2-cb6d-49ce-bb01-06ffc5881216,3d043323-696d-4e0b-ace1-41fce6feb6aa,c3,c4,26,p1,?,surb={'id': '6743d9ad-9795-4df8-bdaf-2060d0218599', 'route': ['p1', 'e4', 'i8', 'x8', 'p3', 'c3']}
1769459264.7812083,RECEIVED,9040c03a-d4a5-4864-9098-6ca785cf0a42,06d98271-5a31-433a-b4ca-36260b922c0d,c3,c4,27,p1,?,surb={'id': '54d1e826-75f9-46db-802c-f30f0a51dcdd', 'route': ['p1', 'e7', 'i1', 'x1', 'p3', 'c3']}
1769459264.9903736,SENT,8d09bdbb-d62e-42d1-a395-1bad057b1523,77f1bf25-6307-4e41-9ae3-3ccbbe9bdb4f,c4,c3,3355,?,p1,
1769459264.990459,CREATED,768ea261-41f8-4c0b-b6d0-90058d689273,a4d2f5d5-7e06-42cc-a62c-35babe35cffc,c4,c3,27,?,?,surb={'id': '27883cc0-f635-422f-bd80-ae80634025aa', 'route': ['p3', 'e8', 'i6', 'x1', 'p1', 'c4']}
1769459265.0642216,RECEIVED,5c4d7698-b5db-4a93-80e1-bea76c81c912,40267537-4006-4961-b5f6-733b6341a37a,c5,c4,27,p1,?,surb={'id': '0a847973-1729-4b0b-aca5-db62bdff7def', 'route': ['p1', 'e5', 'i2', 'x10', 'p2', 'c5']}
1769459265.129245,SENT,c04d4412-7ca7-4f5d-9884-d655d0c15003,81b263c6-51ac-4805-addc-7e2e1ea7a223,c4,c3,3376,?,p1,
1769459265.1293163,CREATED,62cdac0d-3f43-4b1a-9bbe-6323aeeea25c,e6d8039a-6344-4ddc-a09e-03daf7514f2f,c4,c3,27,?,?,surb={'id': 'd49100b2-3e84-43de-88f9-d56dbf155836', 'route': ['p3', 'e8', 'i5', 'x4', 'p1', 'c4']}
1769459265.309264,RECEIVED,12c39a7c-2085-46a8-8e2e-acf61a266204,edca3f7d-2c61-4f6e-80e5-8781f04d10df,c2,c4,27,p1,?,surb={'id': 'af04541d-9826-4a8c-b705-fe5cf7e6482f', 'route': ['p1', 'e2', 'i12', 'x1', 'p2', 'c2']}
1769459265.3412123,SENT,9ad393f1-d8e6-4e32-9caf-d98de19cd557,1a200b43-4a70-4159-a507-b0bb66c8307a,c4,c3,3383,?,p1,
1769459265.3412843,CREATED,832dc2c6-0a33-4d90-946e-f112e4454d5a,5cdd21aa-8a65-4694-bdf9-34552bf9e28b,c4,c3,27,?,?,surb={'id': '6b66b811-d6bd-449f-8d65-3834ff9de149', 'route': ['p3', 'e6', 'i1', 'x3', 'p1', 'c4']}
1769459265.420721,RECEIVED,7b00b1c4-feba-43e8-bb0f-e6eb4ed47686,45abeead-ab4f-4d0e-9f83-d27f19b88535,c2,c4,27,p1,?,surb={'id': '8fd058a4-9763-4e45-a3ff-5bd724481213', 'route': ['p1', 'e3', 'i5', 'x12', 'p2', 'c2']}
1769459265.5008402,RECEIVED,79d45b55-b975-4d70-b069-b797f0828372,3ee85a67-5a3f-43fe-a3d6-16740e1d6e6f,c5,c4,26,p1,?,surb={'id': '508c39c6-ef99-4354-b166-5f01cdb4a47d', 'route': ['p1', 'e3', 'i1', 'x11', 'p2', 'c5']}
1769459265.6937509,SENT,109af313-65e4-47cf-a1fc-e178fc9e05f0,9ba4b919-ba6d-4350-ac89-84b0136880bf,c4,c3,3400,?,p1,
1769459265.693839,CREATED,5b8d1292-6a49-4284-a7d5-e72466861461,2da1194e-e8ea-4564-877e-51a289bde657,c4,c3,27,?,?,surb={'id': '7cb5731c-ebab-40e5-ae36-3538756b5295', 'route': ['p3', 'e1', 'i5', 'x1', 'p1', 'c4']}
1769459265.7560136,SENT,bce250cf-a7ee-474b-840e-69096ea258f6,ddb53c84-3e5a-4a4f-9994-251cbca5b60c,c4,c3,3379,?,p1,
1769459265.7563658,CREATED,95a09eaa-7945-431c-98a3-a8e692ada52d,252103a3-ed46-4cf8-90c5-097ab8fb910f,c4,c3,26,?,?,surb={'id': '154ce95d-78f9-423d-b6c1-1c410d2b4d45', 'route': ['p3', 'e1', 'i9', 'x1', 'p1', 'c4']}
1769459265.8171225,RECEIVED,ab47ac58-c91a-41ba-91fd-95b2236e31e9,5962b884-efbf-434a-9a70-ae26907c9e05,c2,c4,27,p1,?,surb={'id': '7ca57d75-f26c-43dd-ac1b-d274ac59147c', 'route': ['p1', 'e3', 'i7', 'x1', 'p2', 'c2']}
1769459266.122938,RECEIVED,9e53edec-6c8e-40c7-b81b-ad0c4e273e1a,ab53c533-f3f3-4ab7-aca6-8f06f9577257,c5,c4,27,p1,?,surb={'id': '8a98237a-34d8-4577-a4c8-6c1a6bbd8dc5', 'route': ['p1', 'e10', 'i7', 'x11', 'p2', 'c5']}
1769459266.1550682,RECEIVED,9299c21f-16e4-44dd-b24e-faaa5d892aa2,f81dcc6d-0979-43bb-8207-d5247d6f8146,c5,c4,26,p1,?,surb={'id': '7b8f1e2b-b811-48d8-8d5d-82c8faebd166', 'route': ['p1', 'e9', 'i2', 'x7', 'p2', 'c5']}
1769459266.1965313,RECEIVED,18d0476d-c5ab-4cfd-9bd4-9cf32506250e,bd331df8-27b6-40c3-a8b3-9b0991566d26,c5,c4,27,p1,?,surb={'id': '47c23ce4-5ffc-4e79-90b1-d16a1802cbd2', 'route': ['p1', 'e7', 'i12', 'x6', 'p2', 'c5']}
1769459266.269616,RECEIVED,b4a9924f-8a37-43f2-98d6-9bc7725aefdb,a170548d-2cbe-4bd8-9b28-f135efaa11c7,c3,c4,26,p1,?,surb={'id': '51eca816-d227-48dc-9bde-8640e82ebc5f', 'route': ['p1', 'e12', 'i3', 'x11', 'p3', 'c3']}
1769459266.4327624,RECEIVED,5173fc04-587e-4972-9e4f-3d63707dc5e6,86739024-fde2-4214-b1b0-4beda4e7173c,c5,c4,27,p1,?,surb={'id': '02650da8-4291-411d-a39d-6016428746b4', 'route': ['p1', 'e6', 'i7', 'x8', 'p2', 'c5']}
1769459266.4440942,SENT,4272e3f1-4cad-4bea-bd44-a8e36a7ff0df,76cc4e72-9256-4d00-83f4-8bb0cde1b3e3,c4,c3,3355,?,p1,
1769459266.4442487,CREATED,6655c9ec-2f38-4562-be24-6209448fca60,74a8747a-edd9-4283-8019-1ddc99bc177f,c4,c3,27,?,?,surb={'id': 'b87624ee-f274-4e91-8a35-af69874aef40', 'route': ['p3', 'e6', 'i8', 'x7', 'p1', 'c4']}
1769459266.5452986,SENT,06bcfdd7-ce72-4f68-b907-7c266e6ca2f8,5b772e2b-3420-4be1-ba16-f896a8e52eed,c4,c3,3376,?,p1,
1769459266.5454443,CREATED,748a9473-0da2-4c91-b61a-48d61f6bbd02,cf0a13d4-a01c-4886-a851-81ca9db69cfb,c4,c3,27,?,?,surb={'id': 'b4c8f2f1-a18c-4fc2-9d31-a51aa17ec20a', 'route': ['p3', 'e6', 'i12', 'x9', 'p1', 'c4']}
1769459266.5727296,RECEIVED,aa3e868e-fb9b-480d-88f7-0ba2e31483f9,b66f37a7-3f5e-41a3-9c5a-1e1f2422c1bc,c2,c4,27,p1,?,surb={'id': 'a2ae123a-81e0-4826-8b2a-1dbdc7a579a7', 'route': ['p1', 'e7', 'i9', 'x4', 'p2', 'c2']}
1769459266.6742582,SENT,529e0292-9cfa-496d-8500-ece0e534c052,0dd97ce7-d37f-448e-8bf3-76a33bfe2feb,c4,c3,3404,?,p1,
1769459266.6744056,CREATED,a57e15d9-b26c-4ad8-837d-9e507052dc51,b433825a-d9a2-4441-9f04-0759dda51576,c4,c3,27,?,?,surb={'id': 'fbef147c-3cb9-447b-ae48-1a4748740e65', 'route': ['p3', 'e4', 'i7', 'x1', 'p1', 'c4']}
1769459266.7893336,RECEIVED,9e545e07-798d-4c42-890d-7a88b4976811,a3196c78-d938-41e6-bcb0-30b2bebd8cb7,c5,c4,26,p1,?,surb={'id': 'b4c0c903-98d1-4d4e-9d7d-fac6fe1dfe06', 'route': ['p1', 'e4', 'i5', 'x8', 'p2', 'c5']}
1769459266.8137825,RECEIVED,c967656b-3ad2-4e71-a049-3b8f82258e2f,3ccb78e9-9518-4bda-956c-a458e7c04833,c2,c4,27,p1,?,surb={'id': 'a4bdaacd-87c1-4f8c-a7da-d8a619edf48b', 'route': ['p1', 'e2', 'i4', 'x8', 'p2', 'c2']}
1769459266.8403566,SENT,0704c6d7-cbf0-47d7-a8db-f43fa9ca8be8,58f46ddb-bfec-4e93-84b4-cf4f820b6548,c4,c3,3359,?,p1,
1769459266.840503,CREATED,95f2b9e9-d5df-4721-8890-27c7ff0f9219,5156f6aa-4f19-4dcd-a4d6-f951ff8966b6,c4,c3,27,?,?,surb={'id': '5e82536d-9184-4897-924b-8fe80b4328ab', 'route': ['p3', 'e12', 'i1', 'x9', 'p1', 'c4']}
1769459266.8906305,RECEIVED,ff953953-f4eb-458a-8699-9fc32c2a5e6c,90b3a343-d2db-4902-97a1-585b0019d15c,c2,c4,27,p1,?,surb={'id': 'd843abaa-0abc-47bc-9e41-b3d778942763', 'route': ['p1', 'e11', 'i6', 'x2', 'p2', 'c2']}
1769459266.9593918,RECEIVED,f734a173-a3e4-49e2-add5-1588a9c6d4d9,323d8b03-8965-4e68-9c18-337ece3b8b61,c2,c4,25,p1,?,surb={'id': '96368c5a-cbc5-4da7-a7c0-3f055543379c', 'route': ['p1', 'e3', 'i2', 'x7', 'p2', 'c2']}
1769459267.0227313,RECEIVED,57ee1635-7378-4013-a2cf-cbfe3320e2ad,0861560b-6ab0-427f-b39d-89a8017be6c0,c5,c4,26,p1,?,surb={'id': '9c113426-fdb6-4fe1-b86e-4ef010550bd2', 'route': ['p1', 'e12', 'i3', 'x7', 'p2', 'c5']}
1769459267.0442486,RECEIVED,53ee9937-05f8-45ba-85f1-8bb1c5059dfb,8b080111-9599-435f-b2fa-dd48357409a9,c3,c4,27,p1,?,surb={'id': 'cbe54e91-e2b3-43ca-87bd-4ebdf21f391b', 'route': ['p1', 'e5', 'i4', 'x8', 'p3', 'c3']}
1769459267.065339,RECEIVED,5d258c35-a327-4d37-93e1-7119ec4c0b0d,aa653e1c-7eba-4d42-b587-d4ca124a3be1,c2,c4,26,p1,?,surb={'id': '7e90a31c-36fe-42e3-89ab-9bea257e8437', 'route': ['p1', 'e12', 'i6', 'x7', 'p2', 'c2']}
1769459267.1254463,RECEIVED,7bda5a6a-a8e4-45da-8f67-c27e2bb79292,30dddd2a-abcb-41a9-909e-5e94314974a1,c2,c4,27,p1,?,surb={'id': '1ff199e7-69e9-4501-b128-c3ba52da57bc', 'route': ['p1', 'e12', 'i9', 'x10', 'p2', 'c2']}
1769459267.1973035,RECEIVED,24d8123e-ce73-48ab-bff7-7e62b9220840,e6ad487e-daa7-4ebd-8b60-58f5e28a7f87,c3,c4,27,p1,?,surb={'id': '3e66bae0-faa1-4c20-8ee7-aeb4972ffe16', 'route': ['p1', 'e1', 'i9', 'x6', 'p3', 'c3']}
1769459267.214549,RECEIVED,087dd6ec-6b33-4198-8c8e-3050b767b870,122cc73e-1c10-419c-9ee3-8e3468ef4da3,c3,c4,26,p1,?,surb={'id': '46d42a4b-7955-4791-bdb7-471efa60fdbe', 'route': ['p1', 'e1', 'i11', 'x8', 'p3', 'c3']}
1769459267.4161441,RECEIVED,103c0c91-0a16-4106-8e71-8c52368d2f6d,0f2e1d88-f02f-4ab1-b9d5-0be4b35fae8d,c5,c4,27,p1,?,surb={'id': '6a743377-0b52-4885-9f37-b0fbdcca1c19', 'route': ['p1', 'e1', 'i2', 'x8', 'p2', 'c5']}
1769459267.786544,RECEIVED,49ad8f0e-bfa7-4b1f-b304-2b2fc2548ab0,4f59ed3d-499a-4a3a-abb7-1869843baaf1,c2,c4,27,p1,?,surb={'id': 'cd44a6db-22b3-4d52-b8cf-1daf2e522295', 'route': ['p1', 'e12', 'i9', 'x7', 'p2', 'c2']}
1769459267.8292336,RECEIVED,17deb4f1-6c0e-43b5-9499-4db1f46964db,66efb4d7-9a46-4e7f-b2ba-ea820685b6fe,c3,c4,27,p1,?,surb={'id': '7566363f-6393-4680-8231-b5ec17800f04', 'route': ['p1', 'e11', 'i3', 'x5', 'p3', 'c3']}
1769459267.8443305,RECEIVED,9f769174-4f83-40f2-9d7b-023658d3f668,0b187d78-3168-445d-94a5-cfe62945143b,c2,c4,26,p1,?,surb={'id': '0859a88e-5d1d-44f2-af8c-bc4746a257ba', 'route': ['p1', 'e4', 'i4', 'x7', 'p2', 'c2']}
1769459267.9759512,SENT,5ff5434f-187c-4b3c-ad21-88a1b35723ff,3f10a0fb-ac9a-40d9-82a3-3a8992a1a9f4,c4,c3,3371,?,p1,
1769459267.976134,CREATED,e014376e-34ed-4c38-986d-07173aae8aab,2a03d8ff-3f5f-42c5-9d61-726ca3442717,c4,c3,27,?,?,surb={'id': 'ff853ba4-affb-4289-a5e5-4dc9b547ee2f', 'route': ['p3', 'e5', 'i4', 'x9', 'p1', 'c4']}
1769459267.9888802,RECEIVED,082050ea-4c82-4747-8300-35e5dc2caf8a,e7a2a12e-f218-49c5-83c8-7defeccd618f,c3,c4,26,p1,?,surb={'id': 'c97b2146-f7e4-419d-aa48-779693386740', 'route': ['p1', 'e5', 'i6', 'x6', 'p3', 'c3']}
1769459268.0318472,SENT,1bb21312-d46e-47a2-b462-895bf03eafaf,d0071f6f-7eaa-4003-b626-74f9cc5226ed,c4,c3,3356,?,p1,
1769459268.031927,CREATED,e2bc6b9b-eeab-4301-9e46-9b8172b7c939,c43f0d44-80e5-467c-92ce-dee092a15387,c4,c3,27,?,?,surb={'id': '16e34f77-fe80-4182-8dd2-790fa9f90345', 'route': ['p3', 'e1', 'i1', 'x5', 'p1', 'c4']}
1769459268.0381606,RECEIVED,7df33f14-8200-4a4d-be39-cabd88aac6d2,e784a285-ae20-4c71-b59d-a6730c040b88,c2,c4,26,p1,?,surb={'id': 'bbaa0af7-f141-4334-ad9b-57a94554f6de', 'route': ['p1', 'e8', 'i9', 'x7', 'p2', 'c2']}
1769459268.170818,SENT,6084185d-9415-4086-8c81-3f894c947dd6,9d4c143e-3dbc-42ca-b0a7-6757a8b62c31,c4,c3,3392,?,p1,
1769459268.1709714,CREATED,1abc40ce-69f3-4512-9219-7a87ec4ea2ab,2a1b9dbb-e8ab-4334-ab05-9a7fc3ecfc23,c4,c3,27,?,?,surb={'id': '73d0b17e-5f16-410c-a9c1-a1caf74bd4c5', 'route': ['p3', 'e10', 'i8', 'x12', 'p1', 'c4']}
1769459268.2569852,RECEIVED,987b9ea9-fe0b-46d0-80ca-6d5b34543bdb,195c923f-4e49-470a-a9f8-5bf55df5a5bc,c5,c4,27,p1,?,surb={'id': 'd4d77f0f-a499-4608-a5fc-5a3c36573403', 'route': ['p1', 'e5', 'i8', 'x8', 'p2', 'c5']}
1769459268.3246884,RECEIVED,1898ec31-fd16-467c-80c3-f28fa97298c9,00b49f87-8a6f-40a1-b8d1-3a71588e2300,c5,c4,27,p1,?,surb={'id': 'ae17f54b-0894-4e68-90d9-e21d20c07721', 'route': ['p1', 'e6', 'i11', 'x12', 'p2', 'c5']}
1769459268.4336476,RECEIVED,d69d5c86-7ed2-4831-89b4-edee35160c1b,c3189885-27aa-45be-b2f5-7cbed2e0c34c,c3,c4,27,p1,?,surb={'id': '8a0c48ff-8b58-4a07-a6d5-6b1377e8a1f9', 'route': ['p1', 'e12', 'i6', 'x10', 'p3', 'c3']}
1769459268.4813027,RECEIVED,265b87e2-ad53-423a-a976-4d7ef6bdaf0f,82a0e65c-a51d-4fbc-988b-83584a8409a5,c5,c4,27,p1,?,surb={'id': 'dd94f08f-3ae1-4dfb-a04d-ae032e098b34', 'route': ['p1', 'e10', 'i1', 'x6', 'p2', 'c5']}
1769459268.5108273,RECEIVED,4bfc0f20-5c02-450f-b4ca-2750794621a7,0d8cd156-7d97-4c40-8c0b-9ffe12b5cd2f,c3,c4,26,p1,?,surb={'id': '34d3e61e-a75f-4582-9cb6-a133bb9beae3', 'route': ['p1', 'e2', 'i1', 'x10', 'p3', 'c3']}
1769459268.6262343,SENT,4066c9a7-9474-4342-894a-fceefe9e71b7,2fa11e82-7a9e-4e50-8114-f50fa027af8f,c4,c3,3376,?,p1,
