timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769738664.8837435,SENT,767a5ee4-623b-4d73-b907-04bf3cb9726b,35c55a75-c74b-4259-b962-e445094be75f,c3,DROP,2027,?,p3,
1769738664.8838725,CREATED,9f444ace-253f-4ca5-bdb3-9b88bcdba277,367f8a6b-66a2-4c0e-af67-e915b0d7bc4b,c3,DROP,27,?,?,
1769738665.3675451,SENT,5ba25b30-e266-4ac2-ab43-b9545139dcdc,2bbd4a76-f445-42b6-8915-a2c90592ecb2,c3,c5,3400,?,p3,
1769738665.3681316,CREATED,40efb148-5b70-4547-94b9-862b48e0c822,f52ff93a-53a7-48ce-910b-207dd7c8aeee,c3,c5,27,?,?,surb={'id': '2d3837a7-aa68-4dcd-b9ed-6a38c31d19e7', 'route': ['p2', 'e2', 'i11', 'x10', 'p3', 'c3']}
1769738986.456261,CREATED,6f5d42a5-ca75-4bc1-b293-0dc5ea1d0d21,c6807577-4c0a-4cd9-9a28-dcc7d9cb24ee,c3,c5,27,?,?,surb={'id': 'c0016fa6-6f7a-4255-a853-4901e3c227f9', 'route': ['p2', 'e10', 'i9', 'x9', 'p3', 'c3']}
1769738986.6008546,RECEIVED,8d336823-986c-4783-925a-c915f399a99b,f97fa67a-5bf9-4a85-bdfe-dbe6c0cceb93,c4,c3,27,p3,?,surb={'id': '34b0382f-3ebb-4c9c-954a-46a80893b6f1', 'route': ['p3', 'e11', 'i8', 'x6', 'p1', 'c4']}
1769738986.7351542,SENT,ae554d75-73b7-43da-a1e2-9a55a3a714bd,5a86e222-cc04-4e0c-8c3d-a46433d59a7f,c3,c5,3399,?,p3,
1769738986.7352655,CREATED,1c601470-6914-4421-827f-51973b4d9cb0,3be1f754-6a93-4649-a540-27462fb15d88,c3,c5,27,?,?,surb={'id': '2d2c013f-c2d6-4b7d-8971-4b39efa01cdf', 'route': ['p2', 'e11', 'i5', 'x10', 'p3', 'c3']}
1769738987.2307444,SENT,c441d6f4-10a0-46d3-ac97-0479408fd638,aa173bce-df2c-42b9-9f84-9cf9b3c950a6,c3,c5,3384,?,p3,
1769738987.2308455,CREATED,ff1f3b3f-ff21-438e-b37e-0127c9dbb3be,7166ba4a-26d9-4c0d-9753-42b97606c0ce,c3,c5,27,?,?,surb={'id': 'b8b0c552-5110-4f51-8fc1-8df14b450fdf', 'route': ['p2', 'e3', 'i12', 'x6', 'p3', 'c3']}
1769738987.7557132,SENT,1252c945-bf0b-414d-b3dc-fab4a3fe1bbb,730d4604-3fcf-40bc-b4f4-a81fea01d741,c3,c5,3394,?,p3,
1769738987.7558224,CREATED,d14c8e74-05ab-49c7-bc72-e385d98c2fa5,c37c31aa-cc59-4757-9705-8f574fbb0f58,c3,c5,27,?,?,surb={'id': '9650dc53-24ca-4b07-bd7b-c9dd1b2c6f00', 'route': ['p2', 'e11', 'i1', 'x5', 'p3', 'c3']}
1769738987.7685652,SENT,698d3c2f-d7c9-4b09-acb3-94ac0a327f4c,3068f525-631a-4910-845d-12e1ed4915c6,c3,c5,3363,?,p3,
1769738987.7691808,CREATED,22779e2b-b375-4bf5-9427-6b2365c6237e,27c95a29-9d78-4a70-82c3-b535090b98e5,c3,c5,26,?,?,surb={'id': 'c21dcf2c-6e72-47d5-abaf-675559b0e1b4', 'route': ['p2', 'e2', 'i5', 'x4', 'p3', 'c3']}
1769738987.8777776,RECEIVED,647c2bac-f1c4-4910-aa9e-65f0fca84432,55471c06-8110-4a28-8a46-5ddc62eb3101,c4,c3,27,p3,?,surb={'id': '28c64e91-ecc0-48fe-82d3-b2c4314e7117', 'route': ['p3', 'e6', 'i5', 'x11', 'p1', 'c4']}
1769738987.9555457,SENT,7c4224f0-ac0d-480a-89e4-029b7d850153,1cb91ec6-62e6-412c-b574-1d574a20f4b5,c3,c5,3361,?,p3,
1769738987.9556253,CREATED,3c2ee2be-e120-44ef-8e32-dc6f7ae9ea84,6182cf38-b4bc-4f29-95d7-9d8fce6b4956,c3,c5,26,?,?,surb={'id': '53cd5ab9-57dc-4cee-8e0b-e40a94c14107', 'route': ['p2', 'e6', 'i6', 'x7', 'p3', 'c3']}
1769738987.9683468,SENT,7fa0cf8a-e737-4e11-99f1-23aeb8329a40,c9a90b8d-eacd-4cef-ad05-cff31778ad45,c3,c5,3379,?,p3,
1769738987.968416,CREATED,a07978e2-41dc-4e60-930a-351439d6afc0,18337963-711c-460f-b503-40735182b690,c3,c5,26,?,?,surb={'id': '334f0a51-f703-41c8-9dd6-9528d25befe3', 'route': ['p2', 'e4', 'i3', 'x8', 'p3', 'c3']}
1769738988.017668,SENT,5d79c1d8-f836-40d8-b19f-2edcbd087aec,35bec02e-8791-4f43-9cdc-dd630777279c,c3,c5,3395,?,p3,
1769738988.017767,CREATED,79e4ce5f-9dbd-45e9-8b5f-bf492a9a9a49,420bc65b-46d7-4a72-9f66-d31d1acd412f,c3,c5,27,?,?,surb={'id': '1d6c438e-f2de-44b7-b596-bfbf106edecd', 'route': ['p2', 'e12', 'i11', 'x1', 'p3', 'c3']}
1769738988.038537,SENT,875fc55a-e7db-4959-a5f8-b6e52364724f,df7fefbb-3941-4085-b781-b3d145604899,c3,c5,3371,?,p3,
1769738988.0386362,CREATED,ddcb7239-89e4-4d24-8629-6f607ac2c113,8efd6dc7-36a7-4a34-a8cf-47dd4ede6b39,c3,c5,27,?,?,surb={'id': 'a2bb63fc-a19c-47fb-8c6e-3f255becf615', 'route': ['p2', 'e10', 'i6', 'x8', 'p3', 'c3']}
1769738988.1463418,SENT,23f01cc9-7fe4-48e9-9539-a0ad3b3df4cd,33e7462a-61e2-48c3-81ea-9b6da0c69fda,c3,c5,3359,?,p3,
1769738988.146475,CREATED,e2402034-121c-4fbb-ac98-6de6ccf7d5ac,48264d9d-370c-4991-9452-6039349f5ab0,c3,c5,27,?,?,surb={'id': 'b0c06bc5-2374-43f8-bda4-77ad74c46b17', 'route': ['p2', 'e2', 'i7', 'x4', 'p3', 'c3']}
1769738988.7283251,RECEIVED,109f31cd-672d-4e35-87fd-421c492c65d8,4adc9e02-6d9b-4494-b65e-3919e02f1499,c4,c3,27,p3,?,surb={'id': '34d785bb-b1a9-4fe8-8b90-272167d9aa79', 'route': ['p3', 'e10', 'i5', 'x9', 'p1', 'c4']}
1769738989.3618848,SENT,f10e7d40-58cf-4a2e-9e23-a9caa56558a0,9ced7606-7fc3-414c-865e-aa4d8f6c4dd0,c3,c5,3377,?,p3,
1769738989.3620052,CREATED,2f00b0e5-37ac-48ab-b1e5-47fb56ecc40b,bf954182-aea4-4f97-9367-a6d78d0243f8,c3,c5,27,?,?,surb={'id': '4aaad87b-9b25-4c64-b61e-14f1cc49f05d', 'route': ['p2', 'e1', 'i6', 'x1', 'p3', 'c3']}
1769738989.5369709,SENT,877a7a51-90b3-4cfe-90b5-e4a810b9d301,db4303ae-ce13-4671-b7cc-0cf799c5f833,c3,c5,3379,?,p3,
1769738989.5371196,CREATED,800ce5e9-7bd3-46c4-a00a-5e0456e30b4a,4397206c-8f9e-42cb-b61d-a5a9fbdd4cea,c3,c5,27,?,?,surb={'id': 'cd0b376e-fdbf-4336-a280-31cc9d1bafc5', 'route': ['p2', 'e10', 'i5', 'x10', 'p3', 'c3']}
1769738989.631651,RECEIVED,a2b2b15b-8489-4402-be30-9532b4f9d8a2,1b9dca22-afe4-41a4-b3cf-9a3c76d1dd73,c4,c3,27,p3,?,surb={'id': '702ce061-edca-4930-b6f1-ab3085f4d3a1', 'route': ['p3', 'e12', 'i6', 'x12', 'p1', 'c4']}
1769738990.0339,RECEIVED,c8cdccee-e739-4cc1-98bb-7dc62c664d61,ce98e554-b87a-440c-9a85-4f3f06fd7e06,c4,c3,27,p3,?,surb={'id': 'c35ba3b4-61c8-4a37-ae56-c963ae7e47e0', 'route': ['p3', 'e7', 'i5', 'x1', 'p1', 'c4']}
1769738990.363432,RECEIVED,e0985268-788a-4ed9-9be1-c07bd8b285b7,b221a64e-10d9-4f81-9bde-e679abc116ed,c4,c3,27,p3,?,surb={'id': '88374f11-2f03-41c4-bccd-1871fec17517', 'route': ['p3', 'e10', 'i7', 'x5', 'p1', 'c4']}
1769738990.550537,RECEIVED,db73bb29-6361-42c6-ae0f-59af932d3b14,731166fa-14de-4206-bd3f-f5a853d8d3ac,c4,c3,27,p3,?,surb={'id': 'db2d57ba-5149-437b-8f37-81bb1ba3bed4', 'route': ['p3', 'e6', 'i3', 'x2', 'p1', 'c4']}
1769738991.254309,RECEIVED,26be75ce-0f6c-4b91-85b7-ec1efbdfb071,39e90b18-febc-4637-a4e8-6a9d48de6529,c4,c3,27,p3,?,surb={'id': 'a72d6316-800e-49c3-ad22-134bb6c698e3', 'route': ['p3', 'e1', 'i5', 'x11', 'p1', 'c4']}
1769738991.3638551,SENT,7711fe90-ff1e-4a18-b65d-571bef0c244b,e4570be3-f780-4345-a7cd-5c58e6883845,c3,c5,3378,?,p3,
1769738991.3639324,CREATED,da9d9573-55a0-4703-925c-ac56ad2bba94,8b37fe57-aeb7-4d1e-aa35-b8150ba5c948,c3,c5,27,?,?,surb={'id': '14443e4e-e2fe-4afd-aff9-d8f4d10b0f27', 'route': ['p2', 'e12', 'i8', 'x2', 'p3', 'c3']}
1769738991.4426432,RECEIVED,7c9066f2-90c7-4d9a-9324-4748abf32107,1b49e129-0347-461a-8d6a-0944c4411d48,c4,c3,27,p3,?,surb={'id': 'cf115fd5-4a52-4cdc-a82e-9076d2a5b2f1', 'route': ['p3', 'e2', 'i5', 'x3', 'p1', 'c4']}
1769738991.4988382,RECEIVED,baa3a466-7fab-4fe6-acaf-71f0a6ef157e,6961c54f-9afc-4ea2-ba7b-70aaa143ba16,c4,c3,27,p3,?,surb={'id': 'a63c1485-538b-484b-8aa3-3c1f40007e40', 'route': ['p3', 'e4', 'i2', 'x3', 'p1', 'c4']}
1769738991.76167,RECEIVED,bd9ed6c5-168b-4867-ab15-773ad81666ae,0be0101d-93e7-4ea4-aecf-81d0b31aaa8e,c4,c3,27,p3,?,surb={'id': '7ae99034-80ae-4612-a4ef-c5c214b18af6', 'route': ['p3', 'e4', 'i1', 'x11', 'p1', 'c4']}
1769738991.7869272,SENT,87e01035-48b6-4e66-85b0-0a144472b717,a40d5cb4-4739-46fc-85f5-fcf7ef970be8,c3,c5,3388,?,p3,
1769738991.7870862,CREATED,e975292d-a708-4bc1-b60b-6e573405c06a,421cbbbd-c9cc-49b3-8bc1-ee4095913762,c3,c5,27,?,?,surb={'id': '235de0d4-d6eb-4692-82a0-3f2f8466935b', 'route': ['p2', 'e12', 'i11', 'x2', 'p3', 'c3']}
1769738991.836334,RECEIVED,44ea0df7-d1cb-4d13-8f6d-4c2037bba489,016c3026-6817-4d4b-8240-dc5d163c4c17,c4,c3,27,p3,?,surb={'id': 'd8650879-4a91-4953-a3e3-6662ad08b0b7', 'route': ['p3', 'e7', 'i3', 'x1', 'p1', 'c4']}
1769738992.1346529,SENT,dc1a3ce4-b83f-441c-8e53-922145d6dc53,e325ee05-d8cc-48cf-beaf-b7afeb3fbfd8,c3,c5,3375,?,p3,
1769738992.1347256,CREATED,2bee1c25-a4eb-4382-9973-7c8e11adf706,7f8c9ea2-8389-42c7-a895-fd5cf42c15f0,c3,c5,27,?,?,surb={'id': '005baaf2-c477-4055-b693-ee15f5c50300', 'route': ['p2', 'e8', 'i7', 'x2', 'p3', 'c3']}
1769738992.270912,SENT,c5d6cc33-e1ce-4583-9e48-29ea631b89c5,e68410d6-a3c5-4446-a806-645e11530160,c3,c5,3392,?,p3,
1769738992.2710783,CREATED,ec3cab53-acd6-4914-9a43-17c360c53f1a,f2f62f8f-0ef6-4a47-a164-56cb8057a54c,c3,c5,27,?,?,surb={'id': 'b2830f53-0a56-4808-9ca6-d300f35436df', 'route': ['p2', 'e4', 'i12', 'x12', 'p3', 'c3']}
1769738992.3390586,SENT,88dcaae8-fc5d-471d-940e-779cff547777,4c1606ec-2d51-498f-9525-0ced2c26ba1a,c3,c5,3383,?,p3,
1769738992.3391964,CREATED,5dd825c7-4c42-4213-a6a1-39614b281a95,16bb3838-24d7-4bb2-8a6b-9cd96b28109b,c3,c5,26,?,?,surb={'id': '946ea20b-1996-4f16-ab81-fbf114b8c4b6', 'route': ['p2', 'e7', 'i10', 'x6', 'p3', 'c3']}
1769738992.631334,SENT,49ffc799-285a-447c-baa0-5b3d77fe04ca,d087735c-6d7c-4dfa-b714-99cc29564edf,c3,c5,3359,?,p3,
1769738992.6314685,CREATED,7fef0e27-7e6a-4ea2-b36a-e4e049b2a552,849118a6-b28a-4e18-a68f-37cd0458f3b4,c3,c5,27,?,?,surb={'id': '634b5655-8a04-499e-8125-3b0e6b5525b7', 'route': ['p2', 'e3', 'i2', 'x5', 'p3', 'c3']}
1769738992.7766528,SENT,a5b617b5-c07e-4435-bfee-15330fd21f7f,d5f4530e-2a66-44a1-8e34-fb2af74c4e59,c3,c5,3378,?,p3,
1769738992.7767868,CREATED,712c3fea-d089-4bf2-9b8c-77cb15ff0b01,65c00dd4-b9b8-4ceb-97c4-e11ea5f3e2fd,c3,c5,27,?,?,surb={'id': 'd466b3c3-f810-4f87-8382-5c7ef908871b', 'route': ['p2', 'e10', 'i8', 'x11', 'p3', 'c3']}
1769738992.926029,RECEIVED,6bab1d5c-dbb4-415c-9430-8634c41cd01b,92db8d6f-4d03-405e-9787-c82c9ed22f24,c4,c3,27,p3,?,surb={'id': '7cab7eaa-54ba-4241-af6d-64c76e69914a', 'route': ['p3', 'e9', 'i3', 'x6', 'p1', 'c4']}
1769738993.3826747,SENT,f9c6415d-783b-4c0b-8c25-b4999147eac8,c4dd042e-7664-4a17-9ebd-a0632036a8ca,c3,c5,3392,?,p3,
1769738993.382808,CREATED,58cf6b8b-a7b3-4d37-962a-f805129f7854,e6a1b84b-02d9-42c8-80ef-ec7ecfe3880b,c3,c5,27,?,?,surb={'id': 'c677405f-9717-4c80-8149-030be8d24e52', 'route': ['p2', 'e4', 'i5', 'x11', 'p3', 'c3']}
1769738993.5613873,RECEIVED,f742e5f9-074f-40e3-9641-74077775e697,3d8d9808-bbee-4ab9-a44f-9e30669fb065,c4,c3,27,p3,?,surb={'id': '74f7f04e-bd2b-416b-a4d2-cfbdd18568da', 'route': ['p3', 'e5', 'i4', 'x1', 'p1', 'c4']}
1769738993.7063065,SENT,991036d4-7e72-4b59-8c11-8b325ee5c66b,387d864a-f78b-49f6-b33d-c0d3746c3ca8,c3,c5,3382,?,p3,
1769738993.7063665,CREATED,a5716c43-8912-48d8-bef4-605290ce2a68,adf2f644-2ae9-4b44-a69a-41cb31115943,c3,c5,27,?,?,surb={'id': '589d81eb-9969-4094-b8b5-e126d474f3dd', 'route': ['p2', 'e1', 'i1', 'x1', 'p3', 'c3']}
1769738993.737049,SENT,05bf684b-f22f-496f-9592-ac1e11d911dc,b7a9fddd-0426-4b64-92f9-7eb09d8db61f,c3,c5,3359,?,p3,
1769738993.73711,CREATED,f419327e-91c2-414a-a99c-9bfcb45bc9a8,c6e69ca8-5ead-43f7-b2dd-55728c667d32,c3,c5,26,?,?,surb={'id': '29123908-680c-4b62-9a25-406bf6233771', 'route': ['p2', 'e8', 'i12', 'x2', 'p3', 'c3']}
1769738993.8988898,SENT,0c946944-5cc2-4495-bd98-80a31b5b9226,aedea9e9-c2fd-4b31-8a66-a5e08dd29433,c3,c5,3380,?,p3,
1769738993.8989573,CREATED,bd4e4c59-7fcc-4491-8599-affb2e6740da,a191cfb2-13c4-48c6-b1c0-a8b965830605,c3,c5,26,?,?,surb={'id': '5a70c046-7a0d-4722-9f9f-e8cdc5aeb716', 'route': ['p2', 'e6', 'i2', 'x2', 'p3', 'c3']}
1769738993.9588127,SENT,38c64500-a6db-4d52-93da-2f70a154fb2c,903a6210-9df8-45eb-8f26-e2cb5e9b16f2,c3,c5,3388,?,p3,
1769738993.9588933,CREATED,f3dce723-6c9a-4778-b6fb-a9174eb2288d,6646e63c-0024-4f03-94c1-a9df1618ebc9,c3,c5,27,?,?,surb={'id': '46ad5968-5102-4577-b37d-31273ff8adae', 'route': ['p2', 'e7', 'i6', 'x3', 'p3', 'c3']}
1769738994.0549412,SENT,3da813ab-4aae-4bdf-b80d-1ebc89d58f13,f8668f75-62f1-4224-b943-a5a41e5acdc8,c3,c5,3371,?,p3,
1769738994.0550632,CREATED,d9e3d2dc-5d77-46f2-82e0-c3cb51ba274e,172876fa-c39a-451b-8806-2b1dd8e68b3a,c3,c5,26,?,?,surb={'id': '4292177b-dac6-4c76-ab49-3400f25470ec', 'route': ['p2', 'e2', 'i1', 'x4', 'p3', 'c3']}
1769738994.3812737,RECEIVED,3ac926a2-f960-4dd9-81ec-e085f20a92e9,d01eeba1-2dde-4790-abe2-1d209a67cada,c4,c3,26,p3,?,surb={'id': '2259cc0a-e28a-4af4-a41a-9191508b94aa', 'route': ['p3', 'e11', 'i4', 'x9', 'p1', 'c4']}
1769738994.3981435,RECEIVED,e4a25162-47d8-49c6-888c-d4806f8b12a5,2ec7e3e3-49b2-4827-802e-0bb3d1efd83d,c4,c3,27,p3,?,surb={'id': '39f9742e-9289-4172-a4ae-93fd0c9c3609', 'route': ['p3', 'e11', 'i9', 'x12', 'p1', 'c4']}
1769738994.469369,RECEIVED,12c36106-3c8c-4cc5-a90f-382260c4655b,afece27c-8f1d-47df-9f54-12482963c547,c4,c3,26,p3,?,surb={'id': '620dcb19-426a-4469-9431-5ae27cb7c3f1', 'route': ['p3', 'e9', 'i6', 'x7', 'p1', 'c4']}
1769738994.5614178,SENT,85b32c48-4a6d-43dc-af90-177288e76ee4,cd6ce3af-bce6-4c61-bb56-ea49ff4c2559,c3,c5,3383,?,p3,
1769738994.5615866,CREATED,b202d648-09f0-4aa4-8475-15c5eea7b9de,102a6ba8-fc55-4ece-aac9-06c54967956a,c3,c5,26,?,?,surb={'id': '722afd01-5fe1-451d-80cc-93d1721e99d7', 'route': ['p2', 'e3', 'i6', 'x12', 'p3', 'c3']}
1769738994.6474416,SENT,2bdba886-6f58-49af-b609-619b08e286b5,de16ac67-b1e8-474d-9df4-d96ccbe1322e,c3,c5,3375,?,p3,
1769738994.647593,CREATED,064a0364-5dfc-4a42-ae6a-150a025abc86,8088feaa-0fd6-4b47-9197-203ddead75a4,c3,c5,27,?,?,surb={'id': 'e07a3be7-9cb3-4c7d-bb5d-b87cf649f3ac', 'route': ['p2', 'e1', 'i2', 'x8', 'p3', 'c3']}
1769738995.0132961,RECEIVED,38589c38-bde4-42d0-a36f-c017944bd5ce,f72b4968-2913-4e3a-afeb-73690265af5b,c4,c3,27,p3,?,surb={'id': '8959da02-1635-45fd-a12d-8ba9cbe62c86', 'route': ['p3', 'e3', 'i9', 'x2', 'p1', 'c4']}
1769738995.0883763,RECEIVED,30a11ef4-7e7b-45d2-81c3-1169c8883128,9fad20ed-4587-4f2f-bdc3-80394e09335d,c4,c3,27,p3,?,surb={'id': '9b917177-b57e-48f9-a02c-4b35ac2e816c', 'route': ['p3', 'e11', 'i11', 'x9', 'p1', 'c4']}
1769738995.3817587,SENT,026ff08f-92c3-4a38-a0ba-b0f1164a2251,d8f3b1e2-afa4-4db6-9122-220cae2c4c2a,c3,c5,3364,?,p3,
1769738995.3818567,CREATED,daa453c6-f08f-4443-b5d9-a8d81367d8be,163bb298-f744-452e-92f2-1ec5774e2fd5,c3,c5,27,?,?,surb={'id': 'db788371-d709-4d16-9fc2-f514915e6d92', 'route': ['p2', 'e4', 'i4', 'x7', 'p3', 'c3']}
1769738995.567438,RECEIVED,c7d5aef3-f5b7-464a-9b35-5c6ae45e181f,b05f38c7-cc21-4aff-8ef7-906a9b99b853,c4,c3,27,p3,?,surb={'id': 'ce3adb34-6bcc-4710-8e6a-d1a083b2ed5f', 'route': ['p3', 'e3', 'i7', 'x3', 'p1', 'c4']}
1769738995.709708,SENT,6a9027b7-9160-4c47-a9db-1ba5bc84f9d6,93012930-4501-4a29-818a-b683eb99838c,c3,c5,3396,?,p3,
1769738995.70984,CREATED,14c569cd-f012-4565-a109-8df9aea50258,e68a86e1-8f3e-4c39-9090-a4adf709b00a,c3,c5,27,?,?,surb={'id': '771ead6e-f6b5-47f8-b48c-dd35e2ac8c74', 'route': ['p2', 'e12', 'i9', 'x8', 'p3', 'c3']}
1769738996.0084121,RECEIVED,27626893-9fbc-498b-9355-72ae5d76f293,fe761c17-ae5b-4102-985c-95f98f23cd19,c4,c3,26,p3,?,surb={'id': '522eaec0-54dd-4629-b1f5-ee1079ae6b6b', 'route': ['p3', 'e6', 'i3', 'x11', 'p1', 'c4']}
1769738996.114333,RECEIVED,1dca47b7-2c54-42bb-bb4b-f444eeb1566b,91867212-da36-499e-9c18-a4ee5d9df0a0,c4,c3,27,p3,?,surb={'id': '146cb140-7937-47ba-96e6-886c74f44cc6', 'route': ['p3', 'e1', 'i8', 'x9', 'p1', 'c4']}
1769738996.4190137,RECEIVED,5f74e051-54d9-4337-824d-76a0e8ff7e4a,bc4cb848-f6e6-44bd-9ed3-7fd3d40cd050,c4,c3,26,p3,?,surb={'id': '9e032539-03f1-4d09-a85a-ee3b4f164f0b', 'route': ['p3', 'e6', 'i1', 'x1', 'p1', 'c4']}
1769738996.550996,RECEIVED,92df5e91-8a3c-4b7a-b1b7-11814c1e67b3,88915aac-3b28-496d-8050-a7287aff1e87,c4,c3,27,p3,?,surb={'id': '8cd23d5d-8371-4150-b703-cc7731319257', 'route': ['p3', 'e4', 'i8', 'x11', 'p1', 'c4']}
1769738996.8537006,RECEIVED,ee232382-27ef-440e-b3a8-4aa52b69f53a,c772fea4-38da-4842-84c6-f95ebe6e3877,c4,c3,27,p3,?,surb={'id': '547062f8-c9f1-4810-b98c-39e489acb6c0', 'route': ['p3', 'e5', 'i7', 'x10', 'p1', 'c4']}
1769738997.0086172,SENT,40440d90-7dfe-4d55-9a2f-1a7b9998366d,a4c90f5f-748a-4eac-98d6-56aa46d12bd7,c3,c5,3397,?,p3,
1769738997.0086758,CREATED,b89a57f6-f607-4ece-b49b-f528bc2a873e,8fe193b6-d3dc-4985-8f0e-efc43de31a1c,c3,c5,27,?,?,surb={'id': '6dcd7180-1d72-4642-ba51-fa6e8cdd2fa9', 'route': ['p2', 'e9', 'i10', 'x7', 'p3', 'c3']}
1769738997.3710837,RECEIVED,4e6f75b2-f19f-475e-a081-790e2caba863,fd63abea-40f4-4b00-8c4c-63720344a6db,c4,c3,27,p3,?,surb={'id': 'd89cd881-ede9-4d85-9a1f-5fe2393098f0', 'route': ['p3', 'e6', 'i2', 'x1', 'p1', 'c4']}
1769738997.652216,RECEIVED,dedf56f5-2692-4c74-84e8-42b08ae04d20,413e6b34-efaa-4801-8465-c856d05937a1,c4,c3,27,p3,?,surb={'id': 'd817029f-f1b0-402e-bc7e-9e8b0d2719ca', 'route': ['p3', 'e12', 'i8', 'x4', 'p1', 'c4']}
1769738998.0112276,SENT,04a75331-c8fd-4693-8e8c-2954d736b8f2,0be885c6-68b5-42ce-bca9-ba9e5bfcf953,c3,c5,3384,?,p3,
1769738998.0113788,CREATED,6a59f901-7a46-4f79-95a9-7e245ecd36dd,4acb3639-f8ad-4a85-87be-8c7063f8f04c,c3,c5,27,?,?,surb={'id': 'c4cd3e5d-a265-401a-af8b-3c69a23a06a8', 'route': ['p2', 'e12', 'i1', 'x5', 'p3', 'c3']}
1769738998.2383914,SENT,eec3da8b-fe01-4aec-82d7-d4dceda6f295,fa969b1b-5c52-4559-a0d4-82c760cace98,c3,c5,3390,?,p3,
1769738998.238537,CREATED,f142e19d-c883-4638-9059-2c3cf1f4a1dd,3ba47e10-5409-42cf-8125-fce209f43393,c3,c5,27,?,?,surb={'id': '2980bec1-580b-4ca6-9b8b-c81b77ede187', 'route': ['p2', 'e10', 'i6', 'x10', 'p3', 'c3']}
1769738998.7382774,SENT,f6ad50e6-11de-433e-9888-630973036f41,140d3528-efdb-4136-82a9-c43373d7cb91,c3,c5,3388,?,p3,
1769738998.738359,CREATED,da542957-a2ce-41bb-b474-0c479be232c8,fc93b049-7219-495e-a116-e66b3dbc5f82,c3,c5,26,?,?,surb={'id': '041f250a-8a66-4ec3-9c7f-b96c0bc20afb', 'route': ['p2', 'e7', 'i10', 'x11', 'p3', 'c3']}
1769738998.907284,SENT,ceb46376-9505-442c-9ae9-9b98d994b696,769db643-8dde-4f33-a2b6-1a931ad42393,c3,c5,3392,?,p3,
1769738998.907365,CREATED,a1f72fbc-4468-4a44-b0aa-8213d1b6ca2c,23e01023-4674-4e73-9832-6e42d282816a,c3,c5,27,?,?,surb={'id': 'bd4f832f-ab38-472a-b115-a4818e890eb2', 'route': ['p2', 'e11', 'i1', 'x5', 'p3', 'c3']}
1769738998.9163015,SENT,12ab92ec-091e-47dc-b57d-dedd50307c14,79b3df25-fe9d-4443-9139-7d8919fd4f3a,c3,c5,3378,?,p3,
1769738998.9163837,CREATED,dd07875f-df60-466a-8a5d-358d8e761a58,cc397557-1e55-4be7-954c-1423ca56d3e7,c3,c5,27,?,?,surb={'id': 'a311ccd0-ae79-4309-bf75-959d34a44b82', 'route': ['p2', 'e11', 'i5', 'x8', 'p3', 'c3']}
1769738999.138897,SENT,fd4b7844-9d68-4c13-8e62-8b2bddd8e7d3,b4b6c7d6-d31b-404e-bc0a-47de4b428773,c3,c5,3383,?,p3,
1769738999.1389785,CREATED,e7e17c14-51b0-43ac-b265-c4b4290cdd8c,13a0b73e-8758-4ce1-b90f-99b5b3234ce6,c3,c5,26,?,?,surb={'id': 'ca316d71-a294-4177-a407-d619f0c7c1be', 'route': ['p2', 'e6', 'i4', 'x9', 'p3', 'c3']}
1769738999.1834052,SENT,01accf38-17bb-4283-89c0-e17a68589dd3,1f004698-05dd-488a-9018-d318a50a8818,c3,c5,3385,?,p3,
1769738999.183536,CREATED,cf0e67c9-e27f-48a0-a265-ceae6a37e6f4,9c2fe655-5348-4b98-81ff-49d1516b6abc,c3,c5,26,?,?,surb={'id': '9911c6d3-b228-41f4-b656-1da7b6fd5e42', 'route': ['p2', 'e9', 'i8', 'x6', 'p3', 'c3']}
1769738999.2861023,RECEIVED,95ddc397-0e7a-4f86-9ae1-4b877ca375db,1680d867-be48-4c41-9229-b9d250b3073a,c4,c3,26,p3,?,surb={'id': '56948496-fb08-4285-b2d7-cd6503fff599', 'route': ['p3', 'e10', 'i4', 'x1', 'p1', 'c4']}
1769738999.5038059,RECEIVED,805654cd-2df3-499c-8d90-dd636bb125c8,c82617e6-104e-4665-babd-776b925308d3,c4,c3,26,p3,?,surb={'id': '76c42363-4323-424f-a086-1b49cd84a7c1', 'route': ['p3', 'e10', 'i6', 'x6', 'p1', 'c4']}
1769738999.802932,RECEIVED,51980315-9d1b-4f1b-b8f9-ef96ecf873ba,2ebadca7-0dac-47c2-a044-0069aee4bc97,c4,c3,27,p3,?,surb={'id': '46920289-f25a-402c-bec9-0df6b4b97809', 'route': ['p3', 'e11', 'i4', 'x9', 'p1', 'c4']}
1769738999.9596317,SENT,2c6f1357-3767-4695-934b-0af441abc43d,f8c2b5cc-5807-43d0-96f1-5ad57e016ed9,c3,c5,3359,?,p3,
1769738999.9597118,CREATED,1e0b1deb-3bcf-4698-8ee1-6c46c04ab125,f2367d44-db2c-4993-9cc4-ec87b41d65cf,c3,c5,26,?,?,surb={'id': 'b9b2dfa1-8716-45b2-b128-0618435a5dc7', 'route': ['p2', 'e12', 'i7', 'x6', 'p3', 'c3']}
1769739000.0216396,SENT,5dde3a6e-aa86-4b50-9382-e7479a22ce8d,b21b3008-9290-4c9f-aee0-869e73453b80,c3,c5,3361,?,p3,
