timestamp,event_type,packet_id,message_id,src,dst,size,prev_hop,next_hop,flags
1769750242.2258985,CREATED,4cdc3977-d35f-403d-94ee-795d8d2d7c4b,1d3bde93-9bae-4d9e-8016-af4ec70a9998,c4,c5,27,?,?,surb={'id': 'ca8ec34f-971a-41e2-8b27-44123b38d531', 'route': ['p2', 'e7', 'i10', 'x10', 'p1', 'c4']}
1769750242.2916837,RECEIVED,6e6de645-9898-45fa-b0f2-b6b39e2247be,ff4aa0c4-897b-4fd6-a0f5-0eccb1dc1a2a,c2,c4,27,p1,?,surb={'id': 'e3bbf6b0-f6c6-43fd-88f7-8677c6be77fa', 'route': ['p1', 'e2', 'i5', 'x6', 'p2', 'c2']}
1769750242.4709108,SENT,f88e377e-a6a6-4723-9cab-35d666eec850,5c93f215-0a01-4dac-b0cb-6195d577659f,c4,c5,3383,?,p1,
1769750242.4710834,CREATED,e5f59979-acae-4bd8-8afd-781c1a969766,866ec57b-c4c2-4b17-a0b7-8d4bda7236e7,c4,c5,27,?,?,surb={'id': '29e56ab0-4b87-445d-9595-4b9c8f9058ad', 'route': ['p2', 'e1', 'i5', 'x3', 'p1', 'c4']}
1769750242.5303936,RECEIVED,5bb104aa-a80b-4551-b021-d3831b1bb26c,9c1e744c-6351-4700-b5bc-963b74f92c65,c2,c4,27,p1,?,surb={'id': '386f149c-405d-44c6-b26a-1135061392e6', 'route': ['p1', 'e9', 'i11', 'x3', 'p2', 'c2']}
1769750242.6499157,RECEIVED,c4c1c91e-6563-4fb2-a793-11f4731de335,0555b3af-912b-4321-b39a-cb99bc64e163,c2,c4,27,p1,?,surb={'id': '8ed9f832-8e52-4982-9283-8e709148c273', 'route': ['p1', 'e7', 'i11', 'x11', 'p2', 'c2']}
1769750242.6856997,SENT,c3c40a15-0273-4992-b44c-77fe8ac4db2b,229b473a-2e9f-4cf0-8e69-cdb525d6554c,c4,c5,3387,?,p1,
1769750242.6857603,CREATED,be0487ee-2fcb-4d1c-8854-df93bd10e52c,6aa0f1f7-66e0-4f38-bbfb-34518d418710,c4,c5,27,?,?,surb={'id': 'c95e9bb8-7999-4cb0-87a5-1536444e5313', 'route': ['p2', 'e6', 'i7', 'x2', 'p1', 'c4']}
1769750242.6921182,RECEIVED,b44b1b25-54fa-4ad4-b0d4-d938e25d1e47,c580fd9b-f98f-42fc-90f0-8700d073dc2d,c2,c4,27,p1,?,surb={'id': '47283c08-71cf-4656-92b8-fb31186e36d9', 'route': ['p1', 'e11', 'i3', 'x2', 'p2', 'c2']}
1769750242.7909288,RECEIVED,854b598f-d0c4-46cd-8873-e67af8387701,92151aab-b41b-4629-b456-c8adde9d94c6,c2,c4,27,p1,?,surb={'id': '21b7ace0-a740-4d4c-9210-94652b9890b4', 'route': ['p1', 'e9', 'i9', 'x7', 'p2', 'c2']}
1769750242.9538295,SENT,863dd056-555a-4093-902a-95352e449838,7e007eb9-46ba-41c0-8cad-fdc725589ba1,c4,c5,3376,?,p1,
1769750242.953975,CREATED,17c9f2ee-1b8c-4edd-8297-826496cc73d9,3b5bcb06-4a54-4536-bb4b-0441745ef4f8,c4,c5,27,?,?,surb={'id': '0dcdfccd-5813-495d-80f6-f5df55b9fbb7', 'route': ['p2', 'e1', 'i10', 'x6', 'p1', 'c4']}
1769750242.9962852,RECEIVED,618a5e78-c5cc-4619-b7e6-04b2a490b323,bd6ac512-30db-4da8-b5a6-b57186da7097,c2,c4,27,p1,?,surb={'id': '43e1c9c4-25d0-4824-8087-05dc8b3f0120', 'route': ['p1', 'e1', 'i2', 'x6', 'p2', 'c2']}
1769750243.0677276,SENT,a5f3c49c-517a-40d6-8a9d-d76fa4ce1c09,81d7fcfd-beaf-4f2c-823d-75e7d3c53ce5,c4,c5,3356,?,p1,
1769750243.0678782,CREATED,78e437ae-195d-4120-b704-ddc1bb09d459,bfbdc019-24ea-4617-9516-af111af77756,c4,c5,26,?,?,surb={'id': 'a08f2e75-0351-4175-aa90-77b3eb8e3511', 'route': ['p2', 'e7', 'i2', 'x8', 'p1', 'c4']}
1769750243.1795876,SENT,1931f9d4-5ba9-4a30-b144-67473ba71116,4b3c2cc8-8a32-4775-af40-dcf1884e0908,c4,c5,3371,?,p1,
1769750243.1796653,CREATED,aa703075-8413-4517-90ec-40e6e59b59c9,e14441d9-43fe-4a83-89b8-db4e49b71a5b,c4,c5,27,?,?,surb={'id': '0eac59e9-53ed-49fc-98cf-f7ffe3c29606', 'route': ['p2', 'e7', 'i3', 'x3', 'p1', 'c4']}
1769750243.2107906,RECEIVED,94529560-13cd-4052-ae7a-0e0d64799948,db8837a2-3674-4d6a-9eaf-0e3ae9fa4762,c2,c4,27,p1,?,surb={'id': '18f54697-28ec-43eb-8306-ec275fbc14ed', 'route': ['p1', 'e1', 'i9', 'x8', 'p2', 'c2']}
1769750243.2628381,SENT,6949ce1b-3e9d-43a4-9c72-3e1647f93060,2993924c-de62-40b8-9872-31150f9ddd65,c4,c5,3396,?,p1,
1769750243.2629132,CREATED,3f409c27-11ad-4d5b-97ae-7f37bb64b958,f749a806-9f45-4125-a816-79ffc71d0f41,c4,c5,27,?,?,surb={'id': '5da64755-0062-405d-b5f9-7b75ac7e83f8', 'route': ['p2', 'e10', 'i5', 'x10', 'p1', 'c4']}
1769750243.267959,SENT,2ebb5ff0-bc1b-46ca-8be2-8ad1400f7e99,a50530b3-fe6b-4b8b-a8b4-770b80003783,c4,c5,3387,?,p1,
1769750243.2681148,CREATED,fa900718-bb3f-492a-b248-ed51404ea365,cb200994-5b70-42b8-9c58-54d3935860a5,c4,c5,27,?,?,surb={'id': '761b7a68-92f9-43dd-b78b-5b5f23a41c68', 'route': ['p2', 'e12', 'i1', 'x7', 'p1', 'c4']}
1769750243.3151574,RECEIVED,f63f994a-7038-4cf4-932a-1d8956e42f8f,16f8e29c-b84c-4d23-877e-022e9a8062fe,c2,c4,27,p1,?,surb={'id': '97a2d67d-855d-4ed3-a64b-6905e30d3c3d', 'route': ['p1', 'e7', 'i3', 'x2', 'p2', 'c2']}
1769750243.4197185,SENT,4dc30602-07cc-46df-a2f2-cf5785e3a30f,66811ee0-d3e2-4f53-b77a-5fa723aebb91,c4,c5,3376,?,p1,
1769750243.4197948,CREATED,01a47303-ef3f-4ce6-9cbd-50f8d3cf6a89,c9c6285b-5b10-43f7-8403-8fc33f07fa5d,c4,c5,26,?,?,surb={'id': 'dd0c6191-68c9-4167-80bf-2b617890fc93', 'route': ['p2', 'e7', 'i1', 'x10', 'p1', 'c4']}
1769750243.6458406,SENT,394c90a7-0e5a-4a7a-95e0-4a8363b124fb,2b5f0c63-e01f-49b5-b7dc-fec3670f3e4f,c4,c5,3360,?,p1,
1769750243.645988,CREATED,e6d3d879-5a84-4fbd-8402-223d830c7444,cc77551a-c185-424e-9bbb-a6717e559b97,c4,c5,27,?,?,surb={'id': 'a9461a82-6e8c-43c1-b2aa-7de33b998dd8', 'route': ['p2', 'e10', 'i1', 'x8', 'p1', 'c4']}
1769750243.7400086,SENT,7d719806-cdd6-4608-a962-0ef42470adee,895cbcd1-fa82-4f70-946c-2af07f2e0687,c4,c5,3380,?,p1,
1769750243.7401328,CREATED,1e08c7f7-f8ce-4d65-b7eb-d8bae49ec5f4,ae519baf-82be-43f9-bb7e-df22c6a3f098,c4,c5,27,?,?,surb={'id': 'b1d74f3e-c6d3-40a6-92c1-08ae852cbde0', 'route': ['p2', 'e9', 'i3', 'x3', 'p1', 'c4']}
1769750243.768463,RECEIVED,5a0c604a-ac37-4235-9ac1-81fb592af821,a3aa829f-a4f7-472c-93d1-cf976669509f,c2,c4,27,p1,?,surb={'id': '67dc96d9-133b-4e53-bef8-8b78d074bf27', 'route': ['p1', 'e10', 'i1', 'x8', 'p2', 'c2']}
1769750243.8669734,SENT,209a208b-bc13-4862-9349-f52c47243f29,f8f55cd0-fa0a-4476-abcd-7c5e53220596,c4,c5,3384,?,p1,
1769750243.867137,CREATED,7efb215f-5a36-4804-8f74-26ee1ac392e1,3d249a8b-f8af-49b2-b403-1b5b5b4210f4,c4,c5,27,?,?,surb={'id': 'd718793f-d04f-4dd0-9c9b-dd8c8766adb1', 'route': ['p2', 'e11', 'i7', 'x8', 'p1', 'c4']}
1769750244.1754894,SENT,21fb3445-d893-43e6-80b9-40a844261caa,97cd44c0-a730-43af-93c5-eec2b7acf224,c4,c5,3360,?,p1,
1769750244.1755738,CREATED,3a285b2a-e35f-4baa-96f4-1b1cfff64d8e,1f7d0439-06e9-474c-a4d2-9dcff087c1ae,c4,c5,27,?,?,surb={'id': '08990104-fa8f-499a-813c-b4cdd19a5b71', 'route': ['p2', 'e3', 'i1', 'x3', 'p1', 'c4']}
1769750244.191774,RECEIVED,fdabb1dc-61dd-4a9d-9b65-e51ba87a89cb,7ac3781d-25f2-431d-a562-662b6c5a3d1b,c2,c4,26,p1,?,surb={'id': '7a74c041-39fc-4906-9723-922ec84cb33e', 'route': ['p1', 'e2', 'i4', 'x3', 'p2', 'c2']}
1769750244.405673,SENT,3b332c53-24ea-4465-a53b-92ac1d8ce39f,e8c7dc4a-4da1-4c94-92a6-851216d263c6,c4,c5,3389,?,p1,
1769750244.4057522,CREATED,a1f680d6-a25f-48e1-8018-06d4613a1743,535bbb3a-fe7d-4bb6-b69d-d486a7d5bcda,c4,c5,27,?,?,surb={'id': '02d8bd4c-5c4f-4005-a180-d3fdc150450b', 'route': ['p2', 'e12', 'i7', 'x12', 'p1', 'c4']}
1769750244.6579387,SENT,b0845cb6-68d4-447e-a021-817b56b119dd,9c582ea3-0b55-4db7-8178-16169bbecca2,c4,c5,3379,?,p1,
1769750244.6580195,CREATED,5a9dc28d-9ec8-477b-8865-a37bca99887f,1cb9dde2-de53-4f38-85f7-ab789e959739,c4,c5,27,?,?,surb={'id': '8f050c58-8361-4e94-8813-3cec58cb1b13', 'route': ['p2', 'e3', 'i9', 'x4', 'p1', 'c4']}
1769750245.1239278,RECEIVED,05209517-d918-4fdd-963a-22393cb4d5ca,6ee3d309-a035-46dc-ad6b-3a222f9b1707,c2,c4,27,p1,?,surb={'id': '689f4c45-8685-498a-b08c-b6ed954b69b2', 'route': ['p1', 'e9', 'i7', 'x6', 'p2', 'c2']}
1769750245.3626544,SENT,96a7a61b-91e6-4b51-ba68-f92d33e0309c,4b1af656-9bfb-454a-97c1-af1a06c32ae3,c4,c5,3376,?,p1,
1769750245.362816,CREATED,052074ee-9357-4c01-bd9f-6bf83f245441,2d4b86fa-ef32-4b28-88b2-41ca4967fe7a,c4,c5,27,?,?,surb={'id': '1c54e34a-a68b-43fc-8ca8-afa8c6a08b5c', 'route': ['p2', 'e2', 'i2', 'x11', 'p1', 'c4']}
1769750245.518938,SENT,b644d6a7-78f0-467c-88e4-bfafa4a645da,57626e67-d7f5-4db5-a8e6-9716b617e24a,c4,c5,3380,?,p1,
1769750245.5190532,CREATED,847e47ab-a889-4832-a03b-36cfe3fb3278,56e72f6c-e7e6-417f-8b6f-e56ccc87bf27,c4,c5,26,?,?,surb={'id': '96970dee-247b-4422-8f39-f42c52b4b271', 'route': ['p2', 'e3', 'i2', 'x4', 'p1', 'c4']}
1769750245.6914377,RECEIVED,f12db6c9-beee-401e-a686-91d1d0f052c3,e7efcb44-cab3-4008-ad5b-3d21e3585eca,c2,c4,26,p1,?,surb={'id': '66e2db73-970e-44bc-a3dc-0d4c3e9c09a6', 'route': ['p1', 'e8', 'i4', 'x4', 'p2', 'c2']}
1769750245.9808555,SENT,a4f1acd7-bf10-49bf-9d70-b8e4702bfd85,c49e7f23-097b-401c-8369-f95abb1bf28c,c4,c5,3401,?,p1,
1769750245.9809957,CREATED,a351bdc9-22a4-485e-bd16-b6044237b6b9,42f16a10-faca-4b0f-9b67-2b07e64898f6,c4,c5,27,?,?,surb={'id': 'b8549e7b-6c0d-48ee-8d4c-a10e4a31cb8b', 'route': ['p2', 'e1', 'i4', 'x11', 'p1', 'c4']}
1769750246.173187,RECEIVED,1ed52251-7332-4ace-8a19-bc99d5f38bdb,ea4b38ec-c117-4874-a182-42b9be50815b,c2,c4,27,p1,?,surb={'id': '26b6bd4d-5079-4f20-a88c-61c797e8aa40', 'route': ['p1', 'e1', 'i4', 'x12', 'p2', 'c2']}
1769750246.2342408,SENT,5d8973da-0d7c-4c68-9636-be99dccc1d79,415a8553-f716-4da1-85de-fa6d2c879eee,c4,c5,3391,?,p1,
1769750246.2343254,CREATED,55b1d817-6755-4c2b-a042-3b1b2e958aee,c33ae02a-3f1b-4ed4-9317-d13b3f8dd1b3,c4,c5,27,?,?,surb={'id': '1e107090-9750-48da-9337-6849b3e86c26', 'route': ['p2', 'e12', 'i4', 'x10', 'p1', 'c4']}
1769750246.2612755,RECEIVED,b7ce356e-fdf4-471f-a16b-4e5754eab193,f5ad5faf-5b72-424f-a8d8-012079fed4b0,c2,c4,27,p1,?,surb={'id': 'b6a60c53-d6ac-48b9-9bc1-a64782ad6e42', 'route': ['p1', 'e4', 'i1', 'x6', 'p2', 'c2']}
1769750246.4409354,RECEIVED,923bbe8a-f8ef-47fa-be5c-5718ed1f67b9,800ed31e-a94b-4c7b-8a15-93bc8e12b53d,c2,c4,27,p1,?,surb={'id': 'b56c26ad-e29c-4799-90a1-f508f847e644', 'route': ['p1', 'e12', 'i4', 'x8', 'p2', 'c2']}
1769750246.6289713,SENT,5c8351e8-eb4c-4095-b8b0-8f996ebd47e2,53df085b-18ac-4233-b145-78a3f31a5073,c4,c5,3401,?,p1,
1769750246.6292133,CREATED,c2f57649-4c7e-4b48-83b3-436b5588d65c,6275e484-43d7-46b0-ba92-7ae152a93ec5,c4,c5,27,?,?,surb={'id': '255f202a-40d9-4716-b895-3213fc53b12e', 'route': ['p2', 'e11', 'i9', 'x7', 'p1', 'c4']}
1769750246.7544982,SENT,70eba0e7-7ea2-48d6-9516-99d80439c4aa,e142e3c0-c3f6-469b-b902-9e8d561f9359,c4,c5,3379,?,p1,
1769750246.7546582,CREATED,eacd90d1-baaa-46e5-b3e2-33a9c4b6579a,072fc79f-1c72-4ec1-af74-39d7ed665104,c4,c5,27,?,?,surb={'id': '562eda1a-f868-4b52-82d2-c5643a579de4', 'route': ['p2', 'e2', 'i11', 'x12', 'p1', 'c4']}
1769750246.8041024,RECEIVED,035a036b-9235-44e8-bffe-59913858873c,d4761c51-d3f2-4543-b7b9-0651271d1814,c2,c4,26,p1,?,surb={'id': 'dd5ed196-38fc-43e7-ade9-0cf743bda1be', 'route': ['p1', 'e7', 'i4', 'x2', 'p2', 'c2']}
1769750246.821485,RECEIVED,4c9849f4-8c96-4e84-aeb3-baf1fe056620,f15fa228-bb3b-4168-b6db-e7aa139ad0c1,c2,c4,27,p1,?,surb={'id': '81ff63f0-6785-4b28-a13a-fe5ff47a485f', 'route': ['p1', 'e1', 'i4', 'x5', 'p2', 'c2']}
1769750247.1119318,RECEIVED,12cceb34-b496-4da6-989d-c91f215de740,f2a41f41-e27b-4ec6-b8f8-9ef5ed9d4cbf,c2,c4,27,p1,?,surb={'id': '2cecaf7a-f0c7-4c60-b121-4ce42455691f', 'route': ['p1', 'e12', 'i12', 'x8', 'p2', 'c2']}
1769750247.176573,RECEIVED,fc50fd08-6b9a-4b8f-beb5-a93198bee24e,cfa00347-6b2f-42ff-a144-1465ba3b4bc9,c2,c4,27,p1,?,surb={'id': 'ab3e02c7-0b25-4e91-bcaa-f2f06ed89091', 'route': ['p1', 'e9', 'i8', 'x10', 'p2', 'c2']}
1769750247.8484883,SENT,77099149-41e7-4cd6-a99d-c44f4fb549b6,bb56ca47-6b35-4a3e-ae5a-642a57bf2ee3,c4,c5,3363,?,p1,
1769750247.8487191,CREATED,17a103f7-b4f4-4e71-aed1-9b83dd56e89a,9b86e6e6-3f20-4559-9925-9ebb48de416a,c4,c5,27,?,?,surb={'id': '16def892-b0d4-496a-9989-1168d508851c', 'route': ['p2', 'e9', 'i6', 'x7', 'p1', 'c4']}
1769750247.9073749,RECEIVED,23a96379-c4ed-4153-ba68-a42ba3aa3fe6,4d09aefa-9502-4579-ba9e-ee80e716fbd9,c2,c4,27,p1,?,surb={'id': '2c178f75-2e1b-4f2f-bf6f-e867c8d09b60', 'route': ['p1', 'e9', 'i8', 'x5', 'p2', 'c2']}
1769750248.0714035,RECEIVED,986910df-fd60-4922-ac53-167f3c44a488,b7795353-c0f8-460a-aae9-1ee4bab09d36,c2,c4,27,p1,?,surb={'id': '7f95882d-21f6-473c-a99b-577f6ea143d5', 'route': ['p1', 'e9', 'i11', 'x1', 'p2', 'c2']}
1769750248.1069987,RECEIVED,05f800be-98cc-40f2-9fe8-973a9af1e0f8,c23650ec-bbcd-4522-8b97-0dcca8bc41be,c2,c4,27,p1,?,surb={'id': '35804f1c-6ccf-46da-abd8-daea5148f2e6', 'route': ['p1', 'e3', 'i1', 'x7', 'p2', 'c2']}
1769750248.2584288,RECEIVED,12979285-58a2-48df-8268-790e72394299,3e24b4b8-980a-48c9-95f2-60092b1dc7e3,c2,c4,25,p1,?,surb={'id': '81dad47d-1d98-479e-b0e5-08fb48fa2462', 'route': ['p1', 'e7', 'i10', 'x8', 'p2', 'c2']}
1769750248.9037895,SENT,da398760-f92f-4afc-bfc1-7a28e9c38f53,73b3c3ac-64fe-41be-acb5-67332066701c,c4,c5,3376,?,p1,
1769750248.9039233,CREATED,a79dfd2e-29ba-4cca-b6c6-f42ee7d9d6be,dd11d1c7-e947-4b2a-b0fa-7ba28313146c,c4,c5,26,?,?,surb={'id': '374d389d-e3bb-46de-9fe6-88d922b942fc', 'route': ['p2', 'e6', 'i1', 'x8', 'p1', 'c4']}
1769750249.1194913,SENT,116f0dc9-6f95-4ebb-a0fa-08e6d5c43934,e74f2c2f-d822-4f60-82a1-b7826b64b162,c4,c5,3375,?,p1,
1769750249.1196413,CREATED,735f789c-93ba-4915-bd9d-b0cc2fa524ee,9b78448c-f783-447a-b73a-9253c2c5ab47,c4,c5,27,?,?,surb={'id': '2356b5ec-f250-4961-9345-07f9a2232e73', 'route': ['p2', 'e7', 'i7', 'x10', 'p1', 'c4']}
1769750249.5636683,RECEIVED,0089aad4-ce8b-4c56-8ced-0f5a758ac797,84a6a2fd-8c05-4987-8105-99f7432b75fd,c2,c4,27,p1,?,surb={'id': '44b8f190-374e-4a31-b0e6-82fcca8acf4a', 'route': ['p1', 'e3', 'i12', 'x7', 'p2', 'c2']}
1769750249.6615462,SENT,b3225395-a7aa-44bd-beee-4c3207fe2269,28c66bf5-1011-4b67-9a96-fed83d56bd34,c4,c5,3395,?,p1,
1769750249.6616786,CREATED,3ed11c3e-9f18-48ac-b4bc-ffebeb1be6d0,d7d92ef7-aa63-4565-862b-acf569c50265,c4,c5,27,?,?,surb={'id': '2e3f3e50-9346-4f53-b2c0-5e314e079a12', 'route': ['p2', 'e7', 'i10', 'x10', 'p1', 'c4']}
1769750249.7334354,RECEIVED,cece17fe-0cae-44bb-895a-cfe743a56d0d,626c355a-3f5d-4929-ac29-b41573d0f5d3,c2,c4,27,p1,?,surb={'id': '68bc42b7-2c38-4207-a7a5-b525d4cfe920', 'route': ['p1', 'e9', 'i5', 'x11', 'p2', 'c2']}
1769750250.0672746,SENT,0ef81689-bd2d-4cf2-bbdb-ad8ee095561a,8992e3cf-cb9e-491b-a098-52768da5855d,c4,c5,3384,?,p1,
1769750250.067421,CREATED,c0c5a84d-af5a-474d-9d1f-1ebf85fb7a34,2ec8747e-19de-45fd-82df-bfd21ae5009a,c4,c5,27,?,?,surb={'id': 'be93296b-47c1-4f4a-b275-e4e534a90efc', 'route': ['p2', 'e6', 'i5', 'x11', 'p1', 'c4']}
1769750250.5484471,SENT,5ae11b2e-8d5d-4a85-aef1-eaf84d3ed1a1,2acf294f-374a-41bc-b536-2b998c440004,c4,c5,3375,?,p1,
1769750250.5485802,CREATED,05abe50f-c040-4c71-b384-73fc46d3f981,4bb93ecf-065c-4fc4-945d-63bf623510b4,c4,c5,26,?,?,surb={'id': 'f192748e-e154-48bb-83b6-1e1ae901a283', 'route': ['p2', 'e3', 'i7', 'x1', 'p1', 'c4']}
1769750250.6116064,RECEIVED,9f913831-6344-4ed7-b0d8-2f9b64ee3e12,be81e782-4bbc-4b96-ae7a-51b00178afa4,c2,c4,27,p1,?,surb={'id': '1540f256-b4fb-4893-a6e5-e005be173000', 'route': ['p1', 'e4', 'i1', 'x6', 'p2', 'c2']}
1769750250.7663207,SENT,44b7c50f-b5d1-4e49-a19b-08309eee80c3,dcc0a84f-1dd5-4f0b-a117-a6035e8c3ba6,c4,c5,3375,?,p1,
1769750250.7664535,CREATED,e6eba365-5131-4214-ab81-a18b976ee561,4bf2b835-f365-4b5b-9fc3-2c7ce3f41d3a,c4,c5,26,?,?,surb={'id': '9060b78d-535e-4431-8374-ccf52172e9d2', 'route': ['p2', 'e11', 'i11', 'x2', 'p1', 'c4']}
1769750250.8463616,SENT,d11e2498-8e60-4b50-abad-582214e6a279,bd983be1-fb69-49ca-8e08-ae68fde60409,c4,c5,3376,?,p1,
1769750250.8464682,CREATED,29adb701-fe89-4909-b6cb-e154b52f8867,ba22dce3-2fdc-479d-9f02-e18f661de6b9,c4,c5,27,?,?,surb={'id': '7372099f-aae9-47cb-8805-2b4ef750b57a', 'route': ['p2', 'e1', 'i3', 'x9', 'p1', 'c4']}
1769750250.870514,SENT,c83b8d36-1897-42c9-8560-ba4bdb19531a,4965ec27-32c3-4efd-a69d-d49d4eb45201,c4,c5,3384,?,p1,
1769750250.870868,CREATED,6ee30f30-17ea-491e-a45b-07f23e662f1e,fe3fa479-0e68-483a-822e-4fda2897a154,c4,c5,27,?,?,surb={'id': '8d105c42-47d5-4592-84d5-c1186fef9fdc', 'route': ['p2', 'e4', 'i1', 'x7', 'p1', 'c4']}
1769750250.9852183,RECEIVED,93fa5e59-a336-41cc-91d6-3c3af3a740f8,e0cac1eb-65f4-4853-9a28-60dae37d6e61,c2,c4,27,p1,?,surb={'id': '235d2c5d-ba51-49dc-acb0-a5188690d87c', 'route': ['p1', 'e8', 'i9', 'x6', 'p2', 'c2']}
1769750251.2947595,RECEIVED,7de3fdf8-9e0a-4b27-b354-ed6b09a3c5ab,fe573279-60ec-49f4-b70e-aeddf80677a1,c2,c4,27,p1,?,surb={'id': '5a1c0fdd-0b33-4530-ab84-0e3c30814449', 'route': ['p1', 'e4', 'i11', 'x3', 'p2', 'c2']}
1769750251.4586844,RECEIVED,929965a7-9e36-48bc-93ab-0335c3d87d23,1ac54e51-3a73-4a33-8eac-6a710a61f014,c2,c4,27,p1,?,surb={'id': '5f37c706-9545-4883-9874-c819dbea70e9', 'route': ['p1', 'e1', 'i7', 'x7', 'p2', 'c2']}
1769750251.4920962,RECEIVED,95b4824c-7128-4cf3-a9dd-6af654d50808,53d5ae56-acb5-41b6-af05-8b4e5f5f4ee4,c2,c4,27,p1,?,surb={'id': 'dbefc145-8633-41f8-aa8e-2a75556c4175', 'route': ['p1', 'e5', 'i10', 'x9', 'p2', 'c2']}
1769750251.8323123,SENT,1c01580d-7e98-4103-8826-55d07c132130,ae6c72a8-764b-45f2-9cae-3da7b7b1dcdd,c4,c5,3365,?,p1,
1769750251.8324296,CREATED,0612a8b3-9b64-4584-b01d-f0c9e973af7c,8c73a592-d17a-489f-b242-3267408c489a,c4,c5,26,?,?,surb={'id': '2ef5a115-2b12-4c8b-9f38-11ef36685f2f', 'route': ['p2', 'e9', 'i7', 'x1', 'p1', 'c4']}
1769750252.1073754,RECEIVED,fc0560e6-3e48-4916-a85b-1d1e9a928ab0,8ed2fbf1-b460-46f3-87fd-1eb48d24ec22,c2,c4,27,p1,?,surb={'id': '1385cb92-67a3-4adf-bd13-ba26be830dcf', 'route': ['p1', 'e3', 'i10', 'x8', 'p2', 'c2']}
1769750252.1227722,RECEIVED,8a8c82b7-5d2d-4cdf-bffa-659799658784,44bba101-ad74-46d3-b24d-e3c1cb821fc3,c2,c4,26,p1,?,surb={'id': '8a70363b-82b8-46a4-937c-6630cf9b7f06', 'route': ['p1', 'e10', 'i3', 'x2', 'p2', 'c2']}
1769750252.3676414,RECEIVED,8e46f314-d617-4f7f-b72a-0aa9e421a374,1d539458-077d-4412-b3dc-738297ffa70f,c2,c4,27,p1,?,surb={'id': 'add8d4ff-31ed-455b-8224-340f0746cbea', 'route': ['p1', 'e8', 'i3', 'x6', 'p2', 'c2']}
1769750252.9172404,RECEIVED,5262912d-6122-4871-beaf-78c1e055c778,c33db252-ebf4-4049-872d-d9d1fb946022,c2,c4,26,p1,?,surb={'id': '409b4439-5af9-44a1-a5aa-ec9ee63ea051', 'route': ['p1', 'e11', 'i10', 'x3', 'p2', 'c2']}
1769750252.990793,SENT,f211de1a-f200-43a3-bf33-35288dbc55a1,002bfe9c-9fd4-4ebd-acd3-bfe6af4cc2a3,c4,c5,3373,?,p1,
1769750252.990944,CREATED,8de6d435-0b33-4d92-8c79-53484f0e593d,d8d16274-fdb5-4232-8b0e-e6a541a60af9,c4,c5,27,?,?,surb={'id': '5c8faf7c-e34d-458c-9d6c-23422fe27f05', 'route': ['p2', 'e3', 'i4', 'x1', 'p1', 'c4']}
1769750253.780106,RECEIVED,c43cd56d-8b12-4562-bdb0-d3537448fd60,b3452f85-01f5-4154-bdc3-87775bf95797,c2,c4,26,p1,?,surb={'id': '9e9dc0e8-06a7-4831-b9e4-0f22c9e9dd14', 'route': ['p1', 'e1', 'i9', 'x3', 'p2', 'c2']}
1769750254.0474527,SENT,730fa856-d6d4-4354-b1bb-2ce34318ae1c,57ce69ee-0989-4859-ab58-e559fbb5e4d8,c4,c5,3376,?,p1,
1769750254.0475993,CREATED,6b34e921-440e-499e-9d95-fc460a54c231,07224125-828b-45b6-992d-07496b09d17c,c4,c5,27,?,?,surb={'id': 'de4ee5e5-cb31-4948-9977-2fe2840a305f', 'route': ['p2', 'e2', 'i5', 'x3', 'p1', 'c4']}
1769750254.214923,RECEIVED,b5544a80-dcb2-4339-b1f2-96147f97a8c5,d7095e07-9b27-4dc6-ac27-48a0c3846053,c2,c4,27,p1,?,surb={'id': '82da4034-7c46-4032-a58e-3587d9d306d6', 'route': ['p1', 'e4', 'i10', 'x8', 'p2', 'c2']}
1769750254.5865939,SENT,c00e239f-661c-4af9-9bd5-1ab926abde93,504ae4a3-9939-4cb2-9d0d-fb6ce0b94ad5,c4,c5,3388,?,p1,
1769750254.5866678,CREATED,6ee00af1-760c-43d6-9ca8-9d9f565025bf,08fa95c5-8dac-463c-8677-aa1134dd9b77,c4,c5,27,?,?,surb={'id': 'c126ed65-7ae9-4c68-8961-f74e793404ef', 'route': ['p2', 'e12', 'i4', 'x2', 'p1', 'c4']}
1769750254.7749693,RECEIVED,51b2befa-6135-4d47-a00e-cc97308952b7,4a672527-1158-4db2-b9cb-3f9199578406,c2,c4,27,p1,?,surb={'id': '41f3af52-14d1-4c76-9119-eec1fe159498', 'route': ['p1', 'e9', 'i9', 'x12', 'p2', 'c2']}
1769750255.6378927,RECEIVED,d9010906-2a9d-4207-acca-cab4dbaacee7,425712fe-a468-4e16-811d-6e7ffaa9b944,c2,c4,27,p1,?,surb={'id': 'e60021b3-3120-444c-a170-b75a55ac1a6f', 'route': ['p1', 'e10', 'i11', 'x10', 'p2', 'c2']}
1769750255.7896242,RECEIVED,81476bbd-5d89-41c5-a4ce-1eaca15c1e41,2657f14c-a262-4dfc-98b2-2f2e425878f8,c2,c4,27,p1,?,surb={'id': '69ec0139-e03d-4bdc-a369-ff012d2e8b70', 'route': ['p1', 'e1', 'i10', 'x6', 'p2', 'c2']}
